,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
122,2,9:09.0,,J. Lamb makes 2-pt jump shot from 6 ft,45,28
123,2,8:53.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),,47,28
124,2,8:39.0,,J. Lamb misses 3-pt jump shot from 28 ft,47,28
125,2,8:38.0,,Offensive rebound by M. Williams,47,28
126,2,8:32.0,,M. Williams misses 3-pt jump shot from 24 ft,47,28
127,2,8:31.0,Defensive rebound by G. Monroe,,47,28
128,2,8:20.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by K. Middleton),,50,28
129,2,8:06.0,,K. Walker misses 2-pt layup from 1 ft,50,28
130,2,8:06.0,,Offensive rebound by K. Walker,50,28
131,2,8:06.0,,Personal foul by K. Middleton (drawn by K. Walker),50,28
132,2,8:06.0,G. Antetokounmpo enters the game for K. Middleton,,50,28
133,2,8:06.0,S. Hawes enters the game for G. Monroe,,50,28
134,2,8:06.0,,C. Zeller enters the game for F. Kaminsky,50,28
135,2,7:57.0,,K. Walker makes 3-pt jump shot from 25 ft,50,31
136,2,7:46.0,M. Teletović misses 3-pt jump shot from 25 ft,,50,31
137,2,7:45.0,,Defensive rebound by M. Belinelli,50,31
138,2,7:36.0,,M. Williams makes 2-pt layup from 1 ft (assist by J. Lamb),50,33
139,2,7:36.0,Milwaukee full timeout,,50,33
140,2,7:36.0,,N. Batum enters the game for M. Belinelli,50,33
141,2,7:16.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,52,33
142,2,7:03.0,,K. Walker misses 3-pt jump shot from 25 ft,52,33
143,2,7:02.0,Defensive rebound by M. Teletović,,52,33
144,2,6:42.0,J. Terry misses 2-pt jump shot from 9 ft,,52,33
145,2,6:41.0,,Defensive rebound by J. Lamb,52,33
146,2,6:35.0,,Personal foul by S. Hawes (drawn by J. Lamb),52,33
147,2,6:21.0,,Shooting foul by M. Teletović (drawn by J. Lamb),52,33
148,2,6:21.0,,J. Lamb makes free throw 1 of 2,52,34
149,2,6:21.0,,J. Lamb makes free throw 2 of 2,52,35
150,2,6:03.0,Turnover by M. Teletović (step out of bounds),,52,35
151,2,5:51.0,,Personal foul by J. Terry (drawn by J. Lamb),52,35
152,2,5:51.0,Technical foul by M. Teletović,,52,35
153,2,5:51.0,,N. Batum makes technical free throw,52,36
154,2,5:51.0,T. Snell enters the game for J. Terry,,52,36
155,2,5:43.0,,J. Lamb misses 2-pt jump shot from 4 ft,52,36
156,2,5:42.0,Defensive rebound by G. Antetokounmpo,,52,36
157,2,5:27.0,M. Teletović misses 3-pt jump shot from 23 ft,,52,36
158,2,5:25.0,,Defensive rebound by C. Zeller,52,36
159,2,5:21.0,,Personal foul by M. Teletović (drawn by M. Williams),52,36
160,2,5:21.0,,M. Williams makes free throw 1 of 2,52,37
161,2,5:21.0,K. Middleton enters the game for M. Teletović,,52,37
162,2,5:21.0,,M. Williams makes free throw 2 of 2,52,38
163,2,4:57.0,Shooting foul by J. Lamb (drawn by K. Middleton),,52,38
164,2,4:57.0,K. Middleton makes free throw 1 of 2,,53,38
165,2,4:57.0,K. Middleton makes free throw 2 of 2,,54,38
166,2,4:34.0,,N. Batum misses 3-pt jump shot from 27 ft,54,38
167,2,4:33.0,Defensive rebound by T. Snell,,54,38
168,2,4:24.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,57,38
169,2,4:04.0,,Personal foul by K. Middleton (drawn by M. Williams),57,38
170,2,4:04.0,,M. Williams makes free throw 1 of 2,57,39
171,2,4:04.0,,M. Williams makes free throw 2 of 2,57,40
172,2,3:54.0,M. Brogdon makes 2-pt layup from 1 ft,,59,40
173,2,3:40.0,Violation by S. Hawes (kicked ball),,59,40
174,2,3:31.0,,N. Batum misses 2-pt jump shot from 5 ft,59,40
175,2,3:29.0,Defensive rebound by K. Middleton,,59,40
176,2,3:13.0,S. Hawes makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,62,40
177,2,3:04.0,,Charlotte full timeout,62,40
178,2,2:59.0,,K. Walker makes 2-pt layup from 1 ft,62,42
179,2,2:59.0,Violation by S. Hawes (def goaltending),,62,42
180,2,2:49.0,S. Hawes makes 2-pt layup from 1 ft (assist by M. Brogdon),,64,42
181,2,2:49.0,Shooting foul by N. Batum (drawn by S. Hawes),,64,42
182,2,2:49.0,S. Hawes misses free throw 1 of 1,,64,42
183,2,2:45.0,,Defensive rebound by M. Williams,64,42
184,2,2:42.0,,J. Lamb makes 2-pt jump shot from 14 ft,64,44
185,2,2:42.0,,Shooting foul by S. Hawes (drawn by J. Lamb),64,44
186,2,2:42.0,,J. Lamb makes free throw 1 of 1,64,45
187,2,2:22.0,M. Brogdon makes 2-pt jump shot from 16 ft (assist by S. Hawes),,66,45
188,2,2:04.0,,K. Walker makes 3-pt jump shot from 27 ft,66,48
189,2,1:44.0,K. Middleton makes 2-pt jump shot from 15 ft (assist by M. Brogdon),,68,48
190,2,1:25.0,,J. Lamb misses 3-pt jump shot from 25 ft,68,48
191,2,1:24.0,Defensive rebound by S. Hawes,,68,48
192,2,1:06.0,T. Snell makes 2-pt dunk at rim (assist by S. Hawes),,70,48
193,2,0:54.0,,K. Walker makes 2-pt layup from 1 ft,70,50
194,2,0:42.0,S. Hawes misses 3-pt jump shot from 26 ft,,70,50
195,2,0:40.0,,Defensive rebound by M. Williams,70,50
196,2,0:32.0,,K. Walker misses 3-pt jump shot from 25 ft,70,50
197,2,0:31.0,Defensive rebound by G. Antetokounmpo,,70,50
198,2,0:06.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,70,50
199,2,0:04.0,Offensive rebound by S. Hawes,,70,50
200,2,0:04.0,S. Hawes makes 2-pt layup from 1 ft,,72,50
201,3,11:37.0,Shooting foul by M. Williams (drawn by G. Antetokounmpo),,72,50
202,3,11:37.0,G. Antetokounmpo makes free throw 1 of 2,,73,50
203,3,11:37.0,G. Antetokounmpo makes free throw 2 of 2,,74,50
204,3,11:23.0,,N. Batum makes 2-pt jump shot from 16 ft (assist by K. Walker),74,52
205,3,11:06.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,77,52
206,3,10:50.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by N. Batum),77,54
207,3,10:27.0,T. Maker makes 2-pt jump shot from 18 ft (assist by M. Brogdon),,79,54
208,3,10:06.0,,Shooting foul by T. Maker (drawn by C. Zeller),79,54
209,3,10:06.0,,C. Zeller makes free throw 1 of 2,79,55
210,3,10:06.0,,C. Zeller makes free throw 2 of 2,79,56
211,3,9:53.0,T. Snell makes 2-pt layup from 1 ft (assist by T. Maker),,81,56
212,3,9:53.0,,Charlotte full timeout,81,56
213,3,9:43.0,,Shooting foul by T. Maker (drawn by K. Walker),81,56
214,3,9:43.0,,K. Walker misses free throw 1 of 2,81,56
215,3,9:43.0,,Offensive rebound by Team,81,56
216,3,9:43.0,,K. Walker makes free throw 2 of 2,81,57
217,3,9:25.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,81,57
218,3,9:23.0,,Defensive rebound by M. Kidd-Gilchrist,81,57
219,3,9:15.0,,K. Walker misses 2-pt layup from 1 ft,81,57
220,3,9:14.0,Defensive rebound by G. Antetokounmpo,,81,57
221,3,9:07.0,K. Middleton misses 3-pt jump shot from 25 ft,,81,57
222,3,9:05.0,,Defensive rebound by M. Williams,81,57
223,3,8:58.0,,M. Williams misses 3-pt jump shot from 25 ft,81,57
224,3,8:57.0,Defensive rebound by T. Snell,,81,57
225,3,8:45.0,K. Middleton misses 3-pt jump shot from 24 ft,,81,57
226,3,8:43.0,,Defensive rebound by N. Batum,81,57
227,3,8:22.0,,K. Walker misses 3-pt jump shot from 30 ft,81,57
228,3,8:22.0,,Offensive rebound by Team,81,57
229,3,8:22.0,,Turnover by Team (shot clock),81,57
230,3,8:10.0,T. Snell misses 3-pt jump shot from 22 ft,,81,57
231,3,8:05.0,,Defensive rebound by M. Williams,81,57
232,3,8:04.0,,Personal block foul by G. Antetokounmpo (drawn by C. Zeller),81,57
233,3,7:55.0,,N. Batum misses 2-pt jump shot from 15 ft,81,57
234,3,7:54.0,Defensive rebound by K. Middleton,,81,57
235,3,7:41.0,K. Middleton makes 2-pt jump shot from 8 ft (assist by M. Brogdon),,83,57
236,3,7:14.0,,Turnover by Team (shot clock),83,57
237,3,7:06.0,Turnover by M. Brogdon (bad pass; steal by M. Kidd-Gilchrist),,83,57
238,3,7:01.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,83,59
239,3,6:43.0,G. Antetokounmpo makes 2-pt layup at rim,,85,59
240,3,6:28.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),85,62
241,3,6:05.0,K. Middleton misses 2-pt jump shot from 22 ft,,85,62
242,3,6:04.0,,Defensive rebound by N. Batum,85,62
243,3,5:56.0,,N. Batum misses 2-pt layup from 2 ft,85,62
244,3,5:55.0,Defensive rebound by M. Brogdon,,85,62
245,3,5:48.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,85,62
246,3,5:47.0,Offensive rebound by T. Maker,,85,62
247,3,5:43.0,T. Snell makes 3-pt jump shot from 23 ft (assist by T. Maker),,88,62
248,3,5:43.0,,Charlotte full timeout,88,62
249,3,5:43.0,G. Monroe enters the game for T. Maker,,88,62
250,3,5:43.0,M. Dellavedova enters the game for M. Brogdon,,88,62
251,3,5:43.0,,F. Kaminsky enters the game for M. Williams,88,62
252,3,5:33.0,,Personal foul by T. Snell (drawn by N. Batum),88,62
253,3,5:22.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by N. Batum),88,65
254,3,5:07.0,Personal foul by M. Kidd-Gilchrist (drawn by G. Antetokounmpo),,88,65
255,3,5:07.0,,M. Belinelli enters the game for N. Batum,88,65
256,3,5:02.0,J. Terry enters the game for K. Middleton,,88,65
257,3,4:56.0,G. Antetokounmpo makes 2-pt layup at rim (assist by G. Monroe),,90,65
258,3,4:39.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by F. Kaminsky),90,67
259,3,4:25.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,90,67
260,3,4:23.0,,Defensive rebound by M. Kidd-Gilchrist,90,67
261,3,4:13.0,,M. Belinelli misses 2-pt jump shot from 20 ft,90,67
262,3,4:11.0,Defensive rebound by J. Terry,,90,67
263,3,3:55.0,G. Monroe makes 2-pt jump shot from 5 ft (assist by T. Snell),,92,67
264,3,3:41.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 8 ft (assist by F. Kaminsky),92,69
265,3,3:16.0,Turnover by G. Monroe (bad pass; steal by C. Zeller),,92,69
266,3,2:55.0,,K. Walker misses 3-pt jump shot from 25 ft,92,69
267,3,2:54.0,Defensive rebound by G. Antetokounmpo,,92,69
268,3,2:46.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,92,69
269,3,2:45.0,,Defensive rebound by M. Belinelli,92,69
270,3,2:26.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),92,71
271,3,2:08.0,T. Snell misses 3-pt jump shot from 25 ft,,92,71
272,3,2:07.0,,Defensive rebound by K. Walker,92,71
273,3,1:59.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),92,73
274,3,1:59.0,Milwaukee full timeout,,92,73
275,3,1:59.0,K. Middleton enters the game for T. Snell,,92,73
276,3,1:59.0,,B. Weber enters the game for C. Zeller,92,73
277,3,1:59.0,,M. Williams enters the game for K. Walker,92,73
278,3,1:45.0,M. Dellavedova makes 2-pt layup from 3 ft,,94,73
279,3,1:25.0,,Shooting foul by K. Middleton (drawn by B. Weber),94,73
280,3,1:25.0,,B. Weber makes free throw 1 of 2,94,74
281,3,1:25.0,,B. Weber misses free throw 2 of 2,94,74
282,3,1:24.0,Defensive rebound by G. Antetokounmpo,,94,74
283,3,1:10.0,Offensive foul by G. Monroe (drawn by M. Belinelli),,94,74
284,3,1:10.0,Turnover by G. Monroe (offensive foul),,94,74
285,3,1:10.0,,B. Roberts enters the game for B. Weber,94,74
286,3,1:00.0,,M. Belinelli makes 2-pt jump shot from 11 ft (assist by B. Roberts),94,76
287,3,0:48.0,Turnover by M. Dellavedova (bad pass),,94,76
288,3,0:27.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,94,76
289,3,0:26.0,Defensive rebound by M. Dellavedova,,94,76
290,3,0:06.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,94,76
291,3,0:02.0,Offensive rebound by Team,,94,76
292,3,0:00.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,94,76
293,3,0:00.0,Offensive rebound by Team,,94,76
294,4,11:41.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by B. Roberts),94,78
295,4,11:23.0,K. Middleton misses 2-pt jump shot from 9 ft,,94,78
296,4,11:22.0,,Defensive rebound by M. Williams,94,78
297,4,11:11.0,,M. Williams misses 2-pt layup from 3 ft (block by M. Teletović),94,78
298,4,11:09.0,Defensive rebound by M. Teletović,,94,78
299,4,11:02.0,Def 3 sec tech foul by M. Belinelli,,94,78
300,4,11:02.0,K. Middleton makes technical free throw,,95,78
301,4,10:53.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,98,78
302,4,10:34.0,,B. Roberts misses 2-pt jump shot from 15 ft,98,78
303,4,10:33.0,Defensive rebound by M. Teletović,,98,78
304,4,10:22.0,J. Terry misses 3-pt jump shot from 24 ft,,98,78
305,4,10:20.0,,Defensive rebound by M. Belinelli,98,78
306,4,10:13.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Belinelli),98,81
307,4,9:46.0,K. Middleton misses 3-pt jump shot from 24 ft,,98,81
308,4,9:45.0,,Defensive rebound by M. Belinelli,98,81
309,4,9:31.0,,J. Lamb misses 2-pt jump shot from 4 ft,98,81
310,4,9:28.0,Defensive rebound by G. Monroe,,98,81
311,4,9:13.0,M. Teletović misses 3-pt jump shot from 27 ft,,98,81
312,4,9:12.0,,Defensive rebound by F. Kaminsky,98,81
313,4,9:05.0,,Personal foul by K. Middleton (drawn by J. Lamb),98,81
314,4,9:05.0,,C. Zeller enters the game for M. Williams,98,81
315,4,9:05.0,G. Antetokounmpo enters the game for K. Middleton,,98,81
316,4,8:50.0,,M. Belinelli misses 3-pt jump shot from 25 ft,98,81
317,4,8:49.0,Defensive rebound by G. Antetokounmpo,,98,81
318,4,8:42.0,G. Antetokounmpo makes 2-pt layup at rim,,100,81
319,4,8:28.0,,Personal foul by J. Terry (drawn by M. Belinelli),100,81
320,4,8:28.0,Official timeout,,100,81
321,4,8:15.0,,J. Lamb makes 2-pt jump shot from 22 ft,100,83
322,4,7:54.0,Turnover by M. Dellavedova (lost ball; steal by C. Zeller),,100,83
323,4,7:38.0,,J. Lamb misses 2-pt jump shot from 17 ft,100,83
324,4,7:38.0,Defensive rebound by Team,,100,83
325,4,7:38.0,,Loose ball foul by B. Roberts (drawn by M. Dellavedova),100,83
326,4,7:25.0,Turnover by G. Monroe (bad pass),,100,83
327,4,7:15.0,,Personal foul by G. Monroe (drawn by J. Lamb),100,83
328,4,7:15.0,S. Hawes enters the game for G. Monroe,,100,83
329,4,7:08.0,,F. Kaminsky misses 3-pt jump shot from 28 ft,100,83
330,4,7:07.0,Defensive rebound by M. Dellavedova,,100,83
331,4,6:57.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Teletović),,103,83
332,4,6:43.0,,B. Roberts misses 3-pt jump shot from 26 ft,103,83
333,4,6:42.0,Defensive rebound by S. Hawes,,103,83
334,4,6:35.0,Turnover by M. Dellavedova (bad pass; steal by B. Roberts),,103,83
335,4,6:33.0,,Shooting foul by M. Dellavedova (drawn by B. Roberts),103,83
336,4,6:33.0,,B. Roberts makes free throw 1 of 2,103,84
337,4,6:33.0,,N. Batum enters the game for C. Zeller,103,84
338,4,6:33.0,,B. Roberts makes free throw 2 of 2,103,85
339,4,6:12.0,S. Hawes misses 2-pt layup from 2 ft,,103,85
340,4,6:10.0,,Defensive rebound by J. Lamb,103,85
341,4,6:07.0,,B. Roberts makes 2-pt layup from 1 ft (assist by J. Lamb),103,87
342,4,6:07.0,,Shooting foul by M. Dellavedova (drawn by B. Roberts),103,87
343,4,6:07.0,,B. Roberts misses free throw 1 of 1,103,87
344,4,6:07.0,M. Brogdon enters the game for M. Dellavedova,,103,87
345,4,6:06.0,Defensive rebound by G. Antetokounmpo,,103,87
346,4,5:50.0,M. Brogdon misses 2-pt jump shot from 19 ft,,103,87
347,4,5:49.0,,Defensive rebound by F. Kaminsky,103,87
348,4,5:25.0,,F. Kaminsky makes 2-pt jump shot from 17 ft (assist by B. Roberts),103,89
349,4,5:09.0,M. Brogdon makes 2-pt layup from 1 ft,,105,89
350,4,4:54.0,,F. Kaminsky makes 2-pt dunk at rim (assist by B. Roberts),105,91
351,4,4:39.0,Turnover by S. Hawes (bad pass; steal by J. Lamb),,105,91
352,4,4:32.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by N. Batum),105,94
353,4,4:32.0,Milwaukee full timeout,,105,94
354,4,4:32.0,,K. Walker enters the game for B. Roberts,105,94
355,4,4:32.0,T. Snell enters the game for J. Terry,,105,94
356,4,4:32.0,G. Monroe enters the game for M. Teletović,,105,94
357,4,4:32.0,K. Middleton enters the game for S. Hawes,,105,94
358,4,4:12.0,T. Snell makes 2-pt layup from 2 ft (assist by M. Brogdon),,107,94
359,4,3:58.0,,F. Kaminsky misses 2-pt jump shot from 19 ft,107,94
360,4,3:57.0,Defensive rebound by K. Middleton,,107,94
361,4,3:46.0,Shooting foul by F. Kaminsky (drawn by G. Antetokounmpo),,107,94
362,4,3:46.0,G. Antetokounmpo makes free throw 1 of 2,,108,94
363,4,3:46.0,G. Antetokounmpo misses free throw 2 of 2,,108,94
364,4,3:45.0,,Defensive rebound by J. Lamb,108,94
365,4,3:34.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Belinelli),108,97
366,4,3:11.0,T. Snell makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,111,97
367,4,2:45.0,,K. Walker makes 2-pt layup from 1 ft,111,99
368,4,2:27.0,G. Monroe makes 2-pt layup from 1 ft,,113,99
369,4,2:10.0,,Charlotte full timeout,113,99
