,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
137,2,9:43.0,,J. Smith makes 2-pt jump shot from 15 ft (assist by B. Jennings),26,40
138,2,9:41.0,Brooklyn full timeout,,26,40
139,2,9:25.0,C. LeVert misses 2-pt jump shot from 11 ft,,26,40
140,2,9:24.0,,Defensive rebound by B. Bogdanović,26,40
141,2,9:13.0,,I. Mahinmi makes 2-pt dunk at rim (assist by B. Jennings),26,42
142,2,8:51.0,Turnover by B. Lopez (lost ball; steal by I. Mahinmi),,26,42
143,2,8:42.0,,B. Bogdanović makes 2-pt jump shot from 6 ft,26,44
144,2,8:19.0,B. Lopez misses 2-pt jump shot from 18 ft,,26,44
145,2,8:18.0,,Defensive rebound by J. Smith,26,44
146,2,8:11.0,,Shooting foul by R. Hollis-Jefferson (drawn by I. Mahinmi),26,44
147,2,8:11.0,,I. Mahinmi misses free throw 1 of 2,26,44
148,2,8:11.0,,Offensive rebound by Team,26,44
149,2,8:11.0,S. Dinwiddie enters the game for R. Foye,,26,44
150,2,8:11.0,,I. Mahinmi makes free throw 2 of 2,26,45
151,2,8:03.0,J. Lin makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,29,45
152,2,7:53.0,,Shooting foul by B. Lopez (drawn by I. Mahinmi),29,45
153,2,7:53.0,,I. Mahinmi makes free throw 1 of 2,29,46
154,2,7:53.0,K. McDaniels enters the game for C. LeVert,,29,46
155,2,7:53.0,,I. Mahinmi makes free throw 2 of 2,29,47
156,2,7:42.0,J. Lin misses 3-pt jump shot from 26 ft,,29,47
157,2,7:41.0,,Defensive rebound by I. Mahinmi,29,47
158,2,7:31.0,,B. Bogdanović makes 2-pt jump shot from 21 ft,29,49
159,2,7:19.0,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft,,29,49
160,2,7:18.0,,Defensive rebound by I. Mahinmi,29,49
161,2,7:12.0,,B. Jennings misses 3-pt jump shot from 27 ft,29,49
162,2,7:11.0,Defensive rebound by R. Hollis-Jefferson,,29,49
163,2,7:04.0,R. Hollis-Jefferson misses 2-pt jump shot from 18 ft,,29,49
164,2,7:03.0,,Defensive rebound by J. Smith,29,49
165,2,6:51.0,,K. Oubre misses 3-pt jump shot from 28 ft,29,49
166,2,6:50.0,,Offensive rebound by I. Mahinmi,29,49
167,2,6:35.0,,K. Oubre makes 2-pt jump shot from 3 ft,29,51
168,2,6:23.0,J. Lin makes 2-pt layup from 2 ft (assist by B. Lopez),,31,51
169,2,6:06.0,,I. Mahinmi makes 2-pt hook shot from 9 ft (assist by B. Jennings),31,53
170,2,5:50.0,Turnover by B. Lopez (lost ball; steal by I. Mahinmi),,31,53
171,2,5:46.0,,Shooting foul by K. McDaniels (drawn by B. Bogdanović),31,53
172,2,5:46.0,Official timeout,,31,53
173,2,5:46.0,,B. Bogdanović makes free throw 1 of 2,31,54
174,2,5:46.0,,M. Morris enters the game for J. Smith,31,53
175,2,5:46.0,Q. Acy enters the game for R. Hollis-Jefferson,,31,53
176,2,5:46.0,J. Hamilton enters the game for B. Lopez,,31,53
177,2,5:46.0,I. Whitehead enters the game for J. Lin,,31,53
178,2,5:46.0,,B. Bogdanović makes free throw 2 of 2,31,55
179,2,5:34.0,Turnover by I. Whitehead (lost ball; steal by I. Mahinmi),,31,55
180,2,5:12.0,,M. Morris makes 2-pt jump shot from 13 ft,31,57
181,2,4:52.0,K. McDaniels misses 3-pt jump shot from 27 ft,,31,57
182,2,4:51.0,,Defensive rebound by K. Oubre,31,57
183,2,4:44.0,,Shooting foul by S. Dinwiddie (drawn by B. Jennings),31,57
184,2,4:44.0,,B. Jennings makes free throw 1 of 2,31,58
185,2,4:44.0,,B. Jennings makes free throw 2 of 2,31,59
186,2,4:23.0,J. Hamilton makes 3-pt jump shot from 29 ft (assist by I. Whitehead),,34,59
187,2,4:13.0,,B. Bogdanović misses 3-pt jump shot from 30 ft,34,59
188,2,4:12.0,Defensive rebound by Q. Acy,,34,59
189,2,4:00.0,Q. Acy misses 2-pt jump shot from 10 ft,,34,59
190,2,3:59.0,,Defensive rebound by I. Mahinmi,34,59
191,2,3:36.0,,M. Morris misses 2-pt jump shot from 20 ft,34,59
192,2,3:34.0,Defensive rebound by S. Dinwiddie,,34,59
193,2,3:28.0,I. Whitehead makes 2-pt jump shot from 10 ft (assist by S. Dinwiddie),,36,59
194,2,3:27.0,,Washington full timeout,36,59
195,2,3:27.0,,J. Wall enters the game for B. Bogdanović,36,59
196,2,3:27.0,,B. Beal enters the game for I. Mahinmi,36,59
197,2,3:27.0,,O. Porter enters the game for K. Oubre,36,59
198,2,3:27.0,,M. Gortat enters the game for B. Jennings,36,59
199,2,3:16.0,,Turnover by M. Gortat (lost ball),36,59
200,2,3:16.0,A. Goodwin enters the game for S. Dinwiddie,,36,59
201,2,3:06.0,,Offensive charge foul by K. McDaniels (drawn by M. Morris),36,59
202,2,3:06.0,Turnover by K. McDaniels (offensive foul),,36,59
203,2,2:47.0,,M. Gortat makes 2-pt layup from 2 ft (assist by M. Morris),36,61
204,2,2:28.0,J. Hamilton makes 2-pt hook shot from 9 ft (assist by A. Goodwin),,38,61
205,2,2:09.0,,M. Morris misses 2-pt layup at rim,38,61
206,2,2:08.0,Defensive rebound by Q. Acy,,38,61
207,2,2:04.0,Shooting foul by J. Wall (drawn by A. Goodwin),,38,61
208,2,2:04.0,A. Goodwin makes free throw 1 of 2,,39,61
209,2,2:04.0,S. Dinwiddie enters the game for K. McDaniels,,39,61
210,2,2:04.0,A. Goodwin makes free throw 2 of 2,,40,61
211,2,1:46.0,,M. Gortat makes 2-pt hook shot from 7 ft (assist by J. Wall),40,63
212,2,1:27.0,J. Hamilton misses 3-pt jump shot from 24 ft,,40,63
213,2,1:27.0,,Defensive rebound by B. Beal,40,63
214,2,1:11.0,,J. Wall misses 3-pt jump shot from 27 ft,40,63
215,2,1:11.0,,Offensive rebound by M. Gortat,40,63
216,2,1:07.0,,O. Porter misses 3-pt jump shot from 25 ft,40,63
217,2,1:06.0,Defensive rebound by J. Hamilton,,40,63
218,2,0:46.0,Q. Acy misses 2-pt jump shot from 20 ft,,40,63
219,2,0:45.0,,Defensive rebound by J. Wall,40,63
220,2,0:37.0,,B. Beal misses 3-pt jump shot from 27 ft,40,63
221,2,0:36.0,Defensive rebound by J. Hamilton,,40,63
222,2,0:19.0,A. Goodwin makes 2-pt layup from 2 ft,,42,63
223,2,0:03.0,,J. Wall misses 2-pt dunk at rim,42,63
224,2,0:01.0,Defensive rebound by Q. Acy,,42,63
225,3,11:47.0,,M. Gortat misses 2-pt layup from 2 ft,42,63
226,3,11:46.0,,Offensive rebound by M. Gortat,42,63
227,3,11:45.0,,M. Gortat misses 2-pt layup from 1 ft,42,63
228,3,11:44.0,Defensive rebound by R. Hollis-Jefferson,,42,63
229,3,11:39.0,J. Lin makes 2-pt layup from 1 ft,,44,63
230,3,11:19.0,,B. Beal makes 2-pt jump shot from 8 ft (assist by J. Wall),44,65
231,3,11:19.0,,Shooting foul by C. LeVert (drawn by B. Beal),44,65
232,3,11:19.0,,B. Beal makes free throw 1 of 1,44,66
233,3,11:12.0,,Violation by M. Gortat (kicked ball),44,66
234,3,11:07.0,J. Lin misses 2-pt layup from 1 ft,,44,66
235,3,11:06.0,Offensive rebound by R. Hollis-Jefferson,,44,66
236,3,11:05.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,46,66
237,3,10:50.0,,Turnover by J. Wall (bad pass; steal by R. Foye),46,66
238,3,10:39.0,R. Hollis-Jefferson makes 2-pt jump shot from 3 ft,,48,66
239,3,10:21.0,,Turnover by M. Morris (bad pass; steal by C. LeVert),48,66
240,3,10:17.0,C. LeVert makes 2-pt dunk at rim,,50,66
241,3,10:01.0,,B. Beal makes 2-pt jump shot from 21 ft,50,68
242,3,9:51.0,Turnover by R. Foye (traveling),,50,68
243,3,9:40.0,,J. Wall makes 2-pt layup from 1 ft (assist by B. Beal),50,70
244,3,9:29.0,Personal foul by M. Morris (drawn by B. Lopez),,50,70
245,3,9:21.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by J. Lin),,52,70
246,3,9:09.0,,J. Wall misses 2-pt layup from 3 ft (block by J. Lin),52,70
247,3,9:07.0,Defensive rebound by R. Hollis-Jefferson,,52,70
248,3,9:03.0,Turnover by C. LeVert (bad pass; steal by B. Beal),,52,70
249,3,8:59.0,,J. Wall makes 2-pt dunk at rim (assist by B. Beal),52,72
250,3,8:46.0,Personal foul by O. Porter (drawn by B. Lopez),,52,72
251,3,8:35.0,R. Foye makes 2-pt jump shot from 3 ft (assist by B. Lopez),,54,72
252,3,8:17.0,,M. Gortat makes 2-pt layup from 2 ft (assist by O. Porter),54,74
253,3,8:02.0,C. LeVert misses 3-pt jump shot from 23 ft,,54,74
254,3,8:01.0,,Defensive rebound by M. Gortat,54,74
255,3,7:55.0,,Turnover by J. Wall (lost ball; steal by R. Foye),54,74
256,3,7:49.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by R. Foye),,56,74
257,3,7:43.0,,Turnover by M. Gortat (bad pass; steal by R. Hollis-Jefferson),56,74
258,3,7:40.0,Shooting foul by M. Gortat (drawn by J. Lin),,56,74
259,3,7:40.0,,Washington full timeout,56,74
260,3,7:40.0,J. Lin makes free throw 1 of 2,,57,74
261,3,7:40.0,J. Lin makes free throw 2 of 2,,58,74
262,3,7:25.0,,J. Wall makes 2-pt jump shot from 19 ft (assist by O. Porter),58,76
263,3,7:13.0,J. Lin misses 2-pt jump shot from 16 ft,,58,76
264,3,7:12.0,,Defensive rebound by M. Gortat,58,76
265,3,6:49.0,,B. Beal misses 2-pt jump shot from 5 ft,58,76
266,3,6:48.0,,Offensive rebound by M. Gortat,58,76
267,3,6:35.0,,O. Porter misses 3-pt jump shot from 23 ft,58,76
268,3,6:34.0,,Offensive rebound by J. Wall,58,76
269,3,6:32.0,Violation by R. Hollis-Jefferson (kicked ball),,58,76
270,3,6:32.0,S. Dinwiddie enters the game for R. Foye,,58,76
271,3,6:32.0,I. Whitehead enters the game for C. LeVert,,58,76
272,3,6:20.0,,B. Beal misses 2-pt jump shot from 17 ft,58,76
273,3,6:19.0,Defensive rebound by I. Whitehead,,58,76
274,3,6:13.0,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft,,58,76
275,3,6:13.0,Offensive rebound by R. Hollis-Jefferson,,58,76
276,3,6:09.0,I. Whitehead makes 2-pt jump shot from 4 ft (assist by R. Hollis-Jefferson),,60,76
277,3,5:50.0,,J. Wall misses 2-pt jump shot from 13 ft,60,76
278,3,5:49.0,,Offensive rebound by M. Gortat,60,76
279,3,5:49.0,,Personal foul by J. Lin (drawn by M. Gortat),60,76
280,3,5:49.0,,I. Mahinmi enters the game for M. Gortat,60,76
281,3,5:39.0,,Personal foul by B. Lopez (drawn by M. Morris),60,76
282,3,5:30.0,,J. Wall misses 2-pt jump shot from 18 ft,60,76
283,3,5:29.0,Defensive rebound by B. Lopez,,60,76
284,3,5:23.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft,,62,76
285,3,5:09.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Beal),62,79
286,3,5:03.0,Turnover by J. Lin (bad pass; steal by M. Morris),,62,79
287,3,4:56.0,,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),62,81
288,3,4:56.0,,Shooting foul by J. Lin (drawn by B. Beal),62,81
289,3,4:56.0,Brooklyn full timeout,,62,81
290,3,4:56.0,J. Hamilton enters the game for B. Lopez,,62,81
291,3,4:56.0,K. McDaniels enters the game for J. Lin,,62,81
292,3,4:56.0,,J. Smith enters the game for M. Morris,62,81
293,3,4:56.0,,B. Beal makes free throw 1 of 1,62,82
294,3,4:42.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,64,82
295,3,4:42.0,Shooting foul by I. Mahinmi (drawn by R. Hollis-Jefferson),,64,82
296,3,4:42.0,R. Hollis-Jefferson makes free throw 1 of 1,,65,82
297,3,4:30.0,,I. Mahinmi makes 2-pt layup at rim (assist by J. Wall),65,84
298,3,4:30.0,,Shooting foul by K. McDaniels (drawn by I. Mahinmi),65,84
299,3,4:30.0,,I. Mahinmi makes free throw 1 of 1,65,85
300,3,4:20.0,I. Whitehead makes 2-pt layup from 1 ft,,67,85
301,3,3:58.0,,B. Beal misses 2-pt jump shot from 16 ft,67,85
302,3,3:57.0,Defensive rebound by I. Whitehead,,67,85
303,3,3:48.0,K. McDaniels misses 2-pt jump shot from 5 ft,,67,85
304,3,3:48.0,,Defensive rebound by J. Smith,67,85
305,3,3:42.0,,J. Wall makes 2-pt layup from 1 ft,67,87
306,3,3:21.0,Personal foul by O. Porter,,67,87
307,3,3:21.0,K. McDaniels makes free throw 1 of 2,,68,87
308,3,3:21.0,,B. Bogdanović enters the game for O. Porter,68,87
309,3,3:21.0,A. Nicholson enters the game for R. Hollis-Jefferson,,68,87
310,3,3:21.0,K. McDaniels makes free throw 2 of 2,,69,87
311,3,2:59.0,,J. Smith misses 2-pt jump shot from 18 ft,69,87
312,3,2:58.0,Defensive rebound by K. McDaniels,,69,87
313,3,2:44.0,K. McDaniels makes 2-pt jump shot from 21 ft,,71,87
314,3,2:28.0,,J. Wall makes 2-pt jump shot from 14 ft,71,89
315,3,2:13.0,K. McDaniels makes 2-pt hook shot from 8 ft,,73,89
316,3,2:00.0,,Turnover by B. Bogdanović (lost ball),73,89
317,3,2:00.0,,B. Jennings enters the game for J. Wall,73,89
318,3,1:45.0,A. Nicholson makes 2-pt jump shot from 17 ft (assist by S. Dinwiddie),,75,89
319,3,1:39.0,,Personal foul by A. Nicholson (drawn by B. Beal),75,89
320,3,1:39.0,,B. Beal makes free throw 1 of 2,75,90
321,3,1:39.0,,B. Beal makes free throw 2 of 2,75,91
322,3,1:31.0,J. Hamilton makes 2-pt dunk at rim (assist by S. Dinwiddie),,77,91
323,3,1:18.0,,B. Beal makes 2-pt jump shot from 15 ft (assist by B. Jennings),77,93
324,3,1:03.0,Personal foul by B. Beal (drawn by J. Hamilton),,77,93
325,3,1:03.0,J. Hamilton makes free throw 1 of 2,,78,93
326,3,1:03.0,J. Hamilton makes free throw 2 of 2,,79,93
327,3,0:55.0,,B. Beal makes 2-pt jump shot from 10 ft (assist by B. Jennings),79,95
328,3,0:45.0,J. Hamilton misses 2-pt jump shot from 5 ft,,79,95
329,3,0:44.0,,Defensive rebound by B. Bogdanović,79,95
330,3,0:31.0,,B. Jennings makes 2-pt hook shot from 5 ft,79,97
331,3,0:19.0,I. Whitehead makes 2-pt hook shot from 5 ft,,81,97
332,3,0:01.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,81,97
333,3,0:00.0,,Offensive rebound by Team,81,97
334,4,11:46.0,J. Hamilton makes 2-pt layup from 1 ft (assist by I. Whitehead),,83,97
335,4,11:30.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,83,97
336,4,11:29.0,Defensive rebound by J. Hamilton,,83,97
337,4,11:22.0,Turnover by S. Dinwiddie (offensive foul),,83,97
338,4,11:22.0,Offensive foul by S. Dinwiddie (drawn by K. Oubre),,83,97
339,4,11:22.0,R. Foye enters the game for I. Whitehead,,83,97
340,4,11:12.0,,B. Jennings makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),83,100
341,4,10:57.0,Shooting foul by J. Smith (drawn by S. Dinwiddie),,83,100
342,4,10:57.0,S. Dinwiddie misses free throw 1 of 2,,83,100
343,4,10:57.0,Offensive rebound by Team,,83,100
344,4,10:57.0,S. Dinwiddie misses free throw 2 of 2,,83,100
345,4,10:56.0,,Defensive rebound by K. Oubre,83,100
346,4,10:42.0,,K. Oubre misses 3-pt jump shot from 27 ft,83,100
347,4,10:40.0,Defensive rebound by A. Nicholson,,83,100
348,4,10:34.0,J. Hamilton makes 2-pt layup from 1 ft (assist by R. Foye),,85,100
349,4,10:18.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),85,103
350,4,10:08.0,K. McDaniels makes 2-pt dunk at rim (assist by J. Hamilton),,87,103
351,4,9:51.0,,J. Smith misses 3-pt jump shot from 25 ft,87,103
352,4,9:50.0,,Offensive rebound by B. Jennings,87,103
353,4,9:44.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by B. Jennings),87,105
354,4,9:31.0,Turnover by S. Dinwiddie (discontinued dribble),,87,105
355,4,9:31.0,A. Goodwin enters the game for S. Dinwiddie,,87,105
356,4,9:17.0,,Shooting foul by A. Goodwin (drawn by I. Mahinmi),87,105
357,4,9:17.0,,I. Mahinmi makes free throw 1 of 2,87,106
358,4,9:17.0,,I. Mahinmi makes free throw 2 of 2,87,107
359,4,9:08.0,K. McDaniels misses 2-pt layup from 1 ft,,87,107
360,4,9:07.0,Offensive rebound by K. McDaniels,,87,107
361,4,9:03.0,K. McDaniels misses 2-pt layup from 2 ft (block by I. Mahinmi),,87,107
362,4,9:01.0,,Defensive rebound by B. Jennings,87,107
363,4,8:54.0,,K. Oubre misses 2-pt jump shot from 6 ft,87,107
364,4,8:53.0,,Offensive rebound by I. Mahinmi,87,107
365,4,8:51.0,,I. Mahinmi misses 2-pt jump shot from 13 ft,87,107
366,4,8:50.0,Defensive rebound by A. Nicholson,,87,107
367,4,8:50.0,Official timeout,,87,107
368,4,8:35.0,J. Hamilton makes 3-pt jump shot from 24 ft (assist by A. Goodwin),,90,107
369,4,8:14.0,,B. Bogdanović makes 2-pt layup from 2 ft,90,109
370,4,8:14.0,,Shooting foul by K. McDaniels (drawn by B. Bogdanović),90,109
371,4,8:14.0,,B. Bogdanović makes free throw 1 of 1,90,110
