,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
45,1,6:37.0,,Loose ball foul by D. Howard (drawn by J. Leuer),7,6
46,1,6:20.0,T. Harris misses 2-pt jump shot from 15 ft,,7,6
47,1,6:17.0,Offensive rebound by A. Drummond,,7,6
48,1,6:17.0,A. Drummond misses 2-pt layup from 1 ft,,7,6
49,1,6:14.0,Offensive rebound by J. Leuer,,7,6
50,1,6:14.0,J. Leuer makes 2-pt layup from 1 ft,,9,6
51,1,5:55.0,,P. Millsap misses 2-pt jump shot from 10 ft,9,6
52,1,5:52.0,Defensive rebound by A. Drummond,,9,6
53,1,5:45.0,R. Jackson misses 3-pt jump shot from 25 ft,,9,6
54,1,5:44.0,,Defensive rebound by T. Sefolosha,9,6
55,1,5:27.0,,P. Millsap makes 2-pt jump shot from 17 ft (assist by D. Schröder),9,8
56,1,5:12.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,9,8
57,1,5:09.0,,Defensive rebound by P. Millsap,9,8
58,1,5:00.0,,Turnover by K. Bazemore (bad pass; steal by J. Leuer),9,8
59,1,4:53.0,J. Leuer makes 2-pt layup from 1 ft (assist by R. Jackson),,11,8
60,1,4:53.0,,Atlanta full timeout,11,8
61,1,4:53.0,S. Johnson enters the game for T. Harris,,11,8
62,1,4:53.0,I. Smith enters the game for R. Jackson,,11,8
63,1,4:53.0,,K. Korver enters the game for T. Sefolosha,11,8
64,1,4:53.0,,M. Muscala enters the game for D. Howard,11,8
65,1,4:39.0,,D. Schröder misses 2-pt jump shot from 4 ft (block by A. Drummond),11,8
66,1,4:37.0,Defensive rebound by I. Smith,,11,8
67,1,4:28.0,A. Drummond misses 2-pt hook shot from 13 ft,,11,8
68,1,4:26.0,,Defensive rebound by M. Muscala,11,8
69,1,4:16.0,,M. Muscala makes 3-pt jump shot from 25 ft (assist by D. Schröder),11,11
70,1,4:00.0,J. Leuer misses 3-pt jump shot from 24 ft,,11,11
71,1,3:58.0,Offensive rebound by Team,,11,11
72,1,3:58.0,,T. Hardaway enters the game for K. Bazemore,11,11
73,1,3:52.0,,Violation by D. Schröder (kicked ball),11,11
74,1,3:43.0,J. Leuer misses 2-pt jump shot from 13 ft,,11,11
75,1,3:41.0,Offensive rebound by A. Drummond,,11,11
76,1,3:41.0,A. Drummond makes 2-pt layup at rim,,13,11
77,1,3:29.0,,D. Schröder makes 2-pt layup from 2 ft,13,13
78,1,3:16.0,I. Smith misses 2-pt jump shot from 13 ft,,13,13
79,1,3:14.0,Offensive rebound by A. Drummond,,13,13
80,1,3:13.0,Turnover by A. Drummond (bad pass; steal by M. Muscala),,13,13
81,1,3:08.0,,Turnover by P. Millsap (bad pass; steal by K. Caldwell-Pope),13,13
82,1,2:57.0,A. Drummond misses 2-pt layup from 1 ft,,13,13
83,1,2:56.0,,Defensive rebound by M. Muscala,13,13
84,1,2:47.0,,Personal foul by S. Johnson (drawn by P. Millsap),13,13
85,1,2:47.0,Detroit full timeout,,13,13
86,1,2:47.0,A. Baynes enters the game for A. Drummond,,13,13
87,1,2:41.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),13,15
88,1,2:25.0,Turnover by K. Caldwell-Pope (bad pass; steal by M. Muscala),,13,15
89,1,2:17.0,,Turnover by M. Muscala (bad pass; steal by K. Caldwell-Pope),13,15
90,1,2:12.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,13,15
91,1,2:11.0,,Defensive rebound by D. Schröder,13,15
92,1,2:05.0,,K. Korver misses 3-pt jump shot from 26 ft,13,15
93,1,2:03.0,Defensive rebound by J. Leuer,,13,15
94,1,1:50.0,S. Johnson misses 3-pt jump shot from 26 ft,,13,15
95,1,1:49.0,,Defensive rebound by K. Korver,13,15
96,1,1:41.0,,T. Hardaway misses 3-pt jump shot from 25 ft,13,15
97,1,1:40.0,,Offensive rebound by P. Millsap,13,15
98,1,1:32.0,,P. Millsap makes 2-pt hook shot from 6 ft (assist by M. Muscala),13,17
99,1,1:32.0,,Shooting foul by J. Leuer (drawn by P. Millsap),13,17
100,1,1:32.0,,M. Delaney enters the game for D. Schröder,13,17
101,1,1:32.0,,K. Humphries enters the game for M. Muscala,13,17
102,1,1:32.0,,P. Millsap makes free throw 1 of 1,13,18
103,1,1:16.0,K. Caldwell-Pope makes 2-pt jump shot from 13 ft (assist by A. Baynes),,15,18
104,1,1:04.0,,K. Korver misses 3-pt jump shot from 25 ft,15,18
105,1,1:03.0,Defensive rebound by S. Johnson,,15,18
106,1,0:48.0,S. Johnson makes 2-pt layup from 2 ft,,17,18
107,1,0:31.0,,P. Millsap misses 3-pt jump shot from 25 ft,17,18
108,1,0:29.0,Defensive rebound by S. Johnson,,17,18
109,1,0:17.0,J. Leuer makes 2-pt jump shot from 14 ft (assist by S. Johnson),,19,18
110,1,0:01.0,,Shooting block foul by A. Baynes (drawn by P. Millsap),19,18
111,1,0:01.0,,P. Millsap misses free throw 1 of 2,19,18
112,1,0:01.0,,Offensive rebound by Team,19,18
113,1,0:01.0,,P. Millsap makes free throw 2 of 2,19,19
114,2,11:39.0,,T. Hardaway makes 2-pt jump shot from 9 ft (assist by K. Korver),19,21
115,2,11:20.0,T. Harris misses 3-pt jump shot from 25 ft,,19,21
116,2,11:19.0,,Defensive rebound by M. Delaney,19,21
117,2,11:14.0,,T. Hardaway misses 3-pt jump shot from 26 ft,19,21
118,2,11:12.0,Defensive rebound by I. Smith,,19,21
119,2,11:07.0,R. Jackson misses 3-pt jump shot from 25 ft,,19,21
120,2,11:05.0,Offensive rebound by T. Harris,,19,21
121,2,11:05.0,T. Harris makes 2-pt layup from 1 ft,,21,21
122,2,10:50.0,,Shooting foul by R. Jackson (drawn by K. Korver),21,21
123,2,10:50.0,,K. Korver makes free throw 1 of 3,21,22
124,2,10:50.0,,K. Korver makes free throw 2 of 3,21,23
125,2,10:50.0,,K. Korver makes free throw 3 of 3,21,24
126,2,10:28.0,A. Baynes misses 2-pt hook shot from 6 ft,,21,24
127,2,10:27.0,,Defensive rebound by K. Korver,21,24
128,2,10:15.0,,Turnover by M. Delaney (palming),21,24
129,2,10:03.0,T. Harris misses 3-pt jump shot from 25 ft,,21,24
130,2,10:02.0,,Defensive rebound by M. Delaney,21,24
131,2,9:57.0,,Personal foul by A. Baynes (drawn by K. Humphries),21,24
132,2,9:52.0,,K. Korver makes 2-pt jump shot from 20 ft (assist by M. Delaney),21,26
133,2,9:31.0,A. Baynes makes 2-pt jump shot from 20 ft (assist by R. Jackson),,23,26
134,2,9:19.0,,K. Humphries makes 3-pt jump shot from 25 ft (assist by M. Delaney),23,29
135,2,9:03.0,Shooting foul by M. Muscala (drawn by T. Harris),,23,29
136,2,9:03.0,T. Harris makes free throw 1 of 2,,24,29
137,2,9:03.0,T. Harris makes free throw 2 of 2,,25,29
138,2,8:47.0,,K. Korver makes 2-pt jump shot from 16 ft (assist by K. Humphries),25,31
139,2,8:33.0,R. Jackson makes 2-pt layup from 1 ft,,27,31
140,2,8:23.0,,M. Delaney misses 3-pt jump shot from 25 ft,27,31
141,2,8:22.0,,Offensive rebound by K. Humphries,27,31
142,2,8:21.0,,K. Humphries misses 2-pt layup from 1 ft (block by A. Baynes),27,31
143,2,8:21.0,Defensive rebound by Team,,27,31
144,2,8:21.0,Official timeout,,27,31
145,2,8:21.0,,D. Howard enters the game for K. Humphries,27,31
146,2,8:21.0,A. Drummond enters the game for A. Baynes,,27,31
147,2,8:06.0,I. Smith misses 3-pt jump shot from 25 ft,,27,31
148,2,8:06.0,,Defensive rebound by Team,27,31
149,2,7:53.0,,T. Hardaway makes 2-pt jump shot from 15 ft,27,33
150,2,7:36.0,,Offensive charge foul by R. Jackson (drawn by M. Delaney),27,33
151,2,7:36.0,Turnover by R. Jackson (offensive foul),,27,33
152,2,7:36.0,K. Caldwell-Pope enters the game for R. Jackson,,27,33
153,2,7:29.0,,Turnover by M. Delaney (bad pass; steal by S. Johnson),27,33
154,2,7:13.0,A. Drummond makes 2-pt layup from 4 ft (assist by S. Johnson),,29,33
155,2,7:02.0,,Turnover by T. Hardaway (bad pass; steal by I. Smith),29,33
156,2,6:54.0,S. Johnson misses 3-pt jump shot from 25 ft,,29,33
157,2,6:53.0,,Defensive rebound by M. Muscala,29,33
158,2,6:32.0,,K. Korver makes 2-pt jump shot from 9 ft (assist by M. Muscala),29,35
159,2,6:16.0,T. Harris makes 2-pt jump shot from 18 ft (assist by S. Johnson),,31,35
160,2,6:03.0,,Shooting foul by S. Johnson (drawn by D. Howard),31,35
161,2,6:03.0,,D. Howard makes 2-pt layup from 2 ft (assist by M. Delaney),31,37
162,2,6:03.0,,P. Millsap enters the game for M. Muscala,31,37
163,2,6:03.0,,K. Bazemore enters the game for T. Hardaway,31,37
164,2,6:03.0,,D. Schröder enters the game for M. Delaney,31,37
165,2,6:03.0,,D. Howard makes free throw 1 of 1,31,38
166,2,5:42.0,I. Smith makes 3-pt jump shot from 22 ft (assist by S. Johnson),,34,38
167,2,5:28.0,,K. Korver misses 3-pt jump shot from 24 ft,34,38
168,2,5:27.0,Defensive rebound by Team,,34,38
169,2,5:27.0,,Atlanta full timeout,34,38
170,2,5:27.0,J. Leuer enters the game for S. Johnson,,34,38
171,2,5:27.0,,T. Sefolosha enters the game for K. Korver,34,38
172,2,5:09.0,Turnover by A. Drummond (3 sec),,34,38
173,2,4:52.0,,P. Millsap misses 2-pt layup from 2 ft,34,38
174,2,4:51.0,Defensive rebound by A. Drummond,,34,38
175,2,4:44.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by I. Smith),,37,38
176,2,4:27.0,,T. Sefolosha misses 2-pt jump shot from 22 ft,37,38
177,2,4:26.0,,Offensive rebound by D. Howard,37,38
178,2,4:25.0,,D. Howard makes 2-pt layup at rim,37,40
179,2,4:25.0,,Shooting foul by I. Smith (drawn by D. Howard),37,40
180,2,4:25.0,,D. Howard misses free throw 1 of 1,37,40
181,2,4:25.0,,Offensive rebound by P. Millsap,37,40
182,2,4:21.0,,Shooting foul by A. Drummond (drawn by P. Millsap),37,40
183,2,4:21.0,,P. Millsap makes free throw 1 of 2,37,41
184,2,4:21.0,,P. Millsap makes free throw 2 of 2,37,42
185,2,4:13.0,Turnover by I. Smith (bad pass; steal by D. Schröder),,37,42
186,2,4:06.0,,D. Schröder misses 3-pt jump shot from 26 ft,37,42
187,2,4:03.0,Defensive rebound by A. Drummond,,37,42
188,2,3:59.0,Shooting foul by T. Sefolosha (drawn by K. Caldwell-Pope),,37,42
189,2,3:59.0,K. Caldwell-Pope makes free throw 1 of 2,,38,42
190,2,3:59.0,K. Caldwell-Pope makes free throw 2 of 2,,39,42
191,2,3:43.0,,K. Bazemore misses 3-pt jump shot from 24 ft,39,42
192,2,3:41.0,,Offensive rebound by D. Howard,39,42
193,2,3:32.0,,D. Schröder makes 2-pt jump shot from 6 ft,39,44
194,2,3:26.0,Detroit full timeout,,39,44
195,2,3:16.0,Personal foul by K. Bazemore (drawn by J. Leuer),,39,44
196,2,3:03.0,Turnover by K. Caldwell-Pope (lost ball; steal by K. Bazemore),,39,44
197,2,2:47.0,,P. Millsap misses 3-pt jump shot from 26 ft,39,44
198,2,2:44.0,Defensive rebound by Team,,39,44
199,2,2:27.0,T. Harris misses 2-pt jump shot from 12 ft,,39,44
200,2,2:25.0,,Defensive rebound by D. Howard,39,44
201,2,2:13.0,,K. Bazemore makes 2-pt dunk at rim (assist by P. Millsap),39,46
202,2,1:51.0,J. Leuer makes 2-pt layup at rim (assist by T. Harris),,41,46
203,2,1:36.0,,D. Schröder misses 2-pt jump shot from 20 ft,41,46
204,2,1:34.0,Defensive rebound by A. Drummond,,41,46
205,2,1:31.0,Personal foul by D. Schröder (drawn by I. Smith),,41,46
206,2,1:23.0,J. Leuer misses 2-pt jump shot from 20 ft,,41,46
207,2,1:21.0,,Defensive rebound by T. Sefolosha,41,46
208,2,1:05.0,,K. Bazemore makes 2-pt jump shot from 9 ft (assist by D. Schröder),41,48
209,2,1:05.0,,Shooting foul by I. Smith (drawn by K. Bazemore),41,48
210,2,1:05.0,A. Baynes enters the game for A. Drummond,,41,48
211,2,1:05.0,,K. Korver enters the game for T. Sefolosha,41,48
212,2,1:05.0,,K. Bazemore makes free throw 1 of 1,41,49
213,2,0:52.0,I. Smith misses 3-pt jump shot from 25 ft,,41,49
214,2,0:50.0,,Defensive rebound by D. Howard,41,49
215,2,0:34.0,,D. Schröder misses 2-pt layup from 2 ft (block by T. Harris),41,49
216,2,0:34.0,,Offensive rebound by Team,41,49
217,2,0:31.0,,K. Korver makes 2-pt layup from 1 ft (assist by P. Millsap),41,51
218,2,0:09.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,41,51
219,2,0:04.0,Offensive rebound by I. Smith,,41,51
220,3,11:43.0,,K. Bazemore makes 2-pt jump shot from 19 ft,41,53
221,3,11:28.0,T. Harris misses 2-pt jump shot from 18 ft,,41,53
222,3,11:27.0,,Defensive rebound by K. Bazemore,41,53
223,3,11:21.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by K. Bazemore),41,56
224,3,11:00.0,Turnover by A. Drummond (lost ball; steal by P. Millsap),,41,56
225,3,10:49.0,,T. Sefolosha makes 2-pt layup from 1 ft,41,58
226,3,10:49.0,,Shooting foul by T. Harris (drawn by T. Sefolosha),41,58
227,3,10:49.0,,T. Sefolosha misses free throw 1 of 1,41,58
228,3,10:49.0,Defensive rebound by A. Drummond,,41,58
229,3,10:49.0,Detroit full timeout,,41,58
230,3,10:35.0,Turnover by A. Drummond (bad pass),,41,58
231,3,10:22.0,,Turnover by K. Bazemore (lost ball; steal by A. Drummond),41,58
232,3,10:15.0,J. Leuer misses 2-pt jump shot from 15 ft,,41,58
233,3,10:13.0,Offensive rebound by Team,,41,58
234,3,10:06.0,J. Leuer misses 2-pt jump shot from 16 ft,,41,58
235,3,10:03.0,,Defensive rebound by T. Sefolosha,41,58
236,3,9:44.0,,K. Bazemore misses 2-pt jump shot from 17 ft,41,58
237,3,9:42.0,,Offensive rebound by D. Howard,41,58
238,3,9:38.0,,D. Schröder misses 3-pt jump shot from 25 ft,41,58
239,3,9:36.0,Defensive rebound by K. Caldwell-Pope,,41,58
240,3,9:33.0,Turnover by K. Caldwell-Pope (bad pass),,41,58
241,3,9:17.0,,P. Millsap misses 2-pt jump shot from 16 ft,41,58
242,3,9:15.0,Defensive rebound by T. Harris,,41,58
243,3,9:06.0,R. Jackson misses 2-pt layup from 2 ft,,41,58
244,3,9:05.0,Offensive rebound by A. Drummond,,41,58
245,3,9:05.0,A. Drummond makes 2-pt layup from 1 ft,,43,58
246,3,9:05.0,Shooting foul by T. Sefolosha (drawn by A. Drummond),,43,58
247,3,9:05.0,A. Drummond misses free throw 1 of 1,,43,58
248,3,9:02.0,Offensive rebound by J. Leuer,,43,58
249,3,8:57.0,A. Drummond makes 2-pt layup from 3 ft (assist by J. Leuer),,45,58
250,3,8:36.0,,P. Millsap makes 2-pt jump shot from 16 ft (assist by K. Bazemore),45,60
251,3,8:18.0,Turnover by T. Harris (lost ball; steal by D. Schröder),,45,60
252,3,8:12.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by K. Bazemore),45,62
253,3,8:04.0,R. Jackson makes 2-pt jump shot from 12 ft,,47,62
254,3,7:47.0,,T. Sefolosha misses 2-pt jump shot from 17 ft,47,62
255,3,7:46.0,Defensive rebound by A. Drummond,,47,62
256,3,7:39.0,R. Jackson misses 3-pt jump shot from 25 ft,,47,62
257,3,7:37.0,,Defensive rebound by K. Bazemore,47,62
258,3,7:37.0,,Personal foul by A. Drummond (drawn by K. Bazemore),47,62
259,3,7:25.0,,P. Millsap makes 2-pt layup from 2 ft (assist by K. Bazemore),47,64
260,3,7:13.0,J. Leuer misses 3-pt jump shot from 25 ft,,47,64
261,3,7:11.0,,Defensive rebound by D. Howard,47,64
262,3,7:05.0,,Turnover by D. Schröder (bad pass; steal by K. Caldwell-Pope),47,64
263,3,7:02.0,,Violation by D. Howard (kicked ball),47,64
264,3,6:48.0,T. Harris misses 2-pt jump shot from 5 ft,,47,64
265,3,6:45.0,Offensive rebound by A. Drummond,,47,64
266,3,6:45.0,A. Drummond misses 2-pt layup from 1 ft,,47,64
267,3,6:44.0,,Defensive rebound by D. Howard,47,64
268,3,6:30.0,,D. Schröder misses 2-pt layup from 3 ft,47,64
269,3,6:30.0,Defensive rebound by Team,,47,64
270,3,6:30.0,,Loose ball foul by D. Howard (drawn by A. Drummond),47,64
271,3,6:30.0,,K. Korver enters the game for D. Schröder,47,64
272,3,6:24.0,Personal foul by D. Howard (drawn by A. Drummond),,47,64
273,3,6:16.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by A. Drummond),,50,64
274,3,5:55.0,,P. Millsap misses 2-pt jump shot from 17 ft,50,64
275,3,5:53.0,,Offensive rebound by D. Howard,50,64
276,3,5:49.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,50,64
277,3,5:48.0,Defensive rebound by R. Jackson,,50,64
278,3,5:43.0,Personal foul by P. Millsap (drawn by R. Jackson),,50,64
279,3,5:43.0,,D. Schröder enters the game for T. Sefolosha,50,64
280,3,5:30.0,Personal foul by K. Bazemore (drawn by K. Caldwell-Pope),,50,64
281,3,5:30.0,K. Caldwell-Pope makes free throw 1 of 2,,51,64
282,3,5:30.0,K. Caldwell-Pope makes free throw 2 of 2,,52,64
283,3,5:16.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),52,66
284,3,5:13.0,Personal take foul by D. Schröder (drawn by R. Jackson),,52,66
285,3,5:13.0,R. Jackson makes free throw 1 of 2,,53,66
286,3,5:13.0,R. Jackson makes free throw 2 of 2,,54,66
287,3,4:55.0,,Personal foul by A. Drummond (drawn by P. Millsap),54,66
288,3,4:55.0,S. Johnson enters the game for T. Harris,,54,66
289,3,4:49.0,,Turnover by P. Millsap (lost ball),54,66
290,3,4:36.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,54,66
291,3,4:34.0,Offensive rebound by J. Leuer,,54,66
292,3,4:18.0,R. Jackson makes 2-pt jump shot from 18 ft,,56,66
293,3,4:11.0,,Atlanta full timeout,56,66
294,3,4:11.0,,M. Muscala enters the game for D. Howard,56,66
295,3,4:11.0,,T. Hardaway enters the game for K. Bazemore,56,66
296,3,4:04.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),56,69
297,3,3:47.0,J. Leuer misses 2-pt jump shot from 14 ft,,56,69
298,3,3:47.0,Offensive rebound by A. Drummond,,56,69
299,3,3:46.0,A. Drummond misses 2-pt layup from 1 ft,,56,69
300,3,3:44.0,,Defensive rebound by K. Korver,56,69
301,3,3:36.0,,D. Schröder misses 2-pt layup from 1 ft,56,69
302,3,3:34.0,,Offensive rebound by M. Muscala,56,69
303,3,3:34.0,,M. Muscala misses 2-pt dunk at rim,56,69
304,3,3:33.0,Defensive rebound by R. Jackson,,56,69
305,3,3:30.0,Shooting foul by T. Hardaway (drawn by A. Drummond),,56,69
306,3,3:30.0,A. Drummond makes free throw 1 of 2,,57,69
307,3,3:30.0,,M. Delaney enters the game for D. Schröder,57,69
308,3,3:30.0,I. Smith enters the game for R. Jackson,,57,69
309,3,3:30.0,A. Drummond makes free throw 2 of 2,,58,69
310,3,3:20.0,,P. Millsap misses 2-pt layup from 1 ft (block by S. Johnson),58,69
311,3,3:20.0,,Offensive rebound by Team,58,69
312,3,3:18.0,,Turnover by K. Korver (illegal screen),58,69
313,3,3:01.0,A. Drummond misses 2-pt hook shot from 10 ft,,58,69
314,3,2:59.0,,Defensive rebound by M. Delaney,58,69
315,3,2:46.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Delaney),58,72
316,3,2:25.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,58,72
317,3,2:24.0,,Defensive rebound by P. Millsap,58,72
318,3,2:03.0,,T. Hardaway misses 3-pt jump shot from 25 ft,58,72
319,3,2:01.0,Defensive rebound by K. Caldwell-Pope,,58,72
320,3,1:58.0,Turnover by K. Caldwell-Pope (lost ball; steal by M. Delaney),,58,72
321,3,1:46.0,,T. Hardaway misses 2-pt layup from 2 ft (block by S. Johnson),58,72
322,3,1:46.0,Defensive rebound by Team,,58,72
323,3,1:46.0,A. Baynes enters the game for A. Drummond,,58,72
324,3,1:37.0,I. Smith makes 2-pt jump shot from 15 ft,,60,72
325,3,1:13.0,,M. Muscala makes 2-pt layup at rim (assist by P. Millsap),60,74
326,3,0:52.0,J. Leuer makes 2-pt jump shot from 8 ft (assist by I. Smith),,62,74
327,3,0:31.0,,T. Hardaway misses 2-pt layup from 2 ft,62,74
328,3,0:31.0,,Offensive rebound by Team,62,74
329,3,0:31.0,Loose ball foul by A. Baynes (drawn by M. Muscala),,62,74
330,3,0:28.0,,T. Hardaway misses 2-pt layup from 1 ft (block by S. Johnson),62,74
331,3,0:26.0,,Offensive rebound by T. Hardaway,62,74
332,3,0:24.0,,M. Muscala misses 3-pt jump shot from 22 ft,62,74
333,3,0:22.0,,Offensive rebound by P. Millsap,62,74
334,3,0:00.0,,M. Delaney misses 2-pt jump shot from 8 ft,62,74
335,3,0:00.0,,Offensive rebound by Team,62,74
336,4,11:43.0,S. Johnson makes 2-pt jump shot from 12 ft (assist by I. Smith),,64,74
337,4,11:29.0,,M. Muscala misses 3-pt jump shot from 25 ft,64,74
338,4,11:27.0,Defensive rebound by A. Baynes,,64,74
339,4,11:10.0,Shooting foul by M. Muscala (drawn by A. Baynes),,64,74
340,4,11:10.0,A. Baynes makes free throw 1 of 2,,65,74
341,4,11:10.0,A. Baynes makes free throw 2 of 2,,66,74
342,4,10:58.0,,M. Delaney makes 2-pt jump shot from 17 ft,66,76
343,4,10:40.0,A. Baynes misses 2-pt hook shot from 9 ft,,66,76
344,4,10:38.0,,Defensive rebound by T. Hardaway,66,76
345,4,10:35.0,,Turnover by T. Hardaway (lost ball),66,76
346,4,10:24.0,Personal foul by K. Humphries (drawn by A. Baynes),,66,76
347,4,10:18.0,Personal foul by K. Humphries (drawn by R. Jackson),,66,76
348,4,10:08.0,T. Harris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,69,76
349,4,9:48.0,,K. Humphries makes 2-pt jump shot from 13 ft (assist by M. Delaney),69,78
350,4,9:33.0,Turnover by S. Johnson (bad pass; steal by M. Delaney),,69,78
351,4,9:26.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by M. Delaney),69,81
352,4,9:25.0,Detroit full timeout,,69,81
353,4,9:25.0,,K. Bazemore enters the game for T. Hardaway,69,81
354,4,9:25.0,A. Drummond enters the game for A. Baynes,,69,81
355,4,9:09.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by S. Johnson),,72,81
356,4,8:43.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by M. Delaney),72,84
357,4,8:19.0,I. Smith makes 2-pt jump shot from 19 ft (assist by T. Harris),,74,84
358,4,8:07.0,,K. Korver misses 2-pt jump shot from 18 ft,74,84
359,4,8:05.0,,Offensive rebound by M. Muscala,74,84
360,4,7:49.0,,M. Delaney misses 2-pt jump shot from 20 ft (block by S. Johnson),74,84
361,4,7:47.0,Defensive rebound by I. Smith,,74,84
362,4,7:42.0,R. Jackson misses 3-pt jump shot from 24 ft,,74,84
363,4,7:41.0,,Defensive rebound by K. Humphries,74,84
364,4,7:28.0,,K. Korver misses 3-pt jump shot from 25 ft,74,84
365,4,7:26.0,Defensive rebound by A. Drummond,,74,84
366,4,7:16.0,I. Smith misses 3-pt jump shot from 24 ft,,74,84
367,4,7:14.0,Offensive rebound by R. Jackson,,74,84
368,4,7:06.0,Personal foul by K. Bazemore (drawn by R. Jackson),,74,84
369,4,7:06.0,,P. Millsap enters the game for M. Muscala,74,84
370,4,7:06.0,,D. Schröder enters the game for M. Delaney,74,84
371,4,7:06.0,,D. Howard enters the game for K. Humphries,74,84
372,4,7:06.0,J. Leuer enters the game for S. Johnson,,74,84
373,4,7:06.0,K. Caldwell-Pope enters the game for I. Smith,,74,84
374,4,6:58.0,Shooting foul by P. Millsap (drawn by A. Drummond),,74,84
375,4,6:58.0,A. Drummond makes free throw 1 of 2,,75,84
376,4,6:58.0,A. Drummond makes free throw 2 of 2,,76,84
377,4,6:41.0,,P. Millsap makes 2-pt jump shot from 5 ft (assist by K. Korver),76,86
