,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
130,2,9:17.0,,A. Harrison misses free throw 1 of 2,32,31
131,2,9:17.0,,Offensive rebound by Team,32,31
132,2,9:17.0,,A. Harrison makes free throw 2 of 2,32,32
133,2,8:59.0,P. Beverley misses 3-pt jump shot from 25 ft,,32,32
134,2,8:59.0,,Defensive rebound by V. Carter,32,32
135,2,8:50.0,,A. Harrison misses 3-pt jump shot from 26 ft,32,32
136,2,8:49.0,Defensive rebound by N. Hilário,,32,32
137,2,8:42.0,C. Brewer misses 2-pt layup from 2 ft,,32,32
138,2,8:41.0,,Defensive rebound by Z. Randolph,32,32
139,2,8:25.0,,Def 3 sec tech foul by S. Dekker,32,32
140,2,8:25.0,,Memphis full timeout,32,32
141,2,8:25.0,,T. Daniels makes technical free throw,32,33
142,2,8:10.0,,Turnover by Team (shot clock),32,33
143,2,8:10.0,R. Anderson enters the game for C. Brewer,,32,33
144,2,7:54.0,E. Gordon makes 2-pt layup from 1 ft,,34,33
145,2,7:33.0,,Z. Randolph makes 2-pt jump shot from 8 ft,34,35
146,2,7:20.0,P. Beverley misses 3-pt jump shot from 26 ft,,34,35
147,2,7:19.0,,Defensive rebound by V. Carter,34,35
148,2,7:12.0,,V. Carter makes 3-pt jump shot from 25 ft,34,38
149,2,6:56.0,S. Dekker makes 2-pt layup from 1 ft (assist by E. Gordon),,36,38
150,2,6:32.0,,A. Harrison misses 3-pt jump shot from 26 ft,36,38
151,2,6:30.0,Defensive rebound by R. Anderson,,36,38
152,2,6:13.0,Turnover by R. Anderson (lost ball; steal by J. Martin),,36,38
153,2,6:09.0,,Shooting foul by S. Dekker (drawn by T. Daniels),36,38
154,2,6:09.0,,T. Daniels misses free throw 1 of 2,36,38
155,2,6:09.0,,Offensive rebound by Team,36,38
156,2,6:09.0,J. Harden enters the game for E. Gordon,,36,38
157,2,6:09.0,T. Ariza enters the game for S. Dekker,,36,38
158,2,6:09.0,,M. Gasol enters the game for Z. Randolph,36,38
159,2,6:09.0,,C. Parsons enters the game for A. Harrison,36,38
160,2,6:09.0,,M. Conley enters the game for V. Carter,36,38
161,2,6:09.0,,T. Daniels makes free throw 2 of 2,36,39
162,2,5:55.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,39,39
163,2,5:48.0,,Memphis full timeout,39,39
164,2,5:48.0,M. Harrell enters the game for N. Hilário,,39,39
165,2,5:48.0,,T. Allen enters the game for T. Daniels,39,39
166,2,5:36.0,,C. Parsons misses 2-pt jump shot from 13 ft,39,39
167,2,5:34.0,Defensive rebound by P. Beverley,,39,39
168,2,5:17.0,P. Beverley misses 3-pt jump shot from 25 ft,,39,39
169,2,5:16.0,,Defensive rebound by T. Allen,39,39
170,2,5:11.0,,M. Conley makes 3-pt jump shot from 26 ft,39,42
171,2,4:54.0,R. Anderson misses 2-pt layup from 2 ft,,39,42
172,2,4:52.0,,Defensive rebound by M. Gasol,39,42
173,2,4:42.0,,Personal foul by M. Harrell (drawn by C. Parsons),39,42
174,2,4:42.0,,J. Green enters the game for J. Martin,39,42
175,2,4:33.0,,C. Parsons misses 2-pt jump shot from 19 ft,39,42
176,2,4:32.0,,Offensive rebound by J. Green,39,42
177,2,4:22.0,,J. Green misses 2-pt layup from 3 ft,39,42
178,2,4:19.0,Defensive rebound by T. Ariza,,39,42
179,2,4:16.0,J. Harden makes 2-pt layup from 2 ft,,41,42
180,2,3:54.0,,M. Gasol misses 2-pt jump shot from 7 ft,41,42
181,2,3:54.0,,Offensive rebound by J. Green,41,42
182,2,3:54.0,,Shooting foul by M. Harrell (drawn by J. Green),41,42
183,2,3:54.0,,J. Green makes free throw 1 of 2,41,43
184,2,3:54.0,,J. Green makes free throw 2 of 2,41,44
185,2,3:46.0,Personal foul by C. Parsons (drawn by J. Harden),,41,44
186,2,3:46.0,E. Gordon enters the game for P. Beverley,,41,44
187,2,3:32.0,E. Gordon misses 3-pt jump shot from 26 ft,,41,44
188,2,3:31.0,,Defensive rebound by C. Parsons,41,44
189,2,3:24.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by C. Parsons),41,47
190,2,3:02.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ariza),,44,47
191,2,2:36.0,,M. Gasol makes 2-pt layup from 1 ft,44,49
192,2,2:09.0,T. Ariza misses 2-pt jump shot from 18 ft,,44,49
193,2,2:08.0,,Defensive rebound by Team,44,49
194,2,2:08.0,Houston full timeout,,44,49
195,2,2:08.0,,T. Daniels enters the game for C. Parsons,44,49
196,2,1:54.0,,M. Conley makes 2-pt jump shot from 16 ft (assist by M. Gasol),44,51
197,2,1:33.0,E. Gordon misses 3-pt jump shot from 25 ft,,44,51
198,2,1:32.0,,Defensive rebound by J. Green,44,51
199,2,1:13.0,,T. Allen makes 3-pt jump shot from 23 ft (assist by M. Gasol),44,54
200,2,1:01.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,47,54
201,2,0:46.0,,M. Gasol misses 2-pt hook shot from 6 ft,47,54
202,2,0:44.0,Defensive rebound by J. Harden,,47,54
203,2,0:39.0,J. Harden makes 2-pt layup at rim,,49,54
204,2,0:29.0,,M. Conley misses 3-pt jump shot from 28 ft (block by E. Gordon),49,54
205,2,0:28.0,Defensive rebound by J. Harden,,49,54
206,2,0:22.0,M. Harrell misses 2-pt hook shot from 6 ft,,49,54
207,2,0:20.0,,Defensive rebound by T. Daniels,49,54
208,2,0:13.0,,Memphis full timeout,49,54
209,2,0:13.0,N. Hilário enters the game for R. Anderson,,49,54
210,2,0:13.0,P. Beverley enters the game for J. Harden,,49,54
211,2,0:13.0,,V. Carter enters the game for T. Allen,49,54
212,2,0:07.0,,M. Conley misses 2-pt jump shot from 9 ft,49,54
213,2,0:05.0,,Offensive rebound by J. Green,49,54
214,2,0:05.0,,J. Green misses 2-pt layup at rim,49,54
215,2,0:04.0,Defensive rebound by P. Beverley,,49,54
216,2,0:01.0,E. Gordon misses 3-pt jump shot from 26 ft,,49,54
217,2,0:00.0,Offensive rebound by Team,,49,54
218,3,11:44.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),49,56
219,3,11:20.0,R. Anderson misses 2-pt layup from 3 ft (block by M. Gasol),,49,56
220,3,11:19.0,,Defensive rebound by M. Conley,49,56
221,3,11:11.0,,M. Conley misses 3-pt jump shot from 26 ft,49,56
222,3,11:11.0,Defensive rebound by P. Beverley,,49,56
223,3,10:56.0,Shooting block foul by M. Gasol (drawn by R. Anderson),,49,56
224,3,10:56.0,R. Anderson makes free throw 1 of 2,,50,56
225,3,10:56.0,R. Anderson makes free throw 2 of 2,,51,56
226,3,10:33.0,,C. Parsons misses 2-pt layup from 1 ft (block by R. Anderson),51,56
227,3,10:30.0,Defensive rebound by T. Ariza,,51,56
228,3,10:27.0,Personal foul by M. Conley (drawn by P. Beverley),,51,56
229,3,10:18.0,M. Harrell misses 2-pt hook shot from 4 ft,,51,56
230,3,10:18.0,,Defensive rebound by J. Green,51,56
231,3,10:10.0,,Shooting foul by R. Anderson (drawn by M. Gasol),51,56
232,3,10:10.0,,M. Gasol makes free throw 1 of 2,51,57
233,3,10:10.0,,M. Gasol makes free throw 2 of 2,51,58
234,3,9:53.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,54,58
235,3,9:39.0,,C. Parsons misses 2-pt jump shot from 11 ft,54,58
236,3,9:36.0,Defensive rebound by M. Harrell,,54,58
237,3,9:31.0,Turnover by J. Harden (lost ball; steal by T. Allen),,54,58
238,3,9:26.0,,C. Parsons makes 2-pt layup from 1 ft (assist by T. Allen),54,60
239,3,9:17.0,Turnover by J. Harden (bad pass; steal by C. Parsons),,54,60
240,3,9:12.0,,C. Parsons makes 2-pt layup from 2 ft,54,62
241,3,9:02.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,57,62
242,3,8:52.0,,Personal foul by J. Harden (drawn by C. Parsons),57,62
243,3,8:52.0,,J. Ennis enters the game for C. Parsons,57,62
244,3,8:39.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by M. Conley),57,65
245,3,8:22.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,60,65
246,3,8:07.0,,Personal foul by R. Anderson (drawn by M. Gasol),60,65
247,3,7:53.0,,M. Conley misses 2-pt jump shot from 22 ft,60,65
248,3,7:52.0,,Offensive rebound by Team,60,65
249,3,7:34.0,,Turnover by M. Gasol (bad pass; steal by T. Ariza),60,65
250,3,7:16.0,J. Harden makes 2-pt dunk at rim,,62,65
251,3,6:54.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),62,68
252,3,6:30.0,J. Harden misses 3-pt jump shot from 26 ft,,62,68
253,3,6:30.0,,Defensive rebound by M. Gasol,62,68
254,3,6:17.0,,M. Conley misses 2-pt jump shot from 11 ft,62,68
255,3,6:15.0,Defensive rebound by M. Harrell,,62,68
256,3,6:06.0,R. Anderson makes 2-pt jump shot from 18 ft,,64,68
257,3,5:47.0,,J. Ennis misses 3-pt jump shot from 25 ft,64,68
258,3,5:47.0,Defensive rebound by T. Ariza,,64,68
259,3,5:36.0,R. Anderson misses 3-pt jump shot from 25 ft,,64,68
260,3,5:35.0,,Defensive rebound by M. Conley,64,68
261,3,5:19.0,,Memphis full timeout,64,68
262,3,5:19.0,E. Gordon enters the game for P. Beverley,,64,68
263,3,5:19.0,,Turnover by M. Gasol (lost ball),64,68
264,3,5:02.0,Shooting foul by M. Gasol (drawn by M. Harrell),,64,68
265,3,5:02.0,M. Harrell makes free throw 1 of 2,,65,68
266,3,5:02.0,,A. Harrison enters the game for M. Conley,65,68
267,3,5:02.0,,C. Parsons enters the game for T. Allen,65,68
268,3,5:02.0,M. Harrell makes free throw 2 of 2,,66,68
269,3,4:44.0,,M. Gasol misses 2-pt jump shot from 17 ft,66,68
270,3,4:44.0,Defensive rebound by J. Harden,,66,68
271,3,4:32.0,Shooting foul by J. Green (drawn by J. Harden),,66,68
272,3,4:32.0,J. Harden misses free throw 1 of 2,,66,68
273,3,4:32.0,Offensive rebound by Team,,66,68
274,3,4:32.0,S. Dekker enters the game for R. Anderson,,66,68
275,3,4:32.0,J. Harden makes free throw 2 of 2,,67,68
276,3,4:07.0,,J. Ennis makes 2-pt layup from 2 ft (assist by M. Gasol),67,70
277,3,3:53.0,E. Gordon misses 2-pt layup from 1 ft,,67,70
278,3,3:52.0,,Defensive rebound by C. Parsons,67,70
279,3,3:34.0,,M. Gasol misses 3-pt jump shot from 25 ft,67,70
280,3,3:32.0,Defensive rebound by J. Harden,,67,70
281,3,3:22.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by E. Gordon),,70,70
282,3,3:01.0,,M. Gasol misses 2-pt hook shot from 5 ft,70,70
283,3,2:59.0,Defensive rebound by E. Gordon,,70,70
284,3,2:51.0,J. Harden misses 3-pt jump shot from 30 ft,,70,70
285,3,2:50.0,,Defensive rebound by M. Gasol,70,70
286,3,2:34.0,,Shooting foul by T. Ariza (drawn by A. Harrison),70,70
287,3,2:34.0,Houston full timeout,,70,70
288,3,2:34.0,,A. Harrison makes free throw 1 of 2,70,71
289,3,2:34.0,,Z. Randolph enters the game for C. Parsons,70,70
290,3,2:34.0,,V. Carter enters the game for J. Green,70,70
291,3,2:34.0,N. Hilário enters the game for M. Harrell,,70,70
292,3,2:34.0,P. Beverley enters the game for J. Harden,,70,70
293,3,2:34.0,,A. Harrison makes free throw 2 of 2,70,72
294,3,2:10.0,Turnover by Team (shot clock),,70,72
295,3,1:45.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by A. Harrison),70,75
296,3,1:28.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by P. Beverley),,73,75
297,3,1:17.0,,Offensive foul by A. Harrison (drawn by P. Beverley),73,75
298,3,1:17.0,,Turnover by A. Harrison (offensive foul),73,75
299,3,1:17.0,,J. Martin enters the game for M. Gasol,73,75
300,3,0:57.0,S. Dekker misses 3-pt jump shot from 24 ft,,73,75
301,3,0:55.0,,Defensive rebound by A. Harrison,73,75
302,3,0:38.0,,Z. Randolph misses 2-pt jump shot from 13 ft,73,75
303,3,0:36.0,Defensive rebound by E. Gordon,,73,75
304,3,0:32.0,E. Gordon misses 3-pt jump shot from 25 ft,,73,75
305,3,0:30.0,Offensive rebound by S. Dekker,,73,75
306,3,0:30.0,S. Dekker misses 2-pt layup from 1 ft,,73,75
307,3,0:30.0,Offensive rebound by Team,,73,75
308,3,0:29.0,Shooting foul by Z. Randolph (drawn by N. Hilário),,73,75
309,3,0:29.0,N. Hilário makes free throw 1 of 2,,74,75
310,3,0:29.0,,M. Conley enters the game for J. Martin,74,75
311,3,0:29.0,N. Hilário makes free throw 2 of 2,,75,75
312,3,0:09.0,,Z. Randolph makes 2-pt jump shot from 6 ft (assist by A. Harrison),75,77
313,3,0:01.0,E. Gordon misses 3-pt jump shot from 26 ft,,75,77
314,3,0:00.0,Offensive rebound by Team,,75,77
315,4,11:38.0,P. Beverley makes 3-pt jump shot from 26 ft (assist by E. Gordon),,78,77
316,4,11:23.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by Z. Randolph),78,80
317,4,11:05.0,P. Beverley misses 2-pt jump shot from 5 ft,,78,80
318,4,11:05.0,,Defensive rebound by V. Carter,78,80
319,4,10:59.0,,A. Harrison makes 2-pt layup from 2 ft,78,82
320,4,10:49.0,Turnover by E. Gordon (bad pass; steal by Z. Randolph),,78,82
321,4,10:35.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),78,85
322,4,10:13.0,P. Beverley misses 3-pt jump shot from 25 ft,,78,85
323,4,10:13.0,,Defensive rebound by J. Martin,78,85
324,4,9:47.0,,Z. Randolph makes 2-pt jump shot from 18 ft,78,87
325,4,9:44.0,Houston full timeout,,78,87
326,4,9:44.0,J. Harden enters the game for S. Dekker,,78,87
327,4,9:26.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by J. Harden),,81,87
328,4,9:05.0,,V. Carter misses 3-pt jump shot from 26 ft,81,87
329,4,9:05.0,Defensive rebound by J. Harden,,81,87
330,4,8:53.0,E. Gordon misses 3-pt jump shot from 26 ft,,81,87
331,4,8:53.0,,Defensive rebound by Z. Randolph,81,87
332,4,8:40.0,,Z. Randolph makes 2-pt jump shot from 20 ft (assist by A. Harrison),81,89
333,4,8:26.0,Offensive foul by N. Hilário (drawn by J. Ennis),,81,89
334,4,8:26.0,Turnover by N. Hilário (offensive foul),,81,89
335,4,8:17.0,,J. Ennis makes 3-pt jump shot from 26 ft (assist by A. Harrison),81,92
336,4,8:03.0,J. Harden makes 2-pt layup from 1 ft,,83,92
337,4,7:45.0,,Z. Randolph makes 2-pt hook shot from 5 ft,83,94
338,4,7:33.0,R. Anderson misses 3-pt jump shot from 27 ft,,83,94
339,4,7:32.0,,Defensive rebound by J. Ennis,83,94
340,4,7:15.0,,Turnover by Z. Randolph (bad pass; steal by E. Gordon),83,94
341,4,7:10.0,Turnover by J. Harden (lost ball; steal by J. Martin),,83,94
342,4,7:05.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by A. Harrison),83,96
343,4,6:58.0,E. Gordon misses 3-pt jump shot from 26 ft,,83,96
344,4,6:56.0,,Defensive rebound by A. Harrison,83,96
345,4,6:51.0,,A. Harrison misses 2-pt layup from 2 ft,83,96
346,4,6:51.0,,Offensive rebound by J. Martin,83,96
347,4,6:51.0,,J. Martin makes 2-pt dunk at rim,83,98
348,4,6:51.0,Houston full timeout,,83,98
349,4,6:51.0,T. Ariza enters the game for E. Gordon,,83,98
350,4,6:51.0,M. Harrell enters the game for N. Hilário,,83,98
351,4,6:51.0,,T. Daniels enters the game for J. Ennis,83,98
352,4,6:40.0,R. Anderson misses 3-pt jump shot from 26 ft,,83,98
353,4,6:39.0,,Defensive rebound by V. Carter,83,98
354,4,6:26.0,,J. Martin misses 2-pt jump shot from 22 ft,83,98
355,4,6:25.0,Defensive rebound by R. Anderson,,83,98
356,4,6:18.0,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),,85,98
357,4,6:10.0,,Turnover by A. Harrison (lost ball; steal by P. Beverley),85,98
358,4,6:08.0,Shooting foul by A. Harrison (drawn by P. Beverley),,85,98
359,4,6:08.0,P. Beverley makes free throw 1 of 2,,86,98
360,4,6:08.0,,M. Conley enters the game for A. Harrison,86,98
361,4,6:08.0,,M. Gasol enters the game for J. Martin,86,98
362,4,6:08.0,P. Beverley makes free throw 2 of 2,,87,98
363,4,5:48.0,,Z. Randolph misses 2-pt jump shot from 22 ft,87,98
364,4,5:46.0,Defensive rebound by T. Ariza,,87,98
365,4,5:44.0,Turnover by T. Ariza (lost ball; steal by T. Daniels),,87,98
366,4,5:39.0,,Turnover by Z. Randolph (lost ball),87,98
367,4,5:26.0,T. Ariza misses 3-pt jump shot from 24 ft,,87,98
368,4,5:25.0,Offensive rebound by P. Beverley,,87,98
369,4,5:19.0,M. Harrell makes 2-pt layup from 1 ft (assist by T. Ariza),,89,98
370,4,5:19.0,,Memphis full timeout,89,98
371,4,5:19.0,,T. Allen enters the game for Z. Randolph,89,98
372,4,5:19.0,,J. Green enters the game for T. Daniels,89,98
373,4,5:19.0,E. Gordon enters the game for P. Beverley,,89,98
374,4,4:57.0,,M. Conley misses 2-pt layup from 2 ft (block by R. Anderson),89,98
375,4,4:57.0,,Offensive rebound by Team,89,98
376,4,4:54.0,,Turnover by Team (shot clock),89,98
377,4,4:41.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),,92,98
378,4,4:20.0,,M. Gasol misses 2-pt jump shot from 8 ft,92,98
379,4,4:18.0,Defensive rebound by M. Harrell,,92,98
380,4,4:01.0,M. Harrell misses 2-pt layup at rim (block by M. Gasol),,92,98
381,4,4:01.0,Offensive rebound by Team,,92,98
382,4,3:50.0,Personal foul by J. Green (drawn by J. Harden),,92,98
383,4,3:41.0,Turnover by J. Harden (bad pass; steal by T. Allen),,92,98
384,4,3:34.0,,M. Conley makes 2-pt layup at rim,92,100
385,4,3:34.0,,Shooting foul by R. Anderson (drawn by M. Conley),92,100
386,4,3:34.0,,M. Conley makes free throw 1 of 1,92,101
387,4,3:26.0,Turnover by J. Harden (bad pass; steal by M. Conley),,92,101
388,4,3:22.0,,Shooting foul by M. Harrell (drawn by J. Green),92,101
