,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
142,2,7:06.0,S. Livingston makes 2-pt layup from 2 ft (assist by D. West),,39,37
143,2,6:44.0,,S. Mejri misses 2-pt layup from 3 ft,39,37
144,2,6:43.0,Defensive rebound by D. Green,,39,37
145,2,6:37.0,I. Clark makes 2-pt layup from 2 ft (assist by D. Green),,41,37
146,2,6:37.0,,Dallas full timeout,41,37
147,2,6:37.0,,S. Curry enters the game for D. Nowitzki,41,37
148,2,6:37.0,,N. Noel enters the game for D. Harris,41,37
149,2,6:37.0,,H. Barnes enters the game for D. Finney-Smith,41,37
150,2,6:37.0,,W. Matthews enters the game for S. Mejri,41,37
151,2,6:12.0,,N. Noel makes 2-pt jump shot from 14 ft (assist by W. Matthews),41,39
152,2,5:56.0,Shooting foul by N. Noel (drawn by D. West),,41,39
153,2,5:56.0,D. West makes free throw 1 of 2,,42,39
154,2,5:56.0,,J. Barea enters the game for Y. Ferrell,42,39
155,2,5:56.0,S. Curry enters the game for K. Thompson,,42,39
156,2,5:56.0,D. West makes free throw 2 of 2,,43,39
157,2,5:41.0,,H. Barnes misses 2-pt jump shot from 8 ft,43,39
158,2,5:40.0,Defensive rebound by D. West,,43,39
159,2,5:29.0,Turnover by D. West (lost ball; steal by W. Matthews),,43,39
160,2,5:21.0,,H. Barnes misses 3-pt jump shot from 24 ft,43,39
161,2,5:20.0,Defensive rebound by S. Curry,,43,39
162,2,5:12.0,I. Clark makes 2-pt jump shot from 7 ft,,45,39
163,2,4:57.0,,W. Matthews makes 2-pt jump shot from 12 ft,45,41
164,2,4:43.0,I. Clark makes 2-pt layup from 1 ft (assist by D. West),,47,41
165,2,4:31.0,,H. Barnes misses 2-pt jump shot from 17 ft,47,41
166,2,4:30.0,Defensive rebound by D. West,,47,41
167,2,4:14.0,D. West misses 2-pt jump shot from 11 ft,,47,41
168,2,4:13.0,Offensive rebound by Team,,47,41
169,2,4:13.0,Golden State full timeout,,47,41
170,2,4:12.0,P. McCaw enters the game for S. Livingston,,47,41
171,2,4:06.0,I. Clark misses 2-pt jump shot from 7 ft,,47,41
172,2,4:05.0,,Defensive rebound by J. Barea,47,41
173,2,3:54.0,,S. Curry misses 2-pt jump shot from 19 ft,47,41
174,2,3:53.0,Defensive rebound by D. West,,47,41
175,2,3:42.0,I. Clark misses 2-pt jump shot from 15 ft,,47,41
176,2,3:41.0,,Defensive rebound by N. Noel,47,41
177,2,3:32.0,,Turnover by W. Matthews (lost ball),47,41
178,2,3:32.0,K. Thompson enters the game for I. Clark,,47,41
179,2,3:32.0,M. Barnes enters the game for D. West,,47,41
180,2,3:24.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,49,41
181,2,3:23.0,,Dallas full timeout,49,41
182,2,3:23.0,,Y. Ferrell enters the game for N. Noel,49,41
183,2,3:23.0,,D. Nowitzki enters the game for J. Barea,49,41
184,2,3:10.0,,Turnover by W. Matthews (bad pass; steal by P. McCaw),49,41
185,2,3:04.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by P. McCaw),,52,41
186,2,2:46.0,,Personal foul by M. Barnes (drawn by D. Nowitzki),52,41
187,2,2:37.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),52,44
188,2,2:25.0,D. Green misses 2-pt jump shot from 19 ft,,52,44
189,2,2:24.0,,Defensive rebound by D. Nowitzki,52,44
190,2,2:02.0,,H. Barnes misses 2-pt jump shot from 9 ft,52,44
191,2,2:01.0,Defensive rebound by D. Green,,52,44
192,2,1:50.0,P. McCaw makes 3-pt jump shot from 22 ft (assist by S. Curry),,55,44
193,2,1:35.0,,Personal foul by P. McCaw (drawn by S. Curry),55,44
194,2,1:30.0,,Turnover by Y. Ferrell (lost ball; steal by S. Curry),55,44
195,2,1:25.0,Shooting foul by Y. Ferrell (drawn by D. Green),,55,44
196,2,1:25.0,D. Green makes free throw 1 of 2,,56,44
197,2,1:25.0,D. Green makes free throw 2 of 2,,57,44
198,2,1:03.0,,S. Curry misses 2-pt jump shot from 8 ft,57,44
199,2,1:02.0,Defensive rebound by Team,,57,44
200,2,0:55.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),,60,44
201,2,0:55.0,,Dallas full timeout,60,44
202,2,0:40.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by W. Matthews),60,47
203,2,0:29.0,P. McCaw makes 2-pt dunk at rim (assist by M. Barnes),,62,47
204,2,0:16.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Nowitzki),62,49
205,2,0:16.0,,Shooting foul by P. McCaw (drawn by S. Curry),62,49
206,2,0:16.0,,D. Finney-Smith enters the game for D. Nowitzki,62,49
207,2,0:16.0,I. Clark enters the game for M. Barnes,,62,49
208,2,0:16.0,,S. Curry makes free throw 1 of 1,62,50
209,2,0:00.0,I. Clark misses 3-pt jump shot from 25 ft,,62,50
210,2,0:00.0,Offensive rebound by Team,,62,50
211,3,11:46.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,62,50
212,3,11:45.0,Defensive rebound by P. McCaw,,62,50
213,3,11:27.0,K. Thompson makes 2-pt jump shot from 22 ft (assist by D. Green),,64,50
214,3,11:02.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,64,50
215,3,11:01.0,Defensive rebound by Z. Pachulia,,64,50
216,3,10:52.0,Z. Pachulia makes 2-pt jump shot from 19 ft (assist by K. Thompson),,66,50
217,3,10:33.0,,H. Barnes misses 2-pt jump shot from 6 ft,66,50
218,3,10:32.0,Defensive rebound by K. Thompson,,66,50
219,3,10:15.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,69,50
220,3,10:13.0,,Dallas full timeout,69,50
221,3,10:07.0,,Personal foul by Z. Pachulia (drawn by D. Nowitzki),69,50
222,3,9:55.0,,Personal foul by S. Curry (drawn by Y. Ferrell),69,50
223,3,9:49.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by S. Curry),69,53
224,3,9:24.0,D. Green misses 3-pt jump shot from 24 ft,,69,53
225,3,9:23.0,,Defensive rebound by D. Nowitzki,69,53
226,3,9:12.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,69,53
227,3,9:11.0,Defensive rebound by D. Green,,69,53
228,3,8:59.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,72,53
229,3,8:39.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by Y. Ferrell),72,55
230,3,8:29.0,Turnover by D. Green (bad pass; steal by H. Barnes),,72,55
231,3,8:06.0,,S. Curry makes 2-pt jump shot from 4 ft,72,57
232,3,8:03.0,Golden State full timeout,,72,57
233,3,7:49.0,K. Thompson misses 3-pt jump shot from 26 ft,,72,57
234,3,7:49.0,,Defensive rebound by S. Curry,72,57
235,3,7:42.0,,S. Curry makes 2-pt layup from 3 ft,72,59
236,3,7:24.0,S. Curry makes 2-pt jump shot from 8 ft (assist by P. McCaw),,74,59
237,3,7:11.0,,Personal foul by D. Green (drawn by H. Barnes),74,59
238,3,6:56.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by S. Curry),74,61
239,3,6:43.0,S. Curry makes 3-pt jump shot from 27 ft,,77,61
240,3,6:21.0,,Turnover by Y. Ferrell (bad pass; steal by S. Curry),77,61
241,3,6:18.0,S. Curry makes 2-pt layup from 2 ft,,79,61
242,3,5:54.0,,S. Curry misses 2-pt jump shot from 12 ft,79,61
243,3,5:54.0,Defensive rebound by Team,,79,61
244,3,5:54.0,,Loose ball foul by H. Barnes (drawn by D. Green),79,61
245,3,5:54.0,M. Barnes enters the game for D. Green,,79,61
246,3,5:54.0,,N. Noel enters the game for Y. Ferrell,79,61
247,3,5:54.0,,J. Barea enters the game for S. Curry,79,61
248,3,5:54.0,,D. Harris enters the game for D. Nowitzki,79,61
249,3,5:40.0,Turnover by M. Barnes (traveling),,79,61
250,3,5:33.0,,Dallas full timeout,79,61
251,3,5:19.0,,J. Barea misses 2-pt jump shot from 20 ft,79,61
252,3,5:18.0,Defensive rebound by M. Barnes,,79,61
253,3,5:13.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),,81,61
254,3,5:02.0,,Turnover by N. Noel (lost ball; steal by K. Thompson),81,61
255,3,4:57.0,K. Thompson misses 3-pt jump shot from 24 ft,,81,61
256,3,4:55.0,Offensive rebound by S. Curry,,81,61
257,3,4:48.0,S. Curry misses 3-pt jump shot from 23 ft,,81,61
258,3,4:46.0,,Defensive rebound by H. Barnes,81,61
259,3,4:33.0,,H. Barnes makes 2-pt layup from 1 ft,81,63
260,3,4:14.0,Offensive foul by Z. Pachulia (drawn by H. Barnes),,81,63
261,3,4:14.0,Turnover by Z. Pachulia (offensive foul),,81,63
262,3,4:14.0,J. McGee enters the game for Z. Pachulia,,81,63
263,3,4:13.0,I. Clark enters the game for K. Thompson,,81,63
264,3,3:57.0,,J. Barea misses 3-pt jump shot from 23 ft,81,63
265,3,3:56.0,Defensive rebound by J. McGee,,81,63
266,3,3:42.0,S. Curry misses 3-pt jump shot from 23 ft,,81,63
267,3,3:41.0,,Defensive rebound by D. Harris,81,63
268,3,3:34.0,,N. Noel makes 2-pt jump shot from 6 ft,81,65
269,3,3:22.0,Shooting foul by H. Barnes (drawn by J. McGee),,81,65
270,3,3:22.0,J. McGee misses free throw 1 of 2,,81,65
271,3,3:22.0,Offensive rebound by Team,,81,65
272,3,3:22.0,J. McGee misses free throw 2 of 2,,81,65
273,3,3:22.0,D. Green enters the game for P. McCaw,,81,65
274,3,3:21.0,,Defensive rebound by J. Barea,81,65
275,3,3:10.0,,Personal foul by D. Green (drawn by H. Barnes),81,65
276,3,2:58.0,,W. Matthews misses 2-pt jump shot from 10 ft,81,65
277,3,2:58.0,Defensive rebound by D. Green,,81,65
278,3,2:52.0,J. McGee makes 2-pt dunk at rim (assist by D. Green),,83,65
279,3,2:51.0,,Dallas full timeout,83,65
280,3,2:39.0,,N. Noel makes 2-pt jump shot from 18 ft (assist by D. Harris),83,67
281,3,2:26.0,Turnover by I. Clark (bad pass),,83,67
282,3,2:16.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),83,70
283,3,1:56.0,I. Clark makes 2-pt jump shot from 12 ft (assist by D. Green),,85,70
284,3,1:30.0,,W. Matthews misses 3-pt jump shot from 27 ft,85,70
285,3,1:30.0,Defensive rebound by S. Curry,,85,70
286,3,1:19.0,I. Clark misses 3-pt jump shot from 23 ft,,85,70
287,3,1:18.0,Offensive rebound by J. McGee,,85,70
288,3,1:15.0,S. Curry makes 3-pt jump shot from 25 ft (assist by M. Barnes),,88,70
289,3,1:00.0,,J. Barea misses 2-pt jump shot from 13 ft,88,70
290,3,0:59.0,Defensive rebound by J. McGee,,88,70
291,3,0:52.0,S. Curry misses 3-pt jump shot from 24 ft,,88,70
292,3,0:51.0,,Defensive rebound by N. Noel,88,70
293,3,0:32.0,,N. Noel misses 2-pt jump shot from 8 ft,88,70
294,3,0:31.0,Defensive rebound by D. Green,,88,70
295,3,0:07.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by S. Curry),,91,70
296,3,0:03.0,,Personal foul by J. McGee (drawn by H. Barnes),91,70
297,3,0:03.0,,H. Barnes misses free throw 1 of 2,91,70
298,3,0:03.0,,Offensive rebound by Team,91,70
299,3,0:03.0,,Y. Ferrell enters the game for J. Barea,91,70
300,3,0:03.0,,D. Finney-Smith enters the game for W. Matthews,91,70
301,3,0:03.0,K. Thompson enters the game for J. McGee,,91,70
302,3,0:03.0,,H. Barnes makes free throw 2 of 2,91,71
303,3,0:00.0,S. Curry misses 3-pt jump shot from 49 ft,,91,71
304,3,0:00.0,Offensive rebound by Team,,91,71
305,4,11:37.0,K. Thompson misses 2-pt jump shot from 16 ft,,91,71
306,4,11:36.0,,Defensive rebound by N. Noel,91,71
307,4,11:31.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,91,71
308,4,11:29.0,,Offensive rebound by N. Noel,91,71
309,4,11:28.0,,N. Noel misses 2-pt layup from 2 ft,91,71
310,4,11:27.0,Defensive rebound by D. West,,91,71
311,4,11:11.0,I. Clark makes 2-pt jump shot from 3 ft (assist by M. Barnes),,93,71
312,4,10:57.0,,Turnover by S. Curry (bad pass; steal by K. Thompson),93,71
313,4,10:53.0,Turnover by D. West (bad pass; steal by Y. Ferrell),,93,71
314,4,10:53.0,,Personal foul by I. Clark (drawn by Y. Ferrell),93,71
315,4,10:41.0,,Turnover by N. Noel (bad pass; steal by S. Livingston),93,71
316,4,10:25.0,Personal foul by S. Curry (drawn by K. Thompson),,93,71
317,4,10:25.0,,D. Powell enters the game for N. Noel,93,71
318,4,10:13.0,I. Clark misses 3-pt jump shot from 24 ft,,93,71
319,4,10:13.0,Offensive rebound by Team,,93,71
320,4,10:13.0,,Loose ball foul by D. Finney-Smith (drawn by D. West),93,71
321,4,10:01.0,K. Thompson misses 3-pt jump shot from 25 ft,,93,71
322,4,10:00.0,,Defensive rebound by D. Nowitzki,93,71
323,4,9:47.0,,Personal foul by I. Clark (drawn by Y. Ferrell),93,71
324,4,9:33.0,,S. Curry misses 3-pt jump shot from 23 ft,93,71
325,4,9:32.0,Defensive rebound by M. Barnes,,93,71
326,4,9:21.0,I. Clark misses 2-pt layup from 1 ft,,93,71
327,4,9:20.0,,Defensive rebound by D. Nowitzki,93,71
328,4,9:10.0,,S. Curry misses 3-pt jump shot from 24 ft,93,71
329,4,9:09.0,Defensive rebound by I. Clark,,93,71
330,4,8:56.0,K. Thompson makes 2-pt layup at rim (assist by D. West),,95,71
331,4,8:37.0,,S. Curry misses 3-pt jump shot from 25 ft,95,71
332,4,8:36.0,Defensive rebound by M. Barnes,,95,71
333,4,8:15.0,Turnover by M. Barnes (bad pass; steal by Y. Ferrell),,95,71
334,4,7:57.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,95,71
335,4,7:56.0,Defensive rebound by I. Clark,,95,71
336,4,7:39.0,Shooting foul by D. Powell (drawn by I. Clark),,95,71
337,4,7:39.0,Official timeout,,95,71
338,4,7:39.0,I. Clark makes free throw 1 of 2,,96,71
339,4,7:39.0,,W. Matthews enters the game for D. Finney-Smith,95,71
340,4,7:39.0,,H. Barnes enters the game for D. Powell,95,71
341,4,7:39.0,D. Green enters the game for M. Barnes,,95,71
342,4,7:39.0,P. McCaw enters the game for S. Livingston,,95,71
343,4,7:39.0,I. Clark makes free throw 2 of 2,,97,71
344,4,7:22.0,,Shooting foul by I. Clark (drawn by D. Nowitzki),97,71
345,4,7:22.0,,D. Nowitzki makes free throw 1 of 2,97,72
346,4,7:22.0,,D. Nowitzki makes free throw 2 of 2,97,73
347,4,6:59.0,I. Clark misses 2-pt jump shot from 12 ft,,97,73
348,4,6:58.0,,Defensive rebound by W. Matthews,97,73
349,4,6:51.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,97,73
350,4,6:50.0,Defensive rebound by D. West,,97,73
351,4,6:37.0,Offensive foul by I. Clark (drawn by W. Matthews),,97,73
352,4,6:37.0,Turnover by I. Clark (offensive foul),,97,73
353,4,6:26.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,97,76
354,4,6:05.0,D. West makes 2-pt hook shot from 3 ft (assist by K. Thompson),,99,76
355,4,5:47.0,,Turnover by S. Curry (lost ball; steal by D. West),99,76
356,4,5:34.0,D. Green misses 3-pt jump shot from 24 ft,,99,76
357,4,5:33.0,,Defensive rebound by D. Nowitzki,99,76
358,4,5:28.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,99,76
359,4,5:27.0,Defensive rebound by K. Thompson,,99,76
360,4,5:27.0,Golden State full timeout,,99,76
361,4,5:27.0,,N. Brussino enters the game for W. Matthews,99,76
362,4,5:27.0,,D. Powell enters the game for D. Nowitzki,99,76
363,4,5:27.0,,D. Finney-Smith enters the game for S. Curry,99,76
364,4,5:27.0,M. Barnes enters the game for D. Green,,99,76
365,4,5:27.0,J. McAdoo enters the game for K. Thompson,,99,76
366,4,5:27.0,S. Livingston enters the game for D. West,,99,76
367,4,5:08.0,J. McAdoo makes 2-pt hook shot from 5 ft (assist by S. Livingston),,101,76
368,4,4:45.0,,N. Brussino misses 2-pt jump shot from 20 ft,101,76
369,4,4:44.0,Defensive rebound by P. McCaw,,101,76
370,4,4:29.0,P. McCaw misses 2-pt jump shot from 24 ft,,101,76
371,4,4:28.0,,Defensive rebound by N. Brussino,101,76
372,4,4:17.0,,D. Powell makes 2-pt layup from 1 ft (assist by Y. Ferrell),101,78
373,4,4:08.0,Personal take foul by D. Finney-Smith (drawn by S. Livingston),,101,78
374,4,4:08.0,K. Looney enters the game for M. Barnes,,101,78
375,4,4:08.0,,M. Harris enters the game for H. Barnes,101,78
376,4,4:08.0,,S. Mejri enters the game for Y. Ferrell,101,78
377,4,3:48.0,Loose ball foul by J. McAdoo (drawn by N. Brussino),,101,78
378,4,3:48.0,Turnover by J. McAdoo (offensive foul),,101,78
379,4,3:35.0,,M. Harris makes 2-pt layup from 1 ft,101,80
380,4,3:32.0,Personal take foul by D. Powell (drawn by J. McAdoo),,101,80
381,4,3:32.0,J. McAdoo makes free throw 1 of 2,,102,80
382,4,3:32.0,J. McAdoo makes free throw 2 of 2,,103,80
