,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
378,4,4:05.0,Shooting foul by S. Dinwiddie (drawn by K. Lowry),,88,82
379,4,4:05.0,K. Lowry makes free throw 1 of 2,,89,82
380,4,4:05.0,K. Lowry makes free throw 2 of 2,,90,82
381,4,3:52.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by N. Powell),90,82
382,4,3:51.0,Defensive rebound by K. Lowry,,90,82
383,4,3:40.0,D. Carroll makes 2-pt layup from 2 ft (assist by K. Lowry),,92,82
384,4,3:40.0,,Brooklyn full timeout,92,82
385,4,3:40.0,,R. Foye enters the game for S. Dinwiddie,92,82
386,4,3:40.0,,T. Booker enters the game for J. Hamilton,92,82
387,4,3:26.0,,Shooting foul by K. Lowry (drawn by B. Lopez),92,82
388,4,3:26.0,,B. Lopez makes free throw 1 of 2,92,83
389,4,3:26.0,,B. Lopez makes free throw 2 of 2,92,84
390,4,3:06.0,N. Powell misses 2-pt jump shot from 8 ft,,92,84
391,4,3:05.0,Offensive rebound by N. Powell,,92,84
392,4,3:04.0,N. Powell misses 2-pt layup from 3 ft,,92,84
393,4,3:02.0,Offensive rebound by N. Powell,,92,84
394,4,3:00.0,N. Powell makes 2-pt jump shot from 5 ft,,94,84
395,4,2:48.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by R. Foye),94,87
396,4,2:23.0,K. Lowry misses 3-pt jump shot from 27 ft,,94,87
397,4,2:22.0,,Defensive rebound by T. Booker,94,87
398,4,2:16.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,94,87
399,4,2:14.0,Defensive rebound by P. Siakam,,94,87
400,4,2:08.0,D. Carroll makes 2-pt layup from 2 ft,,96,87
401,4,1:58.0,,B. Lopez misses 3-pt jump shot from 24 ft,96,87
402,4,1:57.0,,Offensive rebound by Team,96,87
403,4,1:57.0,Loose ball foul by N. Powell (drawn by T. Booker),,96,87
404,4,1:57.0,,T. Booker misses free throw 1 of 2,96,87
405,4,1:57.0,,Offensive rebound by Team,96,87
406,4,1:57.0,,T. Booker misses free throw 2 of 2,96,87
407,4,1:56.0,Defensive rebound by P. Siakam,,96,87
408,4,1:39.0,K. Lowry misses 2-pt jump shot from 8 ft (block by B. Lopez),,96,87
409,4,1:38.0,,Defensive rebound by B. Lopez,96,87
410,4,1:25.0,,T. Booker misses 2-pt hook shot from 6 ft,96,87
411,4,1:24.0,Defensive rebound by K. Lowry,,96,87
412,4,1:23.0,Toronto full timeout,,96,87
413,4,1:23.0,,J. Hamilton enters the game for T. Booker,96,87
414,4,1:23.0,F. VanVleet enters the game for P. Siakam,,96,87
415,4,1:05.0,N. Powell makes 2-pt dunk at rim,,98,87
416,4,1:00.0,,Personal foul by N. Powell (drawn by S. Kilpatrick),98,87
417,4,1:00.0,,S. Kilpatrick makes free throw 1 of 2,98,88
418,4,1:00.0,,S. Kilpatrick makes free throw 2 of 2,98,89
419,4,0:55.0,Personal foul by B. Lopez (drawn by N. Powell),,98,89
420,4,0:55.0,,T. Booker enters the game for B. Lopez,98,89
421,4,0:53.0,Personal foul by S. Kilpatrick (drawn by F. VanVleet),,98,89
422,4,0:53.0,F. VanVleet makes free throw 1 of 2,,99,89
423,4,0:53.0,,B. Lopez enters the game for T. Booker,99,89
424,4,0:53.0,F. VanVleet makes free throw 2 of 2,,100,89
425,4,0:53.0,,Brooklyn full timeout,100,89
426,4,0:47.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by R. Foye),100,92
427,4,0:47.0,Toronto full timeout,,100,92
428,4,0:47.0,,T. Booker enters the game for B. Lopez,100,92
429,4,0:43.0,Personal foul by T. Booker (drawn by D. Carroll),,100,92
430,4,0:43.0,D. Carroll makes free throw 1 of 2,,101,92
431,4,0:43.0,D. Carroll misses free throw 2 of 2,,101,92
432,4,0:43.0,,B. Lopez enters the game for T. Booker,101,92
433,4,0:42.0,,Defensive rebound by S. Kilpatrick,101,92
434,4,0:30.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by B. Lopez),101,95
435,4,0:28.0,Personal foul by J. Hamilton (drawn by F. VanVleet),,101,95
436,4,0:28.0,F. VanVleet makes free throw 1 of 2,,102,95
437,4,0:28.0,F. VanVleet makes free throw 2 of 2,,103,95
438,4,0:28.0,,Brooklyn full timeout,103,95
439,4,0:28.0,P. Siakam enters the game for J. Valančiūnas,,103,95
440,4,0:21.0,,Turnover by B. Bogdanović (bad pass),103,95
