,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
128,2,8:07.0,,D. Waiters enters the game for J. Winslow,31,34
129,2,7:54.0,Turnover by D. Wade (lost ball; steal by D. Waiters),,31,34
130,2,7:47.0,,J. Richardson misses 2-pt layup from 3 ft,31,34
131,2,7:44.0,,Offensive rebound by W. Reed,31,34
132,2,7:43.0,,W. Reed misses 2-pt layup from 1 ft,31,34
133,2,7:42.0,Defensive rebound by B. Portis,,31,34
134,2,7:36.0,R. Rondo makes 2-pt layup from 3 ft,,33,34
135,2,7:20.0,,W. Reed misses 2-pt jump shot from 9 ft,33,34
136,2,7:19.0,Defensive rebound by B. Portis,,33,34
137,2,7:12.0,Shooting foul by D. Waiters (drawn by N. Mirotić),,33,34
138,2,7:12.0,N. Mirotić makes free throw 1 of 2,,34,34
139,2,7:12.0,J. Butler enters the game for D. Wade,,34,34
140,2,7:12.0,R. Lopez enters the game for B. Portis,,34,34
141,2,7:12.0,,J. Winslow enters the game for J. Johnson,34,34
142,2,7:12.0,,H. Whiteside enters the game for W. Reed,34,34
143,2,7:12.0,N. Mirotić makes free throw 2 of 2,,35,34
144,2,6:54.0,,J. Richardson misses 2-pt jump shot from 13 ft,35,34
145,2,6:53.0,Defensive rebound by D. McDermott,,35,34
146,2,6:37.0,R. Lopez misses 2-pt layup from 2 ft,,35,34
147,2,6:36.0,,Defensive rebound by T. Johnson,35,34
148,2,6:25.0,,H. Whiteside misses 2-pt layup from 2 ft,35,34
149,2,6:24.0,,Offensive rebound by H. Whiteside,35,34
150,2,6:23.0,,H. Whiteside makes 2-pt layup from 1 ft,35,36
151,2,6:07.0,J. Butler misses 2-pt jump shot from 19 ft,,35,36
152,2,6:06.0,,Defensive rebound by H. Whiteside,35,36
153,2,5:54.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Winslow),35,39
154,2,5:34.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by D. McDermott),,38,39
155,2,5:22.0,,Miami full timeout,38,39
156,2,5:22.0,,G. Dragić enters the game for J. Richardson,38,39
157,2,5:10.0,,T. Johnson misses 2-pt jump shot from 16 ft,38,39
158,2,5:09.0,Defensive rebound by J. Butler,,38,39
159,2,4:50.0,J. Butler makes 2-pt jump shot from 14 ft,,40,39
160,2,4:34.0,,H. Whiteside misses 2-pt jump shot from 19 ft,40,39
161,2,4:33.0,Defensive rebound by R. Rondo,,40,39
162,2,4:27.0,R. Lopez makes 2-pt dunk at rim (assist by R. Rondo),,42,39
163,2,4:11.0,,H. Whiteside makes 2-pt jump shot from 4 ft (assist by D. Waiters),42,41
164,2,3:59.0,N. Mirotić misses 2-pt jump shot from 13 ft,,42,41
165,2,3:58.0,Offensive rebound by Team,,42,41
166,2,3:57.0,,Loose ball foul by H. Whiteside (drawn by R. Lopez),42,41
167,2,3:57.0,T. Gibson enters the game for N. Mirotić,,42,41
168,2,3:46.0,R. Rondo misses 2-pt jump shot from 14 ft,,42,41
169,2,3:45.0,,Defensive rebound by T. Johnson,42,41
170,2,3:34.0,,Shooting foul by D. McDermott (drawn by T. Johnson),42,41
171,2,3:34.0,,T. Johnson makes free throw 1 of 2,42,42
172,2,3:34.0,,T. Johnson misses free throw 2 of 2,42,42
173,2,3:34.0,D. Wade enters the game for D. McDermott,,42,42
174,2,3:33.0,Defensive rebound by R. Rondo,,42,42
175,2,3:17.0,,Violation by H. Whiteside (def goaltending),42,42
176,2,3:17.0,T. Gibson makes 2-pt jump shot from 6 ft,,44,42
177,2,2:57.0,,D. Waiters misses 2-pt layup from 2 ft,44,42
178,2,2:56.0,,Offensive rebound by T. Johnson,44,42
179,2,2:54.0,,T. Johnson makes 2-pt layup from 1 ft,44,44
180,2,2:32.0,T. Gibson makes 2-pt jump shot from 16 ft (assist by J. Butler),,46,44
181,2,2:11.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by T. Johnson),46,47
182,2,1:49.0,R. Rondo makes 3-pt jump shot from 24 ft (assist by D. Wade),,49,47
183,2,1:35.0,,Turnover by T. Johnson (bad pass; steal by D. Wade),49,47
184,2,1:26.0,Turnover by T. Gibson (bad pass; steal by G. Dragić),,49,47
185,2,1:20.0,,D. Waiters makes 2-pt dunk at rim (assist by G. Dragić),49,49
186,2,1:13.0,Chicago full timeout,,49,49
187,2,1:13.0,,J. Richardson enters the game for J. Winslow,49,49
188,2,1:13.0,,J. Johnson enters the game for D. Waiters,49,49
189,2,1:03.0,R. Lopez makes 2-pt jump shot from 3 ft (assist by R. Rondo),,51,49
190,2,0:42.0,,H. Whiteside misses 2-pt jump shot from 4 ft (block by T. Gibson),51,49
191,2,0:41.0,,Offensive rebound by H. Whiteside,51,49
192,2,0:40.0,,Shooting foul by T. Gibson (drawn by H. Whiteside),51,49
193,2,0:40.0,,H. Whiteside makes free throw 1 of 2,51,50
194,2,0:40.0,,H. Whiteside makes free throw 2 of 2,51,51
195,2,0:40.0,Chicago full timeout,,51,51
196,2,0:31.0,Turnover by D. Wade (bad pass; steal by G. Dragić),,51,51
197,2,0:27.0,,G. Dragić makes 2-pt layup from 2 ft,51,53
198,2,0:06.0,Shooting foul by T. Johnson (drawn by J. Butler),,51,53
199,2,0:06.0,J. Butler makes free throw 1 of 2,,52,53
200,2,0:06.0,J. Butler makes free throw 2 of 2,,53,53
201,2,0:06.0,,Miami full timeout,53,53
202,2,0:06.0,I. Canaan enters the game for R. Rondo,,53,53
203,2,0:01.0,,J. Richardson misses 2-pt jump shot from 21 ft,53,53
204,2,0:00.0,,Offensive rebound by Team,53,53
205,3,11:47.0,,Turnover by H. Whiteside (3 sec),53,53
206,3,11:26.0,T. Gibson misses 2-pt jump shot from 10 ft,,53,53
207,3,11:25.0,,Defensive rebound by H. Whiteside,53,53
208,3,11:09.0,,L. Babbitt misses 3-pt jump shot from 24 ft,53,53
209,3,11:08.0,,Offensive rebound by J. Winslow,53,53
210,3,11:04.0,,G. Dragić misses 3-pt jump shot from 25 ft,53,53
211,3,11:03.0,,Offensive rebound by H. Whiteside,53,53
212,3,11:03.0,,Personal foul by R. Lopez (drawn by H. Whiteside),53,53
213,3,10:53.0,,G. Dragić makes 2-pt jump shot from 7 ft,53,55
214,3,10:35.0,R. Rondo makes 2-pt jump shot from 16 ft,,55,55
215,3,10:16.0,,H. Whiteside misses 2-pt jump shot from 8 ft,55,55
216,3,10:15.0,Defensive rebound by T. Gibson,,55,55
217,3,10:11.0,Shooting foul by G. Dragić (drawn by R. Rondo),,55,55
218,3,10:11.0,R. Rondo misses free throw 1 of 2,,55,55
219,3,10:11.0,Offensive rebound by Team,,55,55
220,3,10:11.0,R. Rondo makes free throw 2 of 2,,56,55
221,3,9:52.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Winslow),56,58
222,3,9:39.0,Turnover by R. Lopez (bad pass; steal by J. Winslow),,56,58
223,3,9:33.0,,D. Waiters makes 2-pt layup from 2 ft (assist by J. Winslow),56,60
224,3,9:15.0,R. Rondo makes 2-pt layup from 3 ft,,58,60
225,3,9:05.0,,D. Waiters misses 2-pt layup from 1 ft,58,60
226,3,9:04.0,,Offensive rebound by H. Whiteside,58,60
227,3,8:57.0,,Shooting foul by J. Butler (drawn by D. Waiters),58,60
228,3,8:57.0,,D. Waiters makes free throw 1 of 2,58,61
229,3,8:57.0,,D. Waiters misses free throw 2 of 2,58,61
230,3,8:56.0,Defensive rebound by R. Rondo,,58,61
231,3,8:30.0,T. Gibson makes 2-pt hook shot from 4 ft,,60,61
232,3,8:16.0,,G. Dragić misses 2-pt jump shot from 9 ft,60,61
233,3,8:15.0,Defensive rebound by R. Rondo,,60,61
234,3,8:09.0,R. Rondo misses 2-pt layup from 3 ft,,60,61
235,3,8:08.0,Offensive rebound by D. Wade,,60,61
236,3,8:00.0,D. Wade makes 2-pt jump shot from 8 ft,,62,61
237,3,7:42.0,,L. Babbitt misses 2-pt jump shot from 13 ft,62,61
238,3,7:41.0,Defensive rebound by R. Rondo,,62,61
239,3,7:32.0,R. Lopez misses 2-pt jump shot from 12 ft,,62,61
240,3,7:31.0,,Defensive rebound by H. Whiteside,62,61
241,3,7:19.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by G. Dragić),62,63
242,3,7:02.0,T. Gibson misses 2-pt jump shot from 14 ft,,62,63
243,3,7:01.0,,Defensive rebound by H. Whiteside,62,63
244,3,6:59.0,Offensive charge foul by D. Waiters (drawn by R. Rondo),,62,63
245,3,6:59.0,,Turnover by D. Waiters (offensive foul),62,63
246,3,6:43.0,D. Wade misses 2-pt jump shot from 7 ft,,62,63
247,3,6:42.0,,Defensive rebound by Team,62,63
248,3,6:27.0,,Turnover by G. Dragić (bad pass; steal by J. Butler),62,63
249,3,6:19.0,D. Wade misses 3-pt jump shot from 25 ft,,62,63
250,3,6:18.0,Offensive rebound by R. Lopez,,62,63
251,3,6:13.0,R. Rondo misses 2-pt jump shot from 16 ft,,62,63
252,3,6:12.0,,Defensive rebound by J. Winslow,62,63
253,3,6:07.0,,Turnover by J. Winslow (lost ball; steal by J. Butler),62,63
254,3,6:06.0,Clear path foul by H. Whiteside,,62,63
255,3,6:06.0,J. Butler misses clear path free throw 1 of 2,,62,63
256,3,6:06.0,Offensive rebound by Team,,62,63
257,3,6:06.0,J. Butler makes clear path free throw 2 of 2,,63,63
258,3,5:53.0,R. Lopez misses 2-pt hook shot from 10 ft,,63,63
259,3,5:52.0,Offensive rebound by Team,,63,63
260,3,5:52.0,Personal foul by L. Babbitt (drawn by T. Gibson),,63,63
261,3,5:52.0,,Miami full timeout,63,63
262,3,5:52.0,D. McDermott enters the game for D. Wade,,63,63
263,3,5:46.0,J. Butler makes 3-pt jump shot from 25 ft,,66,63
264,3,5:24.0,,Turnover by G. Dragić (lost ball; steal by R. Rondo),66,63
265,3,5:19.0,D. McDermott misses 3-pt jump shot from 24 ft,,66,63
266,3,5:18.0,Offensive rebound by J. Butler,,66,63
267,3,5:07.0,Turnover by J. Butler (bad pass; steal by H. Whiteside),,66,63
268,3,5:00.0,,Turnover by G. Dragić (lost ball; steal by D. McDermott),66,63
269,3,4:53.0,D. McDermott misses 2-pt jump shot from 9 ft,,66,63
270,3,4:52.0,,Defensive rebound by H. Whiteside,66,63
271,3,4:50.0,,Miami full timeout,66,63
272,3,4:50.0,,T. Johnson enters the game for J. Winslow,66,63
273,3,4:50.0,,J. Johnson enters the game for G. Dragić,66,63
274,3,4:39.0,,H. Whiteside makes 2-pt hook shot from 8 ft (assist by D. Waiters),66,65
275,3,4:10.0,D. McDermott misses 2-pt jump shot from 21 ft,,66,65
276,3,4:09.0,,Defensive rebound by J. Johnson,66,65
277,3,4:01.0,,Shooting foul by R. Lopez (drawn by H. Whiteside),66,65
278,3,4:01.0,,H. Whiteside makes free throw 1 of 2,66,66
279,3,4:01.0,,J. Richardson enters the game for L. Babbitt,66,66
280,3,4:01.0,I. Canaan enters the game for R. Rondo,,66,66
281,3,4:01.0,,H. Whiteside makes free throw 2 of 2,66,67
282,3,3:42.0,R. Lopez misses 2-pt hook shot from 11 ft,,66,67
283,3,3:41.0,,Defensive rebound by H. Whiteside,66,67
284,3,3:32.0,,D. Waiters misses 2-pt jump shot from 18 ft,66,67
285,3,3:31.0,Defensive rebound by J. Butler,,66,67
286,3,3:24.0,I. Canaan misses 3-pt jump shot from 24 ft,,66,67
287,3,3:23.0,,Defensive rebound by H. Whiteside,66,67
288,3,3:13.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),66,70
289,3,3:13.0,Chicago full timeout,,66,70
290,3,3:13.0,N. Mirotić enters the game for T. Gibson,,66,70
291,3,2:48.0,R. Lopez misses 2-pt hook shot from 8 ft,,66,70
292,3,2:47.0,,Defensive rebound by J. Johnson,66,70
293,3,2:37.0,,H. Whiteside misses 2-pt hook shot from 7 ft,66,70
294,3,2:36.0,Defensive rebound by N. Mirotić,,66,70
295,3,2:28.0,J. Butler misses 2-pt jump shot from 14 ft (block by J. Richardson),,66,70
296,3,2:27.0,Offensive rebound by Team,,66,70
297,3,2:27.0,D. Wade enters the game for I. Canaan,,66,70
298,3,2:14.0,Turnover by Team (shot clock),,66,70
299,3,1:52.0,,J. Johnson misses 3-pt jump shot from 25 ft,66,70
300,3,1:51.0,Defensive rebound by D. Wade,,66,70
301,3,1:38.0,D. Wade misses 2-pt jump shot from 14 ft,,66,70
302,3,1:37.0,,Defensive rebound by T. Johnson,66,70
303,3,1:30.0,,Turnover by H. Whiteside (lost ball; steal by J. Butler),66,70
304,3,1:25.0,D. McDermott makes 2-pt layup from 2 ft (assist by D. Wade),,68,70
305,3,1:07.0,,T. Johnson misses 2-pt jump shot from 6 ft,68,70
306,3,1:06.0,Defensive rebound by R. Lopez,,68,70
307,3,0:54.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by J. Butler),,70,70
308,3,0:39.0,,J. Winslow enters the game for D. Waiters,70,70
309,3,0:39.0,,W. Reed enters the game for H. Whiteside,70,70
310,3,0:39.0,B. Portis enters the game for R. Lopez,,70,70
311,3,0:31.0,,J. Richardson misses 3-pt jump shot from 25 ft,70,70
312,3,0:30.0,,Offensive rebound by W. Reed,70,70
313,3,0:25.0,,W. Reed misses 2-pt layup from 2 ft,70,70
314,3,0:24.0,Defensive rebound by N. Mirotić,,70,70
315,3,0:03.0,D. Wade misses 3-pt jump shot from 25 ft,,70,70
316,3,0:02.0,,Defensive rebound by T. Johnson,70,70
317,4,11:37.0,R. Rondo misses 2-pt jump shot from 22 ft,,70,70
318,4,11:36.0,Offensive rebound by Team,,70,70
319,4,11:36.0,Turnover by Team (shot clock),,70,70
320,4,11:12.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by W. Reed),70,73
321,4,10:55.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by R. Rondo),,73,73
322,4,10:35.0,,J. Johnson misses 2-pt jump shot from 3 ft,73,73
323,4,10:34.0,,Offensive rebound by Team,73,73
324,4,10:22.0,,J. Johnson misses 3-pt jump shot from 25 ft,73,73
325,4,10:21.0,Defensive rebound by R. Rondo,,73,73
326,4,10:03.0,D. Wade makes 2-pt jump shot from 20 ft,,75,73
327,4,9:38.0,,J. Richardson misses 3-pt jump shot from 25 ft,75,73
328,4,9:37.0,Defensive rebound by B. Portis,,75,73
329,4,9:27.0,D. Wade misses 2-pt jump shot from 20 ft,,75,73
330,4,9:26.0,,Defensive rebound by J. Johnson,75,73
331,4,9:19.0,,J. Winslow misses 3-pt jump shot from 25 ft,75,73
332,4,9:18.0,Defensive rebound by D. McDermott,,75,73
333,4,9:07.0,R. Rondo makes 2-pt layup from 1 ft,,77,73
334,4,8:48.0,,Personal foul by N. Mirotić (drawn by J. Johnson),77,73
335,4,8:48.0,Official timeout,,77,73
336,4,8:39.0,,Shooting foul by D. McDermott (drawn by T. Johnson),77,73
337,4,8:39.0,,T. Johnson makes free throw 1 of 2,77,74
338,4,8:39.0,,T. Johnson misses free throw 2 of 2,77,74
339,4,8:39.0,,D. Waiters enters the game for J. Johnson,77,74
340,4,8:38.0,Defensive rebound by N. Mirotić,,77,74
341,4,8:25.0,N. Mirotić misses 3-pt jump shot from 25 ft,,77,74
342,4,8:24.0,,Defensive rebound by W. Reed,77,74
343,4,8:09.0,,J. Winslow misses 2-pt jump shot from 14 ft,77,74
344,4,8:08.0,Defensive rebound by D. Wade,,77,74
345,4,8:00.0,D. Wade misses 2-pt layup from 3 ft,,77,74
346,4,7:59.0,,Defensive rebound by J. Winslow,77,74
347,4,7:49.0,,D. Waiters makes 2-pt jump shot from 21 ft (assist by T. Johnson),77,76
348,4,7:40.0,D. McDermott makes 2-pt jump shot from 21 ft,,79,76
349,4,7:40.0,Shooting foul by J. Richardson (drawn by D. McDermott),,79,76
350,4,7:40.0,J. Butler enters the game for D. Wade,,79,76
351,4,7:40.0,,H. Whiteside enters the game for W. Reed,79,76
352,4,7:40.0,R. Lopez enters the game for B. Portis,,79,76
353,4,7:40.0,D. McDermott makes free throw 1 of 1,,80,76
354,4,7:31.0,,D. Waiters misses 2-pt layup from 2 ft,80,76
355,4,7:30.0,,Offensive rebound by H. Whiteside,80,76
356,4,7:29.0,,H. Whiteside makes 2-pt dunk at rim,80,78
357,4,7:03.0,N. Mirotić makes 2-pt dunk at rim (assist by R. Rondo),,82,78
358,4,6:43.0,,J. Winslow makes 2-pt layup from 1 ft (assist by D. Waiters),82,80
359,4,6:20.0,N. Mirotić misses 2-pt layup from 2 ft (block by H. Whiteside),,82,80
360,4,6:19.0,,Defensive rebound by J. Winslow,82,80
361,4,6:13.0,,J. Richardson makes 2-pt jump shot from 21 ft (assist by J. Winslow),82,82
362,4,5:53.0,R. Rondo makes 2-pt layup from 2 ft,,84,82
363,4,5:35.0,,T. Johnson misses 2-pt jump shot from 16 ft,84,82
364,4,5:34.0,Defensive rebound by R. Rondo,,84,82
365,4,5:21.0,R. Rondo misses 2-pt layup from 2 ft (block by H. Whiteside),,84,82
366,4,5:20.0,Offensive rebound by Team,,84,82
367,4,5:20.0,,Miami full timeout,84,82
368,4,5:15.0,J. Butler makes 2-pt jump shot from 10 ft (assist by R. Rondo),,86,82
369,4,5:00.0,,J. Richardson misses 2-pt jump shot from 17 ft,86,82
370,4,4:59.0,,Offensive rebound by D. Waiters,86,82
371,4,4:58.0,,D. Waiters misses 3-pt jump shot from 24 ft,86,82
372,4,4:57.0,Defensive rebound by Team,,86,82
373,4,4:56.0,,Loose ball foul by J. Richardson (drawn by J. Butler),86,82
374,4,4:39.0,J. Butler misses 2-pt jump shot from 16 ft,,86,82
375,4,4:38.0,,Defensive rebound by T. Johnson,86,82
376,4,4:24.0,,D. Waiters misses 3-pt jump shot from 23 ft,86,82
377,4,4:23.0,Defensive rebound by R. Rondo,,86,82
378,4,4:02.0,J. Butler makes 2-pt jump shot from 18 ft,,88,82
379,4,3:45.0,,H. Whiteside misses 2-pt jump shot from 3 ft,88,82
380,4,3:44.0,,Offensive rebound by Team,88,82
381,4,3:41.0,Loose ball foul by N. Mirotić (drawn by J. Richardson),,88,82
382,4,3:41.0,D. Wade enters the game for N. Mirotić,,88,82
383,4,3:36.0,,Shooting foul by R. Lopez (drawn by D. Waiters),88,82
384,4,3:36.0,,D. Waiters misses free throw 1 of 2,88,82
385,4,3:36.0,,Offensive rebound by Team,88,82
386,4,3:36.0,,D. Waiters makes free throw 2 of 2,88,83
