,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
29,1,8:19.0,J. Parker makes 2-pt dunk at rim (assist by M. Dellavedova),,10,4
30,1,7:52.0,,G. Dragić misses 2-pt layup from 1 ft,10,4
31,1,7:51.0,Defensive rebound by Team,,10,4
32,1,7:51.0,,Loose ball foul by H. Whiteside (drawn by M. Beasley),10,4
33,1,7:36.0,Shooting foul by D. Williams (drawn by M. Beasley),,10,4
34,1,7:36.0,M. Beasley makes free throw 1 of 2,,11,4
35,1,7:36.0,M. Beasley misses free throw 2 of 2,,11,4
36,1,7:35.0,Offensive rebound by J. Parker,,11,4
37,1,7:25.0,Turnover by M. Dellavedova (bad pass; steal by H. Whiteside),,11,4
38,1,7:14.0,,D. Waiters misses 3-pt jump shot from 26 ft,11,4
39,1,7:13.0,Defensive rebound by M. Dellavedova,,11,4
40,1,7:11.0,J. Parker makes 2-pt dunk at rim (assist by M. Dellavedova),,13,4
41,1,7:11.0,,Miami full timeout,13,4
42,1,6:45.0,,J. Richardson makes 2-pt jump shot from 15 ft,13,6
43,1,6:25.0,M. Beasley makes 2-pt jump shot from 3 ft (assist by M. Dellavedova),,15,6
44,1,6:25.0,,Violation by H. Whiteside (def goaltending),15,6
45,1,6:13.0,,J. Richardson misses 2-pt dunk at rim,15,6
46,1,6:12.0,Defensive rebound by J. Parker,,15,6
47,1,6:00.0,Turnover by M. Beasley (lost ball),,15,6
48,1,5:55.0,,D. Williams misses 2-pt layup from 1 ft,15,6
49,1,5:52.0,,Offensive rebound by H. Whiteside,15,6
50,1,5:51.0,,D. Williams misses 3-pt jump shot from 24 ft,15,6
51,1,5:46.0,Defensive rebound by M. Beasley,,15,6
52,1,5:43.0,Shooting foul by H. Whiteside (drawn by J. Henson),,15,6
53,1,5:43.0,J. Henson makes 2-pt layup from 2 ft (assist by M. Dellavedova),,17,6
54,1,5:43.0,,Violation by Team (jump ball),17,6
55,1,5:43.0,,W. Reed enters the game for H. Whiteside,17,6
56,1,5:43.0,,J. Johnson enters the game for D. Williams,17,6
57,1,5:43.0,J. Henson makes free throw 1 of 1,,18,6
58,1,5:35.0,,Personal foul by T. Snell (drawn by D. Waiters),18,6
59,1,5:35.0,M. Brogdon enters the game for M. Dellavedova,,18,6
60,1,5:35.0,M. Plumlee enters the game for J. Henson,,18,6
61,1,5:23.0,,D. Waiters misses 2-pt layup from 2 ft,18,6
62,1,5:22.0,Defensive rebound by M. Beasley,,18,6
63,1,5:07.0,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),,20,6
64,1,4:50.0,,G. Dragić misses 2-pt jump shot from 15 ft,20,6
65,1,4:49.0,Defensive rebound by T. Snell,,20,6
66,1,4:40.0,M. Brogdon misses 2-pt jump shot from 2 ft,,20,6
67,1,4:39.0,Offensive rebound by M. Brogdon,,20,6
68,1,4:38.0,M. Brogdon misses 2-pt layup from 1 ft,,20,6
69,1,4:36.0,,Defensive rebound by J. Johnson,20,6
70,1,4:35.0,,J. Johnson misses 2-pt layup from 1 ft,20,6
71,1,4:30.0,,Offensive rebound by J. Johnson,20,6
72,1,4:30.0,,Shooting foul by M. Beasley (drawn by J. Johnson),20,6
73,1,4:30.0,,J. Johnson misses free throw 1 of 2,20,6
74,1,4:30.0,,Offensive rebound by Team,20,6
75,1,4:30.0,,J. Johnson misses free throw 2 of 2,20,6
76,1,4:30.0,,T. Johnson enters the game for G. Dragić,20,6
77,1,4:29.0,Defensive rebound by M. Beasley,,20,6
78,1,4:20.0,Turnover by M. Beasley (traveling),,20,6
79,1,4:07.0,Violation by M. Plumlee (def goaltending),,20,6
80,1,4:07.0,,T. Johnson makes 2-pt layup from 2 ft (assist by J. Johnson),20,8
81,1,3:55.0,M. Brogdon misses 2-pt layup from 1 ft,,20,8
82,1,3:54.0,,Defensive rebound by J. Johnson,20,8
83,1,3:46.0,,J. Richardson misses 3-pt jump shot from 25 ft,20,8
84,1,3:45.0,Defensive rebound by M. Beasley,,20,8
85,1,3:31.0,T. Snell misses 3-pt jump shot from 25 ft,,20,8
86,1,3:30.0,,Defensive rebound by D. Waiters,20,8
87,1,3:23.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by D. Waiters),20,11
88,1,3:23.0,Milwaukee full timeout,,20,11
89,1,3:23.0,,R. McGruder enters the game for J. Richardson,20,11
90,1,3:23.0,M. Teletović enters the game for J. Parker,,20,11
91,1,3:23.0,J. Terry enters the game for T. Snell,,20,11
92,1,3:06.0,M. Beasley misses 2-pt jump shot from 17 ft,,20,11
93,1,3:05.0,,Defensive rebound by D. Waiters,20,11
94,1,2:54.0,,D. Waiters makes 2-pt layup from 1 ft,20,13
95,1,2:41.0,M. Beasley makes 2-pt layup from 1 ft,,22,13
96,1,2:25.0,,D. Waiters misses 3-pt jump shot from 23 ft,22,13
97,1,2:24.0,,Offensive rebound by R. McGruder,22,13
98,1,2:15.0,,J. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),22,15
99,1,2:00.0,M. Beasley misses 2-pt jump shot from 5 ft,,22,15
100,1,1:59.0,,Defensive rebound by J. Johnson,22,15
101,1,1:49.0,,R. McGruder misses 3-pt jump shot from 25 ft,22,15
102,1,1:48.0,Defensive rebound by M. Plumlee,,22,15
103,1,1:33.0,M. Teletović misses 3-pt jump shot from 25 ft,,22,15
104,1,1:32.0,,Defensive rebound by W. Reed,22,15
105,1,1:24.0,,Shooting foul by M. Brogdon (drawn by T. Johnson),22,15
106,1,1:24.0,,T. Johnson misses free throw 1 of 2,22,15
107,1,1:24.0,,Offensive rebound by Team,22,15
108,1,1:24.0,J. Parker enters the game for M. Beasley,,22,15
109,1,1:24.0,,T. Johnson makes free throw 2 of 2,22,16
110,1,1:05.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by J. Terry),,25,16
111,1,0:49.0,,W. Reed makes 2-pt hook shot from 4 ft (assist by D. Waiters),25,18
112,1,0:35.0,Offensive foul by M. Brogdon (drawn by W. Reed),,25,18
113,1,0:35.0,Turnover by M. Brogdon (offensive foul),,25,18
114,1,0:35.0,M. Dellavedova enters the game for M. Brogdon,,25,18
115,1,0:28.0,,D. Waiters makes 2-pt jump shot from 3 ft,25,20
116,1,0:28.0,,Shooting foul by M. Teletović (drawn by D. Waiters),25,20
117,1,0:28.0,,D. Waiters makes free throw 1 of 1,25,21
118,1,0:07.0,M. Plumlee makes 2-pt hook shot from 4 ft (assist by M. Dellavedova),,27,21
119,1,0:05.0,,D. Waiters misses 2-pt jump shot from 20 ft,27,21
120,1,0:00.0,,Offensive rebound by Team,27,21
121,2,11:42.0,,Turnover by T. Johnson (lost ball),27,21
122,2,11:24.0,J. Parker misses 2-pt jump shot from 8 ft,,27,21
123,2,11:23.0,,Defensive rebound by J. Johnson,27,21
124,2,11:16.0,,T. Johnson misses 3-pt jump shot from 24 ft,27,21
125,2,11:15.0,,Offensive rebound by J. Richardson,27,21
126,2,11:01.0,,T. Johnson makes 2-pt jump shot from 12 ft (assist by W. Reed),27,23
127,2,10:42.0,J. Parker misses 2-pt layup from 1 ft,,27,23
128,2,10:41.0,,Defensive rebound by T. Johnson,27,23
129,2,10:34.0,,J. Richardson makes 2-pt jump shot from 17 ft (assist by T. Johnson),27,25
130,2,10:20.0,Turnover by M. Dellavedova (bad pass; steal by R. McGruder),,27,25
131,2,10:14.0,,R. McGruder makes 2-pt layup from 2 ft,27,27
132,2,10:14.0,Milwaukee full timeout,,27,27
133,2,10:14.0,G. Antetokounmpo enters the game for M. Plumlee,,27,27
134,2,10:14.0,J. Henson enters the game for M. Teletović,,27,27
135,2,10:03.0,M. Dellavedova misses 2-pt jump shot from 22 ft,,27,27
136,2,10:02.0,,Defensive rebound by J. Johnson,27,27
137,2,9:48.0,,J. Richardson misses 3-pt jump shot from 24 ft,27,27
138,2,9:47.0,Defensive rebound by J. Parker,,27,27
139,2,9:30.0,M. Dellavedova misses 2-pt jump shot from 11 ft,,27,27
140,2,9:29.0,Offensive rebound by G. Antetokounmpo,,27,27
141,2,9:20.0,Turnover by J. Terry (bad pass; steal by J. Johnson),,27,27
142,2,9:13.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),27,30
143,2,8:49.0,J. Parker misses 2-pt jump shot from 19 ft,,27,30
144,2,8:48.0,,Defensive rebound by T. Johnson,27,30
145,2,8:33.0,,J. Johnson misses 3-pt jump shot from 25 ft,27,30
146,2,8:32.0,Defensive rebound by J. Henson,,27,30
147,2,8:23.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,27,30
148,2,8:22.0,,Defensive rebound by R. McGruder,27,30
149,2,8:11.0,,Shooting foul by J. Henson (drawn by W. Reed),27,30
150,2,8:11.0,Official timeout,,27,30
151,2,8:11.0,,W. Reed misses free throw 1 of 2,27,30
152,2,8:11.0,,Offensive rebound by Team,27,30
153,2,8:11.0,,W. Reed misses free throw 2 of 2,27,30
154,2,8:11.0,T. Snell enters the game for J. Terry,,27,30
155,2,8:11.0,,G. Dragić enters the game for T. Johnson,27,30
156,2,8:10.0,,Offensive rebound by Team,27,30
157,2,8:09.0,,H. Whiteside enters the game for W. Reed,27,30
158,2,7:52.0,,G. Dragić misses 3-pt jump shot from 26 ft,27,30
159,2,7:51.0,Defensive rebound by J. Parker,,27,30
160,2,7:40.0,M. Dellavedova misses 2-pt hook shot from 9 ft,,27,30
161,2,7:38.0,Offensive rebound by Team,,27,30
162,2,7:30.0,J. Parker makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,30,30
163,2,7:14.0,,J. Richardson makes 2-pt layup from 2 ft,30,32
164,2,7:05.0,Personal foul by J. Richardson (drawn by G. Antetokounmpo),,30,32
165,2,7:05.0,,D. Waiters enters the game for J. Richardson,30,32
166,2,6:54.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,30,32
167,2,6:54.0,Offensive rebound by T. Snell,,30,32
168,2,6:54.0,J. Henson makes 2-pt jump shot from 5 ft,,32,32
169,2,6:54.0,Shooting foul by H. Whiteside (drawn by J. Henson),,32,32
170,2,6:54.0,,W. Reed enters the game for H. Whiteside,32,32
171,2,6:54.0,J. Henson makes free throw 1 of 1,,33,32
172,2,6:33.0,,J. Johnson makes 2-pt jump shot from 8 ft,33,34
173,2,6:17.0,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Parker),,36,34
174,2,6:17.0,,Miami full timeout,36,34
175,2,6:08.0,,Flagrant foul type 1 by J. Henson (drawn by D. Waiters),36,34
176,2,6:08.0,,D. Waiters makes flagrant free throw 1 of 2,36,35
177,2,6:08.0,,D. Waiters makes flagrant free throw 2 of 2,36,36
178,2,6:08.0,,L. Babbitt enters the game for J. Johnson,36,36
179,2,5:57.0,,D. Waiters makes 2-pt layup from 3 ft,36,38
180,2,5:32.0,J. Henson misses 2-pt jump shot from 20 ft,,36,38
181,2,5:31.0,Offensive rebound by Team,,36,38
182,2,5:31.0,Turnover by Team (shot clock),,36,38
183,2,5:14.0,,D. Waiters misses 2-pt jump shot from 18 ft,36,38
184,2,5:13.0,,Offensive rebound by W. Reed,36,38
185,2,5:12.0,,W. Reed makes 2-pt layup from 1 ft,36,40
186,2,4:57.0,Personal foul by D. Waiters (drawn by G. Antetokounmpo),,36,40
187,2,4:47.0,T. Snell misses 3-pt jump shot from 25 ft,,36,40
188,2,4:46.0,,Defensive rebound by L. Babbitt,36,40
189,2,4:40.0,,G. Dragić misses 2-pt layup from 1 ft,36,40
190,2,4:39.0,Defensive rebound by T. Snell,,36,40
191,2,4:22.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,38,40
192,2,4:22.0,Shooting foul by W. Reed (drawn by G. Antetokounmpo),,38,40
193,2,4:22.0,,T. Johnson enters the game for R. McGruder,38,40
194,2,4:22.0,G. Antetokounmpo makes free throw 1 of 1,,39,40
195,2,4:08.0,,G. Dragić misses 2-pt jump shot from 14 ft,39,40
196,2,4:07.0,Defensive rebound by T. Snell,,39,40
197,2,4:01.0,T. Snell makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,42,40
198,2,3:43.0,,D. Waiters makes 2-pt jump shot from 17 ft,42,42
199,2,3:33.0,J. Parker misses 2-pt jump shot from 2 ft,,42,42
200,2,3:32.0,,Defensive rebound by G. Dragić,42,42
201,2,3:21.0,,D. Waiters makes 2-pt layup from 2 ft,42,44
202,2,3:15.0,Shooting foul by L. Babbitt (drawn by G. Antetokounmpo),,42,44
203,2,3:15.0,G. Antetokounmpo makes free throw 1 of 2,,43,44
204,2,3:15.0,,Violation by G. Dragić (lane),43,44
205,2,3:15.0,M. Teletović enters the game for J. Parker,,43,44
206,2,3:15.0,,J. Johnson enters the game for L. Babbitt,43,44
207,2,3:15.0,G. Antetokounmpo makes free throw 2 of 2,,44,44
208,2,3:03.0,,Offensive foul by W. Reed (drawn by G. Antetokounmpo),44,44
209,2,3:03.0,,Turnover by W. Reed (offensive foul),44,44
210,2,2:51.0,J. Henson makes 2-pt hook shot from 9 ft (assist by T. Snell),,46,44
211,2,2:29.0,,T. Johnson misses 2-pt jump shot from 17 ft,46,44
212,2,2:28.0,Defensive rebound by M. Teletović,,46,44
213,2,2:22.0,M. Teletović misses 3-pt jump shot from 24 ft,,46,44
214,2,2:21.0,,Defensive rebound by G. Dragić,46,44
215,2,2:10.0,,D. Waiters misses 2-pt jump shot from 13 ft,46,44
216,2,2:09.0,Defensive rebound by G. Antetokounmpo,,46,44
217,2,2:01.0,T. Snell misses 3-pt jump shot from 24 ft,,46,44
218,2,2:00.0,,Defensive rebound by T. Johnson,46,44
219,2,1:51.0,,T. Johnson misses 2-pt jump shot from 20 ft,46,44
220,2,1:50.0,Defensive rebound by J. Henson,,46,44
221,2,1:40.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Dellavedova),,48,44
222,2,1:20.0,,Turnover by G. Dragić (traveling),48,44
223,2,1:20.0,Milwaukee full timeout,,48,44
224,2,0:59.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,48,44
225,2,0:58.0,,Defensive rebound by D. Waiters,48,44
226,2,0:51.0,,D. Waiters misses 2-pt layup from 2 ft (block by G. Antetokounmpo),48,44
227,2,0:50.0,,Offensive rebound by Team,48,44
228,2,0:37.0,,G. Dragić makes 2-pt jump shot from 12 ft,48,46
229,2,0:29.0,M. Dellavedova misses 2-pt jump shot from 20 ft,,48,46
230,2,0:27.0,,Defensive rebound by W. Reed,48,46
231,2,0:05.0,,D. Waiters makes 2-pt jump shot from 17 ft (assist by T. Johnson),48,48
232,3,11:39.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),48,50
233,3,11:24.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,48,50
234,3,11:23.0,,Defensive rebound by D. Waiters,48,50
235,3,11:04.0,,D. Waiters misses 2-pt jump shot from 17 ft,48,50
236,3,11:03.0,Defensive rebound by M. Dellavedova,,48,50
237,3,10:55.0,T. Snell misses 3-pt jump shot from 24 ft,,48,50
238,3,10:54.0,,Defensive rebound by H. Whiteside,48,50
239,3,10:47.0,,D. Waiters makes 2-pt layup from 2 ft (assist by G. Dragić),48,52
240,3,10:26.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,48,52
241,3,10:25.0,,Defensive rebound by J. Richardson,48,52
242,3,10:14.0,,J. Richardson misses 2-pt jump shot from 22 ft,48,52
243,3,10:13.0,Defensive rebound by M. Dellavedova,,48,52
244,3,10:03.0,J. Parker misses 2-pt layup from 1 ft,,48,52
245,3,10:02.0,Offensive rebound by J. Parker,,48,52
246,3,9:57.0,J. Parker makes 2-pt layup from 3 ft,,50,52
247,3,9:35.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Williams),50,54
248,3,9:16.0,J. Henson misses 2-pt hook shot from 7 ft,,50,54
249,3,9:15.0,,Defensive rebound by D. Waiters,50,54
250,3,9:01.0,,D. Williams misses 2-pt layup from 3 ft (block by J. Henson),50,54
251,3,9:00.0,Defensive rebound by J. Parker,,50,54
252,3,8:59.0,,Offensive charge foul by J. Parker (drawn by G. Dragić),50,54
253,3,8:59.0,Turnover by J. Parker (offensive foul),,50,54
254,3,8:44.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),50,57
255,3,8:31.0,J. Parker misses 3-pt jump shot from 26 ft,,50,57
256,3,8:29.0,,Defensive rebound by Team,50,57
257,3,8:06.0,,J. Richardson misses 3-pt jump shot from 24 ft (block by J. Parker),50,57
258,3,8:05.0,,Offensive rebound by Team,50,57
259,3,8:05.0,,Turnover by Team (shot clock),50,57
260,3,7:47.0,G. Antetokounmpo misses 2-pt hook shot from 8 ft,,50,57
261,3,7:46.0,,Defensive rebound by H. Whiteside,50,57
262,3,7:36.0,,Turnover by G. Dragić (bad pass; steal by M. Dellavedova),50,57
263,3,7:32.0,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),,52,57
264,3,7:16.0,,Shooting foul by T. Snell (drawn by D. Waiters),52,57
265,3,7:16.0,,D. Waiters makes 2-pt layup from 2 ft,52,59
266,3,7:16.0,,D. Waiters misses free throw 1 of 1,52,59
267,3,7:15.0,Defensive rebound by J. Henson,,52,59
268,3,6:52.0,J. Parker misses 2-pt jump shot from 6 ft,,52,59
269,3,6:51.0,,Defensive rebound by G. Dragić,52,59
270,3,6:45.0,,G. Dragić makes 2-pt layup from 2 ft,52,61
271,3,6:25.0,J. Henson makes 2-pt hook shot from 8 ft (assist by G. Antetokounmpo),,54,61
272,3,6:25.0,Technical foul by M. Dellavedova,,54,61
273,3,6:25.0,,G. Dragić makes technical free throw,54,62
274,3,6:25.0,M. Brogdon enters the game for J. Parker,,54,62
275,3,6:25.0,M. Plumlee enters the game for J. Henson,,54,62
276,3,6:25.0,M. Beasley enters the game for M. Dellavedova,,54,62
277,3,6:02.0,,G. Dragić misses 2-pt jump shot from 20 ft,54,62
278,3,6:01.0,Defensive rebound by G. Antetokounmpo,,54,62
279,3,5:50.0,M. Beasley misses 2-pt jump shot from 4 ft,,54,62
280,3,5:49.0,Offensive rebound by M. Beasley,,54,62
281,3,5:48.0,M. Beasley misses 2-pt jump shot from 3 ft,,54,62
282,3,5:47.0,Offensive rebound by M. Beasley,,54,62
283,3,5:46.0,M. Beasley misses 2-pt jump shot from 4 ft (block by H. Whiteside),,54,62
284,3,5:45.0,Offensive rebound by M. Beasley,,54,62
285,3,5:44.0,M. Beasley misses 2-pt jump shot from 3 ft,,54,62
286,3,5:43.0,,Defensive rebound by Team,54,62
287,3,5:39.0,Loose ball foul by M. Plumlee (drawn by G. Dragić),,54,62
288,3,5:39.0,,Miami full timeout,54,62
289,3,5:13.0,,J. Richardson misses 2-pt jump shot from 9 ft,54,62
290,3,5:12.0,Defensive rebound by M. Plumlee,,54,62
291,3,4:50.0,Turnover by Team (shot clock),,54,62
292,3,4:33.0,,H. Whiteside misses 2-pt hook shot from 6 ft,54,62
293,3,4:32.0,,Offensive rebound by D. Williams,54,62
294,3,4:26.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),54,65
295,3,4:01.0,M. Beasley makes 2-pt jump shot from 16 ft,,56,65
296,3,3:39.0,,D. Waiters misses 3-pt jump shot from 26 ft,56,65
297,3,3:38.0,Defensive rebound by M. Brogdon,,56,65
298,3,3:27.0,T. Snell misses 3-pt jump shot from 25 ft,,56,65
299,3,3:26.0,Offensive rebound by Team,,56,65
300,3,3:26.0,,Loose ball foul by G. Dragić (drawn by M. Plumlee),56,65
301,3,3:26.0,,J. Johnson enters the game for D. Williams,56,65
302,3,3:26.0,,R. McGruder enters the game for G. Dragić,56,65
303,3,3:26.0,J. Terry enters the game for T. Snell,,56,65
304,3,3:19.0,M. Brogdon misses 2-pt jump shot from 19 ft,,56,65
305,3,3:18.0,,Defensive rebound by H. Whiteside,56,65
306,3,3:04.0,,J. Richardson misses 3-pt jump shot from 25 ft,56,65
307,3,3:03.0,,Offensive rebound by H. Whiteside,56,65
308,3,2:59.0,,H. Whiteside makes 2-pt hook shot from 4 ft,56,67
309,3,2:46.0,Offensive foul by M. Plumlee (drawn by R. McGruder),,56,67
310,3,2:46.0,Turnover by M. Plumlee (offensive foul),,56,67
311,3,2:46.0,Milwaukee full timeout,,56,67
312,3,2:26.0,,R. McGruder misses 3-pt jump shot from 24 ft,56,67
313,3,2:25.0,Defensive rebound by M. Brogdon,,56,67
314,3,2:20.0,Personal foul by D. Waiters (drawn by M. Brogdon),,56,67
315,3,2:20.0,,T. Johnson enters the game for J. Richardson,56,67
316,3,2:12.0,Personal foul by D. Waiters (drawn by G. Antetokounmpo),,56,67
317,3,2:08.0,Turnover by M. Plumlee (bad pass),,56,67
318,3,1:58.0,,Def 3 sec tech foul by G. Antetokounmpo,56,67
319,3,1:58.0,,D. Waiters misses technical free throw,56,67
320,3,1:58.0,,Offensive rebound by Team,56,67
321,3,1:48.0,,D. Waiters misses 2-pt layup from 3 ft,56,67
322,3,1:47.0,Defensive rebound by G. Antetokounmpo,,56,67
323,3,1:45.0,Shooting foul by T. Johnson (drawn by G. Antetokounmpo),,56,67
324,3,1:45.0,G. Antetokounmpo makes free throw 1 of 2,,57,67
325,3,1:45.0,G. Antetokounmpo misses free throw 2 of 2,,57,67
326,3,1:43.0,,Defensive rebound by T. Johnson,57,67
327,3,1:21.0,,J. Johnson misses 3-pt jump shot from 25 ft,57,67
328,3,1:20.0,Defensive rebound by Team,,57,67
329,3,1:13.0,,Violation by T. Johnson (kicked ball),57,67
330,3,1:06.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft (block by H. Whiteside),,57,67
331,3,1:05.0,Offensive rebound by Team,,57,67
332,3,1:00.0,M. Beasley makes 2-pt jump shot from 13 ft (assist by M. Plumlee),,59,67
333,3,0:42.0,,Personal foul by M. Plumlee (drawn by R. McGruder),59,67
334,3,0:42.0,,W. Reed enters the game for H. Whiteside,59,67
335,3,0:27.0,,W. Reed misses 2-pt hook shot from 6 ft,59,67
336,3,0:26.0,Defensive rebound by M. Beasley,,59,67
337,3,0:04.0,J. Terry makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,62,67
338,3,0:01.0,,D. Waiters misses 3-pt jump shot from 33 ft,62,67
339,3,0:00.0,,Offensive rebound by Team,62,67
340,4,11:49.0,M. Brogdon misses 2-pt jump shot from 8 ft,,62,67
341,4,11:48.0,,Defensive rebound by H. Whiteside,62,67
342,4,11:31.0,,R. McGruder misses 3-pt jump shot from 24 ft,62,67
343,4,11:30.0,Defensive rebound by M. Brogdon,,62,67
344,4,11:26.0,M. Brogdon misses 2-pt layup from 3 ft,,62,67
345,4,11:25.0,Offensive rebound by M. Beasley,,62,67
346,4,11:25.0,M. Beasley makes 2-pt layup from 2 ft,,64,67
347,4,11:25.0,Shooting foul by T. Johnson (drawn by M. Beasley),,64,67
348,4,11:25.0,M. Beasley misses free throw 1 of 1,,64,67
349,4,11:23.0,,Defensive rebound by J. Johnson,64,67
350,4,11:17.0,,G. Dragić makes 2-pt layup from 2 ft,64,69
351,4,11:17.0,,Shooting foul by J. Henson (drawn by G. Dragić),64,69
352,4,11:17.0,,G. Dragić makes free throw 1 of 1,64,70
353,4,11:05.0,Turnover by M. Teletović (lost ball; steal by H. Whiteside),,64,70
354,4,10:59.0,,G. Dragić misses 2-pt layup from 2 ft (block by M. Teletović),64,70
355,4,10:58.0,,Offensive rebound by Team,64,70
356,4,10:44.0,,Turnover by J. Johnson (bad pass; steal by J. Terry),64,70
357,4,10:30.0,Shooting foul by R. McGruder (drawn by M. Beasley),,64,70
358,4,10:30.0,M. Beasley makes free throw 1 of 2,,65,70
359,4,10:30.0,M. Beasley makes free throw 2 of 2,,66,70
360,4,10:10.0,,Turnover by H. Whiteside (lost ball; steal by J. Henson),66,70
361,4,10:06.0,Turnover by J. Henson (bad pass; steal by G. Dragić),,66,70
362,4,10:04.0,,Shooting foul by M. Beasley (drawn by G. Dragić),66,70
363,4,10:04.0,,G. Dragić makes free throw 1 of 2,66,71
364,4,10:04.0,,G. Dragić misses free throw 2 of 2,66,71
365,4,10:02.0,,Offensive rebound by J. Johnson,66,71
366,4,9:49.0,,H. Whiteside misses 2-pt jump shot from 4 ft,66,71
367,4,9:46.0,Defensive rebound by J. Henson,,66,71
368,4,9:43.0,,Technical foul by Team,66,71
369,4,9:43.0,J. Terry makes technical free throw,,67,71
370,4,9:43.0,G. Antetokounmpo enters the game for M. Beasley,,67,71
371,4,9:25.0,M. Brogdon misses 3-pt jump shot from 25 ft,,67,71
372,4,9:24.0,Offensive rebound by J. Terry,,67,71
373,4,9:22.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Terry),,69,71
374,4,9:11.0,,T. Johnson misses 3-pt jump shot from 25 ft,69,71
375,4,9:08.0,,Offensive rebound by Team,69,71
376,4,9:08.0,Loose ball foul by J. Henson (drawn by H. Whiteside),,69,71
377,4,9:08.0,,J. Richardson enters the game for R. McGruder,69,71
378,4,8:59.0,,G. Dragić misses 2-pt layup from 2 ft (block by J. Henson),69,71
379,4,8:58.0,,Offensive rebound by G. Dragić,69,71
380,4,8:51.0,,J. Johnson makes 2-pt dunk at rim,69,73
381,4,8:35.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by H. Whiteside),,69,73
382,4,8:34.0,,Defensive rebound by H. Whiteside,69,73
383,4,8:20.0,,T. Johnson misses 2-pt jump shot from 12 ft,69,73
