,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
200,3,11:18.0,,K. O'Quinn misses 2-pt layup from 3 ft (block by M. Morris),66,67
201,3,11:15.0,,Offensive rebound by K. O'Quinn,66,67
202,3,11:15.0,,K. O'Quinn makes 2-pt layup from 2 ft,66,69
203,3,11:01.0,M. Gortat misses 2-pt jump shot from 6 ft,,66,69
204,3,10:59.0,Offensive rebound by M. Morris,,66,69
205,3,10:59.0,M. Morris misses 2-pt layup from 2 ft,,66,69
206,3,10:57.0,,Defensive rebound by C. Anthony,66,69
207,3,10:51.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,66,69
208,3,10:49.0,Defensive rebound by M. Gortat,,66,69
209,3,10:31.0,O. Porter makes 3-pt jump shot from 24 ft (assist by M. Morris),,69,69
210,3,10:17.0,,D. Rose makes 2-pt layup from 2 ft,69,71
211,3,9:59.0,B. Beal makes 2-pt jump shot from 4 ft (assist by J. Wall),,71,71
212,3,9:38.0,,C. Anthony misses 2-pt jump shot from 22 ft,71,71
213,3,9:36.0,Defensive rebound by M. Gortat,,71,71
214,3,9:18.0,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),,74,71
215,3,9:00.0,,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by D. Rose),74,73
216,3,8:46.0,M. Gortat makes 2-pt hook shot from 6 ft (assist by B. Beal),,76,73
217,3,8:24.0,,Shooting foul by M. Gortat (drawn by M. Kuzminskas),76,73
218,3,8:24.0,,M. Kuzminskas misses free throw 1 of 2,76,73
219,3,8:24.0,,Offensive rebound by Team,76,73
220,3,8:24.0,,M. Kuzminskas makes free throw 2 of 2,76,74
221,3,8:13.0,M. Morris misses 2-pt jump shot from 5 ft,,76,74
222,3,8:13.0,Offensive rebound by Team,,76,74
223,3,8:00.0,J. Wall misses 3-pt jump shot from 26 ft,,76,74
224,3,7:57.0,,Defensive rebound by C. Anthony,76,74
225,3,7:41.0,,D. Rose misses 2-pt jump shot from 4 ft,76,74
226,3,7:39.0,Defensive rebound by M. Gortat,,76,74
227,3,7:35.0,J. Wall makes 2-pt layup from 2 ft,,78,74
228,3,7:17.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,78,74
229,3,7:15.0,Defensive rebound by M. Gortat,,78,74
230,3,6:59.0,O. Porter makes 3-pt jump shot from 24 ft (assist by M. Gortat),,81,74
231,3,6:37.0,,C. Anthony misses 2-pt layup from 1 ft,81,74
232,3,6:35.0,,Offensive rebound by K. O'Quinn,81,74
233,3,6:34.0,,K. O'Quinn makes 2-pt layup from 1 ft,81,76
234,3,6:19.0,J. Wall misses 2-pt jump shot from 8 ft,,81,76
235,3,6:18.0,Offensive rebound by M. Gortat,,81,76
236,3,6:13.0,J. Wall misses 3-pt jump shot from 24 ft,,81,76
237,3,6:11.0,,Defensive rebound by K. O'Quinn,81,76
238,3,6:08.0,,Turnover by K. O'Quinn (lost ball; steal by J. Wall),81,76
239,3,6:03.0,O. Porter misses 3-pt jump shot from 22 ft,,81,76
240,3,6:01.0,,Defensive rebound by D. Rose,81,76
241,3,5:58.0,,Shooting foul by J. Wall (drawn by D. Rose),81,76
242,3,5:58.0,,New York full timeout,81,76
243,3,5:58.0,,D. Rose makes free throw 1 of 2,81,77
244,3,5:58.0,,K. Porziņģis enters the game for M. Kuzminskas,81,76
245,3,5:58.0,,C. Lee enters the game for K. O'Quinn,81,76
246,3,5:58.0,J. Smith enters the game for M. Morris,,81,76
247,3,5:58.0,,D. Rose makes free throw 2 of 2,81,78
248,3,5:43.0,J. Wall misses 2-pt layup from 2 ft,,81,78
249,3,5:42.0,Offensive rebound by M. Gortat,,81,78
250,3,5:42.0,M. Gortat misses 2-pt layup from 1 ft,,81,78
251,3,5:40.0,Offensive rebound by M. Gortat,,81,78
252,3,5:39.0,M. Gortat misses 2-pt layup from 1 ft,,81,78
253,3,5:38.0,,Defensive rebound by C. Anthony,81,78
254,3,5:32.0,,C. Anthony misses 2-pt jump shot from 7 ft,81,78
255,3,5:29.0,Defensive rebound by M. Gortat,,81,78
256,3,5:10.0,O. Porter misses 2-pt jump shot from 15 ft,,81,78
257,3,5:08.0,,Defensive rebound by C. Anthony,81,78
258,3,5:03.0,,Turnover by D. Rose (lost ball),81,78
259,3,5:03.0,K. Oubre enters the game for M. Gortat,,81,78
260,3,4:43.0,Shooting foul by C. Lee (drawn by O. Porter),,81,78
261,3,4:43.0,O. Porter makes 2-pt layup from 2 ft (assist by B. Beal),,83,78
262,3,4:43.0,,J. Holiday enters the game for R. Baker,83,78
263,3,4:43.0,O. Porter makes free throw 1 of 1,,84,78
264,3,4:31.0,Violation by J. Smith (kicked ball),,84,78
265,3,4:18.0,,Turnover by C. Anthony (lost ball; steal by B. Beal),84,78
266,3,4:11.0,J. Smith makes 2-pt layup from 3 ft (assist by J. Wall),,86,78
267,3,3:58.0,,Personal foul by J. Smith (drawn by J. Holiday),86,78
268,3,3:48.0,,Shooting foul by J. Smith (drawn by C. Anthony),86,78
269,3,3:48.0,,C. Anthony misses free throw 1 of 2,86,78
270,3,3:48.0,,Offensive rebound by Team,86,78
271,3,3:48.0,,C. Anthony makes free throw 2 of 2,86,79
272,3,3:32.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,89,79
273,3,3:16.0,,D. Rose misses 2-pt jump shot from 16 ft,89,79
274,3,3:15.0,Defensive rebound by K. Oubre,,89,79
275,3,3:00.0,J. Smith misses 2-pt layup from 1 ft,,89,79
276,3,2:59.0,Offensive rebound by J. Smith,,89,79
277,3,2:59.0,J. Smith makes 2-pt layup from 1 ft,,91,79
278,3,2:51.0,,New York full timeout,91,79
279,3,2:51.0,Washington full timeout,,91,79
280,3,2:51.0,,B. Jennings enters the game for C. Anthony,91,79
281,3,2:51.0,,M. Plumlee enters the game for D. Rose,91,79
282,3,2:51.0,M. Gortat enters the game for O. Porter,,91,79
283,3,2:51.0,T. Satoranský enters the game for B. Beal,,91,79
284,3,2:41.0,,J. Holiday makes 2-pt jump shot from 17 ft (assist by B. Jennings),91,81
285,3,2:25.0,Shooting foul by J. Holiday (drawn by J. Wall),,91,81
286,3,2:25.0,J. Wall misses free throw 1 of 2,,91,81
287,3,2:25.0,Offensive rebound by Team,,91,81
288,3,2:25.0,J. Wall makes free throw 2 of 2,,92,81
289,3,2:13.0,,Def 3 sec tech foul by M. Gortat,92,81
290,3,2:13.0,,K. Porziņģis makes technical free throw,92,82
291,3,2:02.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,92,82
292,3,2:01.0,Defensive rebound by Team,,92,82
293,3,1:41.0,T. Satoranský misses 2-pt layup from 1 ft,,92,82
294,3,1:39.0,Offensive rebound by M. Gortat,,92,82
295,3,1:39.0,M. Gortat makes 2-pt layup from 1 ft,,94,82
296,3,1:20.0,,Personal foul by K. Oubre (drawn by J. Holiday),94,82
297,3,1:20.0,,J. Holiday makes free throw 1 of 2,94,83
298,3,1:20.0,,J. Holiday makes free throw 2 of 2,94,84
299,3,1:01.0,J. Wall makes 2-pt jump shot from 19 ft,,96,84
300,3,0:49.0,,B. Jennings misses 3-pt jump shot from 24 ft,96,84
301,3,0:47.0,Defensive rebound by M. Gortat,,96,84
302,3,0:35.0,J. Wall makes 2-pt jump shot from 19 ft,,98,84
303,3,0:30.0,,Offensive foul by B. Jennings (drawn by T. Satoranský),98,84
304,3,0:30.0,,Turnover by B. Jennings (offensive foul),98,84
305,3,0:10.0,Shooting foul by K. Porziņģis (drawn by J. Wall),,98,84
306,3,0:10.0,J. Wall makes free throw 1 of 2,,99,84
307,3,0:10.0,J. Wall makes free throw 2 of 2,,100,84
308,3,0:02.0,,K. Porziņģis makes 2-pt jump shot from 6 ft,100,86
309,3,0:00.0,K. Oubre misses 3-pt jump shot from 48 ft,,100,86
310,3,0:00.0,Offensive rebound by Team,,100,86
311,4,11:47.0,B. Beal misses 3-pt jump shot from 25 ft,,100,86
312,4,11:45.0,,Defensive rebound by J. Holiday,100,86
313,4,11:35.0,,C. Lee makes 2-pt jump shot from 12 ft,100,88
314,4,11:19.0,Turnover by B. Beal (bad pass; steal by C. Lee),,100,88
315,4,11:12.0,,C. Lee misses 2-pt jump shot from 23 ft,100,88
316,4,11:10.0,,Offensive rebound by M. Plumlee,100,88
317,4,10:58.0,,B. Jennings misses 2-pt jump shot from 17 ft,100,88
318,4,10:56.0,Defensive rebound by T. Satoranský,,100,88
319,4,10:42.0,Turnover by J. Smith (traveling),,100,88
320,4,10:32.0,,Turnover by M. Plumlee (bad pass; steal by T. Satoranský),100,88
321,4,10:22.0,K. Oubre misses 3-pt jump shot from 25 ft,,100,88
322,4,10:20.0,,Defensive rebound by C. Lee,100,88
323,4,10:10.0,,C. Lee misses 3-pt jump shot from 26 ft,100,88
324,4,10:08.0,Defensive rebound by J. Smith,,100,88
325,4,9:49.0,J. Smith misses 2-pt jump shot from 18 ft,,100,88
326,4,9:48.0,,Defensive rebound by Team,100,88
327,4,9:48.0,Loose ball foul by M. Gortat (drawn by M. Plumlee),,100,88
328,4,9:28.0,,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by B. Jennings),100,90
329,4,9:27.0,Washington full timeout,,100,90
330,4,9:27.0,M. Morris enters the game for M. Gortat,,100,90
331,4,9:06.0,B. Beal misses 3-pt jump shot from 25 ft,,100,90
332,4,9:05.0,Offensive rebound by Team,,100,90
333,4,9:05.0,,Loose ball foul by J. Holiday (drawn by J. Smith),100,90
334,4,8:58.0,J. Smith makes 2-pt jump shot from 17 ft (assist by B. Beal),,102,90
335,4,8:39.0,,J. Holiday misses 3-pt jump shot from 24 ft,102,90
336,4,8:37.0,Defensive rebound by J. Smith,,102,90
337,4,8:26.0,Turnover by B. Beal (bad pass),,102,90
338,4,8:26.0,,C. Anthony enters the game for M. Plumlee,102,90
339,4,8:12.0,,C. Anthony misses 2-pt jump shot from 22 ft,102,90
340,4,8:08.0,Defensive rebound by B. Beal,,102,90
341,4,7:53.0,K. Oubre makes 2-pt dunk at rim,,104,90
342,4,7:43.0,,Personal foul by K. Oubre (drawn by J. Holiday),104,90
343,4,7:43.0,J. Wall enters the game for T. Satoranský,,104,90
344,4,7:43.0,O. Porter enters the game for K. Oubre,,104,90
345,4,7:43.0,,D. Rose enters the game for J. Holiday,104,90
346,4,7:36.0,,C. Anthony misses 2-pt jump shot from 22 ft,104,90
347,4,7:36.0,,Offensive rebound by Team,104,90
348,4,7:36.0,Loose ball foul by O. Porter (drawn by K. Porziņģis),,104,90
349,4,7:26.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by C. Anthony),104,93
350,4,7:05.0,M. Morris misses 2-pt jump shot from 6 ft,,104,93
351,4,7:03.0,,Defensive rebound by C. Anthony,104,93
352,4,6:50.0,,Shooting foul by B. Beal (drawn by D. Rose),104,93
353,4,6:50.0,,D. Rose makes free throw 1 of 2,104,94
354,4,6:50.0,,D. Rose makes free throw 2 of 2,104,95
355,4,6:36.0,J. Smith misses 3-pt jump shot from 24 ft,,104,95
356,4,6:34.0,,Defensive rebound by B. Jennings,104,95
357,4,6:30.0,,C. Lee misses 3-pt jump shot from 23 ft,104,95
358,4,6:26.0,,Offensive rebound by K. Porziņģis,104,95
359,4,6:26.0,,K. Porziņģis makes 2-pt dunk at rim,104,97
360,4,6:01.0,J. Wall misses 2-pt jump shot from 12 ft,,104,97
361,4,6:00.0,Offensive rebound by O. Porter,,104,97
362,4,6:00.0,Shooting foul by C. Anthony (drawn by O. Porter),,104,97
363,4,6:00.0,O. Porter makes free throw 1 of 2,,105,97
364,4,6:00.0,O. Porter makes free throw 2 of 2,,106,97
365,4,5:50.0,,B. Jennings misses 2-pt jump shot from 4 ft,106,97
366,4,5:48.0,Defensive rebound by O. Porter,,106,97
367,4,5:33.0,Turnover by J. Smith (bad pass; steal by C. Anthony),,106,97
368,4,5:25.0,,C. Anthony makes 2-pt layup from 2 ft,106,99
369,4,5:25.0,,Shooting foul by J. Smith (drawn by C. Anthony),106,99
370,4,5:25.0,Official timeout,,106,99
371,4,5:25.0,,C. Anthony misses free throw 1 of 1,106,99
372,4,5:25.0,K. Oubre enters the game for J. Smith,,106,99
373,4,5:24.0,Defensive rebound by O. Porter,,106,99
374,4,5:11.0,O. Porter misses 3-pt jump shot from 24 ft,,106,99
375,4,5:09.0,,Defensive rebound by C. Anthony,106,99
376,4,4:50.0,,C. Anthony misses 2-pt layup from 2 ft,106,99
377,4,4:49.0,,Offensive rebound by Team,106,99
378,4,4:36.0,,C. Anthony makes 2-pt jump shot from 23 ft,106,101
379,4,4:23.0,Shooting foul by K. Porziņģis (drawn by J. Wall),,106,101
380,4,4:23.0,J. Wall misses free throw 1 of 2,,106,101
381,4,4:23.0,Offensive rebound by Team,,106,101
