,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
102,2,10:59.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Lamb),,24,21
103,2,10:46.0,,Offensive foul by N. Powell (drawn by J. Lamb),24,21
104,2,10:46.0,,Turnover by N. Powell (offensive foul),24,21
105,2,10:29.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by J. Lamb),,26,21
106,2,10:14.0,,Shooting block foul by J. Lamb (drawn by N. Powell),26,21
107,2,10:14.0,,N. Powell makes free throw 1 of 2,26,22
108,2,10:14.0,,N. Powell makes free throw 2 of 2,26,23
109,2,9:55.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,29,23
110,2,9:45.0,,Turnover by N. Powell (bad pass; steal by M. Plumlee),29,23
111,2,9:40.0,J. Lamb makes 2-pt layup from 2 ft (assist by B. Roberts),,31,23
112,2,9:33.0,,Toronto full timeout,31,23
113,2,9:21.0,,D. Wright misses 2-pt layup from 2 ft,31,23
114,2,9:20.0,,Offensive rebound by P. Tucker,31,23
115,2,9:20.0,,P. Tucker misses 2-pt layup from 2 ft,31,23
116,2,9:18.0,,Offensive rebound by J. Poeltl,31,23
117,2,9:18.0,,J. Poeltl misses 2-pt layup from 1 ft,31,23
118,2,9:18.0,,Offensive rebound by P. Tucker,31,23
119,2,9:11.0,,Personal block foul by B. Roberts (drawn by D. Wright),31,23
120,2,9:11.0,M. Williams enters the game for M. Plumlee,,31,23
121,2,9:05.0,,N. Powell misses 3-pt jump shot from 27 ft,31,23
122,2,9:05.0,,Offensive rebound by J. Poeltl,31,23
123,2,9:02.0,,Shooting foul by F. Kaminsky (drawn by N. Powell),31,23
124,2,9:02.0,,N. Powell misses free throw 1 of 2,31,23
125,2,9:02.0,,Offensive rebound by Team,31,23
126,2,9:02.0,,N. Powell makes free throw 2 of 2,31,24
127,2,8:46.0,F. Kaminsky makes 2-pt layup from 3 ft,,33,24
128,2,8:46.0,Shooting foul by J. Poeltl (drawn by F. Kaminsky),,33,24
129,2,8:46.0,,S. Ibaka enters the game for J. Poeltl,33,24
130,2,8:46.0,F. Kaminsky makes free throw 1 of 1,,34,24
131,2,8:23.0,,N. Powell misses 3-pt jump shot from 26 ft,34,24
132,2,8:23.0,Defensive rebound by M. Williams,,34,24
133,2,8:09.0,B. Roberts misses 2-pt jump shot from 19 ft,,34,24
134,2,8:09.0,,Defensive rebound by N. Powell,34,24
135,2,7:52.0,,Shooting foul by J. Lamb (drawn by S. Ibaka),34,24
136,2,7:52.0,,S. Ibaka makes free throw 1 of 2,34,25
137,2,7:52.0,,D. Carroll enters the game for P. Tucker,34,25
138,2,7:52.0,,C. Joseph enters the game for P. Patterson,34,25
139,2,7:52.0,K. Walker enters the game for B. Roberts,,34,25
140,2,7:52.0,,S. Ibaka makes free throw 2 of 2,34,26
141,2,7:40.0,Offensive foul by F. Kaminsky (drawn by C. Joseph),,34,26
142,2,7:40.0,Turnover by F. Kaminsky (offensive foul),,34,26
143,2,7:40.0,C. Zeller enters the game for F. Kaminsky,,34,26
144,2,7:25.0,,C. Joseph misses 2-pt layup from 4 ft (block by M. Belinelli),34,26
145,2,7:25.0,,Offensive rebound by Team,34,26
146,2,7:23.0,,C. Joseph makes 2-pt jump shot from 10 ft (assist by D. Wright),34,28
147,2,7:00.0,M. Belinelli makes 2-pt jump shot from 18 ft (assist by J. Lamb),,36,28
148,2,6:51.0,,Personal foul by J. Lamb (drawn by N. Powell),36,28
149,2,6:51.0,,N. Powell misses free throw 1 of 2,36,28
150,2,6:51.0,,Offensive rebound by Team,36,28
151,2,6:51.0,N. Batum enters the game for J. Lamb,,36,28
152,2,6:51.0,,D. DeRozan enters the game for D. Wright,36,28
153,2,6:51.0,,N. Powell makes free throw 2 of 2,36,29
154,2,6:30.0,K. Walker misses 3-pt jump shot from 26 ft,,36,29
155,2,6:30.0,,Defensive rebound by N. Powell,36,29
156,2,6:07.0,,C. Joseph makes 2-pt jump shot from 20 ft,36,31
157,2,5:45.0,M. Belinelli makes 2-pt jump shot from 2 ft (assist by N. Batum),,38,31
158,2,5:33.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. DeRozan),38,34
159,2,5:12.0,M. Belinelli misses 2-pt jump shot from 16 ft,,38,34
160,2,5:11.0,,Defensive rebound by D. DeRozan,38,34
161,2,5:05.0,,D. Carroll misses 3-pt jump shot from 26 ft,38,34
162,2,5:04.0,Defensive rebound by M. Williams,,38,34
163,2,4:55.0,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),,41,34
164,2,4:39.0,,Offensive foul by D. Carroll (drawn by N. Batum),41,34
165,2,4:39.0,,Turnover by D. Carroll (offensive foul),41,34
166,2,4:39.0,Official timeout,,41,34
167,2,4:39.0,,J. Valančiūnas enters the game for N. Powell,41,34
168,2,4:39.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,41,34
169,2,4:27.0,N. Batum misses 3-pt jump shot from 25 ft,,41,34
170,2,4:27.0,,Defensive rebound by C. Joseph,41,34
171,2,4:06.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by S. Ibaka),41,37
172,2,3:39.0,K. Walker misses 2-pt jump shot from 16 ft,,41,37
173,2,3:38.0,,Defensive rebound by D. Carroll,41,37
174,2,3:31.0,,D. DeRozan makes 2-pt jump shot from 17 ft,41,39
175,2,3:13.0,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft (assist by M. Williams),,43,39
176,2,2:55.0,,D. DeRozan misses 2-pt jump shot from 22 ft,43,39
177,2,2:55.0,,Offensive rebound by C. Joseph,43,39
178,2,2:50.0,,S. Ibaka misses 3-pt jump shot from 25 ft,43,39
179,2,2:50.0,Defensive rebound by M. Kidd-Gilchrist,,43,39
180,2,2:44.0,Turnover by C. Zeller (step out of bounds),,43,39
181,2,2:44.0,Charlotte full timeout,,43,39
182,2,2:44.0,M. Plumlee enters the game for C. Zeller,,43,39
183,2,2:44.0,,P. Tucker enters the game for D. Carroll,43,39
184,2,2:33.0,,Offensive foul by P. Tucker (drawn by M. Williams),43,39
185,2,2:33.0,,Turnover by P. Tucker (offensive foul),43,39
186,2,2:22.0,M. Williams misses 3-pt jump shot from 25 ft,,43,39
187,2,2:22.0,Offensive rebound by K. Walker,,43,39
188,2,2:16.0,K. Walker makes 2-pt jump shot from 18 ft,,45,39
189,2,2:00.0,,D. DeRozan misses 3-pt jump shot from 23 ft,45,39
190,2,1:59.0,Defensive rebound by Team,,45,39
191,2,1:48.0,K. Walker misses 3-pt jump shot from 25 ft,,45,39
192,2,1:47.0,Offensive rebound by K. Walker,,45,39
193,2,1:45.0,K. Walker misses 2-pt jump shot from 16 ft (block by C. Joseph),,45,39
194,2,1:44.0,,Defensive rebound by S. Ibaka,45,39
195,2,1:32.0,,S. Ibaka misses 2-pt hook shot from 11 ft,45,39
196,2,1:32.0,Defensive rebound by M. Plumlee,,45,39
197,2,1:23.0,K. Walker misses 2-pt jump shot from 4 ft,,45,39
198,2,1:23.0,Offensive rebound by K. Walker,,45,39
199,2,1:23.0,Shooting foul by J. Valančiūnas (drawn by K. Walker),,45,39
200,2,1:23.0,K. Walker makes free throw 1 of 2,,46,39
201,2,1:23.0,K. Walker makes free throw 2 of 2,,47,39
202,2,1:17.0,,Personal foul by M. Kidd-Gilchrist (drawn by D. DeRozan),47,39
203,2,1:17.0,,D. DeRozan makes free throw 1 of 2,47,40
204,2,1:17.0,,D. DeRozan makes free throw 2 of 2,47,41
205,2,1:03.0,N. Batum misses 2-pt jump shot from 14 ft,,47,41
206,2,1:02.0,Offensive rebound by M. Williams,,47,41
207,2,1:00.0,M. Williams makes 2-pt layup from 1 ft,,49,41
208,2,0:50.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by S. Ibaka),49,44
209,2,0:37.0,K. Walker misses 2-pt layup from 1 ft,,49,44
210,2,0:37.0,,Defensive rebound by P. Tucker,49,44
211,2,0:30.0,,D. DeRozan misses 2-pt jump shot from 15 ft,49,44
212,2,0:30.0,,Offensive rebound by Team,49,44
213,2,0:30.0,Loose ball foul by M. Williams (drawn by S. Ibaka),,49,44
214,2,0:30.0,,S. Ibaka misses free throw 1 of 2,49,44
215,2,0:30.0,,Offensive rebound by Team,49,44
216,2,0:30.0,,S. Ibaka makes free throw 2 of 2,49,45
217,2,0:13.0,Personal foul by J. Valančiūnas (drawn by M. Plumlee),,49,45
218,2,0:13.0,M. Plumlee misses free throw 1 of 2,,49,45
219,2,0:13.0,Offensive rebound by Team,,49,45
220,2,0:13.0,M. Plumlee makes free throw 2 of 2,,50,45
221,2,0:00.0,,D. DeRozan makes 2-pt jump shot from 19 ft,50,47
222,3,11:41.0,N. Batum makes 2-pt jump shot from 19 ft,,52,47
223,3,11:41.0,Shooting foul by S. Ibaka (drawn by N. Batum),,52,47
224,3,11:41.0,N. Batum makes free throw 1 of 1,,53,47
225,3,11:30.0,,D. DeRozan misses 2-pt jump shot from 19 ft,53,47
226,3,11:29.0,,Offensive rebound by D. DeRozan,53,47
227,3,11:26.0,,D. DeRozan misses 2-pt jump shot from 10 ft (block by C. Zeller),53,47
228,3,11:25.0,,Offensive rebound by J. Valančiūnas,53,47
229,3,11:13.0,,Turnover by D. DeRozan (bad pass; steal by N. Batum),53,47
230,3,10:56.0,M. Kidd-Gilchrist misses 2-pt jump shot from 8 ft,,53,47
231,3,10:55.0,,Defensive rebound by J. Valančiūnas,53,47
232,3,10:41.0,,D. DeRozan misses 2-pt jump shot from 19 ft,53,47
233,3,10:41.0,Defensive rebound by M. Williams,,53,47
234,3,10:24.0,K. Walker misses 3-pt jump shot from 27 ft,,53,47
235,3,10:23.0,,Defensive rebound by S. Ibaka,53,47
236,3,10:14.0,,C. Joseph misses 2-pt jump shot from 4 ft,53,47
237,3,10:14.0,Defensive rebound by M. Williams,,53,47
238,3,10:01.0,C. Zeller misses 2-pt jump shot from 20 ft,,53,47
239,3,10:01.0,,Defensive rebound by D. Carroll,53,47
240,3,9:44.0,,Shooting foul by C. Zeller (drawn by J. Valančiūnas),53,47
241,3,9:44.0,,J. Valančiūnas makes free throw 1 of 2,53,48
242,3,9:44.0,,J. Valančiūnas makes free throw 2 of 2,53,49
243,3,9:27.0,Turnover by M. Williams (bad pass; steal by C. Joseph),,53,49
244,3,9:22.0,,C. Joseph makes 2-pt jump shot from 14 ft (assist by D. Carroll),53,51
245,3,9:03.0,M. Kidd-Gilchrist misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),,53,51
246,3,9:02.0,,Defensive rebound by D. Carroll,53,51
247,3,8:55.0,,D. Carroll misses 2-pt layup from 2 ft,53,51
248,3,8:55.0,Defensive rebound by M. Williams,,53,51
249,3,8:39.0,M. Williams misses 2-pt jump shot from 10 ft,,53,51
250,3,8:38.0,Offensive rebound by M. Williams,,53,51
251,3,8:35.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,,53,51
252,3,8:34.0,,Defensive rebound by C. Joseph,53,51
253,3,8:21.0,,D. DeRozan misses 2-pt jump shot from 20 ft,53,51
254,3,8:21.0,Defensive rebound by C. Zeller,,53,51
255,3,8:12.0,N. Batum misses 3-pt jump shot from 27 ft,,53,51
256,3,8:11.0,,Defensive rebound by Team,53,51
257,3,7:59.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. DeRozan),53,54
258,3,7:43.0,K. Walker misses 2-pt jump shot from 6 ft,,53,54
259,3,7:42.0,,Defensive rebound by Team,53,54
260,3,7:30.0,,S. Ibaka misses 3-pt jump shot from 26 ft,53,54
261,3,7:30.0,Defensive rebound by M. Kidd-Gilchrist,,53,54
262,3,7:21.0,M. Kidd-Gilchrist misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),,53,54
263,3,7:20.0,,Defensive rebound by D. DeRozan,53,54
264,3,7:16.0,,D. DeRozan makes 2-pt layup from 1 ft,53,56
265,3,7:16.0,Charlotte full timeout,,53,56
266,3,7:06.0,N. Batum misses 2-pt layup from 4 ft (block by J. Valančiūnas),,53,56
267,3,7:06.0,Offensive rebound by Team,,53,56
268,3,6:59.0,K. Walker misses 3-pt jump shot from 26 ft,,53,56
269,3,6:59.0,,Defensive rebound by J. Valančiūnas,53,56
270,3,6:34.0,,D. DeRozan misses 3-pt jump shot from 28 ft,53,56
271,3,6:34.0,,Offensive rebound by C. Joseph,53,56
272,3,6:33.0,,Turnover by Team (shot clock),53,56
273,3,6:16.0,M. Williams misses 2-pt jump shot from 8 ft,,53,56
274,3,6:15.0,,Defensive rebound by J. Valančiūnas,53,56
275,3,6:02.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. DeRozan),53,59
276,3,5:44.0,Shooting foul by S. Ibaka (drawn by M. Williams),,53,59
277,3,5:44.0,M. Williams makes free throw 1 of 3,,54,59
278,3,5:44.0,M. Williams misses free throw 2 of 3,,54,59
279,3,5:44.0,Offensive rebound by Team,,54,59
280,3,5:44.0,M. Williams makes free throw 3 of 3,,55,59
281,3,5:25.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by C. Joseph),55,61
282,3,5:11.0,N. Batum makes 3-pt jump shot from 26 ft (assist by K. Walker),,58,61
283,3,5:01.0,,Offensive foul by S. Ibaka (drawn by K. Walker),58,61
284,3,5:01.0,,Turnover by S. Ibaka (offensive foul),58,61
285,3,5:01.0,M. Belinelli enters the game for N. Batum,,58,61
286,3,5:01.0,F. Kaminsky enters the game for M. Williams,,58,61
287,3,5:01.0,,P. Patterson enters the game for S. Ibaka,58,61
288,3,4:46.0,K. Walker makes 2-pt layup from 3 ft (assist by C. Zeller),,60,61
289,3,4:38.0,,D. DeRozan makes 2-pt jump shot from 15 ft,60,63
290,3,4:15.0,M. Belinelli makes 2-pt jump shot from 21 ft,,62,63
291,3,4:02.0,,D. Carroll misses 3-pt jump shot from 26 ft,62,63
292,3,4:02.0,Defensive rebound by Team,,62,63
293,3,3:53.0,K. Walker misses 3-pt jump shot from 27 ft,,62,63
294,3,3:53.0,,Defensive rebound by P. Patterson,62,63
295,3,3:44.0,,D. DeRozan misses 2-pt jump shot from 18 ft,62,63
296,3,3:44.0,,Offensive rebound by Team,62,63
297,3,3:42.0,Loose ball foul by C. Zeller (drawn by D. Carroll),,62,63
298,3,3:42.0,,P. Tucker enters the game for D. Carroll,62,63
299,3,3:42.0,M. Plumlee enters the game for C. Zeller,,62,63
300,3,3:35.0,,Turnover by C. Joseph (bad pass; steal by M. Plumlee),62,63
301,3,3:25.0,K. Walker misses 2-pt jump shot from 14 ft,,62,63
302,3,3:24.0,,Defensive rebound by D. DeRozan,62,63
303,3,3:12.0,,P. Tucker makes 3-pt jump shot from 25 ft (assist by C. Joseph),62,66
304,3,2:51.0,Turnover by M. Belinelli (lost ball; steal by J. Valančiūnas),,62,66
305,3,2:39.0,,C. Joseph misses 2-pt jump shot from 7 ft,62,66
306,3,2:38.0,,Offensive rebound by C. Joseph,62,66
307,3,2:37.0,,C. Joseph makes 2-pt layup at rim,62,68
308,3,2:12.0,F. Kaminsky misses 3-pt jump shot from 29 ft,,62,68
309,3,2:12.0,,Defensive rebound by J. Valančiūnas,62,68
310,3,1:50.0,,P. Patterson misses 2-pt jump shot from 5 ft,62,68
311,3,1:50.0,,Offensive rebound by J. Valančiūnas,62,68
312,3,1:50.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Valančiūnas),62,68
313,3,1:50.0,,Toronto full timeout,62,68
314,3,1:50.0,,J. Valančiūnas makes free throw 1 of 2,62,69
315,3,1:50.0,,D. Wright enters the game for C. Joseph,62,68
316,3,1:50.0,,J. Valančiūnas makes free throw 2 of 2,62,70
317,3,1:36.0,Shooting foul by P. Tucker (drawn by M. Belinelli),,62,70
318,3,1:36.0,M. Belinelli misses free throw 1 of 2,,62,70
319,3,1:36.0,Offensive rebound by Team,,62,70
320,3,1:36.0,M. Belinelli makes free throw 2 of 2,,63,70
321,3,1:24.0,,D. DeRozan makes 2-pt jump shot from 8 ft,63,72
322,3,1:07.0,K. Walker misses 2-pt jump shot from 13 ft,,63,72
323,3,1:06.0,Offensive rebound by K. Walker,,63,72
324,3,1:04.0,K. Walker misses 2-pt jump shot from 8 ft,,63,72
325,3,1:04.0,,Defensive rebound by J. Valančiūnas,63,72
326,3,0:54.0,,P. Patterson misses 3-pt jump shot from 23 ft,63,72
327,3,0:53.0,,Offensive rebound by J. Valančiūnas,63,72
328,3,0:46.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),63,74
329,3,0:28.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,66,74
330,3,0:03.0,,D. Wright misses 3-pt jump shot from 26 ft,66,74
331,3,0:01.0,,Offensive rebound by J. Valančiūnas,66,74
332,3,0:00.0,,D. DeRozan misses 2-pt jump shot from 17 ft,66,74
333,3,0:00.0,,Offensive rebound by Team,66,74
334,4,11:45.0,,P. Tucker misses 3-pt jump shot from 24 ft,66,74
335,4,11:44.0,Defensive rebound by J. Lamb,,66,74
336,4,11:29.0,B. Roberts makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,69,74
337,4,11:08.0,,Turnover by N. Powell (bad pass; steal by J. Lamb),69,74
338,4,10:57.0,Shooting block foul by D. Wright (drawn by M. Belinelli),,69,74
339,4,10:57.0,M. Belinelli makes free throw 1 of 2,,70,74
340,4,10:57.0,M. Belinelli makes free throw 2 of 2,,71,74
341,4,10:44.0,,Offensive foul by S. Ibaka (drawn by M. Belinelli),71,74
342,4,10:44.0,,Turnover by S. Ibaka (offensive foul),71,74
343,4,10:44.0,,D. Carroll enters the game for S. Ibaka,71,74
344,4,10:21.0,M. Belinelli makes 2-pt jump shot from 15 ft,,73,74
345,4,10:10.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. Wright),73,77
346,4,9:46.0,M. Belinelli makes 2-pt jump shot from 17 ft,,75,77
347,4,9:33.0,,D. Wright makes 2-pt layup from 1 ft,75,79
348,4,9:13.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by B. Roberts),,78,79
349,4,8:57.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by D. Wright),78,82
350,4,8:31.0,B. Roberts makes 2-pt jump shot from 8 ft,,80,82
351,4,8:16.0,,N. Powell misses 3-pt jump shot from 25 ft,80,82
352,4,8:15.0,Defensive rebound by F. Kaminsky,,80,82
353,4,8:02.0,M. Belinelli misses 3-pt jump shot from 28 ft,,80,82
354,4,8:02.0,Offensive rebound by B. Roberts,,80,82
355,4,7:47.0,J. Lamb makes 2-pt layup from 3 ft,,82,82
356,4,7:46.0,,Toronto full timeout,82,82
357,4,7:46.0,,D. DeRozan enters the game for P. Tucker,82,82
358,4,7:46.0,,C. Joseph enters the game for D. Wright,82,82
359,4,7:46.0,M. Kidd-Gilchrist enters the game for J. Lamb,,82,82
360,4,7:36.0,,D. DeRozan makes 2-pt jump shot from 4 ft,82,84
361,4,7:36.0,,Shooting foul by F. Kaminsky (drawn by D. DeRozan),82,84
362,4,7:36.0,,D. DeRozan makes free throw 1 of 1,82,85
363,4,7:17.0,Turnover by F. Kaminsky (lost ball; steal by N. Powell),,82,85
364,4,7:13.0,,N. Powell makes 2-pt dunk at rim,82,87
365,4,7:01.0,Shooting foul by P. Patterson (drawn by B. Roberts),,82,87
366,4,7:01.0,B. Roberts misses free throw 1 of 2,,82,87
367,4,7:01.0,Offensive rebound by Team,,82,87
368,4,7:01.0,C. Zeller enters the game for F. Kaminsky,,82,87
369,4,7:01.0,B. Roberts makes free throw 2 of 2,,83,87
370,4,6:45.0,,D. DeRozan misses 2-pt jump shot from 17 ft,83,87
371,4,6:45.0,Defensive rebound by M. Williams,,83,87
372,4,6:30.0,Shooting foul by D. DeRozan (drawn by M. Belinelli),,83,87
373,4,6:30.0,M. Belinelli makes free throw 1 of 2,,84,87
374,4,6:30.0,K. Walker enters the game for B. Roberts,,84,87
375,4,6:30.0,M. Belinelli makes free throw 2 of 2,,85,87
