,QUARTER,TIME_REMAINING,BOSTON_ACTION,UTAH_ACTION,BOSTON_SCORE,UTAH_SCORE
64,1,3:26.0,,T. Lyles makes 2-pt jump shot from 4 ft,20,17
65,1,3:12.0,Shooting foul by R. Gobert (drawn by A. Johnson),,20,17
66,1,3:12.0,A. Johnson misses free throw 1 of 2,,20,17
67,1,3:12.0,Offensive rebound by Team,,20,17
68,1,3:12.0,A. Johnson makes free throw 2 of 2,,21,17
69,1,2:57.0,,A. Burks misses 2-pt jump shot from 18 ft,21,17
70,1,2:56.0,Defensive rebound by J. Brown,,21,17
71,1,2:46.0,I. Thomas makes 3-pt jump shot from 25 ft,,24,17
72,1,2:32.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by T. Lyles),24,20
73,1,2:29.0,Boston full timeout,,24,20
74,1,2:29.0,,G. Hill enters the game for D. Exum,24,20
75,1,2:29.0,,J. Johnson enters the game for G. Hayward,24,20
76,1,2:29.0,,D. Favors enters the game for R. Gobert,24,20
77,1,2:29.0,G. Green enters the game for I. Thomas,,24,20
78,1,2:29.0,M. Smart enters the game for J. Brown,,24,20
79,1,2:12.0,K. Olynyk misses 2-pt jump shot from 13 ft,,24,20
80,1,2:11.0,,Defensive rebound by T. Lyles,24,20
81,1,1:56.0,,Shooting foul by K. Olynyk (drawn by A. Burks),24,20
82,1,1:56.0,,A. Burks misses free throw 1 of 2,24,20
83,1,1:56.0,,Offensive rebound by Team,24,20
84,1,1:56.0,J. Jerebko enters the game for A. Johnson,,24,20
85,1,1:56.0,,A. Burks makes free throw 2 of 2,24,21
86,1,1:56.0,Boston full timeout,,24,21
87,1,1:41.0,G. Green makes 2-pt jump shot from 20 ft,,26,21
88,1,1:26.0,,Turnover by G. Hill (lost ball; steal by K. Olynyk),26,21
89,1,1:14.0,,Violation by D. Favors (def goaltending),26,21
90,1,1:14.0,K. Olynyk makes 2-pt jump shot from 4 ft (assist by M. Smart),,28,21
91,1,0:57.0,,G. Hill makes 2-pt layup from 3 ft,28,23
92,1,0:42.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),,31,23
93,1,0:32.0,,G. Hill misses 2-pt jump shot from 10 ft,31,23
94,1,0:31.0,Defensive rebound by K. Olynyk,,31,23
95,1,0:26.0,G. Green misses 3-pt jump shot from 24 ft,,31,23
96,1,0:26.0,,Defensive rebound by D. Favors,31,23
97,1,0:05.0,,Turnover by A. Burks (lost ball; steal by M. Smart),31,23
98,1,0:00.0,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),,33,23
99,2,11:39.0,,J. Johnson misses 2-pt jump shot from 15 ft,33,23
100,2,11:38.0,,Offensive rebound by T. Lyles,33,23
101,2,11:25.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by J. Johnson),33,26
102,2,11:05.0,K. Olynyk makes 2-pt jump shot from 17 ft,,35,26
103,2,10:43.0,,G. Hill makes 2-pt jump shot from 15 ft,35,28
104,2,10:31.0,T. Rozier makes 2-pt jump shot from 22 ft (assist by K. Olynyk),,37,28
105,2,10:13.0,,T. Lyles misses 2-pt jump shot from 3 ft,37,28
106,2,10:13.0,Defensive rebound by J. Jerebko,,37,28
107,2,9:54.0,M. Smart misses 3-pt jump shot from 25 ft,,37,28
108,2,9:54.0,,Defensive rebound by J. Johnson,37,28
109,2,9:50.0,,Personal foul by K. Olynyk (drawn by D. Favors),37,28
110,2,9:50.0,,D. Exum enters the game for G. Hill,37,28
111,2,9:50.0,,B. Diaw enters the game for T. Lyles,37,28
112,2,9:43.0,,A. Burks misses 3-pt jump shot from 24 ft,37,28
113,2,9:42.0,Defensive rebound by T. Rozier,,37,28
114,2,9:25.0,J. Jerebko misses 2-pt jump shot from 10 ft,,37,28
115,2,9:25.0,,Defensive rebound by B. Diaw,37,28
116,2,9:14.0,,D. Favors makes 2-pt dunk at rim (assist by B. Diaw),37,30
117,2,8:57.0,Turnover by G. Green (bad pass; steal by D. Favors),,37,30
118,2,8:42.0,,Turnover by D. Exum (bad pass),37,30
119,2,8:42.0,Boston full timeout,,37,30
120,2,8:42.0,,J. Ingles enters the game for A. Burks,37,30
121,2,8:27.0,K. Olynyk misses 3-pt jump shot from 24 ft,,37,30
122,2,8:26.0,,Defensive rebound by J. Johnson,37,30
123,2,8:15.0,,D. Exum misses 3-pt jump shot from 24 ft,37,30
124,2,8:15.0,Defensive rebound by M. Smart,,37,30
125,2,7:58.0,G. Green makes 2-pt layup from 3 ft,,39,30
126,2,7:46.0,,J. Johnson misses 2-pt jump shot from 6 ft,39,30
127,2,7:46.0,,Offensive rebound by D. Favors,39,30
128,2,7:37.0,,D. Exum misses 2-pt jump shot from 4 ft (block by T. Rozier),39,30
129,2,7:36.0,Defensive rebound by T. Rozier,,39,30
130,2,7:28.0,G. Green makes 2-pt jump shot from 2 ft,,41,30
131,2,7:27.0,,Utah full timeout,41,30
132,2,7:27.0,,G. Hayward enters the game for D. Exum,41,30
133,2,7:27.0,,R. Gobert enters the game for D. Favors,41,30
134,2,7:27.0,A. Horford enters the game for K. Olynyk,,41,30
135,2,7:09.0,,J. Ingles misses 3-pt jump shot from 24 ft,41,30
136,2,7:09.0,Defensive rebound by A. Horford,,41,30
137,2,6:44.0,T. Rozier misses 2-pt jump shot from 12 ft,,41,30
138,2,6:44.0,Offensive rebound by T. Rozier,,41,30
139,2,6:40.0,T. Rozier misses 2-pt layup from 2 ft,,41,30
140,2,6:40.0,Offensive rebound by Team,,41,30
141,2,6:40.0,,Loose ball foul by J. Ingles (drawn by J. Jerebko),41,30
142,2,6:40.0,J. Brown enters the game for M. Smart,,41,30
143,2,6:40.0,I. Thomas enters the game for T. Rozier,,41,30
144,2,6:40.0,,G. Hill enters the game for J. Johnson,41,30
145,2,6:32.0,G. Green makes 2-pt jump shot from 10 ft,,43,30
146,2,6:16.0,,G. Hill misses 2-pt jump shot from 18 ft,43,30
147,2,6:15.0,Defensive rebound by J. Brown,,43,30
148,2,6:06.0,A. Horford makes 2-pt jump shot from 15 ft,,45,30
149,2,5:44.0,,G. Hill misses 2-pt layup from 2 ft,45,30
150,2,5:42.0,,Offensive rebound by R. Gobert,45,30
151,2,5:41.0,,Personal foul by G. Green (drawn by R. Gobert),45,30
152,2,5:35.0,,G. Hill misses 3-pt jump shot from 24 ft,45,30
153,2,5:35.0,Defensive rebound by J. Brown,,45,30
154,2,5:28.0,Shooting foul by G. Hill (drawn by I. Thomas),,45,30
155,2,5:28.0,I. Thomas makes free throw 1 of 3,,46,30
156,2,5:28.0,I. Thomas misses free throw 2 of 3,,46,30
157,2,5:28.0,Offensive rebound by Team,,46,30
158,2,5:28.0,I. Thomas makes free throw 3 of 3,,47,30
159,2,5:10.0,,B. Diaw misses 3-pt jump shot from 23 ft,47,30
160,2,5:09.0,,Offensive rebound by Team,47,30
161,2,4:59.0,,Shooting foul by J. Brown (drawn by B. Diaw),47,30
162,2,4:59.0,,B. Diaw makes free throw 1 of 2,47,31
163,2,4:59.0,,B. Diaw makes free throw 2 of 2,47,32
164,2,4:41.0,G. Green makes 3-pt jump shot from 24 ft,,50,32
165,2,4:29.0,,Shooting foul by J. Jerebko (drawn by B. Diaw),50,32
166,2,4:29.0,,B. Diaw makes free throw 1 of 2,50,33
167,2,4:29.0,M. Smart enters the game for J. Brown,,50,33
168,2,4:29.0,,B. Diaw makes free throw 2 of 2,50,34
169,2,4:06.0,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),,53,34
170,2,3:47.0,,B. Diaw makes 2-pt layup from 2 ft,53,36
171,2,3:25.0,M. Smart misses 3-pt jump shot from 25 ft,,53,36
172,2,3:24.0,,Defensive rebound by R. Gobert,53,36
173,2,3:22.0,,Personal foul by J. Jerebko (drawn by J. Ingles),53,36
174,2,3:22.0,,J. Ingles makes free throw 1 of 2,53,37
175,2,3:22.0,,J. Johnson enters the game for B. Diaw,53,37
176,2,3:22.0,K. Olynyk enters the game for J. Jerebko,,53,37
177,2,3:22.0,,J. Ingles makes free throw 2 of 2,53,38
178,2,3:08.0,Turnover by M. Smart (bad pass; steal by G. Hill),,53,38
179,2,2:58.0,,J. Ingles makes 2-pt layup from 2 ft (assist by J. Johnson),53,40
180,2,2:41.0,I. Thomas makes 2-pt layup from 2 ft,,55,40
181,2,2:23.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by G. Hill),55,43
182,2,2:22.0,Boston full timeout,,55,43
183,2,2:04.0,I. Thomas misses 2-pt jump shot from 23 ft,,55,43
184,2,2:04.0,,Defensive rebound by R. Gobert,55,43
185,2,1:54.0,,J. Ingles misses 3-pt jump shot from 23 ft,55,43
186,2,1:54.0,Defensive rebound by I. Thomas,,55,43
187,2,1:33.0,G. Green makes 3-pt jump shot from 25 ft,,58,43
188,2,1:09.0,,Shooting foul by M. Smart (drawn by G. Hill),58,43
189,2,1:09.0,,G. Hill makes free throw 1 of 2,58,44
190,2,1:09.0,,G. Hill misses free throw 2 of 2,58,44
191,2,1:09.0,Defensive rebound by K. Olynyk,,58,44
192,2,0:56.0,Turnover by K. Olynyk (offensive foul),,58,44
193,2,0:56.0,Offensive foul by K. Olynyk (drawn by G. Hayward),,58,44
194,2,0:32.0,,G. Hayward misses 2-pt jump shot from 16 ft,58,44
195,2,0:32.0,Defensive rebound by M. Smart,,58,44
196,2,0:26.0,I. Thomas misses 3-pt jump shot from 26 ft,,58,44
197,2,0:26.0,,Defensive rebound by G. Hill,58,44
198,2,0:01.0,,Turnover by Team (bad pass),58,44
199,2,0:01.0,Turnover by K. Olynyk (bad pass; steal by J. Ingles),,58,44
200,2,0:00.0,,J. Ingles misses 3-pt jump shot from 66 ft,58,44
201,2,0:00.0,,Offensive rebound by Team,58,44
202,3,11:45.0,,G. Hayward makes 2-pt jump shot from 21 ft (assist by G. Hill),58,46
203,3,11:29.0,G. Green makes 2-pt layup from 2 ft (assist by A. Johnson),,60,46
204,3,11:11.0,,Personal foul by G. Green (drawn by G. Hayward),60,46
205,3,11:01.0,,G. Hayward makes 2-pt jump shot from 17 ft,60,48
206,3,10:47.0,A. Horford misses 3-pt jump shot from 24 ft,,60,48
207,3,10:46.0,,Defensive rebound by Team,60,48
208,3,10:26.0,,G. Hill misses 3-pt jump shot from 23 ft,60,48
209,3,10:26.0,Defensive rebound by A. Johnson,,60,48
210,3,10:14.0,I. Thomas misses 3-pt jump shot from 24 ft,,60,48
211,3,10:14.0,,Defensive rebound by R. Gobert,60,48
212,3,10:01.0,,D. Favors misses 2-pt jump shot from 9 ft,60,48
213,3,10:01.0,Defensive rebound by Team,,60,48
214,3,9:46.0,I. Thomas makes 2-pt layup from 2 ft,,62,48
215,3,9:30.0,,Shooting foul by A. Horford (drawn by R. Gobert),62,48
216,3,9:30.0,,R. Gobert makes free throw 1 of 2,62,49
217,3,9:30.0,,R. Gobert makes free throw 2 of 2,62,50
218,3,9:15.0,M. Smart misses 2-pt jump shot from 5 ft,,62,50
219,3,9:15.0,,Defensive rebound by R. Gobert,62,50
220,3,9:03.0,,J. Ingles makes 2-pt layup from 2 ft,62,52
221,3,8:48.0,A. Horford misses 3-pt jump shot from 24 ft,,62,52
222,3,8:48.0,,Defensive rebound by D. Favors,62,52
223,3,8:39.0,,G. Hayward misses 3-pt jump shot from 25 ft,62,52
224,3,8:39.0,Defensive rebound by A. Johnson,,62,52
225,3,8:26.0,Turnover by I. Thomas (lost ball; steal by G. Hill),,62,52
226,3,8:22.0,,Shooting foul by G. Green (drawn by G. Hill),62,52
227,3,8:22.0,,G. Hill makes free throw 1 of 2,62,53
228,3,8:22.0,K. Olynyk enters the game for A. Johnson,,62,53
229,3,8:22.0,,G. Hill makes free throw 2 of 2,62,54
230,3,8:08.0,Personal foul by J. Ingles (drawn by I. Thomas),,62,54
231,3,7:56.0,A. Horford makes 2-pt dunk at rim (assist by M. Smart),,64,54
232,3,7:39.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),64,56
233,3,7:23.0,M. Smart misses 2-pt jump shot from 10 ft,,64,56
234,3,7:23.0,,Defensive rebound by Team,64,56
235,3,7:18.0,,Personal foul by I. Thomas (drawn by G. Hill),64,56
236,3,7:18.0,J. Young enters the game for M. Smart,,64,56
237,3,7:00.0,,G. Hill misses 3-pt jump shot from 23 ft,64,56
238,3,6:59.0,,Offensive rebound by D. Favors,64,56
239,3,6:53.0,,G. Hayward misses 3-pt jump shot from 25 ft,64,56
240,3,6:53.0,Defensive rebound by K. Olynyk,,64,56
241,3,6:40.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),,67,56
242,3,6:11.0,,R. Gobert misses 2-pt layup from 2 ft,67,56
243,3,6:10.0,Defensive rebound by K. Olynyk,,67,56
244,3,6:09.0,Personal foul by J. Ingles (drawn by I. Thomas),,67,56
245,3,5:50.0,A. Horford misses 2-pt jump shot from 18 ft,,67,56
246,3,5:50.0,,Defensive rebound by G. Hayward,67,56
247,3,5:34.0,,Turnover by G. Hayward (lost ball; steal by K. Olynyk),67,56
248,3,5:30.0,J. Young makes 2-pt layup from 1 ft (assist by A. Horford),,69,56
249,3,5:30.0,,Utah full timeout,69,56
250,3,5:30.0,,T. Lyles enters the game for D. Favors,69,56
251,3,5:11.0,,G. Hayward misses 2-pt jump shot from 14 ft,69,56
252,3,5:10.0,Defensive rebound by A. Horford,,69,56
253,3,4:58.0,Turnover by I. Thomas (lost ball; steal by J. Ingles),,69,56
254,3,4:55.0,,Shooting foul by J. Young (drawn by G. Hayward),69,56
255,3,4:55.0,,G. Hayward makes free throw 1 of 2,69,57
256,3,4:55.0,,G. Hayward makes free throw 2 of 2,69,58
257,3,4:40.0,J. Young makes 3-pt jump shot from 25 ft (assist by A. Horford),,72,58
258,3,4:21.0,,R. Gobert misses 2-pt jump shot from 4 ft,72,58
259,3,4:20.0,Defensive rebound by A. Horford,,72,58
260,3,4:14.0,J. Young misses 3-pt jump shot from 24 ft,,72,58
261,3,4:13.0,,Defensive rebound by R. Gobert,72,58
262,3,3:57.0,,G. Hill misses 2-pt jump shot from 12 ft,72,58
263,3,3:56.0,Defensive rebound by I. Thomas,,72,58
264,3,3:38.0,,A. Burks enters the game for J. Ingles,72,58
265,3,3:38.0,T. Rozier enters the game for I. Thomas,,72,58
266,3,3:38.0,M. Smart enters the game for G. Green,,72,58
267,3,3:38.0,,S. Mack enters the game for G. Hill,72,58
268,3,3:35.0,Shooting foul by T. Lyles (drawn by K. Olynyk),,72,58
269,3,3:35.0,K. Olynyk misses free throw 1 of 2,,72,58
270,3,3:35.0,Offensive rebound by Team,,72,58
271,3,3:35.0,K. Olynyk misses free throw 2 of 2,,72,58
272,3,3:34.0,,Defensive rebound by T. Lyles,72,58
273,3,3:23.0,,T. Lyles misses 3-pt jump shot from 24 ft,72,58
274,3,3:22.0,,Offensive rebound by R. Gobert,72,58
275,3,3:18.0,,R. Gobert misses 2-pt jump shot from 4 ft,72,58
276,3,3:17.0,,Offensive rebound by T. Lyles,72,58
277,3,3:16.0,,T. Lyles misses 2-pt layup from 2 ft,72,58
278,3,3:14.0,Defensive rebound by A. Horford,,72,58
279,3,3:06.0,J. Young misses 3-pt jump shot from 25 ft,,72,58
280,3,3:06.0,,Defensive rebound by Team,72,58
281,3,2:45.0,,S. Mack misses 3-pt jump shot from 24 ft,72,58
282,3,2:44.0,,Offensive rebound by Team,72,58
283,3,2:44.0,Boston full timeout,,72,58
284,3,2:44.0,J. Jerebko enters the game for A. Horford,,72,58
285,3,2:40.0,,T. Lyles misses 2-pt jump shot from 16 ft,72,58
286,3,2:40.0,Defensive rebound by K. Olynyk,,72,58
287,3,2:18.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by T. Rozier),,75,58
288,3,2:06.0,,G. Hayward misses 3-pt jump shot from 24 ft,75,58
289,3,2:05.0,Defensive rebound by K. Olynyk,,75,58
290,3,1:48.0,M. Smart misses 3-pt jump shot from 27 ft,,75,58
291,3,1:48.0,,Defensive rebound by T. Lyles,75,58
292,3,1:37.0,,R. Gobert misses 2-pt jump shot from 4 ft (block by K. Olynyk),75,58
293,3,1:37.0,,Offensive rebound by Team,75,58
294,3,1:37.0,,D. Favors enters the game for R. Gobert,75,58
295,3,1:37.0,,J. Johnson enters the game for G. Hayward,75,58
296,3,1:24.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Mack),75,61
297,3,1:11.0,K. Olynyk misses 3-pt jump shot from 24 ft,,75,61
298,3,1:10.0,,Defensive rebound by J. Johnson,75,61
299,3,1:03.0,,Shooting foul by J. Young (drawn by J. Johnson),75,61
300,3,1:03.0,,J. Johnson makes free throw 1 of 2,75,62
301,3,1:03.0,,J. Johnson misses free throw 2 of 2,75,62
302,3,1:02.0,Defensive rebound by K. Olynyk,,75,62
303,3,0:51.0,J. Young makes 2-pt layup from 2 ft (assist by K. Olynyk),,77,62
304,3,0:51.0,Shooting foul by J. Johnson (drawn by J. Young),,77,62
305,3,0:51.0,J. Young misses free throw 1 of 1,,77,62
306,3,0:51.0,,Defensive rebound by D. Favors,77,62
307,3,0:34.0,,A. Burks misses 2-pt jump shot from 9 ft,77,62
308,3,0:34.0,,Offensive rebound by A. Burks,77,62
309,3,0:26.0,,T. Lyles misses 2-pt jump shot from 6 ft (block by K. Olynyk),77,62
310,3,0:25.0,,Offensive rebound by T. Lyles,77,62
311,3,0:25.0,,T. Lyles makes 2-pt layup from 6 ft,77,64
312,3,0:25.0,,Shooting foul by K. Olynyk (drawn by T. Lyles),77,64
313,3,0:25.0,,T. Lyles makes free throw 1 of 1,77,65
314,3,0:02.0,M. Smart misses 3-pt jump shot from 28 ft,,77,65
315,3,0:01.0,,Defensive rebound by S. Mack,77,65
316,4,11:45.0,M. Smart makes 2-pt jump shot from 5 ft,,79,65
317,4,11:19.0,,Turnover by T. Lyles (lost ball; steal by M. Smart),79,65
318,4,11:06.0,A. Horford makes 3-pt jump shot from 24 ft (assist by I. Thomas),,82,65
319,4,10:50.0,,J. Johnson misses 2-pt jump shot from 3 ft,82,65
320,4,10:49.0,Defensive rebound by J. Jerebko,,82,65
321,4,10:35.0,Turnover by A. Horford (traveling),,82,65
322,4,10:24.0,,Turnover by S. Mack (bad pass; steal by M. Smart),82,65
323,4,10:18.0,I. Thomas makes 3-pt jump shot from 24 ft,,85,65
324,4,10:18.0,,Utah full timeout,85,65
325,4,10:18.0,,G. Hill enters the game for S. Mack,85,65
326,4,10:18.0,,G. Hayward enters the game for T. Lyles,85,65
327,4,9:56.0,,A. Burks makes 2-pt layup from 3 ft,85,67
328,4,9:41.0,I. Thomas misses 2-pt jump shot from 23 ft,,85,67
329,4,9:40.0,,Defensive rebound by J. Johnson,85,67
330,4,9:25.0,,D. Favors misses 2-pt jump shot from 16 ft,85,67
331,4,9:25.0,Defensive rebound by A. Horford,,85,67
332,4,9:12.0,J. Young enters the game for M. Smart,,85,67
333,4,9:07.0,A. Horford makes 2-pt jump shot from 17 ft (assist by T. Rozier),,87,67
334,4,8:48.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by G. Hill),87,69
335,4,8:22.0,I. Thomas makes 2-pt hook shot from 3 ft,,89,69
336,4,8:07.0,,G. Hill makes 2-pt jump shot from 14 ft,89,71
337,4,7:46.0,J. Young makes 3-pt jump shot from 24 ft (assist by A. Horford),,92,71
338,4,7:38.0,,Utah full timeout,92,71
339,4,7:38.0,K. Olynyk enters the game for A. Horford,,92,71
340,4,7:30.0,,G. Hayward misses 3-pt jump shot from 24 ft,92,71
341,4,7:29.0,Defensive rebound by T. Rozier,,92,71
342,4,7:10.0,K. Olynyk makes 2-pt layup from 2 ft (assist by I. Thomas),,94,71
343,4,6:54.0,,G. Hill makes 3-pt jump shot from 24 ft,94,74
344,4,6:38.0,K. Olynyk makes 2-pt dunk at rim,,96,74
345,4,6:24.0,,J. Ingles enters the game for A. Burks,96,74
346,4,6:24.0,,R. Gobert enters the game for D. Favors,96,74
347,4,6:24.0,M. Smart enters the game for I. Thomas,,96,74
348,4,6:17.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),96,76
349,4,5:58.0,J. Young misses 3-pt jump shot from 25 ft,,96,76
350,4,5:57.0,Offensive rebound by J. Jerebko,,96,76
351,4,5:45.0,Shooting foul by J. Johnson (drawn by T. Rozier),,96,76
352,4,5:45.0,T. Rozier makes free throw 1 of 2,,97,76
353,4,5:45.0,,T. Lyles enters the game for J. Johnson,97,76
354,4,5:45.0,T. Rozier makes free throw 2 of 2,,98,76
355,4,5:35.0,,G. Hayward makes 2-pt layup from 2 ft,98,78
356,4,5:14.0,Turnover by M. Smart (bad pass; steal by G. Hill),,98,78
357,4,5:04.0,,Shooting foul by M. Smart (drawn by G. Hill),98,78
358,4,5:04.0,,G. Hill makes free throw 1 of 3,98,79
359,4,5:04.0,,G. Hill makes free throw 2 of 3,98,80
360,4,5:04.0,A. Horford enters the game for J. Jerebko,,98,80
361,4,5:04.0,I. Thomas enters the game for T. Rozier,,98,80
362,4,5:04.0,,G. Hill makes free throw 3 of 3,98,81
363,4,4:50.0,Turnover by A. Horford (bad pass; steal by G. Hayward),,98,81
364,4,4:42.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by J. Ingles),98,84
365,4,4:22.0,I. Thomas misses 2-pt layup from 2 ft (block by R. Gobert),,98,84
366,4,4:21.0,Offensive rebound by M. Smart,,98,84
367,4,4:19.0,Turnover by A. Horford (traveling),,98,84
368,4,3:54.0,,T. Lyles misses 3-pt jump shot from 24 ft,98,84
369,4,3:53.0,Defensive rebound by M. Smart,,98,84
370,4,3:39.0,Shooting foul by R. Gobert (drawn by I. Thomas),,98,84
371,4,3:39.0,I. Thomas makes free throw 1 of 2,,99,84
372,4,3:39.0,I. Thomas makes free throw 2 of 2,,100,84
373,4,3:24.0,,R. Gobert makes 2-pt layup from 2 ft,100,86
374,4,3:07.0,I. Thomas makes 3-pt jump shot from 23 ft,,103,86
375,4,2:44.0,,G. Hill misses 2-pt jump shot from 4 ft,103,86
376,4,2:43.0,,Offensive rebound by G. Hill,103,86
377,4,2:41.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),103,88
378,4,2:28.0,I. Thomas misses 3-pt jump shot from 24 ft,,103,88
379,4,2:27.0,,Defensive rebound by J. Ingles,103,88
380,4,2:21.0,,G. Hayward makes 2-pt jump shot from 7 ft,103,90
381,4,2:21.0,,Shooting foul by A. Horford (drawn by G. Hayward),103,90
382,4,2:21.0,,Utah full timeout,103,90
383,4,2:21.0,T. Rozier enters the game for J. Young,,103,90
384,4,2:21.0,,G. Hayward makes free throw 1 of 1,103,91
385,4,2:12.0,Personal foul by G. Hayward (drawn by M. Smart),,103,91
386,4,1:59.0,T. Rozier misses 3-pt jump shot from 24 ft,,103,91
387,4,1:58.0,,Defensive rebound by R. Gobert,103,91
388,4,1:47.0,,T. Lyles misses 3-pt jump shot from 25 ft,103,91
389,4,1:46.0,,Offensive rebound by R. Gobert,103,91
390,4,1:45.0,,Shooting foul by K. Olynyk (drawn by R. Gobert),103,91
391,4,1:45.0,,R. Gobert misses free throw 1 of 2,103,91
392,4,1:45.0,,Offensive rebound by Team,103,91
