,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
26,1,8:12.0,Offensive rebound by Team,,5,8
27,1,8:12.0,Turnover by Team (shot clock),,5,8
28,1,7:56.0,,S. Rodríguez misses 2-pt layup from 2 ft,5,8
29,1,7:54.0,Defensive rebound by D. DeRozan,,5,8
30,1,7:47.0,D. DeRozan makes 2-pt jump shot from 18 ft,,7,8
31,1,7:32.0,,G. Henderson makes 3-pt jump shot from 24 ft (assist by J. Okafor),7,11
32,1,7:19.0,D. DeRozan misses 2-pt jump shot from 17 ft,,7,11
33,1,7:18.0,,Defensive rebound by R. Covington,7,11
34,1,7:07.0,,J. Okafor misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),7,11
35,1,7:05.0,,Offensive rebound by J. Okafor,7,11
36,1,6:56.0,,Personal foul by P. Siakam (drawn by J. Embiid),7,11
37,1,6:42.0,,R. Covington misses 2-pt jump shot from 12 ft,7,11
38,1,6:41.0,,Offensive rebound by J. Okafor,7,11
39,1,6:41.0,,Shooting foul by D. DeRozan (drawn by J. Okafor),7,11
40,1,6:41.0,,J. Okafor makes free throw 1 of 2,7,12
41,1,6:41.0,,J. Okafor misses free throw 2 of 2,7,12
42,1,6:40.0,Defensive rebound by D. DeRozan,,7,12
43,1,6:32.0,D. DeRozan misses 2-pt layup from 3 ft,,7,12
44,1,6:30.0,Offensive rebound by D. DeRozan,,7,12
45,1,6:30.0,D. DeRozan makes 2-pt layup from 1 ft,,9,12
46,1,6:20.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,9,12
47,1,6:19.0,,Offensive rebound by Team,9,12
48,1,6:19.0,P. Patterson enters the game for P. Siakam,,9,12
49,1,6:06.0,,R. Covington misses 3-pt jump shot from 25 ft,9,12
50,1,6:04.0,Defensive rebound by J. Valančiūnas,,9,12
51,1,5:40.0,K. Lowry makes 3-pt jump shot from 32 ft,,12,12
52,1,5:40.0,Shooting foul by S. Rodríguez (drawn by K. Lowry),,12,12
53,1,5:40.0,,Philadelphia full timeout,12,12
54,1,5:40.0,,E. İlyasova enters the game for J. Embiid,12,12
55,1,5:40.0,,N. Stauskas enters the game for G. Henderson,12,12
56,1,5:40.0,K. Lowry makes free throw 1 of 1,,13,12
57,1,5:18.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by E. İlyasova),13,15
58,1,5:01.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),,15,15
59,1,4:48.0,Violation by P. Patterson (kicked ball),,15,15
60,1,4:48.0,,T. McConnell enters the game for S. Rodríguez,15,15
61,1,4:48.0,,D. Šarić enters the game for R. Covington,15,15
62,1,4:41.0,,E. İlyasova misses 3-pt jump shot from 25 ft,15,15
63,1,4:40.0,Defensive rebound by Team,,15,15
64,1,4:33.0,Shooting foul by N. Stauskas (drawn by D. DeRozan),,15,15
65,1,4:33.0,D. DeRozan makes free throw 1 of 2,,16,15
66,1,4:33.0,C. Joseph enters the game for K. Lowry,,16,15
67,1,4:33.0,D. DeRozan makes free throw 2 of 2,,17,15
68,1,4:22.0,,Turnover by T. McConnell (bad pass),17,15
69,1,4:05.0,D. DeRozan misses 2-pt jump shot from 13 ft,,17,15
70,1,4:03.0,,Defensive rebound by D. Šarić,17,15
71,1,3:45.0,,D. Šarić misses 3-pt jump shot from 24 ft,17,15
72,1,3:44.0,Defensive rebound by J. Valančiūnas,,17,15
73,1,3:33.0,D. DeRozan makes 2-pt jump shot from 9 ft,,19,15
74,1,3:20.0,,J. Okafor makes 2-pt jump shot from 18 ft,19,17
75,1,2:56.0,D. Carroll misses 3-pt jump shot from 24 ft,,19,17
76,1,2:55.0,,Defensive rebound by E. İlyasova,19,17
77,1,2:41.0,,J. Okafor makes 2-pt jump shot from 9 ft,19,19
78,1,2:20.0,Shooting foul by D. Šarić (drawn by D. Carroll),,19,19
79,1,2:20.0,Toronto full timeout,,19,19
80,1,2:20.0,D. Carroll makes free throw 1 of 2,,20,19
81,1,2:20.0,,R. Holmes enters the game for J. Okafor,19,19
82,1,2:20.0,J. Poeltl enters the game for J. Valančiūnas,,19,19
83,1,2:20.0,D. Carroll makes free throw 2 of 2,,21,19
84,1,2:05.0,,R. Holmes makes 2-pt hook shot from 4 ft (assist by N. Stauskas),21,21
85,1,1:40.0,D. DeRozan misses 2-pt jump shot from 14 ft,,21,21
86,1,1:37.0,Offensive rebound by D. DeRozan,,21,21
87,1,1:35.0,Turnover by D. DeRozan (bad pass; steal by T. McConnell),,21,21
88,1,1:31.0,,E. İlyasova makes 2-pt dunk at rim (assist by T. McConnell),21,23
89,1,1:27.0,Turnover by D. Carroll (bad pass; steal by T. McConnell),,21,23
90,1,1:25.0,,Turnover by T. McConnell (bad pass; steal by C. Joseph),21,23
91,1,1:19.0,D. Carroll misses 3-pt jump shot from 27 ft,,21,23
92,1,1:17.0,,Defensive rebound by D. Šarić,21,23
93,1,1:00.0,T. Ross enters the game for D. Carroll,,21,23
94,1,0:55.0,,R. Holmes misses 2-pt jump shot from 18 ft,21,23
95,1,0:54.0,Defensive rebound by Team,,21,23
96,1,0:54.0,,Loose ball foul by D. Šarić (drawn by P. Patterson),21,23
97,1,0:54.0,P. Patterson makes free throw 1 of 2,,22,23
98,1,0:54.0,P. Patterson misses free throw 2 of 2,,22,23
99,1,0:53.0,,Defensive rebound by E. İlyasova,22,23
100,1,0:35.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),22,25
101,1,0:30.0,D. DeRozan misses 2-pt jump shot from 16 ft,,22,25
102,1,0:29.0,,Defensive rebound by Team,22,25
103,1,0:29.0,Loose ball foul by J. Poeltl (drawn by R. Holmes),,22,25
104,1,0:29.0,,H. Thompson enters the game for D. Šarić,22,25
105,1,0:09.0,,E. İlyasova misses 2-pt jump shot from 14 ft,22,25
106,1,0:06.0,,Offensive rebound by R. Holmes,22,25
107,1,0:06.0,,R. Holmes misses 2-pt layup from 1 ft,22,25
108,1,0:05.0,Defensive rebound by P. Patterson,,22,25
109,1,0:00.0,D. DeRozan misses 3-pt jump shot from 30 ft,,22,25
110,1,0:00.0,Offensive rebound by Team,,22,25
111,2,11:46.0,T. Ross misses 2-pt layup from 2 ft,,22,25
112,2,11:45.0,,Defensive rebound by T. McConnell,22,25
113,2,11:30.0,,J. Embiid misses 2-pt jump shot from 9 ft,22,25
114,2,11:28.0,Defensive rebound by K. Lowry,,22,25
115,2,11:12.0,C. Joseph makes 2-pt jump shot from 4 ft,,24,25
116,2,10:59.0,,N. Stauskas misses 2-pt layup from 1 ft,24,25
117,2,10:58.0,,Offensive rebound by Team,24,25
118,2,10:40.0,,E. İlyasova misses 3-pt jump shot from 25 ft,24,25
119,2,10:39.0,Defensive rebound by T. Ross,,24,25
120,2,10:23.0,K. Lowry misses 3-pt jump shot from 24 ft,,24,25
121,2,10:22.0,,Defensive rebound by T. McConnell,24,25
122,2,10:13.0,,N. Stauskas misses 3-pt jump shot from 25 ft,24,25
123,2,10:11.0,,Offensive rebound by H. Thompson,24,25
124,2,9:55.0,,Shooting foul by K. Lowry (drawn by E. İlyasova),24,25
125,2,9:55.0,,E. İlyasova misses free throw 1 of 2,24,25
126,2,9:55.0,,Offensive rebound by Team,24,25
127,2,9:55.0,,E. İlyasova makes free throw 2 of 2,24,26
128,2,9:37.0,C. Joseph makes 2-pt jump shot from 6 ft (assist by K. Lowry),,26,26
129,2,9:29.0,,Personal foul by J. Poeltl (drawn by J. Embiid),26,26
130,2,9:23.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by T. McConnell),26,29
131,2,9:11.0,Personal block foul by E. İlyasova (drawn by C. Joseph),,26,29
132,2,9:02.0,J. Poeltl misses 2-pt layup from 1 ft,,26,29
133,2,9:00.0,,Defensive rebound by E. İlyasova,26,29
134,2,8:54.0,,T. McConnell misses 2-pt jump shot from 13 ft,26,29
135,2,8:52.0,,Offensive rebound by J. Embiid,26,29
136,2,8:52.0,,J. Embiid makes 2-pt layup from 1 ft,26,31
137,2,8:29.0,T. Ross makes 3-pt jump shot from 24 ft (assist by C. Joseph),,29,31
138,2,8:22.0,,Philadelphia full timeout,29,31
139,2,8:22.0,,G. Henderson enters the game for N. Stauskas,29,31
140,2,8:12.0,,G. Henderson makes 2-pt layup from 2 ft,29,33
141,2,7:49.0,C. Joseph makes 2-pt jump shot from 17 ft,,31,33
142,2,7:28.0,,H. Thompson makes 2-pt jump shot from 16 ft (assist by J. Embiid),31,35
143,2,7:28.0,Loose ball foul by J. Poeltl (drawn by J. Embiid),,31,35
144,2,7:28.0,,S. Rodríguez enters the game for T. McConnell,31,35
145,2,7:28.0,J. Valančiūnas enters the game for J. Poeltl,,31,35
146,2,7:28.0,N. Powell enters the game for P. Patterson,,31,35
147,2,7:28.0,,J. Embiid makes free throw 1 of 1,31,36
148,2,7:13.0,N. Powell misses 3-pt jump shot from 24 ft,,31,36
149,2,7:11.0,Offensive rebound by J. Valančiūnas,,31,36
150,2,7:03.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by C. Joseph),,34,36
151,2,6:48.0,,Turnover by J. Embiid (lost ball),34,36
152,2,6:48.0,,Loose ball foul by J. Embiid (drawn by J. Valančiūnas),34,36
153,2,6:35.0,C. Joseph makes 2-pt layup from 1 ft,,36,36
154,2,6:17.0,,J. Embiid makes 2-pt jump shot from 17 ft,36,38
155,2,5:56.0,T. Ross misses 3-pt jump shot from 25 ft,,36,38
156,2,5:54.0,,Defensive rebound by E. İlyasova,36,38
157,2,5:45.0,,E. İlyasova misses 2-pt layup from 2 ft,36,38
158,2,5:44.0,,Offensive rebound by Team,36,38
159,2,5:44.0,Official timeout,,36,38
160,2,5:44.0,D. DeRozan enters the game for C. Joseph,,36,38
161,2,5:44.0,,R. Covington enters the game for H. Thompson,36,38
162,2,5:41.0,,Shooting block foul by K. Lowry (drawn by J. Embiid),36,38
163,2,5:41.0,,J. Embiid misses free throw 1 of 2,36,38
164,2,5:41.0,,Offensive rebound by Team,36,38
165,2,5:41.0,,J. Embiid makes free throw 2 of 2,36,39
166,2,5:23.0,J. Valančiūnas misses 2-pt jump shot from 13 ft,,36,39
167,2,5:21.0,,Defensive rebound by J. Embiid,36,39
168,2,5:11.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by J. Embiid),36,41
169,2,4:59.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,39,41
170,2,4:45.0,,R. Covington makes 2-pt layup from 1 ft (assist by G. Henderson),39,43
171,2,4:39.0,Personal block foul by E. İlyasova (drawn by T. Ross),,39,43
172,2,4:39.0,T. Ross makes free throw 1 of 2,,40,43
173,2,4:39.0,,J. Okafor enters the game for J. Embiid,40,43
174,2,4:39.0,,D. Šarić enters the game for E. İlyasova,40,43
175,2,4:39.0,T. Ross makes free throw 2 of 2,,41,43
176,2,4:30.0,,S. Rodríguez misses 2-pt jump shot from 21 ft,41,43
177,2,4:29.0,,Offensive rebound by J. Okafor,41,43
178,2,4:17.0,,Turnover by D. Šarić (bad pass; steal by T. Ross),41,43
179,2,4:12.0,T. Ross makes 2-pt dunk at rim,,43,43
180,2,3:45.0,,S. Rodríguez makes 2-pt jump shot from 4 ft (assist by J. Okafor),43,45
181,2,3:38.0,K. Lowry makes 2-pt layup from 1 ft,,45,45
182,2,3:25.0,,Turnover by S. Rodríguez (bad pass; steal by J. Valančiūnas),45,45
183,2,3:16.0,D. DeRozan makes 2-pt jump shot from 16 ft,,47,45
184,2,2:55.0,,J. Okafor misses 2-pt jump shot from 4 ft (block by N. Powell),47,45
185,2,2:53.0,,Offensive rebound by D. Šarić,47,45
186,2,2:52.0,,Shooting foul by J. Valančiūnas (drawn by D. Šarić),47,45
187,2,2:52.0,Toronto full timeout,,47,45
188,2,2:52.0,,D. Šarić makes free throw 1 of 2,47,46
189,2,2:52.0,,D. Šarić makes free throw 2 of 2,47,47
190,2,2:43.0,Shooting foul by R. Covington (drawn by D. DeRozan),,47,47
191,2,2:43.0,D. DeRozan makes free throw 1 of 2,,48,47
192,2,2:43.0,D. DeRozan misses free throw 2 of 2,,48,47
193,2,2:43.0,,T. McConnell enters the game for S. Rodríguez,48,47
194,2,2:41.0,,Defensive rebound by T. McConnell,48,47
195,2,2:24.0,,R. Covington misses 2-pt jump shot from 3 ft (block by N. Powell),48,47
196,2,2:23.0,,Offensive rebound by R. Covington,48,47
197,2,2:23.0,,Shooting foul by J. Valančiūnas (drawn by R. Covington),48,47
198,2,2:23.0,,R. Covington misses free throw 1 of 2,48,47
199,2,2:23.0,,Offensive rebound by Team,48,47
200,2,2:23.0,C. Joseph enters the game for K. Lowry,,48,47
201,2,2:23.0,P. Patterson enters the game for J. Valančiūnas,,48,47
202,2,2:23.0,,R. Covington makes free throw 2 of 2,48,48
203,2,2:09.0,D. DeRozan makes 2-pt jump shot from 14 ft,,50,48
204,2,1:50.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),50,50
205,2,1:41.0,Shooting foul by D. Šarić (drawn by D. DeRozan),,50,50
206,2,1:41.0,D. DeRozan makes free throw 1 of 2,,51,50
207,2,1:41.0,,E. İlyasova enters the game for D. Šarić,51,50
208,2,1:41.0,D. Carroll enters the game for T. Ross,,51,50
209,2,1:41.0,D. DeRozan makes free throw 2 of 2,,52,50
210,2,1:27.0,,R. Covington misses 3-pt jump shot from 25 ft,52,50
211,2,1:26.0,Defensive rebound by C. Joseph,,52,50
212,2,1:20.0,Shooting foul by T. McConnell (drawn by C. Joseph),,52,50
213,2,1:20.0,C. Joseph makes free throw 1 of 2,,53,50
214,2,1:20.0,C. Joseph makes free throw 2 of 2,,54,50
215,2,1:04.0,,J. Okafor misses 2-pt jump shot from 13 ft,54,50
216,2,1:01.0,,Offensive rebound by R. Covington,54,50
217,2,1:01.0,,R. Covington misses 2-pt layup from 1 ft,54,50
218,2,1:00.0,,Offensive rebound by R. Covington,54,50
219,2,1:00.0,,R. Covington makes 2-pt layup from 1 ft,54,52
220,2,0:56.0,D. DeRozan makes 2-pt dunk at rim,,56,52
221,2,0:51.0,,Personal foul by N. Powell (drawn by G. Henderson),56,52
222,2,0:51.0,,G. Henderson makes free throw 1 of 2,56,53
223,2,0:51.0,,G. Henderson makes free throw 2 of 2,56,54
224,2,0:34.0,C. Joseph misses 2-pt jump shot from 20 ft,,56,54
225,2,0:32.0,Offensive rebound by P. Patterson,,56,54
226,2,0:32.0,P. Patterson misses 2-pt dunk at rim,,56,54
227,2,0:30.0,Offensive rebound by D. Carroll,,56,54
228,2,0:29.0,P. Patterson makes 2-pt dunk at rim (assist by D. Carroll),,58,54
229,2,0:08.0,,E. İlyasova misses 3-pt jump shot from 26 ft,58,54
230,2,0:05.0,Defensive rebound by C. Joseph,,58,54
231,2,0:03.0,D. Carroll makes 2-pt dunk at rim (assist by C. Joseph),,60,54
232,3,11:44.0,Shooting foul by R. Covington (drawn by D. DeRozan),,60,54
233,3,11:44.0,D. DeRozan makes free throw 1 of 2,,61,54
234,3,11:44.0,D. DeRozan makes free throw 2 of 2,,62,54
235,3,11:32.0,,Personal foul by P. Patterson (drawn by J. Embiid),62,54
236,3,11:22.0,,J. Okafor makes 2-pt dunk at rim (assist by J. Embiid),62,56
237,3,11:03.0,D. DeRozan makes 2-pt hook shot from 6 ft,,64,56
238,3,10:35.0,,G. Henderson makes 2-pt jump shot from 18 ft (assist by R. Covington),64,58
239,3,10:15.0,Personal foul by R. Covington (drawn by P. Patterson),,64,58
240,3,10:10.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,64,58
241,3,10:08.0,,Defensive rebound by J. Embiid,64,58
242,3,9:48.0,,R. Covington misses 3-pt jump shot from 27 ft,64,58
243,3,9:47.0,,Offensive rebound by R. Covington,64,58
244,3,9:40.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,64,58
245,3,9:38.0,Defensive rebound by J. Valančiūnas,,64,58
246,3,9:30.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Lowry),,67,58
247,3,9:08.0,,J. Embiid misses 3-pt jump shot from 26 ft,67,58
248,3,9:06.0,Defensive rebound by J. Valančiūnas,,67,58
249,3,8:57.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by J. Okafor),,67,58
250,3,8:55.0,Offensive rebound by Team,,67,58
251,3,8:42.0,D. DeRozan makes 2-pt jump shot from 18 ft,,69,58
252,3,8:41.0,,Philadelphia full timeout,69,58
253,3,8:27.0,,S. Rodríguez makes 3-pt jump shot from 23 ft (assist by R. Covington),69,61
254,3,8:04.0,D. Carroll misses 2-pt jump shot from 15 ft,,69,61
255,3,8:02.0,Offensive rebound by P. Patterson,,69,61
256,3,7:57.0,D. Carroll misses 3-pt jump shot from 26 ft,,69,61
257,3,7:55.0,,Defensive rebound by S. Rodríguez,69,61
258,3,7:49.0,,Turnover by R. Covington (bad pass; steal by D. Carroll),69,61
259,3,7:36.0,D. DeRozan misses 2-pt jump shot from 6 ft,,69,61
260,3,7:35.0,Offensive rebound by J. Valančiūnas,,69,61
261,3,7:32.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),,72,61
262,3,7:10.0,,J. Embiid misses 3-pt jump shot from 26 ft,72,61
263,3,7:08.0,Defensive rebound by P. Patterson,,72,61
264,3,6:58.0,Turnover by D. DeRozan (lost ball; steal by G. Henderson),,72,61
265,3,6:52.0,Offensive charge foul by R. Covington (drawn by K. Lowry),,72,61
266,3,6:52.0,,Turnover by R. Covington (offensive foul),72,61
267,3,6:52.0,,E. İlyasova enters the game for J. Okafor,72,61
268,3,6:52.0,,D. Šarić enters the game for R. Covington,72,61
269,3,6:36.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,75,61
270,3,6:16.0,,G. Henderson makes 2-pt jump shot from 13 ft (assist by J. Embiid),75,63
271,3,5:55.0,D. DeRozan makes 2-pt jump shot from 15 ft,,77,63
272,3,5:55.0,Shooting foul by D. Šarić (drawn by D. DeRozan),,77,63
273,3,5:55.0,D. DeRozan misses free throw 1 of 1,,77,63
274,3,5:55.0,,T. McConnell enters the game for S. Rodríguez,77,63
275,3,5:55.0,,H. Thompson enters the game for D. Šarić,77,63
276,3,5:54.0,,Defensive rebound by E. İlyasova,77,63
277,3,5:43.0,,G. Henderson misses 3-pt jump shot from 25 ft,77,63
278,3,5:41.0,Defensive rebound by Team,,77,63
279,3,5:21.0,P. Patterson misses 3-pt jump shot from 25 ft,,77,63
280,3,5:20.0,Offensive rebound by D. Carroll,,77,63
281,3,5:16.0,K. Lowry misses 3-pt jump shot from 27 ft,,77,63
282,3,5:14.0,,Defensive rebound by E. İlyasova,77,63
283,3,5:04.0,,E. İlyasova misses 3-pt jump shot from 26 ft,77,63
284,3,5:02.0,Defensive rebound by D. Carroll,,77,63
285,3,4:45.0,Shooting foul by G. Henderson (drawn by J. Valančiūnas),,77,63
286,3,4:45.0,J. Valančiūnas makes free throw 1 of 2,,78,63
287,3,4:45.0,,N. Stauskas enters the game for G. Henderson,78,63
288,3,4:45.0,T. Ross enters the game for D. Carroll,,78,63
289,3,4:45.0,J. Valančiūnas makes free throw 2 of 2,,79,63
290,3,4:25.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by J. Embiid),79,66
291,3,4:12.0,Shooting foul by J. Embiid (drawn by D. DeRozan),,79,66
292,3,4:12.0,D. DeRozan makes free throw 1 of 2,,80,66
293,3,4:12.0,,R. Holmes enters the game for J. Embiid,80,66
294,3,4:12.0,C. Joseph enters the game for K. Lowry,,80,66
295,3,4:12.0,D. DeRozan makes free throw 2 of 2,,81,66
296,3,3:59.0,,T. McConnell makes 2-pt jump shot from 14 ft,81,68
297,3,3:43.0,Turnover by C. Joseph (bad pass; steal by R. Holmes),,81,68
298,3,3:39.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by T. McConnell),81,70
299,3,3:37.0,Toronto full timeout,,81,70
300,3,3:37.0,N. Powell enters the game for J. Valančiūnas,,81,70
301,3,3:21.0,T. Ross misses 3-pt jump shot from 26 ft,,81,70
302,3,3:19.0,,Defensive rebound by H. Thompson,81,70
303,3,3:15.0,,Personal foul by C. Joseph (drawn by E. İlyasova),81,70
304,3,3:04.0,,H. Thompson misses 2-pt jump shot from 23 ft,81,70
305,3,3:02.0,Defensive rebound by T. Ross,,81,70
306,3,2:39.0,N. Powell misses 3-pt jump shot from 23 ft,,81,70
307,3,2:37.0,,Defensive rebound by H. Thompson,81,70
308,3,2:27.0,,E. İlyasova misses 2-pt hook shot from 7 ft,81,70
309,3,2:25.0,Defensive rebound by D. DeRozan,,81,70
310,3,2:14.0,T. Ross makes 2-pt jump shot from 18 ft,,83,70
311,3,1:58.0,,Personal foul by N. Powell (drawn by E. İlyasova),83,70
312,3,1:46.0,,H. Thompson misses 3-pt jump shot from 25 ft,83,70
313,3,1:44.0,Defensive rebound by P. Patterson,,83,70
314,3,1:33.0,T. Ross misses 3-pt jump shot from 26 ft,,83,70
315,3,1:31.0,,Defensive rebound by E. İlyasova,83,70
316,3,1:22.0,,E. İlyasova misses 2-pt jump shot from 18 ft,83,70
317,3,1:21.0,Defensive rebound by C. Joseph,,83,70
318,3,1:16.0,N. Powell makes 2-pt layup from 3 ft (assist by C. Joseph),,85,70
319,3,1:16.0,Shooting foul by R. Holmes (drawn by N. Powell),,85,70
320,3,1:16.0,N. Powell misses free throw 1 of 1,,85,70
321,3,1:16.0,,R. Covington enters the game for H. Thompson,85,70
322,3,1:15.0,,Defensive rebound by R. Covington,85,70
323,3,1:05.0,,R. Covington makes 2-pt layup from 3 ft (assist by T. McConnell),85,72
324,3,0:55.0,D. DeRozan makes 2-pt jump shot from 9 ft,,87,72
325,3,0:39.0,,E. İlyasova makes 2-pt jump shot from 15 ft (assist by T. McConnell),87,74
326,3,0:29.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by C. Joseph),,90,74
327,3,0:07.0,,Turnover by T. McConnell (bad pass; steal by N. Powell),90,74
328,3,0:03.0,D. DeRozan makes 2-pt dunk at rim (assist by C. Joseph),,92,74
329,3,0:01.0,,N. Stauskas misses 3-pt jump shot from 40 ft,92,74
330,3,0:00.0,,Offensive rebound by Team,92,74
331,4,11:52.0,,Offensive foul by J. Embiid (drawn by K. Lowry),92,74
332,4,11:52.0,,Turnover by J. Embiid (offensive foul),92,74
333,4,11:40.0,C. Joseph misses 3-pt jump shot from 26 ft,,92,74
334,4,11:38.0,,Defensive rebound by J. Embiid,92,74
335,4,11:34.0,,Shooting foul by P. Siakam (drawn by T. McConnell),92,74
336,4,11:34.0,,T. McConnell makes free throw 1 of 2,92,75
337,4,11:34.0,,T. McConnell misses free throw 2 of 2,92,75
338,4,11:33.0,Defensive rebound by P. Siakam,,92,75
339,4,11:12.0,T. Ross misses 3-pt jump shot from 25 ft,,92,75
340,4,11:11.0,Offensive rebound by P. Siakam,,92,75
341,4,11:03.0,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by K. Lowry),,94,75
342,4,10:51.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by T. McConnell),94,78
343,4,10:28.0,P. Siakam misses 2-pt jump shot from 16 ft,,94,78
344,4,10:28.0,Offensive rebound by Team,,94,78
345,4,10:28.0,,Loose ball foul by J. Embiid (drawn by J. Valančiūnas),94,78
346,4,10:28.0,,S. Rodríguez enters the game for T. McConnell,94,78
347,4,10:22.0,J. Valančiūnas makes 2-pt jump shot from 10 ft (assist by C. Joseph),,96,78
348,4,10:07.0,,Shooting foul by T. Ross (drawn by N. Stauskas),96,78
349,4,10:07.0,,N. Stauskas makes free throw 1 of 2,96,79
350,4,10:07.0,N. Powell enters the game for T. Ross,,96,79
351,4,10:07.0,,N. Stauskas makes free throw 2 of 2,96,80
352,4,9:53.0,P. Siakam misses 2-pt layup from 2 ft,,96,80
353,4,9:51.0,Offensive rebound by Team,,96,80
354,4,9:33.0,P. Siakam misses 2-pt layup from 3 ft (block by J. Embiid),,96,80
355,4,9:32.0,Offensive rebound by P. Siakam,,96,80
356,4,9:28.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Siakam),,99,80
357,4,9:27.0,,Philadelphia full timeout,99,80
358,4,9:11.0,,Personal foul by P. Siakam (drawn by N. Stauskas),99,80
359,4,9:02.0,,S. Rodríguez makes 2-pt jump shot from 6 ft,99,82
360,4,8:45.0,C. Joseph misses 2-pt jump shot from 15 ft,,99,82
361,4,8:44.0,,Defensive rebound by J. Embiid,99,82
362,4,8:34.0,,Shooting foul by J. Valančiūnas (drawn by J. Okafor),99,82
363,4,8:34.0,,J. Okafor makes free throw 1 of 2,99,83
364,4,8:34.0,,J. Okafor makes free throw 2 of 2,99,84
365,4,8:34.0,Turnover by J. Valančiūnas (bad pass),,99,84
366,4,8:33.0,,Shooting foul by N. Powell (drawn by R. Covington),99,84
367,4,8:33.0,,R. Covington makes free throw 1 of 2,99,85
368,4,8:33.0,,R. Covington makes free throw 2 of 2,99,86
369,4,8:18.0,N. Powell makes 2-pt jump shot from 18 ft (assist by K. Lowry),,101,86
370,4,8:05.0,,Turnover by J. Embiid (bad pass; steal by N. Powell),101,86
371,4,8:03.0,Shooting foul by N. Stauskas (drawn by N. Powell),,101,86
372,4,8:03.0,N. Powell makes free throw 1 of 2,,102,86
373,4,8:03.0,,G. Henderson enters the game for N. Stauskas,102,86
374,4,8:03.0,N. Powell makes free throw 2 of 2,,103,86
375,4,7:47.0,,J. Okafor makes 2-pt jump shot from 11 ft,103,88
376,4,7:23.0,P. Siakam misses 2-pt layup from 3 ft,,103,88
