,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
38,1,6:59.0,Offensive rebound by A. Drummond,,9,11
39,1,6:59.0,A. Drummond makes 2-pt layup from 3 ft,,11,11
40,1,6:42.0,,Turnover by A. Horford (bad pass; steal by K. Caldwell-Pope),11,11
41,1,6:34.0,T. Harris misses 2-pt jump shot from 3 ft,,11,11
42,1,6:33.0,Offensive rebound by T. Harris,,11,11
43,1,6:32.0,T. Harris misses 2-pt layup from 2 ft,,11,11
44,1,6:31.0,Offensive rebound by A. Drummond,,11,11
45,1,6:29.0,A. Drummond makes 2-pt hook shot from 5 ft,,13,11
46,1,6:19.0,,I. Thomas misses 2-pt layup from 1 ft,13,11
47,1,6:18.0,,Offensive rebound by Team,13,11
48,1,6:18.0,Loose ball foul by A. Drummond (drawn by A. Johnson),,13,11
49,1,6:08.0,,I. Thomas misses 3-pt jump shot from 26 ft,13,11
50,1,6:07.0,Defensive rebound by A. Drummond,,13,11
51,1,5:59.0,T. Harris makes 3-pt jump shot from 26 ft (assist by I. Smith),,16,11
52,1,5:53.0,,Boston full timeout,16,11
53,1,5:53.0,J. Leuer enters the game for M. Morris,,16,11
54,1,5:53.0,,K. Olynyk enters the game for A. Johnson,16,11
55,1,5:48.0,,A. Bradley misses 2-pt jump shot from 14 ft,16,11
56,1,5:47.0,Defensive rebound by T. Harris,,16,11
57,1,5:37.0,T. Harris misses 2-pt layup from 1 ft (block by A. Horford),,16,11
58,1,5:36.0,,Defensive rebound by A. Horford,16,11
59,1,5:33.0,,I. Thomas makes 2-pt layup from 1 ft (assist by A. Horford),16,13
60,1,5:33.0,,Shooting foul by J. Leuer (drawn by I. Thomas),16,13
61,1,5:33.0,,I. Thomas makes free throw 1 of 1,16,14
62,1,5:16.0,A. Drummond makes 2-pt hook shot from 11 ft (assist by J. Leuer),,18,14
63,1,5:03.0,,J. Crowder misses 3-pt jump shot from 24 ft,18,14
64,1,5:02.0,Defensive rebound by I. Smith,,18,14
65,1,4:48.0,A. Drummond misses 2-pt layup from 3 ft,,18,14
66,1,4:47.0,,Defensive rebound by J. Crowder,18,14
67,1,4:37.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by K. Olynyk),18,17
68,1,4:17.0,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,,18,17
69,1,4:16.0,Offensive rebound by K. Caldwell-Pope,,18,17
70,1,4:15.0,K. Caldwell-Pope makes 2-pt layup from 3 ft,,20,17
71,1,4:05.0,,M. Smart enters the game for A. Bradley,20,17
72,1,4:00.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Crowder),20,20
73,1,3:40.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by I. Smith),,23,20
74,1,3:16.0,,J. Crowder misses 2-pt jump shot from 16 ft,23,20
75,1,3:15.0,Defensive rebound by I. Smith,,23,20
76,1,3:08.0,J. Leuer makes 2-pt layup from 1 ft (assist by T. Harris),,25,20
77,1,2:53.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by I. Thomas),25,23
78,1,2:45.0,Detroit full timeout,,25,23
79,1,2:45.0,,J. Jerebko enters the game for J. Crowder,25,23
80,1,2:45.0,,J. Brown enters the game for A. Horford,25,23
81,1,2:45.0,M. Morris enters the game for T. Harris,,25,23
82,1,2:45.0,A. Baynes enters the game for A. Drummond,,25,23
83,1,2:28.0,I. Smith makes 2-pt jump shot from 21 ft (assist by J. Leuer),,27,23
84,1,2:04.0,,K. Olynyk misses 2-pt jump shot from 7 ft,27,23
85,1,2:03.0,Defensive rebound by M. Morris,,27,23
86,1,1:55.0,M. Morris misses 3-pt jump shot from 26 ft,,27,23
87,1,1:54.0,,Defensive rebound by K. Olynyk,27,23
88,1,1:32.0,,J. Brown misses 2-pt jump shot from 13 ft,27,23
89,1,1:31.0,Defensive rebound by J. Leuer,,27,23
90,1,1:22.0,D. Hilliard enters the game for K. Caldwell-Pope,,27,23
91,1,1:16.0,I. Smith makes 2-pt jump shot from 16 ft,,29,23
92,1,1:06.0,,Def 3 sec tech foul by M. Morris,29,23
93,1,1:06.0,,I. Thomas makes technical free throw,29,24
94,1,0:58.0,,K. Olynyk makes 2-pt jump shot from 17 ft (assist by I. Thomas),29,26
95,1,0:47.0,D. Hilliard misses 2-pt jump shot from 16 ft,,29,26
96,1,0:46.0,Offensive rebound by Team,,29,26
97,1,0:46.0,,Loose ball foul by M. Smart (drawn by A. Baynes),29,26
98,1,0:46.0,,T. Rozier enters the game for I. Thomas,29,26
99,1,0:31.0,M. Morris misses 2-pt jump shot from 16 ft,,29,26
100,1,0:30.0,,Defensive rebound by J. Jerebko,29,26
101,1,0:08.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Brown),29,28
102,1,0:01.0,I. Smith makes 2-pt jump shot from 14 ft,,31,28
103,1,0:00.0,,T. Rozier misses 3-pt jump shot from 74 ft,31,28
104,1,0:00.0,,Offensive rebound by Team,31,28
105,2,11:40.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by M. Smart),31,30
106,2,11:22.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by D. Hilliard),,34,30
107,2,11:07.0,,T. Rozier misses 3-pt jump shot from 25 ft,34,30
108,2,11:06.0,Defensive rebound by A. Baynes,,34,30
109,2,10:55.0,M. Morris makes 3-pt jump shot from 25 ft (assist by B. Udrih),,37,30
110,2,10:38.0,,J. Brown misses 2-pt layup from 2 ft (block by M. Morris),37,30
111,2,10:37.0,Defensive rebound by B. Udrih,,37,30
112,2,10:21.0,Shooting foul by K. Olynyk (drawn by A. Baynes),,37,30
113,2,10:21.0,A. Baynes makes free throw 1 of 2,,38,30
114,2,10:21.0,,A. Bradley enters the game for J. Brown,38,30
115,2,10:21.0,,A. Horford enters the game for J. Jerebko,38,30
116,2,10:21.0,A. Baynes makes free throw 2 of 2,,39,30
117,2,10:00.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by T. Rozier),39,33
118,2,9:45.0,B. Udrih misses 2-pt jump shot from 20 ft,,39,33
119,2,9:44.0,,Defensive rebound by A. Horford,39,33
120,2,9:34.0,,M. Smart misses 3-pt jump shot from 23 ft,39,33
121,2,9:33.0,Defensive rebound by J. Leuer,,39,33
122,2,9:25.0,Shooting foul by K. Olynyk (drawn by A. Baynes),,39,33
123,2,9:25.0,A. Baynes makes free throw 1 of 2,,40,33
124,2,9:25.0,,A. Johnson enters the game for K. Olynyk,40,33
125,2,9:25.0,A. Baynes makes free throw 2 of 2,,41,33
126,2,9:10.0,,Shooting foul by A. Baynes (drawn by A. Johnson),41,33
127,2,9:10.0,,A. Johnson makes free throw 1 of 2,41,34
128,2,9:10.0,A. Drummond enters the game for A. Baynes,,41,34
129,2,9:10.0,,A. Johnson makes free throw 2 of 2,41,35
130,2,8:51.0,J. Leuer misses 3-pt jump shot from 26 ft (block by A. Horford),,41,35
131,2,8:50.0,,Defensive rebound by A. Horford,41,35
132,2,8:49.0,,Shooting foul by D. Hilliard (drawn by A. Horford),41,35
133,2,8:49.0,Official timeout,,41,35
134,2,8:49.0,,A. Horford makes free throw 1 of 2,41,36
135,2,8:49.0,,A. Horford makes free throw 2 of 2,41,37
136,2,8:35.0,M. Morris makes 2-pt jump shot from 12 ft (assist by B. Udrih),,43,37
137,2,8:17.0,,M. Smart misses 3-pt jump shot from 23 ft,43,37
138,2,8:16.0,Defensive rebound by D. Hilliard,,43,37
139,2,8:11.0,Turnover by B. Udrih (bad pass; steal by A. Bradley),,43,37
140,2,8:05.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by T. Rozier),43,40
141,2,7:41.0,D. Hilliard misses 3-pt jump shot from 25 ft,,43,40
142,2,7:40.0,,Defensive rebound by T. Rozier,43,40
143,2,7:29.0,,M. Smart misses 3-pt jump shot from 25 ft,43,40
144,2,7:28.0,Defensive rebound by A. Drummond,,43,40
145,2,7:19.0,B. Udrih misses 2-pt layup from 3 ft,,43,40
146,2,7:18.0,Offensive rebound by A. Drummond,,43,40
147,2,7:02.0,M. Morris makes 2-pt jump shot from 21 ft,,45,40
148,2,6:45.0,,A. Horford makes 2-pt jump shot from 8 ft (assist by T. Rozier),45,42
149,2,6:32.0,T. Harris enters the game for J. Leuer,,45,42
150,2,6:32.0,,J. Crowder enters the game for M. Smart,45,42
151,2,6:28.0,Personal block foul by T. Rozier (drawn by B. Udrih),,45,42
152,2,6:22.0,Personal foul by A. Johnson (drawn by A. Drummond),,45,42
153,2,6:15.0,B. Udrih misses 2-pt jump shot from 16 ft,,45,42
154,2,6:14.0,,Defensive rebound by J. Crowder,45,42
155,2,6:13.0,,Personal foul by A. Drummond (drawn by J. Crowder),45,42
156,2,5:59.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by T. Rozier),45,44
157,2,5:40.0,M. Morris makes 2-pt jump shot from 12 ft,,47,44
158,2,5:25.0,,A. Bradley misses 3-pt jump shot from 23 ft,47,44
159,2,5:24.0,Defensive rebound by A. Drummond,,47,44
160,2,5:14.0,T. Harris misses 2-pt jump shot from 5 ft,,47,44
161,2,5:13.0,,Defensive rebound by T. Rozier,47,44
162,2,5:05.0,,T. Rozier misses 2-pt layup from 2 ft (block by D. Hilliard),47,44
163,2,5:04.0,Defensive rebound by A. Drummond,,47,44
164,2,4:57.0,T. Harris makes 2-pt jump shot from 3 ft (assist by A. Drummond),,49,44
165,2,4:57.0,,Boston full timeout,49,44
166,2,4:57.0,,I. Thomas enters the game for A. Johnson,49,44
167,2,4:57.0,,K. Olynyk enters the game for A. Horford,49,44
168,2,4:57.0,,T. Zeller enters the game for T. Rozier,49,44
169,2,4:57.0,K. Caldwell-Pope enters the game for D. Hilliard,,49,44
170,2,4:57.0,I. Smith enters the game for B. Udrih,,49,44
171,2,4:46.0,,Personal foul by M. Morris (drawn by K. Olynyk),49,44
172,2,4:32.0,,Turnover by Team (shot clock),49,44
173,2,4:10.0,M. Morris misses 3-pt jump shot from 25 ft,,49,44
174,2,4:09.0,,Defensive rebound by Team,49,44
175,2,4:01.0,,Turnover by K. Olynyk (bad pass),49,44
176,2,3:45.0,T. Harris makes 2-pt jump shot from 15 ft (assist by I. Smith),,51,44
177,2,3:25.0,,I. Thomas makes 2-pt layup from 2 ft,51,46
178,2,3:19.0,Personal take foul by T. Zeller (drawn by A. Drummond),,51,46
179,2,3:19.0,A. Drummond makes free throw 1 of 2,,52,46
180,2,3:19.0,A. Drummond misses free throw 2 of 2,,52,46
181,2,3:19.0,,Defensive rebound by J. Crowder,52,46
182,2,3:06.0,,I. Thomas makes 3-pt jump shot from 25 ft,52,49
183,2,3:01.0,Personal take foul by T. Zeller (drawn by A. Drummond),,52,49
184,2,3:01.0,A. Drummond misses free throw 1 of 2,,52,49
185,2,3:01.0,Offensive rebound by Team,,52,49
186,2,3:01.0,A. Drummond makes free throw 2 of 2,,53,49
187,2,2:51.0,,J. Crowder misses 3-pt jump shot from 25 ft,53,49
188,2,2:50.0,,Offensive rebound by T. Zeller,53,49
189,2,2:31.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),53,52
190,2,2:03.0,T. Harris misses 2-pt jump shot from 15 ft,,53,52
191,2,2:02.0,,Defensive rebound by A. Bradley,53,52
192,2,1:42.0,,A. Bradley misses 3-pt jump shot from 24 ft,53,52
193,2,1:41.0,Defensive rebound by Team,,53,52
194,2,1:41.0,Detroit full timeout,,53,52
195,2,1:41.0,,A. Horford enters the game for K. Olynyk,53,52
196,2,1:41.0,A. Baynes enters the game for M. Morris,,53,52
197,2,1:41.0,J. Leuer enters the game for A. Drummond,,53,52
198,2,1:22.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,55,52
199,2,1:03.0,,Shooting foul by A. Baynes (drawn by T. Zeller),55,52
200,2,1:03.0,,T. Zeller makes free throw 1 of 2,55,53
201,2,1:03.0,,T. Zeller misses free throw 2 of 2,55,53
202,2,1:03.0,Defensive rebound by T. Harris,,55,53
203,2,0:49.0,K. Caldwell-Pope makes 2-pt jump shot from 20 ft (assist by A. Baynes),,57,53
204,2,0:34.0,,I. Thomas misses 3-pt jump shot from 25 ft,57,53
205,2,0:33.0,Defensive rebound by K. Caldwell-Pope,,57,53
206,2,0:22.0,T. Harris makes 2-pt jump shot from 10 ft,,59,53
207,2,0:01.0,,I. Thomas misses 2-pt layup from 2 ft,59,53
208,2,0:00.0,Defensive rebound by J. Leuer,,59,53
209,3,11:47.0,,A. Bradley misses 2-pt jump shot from 12 ft,59,53
210,3,11:46.0,Defensive rebound by K. Caldwell-Pope,,59,53
211,3,11:36.0,A. Drummond misses 2-pt hook shot from 5 ft,,59,53
212,3,11:35.0,Offensive rebound by A. Drummond,,59,53
213,3,11:30.0,A. Drummond misses 2-pt layup from 3 ft (block by A. Johnson),,59,53
214,3,11:29.0,,Defensive rebound by A. Bradley,59,53
215,3,11:16.0,,A. Johnson misses 2-pt hook shot from 3 ft,59,53
216,3,11:16.0,Defensive rebound by T. Harris,,59,53
217,3,11:07.0,T. Harris misses 3-pt jump shot from 25 ft,,59,53
218,3,11:06.0,,Defensive rebound by A. Johnson,59,53
219,3,10:52.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),59,56
220,3,10:30.0,A. Drummond makes 2-pt hook shot from 5 ft (assist by K. Caldwell-Pope),,61,56
221,3,10:19.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by A. Johnson),61,58
222,3,9:56.0,M. Morris makes 2-pt jump shot from 13 ft,,63,58
223,3,9:39.0,,I. Thomas misses 2-pt layup from 2 ft (block by I. Smith),63,58
224,3,9:38.0,Defensive rebound by A. Drummond,,63,58
225,3,9:33.0,T. Harris makes 2-pt dunk at rim (assist by I. Smith),,65,58
226,3,9:33.0,,Boston full timeout,65,58
227,3,9:22.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),65,61
228,3,9:00.0,Personal foul by A. Johnson (drawn by A. Drummond),,65,61
229,3,8:51.0,Turnover by K. Caldwell-Pope (lost ball; steal by A. Johnson),,65,61
230,3,8:41.0,,Turnover by A. Bradley (bad pass; steal by A. Drummond),65,61
231,3,8:35.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),,68,61
232,3,8:35.0,Violation by Team (jump ball),,68,61
233,3,8:19.0,,A. Johnson makes 2-pt hook shot from 4 ft (assist by A. Horford),68,63
234,3,7:55.0,T. Harris makes 2-pt layup from 3 ft,,70,63
235,3,7:46.0,,I. Thomas makes 2-pt layup from 2 ft,70,65
236,3,7:41.0,Detroit full timeout,,70,65
237,3,7:41.0,,K. Olynyk enters the game for A. Johnson,70,65
238,3,7:26.0,M. Morris makes 2-pt jump shot from 13 ft,,72,65
239,3,7:07.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),72,68
240,3,6:51.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,,74,68
241,3,6:34.0,,A. Horford misses 2-pt hook shot from 5 ft,74,68
242,3,6:33.0,Defensive rebound by I. Smith,,74,68
243,3,6:15.0,I. Smith makes 2-pt jump shot from 16 ft (assist by T. Harris),,76,68
244,3,6:04.0,,I. Thomas makes 2-pt layup from 2 ft,76,70
245,3,5:42.0,T. Harris makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,79,70
246,3,5:23.0,,A. Horford misses 3-pt jump shot from 25 ft,79,70
247,3,5:21.0,,Offensive rebound by K. Olynyk,79,70
248,3,5:18.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by K. Olynyk),79,73
249,3,5:00.0,Shooting foul by A. Bradley (drawn by K. Caldwell-Pope),,79,73
250,3,5:00.0,K. Caldwell-Pope makes free throw 1 of 2,,80,73
251,3,5:00.0,K. Caldwell-Pope misses free throw 2 of 2,,80,73
252,3,5:00.0,,Defensive rebound by A. Horford,80,73
253,3,5:00.0,J. Leuer enters the game for M. Morris,,80,73
254,3,5:00.0,,M. Smart enters the game for J. Crowder,80,73
255,3,4:40.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by M. Smart),80,76
256,3,4:22.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,80,76
257,3,4:21.0,,Defensive rebound by A. Bradley,80,76
258,3,4:14.0,,M. Smart misses 3-pt jump shot from 24 ft,80,76
259,3,4:12.0,Defensive rebound by J. Leuer,,80,76
260,3,4:02.0,I. Smith makes 2-pt jump shot from 8 ft,,82,76
261,3,3:44.0,,M. Smart misses 3-pt jump shot from 25 ft,82,76
262,3,3:43.0,Defensive rebound by I. Smith,,82,76
263,3,3:37.0,I. Smith makes 2-pt layup from 1 ft,,84,76
264,3,3:19.0,,Shooting foul by J. Leuer (drawn by K. Olynyk),84,76
265,3,3:19.0,,K. Olynyk makes free throw 1 of 2,84,77
266,3,3:19.0,,J. Jerebko enters the game for A. Horford,84,77
267,3,3:19.0,,K. Olynyk makes free throw 2 of 2,84,78
268,3,2:59.0,T. Harris misses 2-pt jump shot from 13 ft,,84,78
269,3,2:58.0,,Defensive rebound by K. Olynyk,84,78
270,3,2:46.0,,A. Bradley misses 3-pt jump shot from 26 ft (block by K. Caldwell-Pope),84,78
271,3,2:45.0,Defensive rebound by I. Smith,,84,78
272,3,2:37.0,I. Smith makes 2-pt layup from 3 ft,,86,78
273,3,2:24.0,,I. Thomas makes 2-pt layup from 3 ft,86,80
274,3,2:00.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,86,80
275,3,1:59.0,Offensive rebound by A. Drummond,,86,80
276,3,1:59.0,A. Drummond makes 2-pt dunk at rim,,88,80
277,3,1:48.0,,I. Thomas misses 3-pt jump shot from 24 ft,88,80
278,3,1:47.0,Defensive rebound by K. Caldwell-Pope,,88,80
279,3,1:24.0,J. Leuer makes 2-pt dunk at rim (assist by T. Harris),,90,80
280,3,1:04.0,,Personal block foul by A. Drummond (drawn by I. Thomas),90,80
281,3,1:04.0,,J. Crowder enters the game for A. Bradley,90,80
282,3,1:04.0,A. Baynes enters the game for A. Drummond,,90,80
283,3,0:59.0,,K. Olynyk makes 2-pt jump shot from 17 ft (assist by M. Smart),90,82
284,3,0:44.0,I. Smith misses 2-pt jump shot from 6 ft,,90,82
285,3,0:43.0,,Defensive rebound by J. Jerebko,90,82
286,3,0:36.0,,Shooting foul by A. Baynes (drawn by I. Thomas),90,82
287,3,0:36.0,,I. Thomas makes free throw 1 of 2,90,83
288,3,0:36.0,,I. Thomas makes free throw 2 of 2,90,84
289,3,0:18.0,Shooting foul by K. Olynyk (drawn by K. Caldwell-Pope),,90,84
290,3,0:18.0,K. Caldwell-Pope makes free throw 1 of 2,,91,84
291,3,0:18.0,K. Caldwell-Pope makes free throw 2 of 2,,92,84
292,3,0:03.0,,I. Thomas misses 2-pt layup from 2 ft (block by A. Baynes),92,84
293,3,0:02.0,Defensive rebound by I. Smith,,92,84
294,3,0:01.0,I. Smith misses 3-pt jump shot from 55 ft,,92,84
295,3,0:00.0,Offensive rebound by Team,,92,84
296,4,11:44.0,M. Morris makes 2-pt jump shot from 18 ft (assist by A. Baynes),,94,84
297,4,11:29.0,,J. Crowder misses 2-pt jump shot from 17 ft,94,84
298,4,11:28.0,Defensive rebound by A. Baynes,,94,84
299,4,11:20.0,Turnover by A. Baynes (bad pass; steal by J. Crowder),,94,84
300,4,11:15.0,,M. Smart misses 3-pt jump shot from 26 ft,94,84
301,4,11:14.0,,Offensive rebound by J. Crowder,94,84
302,4,10:51.0,,M. Smart misses 2-pt jump shot from 4 ft,94,84
303,4,10:50.0,Defensive rebound by J. Leuer,,94,84
304,4,10:34.0,Personal foul by M. Smart (drawn by B. Udrih),,94,84
305,4,10:26.0,Turnover by M. Morris (step out of bounds),,94,84
306,4,10:04.0,,J. Crowder misses 3-pt jump shot from 26 ft,94,84
307,4,10:03.0,Defensive rebound by J. Leuer,,94,84
308,4,9:54.0,Offensive foul by A. Baynes (drawn by M. Smart),,94,84
309,4,9:54.0,Turnover by A. Baynes (offensive foul),,94,84
310,4,9:41.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by T. Rozier),94,86
311,4,9:18.0,A. Baynes misses 2-pt jump shot from 16 ft,,94,86
312,4,9:17.0,,Defensive rebound by J. Jerebko,94,86
313,4,9:00.0,,M. Smart misses 2-pt jump shot from 6 ft,94,86
314,4,8:59.0,Defensive rebound by M. Morris,,94,86
315,4,8:55.0,Turnover by D. Hilliard (lost ball),,94,86
316,4,8:55.0,Official timeout,,94,86
317,4,8:40.0,,M. Smart misses 2-pt layup from 2 ft,94,86
318,4,8:39.0,,Offensive rebound by J. Jerebko,94,86
319,4,8:39.0,Violation by J. Leuer (def goaltending),,94,86
320,4,8:39.0,,J. Jerebko makes 2-pt layup from 2 ft,94,88
321,4,8:22.0,D. Hilliard misses 2-pt jump shot from 16 ft,,94,88
322,4,8:21.0,,Defensive rebound by J. Crowder,94,88
323,4,8:13.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Jerebko),94,90
324,4,7:50.0,M. Morris misses 3-pt jump shot from 25 ft,,94,90
325,4,7:49.0,Offensive rebound by A. Baynes,,94,90
326,4,7:47.0,Turnover by A. Baynes (bad pass; steal by J. Jerebko),,94,90
327,4,7:42.0,,J. Crowder makes 2-pt dunk at rim (assist by T. Rozier),94,92
328,4,7:42.0,Detroit full timeout,,94,92
329,4,7:42.0,A. Drummond enters the game for A. Baynes,,94,92
330,4,7:36.0,,Offensive charge foul by M. Morris (drawn by J. Crowder),94,92
331,4,7:36.0,Turnover by M. Morris (offensive foul),,94,92
332,4,7:36.0,T. Harris enters the game for J. Leuer,,94,92
333,4,7:27.0,,T. Rozier makes 2-pt jump shot from 9 ft,94,94
334,4,7:27.0,,Shooting foul by D. Hilliard (drawn by T. Rozier),94,94
335,4,7:27.0,K. Caldwell-Pope enters the game for D. Hilliard,,94,94
336,4,7:27.0,,T. Rozier makes free throw 1 of 1,94,95
337,4,7:02.0,T. Harris misses 2-pt jump shot from 16 ft,,94,95
338,4,7:01.0,Offensive rebound by M. Morris,,94,95
339,4,7:00.0,Personal foul by K. Olynyk (drawn by M. Morris),,94,95
340,4,7:00.0,M. Morris makes free throw 1 of 2,,95,95
341,4,7:00.0,I. Smith enters the game for B. Udrih,,95,95
342,4,7:00.0,M. Morris makes free throw 2 of 2,,96,95
343,4,6:40.0,,K. Olynyk misses 3-pt jump shot from 25 ft,96,95
344,4,6:39.0,Defensive rebound by M. Morris,,96,95
345,4,6:38.0,,A. Horford enters the game for K. Olynyk,96,95
346,4,6:23.0,T. Harris misses 3-pt jump shot from 25 ft,,96,95
347,4,6:22.0,Offensive rebound by A. Drummond,,96,95
348,4,6:21.0,Shooting foul by T. Rozier (drawn by A. Drummond),,96,95
349,4,6:21.0,A. Drummond misses free throw 1 of 2,,96,95
350,4,6:21.0,Offensive rebound by Team,,96,95
351,4,6:21.0,,A. Bradley enters the game for M. Smart,96,95
352,4,6:21.0,A. Drummond makes free throw 2 of 2,,97,95
353,4,6:08.0,,J. Crowder misses 3-pt jump shot from 25 ft,97,95
354,4,6:06.0,Defensive rebound by A. Drummond,,97,95
355,4,5:53.0,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Smith),,100,95
356,4,5:35.0,,T. Rozier misses 2-pt layup from 3 ft (block by M. Morris),100,95
357,4,5:34.0,Defensive rebound by I. Smith,,100,95
358,4,5:17.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,100,95
359,4,5:15.0,Offensive rebound by K. Caldwell-Pope,,100,95
360,4,5:08.0,T. Harris makes 3-pt jump shot from 23 ft (assist by I. Smith),,103,95
361,4,5:08.0,,Boston full timeout,103,95
362,4,5:08.0,,I. Thomas enters the game for T. Rozier,103,95
363,4,5:08.0,,M. Smart enters the game for J. Jerebko,103,95
364,4,4:47.0,,J. Crowder misses 3-pt jump shot from 25 ft,103,95
365,4,4:46.0,,Offensive rebound by M. Smart,103,95
366,4,4:46.0,,M. Smart makes 2-pt dunk at rim,103,97
367,4,4:27.0,Offensive foul by A. Drummond (drawn by M. Smart),,103,97
368,4,4:27.0,Turnover by A. Drummond (offensive foul),,103,97
369,4,4:09.0,,Shooting foul by I. Smith (drawn by A. Bradley),103,97
370,4,4:09.0,,A. Bradley makes free throw 1 of 2,103,98
371,4,4:09.0,,A. Bradley makes free throw 2 of 2,103,99
372,4,3:51.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Harris),,106,99
373,4,3:41.0,,Personal block foul by K. Caldwell-Pope (drawn by I. Thomas),106,99
374,4,3:36.0,,Turnover by I. Thomas (bad pass; steal by A. Drummond),106,99
375,4,3:31.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by A. Drummond),,108,99
376,4,3:18.0,,I. Thomas misses 2-pt layup from 1 ft (block by M. Morris),108,99
