,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
391,4,7:58.0,Defensive rebound by M. Hezonja,,73,84
392,4,7:52.0,D. Augustin misses 2-pt jump shot from 23 ft,,73,84
393,4,7:51.0,Offensive rebound by Team,,73,84
394,4,7:51.0,,J. Smith enters the game for M. Dunleavy,73,84
395,4,7:51.0,E. Fournier enters the game for C. Wilcox,,73,84
396,4,7:49.0,Turnover by M. Hezonja (bad pass; steal by J. Smith),,73,84
397,4,7:46.0,,Shooting foul by B. Biyombo (drawn by L. James),73,84
398,4,7:46.0,,L. James makes free throw 1 of 2,73,85
399,4,7:46.0,,L. James makes free throw 2 of 2,73,86
400,4,7:35.0,Turnover by J. Green (lost ball),,73,86
401,4,7:24.0,,K. Love misses 2-pt jump shot from 19 ft,73,86
402,4,7:23.0,Defensive rebound by M. Hezonja,,73,86
403,4,7:17.0,D. Augustin makes 2-pt layup from 1 ft,,75,86
404,4,7:17.0,Shooting foul by K. Love (drawn by D. Augustin),,75,86
405,4,7:17.0,E. Payton enters the game for M. Hezonja,,75,86
406,4,7:17.0,D. Augustin makes free throw 1 of 1,,76,86
407,4,7:04.0,,K. Love misses 3-pt jump shot from 23 ft,76,86
408,4,7:04.0,Defensive rebound by J. Green,,76,86
409,4,6:57.0,Shooting foul by J. Smith (drawn by B. Biyombo),,76,86
410,4,6:57.0,B. Biyombo misses free throw 1 of 2,,76,86
411,4,6:57.0,Offensive rebound by Team,,76,86
412,4,6:57.0,B. Biyombo misses free throw 2 of 2,,76,86
413,4,6:56.0,,Defensive rebound by R. Jefferson,76,86
414,4,6:45.0,,Turnover by K. Love (lost ball; steal by D. Augustin),76,86
415,4,6:41.0,E. Fournier misses 2-pt layup from 3 ft (block by J. Smith),,76,86
416,4,6:41.0,Offensive rebound by Team,,76,86
417,4,6:28.0,D. Augustin makes 2-pt layup from 1 ft,,78,86
418,4,6:19.0,,K. Love misses 3-pt jump shot from 25 ft,78,86
419,4,6:17.0,Defensive rebound by E. Payton,,78,86
420,4,6:02.0,D. Augustin makes 2-pt layup from 2 ft,,80,86
421,4,5:45.0,,J. Smith misses 3-pt jump shot from 26 ft,80,86
422,4,5:44.0,Defensive rebound by J. Green,,80,86
423,4,5:40.0,Turnover by J. Green (bad pass; steal by L. James),,80,86
424,4,5:30.0,,L. James misses 2-pt jump shot from 6 ft (block by J. Green),80,86
425,4,5:29.0,,Offensive rebound by L. James,80,86
426,4,5:25.0,,L. James makes 2-pt layup at rim,80,88
427,4,5:11.0,Flagrant foul type 1 by R. Jefferson (drawn by B. Biyombo),,80,88
428,4,5:11.0,,Cleveland full timeout,80,88
429,4,5:11.0,B. Biyombo misses flagrant free throw 1 of 2,,80,88
430,4,5:11.0,Offensive rebound by Team,,80,88
431,4,5:11.0,,M. Dunleavy enters the game for R. Jefferson,80,88
432,4,5:11.0,B. Biyombo makes flagrant free throw 2 of 2,,81,88
433,4,5:04.0,Personal foul by J. Smith (drawn by E. Fournier),,81,88
434,4,5:04.0,E. Fournier makes free throw 1 of 2,,82,88
435,4,5:04.0,E. Fournier makes free throw 2 of 2,,83,88
436,4,4:44.0,,M. Dunleavy misses 2-pt jump shot from 7 ft,83,88
437,4,4:42.0,Defensive rebound by J. Green,,83,88
438,4,4:21.0,D. Augustin misses 3-pt jump shot from 26 ft,,83,88
439,4,4:21.0,,Defensive rebound by L. James,83,88
440,4,4:15.0,,Personal foul by E. Payton (drawn by J. Smith),83,88
441,4,4:15.0,S. Ibaka enters the game for B. Biyombo,,83,88
442,4,4:05.0,,K. Irving misses 3-pt jump shot from 28 ft,83,88
443,4,4:05.0,Defensive rebound by S. Ibaka,,83,88
444,4,3:59.0,E. Payton makes 2-pt jump shot from 15 ft,,85,88
445,4,3:31.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by L. James),85,91
446,4,3:11.0,E. Fournier makes 3-pt jump shot from 28 ft (assist by S. Ibaka),,88,91
447,4,2:46.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),88,94
448,4,2:18.0,D. Augustin misses 3-pt jump shot from 25 ft,,88,94
449,4,2:17.0,Offensive rebound by Team,,88,94
450,4,2:17.0,Turnover by Team (shot clock),,88,94
451,4,2:17.0,Orlando full timeout,,88,94
452,4,2:10.0,,Personal foul by E. Fournier (drawn by L. James),88,94
453,4,1:54.0,,L. James makes 2-pt jump shot from 4 ft,88,96
454,4,1:54.0,,Shooting foul by E. Fournier (drawn by L. James),88,96
455,4,1:54.0,,L. James misses free throw 1 of 1,88,96
456,4,1:54.0,Defensive rebound by S. Ibaka,,88,96
457,4,1:43.0,S. Ibaka makes 2-pt dunk at rim (assist by E. Payton),,90,96
458,4,1:43.0,Shooting foul by K. Irving (drawn by S. Ibaka),,90,96
459,4,1:43.0,S. Ibaka makes free throw 1 of 1,,91,96
460,4,1:21.0,,L. James makes 2-pt jump shot from 4 ft,91,98
461,4,1:20.0,Orlando full timeout,,91,98
462,4,1:20.0,,I. Shumpert enters the game for M. Dunleavy,91,98
463,4,1:12.0,E. Payton misses 2-pt layup from 3 ft (block by K. Love),,91,98
464,4,1:12.0,Offensive rebound by S. Ibaka,,91,98
465,4,1:12.0,S. Ibaka makes 2-pt dunk at rim,,93,98
466,4,1:12.0,Shooting foul by I. Shumpert (drawn by S. Ibaka),,93,98
467,4,1:12.0,,M. Dunleavy enters the game for I. Shumpert,93,98
468,4,1:12.0,S. Ibaka makes free throw 1 of 1,,94,98
469,4,0:50.0,,J. Smith misses 3-pt jump shot from 25 ft,94,98
470,4,0:50.0,Defensive rebound by Team,,94,98
471,4,0:50.0,,Loose ball foul by K. Love (drawn by S. Ibaka),94,98
472,4,0:50.0,S. Ibaka makes free throw 1 of 2,,95,98
473,4,0:50.0,,R. Jefferson enters the game for K. Love,94,98
474,4,0:50.0,A. Gordon enters the game for D. Augustin,,94,98
475,4,0:50.0,S. Ibaka misses free throw 2 of 2,,95,98
476,4,0:48.0,,Defensive rebound by K. Irving,95,98
477,4,0:32.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),95,101
478,4,0:32.0,Orlando full timeout,,95,101
479,4,0:32.0,,T. Thompson enters the game for M. Dunleavy,95,101
480,4,0:27.0,E. Payton makes 2-pt layup at rim,,97,101
481,4,0:23.0,,Personal foul by E. Payton (drawn by K. Irving),97,101
482,4,0:23.0,,K. Irving makes free throw 1 of 2,97,102
483,4,0:23.0,,K. Irving makes free throw 2 of 2,97,103
484,4,0:23.0,Orlando full timeout,,97,103
485,4,0:23.0,D. Augustin enters the game for A. Gordon,,97,103
486,4,0:19.0,J. Green misses 3-pt jump shot from 23 ft,,97,103
487,4,0:19.0,,Defensive rebound by Team,97,103
488,4,0:19.0,Loose ball foul by S. Ibaka (drawn by J. Smith),,97,103
489,4,0:19.0,,J. Smith makes free throw 1 of 2,97,104
490,4,0:19.0,,J. Smith makes free throw 2 of 2,97,105
491,4,0:14.0,E. Fournier makes 2-pt layup at rim,,99,105
