,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
386,4,3:00.0,M. Huertas makes free throw 2 of 2,,69,120
387,4,2:49.0,,P. Jackson makes 2-pt layup from 1 ft,69,122
388,4,2:30.0,,Offensive charge foul by B. Ingram (drawn by P. Jackson),69,122
389,4,2:30.0,Turnover by B. Ingram (offensive foul),,69,122
390,4,2:21.0,,J. Anderson misses 3-pt jump shot from 26 ft,69,122
391,4,2:20.0,Defensive rebound by T. Robinson,,69,122
392,4,2:09.0,I. Zubac makes 2-pt hook shot from 12 ft,,71,122
393,4,1:54.0,,Turnover by J. Anderson (traveling),71,122
394,4,1:42.0,Turnover by T. Robinson (lost ball; steal by P. Jackson),,71,122
395,4,1:34.0,,P. Jackson misses 3-pt jump shot from 24 ft,71,122
396,4,1:33.0,,Offensive rebound by D. Finney-Smith,71,122
397,4,1:31.0,,J. Anderson misses 2-pt layup from 3 ft,71,122
398,4,1:30.0,,Offensive rebound by J. Anderson,71,122
399,4,1:29.0,,J. Anderson misses 2-pt hook shot from 3 ft,71,122
400,4,1:27.0,Defensive rebound by I. Zubac,,71,122
401,4,1:19.0,J. Clarkson misses 3-pt jump shot from 24 ft,,71,122
402,4,1:19.0,,Defensive rebound by D. Powell,71,122
403,4,0:59.0,,J. Anderson misses 2-pt hook shot from 6 ft,71,122
404,4,0:58.0,Defensive rebound by M. Huertas,,71,122
405,4,0:50.0,M. Huertas misses 2-pt jump shot from 7 ft,,71,122
406,4,0:49.0,,Defensive rebound by D. Powell,71,122
407,4,0:27.0,,J. Anderson misses 3-pt jump shot from 25 ft,71,122
408,4,0:26.0,Defensive rebound by M. Huertas,,71,122
409,4,0:15.0,T. Robinson makes 2-pt layup from 1 ft,,73,122
