,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
83,1,2:57.0,,J. Johnson makes 2-pt layup from 2 ft,22,23
84,1,2:37.0,K. Oubre misses 3-pt jump shot from 24 ft,,22,23
85,1,2:36.0,,Defensive rebound by H. Whiteside,22,23
86,1,2:30.0,,J. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),22,25
87,1,2:16.0,J. Wall makes 3-pt jump shot from 25 ft (assist by M. Gortat),,25,25
88,1,2:03.0,,G. Dragić makes 2-pt layup from 1 ft,25,27
89,1,1:56.0,Washington full timeout,,25,27
90,1,1:56.0,M. Thornton enters the game for B. Beal,,25,27
91,1,1:56.0,,W. Reed enters the game for H. Whiteside,25,27
92,1,1:47.0,J. Wall misses 2-pt layup from 1 ft,,25,27
93,1,1:46.0,Offensive rebound by M. Gortat,,25,27
94,1,1:34.0,Turnover by K. Oubre (lost ball; steal by T. Johnson),,25,27
95,1,1:17.0,,G. Dragić misses 2-pt jump shot from 5 ft,25,27
96,1,1:16.0,Defensive rebound by O. Porter,,25,27
97,1,1:11.0,Personal foul by G. Dragić (drawn by M. Thornton),,25,27
98,1,1:11.0,M. Thornton makes free throw 1 of 2,,26,27
99,1,1:11.0,T. Burke enters the game for J. Wall,,26,27
100,1,1:11.0,J. Smith enters the game for M. Gortat,,26,27
101,1,1:11.0,,R. McGruder enters the game for G. Dragić,26,27
102,1,1:11.0,M. Thornton makes free throw 2 of 2,,27,27
103,1,1:00.0,,T. Johnson misses 2-pt jump shot from 20 ft,27,27
104,1,0:59.0,Defensive rebound by J. Smith,,27,27
105,1,0:50.0,K. Oubre misses 2-pt layup from 3 ft,,27,27
106,1,0:49.0,Offensive rebound by K. Oubre,,27,27
107,1,0:48.0,K. Oubre makes 2-pt layup from 3 ft,,29,27
108,1,0:29.0,,Shooting foul by J. Smith (drawn by W. Reed),29,27
109,1,0:29.0,,W. Reed misses free throw 1 of 2,29,27
110,1,0:29.0,,Offensive rebound by Team,29,27
111,1,0:29.0,,W. Reed makes free throw 2 of 2,29,28
112,1,0:05.0,J. Smith misses 2-pt jump shot from 20 ft,,29,28
113,1,0:04.0,,Defensive rebound by J. Johnson,29,28
114,1,0:01.0,,J. Johnson misses 3-pt jump shot from 25 ft,29,28
115,1,0:00.0,,Offensive rebound by Team,29,28
116,2,11:45.0,M. Morris makes 2-pt jump shot from 17 ft,,31,28
117,2,11:22.0,,W. Reed misses 2-pt jump shot from 5 ft,31,28
118,2,11:21.0,Defensive rebound by J. Smith,,31,28
119,2,11:11.0,J. Smith makes 2-pt jump shot from 18 ft (assist by T. Burke),,33,28
120,2,11:02.0,,Personal foul by T. Burke (drawn by T. Johnson),33,28
121,2,10:46.0,,Turnover by Team (shot clock),33,28
122,2,10:35.0,M. Thornton misses 2-pt jump shot from 9 ft,,33,28
123,2,10:34.0,,Defensive rebound by W. Reed,33,28
124,2,10:24.0,,T. Johnson makes 2-pt jump shot from 20 ft (assist by J. Johnson),33,30
125,2,10:01.0,Shooting foul by T. Johnson (drawn by M. Morris),,33,30
126,2,10:01.0,M. Morris makes free throw 1 of 2,,34,30
127,2,10:01.0,M. Morris misses free throw 2 of 2,,34,30
128,2,10:01.0,Offensive rebound by Team,,34,30
129,2,10:01.0,,Loose ball foul by W. Reed (drawn by J. Smith),34,30
130,2,9:51.0,T. Burke misses 2-pt jump shot from 19 ft,,34,30
131,2,9:50.0,,Defensive rebound by J. Richardson,34,30
132,2,9:38.0,,J. Richardson misses 2-pt jump shot from 12 ft,34,30
133,2,9:37.0,Defensive rebound by K. Oubre,,34,30
134,2,9:28.0,M. Morris makes 2-pt jump shot from 14 ft,,36,30
135,2,9:12.0,,Turnover by R. McGruder (bad pass; steal by J. Smith),36,30
136,2,9:05.0,Shooting foul by J. Richardson (drawn by T. Burke),,36,30
137,2,9:05.0,T. Burke makes free throw 1 of 2,,37,30
138,2,9:05.0,T. Burke makes free throw 2 of 2,,38,30
139,2,8:54.0,,J. Richardson misses 2-pt jump shot from 21 ft,38,30
140,2,8:53.0,Defensive rebound by Team,,38,30
141,2,8:53.0,Official timeout,,38,30
142,2,8:53.0,,H. Whiteside enters the game for W. Reed,38,30
143,2,8:42.0,M. Morris misses 2-pt jump shot from 12 ft,,38,30
144,2,8:41.0,,Defensive rebound by H. Whiteside,38,30
145,2,8:25.0,,Turnover by T. Johnson (lost ball),38,30
146,2,8:11.0,M. Thornton misses 2-pt jump shot from 19 ft,,38,30
147,2,8:10.0,,Defensive rebound by H. Whiteside,38,30
148,2,7:47.0,,Turnover by Team (shot clock),38,30
149,2,7:26.0,Turnover by M. Morris (step out of bounds),,38,30
150,2,7:26.0,,W. Ellington enters the game for R. McGruder,38,30
151,2,7:13.0,,Personal foul by J. Smith (drawn by H. Whiteside),38,30
152,2,7:13.0,,G. Dragić enters the game for T. Johnson,38,30
153,2,7:13.0,J. Wall enters the game for M. Thornton,,38,30
154,2,7:13.0,B. Beal enters the game for T. Burke,,38,30
155,2,7:13.0,M. Gortat enters the game for J. Smith,,38,30
156,2,7:01.0,,Personal foul by M. Gortat (drawn by J. Richardson),38,30
157,2,6:45.0,,G. Dragić misses 2-pt jump shot from 16 ft,38,30
158,2,6:44.0,Defensive rebound by J. Wall,,38,30
159,2,6:42.0,Turnover by J. Wall (lost ball; steal by H. Whiteside),,38,30
160,2,6:39.0,,H. Whiteside misses 2-pt layup from 2 ft,38,30
161,2,6:38.0,,Offensive rebound by G. Dragić,38,30
162,2,6:37.0,,G. Dragić makes 2-pt layup from 1 ft,38,32
163,2,6:30.0,K. Oubre misses 3-pt jump shot from 24 ft,,38,32
164,2,6:29.0,,Defensive rebound by J. Richardson,38,32
165,2,6:22.0,,G. Dragić misses 2-pt layup from 2 ft,38,32
166,2,6:21.0,,Offensive rebound by J. Johnson,38,32
167,2,6:14.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by W. Ellington),38,35
168,2,6:12.0,Washington full timeout,,38,35
169,2,5:58.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,41,35
170,2,5:37.0,,W. Ellington misses 3-pt jump shot from 25 ft,41,35
171,2,5:36.0,,Offensive rebound by H. Whiteside,41,35
172,2,5:35.0,,H. Whiteside misses 2-pt layup from 1 ft,41,35
173,2,5:34.0,Defensive rebound by K. Oubre,,41,35
174,2,5:28.0,Turnover by J. Wall (lost ball; steal by W. Ellington),,41,35
175,2,5:23.0,,G. Dragić makes 2-pt layup from 3 ft (assist by W. Ellington),41,37
176,2,5:00.0,B. Beal makes 2-pt jump shot from 10 ft (assist by M. Gortat),,43,37
177,2,4:43.0,,J. Richardson makes 2-pt jump shot from 12 ft,43,39
178,2,4:30.0,B. Beal misses 3-pt jump shot from 26 ft,,43,39
179,2,4:29.0,,Defensive rebound by G. Dragić,43,39
180,2,4:24.0,,G. Dragić makes 2-pt jump shot from 3 ft,43,41
181,2,4:24.0,,Shooting foul by K. Oubre (drawn by G. Dragić),43,41
182,2,4:24.0,O. Porter enters the game for K. Oubre,,43,41
183,2,4:24.0,,T. Johnson enters the game for J. Richardson,43,41
184,2,4:24.0,,J. McRoberts enters the game for J. Johnson,43,41
185,2,4:24.0,,G. Dragić makes free throw 1 of 1,43,42
186,2,4:12.0,Personal foul by T. Johnson (drawn by J. Wall),,43,42
187,2,4:12.0,,R. McGruder enters the game for T. Johnson,43,42
188,2,4:10.0,B. Beal makes 2-pt layup from 3 ft (assist by J. Wall),,45,42
189,2,4:10.0,Shooting foul by R. McGruder (drawn by B. Beal),,45,42
190,2,4:10.0,B. Beal makes free throw 1 of 1,,46,42
191,2,3:54.0,,Turnover by G. Dragić (bad pass),46,42
192,2,3:44.0,Turnover by M. Gortat (lost ball),,46,42
193,2,3:34.0,,G. Dragić makes 2-pt jump shot from 15 ft,46,44
194,2,3:25.0,Shooting foul by G. Dragić (drawn by J. Wall),,46,44
195,2,3:25.0,J. Wall makes 2-pt layup from 2 ft,,48,44
196,2,3:25.0,J. Wall makes free throw 1 of 1,,49,44
197,2,3:23.0,,Miami full timeout,49,44
198,2,3:09.0,,H. Whiteside makes 2-pt jump shot from 17 ft (assist by G. Dragić),49,46
199,2,2:51.0,Turnover by B. Beal (lost ball),,49,46
200,2,2:30.0,,R. McGruder makes 2-pt layup from 1 ft (assist by J. McRoberts),49,48
201,2,2:13.0,M. Morris misses 2-pt jump shot from 17 ft,,49,48
202,2,2:12.0,,Defensive rebound by H. Whiteside,49,48
203,2,1:52.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by W. Ellington),49,51
204,2,1:43.0,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),,51,51
205,2,1:24.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by J. McRoberts),51,53
206,2,1:05.0,O. Porter misses 2-pt jump shot from 12 ft,,51,53
207,2,1:04.0,,Defensive rebound by H. Whiteside,51,53
208,2,0:46.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by G. Dragić),51,56
209,2,0:39.0,Personal foul by G. Dragić (drawn by J. Wall),,51,56
210,2,0:39.0,J. Wall makes free throw 1 of 2,,52,56
211,2,0:39.0,,J. Richardson enters the game for G. Dragić,52,56
212,2,0:39.0,J. Smith enters the game for M. Gortat,,52,56
213,2,0:39.0,J. Wall makes free throw 2 of 2,,53,56
214,2,0:31.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),53,59
215,2,0:26.0,J. Wall misses 3-pt jump shot from 24 ft,,53,59
216,2,0:25.0,,Defensive rebound by W. Ellington,53,59
217,2,0:18.0,,Miami full timeout,53,59
218,2,0:01.0,,J. McRoberts misses 3-pt jump shot from 26 ft,53,59
219,2,0:01.0,Defensive rebound by B. Beal,,53,59
220,3,11:47.0,Turnover by B. Beal (bad pass),,53,59
221,3,11:32.0,,J. McRoberts misses 2-pt hook shot from 8 ft,53,59
222,3,11:31.0,,Offensive rebound by Team,53,59
223,3,11:24.0,,G. Dragić makes 2-pt jump shot from 15 ft,53,61
224,3,11:24.0,,Shooting foul by B. Beal (drawn by G. Dragić),53,61
225,3,11:24.0,,G. Dragić makes free throw 1 of 1,53,62
226,3,11:10.0,J. Wall misses 3-pt jump shot from 26 ft,,53,62
227,3,11:09.0,,Defensive rebound by J. McRoberts,53,62
228,3,10:59.0,,G. Dragić misses 2-pt jump shot from 15 ft,53,62
229,3,10:58.0,Defensive rebound by J. Wall,,53,62
230,3,10:47.0,B. Beal misses 3-pt jump shot from 25 ft,,53,62
231,3,10:46.0,,Defensive rebound by R. McGruder,53,62
232,3,10:30.0,,Turnover by J. McRoberts (bad pass; steal by B. Beal),53,62
233,3,10:29.0,Personal foul by G. Dragić (drawn by B. Beal),,53,62
234,3,10:29.0,,J. Richardson enters the game for G. Dragić,53,62
235,3,10:20.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,55,62
236,3,10:02.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. McRoberts),55,65
237,3,9:47.0,O. Porter misses 3-pt jump shot from 23 ft,,55,65
238,3,9:46.0,,Defensive rebound by J. Richardson,55,65
239,3,9:34.0,,Turnover by J. Richardson (lost ball; steal by B. Beal),55,65
240,3,9:30.0,B. Beal makes 2-pt dunk at rim,,57,65
241,3,9:17.0,,Personal foul by O. Porter (drawn by W. Ellington),57,65
242,3,9:03.0,,J. McRoberts makes 2-pt jump shot from 20 ft (assist by J. Richardson),57,67
243,3,8:46.0,B. Beal misses 2-pt jump shot from 20 ft,,57,67
244,3,8:45.0,,Defensive rebound by J. McRoberts,57,67
245,3,8:31.0,,Shooting foul by B. Beal (drawn by H. Whiteside),57,67
246,3,8:31.0,,H. Whiteside makes free throw 1 of 2,57,68
247,3,8:31.0,,H. Whiteside misses free throw 2 of 2,57,68
248,3,8:30.0,Defensive rebound by M. Gortat,,57,68
249,3,8:16.0,J. Wall makes 2-pt layup from 1 ft,,59,68
250,3,7:59.0,,W. Ellington misses 3-pt jump shot from 25 ft (block by J. Wall),59,68
251,3,7:58.0,Defensive rebound by O. Porter,,59,68
252,3,7:48.0,B. Beal makes 2-pt layup from 1 ft,,61,68
253,3,7:30.0,,J. Richardson misses 3-pt jump shot from 26 ft,61,68
254,3,7:29.0,,Offensive rebound by H. Whiteside,61,68
255,3,7:28.0,,Shooting foul by M. Morris (drawn by H. Whiteside),61,68
256,3,7:28.0,,H. Whiteside makes free throw 1 of 2,61,69
257,3,7:28.0,,H. Whiteside misses free throw 2 of 2,61,69
258,3,7:27.0,Defensive rebound by M. Gortat,,61,69
259,3,7:13.0,J. Wall makes 2-pt jump shot from 13 ft,,63,69
260,3,6:57.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. McRoberts),63,71
261,3,6:43.0,J. Wall misses 2-pt layup from 2 ft,,63,71
262,3,6:42.0,Offensive rebound by M. Gortat,,63,71
263,3,6:41.0,M. Gortat makes 2-pt layup from 1 ft,,65,71
264,3,6:26.0,,J. McRoberts misses 2-pt jump shot from 17 ft,65,71
265,3,6:25.0,,Offensive rebound by Team,65,71
266,3,6:25.0,,Turnover by Team (shot clock),65,71
267,3,6:20.0,Shooting foul by R. McGruder (drawn by J. Wall),,65,71
268,3,6:20.0,J. Wall makes free throw 1 of 2,,66,71
269,3,6:20.0,J. Wall misses free throw 2 of 2,,66,71
270,3,6:19.0,,Defensive rebound by H. Whiteside,66,71
271,3,6:14.0,,Miami full timeout,66,71
272,3,6:14.0,,T. Johnson enters the game for R. McGruder,66,71
273,3,6:14.0,,J. Johnson enters the game for J. McRoberts,66,71
274,3,6:07.0,,Turnover by J. Richardson (bad pass; steal by M. Gortat),66,71
275,3,6:03.0,J. Wall misses 2-pt layup from 3 ft,,66,71
276,3,6:02.0,Offensive rebound by M. Gortat,,66,71
277,3,6:01.0,M. Gortat makes 2-pt layup from 1 ft,,68,71
278,3,5:43.0,,T. Johnson misses 3-pt jump shot from 25 ft,68,71
279,3,5:42.0,Defensive rebound by M. Gortat,,68,71
280,3,5:29.0,B. Beal makes 2-pt jump shot from 19 ft (assist by M. Gortat),,70,71
281,3,5:12.0,,H. Whiteside misses 2-pt jump shot from 10 ft,70,71
282,3,5:11.0,Defensive rebound by M. Gortat,,70,71
283,3,4:59.0,B. Beal misses 2-pt layup from 2 ft,,70,71
284,3,4:58.0,,Defensive rebound by T. Johnson,70,71
285,3,4:51.0,,Turnover by J. Johnson (lost ball),70,71
286,3,4:34.0,M. Morris makes 3-pt jump shot from 25 ft (assist by B. Beal),,73,71
287,3,4:14.0,,H. Whiteside misses 2-pt hook shot from 6 ft,73,71
288,3,4:13.0,Defensive rebound by O. Porter,,73,71
289,3,4:05.0,Turnover by M. Morris (bad pass; steal by J. Richardson),,73,71
290,3,3:59.0,,W. Ellington misses 3-pt jump shot from 22 ft,73,71
291,3,3:58.0,Defensive rebound by J. Wall,,73,71
292,3,3:43.0,M. Morris misses 2-pt jump shot from 19 ft,,73,71
293,3,3:42.0,,Defensive rebound by W. Ellington,73,71
294,3,3:29.0,,H. Whiteside makes 2-pt dunk at rim (assist by W. Ellington),73,73
295,3,3:29.0,Washington full timeout,,73,73
296,3,3:29.0,K. Oubre enters the game for M. Morris,,73,73
297,3,3:29.0,M. Thornton enters the game for B. Beal,,73,73
298,3,3:16.0,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),,76,73
299,3,2:55.0,,J. Richardson makes 2-pt jump shot from 11 ft,76,75
300,3,2:41.0,O. Porter makes 2-pt layup from 1 ft,,78,75
301,3,2:41.0,Shooting foul by J. Richardson (drawn by O. Porter),,78,75
302,3,2:41.0,O. Porter misses free throw 1 of 1,,78,75
303,3,2:40.0,,Defensive rebound by H. Whiteside,78,75
304,3,2:28.0,,T. Johnson misses 2-pt jump shot from 15 ft,78,75
305,3,2:27.0,Defensive rebound by M. Thornton,,78,75
306,3,2:13.0,J. Wall makes 2-pt jump shot from 14 ft,,80,75
307,3,1:56.0,,W. Ellington misses 2-pt jump shot from 15 ft,80,75
308,3,1:55.0,Defensive rebound by J. Wall,,80,75
309,3,1:42.0,J. Wall misses 2-pt jump shot from 17 ft,,80,75
310,3,1:41.0,,Defensive rebound by H. Whiteside,80,75
311,3,1:32.0,,T. Johnson makes 2-pt layup from 2 ft,80,77
312,3,1:22.0,Turnover by J. Wall (bad pass; steal by W. Ellington),,80,77
313,3,1:21.0,,Personal foul by M. Thornton (drawn by W. Ellington),80,77
314,3,1:21.0,,W. Ellington makes free throw 1 of 2,80,78
315,3,1:21.0,T. Burke enters the game for J. Wall,,80,78
316,3,1:21.0,,W. Ellington makes free throw 2 of 2,80,79
317,3,0:59.0,T. Burke makes 2-pt layup from 2 ft,,82,79
318,3,0:45.0,,T. Johnson makes 2-pt jump shot from 13 ft,82,81
319,3,0:39.0,,Offensive charge foul by T. Burke (drawn by T. Johnson),82,81
320,3,0:39.0,Turnover by T. Burke (offensive foul),,82,81
321,3,0:39.0,J. Smith enters the game for M. Gortat,,82,81
322,3,0:39.0,,R. McGruder enters the game for H. Whiteside,82,81
323,3,0:25.0,,T. Johnson misses 2-pt dunk at rim,82,81
324,3,0:24.0,Defensive rebound by T. Burke,,82,81
325,3,0:03.0,T. Burke misses 2-pt jump shot from 18 ft,,82,81
326,3,0:01.0,,Defensive rebound by W. Ellington,82,81
327,4,11:38.0,,J. Johnson makes 2-pt jump shot from 17 ft (assist by G. Dragić),82,83
328,4,11:23.0,Personal foul by W. Ellington (drawn by M. Thornton),,82,83
329,4,11:11.0,T. Burke misses 2-pt layup from 1 ft,,82,83
330,4,11:10.0,,Defensive rebound by J. Johnson,82,83
331,4,11:01.0,,W. Ellington misses 3-pt jump shot from 23 ft,82,83
332,4,11:00.0,,Offensive rebound by G. Dragić,82,83
333,4,10:56.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),82,86
334,4,10:41.0,Shooting foul by R. McGruder (drawn by K. Oubre),,82,86
335,4,10:41.0,K. Oubre makes free throw 1 of 2,,83,86
336,4,10:41.0,K. Oubre makes free throw 2 of 2,,84,86
337,4,10:28.0,,Personal block foul by J. Smith (drawn by G. Dragić),84,86
338,4,10:22.0,,Turnover by T. Johnson (bad pass; steal by K. Oubre),84,86
339,4,10:18.0,K. Oubre makes 2-pt dunk at rim,,86,86
340,4,10:03.0,,Shooting foul by K. Oubre (drawn by J. Johnson),86,86
341,4,10:03.0,,J. Johnson misses free throw 1 of 2,86,86
342,4,10:03.0,,Offensive rebound by Team,86,86
343,4,10:03.0,,J. Johnson makes free throw 2 of 2,86,87
344,4,9:49.0,J. Smith makes 2-pt dunk at rim (assist by M. Thornton),,88,87
345,4,9:38.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),88,90
346,4,9:23.0,M. Thornton misses 3-pt jump shot from 26 ft,,88,90
347,4,9:22.0,,Defensive rebound by T. Johnson,88,90
348,4,9:16.0,,J. Johnson makes 2-pt dunk at rim (assist by G. Dragić),88,92
349,4,9:16.0,Washington full timeout,,88,92
350,4,9:16.0,M. Morris enters the game for O. Porter,,88,92
351,4,9:16.0,J. Wall enters the game for M. Thornton,,88,92
352,4,9:16.0,B. Beal enters the game for J. Smith,,88,92
353,4,8:58.0,J. Wall misses 2-pt jump shot from 9 ft,,88,92
354,4,8:57.0,Offensive rebound by J. Wall,,88,92
355,4,8:57.0,J. Wall makes 2-pt layup from 2 ft,,90,92
356,4,8:34.0,,J. Johnson makes 2-pt jump shot from 8 ft,90,94
357,4,8:20.0,B. Beal misses 2-pt jump shot from 12 ft,,90,94
358,4,8:19.0,Offensive rebound by M. Morris,,90,94
359,4,8:18.0,M. Morris misses 2-pt layup from 2 ft,,90,94
360,4,8:17.0,,Defensive rebound by G. Dragić,90,94
361,4,8:09.0,,G. Dragić makes 2-pt jump shot from 6 ft,90,96
362,4,7:55.0,J. Wall makes 2-pt jump shot from 4 ft,,92,96
363,4,7:55.0,Shooting foul by J. Johnson (drawn by J. Wall),,92,96
364,4,7:55.0,J. Wall makes free throw 1 of 1,,93,96
365,4,7:30.0,,J. Johnson misses 2-pt jump shot from 19 ft,93,96
366,4,7:29.0,Defensive rebound by M. Morris,,93,96
367,4,7:17.0,T. Burke misses 3-pt jump shot from 23 ft,,93,96
368,4,7:16.0,Offensive rebound by M. Morris,,93,96
369,4,7:11.0,B. Beal misses 3-pt jump shot from 25 ft,,93,96
370,4,7:10.0,,Defensive rebound by Team,93,96
371,4,7:10.0,,Personal foul by B. Beal (drawn by T. Johnson),93,96
372,4,7:10.0,,Technical foul by G. Dragić,93,96
373,4,7:10.0,Technical foul by K. Oubre,,93,96
374,4,6:58.0,,T. Johnson makes 2-pt jump shot from 18 ft (assist by G. Dragić),93,98
375,4,6:41.0,J. Wall misses 3-pt jump shot from 25 ft,,93,98
376,4,6:40.0,,Defensive rebound by J. Johnson,93,98
377,4,6:25.0,,G. Dragić makes 2-pt jump shot from 14 ft,93,100
378,4,6:06.0,B. Beal makes 2-pt jump shot from 4 ft,,95,100
379,4,5:47.0,,G. Dragić misses 3-pt jump shot from 25 ft,95,100
380,4,5:46.0,Defensive rebound by K. Oubre,,95,100
381,4,5:40.0,Turnover by J. Wall (bad pass; steal by G. Dragić),,95,100
382,4,5:37.0,,Shooting foul by M. Morris (drawn by G. Dragić),95,100
383,4,5:37.0,Official timeout,,95,100
384,4,5:37.0,,G. Dragić makes free throw 1 of 2,95,101
385,4,5:37.0,O. Porter enters the game for T. Burke,,95,100
386,4,5:37.0,,J. Richardson enters the game for W. Ellington,95,100
387,4,5:37.0,,G. Dragić makes free throw 2 of 2,95,102
388,4,5:13.0,Turnover by Team (shot clock),,95,102
