,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
398,4,4:38.0,Defensive rebound by S. Adams,,77,90
399,4,4:28.0,R. Westbrook misses 3-pt jump shot from 24 ft,,77,90
400,4,4:27.0,,Defensive rebound by R. Rubio,77,90
401,4,4:04.0,,G. Dieng misses 3-pt jump shot from 23 ft,77,90
402,4,4:02.0,,Offensive rebound by K. Towns,77,90
403,4,3:59.0,,Turnover by K. Towns (bad pass),77,90
404,4,3:49.0,E. Freedom makes 2-pt jump shot from 21 ft (assist by R. Westbrook),,79,90
405,4,3:17.0,,A. Wiggins misses 2-pt jump shot from 19 ft,79,90
406,4,3:16.0,,Offensive rebound by K. Towns,79,90
407,4,3:01.0,,Personal foul by A. Roberson (drawn by R. Rubio),79,90
408,4,3:01.0,,N. Bjelica enters the game for G. Dieng,79,90
409,4,2:55.0,,Personal foul by E. Freedom (drawn by K. Towns),79,90
410,4,2:55.0,,Minnesota full timeout,79,90
411,4,2:55.0,,K. Towns makes free throw 1 of 2,79,91
412,4,2:55.0,J. Grant enters the game for E. Freedom,,79,90
413,4,2:55.0,,K. Towns makes free throw 2 of 2,79,92
414,4,2:47.0,Personal block foul by N. Bjelica (drawn by J. Grant),,79,92
415,4,2:47.0,J. Grant makes free throw 1 of 2,,80,92
416,4,2:47.0,,S. Muhammad enters the game for N. Bjelica,79,92
417,4,2:47.0,J. Grant makes free throw 2 of 2,,81,92
418,4,2:25.0,,A. Wiggins misses 3-pt jump shot from 26 ft,81,92
419,4,2:24.0,Defensive rebound by J. Grant,,81,92
420,4,2:13.0,V. Oladipo misses 3-pt jump shot from 23 ft,,81,92
421,4,2:12.0,Offensive rebound by V. Oladipo,,81,92
422,4,2:09.0,R. Westbrook misses 3-pt jump shot from 24 ft,,81,92
423,4,2:07.0,,Defensive rebound by A. Wiggins,81,92
424,4,1:49.0,,Turnover by A. Wiggins (bad pass; steal by R. Westbrook),81,92
425,4,1:46.0,R. Westbrook makes 2-pt dunk at rim,,83,92
426,4,1:30.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),83,94
427,4,1:19.0,Turnover by R. Westbrook (offensive foul),,83,94
428,4,1:19.0,Offensive foul by R. Westbrook (drawn by R. Rubio),,83,94
429,4,1:05.0,,Shooting foul by S. Adams (drawn by K. Towns),83,94
430,4,1:05.0,Oklahoma City full timeout,,83,94
431,4,1:05.0,,K. Towns makes free throw 1 of 2,83,95
432,4,1:05.0,C. Payne enters the game for R. Westbrook,,83,94
433,4,1:05.0,D. Sabonis enters the game for S. Adams,,83,94
434,4,1:05.0,,K. Towns makes free throw 2 of 2,83,96
435,4,0:53.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by C. Payne),,86,96
436,4,0:34.0,,B. Rush misses 3-pt jump shot from 23 ft,86,96
437,4,0:32.0,,Offensive rebound by B. Rush,86,96
438,4,0:29.0,,S. Muhammad misses 3-pt jump shot from 24 ft,86,96
439,4,0:26.0,,Offensive rebound by R. Rubio,86,96
440,4,0:02.0,,Turnover by Team (shot clock),86,96
