,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
25,1,7:35.0,,D. Cunningham misses 3-pt jump shot from 25 ft,8,12
26,1,7:34.0,Defensive rebound by H. Barnes,,8,12
27,1,7:21.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,8,12
28,1,7:21.0,,Defensive rebound by S. Hill,8,12
29,1,7:13.0,,A. Davis misses 2-pt jump shot from 15 ft,8,12
30,1,7:11.0,Defensive rebound by H. Barnes,,8,12
31,1,7:01.0,Personal foul by S. Hill (drawn by D. Nowitzki),,8,12
32,1,6:48.0,H. Barnes misses 2-pt jump shot from 21 ft,,8,12
33,1,6:48.0,,Defensive rebound by S. Hill,8,12
34,1,6:40.0,,Personal foul by H. Barnes (drawn by A. Davis),8,12
35,1,6:35.0,,J. Holiday misses 3-pt jump shot from 26 ft,8,12
36,1,6:34.0,Defensive rebound by H. Barnes,,8,12
37,1,6:14.0,,Violation by A. Davis (def goaltending),8,12
38,1,6:14.0,D. Harris makes 2-pt layup from 2 ft,,10,12
39,1,6:04.0,,B. Hield makes 3-pt jump shot from 25 ft,10,15
40,1,5:56.0,D. Williams misses 3-pt jump shot from 26 ft,,10,15
41,1,5:55.0,,Defensive rebound by S. Hill,10,15
42,1,5:43.0,,S. Hill misses 3-pt jump shot from 23 ft,10,15
43,1,5:43.0,Defensive rebound by D. Williams,,10,15
44,1,5:39.0,Dallas full timeout,,10,15
45,1,5:39.0,D. Powell enters the game for D. Nowitzki,,10,15
46,1,5:39.0,S. Curry enters the game for D. Williams,,10,15
47,1,5:39.0,,E. Moore enters the game for S. Hill,10,15
48,1,5:29.0,W. Matthews misses 3-pt jump shot from 26 ft,,10,15
49,1,5:29.0,,Defensive rebound by A. Davis,10,15
50,1,5:17.0,,B. Hield misses 3-pt jump shot from 25 ft,10,15
51,1,5:16.0,Defensive rebound by D. Harris,,10,15
52,1,4:52.0,D. Harris misses 3-pt jump shot from 25 ft,,10,15
53,1,4:51.0,,Defensive rebound by A. Davis,10,15
54,1,4:40.0,,E. Moore makes 2-pt jump shot from 19 ft (assist by A. Davis),10,17
55,1,4:14.0,D. Powell makes 2-pt layup from 2 ft (assist by S. Curry),,12,17
56,1,3:50.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by J. Holiday),12,19
57,1,3:29.0,H. Barnes misses 2-pt jump shot from 8 ft,,12,19
58,1,3:29.0,,Defensive rebound by D. Cunningham,12,19
59,1,3:20.0,,E. Moore makes 2-pt jump shot from 22 ft,12,21
60,1,3:12.0,Dallas full timeout,,12,21
61,1,3:12.0,,T. Evans enters the game for J. Holiday,12,21
62,1,3:12.0,,L. Galloway enters the game for B. Hield,12,21
63,1,2:53.0,Turnover by Team (shot clock),,12,21
64,1,2:53.0,,New Orleans full timeout,12,21
65,1,2:53.0,J. Anderson enters the game for H. Barnes,,12,21
66,1,2:53.0,D. Nowitzki enters the game for W. Matthews,,12,21
67,1,2:35.0,,E. Moore makes 2-pt layup from 2 ft (assist by A. Davis),12,23
68,1,2:22.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by S. Curry),,15,23
69,1,2:09.0,,Personal foul by D. Powell (drawn by A. Davis),15,23
70,1,2:09.0,,T. Jones enters the game for D. Cunningham,15,23
71,1,1:59.0,Offensive charge foul by A. Davis (drawn by D. Harris),,15,23
72,1,1:59.0,,Turnover by A. Davis (offensive foul),15,23
73,1,1:44.0,J. Anderson makes 2-pt layup from 2 ft (assist by D. Nowitzki),,17,23
74,1,1:27.0,,T. Jones misses 2-pt jump shot from 4 ft,17,23
75,1,1:26.0,,Offensive rebound by A. Davis,17,23
76,1,1:26.0,,A. Davis makes 2-pt layup from 2 ft,17,25
77,1,1:07.0,Shooting foul by T. Evans (drawn by D. Powell),,17,25
78,1,1:07.0,D. Powell makes free throw 1 of 2,,18,25
79,1,1:07.0,D. Powell misses free throw 2 of 2,,18,25
80,1,1:07.0,D. Williams enters the game for D. Harris,,18,25
81,1,1:07.0,,S. Hill enters the game for A. Davis,18,25
82,1,1:06.0,,Defensive rebound by E. Moore,18,25
83,1,0:57.0,,T. Evans misses 2-pt layup from 1 ft,18,25
84,1,0:56.0,Defensive rebound by D. Nowitzki,,18,25
85,1,0:39.0,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by S. Curry),,20,25
86,1,0:27.0,,E. Moore misses 2-pt jump shot from 16 ft,20,25
87,1,0:27.0,Defensive rebound by D. Powell,,20,25
88,1,0:07.0,D. Williams misses 2-pt jump shot from 17 ft,,20,25
89,1,0:06.0,,Defensive rebound by T. Jones,20,25
90,1,0:00.0,,T. Jones misses 3-pt jump shot from 26 ft,20,25
91,1,0:00.0,,Offensive rebound by Team,20,25
92,2,11:37.0,D. Williams makes 2-pt layup from 1 ft,,22,25
93,2,11:23.0,,L. Galloway makes 2-pt jump shot from 19 ft (assist by S. Hill),22,27
94,2,11:09.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Nowitzki),,25,27
95,2,10:51.0,,T. Jones makes 2-pt jump shot from 7 ft (assist by L. Galloway),25,29
96,2,10:36.0,S. Curry makes 2-pt jump shot from 15 ft (assist by D. Nowitzki),,27,29
97,2,10:16.0,,Shooting foul by D. Nowitzki (drawn by T. Jones),27,29
98,2,10:16.0,,T. Jones misses free throw 1 of 2,27,29
99,2,10:16.0,,Offensive rebound by Team,27,29
100,2,10:16.0,,T. Jones makes free throw 2 of 2,27,30
101,2,10:02.0,Turnover by D. Williams (lost ball; steal by E. Moore),,27,30
102,2,9:54.0,,S. Hill misses 3-pt jump shot from 24 ft,27,30
103,2,9:53.0,Defensive rebound by S. Curry,,27,30
104,2,9:43.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by S. Curry),,30,30
105,2,9:32.0,,L. Galloway makes 3-pt jump shot from 25 ft,30,33
106,2,9:09.0,S. Curry misses 3-pt jump shot from 23 ft,,30,33
107,2,9:09.0,,Defensive rebound by L. Galloway,30,33
108,2,9:03.0,,L. Galloway misses 2-pt layup from 2 ft (block by J. Anderson),30,33
109,2,8:59.0,Defensive rebound by D. Powell,,30,33
110,2,8:41.0,J. Anderson misses 3-pt jump shot from 26 ft,,30,33
111,2,8:41.0,,Defensive rebound by S. Hill,30,33
112,2,8:33.0,,T. Evans makes 2-pt layup from 3 ft,30,35
113,2,8:33.0,Dallas full timeout,,30,35
114,2,8:33.0,W. Matthews enters the game for J. Anderson,,30,35
115,2,8:33.0,H. Barnes enters the game for S. Curry,,30,35
116,2,8:33.0,D. Harris enters the game for D. Nowitzki,,30,35
117,2,8:21.0,Personal foul by S. Hill (drawn by H. Barnes),,30,35
118,2,8:16.0,Shooting foul by E. Moore (drawn by D. Williams),,30,35
119,2,8:16.0,D. Williams makes free throw 1 of 3,,31,35
120,2,8:16.0,D. Williams makes free throw 2 of 3,,32,35
121,2,8:16.0,D. Williams misses free throw 3 of 3,,32,35
122,2,8:16.0,,D. Cunningham enters the game for S. Hill,32,35
123,2,8:15.0,,Defensive rebound by D. Cunningham,32,35
124,2,7:58.0,,Shooting foul by D. Powell (drawn by T. Jones),32,35
125,2,7:58.0,,T. Jones makes free throw 1 of 2,32,36
126,2,7:58.0,,J. Holiday enters the game for T. Evans,32,36
127,2,7:58.0,S. Mejri enters the game for D. Powell,,32,36
128,2,7:58.0,,T. Jones makes free throw 2 of 2,32,37
129,2,7:43.0,Turnover by W. Matthews (bad pass),,32,37
130,2,7:43.0,,A. Davis enters the game for T. Jones,32,37
131,2,7:31.0,,Shooting foul by S. Mejri (drawn by A. Davis),32,37
132,2,7:31.0,,A. Davis makes free throw 1 of 2,32,38
133,2,7:31.0,,A. Davis makes free throw 2 of 2,32,39
134,2,7:12.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by W. Matthews),,35,39
135,2,6:58.0,,E. Moore misses 3-pt jump shot from 27 ft,35,39
136,2,6:57.0,Defensive rebound by W. Matthews,,35,39
137,2,6:32.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Williams),,38,39
138,2,6:24.0,,Shooting foul by S. Mejri (drawn by A. Davis),38,39
139,2,6:24.0,,A. Davis makes free throw 1 of 2,38,40
140,2,6:24.0,,A. Davis makes free throw 2 of 2,38,41
141,2,6:11.0,Turnover by W. Matthews (lost ball; steal by E. Moore),,38,41
142,2,6:03.0,,D. Cunningham misses 2-pt jump shot from 16 ft,38,41
143,2,6:02.0,Defensive rebound by S. Mejri,,38,41
144,2,5:50.0,D. Williams makes 2-pt jump shot from 21 ft,,40,41
145,2,5:40.0,,Turnover by L. Galloway (bad pass),40,41
146,2,5:40.0,Official timeout,,40,41
147,2,5:40.0,S. Curry enters the game for D. Williams,,40,41
148,2,5:40.0,,B. Hield enters the game for E. Moore,40,41
149,2,5:32.0,Personal foul by L. Galloway (drawn by D. Harris),,40,41
150,2,5:22.0,D. Harris makes 3-pt jump shot from 25 ft (assist by S. Curry),,43,41
151,2,5:00.0,,A. Davis makes 2-pt layup from 2 ft (assist by L. Galloway),43,43
152,2,4:41.0,H. Barnes makes 2-pt jump shot from 17 ft,,45,43
153,2,4:18.0,Offensive charge foul by A. Davis (drawn by S. Mejri),,45,43
154,2,4:18.0,,Turnover by A. Davis (offensive foul),45,43
155,2,4:18.0,D. Nowitzki enters the game for S. Mejri,,45,43
156,2,4:18.0,,T. Frazier enters the game for L. Galloway,45,43
157,2,4:03.0,S. Curry misses 3-pt jump shot from 26 ft,,45,43
158,2,4:02.0,,Defensive rebound by B. Hield,45,43
159,2,3:41.0,,A. Davis misses 2-pt jump shot from 15 ft,45,43
160,2,3:39.0,Defensive rebound by H. Barnes,,45,43
161,2,3:21.0,Shooting foul by T. Frazier (drawn by H. Barnes),,45,43
162,2,3:21.0,H. Barnes makes free throw 1 of 2,,46,43
163,2,3:21.0,H. Barnes makes free throw 2 of 2,,47,43
164,2,2:55.0,,D. Cunningham misses 3-pt jump shot from 24 ft,47,43
165,2,2:55.0,Defensive rebound by H. Barnes,,47,43
166,2,2:39.0,Turnover by H. Barnes (bad pass; steal by D. Cunningham),,47,43
167,2,2:33.0,,D. Cunningham makes 2-pt layup from 2 ft,47,45
168,2,2:13.0,Turnover by W. Matthews (lost ball; steal by T. Frazier),,47,45
169,2,2:12.0,,Personal foul by D. Harris (drawn by T. Frazier),47,45
170,2,2:12.0,,New Orleans full timeout,47,45
171,2,2:12.0,,T. Frazier misses free throw 1 of 2,47,45
172,2,2:12.0,,Offensive rebound by Team,47,45
173,2,2:12.0,D. Williams enters the game for D. Harris,,47,45
174,2,2:12.0,,T. Frazier makes free throw 2 of 2,47,46
175,2,1:58.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,50,46
176,2,1:39.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by J. Holiday),50,48
177,2,1:15.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,50,48
178,2,1:14.0,,Defensive rebound by D. Cunningham,50,48
179,2,1:03.0,,D. Cunningham makes 2-pt jump shot from 6 ft (assist by T. Frazier),50,50
180,2,0:50.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,50,50
181,2,0:49.0,,Defensive rebound by T. Frazier,50,50
182,2,0:40.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by A. Davis),50,52
183,2,0:36.0,D. Williams makes 2-pt layup from 3 ft,,52,52
184,2,0:36.0,Shooting foul by B. Hield (drawn by D. Williams),,52,52
185,2,0:36.0,,T. Jones enters the game for A. Davis,52,52
186,2,0:36.0,,E. Moore enters the game for B. Hield,52,52
187,2,0:36.0,D. Williams makes free throw 1 of 1,,53,52
188,2,0:13.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),53,55
189,2,0:00.0,D. Williams misses 2-pt jump shot from 20 ft,,53,55
190,2,0:00.0,,Defensive rebound by T. Jones,53,55
191,3,11:37.0,W. Matthews misses 3-pt jump shot from 26 ft,,53,55
192,3,11:37.0,,Defensive rebound by S. Hill,53,55
193,3,11:19.0,,J. Holiday misses 2-pt jump shot from 7 ft,53,55
194,3,11:18.0,Defensive rebound by S. Mejri,,53,55
195,3,11:04.0,H. Barnes misses 2-pt jump shot from 22 ft,,53,55
196,3,11:03.0,,Defensive rebound by A. Davis,53,55
197,3,10:51.0,,B. Hield makes 2-pt layup from 1 ft,53,57
198,3,10:33.0,H. Barnes makes 2-pt jump shot from 18 ft,,55,57
199,3,10:16.0,,A. Davis misses 2-pt jump shot from 16 ft,55,57
200,3,10:15.0,Defensive rebound by H. Barnes,,55,57
201,3,9:51.0,D. Williams misses 3-pt jump shot from 35 ft,,55,57
202,3,9:50.0,,Defensive rebound by B. Hield,55,57
203,3,9:43.0,,Shooting foul by S. Mejri (drawn by A. Davis),55,57
204,3,9:43.0,,A. Davis makes free throw 1 of 2,55,58
205,3,9:43.0,,A. Davis makes free throw 2 of 2,55,59
206,3,9:24.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Williams),,58,59
207,3,9:15.0,,Personal foul by D. Finney-Smith (drawn by B. Hield),58,59
208,3,9:15.0,,E. Moore enters the game for J. Holiday,58,59
209,3,9:06.0,,E. Moore makes 2-pt layup from 2 ft,58,61
210,3,8:53.0,D. Finney-Smith makes 2-pt dunk at rim,,60,61
211,3,8:32.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by E. Moore),60,64
212,3,8:10.0,D. Williams makes 2-pt jump shot from 6 ft,,62,64
213,3,7:56.0,,A. Davis misses 2-pt jump shot from 21 ft,62,64
214,3,7:55.0,Defensive rebound by S. Mejri,,62,64
215,3,7:40.0,H. Barnes makes 2-pt layup from 2 ft (assist by D. Williams),,64,64
216,3,7:26.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by B. Hield),64,67
217,3,7:11.0,H. Barnes misses 3-pt jump shot from 25 ft,,64,67
218,3,7:11.0,,Defensive rebound by A. Davis,64,67
219,3,7:06.0,,Offensive foul by A. Davis (drawn by D. Williams),64,67
220,3,7:06.0,,Turnover by A. Davis (offensive foul),64,67
221,3,7:06.0,,J. Holiday enters the game for E. Moore,64,67
222,3,6:53.0,D. Williams makes 3-pt jump shot from 24 ft (assist by W. Matthews),,67,67
223,3,6:39.0,,Shooting foul by D. Williams (drawn by J. Holiday),67,67
224,3,6:39.0,,J. Holiday makes free throw 1 of 2,67,68
225,3,6:39.0,,J. Holiday misses free throw 2 of 2,67,68
226,3,6:37.0,Defensive rebound by D. Finney-Smith,,67,68
227,3,6:17.0,W. Matthews misses 2-pt jump shot from 6 ft,,67,68
228,3,6:17.0,,Defensive rebound by A. Davis,67,68
229,3,6:11.0,,Personal foul by W. Matthews (drawn by S. Hill),67,68
230,3,6:11.0,S. Curry enters the game for D. Williams,,67,68
231,3,6:11.0,D. Harris enters the game for S. Mejri,,67,68
232,3,6:11.0,D. Powell enters the game for H. Barnes,,67,68
233,3,6:05.0,,J. Holiday misses 2-pt jump shot from 6 ft,67,68
234,3,6:04.0,,Offensive rebound by A. Davis,67,68
235,3,5:58.0,,A. Davis misses 3-pt jump shot from 26 ft,67,68
236,3,5:58.0,Defensive rebound by D. Harris,,67,68
237,3,5:38.0,D. Harris misses 3-pt jump shot from 26 ft,,67,68
238,3,5:36.0,,Defensive rebound by J. Holiday,67,68
239,3,5:31.0,,J. Holiday misses 2-pt layup from 3 ft,67,68
240,3,5:29.0,,Offensive rebound by A. Davis,67,68
241,3,5:29.0,,A. Davis makes 2-pt layup from 3 ft,67,70
242,3,5:18.0,Personal foul by J. Holiday (drawn by S. Curry),,67,70
243,3,5:18.0,,New Orleans full timeout,67,70
244,3,5:18.0,,E. Moore enters the game for D. Cunningham,67,70
245,3,5:08.0,D. Powell misses 3-pt jump shot from 26 ft,,67,70
246,3,5:07.0,,Defensive rebound by S. Hill,67,70
247,3,4:57.0,,J. Holiday misses 2-pt jump shot from 18 ft,67,70
248,3,4:56.0,Defensive rebound by D. Powell,,67,70
249,3,4:40.0,Def 3 sec tech foul by A. Davis,,67,70
250,3,4:40.0,W. Matthews misses technical free throw,,67,70
251,3,4:40.0,Offensive rebound by Team,,67,70
252,3,4:26.0,W. Matthews misses 2-pt jump shot from 18 ft,,67,70
253,3,4:26.0,,Defensive rebound by A. Davis,67,70
254,3,4:19.0,,B. Hield misses 3-pt jump shot from 26 ft,67,70
255,3,4:17.0,Defensive rebound by W. Matthews,,67,70
256,3,3:57.0,S. Curry makes 2-pt jump shot from 8 ft (assist by D. Harris),,69,70
257,3,3:47.0,,B. Hield makes 2-pt layup from 2 ft (assist by J. Holiday),69,72
258,3,3:30.0,S. Curry misses 3-pt jump shot from 24 ft,,69,72
259,3,3:29.0,Offensive rebound by D. Finney-Smith,,69,72
260,3,3:25.0,D. Powell makes 2-pt jump shot from 5 ft (assist by D. Finney-Smith),,71,72
261,3,3:07.0,,E. Moore makes 2-pt jump shot from 11 ft (assist by B. Hield),71,74
262,3,2:47.0,W. Matthews misses 2-pt layup from 2 ft,,71,74
263,3,2:47.0,,Defensive rebound by A. Davis,71,74
264,3,2:39.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),71,77
265,3,2:38.0,Dallas full timeout,,71,77
266,3,2:38.0,,L. Galloway enters the game for B. Hield,71,77
267,3,2:38.0,H. Barnes enters the game for D. Finney-Smith,,71,77
268,3,2:38.0,J. Anderson enters the game for W. Matthews,,71,77
269,3,2:20.0,S. Curry makes 2-pt jump shot from 5 ft (assist by H. Barnes),,73,77
270,3,1:58.0,,A. Davis misses 2-pt jump shot from 16 ft,73,77
271,3,1:56.0,Defensive rebound by D. Harris,,73,77
272,3,1:39.0,H. Barnes misses 2-pt jump shot from 16 ft,,73,77
273,3,1:38.0,,Defensive rebound by A. Davis,73,77
274,3,1:32.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Hill),73,80
275,3,1:09.0,Shooting foul by E. Moore (drawn by S. Curry),,73,80
276,3,1:09.0,S. Curry misses free throw 1 of 3,,73,80
277,3,1:09.0,Offensive rebound by Team,,73,80
278,3,1:09.0,S. Curry makes free throw 2 of 3,,74,80
279,3,1:09.0,D. Williams enters the game for D. Harris,,74,80
280,3,1:09.0,,T. Jones enters the game for A. Davis,74,80
281,3,1:09.0,S. Curry makes free throw 3 of 3,,75,80
282,3,0:55.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by J. Holiday),75,83
283,3,0:41.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Williams),,77,83
284,3,0:31.0,,J. Holiday makes 2-pt jump shot from 6 ft,77,85
285,3,0:11.0,D. Williams misses 2-pt layup from 3 ft (block by T. Jones),,77,85
286,3,0:09.0,,Defensive rebound by J. Holiday,77,85
287,3,0:02.0,,S. Hill misses 3-pt jump shot from 23 ft,77,85
288,3,0:00.0,Defensive rebound by D. Powell,,77,85
289,4,11:47.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Evans),77,88
290,4,11:32.0,Turnover by J. Anderson (traveling),,77,88
291,4,11:07.0,,T. Evans misses 3-pt jump shot from 25 ft,77,88
292,4,11:06.0,,Offensive rebound by Team,77,88
293,4,11:06.0,,Turnover by Team (shot clock),77,88
294,4,10:57.0,Turnover by D. Williams (traveling),,77,88
295,4,10:36.0,,Turnover by T. Jones (lost ball; steal by D. Williams),77,88
296,4,10:19.0,J. Anderson makes 2-pt layup from 1 ft (assist by D. Williams),,79,88
297,4,10:02.0,,E. Moore misses 2-pt jump shot from 11 ft,79,88
298,4,10:00.0,Defensive rebound by D. Powell,,79,88
299,4,9:48.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Williams),,82,88
300,4,9:47.0,,New Orleans full timeout,82,88
301,4,9:27.0,,L. Galloway misses 2-pt jump shot from 14 ft,82,88
302,4,9:26.0,Defensive rebound by H. Barnes,,82,88
303,4,9:13.0,Shooting foul by D. Cunningham (drawn by D. Powell),,82,88
304,4,9:13.0,D. Powell makes free throw 1 of 2,,83,88
305,4,9:13.0,D. Powell misses free throw 2 of 2,,83,88
306,4,9:13.0,,J. Holiday enters the game for E. Moore,83,88
307,4,9:11.0,,Defensive rebound by D. Cunningham,83,88
308,4,9:01.0,,Shooting block foul by S. Curry (drawn by D. Cunningham),83,88
309,4,9:01.0,,D. Cunningham makes free throw 1 of 2,83,89
310,4,9:01.0,W. Matthews enters the game for S. Curry,,83,89
311,4,9:01.0,D. Finney-Smith enters the game for H. Barnes,,83,89
312,4,9:01.0,,D. Cunningham makes free throw 2 of 2,83,90
313,4,8:45.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by D. Williams),,86,90
314,4,8:36.0,,Personal foul by D. Williams (drawn by T. Jones),86,90
315,4,8:26.0,,Turnover by L. Galloway (lost ball; steal by W. Matthews),86,90
316,4,8:13.0,D. Williams misses 3-pt jump shot from 27 ft,,86,90
317,4,8:11.0,Offensive rebound by D. Finney-Smith,,86,90
318,4,7:56.0,W. Matthews misses 3-pt jump shot from 25 ft,,86,90
319,4,7:56.0,,Defensive rebound by T. Jones,86,90
320,4,7:47.0,,T. Evans misses 3-pt jump shot from 25 ft,86,90
321,4,7:46.0,Defensive rebound by J. Anderson,,86,90
322,4,7:46.0,Dallas full timeout,,86,90
323,4,7:46.0,,A. Davis enters the game for T. Evans,86,90
324,4,7:46.0,,S. Hill enters the game for T. Jones,86,90
325,4,7:46.0,S. Curry enters the game for D. Williams,,86,90
326,4,7:46.0,S. Mejri enters the game for D. Powell,,86,90
327,4,7:46.0,H. Barnes enters the game for J. Anderson,,86,90
328,4,7:27.0,Shooting foul by D. Cunningham (drawn by S. Curry),,86,90
329,4,7:27.0,S. Curry makes free throw 1 of 2,,87,90
330,4,7:27.0,S. Curry makes free throw 2 of 2,,88,90
331,4,7:15.0,,J. Holiday misses 2-pt jump shot from 15 ft,88,90
332,4,7:15.0,Defensive rebound by S. Mejri,,88,90
333,4,6:51.0,H. Barnes misses 2-pt jump shot from 19 ft,,88,90
334,4,6:50.0,,Defensive rebound by D. Cunningham,88,90
335,4,6:39.0,,Personal foul by W. Matthews (drawn by J. Holiday),88,90
336,4,6:27.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Holiday),88,93
337,4,6:05.0,S. Curry misses 3-pt jump shot from 27 ft,,88,93
338,4,6:04.0,,Defensive rebound by D. Cunningham,88,93
339,4,5:55.0,,J. Holiday misses 2-pt layup from 2 ft,88,93
340,4,5:55.0,,Offensive rebound by A. Davis,88,93
341,4,5:52.0,,A. Davis makes 2-pt layup from 2 ft,88,95
342,4,5:25.0,Turnover by S. Curry (lost ball; steal by J. Holiday),,88,95
343,4,5:21.0,,Offensive foul by A. Davis (drawn by W. Matthews),88,95
344,4,5:21.0,,Turnover by A. Davis (offensive foul),88,95
345,4,5:21.0,D. Williams enters the game for D. Finney-Smith,,88,95
346,4,5:06.0,D. Williams makes 3-pt jump shot from 25 ft (assist by S. Curry),,91,95
347,4,4:50.0,,Turnover by J. Holiday (lost ball; steal by W. Matthews),91,95
348,4,4:35.0,D. Williams makes 3-pt jump shot from 26 ft (assist by S. Curry),,94,95
349,4,4:35.0,,New Orleans full timeout,94,95
350,4,4:23.0,,D. Cunningham makes 3-pt jump shot from 26 ft (assist by J. Holiday),94,98
351,4,4:05.0,Personal foul by D. Cunningham (drawn by H. Barnes),,94,98
352,4,3:54.0,D. Williams misses 2-pt jump shot from 19 ft,,94,98
353,4,3:53.0,,Defensive rebound by L. Galloway,94,98
354,4,3:44.0,,Turnover by A. Davis (lost ball; steal by S. Mejri),94,98
355,4,3:23.0,Turnover by H. Barnes (lost ball; steal by S. Hill),,94,98
356,4,3:16.0,,J. Holiday misses 2-pt layup from 2 ft,94,98
357,4,3:15.0,Defensive rebound by S. Mejri,,94,98
358,4,2:54.0,W. Matthews misses 3-pt jump shot from 25 ft,,94,98
359,4,2:52.0,Offensive rebound by D. Williams,,94,98
360,4,2:50.0,Shooting foul by S. Hill (drawn by W. Matthews),,94,98
361,4,2:50.0,W. Matthews makes free throw 1 of 2,,95,98
362,4,2:50.0,W. Matthews makes free throw 2 of 2,,96,98
363,4,2:39.0,,Shooting foul by S. Mejri (drawn by A. Davis),96,98
364,4,2:39.0,,A. Davis misses free throw 1 of 2,96,98
365,4,2:39.0,,Offensive rebound by Team,96,98
366,4,2:39.0,,A. Davis makes free throw 2 of 2,96,99
367,4,2:22.0,H. Barnes misses 2-pt jump shot from 17 ft,,96,99
368,4,2:21.0,,Defensive rebound by A. Davis,96,99
369,4,2:12.0,,Shooting foul by D. Williams (drawn by A. Davis),96,99
370,4,2:12.0,,A. Davis makes free throw 1 of 2,96,100
371,4,2:12.0,Dallas full timeout,,96,100
372,4,2:12.0,,A. Davis makes free throw 2 of 2,96,101
373,4,1:53.0,D. Williams misses 3-pt jump shot from 26 ft,,96,101
374,4,1:51.0,,Defensive rebound by A. Davis,96,101
375,4,1:42.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Holiday),96,103
376,4,1:32.0,Shooting foul by S. Hill (drawn by W. Matthews),,96,103
377,4,1:32.0,W. Matthews makes free throw 1 of 2,,97,103
378,4,1:32.0,D. Finney-Smith enters the game for S. Curry,,97,103
379,4,1:32.0,W. Matthews makes free throw 2 of 2,,98,103
380,4,1:20.0,,Personal foul by D. Finney-Smith (drawn by A. Davis),98,103
381,4,1:20.0,,A. Davis makes free throw 1 of 2,98,104
382,4,1:20.0,S. Curry enters the game for D. Finney-Smith,,98,104
383,4,1:20.0,D. Powell enters the game for S. Mejri,,98,104
384,4,1:20.0,,A. Davis makes free throw 2 of 2,98,105
385,4,1:07.0,Shooting foul by J. Holiday (drawn by W. Matthews),,98,105
386,4,1:07.0,W. Matthews makes free throw 1 of 2,,99,105
