,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
33,1,6:06.0,G. Dieng misses 2-pt jump shot from 6 ft,,12,13
34,1,6:05.0,,Defensive rebound by J. Nurkić,12,13
35,1,5:57.0,,C. McCollum makes 2-pt layup from 1 ft,12,15
36,1,5:31.0,A. Wiggins misses 2-pt jump shot from 15 ft,,12,15
37,1,5:29.0,,Defensive rebound by J. Nurkić,12,15
38,1,5:25.0,,Shooting foul by R. Rubio (drawn by C. McCollum),12,15
39,1,5:25.0,,Portland full timeout,12,15
40,1,5:25.0,,C. McCollum makes free throw 1 of 2,12,16
41,1,5:25.0,,C. McCollum makes free throw 2 of 2,12,17
42,1,5:16.0,A. Wiggins makes 2-pt layup from 2 ft (assist by G. Dieng),,14,17
43,1,5:16.0,Shooting foul by N. Vonleh (drawn by A. Wiggins),,14,17
44,1,5:16.0,,A. Crabbe enters the game for C. McCollum,14,17
45,1,5:16.0,A. Wiggins makes free throw 1 of 1,,15,17
46,1,4:59.0,,M. Harkless misses 2-pt layup from 3 ft (block by K. Towns),15,17
47,1,4:56.0,,Offensive rebound by J. Nurkić,15,17
48,1,4:56.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by M. Harkless),15,19
49,1,4:34.0,Turnover by R. Rubio (bad pass; steal by D. Lillard),,15,19
50,1,4:28.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by D. Lillard),15,21
51,1,4:06.0,A. Wiggins misses 2-pt jump shot from 15 ft,,15,21
52,1,4:05.0,,Defensive rebound by D. Lillard,15,21
53,1,3:58.0,,Shooting block foul by A. Wiggins (drawn by J. Nurkić),15,21
54,1,3:58.0,,J. Nurkić misses free throw 1 of 2,15,21
55,1,3:58.0,,Offensive rebound by Team,15,21
56,1,3:58.0,,J. Nurkić misses free throw 2 of 2,15,21
57,1,3:58.0,O. Casspi enters the game for K. Towns,,15,21
58,1,3:58.0,,A. Aminu enters the game for N. Vonleh,15,21
59,1,3:58.0,K. Dunn enters the game for B. Rush,,15,21
60,1,3:57.0,Defensive rebound by G. Dieng,,15,21
61,1,3:50.0,R. Rubio misses 2-pt jump shot from 17 ft,,15,21
62,1,3:48.0,,Defensive rebound by A. Crabbe,15,21
63,1,3:43.0,,Personal foul by R. Rubio (drawn by D. Lillard),15,21
64,1,3:43.0,,E. Turner enters the game for M. Harkless,15,21
65,1,3:43.0,S. Muhammad enters the game for R. Rubio,,15,21
66,1,3:32.0,,A. Crabbe misses 3-pt jump shot from 25 ft,15,21
67,1,3:31.0,Defensive rebound by O. Casspi,,15,21
68,1,3:17.0,Personal foul by A. Crabbe (drawn by A. Wiggins),,15,21
69,1,3:17.0,,M. Leonard enters the game for J. Nurkić,15,21
70,1,3:02.0,K. Dunn misses 3-pt jump shot from 30 ft,,15,21
71,1,3:02.0,,Defensive rebound by A. Aminu,15,21
72,1,2:51.0,,E. Turner makes 2-pt jump shot from 14 ft,15,23
73,1,2:35.0,Shooting foul by A. Crabbe (drawn by A. Wiggins),,15,23
74,1,2:35.0,Minnesota full timeout,,15,23
75,1,2:35.0,A. Wiggins makes free throw 1 of 2,,16,23
76,1,2:35.0,,C. McCollum enters the game for D. Lillard,15,23
77,1,2:35.0,A. Wiggins misses free throw 2 of 2,,16,23
78,1,2:34.0,,Defensive rebound by A. Aminu,16,23
79,1,2:14.0,,M. Leonard misses 3-pt jump shot from 25 ft,16,23
80,1,2:13.0,Defensive rebound by Team,,16,23
81,1,1:58.0,A. Wiggins misses 2-pt jump shot from 19 ft (block by A. Crabbe),,16,23
82,1,1:56.0,,Defensive rebound by C. McCollum,16,23
83,1,1:46.0,,A. Crabbe misses 3-pt jump shot from 25 ft,16,23
84,1,1:45.0,Defensive rebound by K. Dunn,,16,23
85,1,1:39.0,K. Dunn makes 2-pt layup from 2 ft,,18,23
86,1,1:14.0,,A. Aminu makes 2-pt jump shot from 17 ft (assist by M. Leonard),18,25
87,1,0:49.0,A. Wiggins makes 2-pt layup from 1 ft,,20,25
88,1,0:38.0,,Shooting foul by K. Dunn (drawn by C. McCollum),20,25
89,1,0:38.0,,C. McCollum makes free throw 1 of 2,20,26
90,1,0:38.0,,C. McCollum makes free throw 2 of 2,20,27
91,1,0:32.0,A. Wiggins misses 2-pt layup from 2 ft,,20,27
92,1,0:31.0,,Defensive rebound by Team,20,27
93,1,0:17.0,,Turnover by E. Turner (bad pass; steal by G. Dieng),20,27
94,1,0:14.0,Personal foul by M. Leonard (drawn by G. Dieng),,20,27
95,1,0:14.0,G. Dieng misses free throw 1 of 2,,20,27
96,1,0:14.0,Offensive rebound by Team,,20,27
97,1,0:14.0,G. Dieng makes free throw 2 of 2,,21,27
98,1,0:01.0,,Turnover by C. McCollum (bad pass; steal by A. Wiggins),21,27
99,1,0:00.0,G. Dieng misses 3-pt jump shot from 58 ft,,21,27
100,1,0:00.0,Offensive rebound by Team,,21,27
101,2,11:38.0,K. Towns misses 3-pt jump shot from 25 ft,,21,27
102,2,11:38.0,,Defensive rebound by E. Turner,21,27
103,2,11:23.0,,E. Turner makes 2-pt jump shot from 6 ft,21,29
104,2,11:05.0,K. Dunn makes 2-pt jump shot from 22 ft (assist by O. Casspi),,23,29
105,2,10:47.0,,A. Crabbe misses 2-pt jump shot from 20 ft,23,29
106,2,10:46.0,Defensive rebound by K. Dunn,,23,29
107,2,10:42.0,Shooting foul by A. Crabbe (drawn by T. Jones),,23,29
108,2,10:42.0,T. Jones misses free throw 1 of 2,,23,29
109,2,10:42.0,Offensive rebound by Team,,23,29
110,2,10:42.0,,S. Napier enters the game for A. Crabbe,23,29
111,2,10:42.0,T. Jones makes free throw 2 of 2,,24,29
112,2,10:28.0,,C. McCollum makes 2-pt jump shot from 19 ft (assist by E. Turner),24,31
113,2,10:10.0,Shooting foul by A. Aminu (drawn by S. Muhammad),,24,31
114,2,10:10.0,S. Muhammad misses free throw 1 of 2,,24,31
115,2,10:10.0,Offensive rebound by Team,,24,31
116,2,10:10.0,S. Muhammad makes free throw 2 of 2,,25,31
117,2,9:46.0,,C. McCollum makes 3-pt jump shot from 24 ft,25,34
118,2,9:22.0,K. Dunn misses 2-pt layup from 3 ft,,25,34
119,2,9:22.0,Offensive rebound by K. Towns,,25,34
120,2,9:22.0,K. Towns makes 2-pt jump shot from 3 ft,,27,34
121,2,9:22.0,Shooting foul by C. McCollum (drawn by K. Towns),,27,34
122,2,9:22.0,K. Towns makes free throw 1 of 1,,28,34
123,2,9:07.0,,C. McCollum makes 2-pt layup from 2 ft,28,36
124,2,8:53.0,K. Towns misses 2-pt hook shot from 7 ft,,28,36
125,2,8:53.0,,Defensive rebound by Team,28,36
126,2,8:53.0,Loose ball foul by K. Towns (drawn by M. Leonard),,28,36
127,2,8:53.0,Official timeout,,28,36
128,2,8:34.0,,C. McCollum makes 3-pt jump shot from 26 ft,28,39
129,2,8:20.0,Personal foul by M. Leonard (drawn by K. Towns),,28,39
130,2,8:08.0,K. Towns misses 2-pt hook shot from 7 ft,,28,39
131,2,8:08.0,Offensive rebound by Team,,28,39
132,2,8:08.0,,Loose ball foul by E. Turner (drawn by S. Muhammad),28,39
133,2,8:08.0,S. Muhammad misses free throw 1 of 2,,28,39
134,2,8:08.0,Offensive rebound by Team,,28,39
135,2,8:08.0,S. Muhammad makes free throw 2 of 2,,29,39
136,2,7:53.0,,C. McCollum misses 2-pt jump shot from 12 ft,29,39
137,2,7:52.0,,Offensive rebound by C. McCollum,29,39
138,2,7:43.0,,E. Turner makes 2-pt layup at rim,29,41
139,2,7:37.0,Minnesota full timeout,,29,41
140,2,7:37.0,,D. Lillard enters the game for C. McCollum,29,41
141,2,7:37.0,G. Dieng enters the game for O. Casspi,,29,41
142,2,7:37.0,R. Rubio enters the game for K. Dunn,,29,41
143,2,7:37.0,A. Wiggins enters the game for S. Muhammad,,29,41
144,2,7:30.0,A. Wiggins misses 2-pt jump shot from 17 ft,,29,41
145,2,7:27.0,Offensive rebound by R. Rubio,,29,41
146,2,7:18.0,G. Dieng makes 2-pt jump shot from 14 ft (assist by R. Rubio),,31,41
147,2,6:51.0,,D. Lillard misses 3-pt jump shot from 34 ft,31,41
148,2,6:50.0,Defensive rebound by K. Towns,,31,41
149,2,6:39.0,G. Dieng makes 2-pt dunk at rim,,33,41
150,2,6:20.0,,Turnover by E. Turner (bad pass; steal by G. Dieng),33,41
151,2,6:15.0,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),,35,41
152,2,6:15.0,,Portland full timeout,35,41
153,2,6:15.0,,M. Harkless enters the game for E. Turner,35,41
154,2,6:15.0,,N. Vonleh enters the game for M. Leonard,35,41
155,2,5:57.0,,Shooting foul by G. Dieng (drawn by N. Vonleh),35,41
156,2,5:57.0,,N. Vonleh misses free throw 1 of 2,35,41
157,2,5:57.0,,Offensive rebound by Team,35,41
158,2,5:57.0,,J. Nurkić enters the game for A. Aminu,35,41
159,2,5:57.0,,N. Vonleh makes free throw 2 of 2,35,42
160,2,5:43.0,K. Towns misses 2-pt hook shot from 2 ft,,35,42
161,2,5:42.0,,Defensive rebound by J. Nurkić,35,42
162,2,5:33.0,,D. Lillard misses 2-pt layup from 3 ft,35,42
163,2,5:31.0,Defensive rebound by K. Towns,,35,42
164,2,5:18.0,R. Rubio makes 2-pt layup from 1 ft,,37,42
165,2,5:04.0,,S. Napier makes 2-pt layup from 2 ft (assist by J. Nurkić),37,44
166,2,4:45.0,K. Towns makes 2-pt layup from 3 ft (assist by T. Jones),,39,44
167,2,4:28.0,,J. Nurkić misses 2-pt hook shot from 4 ft,39,44
168,2,4:26.0,Defensive rebound by R. Rubio,,39,44
169,2,4:25.0,Personal foul by N. Vonleh (drawn by R. Rubio),,39,44
170,2,4:25.0,R. Rubio makes free throw 1 of 2,,40,44
171,2,4:25.0,R. Rubio makes free throw 2 of 2,,41,44
172,2,4:12.0,,J. Nurkić makes 2-pt jump shot from 19 ft (assist by D. Lillard),41,46
173,2,3:53.0,Shooting foul by N. Vonleh (drawn by K. Towns),,41,46
174,2,3:53.0,K. Towns misses free throw 1 of 2,,41,46
175,2,3:53.0,Offensive rebound by Team,,41,46
176,2,3:53.0,,C. McCollum enters the game for S. Napier,41,46
177,2,3:53.0,,A. Aminu enters the game for N. Vonleh,41,46
178,2,3:53.0,K. Towns makes free throw 2 of 2,,42,46
179,2,3:40.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by J. Nurkić),42,49
180,2,3:25.0,,Violation by J. Nurkić (kicked ball),42,49
181,2,3:25.0,K. Dunn enters the game for T. Jones,,42,49
182,2,3:11.0,Turnover by Team (shot clock),,42,49
183,2,3:03.0,,Personal foul by K. Dunn,42,49
184,2,2:59.0,Violation by K. Dunn (kicked ball),,42,49
185,2,2:51.0,,A. Aminu makes 2-pt hook shot from 5 ft (assist by J. Nurkić),42,51
186,2,2:31.0,A. Wiggins misses 2-pt jump shot from 11 ft,,42,51
187,2,2:30.0,,Defensive rebound by A. Aminu,42,51
188,2,2:26.0,,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard),42,53
189,2,2:18.0,Minnesota full timeout,,42,53
190,2,2:08.0,K. Dunn misses 2-pt jump shot from 15 ft,,42,53
191,2,2:08.0,,Defensive rebound by Team,42,53
192,2,1:53.0,,D. Lillard makes 3-pt jump shot from 26 ft,42,56
193,2,1:34.0,G. Dieng misses 2-pt layup from 2 ft (block by J. Nurkić),,42,56
194,2,1:33.0,Offensive rebound by R. Rubio,,42,56
195,2,1:24.0,K. Dunn makes 2-pt jump shot from 21 ft (assist by R. Rubio),,44,56
196,2,1:11.0,,J. Nurkić misses 2-pt layup from 2 ft (block by G. Dieng),44,56
197,2,1:10.0,Defensive rebound by G. Dieng,,44,56
198,2,0:59.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,46,56
199,2,0:43.0,,D. Lillard makes 2-pt layup from 2 ft,46,58
200,2,0:25.0,R. Rubio misses 2-pt jump shot from 5 ft,,46,58
201,2,0:24.0,,Defensive rebound by J. Nurkić,46,58
202,2,0:04.0,,J. Nurkić misses 2-pt hook shot from 4 ft,46,58
203,2,0:02.0,,Offensive rebound by J. Nurkić,46,58
204,2,0:02.0,,J. Nurkić makes 2-pt hook shot from 4 ft,46,60
205,2,0:01.0,Turnover by K. Towns (bad pass; steal by A. Aminu),,46,60
206,3,11:44.0,A. Wiggins misses 2-pt jump shot from 17 ft,,46,60
207,3,11:42.0,,Defensive rebound by N. Vonleh,46,60
208,3,11:32.0,,Shooting foul by R. Rubio (drawn by D. Lillard),46,60
209,3,11:32.0,,D. Lillard makes free throw 1 of 3,46,61
210,3,11:32.0,,D. Lillard makes free throw 2 of 3,46,62
211,3,11:32.0,,D. Lillard misses free throw 3 of 3,46,62
212,3,11:31.0,Defensive rebound by G. Dieng,,46,62
213,3,11:17.0,Def 3 sec tech foul by J. Nurkić,,46,62
214,3,11:17.0,R. Rubio makes technical free throw,,47,62
215,3,11:04.0,A. Wiggins makes 2-pt layup from 2 ft,,49,62
216,3,10:47.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),49,65
217,3,10:19.0,B. Rush misses 2-pt jump shot from 15 ft,,49,65
218,3,10:17.0,,Defensive rebound by N. Vonleh,49,65
219,3,9:57.0,,J. Nurkić misses 2-pt jump shot from 20 ft,49,65
220,3,9:57.0,Defensive rebound by G. Dieng,,49,65
221,3,9:40.0,K. Towns makes 2-pt hook shot from 10 ft,,51,65
222,3,9:23.0,,C. McCollum makes 2-pt jump shot from 11 ft (assist by D. Lillard),51,67
223,3,9:07.0,R. Rubio misses 2-pt jump shot from 18 ft,,51,67
224,3,9:05.0,,Defensive rebound by D. Lillard,51,67
225,3,9:02.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),51,69
226,3,9:02.0,Minnesota full timeout,,51,69
227,3,8:49.0,A. Wiggins makes 2-pt layup from 1 ft,,53,69
228,3,8:33.0,,Turnover by D. Lillard (bad pass; steal by G. Dieng),53,69
229,3,8:27.0,A. Wiggins makes 2-pt layup from 1 ft,,55,69
230,3,8:11.0,,J. Nurkić makes 2-pt hook shot from 6 ft (assist by C. McCollum),55,71
231,3,7:49.0,A. Wiggins misses 2-pt jump shot from 14 ft,,55,71
232,3,7:47.0,,Defensive rebound by D. Lillard,55,71
233,3,7:37.0,,M. Harkless misses 3-pt jump shot from 23 ft,55,71
234,3,7:36.0,Defensive rebound by R. Rubio,,55,71
235,3,7:20.0,R. Rubio makes 3-pt jump shot from 29 ft (assist by G. Dieng),,58,71
236,3,7:02.0,,D. Lillard makes 2-pt jump shot from 10 ft (assist by C. McCollum),58,73
237,3,6:46.0,Shooting foul by M. Harkless (drawn by G. Dieng),,58,73
238,3,6:46.0,G. Dieng makes free throw 1 of 2,,59,73
239,3,6:46.0,G. Dieng makes free throw 2 of 2,,60,73
240,3,6:29.0,,D. Lillard misses 3-pt jump shot from 29 ft,60,73
241,3,6:28.0,Defensive rebound by B. Rush,,60,73
242,3,6:20.0,Turnover by R. Rubio (bad pass; steal by C. McCollum),,60,73
243,3,6:14.0,,C. McCollum makes 2-pt jump shot from 17 ft,60,75
244,3,5:56.0,G. Dieng misses 2-pt layup at rim,,60,75
245,3,5:55.0,,Defensive rebound by J. Nurkić,60,75
246,3,5:50.0,,Turnover by C. McCollum (bad pass),60,75
247,3,5:36.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by A. Wiggins),,62,75
248,3,5:17.0,,J. Nurkić makes 2-pt layup from 1 ft,62,77
249,3,5:01.0,Shooting foul by J. Nurkić (drawn by A. Wiggins),,62,77
250,3,5:01.0,A. Wiggins makes free throw 1 of 2,,63,77
251,3,5:01.0,A. Wiggins misses free throw 2 of 2,,63,77
252,3,5:01.0,,A. Crabbe enters the game for C. McCollum,63,77
253,3,5:01.0,O. Casspi enters the game for K. Towns,,63,77
254,3,5:01.0,K. Dunn enters the game for B. Rush,,63,77
255,3,5:00.0,,Defensive rebound by J. Nurkić,63,77
256,3,4:51.0,,D. Lillard misses 2-pt layup from 3 ft (block by G. Dieng),63,77
257,3,4:48.0,Defensive rebound by K. Dunn,,63,77
258,3,4:43.0,R. Rubio makes 2-pt jump shot from 20 ft (assist by A. Wiggins),,65,77
259,3,4:27.0,,J. Nurkić misses 2-pt hook shot from 10 ft,65,77
260,3,4:26.0,,Offensive rebound by M. Harkless,65,77
261,3,4:26.0,,M. Harkless makes 2-pt layup from 1 ft,65,79
262,3,4:09.0,,A. Aminu enters the game for J. Nurkić,65,79
263,3,4:03.0,R. Rubio makes 2-pt jump shot from 15 ft,,67,79
264,3,3:39.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Harkless),67,82
265,3,3:23.0,R. Rubio misses 2-pt jump shot from 18 ft,,67,82
266,3,3:21.0,,Defensive rebound by A. Crabbe,67,82
267,3,3:03.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by N. Vonleh),67,85
268,3,2:46.0,Shooting foul by A. Aminu (drawn by A. Wiggins),,67,85
269,3,2:46.0,,Portland full timeout,67,85
270,3,2:46.0,A. Wiggins makes free throw 1 of 2,,68,85
271,3,2:46.0,T. Jones enters the game for R. Rubio,,67,85
272,3,2:46.0,A. Wiggins misses free throw 2 of 2,,68,85
273,3,2:44.0,,Defensive rebound by A. Aminu,68,85
274,3,2:33.0,,Turnover by D. Lillard (bad pass; steal by G. Dieng),68,85
275,3,2:28.0,Shooting foul by N. Vonleh (drawn by G. Dieng),,68,85
276,3,2:28.0,G. Dieng makes free throw 1 of 2,,69,85
277,3,2:28.0,,E. Turner enters the game for N. Vonleh,69,85
278,3,2:28.0,G. Dieng makes free throw 2 of 2,,70,85
279,3,2:12.0,,D. Lillard makes 2-pt jump shot from 14 ft,70,87
280,3,1:51.0,O. Casspi misses 3-pt jump shot from 23 ft,,70,87
281,3,1:50.0,,Defensive rebound by D. Lillard,70,87
282,3,1:42.0,,Personal foul by K. Dunn (drawn by D. Lillard),70,87
283,3,1:30.0,,A. Aminu makes 2-pt layup from 2 ft,70,89
284,3,1:14.0,Turnover by T. Jones (bad pass; steal by A. Aminu),,70,89
285,3,1:03.0,,M. Harkless makes 2-pt layup from 2 ft,70,91
286,3,0:46.0,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Dunn),,72,91
287,3,0:35.0,,D. Lillard makes 3-pt jump shot from 28 ft,72,94
288,3,0:11.0,A. Wiggins misses 2-pt jump shot from 18 ft,,72,94
289,3,0:10.0,Offensive rebound by K. Dunn,,72,94
290,3,0:09.0,K. Dunn makes 2-pt layup from 1 ft,,74,94
291,4,11:34.0,,C. McCollum makes 2-pt layup from 1 ft,74,96
292,4,11:12.0,K. Dunn makes 3-pt jump shot from 25 ft,,77,96
293,4,10:50.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by E. Turner),77,99
294,4,10:43.0,Personal foul by M. Leonard (drawn by K. Towns),,77,99
295,4,10:33.0,Shooting foul by M. Leonard (drawn by K. Towns),,77,99
296,4,10:33.0,K. Towns makes free throw 1 of 2,,78,99
297,4,10:33.0,K. Towns makes free throw 2 of 2,,79,99
298,4,10:17.0,,E. Turner misses 2-pt jump shot from 13 ft,79,99
299,4,10:16.0,Defensive rebound by Team,,79,99
300,4,10:08.0,K. Towns misses 3-pt jump shot from 26 ft,,79,99
301,4,10:07.0,,Defensive rebound by A. Aminu,79,99
302,4,9:57.0,,Turnover by A. Aminu (lost ball; steal by T. Jones),79,99
303,4,9:53.0,K. Dunn makes 2-pt layup from 1 ft (assist by T. Jones),,81,99
304,4,9:52.0,,Portland full timeout,81,99
305,4,9:36.0,,Turnover by A. Crabbe (bad pass; steal by K. Dunn),81,99
306,4,9:31.0,S. Muhammad misses 2-pt layup from 2 ft,,81,99
307,4,9:30.0,,Defensive rebound by C. McCollum,81,99
308,4,9:26.0,,A. Crabbe makes 2-pt jump shot from 17 ft (assist by C. McCollum),81,101
309,4,9:03.0,T. Jones misses 2-pt jump shot from 10 ft (block by A. Crabbe),,81,101
310,4,9:00.0,,Defensive rebound by A. Crabbe,81,101
311,4,8:47.0,,Shooting foul by K. Dunn (drawn by C. McCollum),81,101
312,4,8:47.0,,C. McCollum makes free throw 1 of 2,81,102
313,4,8:47.0,,C. McCollum makes free throw 2 of 2,81,103
314,4,8:41.0,Turnover by K. Towns (lost ball),,81,103
315,4,8:28.0,Violation by K. Dunn (kicked ball),,81,103
316,4,8:18.0,,Turnover by C. McCollum (lost ball; steal by K. Dunn),81,103
317,4,8:03.0,O. Casspi misses 3-pt jump shot from 28 ft,,81,103
318,4,8:03.0,,Defensive rebound by C. McCollum,81,103
319,4,7:48.0,,E. Turner makes 2-pt layup from 2 ft (assist by M. Leonard),81,105
320,4,7:48.0,Minnesota full timeout,,81,105
321,4,7:48.0,G. Dieng enters the game for K. Towns,,81,105
322,4,7:48.0,A. Payne enters the game for O. Casspi,,81,105
323,4,7:28.0,T. Jones misses 2-pt jump shot from 17 ft,,81,105
324,4,7:26.0,,Defensive rebound by E. Turner,81,105
325,4,7:13.0,,Shooting foul by A. Payne (drawn by A. Aminu),81,105
326,4,7:13.0,,A. Aminu misses free throw 1 of 2,81,105
327,4,7:13.0,,Offensive rebound by Team,81,105
328,4,7:13.0,,A. Aminu misses free throw 2 of 2,81,105
329,4,7:13.0,,S. Napier enters the game for C. McCollum,81,105
330,4,7:12.0,Defensive rebound by G. Dieng,,81,105
331,4,6:58.0,S. Muhammad makes 2-pt jump shot from 14 ft (assist by T. Jones),,83,105
332,4,6:35.0,,Turnover by M. Leonard (bad pass; steal by A. Payne),83,105
333,4,6:21.0,S. Muhammad makes 2-pt jump shot from 16 ft,,85,105
334,4,5:59.0,,Turnover by S. Napier (lost ball),85,105
335,4,5:41.0,Shooting foul by E. Turner (drawn by S. Muhammad),,85,105
336,4,5:41.0,S. Muhammad makes free throw 1 of 2,,86,105
337,4,5:41.0,S. Muhammad makes free throw 2 of 2,,87,105
338,4,5:24.0,,A. Aminu misses 2-pt jump shot from 18 ft,87,105
339,4,5:23.0,Defensive rebound by G. Dieng,,87,105
340,4,5:07.0,A. Payne misses 2-pt hook shot from 8 ft,,87,105
341,4,5:04.0,Offensive rebound by T. Jones,,87,105
342,4,4:57.0,S. Muhammad misses 3-pt jump shot from 26 ft,,87,105
343,4,4:57.0,,Defensive rebound by A. Aminu,87,105
344,4,4:34.0,,S. Napier misses 2-pt layup from 3 ft (block by T. Jones),87,105
345,4,4:34.0,,Offensive rebound by Team,87,105
346,4,4:34.0,C. Aldrich enters the game for G. Dieng,,87,105
347,4,4:33.0,,Turnover by Team (shot clock),87,105
348,4,4:21.0,S. Muhammad makes 2-pt jump shot from 12 ft,,89,105
349,4,4:21.0,Shooting foul by E. Turner (drawn by S. Muhammad),,89,105
350,4,4:21.0,S. Muhammad makes free throw 1 of 1,,90,105
351,4,3:59.0,,S. Napier misses 3-pt jump shot from 25 ft,90,105
352,4,3:58.0,Defensive rebound by S. Muhammad,,90,105
353,4,3:49.0,Turnover by S. Muhammad (bad pass),,90,105
354,4,3:33.0,,Personal foul by A. Payne (drawn by M. Leonard),90,105
355,4,3:33.0,,N. Vonleh enters the game for A. Aminu,90,105
356,4,3:23.0,,S. Napier makes 2-pt jump shot from 18 ft,90,107
357,4,3:04.0,K. Dunn misses 2-pt jump shot from 16 ft,,90,107
358,4,3:02.0,,Defensive rebound by S. Napier,90,107
359,4,2:54.0,,Shooting foul by A. Payne (drawn by S. Napier),90,107
360,4,2:54.0,Official timeout,,90,107
361,4,2:54.0,,S. Napier makes free throw 1 of 2,90,108
362,4,2:54.0,,P. Connaughton enters the game for A. Crabbe,90,107
363,4,2:54.0,,J. Layman enters the game for E. Turner,90,107
364,4,2:54.0,,S. Napier makes free throw 2 of 2,90,109
365,4,2:40.0,K. Dunn makes 2-pt jump shot from 9 ft,,92,109
366,4,2:22.0,,Turnover by P. Connaughton (step out of bounds),92,109
367,4,2:07.0,K. Dunn makes 2-pt jump shot from 20 ft,,94,109
368,4,1:47.0,,S. Napier misses 2-pt jump shot from 21 ft,94,109
369,4,1:45.0,Defensive rebound by S. Muhammad,,94,109
370,4,1:37.0,C. Aldrich makes 2-pt layup from 2 ft (assist by T. Jones),,96,109
371,4,1:12.0,,M. Leonard misses 3-pt jump shot from 28 ft,96,109
372,4,1:12.0,Defensive rebound by Team,,96,109
373,4,0:59.0,K. Dunn misses 2-pt layup from 2 ft,,96,109
374,4,0:58.0,,Defensive rebound by N. Vonleh,96,109
375,4,0:49.0,,P. Connaughton makes 3-pt jump shot from 23 ft (assist by S. Napier),96,112
376,4,0:37.0,A. Payne makes 2-pt jump shot from 16 ft,,98,112
377,4,0:15.0,,M. Leonard misses 3-pt jump shot from 26 ft,98,112
378,4,0:14.0,Defensive rebound by A. Payne,,98,112
379,4,0:11.0,S. Muhammad makes 2-pt dunk at rim (assist by A. Payne),,100,112
