,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
59,1,5:06.0,Turnover by G. Hayward (bad pass),,12,8
60,1,5:06.0,,W. Barton enters the game for G. Harris,12,8
61,1,4:49.0,,W. Barton misses 2-pt jump shot from 9 ft,12,8
62,1,4:48.0,Defensive rebound by Team,,12,8
63,1,4:48.0,A. Burks enters the game for G. Hayward,,12,8
64,1,4:36.0,J. Johnson misses 2-pt jump shot from 5 ft,,12,8
65,1,4:35.0,Offensive rebound by R. Gobert,,12,8
66,1,4:34.0,R. Gobert misses 2-pt layup from 2 ft,,12,8
67,1,4:34.0,Offensive rebound by Team,,12,8
68,1,4:34.0,,Loose ball foul by D. Gallinari (drawn by R. Gobert),12,8
69,1,4:30.0,Shooting foul by W. Barton (drawn by A. Burks),,12,8
70,1,4:30.0,A. Burks makes free throw 1 of 2,,13,8
71,1,4:30.0,D. Favors enters the game for R. Gobert,,13,8
72,1,4:30.0,A. Burks makes free throw 2 of 2,,14,8
73,1,4:13.0,,W. Barton misses 2-pt layup from 2 ft (block by A. Burks),14,8
74,1,4:11.0,,Offensive rebound by W. Barton,14,8
75,1,4:07.0,,N. Jokić makes 2-pt dunk at rim (assist by W. Barton),14,10
76,1,3:44.0,T. Lyles misses 2-pt jump shot from 17 ft,,14,10
77,1,3:43.0,,Defensive rebound by W. Chandler,14,10
78,1,3:37.0,,Personal foul by D. Favors (drawn by N. Jokić),14,10
79,1,3:37.0,,D. Arthur enters the game for D. Gallinari,14,10
80,1,3:37.0,,J. Murray enters the game for J. Nelson,14,10
81,1,3:35.0,G. Hill enters the game for R. Neto,,14,10
82,1,3:31.0,,Personal foul by D. Favors (drawn by N. Jokić),14,10
83,1,3:23.0,,Turnover by N. Jokić (bad pass; steal by A. Burks),14,10
84,1,3:16.0,A. Burks makes 2-pt layup from 3 ft,,16,10
85,1,2:57.0,,N. Jokić misses 2-pt jump shot from 6 ft (block by D. Favors),16,10
86,1,2:55.0,Defensive rebound by T. Lyles,,16,10
87,1,2:51.0,A. Burks makes 2-pt dunk at rim (assist by G. Hill),,18,10
88,1,2:34.0,,N. Jokić misses 3-pt jump shot from 27 ft,18,10
89,1,2:32.0,,Offensive rebound by W. Chandler,18,10
90,1,2:21.0,,W. Barton misses 3-pt jump shot from 24 ft,18,10
91,1,2:21.0,Defensive rebound by T. Lyles,,18,10
92,1,2:08.0,D. Favors makes 2-pt hook shot from 6 ft (assist by J. Johnson),,20,10
93,1,2:08.0,,Denver full timeout,20,10
94,1,2:08.0,Utah full timeout,,20,10
95,1,2:08.0,,J. Nurkić enters the game for N. Jokić,20,10
96,1,1:53.0,,J. Murray misses 2-pt jump shot from 19 ft,20,10
97,1,1:52.0,Defensive rebound by D. Favors,,20,10
98,1,1:30.0,G. Hill misses 2-pt jump shot from 11 ft,,20,10
99,1,1:27.0,Offensive rebound by T. Lyles,,20,10
100,1,1:27.0,T. Lyles makes 2-pt layup at rim,,22,10
101,1,1:17.0,,D. Arthur makes 3-pt jump shot from 25 ft (assist by J. Murray),22,13
102,1,0:58.0,Turnover by T. Lyles (bad pass; steal by J. Nurkić),,22,13
103,1,0:52.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by J. Murray),22,16
104,1,0:28.0,G. Hill misses 2-pt layup from 1 ft,,22,16
105,1,0:28.0,,Defensive rebound by J. Nurkić,22,16
106,1,0:10.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by W. Barton),22,18
107,1,0:02.0,A. Burks misses 2-pt layup from 2 ft (block by W. Barton),,22,18
108,1,0:00.0,,Defensive rebound by W. Barton,22,18
109,2,11:50.0,,Personal foul by T. Lyles (drawn by D. Arthur),22,18
110,2,11:39.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by W. Chandler),22,21
111,2,11:26.0,Def 3 sec tech foul by D. Arthur,,22,21
112,2,11:26.0,G. Hayward makes technical free throw,,23,21
113,2,11:13.0,G. Hill makes 2-pt layup from 3 ft,,25,21
114,2,11:00.0,,Offensive foul by J. Nurkić (drawn by A. Burks),25,21
115,2,11:00.0,,Turnover by J. Nurkić (offensive foul),25,21
116,2,11:00.0,J. Ingles enters the game for A. Burks,,25,21
117,2,10:33.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by G. Hayward),,28,21
118,2,10:13.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Murray),28,24
119,2,9:53.0,G. Hill makes 2-pt jump shot from 7 ft (assist by B. Diaw),,30,24
120,2,9:48.0,,Shooting foul by G. Hill (drawn by W. Barton),30,24
121,2,9:48.0,,W. Barton makes free throw 1 of 2,30,25
122,2,9:48.0,,W. Barton misses free throw 2 of 2,30,25
123,2,9:48.0,J. Johnson enters the game for T. Lyles,,30,25
124,2,9:48.0,S. Mack enters the game for G. Hill,,30,25
125,2,9:47.0,Defensive rebound by G. Hayward,,30,25
126,2,9:45.0,Turnover by G. Hayward (lost ball; steal by J. Murray),,30,25
127,2,9:31.0,,J. Nurkić misses 2-pt hook shot from 6 ft,30,25
128,2,9:31.0,Defensive rebound by G. Hayward,,30,25
129,2,9:16.0,B. Diaw misses 2-pt layup from 1 ft (block by J. Nurkić),,30,25
130,2,9:14.0,,Defensive rebound by W. Barton,30,25
131,2,9:00.0,,Shooting foul by J. Ingles (drawn by J. Nurkić),30,25
132,2,9:00.0,,J. Nurkić misses free throw 1 of 2,30,25
133,2,9:00.0,,Offensive rebound by Team,30,25
134,2,9:00.0,,J. Nurkić misses free throw 2 of 2,30,25
135,2,8:58.0,Defensive rebound by J. Johnson,,30,25
136,2,8:43.0,G. Hayward misses 2-pt jump shot from 16 ft,,30,25
137,2,8:42.0,,Defensive rebound by D. Arthur,30,25
138,2,8:32.0,,W. Chandler misses 3-pt jump shot from 26 ft,30,25
139,2,8:31.0,,Offensive rebound by J. Nurkić,30,25
140,2,8:28.0,,J. Nurkić misses 2-pt layup from 2 ft,30,25
141,2,8:27.0,Defensive rebound by B. Diaw,,30,25
142,2,8:21.0,B. Diaw makes 2-pt layup from 2 ft,,32,25
143,2,8:08.0,,Shooting foul by J. Ingles (drawn by D. Arthur),32,25
144,2,8:08.0,Official timeout,,32,25
145,2,8:08.0,,D. Arthur makes free throw 1 of 3,32,26
146,2,8:08.0,,D. Arthur makes free throw 2 of 3,32,27
147,2,8:08.0,R. Gobert enters the game for J. Ingles,,32,25
148,2,8:08.0,,D. Arthur makes free throw 3 of 3,32,28
149,2,7:53.0,G. Hayward misses 2-pt jump shot from 10 ft,,32,28
150,2,7:52.0,,Defensive rebound by D. Arthur,32,28
151,2,7:38.0,,Shooting foul by J. Johnson (drawn by J. Murray),32,28
152,2,7:38.0,,J. Murray makes free throw 1 of 2,32,29
153,2,7:38.0,,K. Faried enters the game for D. Arthur,32,29
154,2,7:38.0,,J. Murray makes free throw 2 of 2,32,30
155,2,7:18.0,,D. Gallinari enters the game for W. Chandler,32,30
156,2,7:18.0,Utah full timeout,,32,30
157,2,7:13.0,J. Johnson misses 2-pt jump shot from 10 ft,,32,30
158,2,7:12.0,,Defensive rebound by J. Murray,32,30
159,2,6:53.0,,Turnover by J. Nurkić (lost ball; steal by J. Johnson),32,30
160,2,6:27.0,J. Johnson misses 2-pt jump shot from 8 ft (block by D. Gallinari),,32,30
161,2,6:26.0,,Defensive rebound by K. Faried,32,30
162,2,6:25.0,,Personal foul by S. Mack (drawn by K. Faried),32,30
163,2,6:25.0,,K. Faried misses free throw 1 of 2,32,30
164,2,6:25.0,,Offensive rebound by Team,32,30
165,2,6:25.0,,K. Faried misses free throw 2 of 2,32,30
166,2,6:25.0,J. Ingles enters the game for G. Hayward,,32,30
167,2,6:25.0,A. Burks enters the game for J. Johnson,,32,30
168,2,6:25.0,T. Lyles enters the game for B. Diaw,,32,30
169,2,6:25.0,,N. Jokić enters the game for J. Nurkić,32,30
170,2,6:23.0,Defensive rebound by T. Lyles,,32,30
171,2,6:11.0,A. Burks misses 3-pt jump shot from 24 ft,,32,30
172,2,6:10.0,,Defensive rebound by D. Gallinari,32,30
173,2,6:04.0,,Personal foul by A. Burks (drawn by K. Faried),32,30
174,2,6:04.0,,K. Faried makes free throw 1 of 2,32,31
175,2,6:04.0,,K. Faried makes free throw 2 of 2,32,32
176,2,5:52.0,S. Mack misses 2-pt jump shot from 21 ft,,32,32
177,2,5:51.0,,Defensive rebound by J. Murray,32,32
178,2,5:43.0,,Turnover by W. Barton (bad pass),32,32
179,2,5:43.0,,G. Harris enters the game for W. Barton,32,32
180,2,5:27.0,A. Burks makes 2-pt jump shot from 8 ft,,34,32
181,2,5:07.0,,K. Faried makes 2-pt layup from 2 ft (assist by D. Gallinari),34,34
182,2,4:53.0,Shooting foul by N. Jokić (drawn by R. Gobert),,34,34
183,2,4:53.0,R. Gobert misses free throw 1 of 2,,34,34
184,2,4:53.0,Offensive rebound by Team,,34,34
185,2,4:53.0,,J. Nelson enters the game for J. Murray,34,34
186,2,4:53.0,G. Hill enters the game for S. Mack,,34,34
187,2,4:53.0,R. Gobert makes free throw 2 of 2,,35,34
188,2,4:46.0,,Personal foul by T. Lyles (drawn by J. Nelson),35,34
189,2,4:46.0,,J. Nelson makes free throw 1 of 2,35,35
190,2,4:46.0,D. Favors enters the game for R. Gobert,,35,35
191,2,4:46.0,,J. Nelson makes free throw 2 of 2,35,36
192,2,4:33.0,Turnover by A. Burks (bad pass; steal by D. Gallinari),,35,36
193,2,4:27.0,,G. Harris misses 3-pt jump shot from 24 ft,35,36
194,2,4:25.0,Defensive rebound by T. Lyles,,35,36
195,2,4:12.0,A. Burks misses 2-pt jump shot from 17 ft,,35,36
196,2,4:12.0,,Defensive rebound by G. Harris,35,36
197,2,4:00.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),35,38
198,2,3:35.0,D. Favors misses 2-pt dunk at rim (block by N. Jokić),,35,38
199,2,3:35.0,,Defensive rebound by K. Faried,35,38
200,2,3:29.0,,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),35,40
201,2,3:06.0,Personal block foul by K. Faried (drawn by T. Lyles),,35,40
202,2,3:06.0,G. Hayward enters the game for A. Burks,,35,40
203,2,3:06.0,B. Diaw enters the game for T. Lyles,,35,40
204,2,2:55.0,G. Hill misses 2-pt jump shot from 18 ft,,35,40
205,2,2:55.0,Offensive rebound by D. Favors,,35,40
206,2,2:51.0,D. Favors misses 2-pt jump shot from 19 ft,,35,40
207,2,2:50.0,,Defensive rebound by Team,35,40
208,2,2:50.0,,Denver full timeout,35,40
209,2,2:50.0,R. Gobert enters the game for D. Favors,,35,40
210,2,2:33.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),35,42
211,2,2:08.0,G. Hayward misses 2-pt jump shot from 17 ft,,35,42
212,2,2:07.0,,Defensive rebound by Team,35,42
213,2,1:47.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Nelson),35,45
214,2,1:28.0,B. Diaw makes 2-pt layup from 1 ft,,37,45
215,2,1:18.0,,K. Faried misses 2-pt layup from 2 ft,37,45
216,2,1:17.0,Defensive rebound by J. Ingles,,37,45
217,2,1:10.0,Personal foul by J. Nelson (drawn by G. Hill),,37,45
218,2,1:02.0,R. Gobert misses 2-pt layup from 2 ft (block by N. Jokić),,37,45
219,2,1:01.0,,Defensive rebound by N. Jokić,37,45
220,2,0:55.0,,G. Harris makes 2-pt jump shot from 13 ft (assist by N. Jokić),37,47
221,2,0:42.0,J. Ingles misses 2-pt layup from 2 ft,,37,47
222,2,0:41.0,,Defensive rebound by Team,37,47
223,2,0:41.0,Loose ball foul by R. Gobert (drawn by N. Jokić),,37,47
224,2,0:41.0,,N. Jokić makes free throw 1 of 2,37,48
225,2,0:41.0,,N. Jokić makes free throw 2 of 2,37,49
226,2,0:35.0,G. Hill makes 2-pt layup from 2 ft,,39,49
227,2,0:27.0,,N. Jokić makes 2-pt layup from 3 ft (assist by J. Nelson),39,51
228,2,0:03.0,G. Hill misses 3-pt jump shot from 26 ft,,39,51
229,2,0:02.0,,Defensive rebound by N. Jokić,39,51
230,2,0:00.0,,N. Jokić misses 3-pt jump shot from 66 ft,39,51
231,2,0:00.0,,Offensive rebound by Team,39,51
232,3,11:41.0,,N. Jokić misses 3-pt jump shot from 25 ft,39,51
233,3,11:39.0,Defensive rebound by G. Hayward,,39,51
234,3,11:19.0,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hill),,41,51
235,3,11:01.0,,J. Nelson makes 2-pt layup from 2 ft (assist by N. Jokić),41,53
236,3,10:47.0,Turnover by G. Hayward (traveling),,41,53
237,3,10:37.0,,G. Harris misses 3-pt jump shot from 25 ft,41,53
238,3,10:36.0,Defensive rebound by R. Gobert,,41,53
239,3,10:22.0,D. Favors makes 2-pt jump shot from 16 ft (assist by G. Hill),,43,53
240,3,10:11.0,,Shooting foul by J. Ingles (drawn by D. Gallinari),43,53
241,3,10:11.0,,D. Gallinari makes free throw 1 of 2,43,54
242,3,10:11.0,,D. Gallinari makes free throw 2 of 2,43,55
243,3,9:46.0,G. Hill misses 2-pt jump shot from 22 ft,,43,55
244,3,9:45.0,,Defensive rebound by G. Harris,43,55
245,3,9:43.0,,Personal foul by R. Gobert (drawn by N. Jokić),43,55
246,3,9:29.0,,Shooting foul by R. Gobert (drawn by D. Gallinari),43,55
247,3,9:29.0,,D. Gallinari makes free throw 1 of 2,43,56
248,3,9:29.0,T. Lyles enters the game for R. Gobert,,43,56
249,3,9:29.0,,D. Gallinari makes free throw 2 of 2,43,57
250,3,9:08.0,Shooting foul by G. Harris (drawn by G. Hill),,43,57
251,3,9:08.0,G. Hill makes free throw 1 of 2,,44,57
252,3,9:08.0,G. Hill makes free throw 2 of 2,,45,57
253,3,8:50.0,,N. Jokić makes 2-pt jump shot from 10 ft (assist by G. Harris),45,59
254,3,8:37.0,D. Favors makes 2-pt jump shot from 10 ft (assist by G. Hill),,47,59
255,3,8:26.0,,K. Faried makes 2-pt layup at rim (assist by G. Harris),47,61
256,3,8:07.0,T. Lyles misses 3-pt jump shot from 26 ft,,47,61
257,3,8:06.0,,Defensive rebound by N. Jokić,47,61
258,3,8:00.0,,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),47,63
259,3,7:38.0,D. Favors makes 2-pt jump shot from 10 ft (assist by G. Hill),,49,63
260,3,7:23.0,,N. Jokić makes 2-pt jump shot from 6 ft,49,65
261,3,7:06.0,Shooting foul by N. Jokić (drawn by D. Favors),,49,65
262,3,7:06.0,D. Favors makes free throw 1 of 2,,50,65
263,3,7:06.0,S. Mack enters the game for G. Hill,,50,65
264,3,7:06.0,A. Burks enters the game for J. Ingles,,50,65
265,3,7:06.0,D. Favors makes free throw 2 of 2,,51,65
266,3,6:48.0,,N. Jokić misses 2-pt layup from 2 ft,51,65
267,3,6:47.0,Defensive rebound by A. Burks,,51,65
268,3,6:34.0,A. Burks makes 2-pt jump shot from 21 ft,,53,65
269,3,6:19.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by N. Jokić),53,67
270,3,6:05.0,D. Favors makes 2-pt hook shot from 4 ft (assist by S. Mack),,55,67
271,3,5:48.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Nelson),55,70
272,3,5:29.0,D. Favors makes 2-pt jump shot from 15 ft,,57,70
273,3,5:16.0,,J. Nelson makes 3-pt jump shot from 23 ft (assist by D. Gallinari),57,73
274,3,5:07.0,Utah full timeout,,57,73
275,3,5:07.0,J. Johnson enters the game for G. Hayward,,57,73
276,3,4:54.0,D. Favors makes 2-pt hook shot from 6 ft (assist by J. Johnson),,59,73
277,3,4:35.0,,D. Gallinari misses 2-pt jump shot from 16 ft,59,73
278,3,4:34.0,Defensive rebound by A. Burks,,59,73
279,3,4:22.0,Shooting block foul by J. Nelson (drawn by A. Burks),,59,73
280,3,4:22.0,A. Burks makes free throw 1 of 2,,60,73
281,3,4:22.0,A. Burks misses free throw 2 of 2,,60,73
282,3,4:22.0,,D. Arthur enters the game for K. Faried,60,73
283,3,4:20.0,,Defensive rebound by N. Jokić,60,73
284,3,4:05.0,,G. Harris misses 3-pt jump shot from 25 ft,60,73
285,3,4:04.0,Defensive rebound by J. Johnson,,60,73
286,3,3:53.0,S. Mack misses 2-pt layup from 2 ft,,60,73
287,3,3:53.0,,Defensive rebound by D. Arthur,60,73
288,3,3:40.0,,J. Nelson misses 2-pt layup from 1 ft,60,73
289,3,3:39.0,,Offensive rebound by D. Arthur,60,73
290,3,3:39.0,,D. Arthur misses 2-pt layup at rim,60,73
291,3,3:37.0,,Offensive rebound by D. Arthur,60,73
292,3,3:34.0,,D. Arthur misses 2-pt jump shot from 6 ft,60,73
293,3,3:34.0,Defensive rebound by S. Mack,,60,73
294,3,3:25.0,D. Favors makes 2-pt jump shot from 16 ft (assist by T. Lyles),,62,73
295,3,3:25.0,,Denver full timeout,62,73
296,3,3:25.0,B. Diaw enters the game for D. Favors,,62,73
297,3,3:25.0,,W. Barton enters the game for D. Gallinari,62,73
298,3,3:25.0,,W. Chandler enters the game for G. Harris,62,73
299,3,3:11.0,,N. Jokić makes 2-pt jump shot from 10 ft (assist by W. Chandler),62,75
300,3,2:54.0,Shooting foul by D. Arthur (drawn by T. Lyles),,62,75
301,3,2:54.0,T. Lyles makes free throw 1 of 3,,63,75
302,3,2:54.0,T. Lyles misses free throw 2 of 3,,63,75
303,3,2:54.0,Offensive rebound by Team,,63,75
304,3,2:54.0,T. Lyles misses free throw 3 of 3,,63,75
305,3,2:52.0,,Defensive rebound by N. Jokić,63,75
306,3,2:46.0,,W. Barton misses 3-pt jump shot from 25 ft,63,75
307,3,2:45.0,,Offensive rebound by Team,63,75
308,3,2:45.0,Loose ball foul by B. Diaw (drawn by N. Jokić),,63,75
309,3,2:45.0,Technical foul by B. Diaw,,63,75
310,3,2:45.0,,W. Barton makes technical free throw,63,76
311,3,2:25.0,,Turnover by W. Chandler (traveling),63,76
312,3,2:25.0,G. Hill enters the game for A. Burks,,63,76
313,3,2:01.0,S. Mack misses 2-pt layup from 3 ft (block by N. Jokić),,63,76
314,3,2:00.0,,Defensive rebound by D. Arthur,63,76
315,3,1:54.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Nelson),63,78
316,3,1:37.0,Turnover by T. Lyles (bad pass; steal by W. Chandler),,63,78
317,3,1:31.0,,W. Barton misses 3-pt jump shot from 26 ft,63,78
318,3,1:28.0,Defensive rebound by S. Mack,,63,78
319,3,1:23.0,B. Diaw misses 2-pt jump shot from 20 ft,,63,78
320,3,1:22.0,,Defensive rebound by Team,63,78
321,3,1:22.0,,J. Murray enters the game for J. Nelson,63,78
322,3,1:22.0,D. Favors enters the game for T. Lyles,,63,78
323,3,1:05.0,,D. Arthur makes 2-pt layup from 2 ft (assist by J. Murray),63,80
324,3,0:49.0,G. Hill makes 2-pt jump shot from 18 ft,,65,80
325,3,0:34.0,,W. Chandler misses 3-pt jump shot from 24 ft,65,80
326,3,0:34.0,Defensive rebound by D. Favors,,65,80
327,3,0:24.0,G. Hill misses 2-pt jump shot from 12 ft,,65,80
328,3,0:24.0,Offensive rebound by D. Favors,,65,80
329,3,0:14.0,G. Hill makes 2-pt jump shot from 14 ft,,67,80
330,4,11:42.0,Shooting foul by W. Barton (drawn by G. Hayward),,67,80
331,4,11:42.0,G. Hayward makes free throw 1 of 2,,68,80
332,4,11:42.0,G. Hayward makes free throw 2 of 2,,69,80
333,4,11:26.0,,Turnover by W. Chandler (traveling),69,80
334,4,11:07.0,B. Diaw makes 2-pt layup from 2 ft (assist by D. Favors),,71,80
335,4,10:56.0,,J. Murray misses 3-pt jump shot from 27 ft,71,80
336,4,10:55.0,Defensive rebound by G. Hayward,,71,80
337,4,10:49.0,G. Hayward misses 3-pt jump shot from 26 ft,,71,80
338,4,10:47.0,,Defensive rebound by W. Chandler,71,80
339,4,10:40.0,,W. Chandler makes 3-pt jump shot from 26 ft,71,83
340,4,10:23.0,J. Johnson misses 3-pt jump shot from 24 ft,,71,83
341,4,10:23.0,Offensive rebound by D. Favors,,71,83
342,4,10:14.0,Shooting foul by J. Murray (drawn by G. Hill),,71,83
343,4,10:14.0,G. Hill makes free throw 1 of 2,,72,83
344,4,10:14.0,G. Hill makes free throw 2 of 2,,73,83
345,4,9:59.0,,Shooting foul by J. Johnson (drawn by J. Murray),73,83
346,4,9:59.0,,J. Murray misses free throw 1 of 2,73,83
347,4,9:59.0,,Offensive rebound by Team,73,83
348,4,9:59.0,,J. Murray makes free throw 2 of 2,73,84
349,4,9:37.0,G. Hill misses 2-pt jump shot from 12 ft,,73,84
350,4,9:36.0,Offensive rebound by Team,,73,84
351,4,9:36.0,Turnover by Team (shot clock),,73,84
352,4,9:21.0,,J. Murray makes 2-pt layup from 2 ft (assist by D. Arthur),73,86
353,4,8:57.0,B. Diaw misses 3-pt jump shot from 25 ft,,73,86
354,4,8:56.0,,Defensive rebound by D. Arthur,73,86
355,4,8:42.0,,D. Arthur makes 2-pt jump shot from 18 ft (assist by J. Murray),73,88
356,4,8:34.0,Utah full timeout,,73,88
357,4,8:34.0,A. Burks enters the game for D. Favors,,73,88
358,4,8:34.0,R. Gobert enters the game for J. Johnson,,73,88
359,4,8:18.0,B. Diaw makes 2-pt dunk at rim,,75,88
360,4,7:58.0,,Turnover by J. Murray (traveling),75,88
361,4,7:44.0,G. Hill misses 3-pt jump shot from 26 ft,,75,88
362,4,7:43.0,,Defensive rebound by W. Barton,75,88
363,4,7:34.0,,W. Barton misses 2-pt jump shot from 15 ft,75,88
364,4,7:33.0,Defensive rebound by R. Gobert,,75,88
365,4,7:20.0,R. Gobert misses 2-pt jump shot from 5 ft,,75,88
366,4,7:20.0,,Defensive rebound by K. Faried,75,88
367,4,6:58.0,,K. Faried misses 2-pt layup from 1 ft,75,88
368,4,6:58.0,Defensive rebound by R. Gobert,,75,88
369,4,6:55.0,Shooting foul by D. Arthur (drawn by R. Gobert),,75,88
370,4,6:55.0,R. Gobert misses free throw 1 of 2,,75,88
371,4,6:55.0,Offensive rebound by Team,,75,88
372,4,6:55.0,,N. Jokić enters the game for D. Arthur,75,88
373,4,6:55.0,R. Gobert makes free throw 2 of 2,,76,88
374,4,6:39.0,Offensive charge foul by J. Murray (drawn by R. Gobert),,76,88
375,4,6:39.0,,Turnover by J. Murray (offensive foul),76,88
376,4,6:39.0,,D. Gallinari enters the game for J. Murray,76,88
377,4,6:39.0,,J. Nelson enters the game for W. Chandler,76,88
378,4,6:21.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by G. Hayward),,79,88
379,4,6:05.0,,K. Faried misses 2-pt jump shot from 12 ft,79,88
380,4,6:04.0,,Offensive rebound by Team,79,88
381,4,6:04.0,Loose ball foul by G. Hayward (drawn by N. Jokić),,79,88
382,4,6:04.0,,G. Harris enters the game for W. Barton,79,88
383,4,5:56.0,,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),79,90
384,4,5:35.0,G. Hill misses 2-pt jump shot from 15 ft,,79,90
385,4,5:34.0,Offensive rebound by R. Gobert,,79,90
386,4,5:34.0,R. Gobert makes 2-pt layup from 1 ft,,81,90
387,4,5:34.0,Shooting foul by N. Jokić (drawn by R. Gobert),,81,90
388,4,5:34.0,Official timeout,,81,90
389,4,5:34.0,,D. Arthur enters the game for K. Faried,81,90
390,4,5:34.0,R. Gobert makes free throw 1 of 1,,82,90
391,4,5:19.0,,Turnover by G. Harris (bad pass),82,90
