,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
53,1,4:49.0,Shooting foul by G. Hill (drawn by E. Gordon),,20,22
54,1,4:49.0,E. Gordon makes free throw 1 of 1,,21,22
55,1,4:34.0,,R. Hood makes 2-pt jump shot from 9 ft (assist by G. Hill),21,24
56,1,4:16.0,E. Gordon misses 2-pt layup from 2 ft,,21,24
57,1,4:16.0,,Defensive rebound by R. Gobert,21,24
58,1,4:05.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),21,26
59,1,3:41.0,E. Gordon misses 3-pt jump shot from 25 ft,,21,26
60,1,3:40.0,,Defensive rebound by J. Johnson,21,26
61,1,3:18.0,,R. Hood makes 3-pt jump shot from 26 ft,21,29
62,1,3:04.0,E. Gordon misses 2-pt jump shot from 17 ft,,21,29
63,1,3:04.0,,Defensive rebound by R. Gobert,21,29
64,1,2:46.0,,T. Lyles misses 2-pt jump shot from 11 ft,21,29
65,1,2:46.0,Defensive rebound by C. Capela,,21,29
66,1,2:37.0,E. Gordon misses 3-pt jump shot from 24 ft,,21,29
67,1,2:37.0,Offensive rebound by R. Anderson,,21,29
68,1,2:34.0,R. Anderson makes 2-pt layup from 1 ft,,23,29
69,1,2:15.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by R. Hood),23,32
70,1,2:15.0,Houston full timeout,,23,32
71,1,2:15.0,C. Brewer enters the game for T. Ariza,,23,32
72,1,2:15.0,S. Dekker enters the game for R. Anderson,,23,32
73,1,2:15.0,N. Hilário enters the game for C. Capela,,23,32
74,1,2:15.0,P. Beverley enters the game for J. Harden,,23,32
75,1,2:15.0,,S. Mack enters the game for G. Hill,23,32
76,1,2:15.0,,G. Hayward enters the game for R. Hood,23,32
77,1,1:57.0,E. Gordon makes 2-pt layup from 1 ft,,25,32
78,1,1:33.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hayward),25,35
79,1,1:22.0,N. Hilário makes 2-pt layup from 2 ft,,27,35
80,1,1:22.0,Shooting foul by R. Gobert (drawn by N. Hilário),,27,35
81,1,1:22.0,N. Hilário misses free throw 1 of 1,,27,35
82,1,1:22.0,,J. Withey enters the game for R. Gobert,27,35
83,1,1:21.0,,Defensive rebound by J. Withey,27,35
84,1,1:12.0,,Personal foul by P. Beverley (drawn by G. Hayward),27,35
85,1,1:05.0,,G. Hayward misses 3-pt jump shot from 25 ft,27,35
86,1,1:05.0,Defensive rebound by N. Hilário,,27,35
87,1,0:54.0,N. Hilário misses 2-pt jump shot from 19 ft,,27,35
88,1,0:54.0,Offensive rebound by S. Dekker,,27,35
89,1,0:46.0,C. Brewer misses 3-pt jump shot from 24 ft,,27,35
90,1,0:45.0,Offensive rebound by P. Beverley,,27,35
91,1,0:27.0,P. Beverley misses 2-pt jump shot from 9 ft,,27,35
92,1,0:27.0,,Defensive rebound by J. Withey,27,35
93,1,0:03.0,,G. Hayward makes 3-pt jump shot from 24 ft,27,38
94,1,0:00.0,E. Gordon makes 2-pt layup from 2 ft,,29,38
95,2,11:39.0,,G. Hayward misses 2-pt layup from 2 ft (block by N. Hilário),29,38
96,2,11:38.0,Defensive rebound by C. Brewer,,29,38
97,2,11:35.0,S. Dekker makes 2-pt dunk at rim (assist by C. Brewer),,31,38
98,2,11:13.0,,S. Mack makes 3-pt jump shot from 25 ft,31,41
99,2,10:55.0,S. Dekker misses 3-pt jump shot from 24 ft,,31,41
100,2,10:54.0,,Defensive rebound by T. Lyles,31,41
101,2,10:30.0,,G. Hayward misses 2-pt layup from 1 ft,31,41
102,2,10:30.0,Defensive rebound by N. Hilário,,31,41
103,2,10:24.0,E. Gordon misses 3-pt jump shot from 25 ft,,31,41
104,2,10:24.0,,Defensive rebound by J. Withey,31,41
105,2,10:23.0,Loose ball foul by P. Beverley (drawn by J. Withey),,31,41
106,2,10:23.0,Technical foul by P. Beverley,,31,41
107,2,10:23.0,,G. Hayward makes technical free throw,31,42
108,2,9:58.0,,J. Withey makes 2-pt layup from 2 ft (assist by G. Hayward),31,44
109,2,9:41.0,Shooting foul by J. Withey (drawn by E. Gordon),,31,44
110,2,9:41.0,E. Gordon makes free throw 1 of 2,,32,44
111,2,9:41.0,E. Gordon makes free throw 2 of 2,,33,44
112,2,9:17.0,,S. Mack misses 3-pt jump shot from 23 ft,33,44
113,2,9:16.0,Defensive rebound by P. Beverley,,33,44
114,2,9:08.0,N. Hilário misses 2-pt jump shot from 20 ft,,33,44
115,2,9:07.0,,Defensive rebound by G. Hayward,33,44
116,2,8:56.0,,G. Hayward makes 2-pt jump shot from 9 ft,33,46
117,2,8:37.0,C. Brewer misses 2-pt jump shot from 4 ft,,33,46
118,2,8:36.0,Offensive rebound by Team,,33,46
119,2,8:36.0,,Loose ball foul by T. Lyles (drawn by C. Brewer),33,46
120,2,8:36.0,Houston full timeout,,33,46
121,2,8:36.0,,G. Hill enters the game for S. Mack,33,46
122,2,8:36.0,,R. Gobert enters the game for J. Withey,33,46
123,2,8:36.0,,R. Hood enters the game for G. Hayward,33,46
124,2,8:31.0,P. Beverley misses 3-pt jump shot from 24 ft,,33,46
125,2,8:30.0,,Defensive rebound by T. Lyles,33,46
126,2,8:16.0,,Turnover by J. Johnson (lost ball),33,46
127,2,8:00.0,P. Beverley makes 2-pt jump shot from 4 ft,,35,46
128,2,7:37.0,,R. Hood misses 2-pt jump shot from 20 ft,35,46
129,2,7:37.0,,Offensive rebound by R. Gobert,35,46
130,2,7:36.0,,Shooting foul by P. Beverley (drawn by R. Gobert),35,46
131,2,7:36.0,,R. Gobert makes free throw 1 of 2,35,47
132,2,7:36.0,J. Harden enters the game for P. Beverley,,35,47
133,2,7:36.0,,R. Gobert makes free throw 2 of 2,35,48
134,2,7:25.0,J. Harden misses 2-pt jump shot from 12 ft,,35,48
135,2,7:25.0,,Defensive rebound by J. Johnson,35,48
136,2,7:15.0,,R. Hood makes 2-pt jump shot from 7 ft (assist by J. Johnson),35,50
137,2,7:05.0,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),,37,50
138,2,6:41.0,,R. Hood misses 2-pt layup from 2 ft,37,50
139,2,6:41.0,,Offensive rebound by Team,37,50
140,2,6:41.0,Loose ball foul by N. Hilário (drawn by R. Gobert),,37,50
141,2,6:41.0,,B. Diaw enters the game for T. Lyles,37,50
142,2,6:41.0,T. Ariza enters the game for C. Brewer,,37,50
143,2,6:41.0,R. Anderson enters the game for S. Dekker,,37,50
144,2,6:41.0,C. Capela enters the game for N. Hilário,,37,50
145,2,6:24.0,,Turnover by R. Hood (bad pass; steal by C. Capela),37,50
146,2,6:20.0,Shooting foul by B. Diaw (drawn by J. Harden),,37,50
147,2,6:20.0,J. Harden misses free throw 1 of 2,,37,50
148,2,6:20.0,Offensive rebound by Team,,37,50
149,2,6:20.0,J. Harden makes free throw 2 of 2,,38,50
150,2,6:12.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by J. Johnson),38,53
151,2,6:01.0,Turnover by R. Anderson (lost ball),,38,53
152,2,6:01.0,,Utah full timeout,38,53
153,2,6:01.0,,G. Hayward enters the game for J. Johnson,38,53
154,2,5:45.0,,R. Hood misses 3-pt jump shot from 25 ft,38,53
155,2,5:44.0,Defensive rebound by C. Capela,,38,53
156,2,5:33.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by E. Gordon),,41,53
157,2,5:07.0,,R. Hood misses 3-pt jump shot from 23 ft,41,53
158,2,5:07.0,Defensive rebound by T. Ariza,,41,53
159,2,4:59.0,R. Anderson misses 3-pt jump shot from 26 ft,,41,53
160,2,4:58.0,,Defensive rebound by R. Gobert,41,53
161,2,4:48.0,,G. Hayward misses 2-pt jump shot from 15 ft,41,53
162,2,4:47.0,Defensive rebound by T. Ariza,,41,53
163,2,4:36.0,E. Gordon misses 3-pt jump shot from 24 ft,,41,53
164,2,4:35.0,,Defensive rebound by R. Hood,41,53
165,2,4:22.0,,R. Gobert makes 2-pt layup from 1 ft (assist by B. Diaw),41,55
166,2,3:57.0,E. Gordon misses 2-pt layup from 3 ft,,41,55
167,2,3:57.0,,Defensive rebound by R. Gobert,41,55
168,2,3:45.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),41,57
169,2,3:30.0,J. Harden misses 3-pt jump shot from 25 ft,,41,57
170,2,3:29.0,,Defensive rebound by B. Diaw,41,57
171,2,3:19.0,,G. Hayward misses 3-pt jump shot from 24 ft,41,57
172,2,3:19.0,Defensive rebound by R. Anderson,,41,57
173,2,3:09.0,J. Harden makes 2-pt layup from 3 ft,,43,57
174,2,2:42.0,,R. Gobert misses 2-pt jump shot from 12 ft,43,57
175,2,2:42.0,,Offensive rebound by Team,43,57
176,2,2:42.0,,Turnover by Team (shot clock),43,57
177,2,2:42.0,Houston full timeout,,43,57
178,2,2:42.0,P. Beverley enters the game for E. Gordon,,43,57
179,2,2:42.0,,T. Lyles enters the game for B. Diaw,43,57
180,2,2:42.0,,D. Exum enters the game for R. Hood,43,57
181,2,2:32.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,45,57
182,2,2:13.0,,G. Hill misses 2-pt dunk at rim (block by C. Capela),45,57
183,2,2:12.0,,Offensive rebound by R. Gobert,45,57
184,2,2:10.0,,R. Gobert misses 2-pt layup from 2 ft,45,57
185,2,2:09.0,Defensive rebound by J. Harden,,45,57
186,2,1:56.0,J. Harden misses 2-pt jump shot from 6 ft,,45,57
187,2,1:56.0,Offensive rebound by J. Harden,,45,57
188,2,1:53.0,J. Harden misses 2-pt layup from 2 ft,,45,57
189,2,1:53.0,,Defensive rebound by R. Gobert,45,57
190,2,1:39.0,,D. Exum misses 3-pt jump shot from 23 ft,45,57
191,2,1:39.0,Defensive rebound by J. Harden,,45,57
192,2,1:30.0,Shooting foul by D. Exum (drawn by P. Beverley),,45,57
193,2,1:30.0,P. Beverley makes free throw 1 of 2,,46,57
194,2,1:30.0,,R. Hood enters the game for D. Exum,46,57
195,2,1:30.0,P. Beverley makes free throw 2 of 2,,47,57
196,2,1:11.0,,R. Hood misses 2-pt layup from 1 ft,47,57
197,2,1:10.0,Defensive rebound by C. Capela,,47,57
198,2,1:02.0,J. Harden misses 3-pt jump shot from 25 ft,,47,57
199,2,1:01.0,,Defensive rebound by G. Hayward,47,57
200,2,0:42.0,,T. Lyles makes 3-pt jump shot from 26 ft (assist by G. Hayward),47,60
201,2,0:30.0,J. Harden makes 3-pt jump shot from 24 ft,,50,60
202,2,0:09.0,,Shooting foul by T. Ariza (drawn by G. Hayward),50,60
203,2,0:09.0,,G. Hayward makes free throw 1 of 2,50,61
204,2,0:09.0,,J. Ingles enters the game for T. Lyles,50,61
205,2,0:09.0,,G. Hayward makes free throw 2 of 2,50,62
206,2,0:00.0,J. Harden misses 3-pt jump shot from 25 ft,,50,62
207,2,0:00.0,Offensive rebound by Team,,50,62
208,3,11:35.0,,R. Hood misses 2-pt jump shot from 21 ft,50,62
209,3,11:34.0,Defensive rebound by P. Beverley,,50,62
210,3,11:25.0,J. Harden makes 2-pt jump shot from 13 ft,,52,62
211,3,11:00.0,,R. Hood misses 3-pt jump shot from 24 ft,52,62
212,3,11:00.0,Defensive rebound by C. Capela,,52,62
213,3,10:39.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,54,62
214,3,10:23.0,,Personal foul by P. Beverley (drawn by G. Hill),54,62
215,3,10:12.0,,Turnover by G. Hill (bad pass; steal by J. Harden),54,62
216,3,10:01.0,R. Anderson misses 3-pt jump shot from 25 ft,,54,62
217,3,9:59.0,,Defensive rebound by B. Diaw,54,62
218,3,9:48.0,,G. Hill misses 2-pt jump shot from 17 ft,54,62
219,3,9:48.0,,Offensive rebound by R. Gobert,54,62
220,3,9:46.0,,Shooting foul by C. Capela (drawn by R. Gobert),54,62
221,3,9:46.0,,R. Gobert misses free throw 1 of 2,54,62
222,3,9:46.0,,Offensive rebound by Team,54,62
223,3,9:46.0,,R. Gobert makes free throw 2 of 2,54,63
224,3,9:30.0,J. Harden misses 2-pt layup from 3 ft (block by R. Gobert),,54,63
225,3,9:29.0,,Defensive rebound by R. Hood,54,63
226,3,9:25.0,,Shooting foul by R. Anderson (drawn by R. Hood),54,63
227,3,9:25.0,,R. Hood makes free throw 1 of 2,54,64
228,3,9:25.0,,T. Lyles enters the game for B. Diaw,54,64
229,3,9:25.0,,R. Hood makes free throw 2 of 2,54,65
230,3,9:11.0,Turnover by R. Anderson (bad pass; steal by R. Hood),,54,65
231,3,9:02.0,,R. Hood makes 2-pt layup from 2 ft (assist by T. Lyles),54,67
232,3,8:43.0,T. Ariza misses 2-pt jump shot from 19 ft,,54,67
233,3,8:43.0,,Defensive rebound by Team,54,67
234,3,8:43.0,Loose ball foul by C. Capela (drawn by R. Gobert),,54,67
235,3,8:43.0,,J. Johnson enters the game for R. Hood,54,67
236,3,8:24.0,,T. Lyles makes 2-pt jump shot from 7 ft,54,69
237,3,8:05.0,T. Ariza misses 3-pt jump shot from 24 ft,,54,69
238,3,8:03.0,Offensive rebound by T. Ariza,,54,69
239,3,7:55.0,T. Ariza misses 3-pt jump shot from 25 ft,,54,69
240,3,7:54.0,,Defensive rebound by R. Gobert,54,69
241,3,7:44.0,,Shooting foul by J. Harden (drawn by G. Hayward),54,69
242,3,7:44.0,,G. Hayward makes free throw 1 of 2,54,70
243,3,7:44.0,,G. Hayward makes free throw 2 of 2,54,71
244,3,7:40.0,Personal foul by T. Lyles (drawn by R. Anderson),,54,71
245,3,7:40.0,E. Gordon enters the game for P. Beverley,,54,71
246,3,7:40.0,S. Dekker enters the game for R. Anderson,,54,71
247,3,7:27.0,J. Harden misses 2-pt jump shot from 16 ft,,54,71
248,3,7:26.0,,Defensive rebound by T. Lyles,54,71
249,3,7:12.0,,Turnover by R. Gobert (3 sec),54,71
250,3,7:02.0,Personal foul by G. Hill (drawn by C. Capela),,54,71
251,3,6:57.0,J. Harden makes 3-pt jump shot from 25 ft (assist by C. Capela),,57,71
252,3,6:38.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by G. Hayward),57,74
253,3,6:16.0,E. Gordon makes 3-pt jump shot from 24 ft,,60,74
254,3,5:58.0,,Shooting foul by T. Ariza (drawn by G. Hayward),60,74
255,3,5:58.0,,Utah full timeout,60,74
256,3,5:58.0,,G. Hayward makes free throw 1 of 2,60,75
257,3,5:58.0,,G. Hayward makes free throw 2 of 2,60,76
258,3,5:32.0,J. Harden misses 2-pt jump shot from 8 ft,,60,76
259,3,5:30.0,Offensive rebound by J. Harden,,60,76
260,3,5:30.0,J. Harden makes 2-pt layup from 2 ft,,62,76
261,3,5:12.0,,G. Hayward misses 2-pt layup from 2 ft,62,76
262,3,5:12.0,,Offensive rebound by Team,62,76
263,3,5:12.0,N. Hilário enters the game for C. Capela,,62,76
264,3,5:12.0,C. Brewer enters the game for T. Ariza,,62,76
265,3,5:12.0,,D. Exum enters the game for G. Hayward,62,76
266,3,5:05.0,,Personal foul by S. Dekker (drawn by T. Lyles),62,76
267,3,5:05.0,,T. Lyles misses free throw 1 of 2,62,76
268,3,5:05.0,,Offensive rebound by Team,62,76
269,3,5:05.0,,T. Lyles makes free throw 2 of 2,62,77
270,3,4:42.0,J. Harden makes 2-pt jump shot from 4 ft,,64,77
271,3,4:25.0,,J. Johnson misses 3-pt jump shot from 24 ft,64,77
272,3,4:25.0,Defensive rebound by E. Gordon,,64,77
273,3,4:18.0,Turnover by E. Gordon (traveling),,64,77
274,3,4:18.0,,Utah full timeout,64,77
275,3,4:18.0,,J. Ingles enters the game for T. Lyles,64,77
276,3,4:18.0,,Violation by Team (jump ball),64,77
277,3,3:58.0,,J. Johnson misses 2-pt layup from 2 ft,64,77
278,3,3:58.0,Defensive rebound by S. Dekker,,64,77
279,3,3:43.0,E. Gordon makes 2-pt jump shot from 21 ft,,66,77
280,3,3:29.0,,Personal foul by E. Gordon (drawn by G. Hill),66,77
281,3,3:29.0,,G. Hill makes free throw 1 of 2,66,78
282,3,3:29.0,,G. Hill makes free throw 2 of 2,66,79
283,3,3:13.0,J. Harden misses 2-pt layup from 3 ft,,66,79
284,3,3:12.0,Offensive rebound by N. Hilário,,66,79
285,3,3:11.0,N. Hilário misses 2-pt layup from 2 ft,,66,79
286,3,3:10.0,,Defensive rebound by D. Exum,66,79
287,3,2:49.0,,G. Hill misses 3-pt jump shot from 25 ft,66,79
288,3,2:49.0,,Offensive rebound by Team,66,79
289,3,2:49.0,Loose ball foul by C. Brewer (drawn by R. Gobert),,66,79
290,3,2:49.0,Houston full timeout,,66,79
291,3,2:49.0,,R. Gobert misses free throw 1 of 2,66,79
292,3,2:49.0,,Offensive rebound by Team,66,79
293,3,2:49.0,P. Beverley enters the game for J. Harden,,66,79
294,3,2:49.0,,R. Gobert makes free throw 2 of 2,66,80
295,3,2:33.0,E. Gordon misses 3-pt jump shot from 25 ft,,66,80
296,3,2:32.0,Offensive rebound by Team,,66,80
297,3,2:26.0,Personal foul by J. Ingles (drawn by P. Beverley),,66,80
298,3,2:26.0,,S. Mack enters the game for G. Hill,66,80
299,3,2:26.0,,G. Hayward enters the game for J. Ingles,66,80
300,3,2:19.0,N. Hilário misses 2-pt layup from 2 ft (block by R. Gobert),,66,80
301,3,2:18.0,Offensive rebound by N. Hilário,,66,80
302,3,2:17.0,N. Hilário misses 2-pt layup from 1 ft,,66,80
303,3,2:16.0,,Defensive rebound by R. Gobert,66,80
304,3,2:16.0,,Personal foul by C. Brewer (drawn by R. Gobert),66,80
305,3,2:16.0,,R. Gobert makes free throw 1 of 2,66,81
306,3,2:16.0,,R. Gobert makes free throw 2 of 2,66,82
307,3,2:11.0,Personal foul by D. Exum (drawn by E. Gordon),,66,82
308,3,2:09.0,Personal foul by D. Exum (drawn by E. Gordon),,66,82
309,3,2:09.0,E. Gordon misses free throw 1 of 2,,66,82
310,3,2:09.0,Offensive rebound by Team,,66,82
311,3,2:09.0,E. Gordon makes free throw 2 of 2,,67,82
312,3,1:49.0,,J. Johnson misses 3-pt jump shot from 25 ft,67,82
313,3,1:48.0,Defensive rebound by P. Beverley,,67,82
314,3,1:42.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Beverley),,70,82
315,3,1:32.0,,Offensive foul by R. Gobert (drawn by N. Hilário),70,82
316,3,1:32.0,,Turnover by R. Gobert (offensive foul),70,82
317,3,1:32.0,,J. Withey enters the game for R. Gobert,70,82
318,3,1:20.0,Turnover by E. Gordon (bad pass; steal by S. Mack),,70,82
319,3,1:14.0,,J. Withey misses 2-pt layup from 1 ft (block by S. Dekker),70,82
320,3,1:13.0,Defensive rebound by E. Gordon,,70,82
321,3,1:06.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Beverley),,73,82
322,3,0:40.0,,J. Johnson makes 2-pt jump shot from 18 ft,73,84
323,3,0:25.0,S. Dekker misses 2-pt layup from 3 ft,,73,84
324,3,0:24.0,,Defensive rebound by D. Exum,73,84
325,3,0:20.0,,Shooting foul by C. Brewer (drawn by G. Hayward),73,84
326,3,0:20.0,,G. Hayward misses free throw 1 of 2,73,84
327,3,0:20.0,,Offensive rebound by Team,73,84
328,3,0:20.0,,G. Hayward makes free throw 2 of 2,73,85
329,3,0:01.0,C. Brewer misses 2-pt jump shot from 8 ft,,73,85
330,3,0:00.0,Offensive rebound by Team,,73,85
331,4,11:43.0,S. Dekker makes 3-pt jump shot from 23 ft (assist by C. Brewer),,76,85
332,4,11:19.0,,G. Hayward makes 2-pt jump shot from 10 ft,76,87
333,4,11:08.0,Shooting foul by J. Withey (drawn by J. Harden),,76,87
334,4,11:08.0,J. Harden makes free throw 1 of 2,,77,87
335,4,11:08.0,J. Harden makes free throw 2 of 2,,78,87
336,4,10:49.0,,S. Mack makes 2-pt jump shot from 8 ft,78,89
337,4,10:40.0,J. Harden misses 2-pt jump shot from 10 ft,,78,89
338,4,10:37.0,Offensive rebound by J. Harden,,78,89
339,4,10:37.0,J. Harden misses 2-pt jump shot from 4 ft,,78,89
340,4,10:36.0,,Defensive rebound by T. Lyles,78,89
341,4,10:25.0,,T. Lyles misses 3-pt jump shot from 24 ft,78,89
342,4,10:24.0,Defensive rebound by C. Brewer,,78,89
343,4,10:12.0,E. Gordon misses 2-pt jump shot from 5 ft (block by J. Withey),,78,89
344,4,10:10.0,Offensive rebound by S. Dekker,,78,89
345,4,10:08.0,Shooting foul by T. Lyles (drawn by S. Dekker),,78,89
346,4,10:08.0,S. Dekker makes free throw 1 of 2,,79,89
347,4,10:08.0,S. Dekker misses free throw 2 of 2,,79,89
348,4,10:08.0,,J. Ingles enters the game for T. Lyles,79,89
349,4,10:07.0,,Defensive rebound by J. Johnson,79,89
350,4,9:58.0,,Personal foul by E. Gordon (drawn by G. Hayward),79,89
351,4,9:58.0,T. Ariza enters the game for C. Brewer,,79,89
352,4,9:50.0,,G. Hayward makes 2-pt layup from 2 ft (assist by J. Ingles),79,91
353,4,9:44.0,Turnover by J. Harden (bad pass; steal by J. Withey),,79,91
354,4,9:25.0,,Shooting foul by J. Harden (drawn by G. Hayward),79,91
355,4,9:25.0,,G. Hayward makes free throw 1 of 2,79,92
356,4,9:25.0,,G. Hayward makes free throw 2 of 2,79,93
357,4,9:02.0,S. Dekker misses 2-pt layup from 3 ft,,79,93
358,4,9:02.0,Offensive rebound by S. Dekker,,79,93
359,4,9:01.0,S. Dekker makes 2-pt layup from 2 ft,,81,93
360,4,8:41.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hayward),81,96
361,4,8:13.0,T. Ariza makes 2-pt layup from 2 ft,,83,96
362,4,7:50.0,,J. Johnson makes 3-pt jump shot from 26 ft,83,99
363,4,7:36.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,85,99
364,4,7:17.0,,J. Withey makes 2-pt hook shot from 2 ft (assist by J. Johnson),85,101
365,4,7:01.0,J. Harden misses 2-pt jump shot from 5 ft,,85,101
366,4,7:00.0,Offensive rebound by C. Capela,,85,101
367,4,6:59.0,C. Capela misses 2-pt layup from 2 ft,,85,101
368,4,6:58.0,,Defensive rebound by J. Withey,85,101
369,4,6:49.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),85,104
370,4,6:49.0,Houston full timeout,,85,104
371,4,6:49.0,,R. Gobert enters the game for J. Withey,85,104
372,4,6:49.0,N. Hilário enters the game for C. Capela,,85,104
373,4,6:49.0,M. Harrell enters the game for T. Ariza,,85,104
374,4,6:35.0,J. Harden makes 2-pt jump shot from 10 ft,,87,104
375,4,6:09.0,,S. Mack makes 2-pt layup from 2 ft (assist by G. Hayward),87,106
376,4,5:44.0,Shooting foul by J. Johnson (drawn by J. Harden),,87,106
377,4,5:44.0,Houston full timeout,,87,106
378,4,5:44.0,J. Harden makes free throw 1 of 3,,88,106
379,4,5:44.0,J. Harden makes free throw 2 of 3,,89,106
380,4,5:44.0,,G. Hill enters the game for J. Johnson,87,106
381,4,5:44.0,J. Harden makes free throw 3 of 3,,90,106
382,4,5:21.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by G. Hill),90,109
383,4,5:00.0,J. Harden misses 3-pt jump shot from 23 ft,,90,109
384,4,5:00.0,,Defensive rebound by R. Gobert,90,109
385,4,4:37.0,,G. Hayward makes 2-pt jump shot from 22 ft,90,111
386,4,4:26.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,93,111
387,4,4:11.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),93,114
388,4,3:58.0,Turnover by J. Harden (bad pass; steal by G. Hill),,93,114
389,4,3:39.0,,G. Hayward misses 3-pt jump shot from 27 ft,93,114
390,4,3:37.0,Defensive rebound by S. Dekker,,93,114
391,4,3:25.0,N. Hilário misses 2-pt dunk at rim (block by R. Gobert),,93,114
