,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
0,1,11:50.0,B. Lopez misses 3-pt jump shot from 27 ft,,0,0
1,1,11:47.0,,Defensive rebound by D. Rose,0,0
2,1,11:33.0,,D. Rose makes 2-pt layup from 2 ft (assist by J. Noah),0,2
3,1,11:23.0,Turnover by S. Kilpatrick (lost ball; steal by K. Porziņģis),,0,2
4,1,11:16.0,,Turnover by D. Rose (bad pass),0,2
5,1,11:01.0,Shooting foul by K. Porziņģis (drawn by B. Lopez),,0,2
6,1,11:01.0,B. Lopez makes free throw 1 of 2,,1,2
7,1,11:01.0,B. Lopez makes free throw 2 of 2,,2,2
8,1,10:45.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,2,2
9,1,10:44.0,Defensive rebound by B. Bogdanović,,2,2
10,1,10:34.0,B. Bogdanović misses 2-pt layup from 2 ft,,2,2
11,1,10:33.0,,Defensive rebound by C. Lee,2,2
12,1,10:23.0,,C. Lee misses 3-pt jump shot from 24 ft,2,2
13,1,10:22.0,Defensive rebound by S. Kilpatrick,,2,2
14,1,10:12.0,S. Kilpatrick misses 2-pt jump shot from 8 ft,,2,2
15,1,10:12.0,,Defensive rebound by K. Porziņģis,2,2
16,1,9:57.0,,D. Rose makes 3-pt jump shot from 23 ft (assist by C. Anthony),2,5
17,1,9:31.0,B. Bogdanović makes 2-pt layup from 2 ft,,4,5
18,1,9:17.0,,K. Porziņģis misses 2-pt jump shot from 11 ft,4,5
19,1,9:15.0,Defensive rebound by S. Kilpatrick,,4,5
20,1,9:05.0,Turnover by R. Hollis-Jefferson (lost ball),,4,5
21,1,8:41.0,,K. Porziņģis makes 2-pt jump shot from 11 ft,4,7
22,1,8:21.0,B. Bogdanović makes 2-pt layup from 2 ft,,6,7
23,1,8:03.0,,C. Lee misses 2-pt jump shot from 14 ft,6,7
24,1,8:01.0,,Offensive rebound by K. Porziņģis,6,7
25,1,8:01.0,,K. Porziņģis misses 2-pt dunk at rim,6,7
26,1,7:59.0,Defensive rebound by R. Hollis-Jefferson,,6,7
27,1,7:53.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,9,7
28,1,7:38.0,,Shooting foul by S. Kilpatrick (drawn by D. Rose),9,7
29,1,7:38.0,,D. Rose misses free throw 1 of 2,9,7
30,1,7:38.0,,Offensive rebound by Team,9,7
31,1,7:38.0,J. Hamilton enters the game for T. Booker,,9,7
32,1,7:38.0,,D. Rose makes free throw 2 of 2,9,8
33,1,7:29.0,R. Hollis-Jefferson misses 3-pt jump shot from 27 ft,,9,8
34,1,7:28.0,,Defensive rebound by J. Noah,9,8
35,1,7:19.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by C. Lee),9,11
36,1,7:05.0,J. Hamilton makes 2-pt layup from 2 ft (assist by S. Kilpatrick),,11,11
37,1,6:55.0,,Shooting foul by B. Bogdanović (drawn by C. Lee),11,11
38,1,6:55.0,,C. Lee misses free throw 1 of 2,11,11
39,1,6:55.0,,Offensive rebound by Team,11,11
40,1,6:55.0,J. Harris enters the game for B. Bogdanović,,11,11
41,1,6:55.0,,C. Lee makes free throw 2 of 2,11,12
42,1,6:45.0,J. Harris makes 3-pt jump shot from 25 ft (assist by B. Lopez),,14,12
43,1,6:31.0,,D. Rose misses 2-pt jump shot from 10 ft,14,12
44,1,6:30.0,Defensive rebound by J. Hamilton,,14,12
45,1,6:13.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,14,12
46,1,6:12.0,,Defensive rebound by J. Noah,14,12
47,1,5:56.0,,C. Anthony misses 2-pt jump shot from 21 ft,14,12
48,1,5:56.0,Defensive rebound by J. Harris,,14,12
49,1,5:40.0,B. Lopez misses 3-pt jump shot from 26 ft,,14,12
50,1,5:40.0,,Defensive rebound by C. Anthony,14,12
51,1,5:27.0,,K. Porziņģis misses 2-pt layup from 3 ft (block by B. Lopez),14,12
52,1,5:26.0,Defensive rebound by J. Hamilton,,14,12
53,1,5:21.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,14,12
54,1,5:20.0,Offensive rebound by B. Lopez,,14,12
55,1,5:18.0,B. Lopez makes 2-pt hook shot from 3 ft,,16,12
56,1,5:18.0,,New York full timeout,16,12
57,1,5:18.0,,J. Holiday enters the game for C. Lee,16,12
58,1,5:18.0,B. Bogdanović enters the game for R. Hollis-Jefferson,,16,12
59,1,5:18.0,T. Booker enters the game for B. Lopez,,16,12
60,1,5:18.0,,K. O'Quinn enters the game for J. Noah,16,12
61,1,5:00.0,,J. Holiday misses 2-pt jump shot from 13 ft,16,12
62,1,4:59.0,Defensive rebound by T. Booker,,16,12
63,1,4:50.0,J. Hamilton makes 3-pt jump shot from 27 ft (assist by T. Booker),,19,12
64,1,4:22.0,,D. Rose misses 2-pt jump shot from 20 ft,19,12
65,1,4:21.0,Defensive rebound by T. Booker,,19,12
66,1,4:10.0,J. Hamilton makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),,22,12
67,1,3:53.0,,C. Anthony misses 2-pt jump shot from 7 ft,22,12
68,1,3:52.0,,Offensive rebound by K. O'Quinn,22,12
69,1,3:52.0,,K. O'Quinn makes 2-pt layup from 1 ft,22,14
70,1,3:45.0,Turnover by S. Kilpatrick (offensive foul),,22,14
71,1,3:45.0,Offensive foul by S. Kilpatrick (drawn by K. O'Quinn),,22,14
72,1,3:45.0,R. Foye enters the game for S. Kilpatrick,,22,14
73,1,3:45.0,,L. Thomas enters the game for K. Porziņģis,22,14
74,1,3:45.0,L. Scola enters the game for J. Hamilton,,22,14
75,1,3:32.0,,L. Thomas misses 3-pt jump shot from 23 ft,22,14
76,1,3:32.0,Defensive rebound by J. Harris,,22,14
77,1,3:18.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,22,14
78,1,3:17.0,,Defensive rebound by L. Thomas,22,14
79,1,3:05.0,,L. Thomas makes 2-pt jump shot from 23 ft (assist by D. Rose),22,16
80,1,2:46.0,J. Harris makes 2-pt layup from 1 ft,,24,16
81,1,2:42.0,,Personal foul by R. Foye (drawn by D. Rose),24,16
82,1,2:42.0,Brooklyn full timeout,,24,16
83,1,2:26.0,,J. Holiday misses 2-pt jump shot from 19 ft,24,16
84,1,2:25.0,Defensive rebound by T. Booker,,24,16
85,1,2:14.0,R. Foye makes 3-pt jump shot from 25 ft,,27,16
86,1,1:58.0,,C. Anthony misses 2-pt jump shot from 5 ft,27,16
87,1,1:57.0,,Offensive rebound by Team,27,16
88,1,1:57.0,,B. Jennings enters the game for D. Rose,27,16
89,1,1:48.0,,L. Thomas misses 2-pt jump shot from 18 ft,27,16
90,1,1:47.0,Defensive rebound by L. Scola,,27,16
91,1,1:29.0,T. Booker misses 2-pt layup from 1 ft,,27,16
92,1,1:29.0,,Defensive rebound by K. O'Quinn,27,16
93,1,1:09.0,,Shooting foul by L. Scola (drawn by K. O'Quinn),27,16
94,1,1:09.0,,K. O'Quinn misses free throw 1 of 2,27,16
95,1,1:09.0,,Offensive rebound by Team,27,16
96,1,1:09.0,,K. O'Quinn makes free throw 2 of 2,27,17
97,1,1:01.0,Personal foul by L. Thomas (drawn by B. Bogdanović),,27,17
98,1,0:56.0,L. Scola misses 3-pt jump shot from 25 ft,,27,17
99,1,0:55.0,,Defensive rebound by C. Anthony,27,17
100,1,0:46.0,,C. Anthony misses 2-pt jump shot from 11 ft,27,17
101,1,0:46.0,Defensive rebound by Team,,27,17
102,1,0:35.0,Personal foul by C. Anthony (drawn by B. Bogdanović),,27,17
103,1,0:35.0,B. Bogdanović makes free throw 1 of 2,,28,17
104,1,0:35.0,B. Bogdanović makes free throw 2 of 2,,29,17
105,1,0:27.0,,L. Thomas makes 2-pt layup from 2 ft,29,19
106,1,0:09.0,Offensive foul by L. Scola (drawn by C. Anthony),,29,19
107,1,0:09.0,Turnover by L. Scola (offensive foul),,29,19
108,1,0:09.0,J. Hamilton enters the game for L. Scola,,29,19
109,1,0:09.0,,K. Porziņģis enters the game for K. O'Quinn,29,19
110,1,0:00.0,,B. Jennings misses 3-pt jump shot from 26 ft,29,19
111,1,0:00.0,,Offensive rebound by Team,29,19
112,2,11:44.0,,M. Ndour misses 2-pt jump shot from 10 ft,29,19
113,2,11:43.0,Defensive rebound by B. Bogdanović,,29,19
114,2,11:36.0,L. Scola makes 2-pt jump shot from 4 ft (assist by B. Bogdanović),,31,19
115,2,11:36.0,Shooting foul by M. Ndour (drawn by L. Scola),,31,19
116,2,11:36.0,L. Scola misses free throw 1 of 1,,31,19
117,2,11:35.0,,Defensive rebound by M. Ndour,31,19
118,2,11:18.0,,Turnover by B. Jennings (lost ball; steal by J. Hamilton),31,19
119,2,11:03.0,J. Hamilton makes 2-pt jump shot from 12 ft (assist by Y. Ferrell),,33,19
120,2,10:45.0,,C. Lee makes 2-pt jump shot from 13 ft,33,21
121,2,10:35.0,B. Bogdanović misses 2-pt layup from 1 ft,,33,21
122,2,10:35.0,Offensive rebound by J. Hamilton,,33,21
123,2,10:28.0,Y. Ferrell makes 2-pt layup from 1 ft,,35,21
124,2,10:10.0,,M. Ndour makes 2-pt layup from 1 ft (assist by B. Jennings),35,23
125,2,10:01.0,Turnover by Y. Ferrell (lost ball; steal by B. Jennings),,35,23
126,2,9:58.0,,B. Jennings misses 2-pt layup from 2 ft,35,23
127,2,9:56.0,Defensive rebound by Y. Ferrell,,35,23
128,2,9:50.0,Turnover by B. Bogdanović (lost ball; steal by L. Thomas),,35,23
129,2,9:44.0,,Turnover by M. Ndour (bad pass; steal by B. Bogdanović),35,23
130,2,9:35.0,J. Hamilton makes 2-pt dunk at rim (assist by B. Bogdanović),,37,23
131,2,9:29.0,,Personal foul by L. Scola (drawn by B. Jennings),37,23
132,2,9:29.0,T. Booker enters the game for L. Scola,,37,23
133,2,9:23.0,,C. Lee makes 2-pt layup from 1 ft (assist by B. Jennings),37,25
134,2,9:12.0,Brooklyn full timeout,,37,25
135,2,9:07.0,Turnover by Y. Ferrell (bad pass; steal by M. Ndour),,37,25
136,2,9:00.0,,M. Ndour makes 2-pt layup from 1 ft,37,27
137,2,8:39.0,J. Hamilton misses 2-pt layup from 2 ft,,37,27
138,2,8:38.0,,Defensive rebound by K. Porziņģis,37,27
139,2,8:31.0,,Turnover by B. Jennings (bad pass),37,27
140,2,8:19.0,Shooting foul by K. Porziņģis (drawn by T. Booker),,37,27
141,2,8:19.0,T. Booker makes free throw 1 of 2,,38,27
142,2,8:19.0,T. Booker misses free throw 2 of 2,,38,27
143,2,8:18.0,,Defensive rebound by M. Ndour,38,27
144,2,8:08.0,,Turnover by B. Jennings (bad pass; steal by Y. Ferrell),38,27
145,2,8:02.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,38,27
146,2,8:02.0,,Defensive rebound by K. Porziņģis,38,27
147,2,7:52.0,,Turnover by K. Porziņģis (lost ball),38,27
148,2,7:52.0,R. Hollis-Jefferson enters the game for R. Foye,,38,27
149,2,7:38.0,Turnover by Y. Ferrell (illegal screen),,38,27
150,2,7:38.0,,C. Anthony enters the game for K. Porziņģis,38,27
151,2,7:28.0,,C. Lee misses 2-pt jump shot from 10 ft,38,27
152,2,7:27.0,,Offensive rebound by M. Ndour,38,27
153,2,7:27.0,,C. Anthony makes 2-pt layup from 1 ft,38,29
154,2,7:05.0,J. Hamilton makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),,41,29
155,2,6:54.0,,C. Lee makes 2-pt jump shot from 6 ft (assist by B. Jennings),41,31
156,2,6:34.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft,,43,31
157,2,6:20.0,,C. Anthony misses 2-pt jump shot from 20 ft,43,31
158,2,6:19.0,Defensive rebound by T. Booker,,43,31
159,2,6:13.0,T. Booker misses 2-pt layup from 1 ft,,43,31
160,2,6:13.0,,Defensive rebound by C. Anthony,43,31
161,2,6:02.0,,L. Thomas makes 2-pt hook shot from 4 ft (assist by B. Jennings),43,33
162,2,5:39.0,T. Booker misses 2-pt layup from 3 ft (block by C. Anthony),,43,33
163,2,5:38.0,,Defensive rebound by C. Lee,43,33
164,2,5:19.0,,C. Anthony misses 2-pt jump shot from 17 ft,43,33
165,2,5:19.0,,Offensive rebound by Team,43,33
166,2,5:19.0,Loose ball foul by T. Booker (drawn by M. Ndour),,43,33
167,2,5:19.0,Official timeout,,43,33
168,2,5:19.0,J. Harris enters the game for B. Bogdanović,,43,33
169,2,5:19.0,B. Lopez enters the game for J. Hamilton,,43,33
170,2,5:19.0,S. Kilpatrick enters the game for Y. Ferrell,,43,33
171,2,5:19.0,,D. Rose enters the game for L. Thomas,43,33
172,2,5:19.0,,J. Noah enters the game for M. Ndour,43,33
173,2,5:02.0,,Shooting block foul by J. Harris (drawn by C. Lee),43,33
174,2,5:02.0,,C. Lee makes free throw 1 of 2,43,34
175,2,5:02.0,,C. Lee makes free throw 2 of 2,43,35
176,2,4:42.0,B. Lopez makes 2-pt layup from 2 ft,,45,35
177,2,4:22.0,,C. Lee makes 2-pt layup from 2 ft,45,37
178,2,4:05.0,B. Lopez makes 2-pt hook shot from 4 ft,,47,37
179,2,3:53.0,,B. Jennings misses 3-pt jump shot from 25 ft,47,37
180,2,3:53.0,Defensive rebound by T. Booker,,47,37
181,2,3:46.0,J. Harris misses 3-pt jump shot from 23 ft,,47,37
182,2,3:45.0,,Defensive rebound by B. Jennings,47,37
183,2,3:36.0,,D. Rose makes 2-pt layup from 1 ft,47,39
184,2,3:22.0,T. Booker makes 2-pt jump shot from 6 ft,,49,39
185,2,3:08.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by B. Jennings),49,42
186,2,3:02.0,Personal block foul by B. Jennings (drawn by S. Kilpatrick),,49,42
187,2,3:02.0,,K. Porziņģis enters the game for B. Jennings,49,42
188,2,3:02.0,J. Hamilton enters the game for T. Booker,,49,42
189,2,2:47.0,J. Harris makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),,51,42
190,2,2:35.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Rose),51,45
191,2,2:19.0,S. Kilpatrick misses 3-pt jump shot from 22 ft,,51,45
192,2,2:18.0,,Defensive rebound by J. Noah,51,45
193,2,2:01.0,,K. Porziņģis makes 2-pt dunk at rim (assist by J. Noah),51,47
194,2,1:54.0,Brooklyn full timeout,,51,47
195,2,1:54.0,,New York full timeout,51,47
196,2,1:46.0,B. Lopez makes 2-pt layup from 2 ft (assist by S. Kilpatrick),,53,47
197,2,1:29.0,,J. Noah misses 2-pt hook shot from 4 ft,53,47
198,2,1:29.0,,Offensive rebound by Team,53,47
199,2,1:29.0,Loose ball foul by J. Harris (drawn by C. Lee),,53,47
200,2,1:24.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by D. Rose),53,50
201,2,1:03.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,53,50
202,2,1:02.0,,Defensive rebound by K. Porziņģis,53,50
203,2,0:55.0,,C. Anthony misses 3-pt jump shot from 26 ft,53,50
204,2,0:54.0,,Offensive rebound by J. Noah,53,50
205,2,0:53.0,,Turnover by J. Noah (lost ball; steal by J. Harris),53,50
206,2,0:32.0,Shooting foul by J. Noah (drawn by B. Lopez),,53,50
207,2,0:32.0,B. Lopez misses free throw 1 of 2,,53,50
208,2,0:32.0,Offensive rebound by Team,,53,50
209,2,0:32.0,B. Lopez misses free throw 2 of 2,,53,50
210,2,0:32.0,,Defensive rebound by J. Noah,53,50
211,2,0:32.0,T. Booker enters the game for J. Hamilton,,53,50
212,2,0:22.0,,D. Rose misses 2-pt jump shot from 13 ft,53,50
213,2,0:21.0,Defensive rebound by R. Hollis-Jefferson,,53,50
214,2,0:04.0,B. Lopez makes 2-pt jump shot from 5 ft (assist by S. Kilpatrick),,55,50
215,2,0:00.0,,C. Anthony misses 3-pt jump shot from 33 ft,55,50
216,2,0:00.0,,Offensive rebound by Team,55,50
217,3,11:46.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Noah),55,52
218,3,11:26.0,S. Kilpatrick makes 2-pt jump shot from 19 ft (assist by T. Booker),,57,52
219,3,11:08.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,57,52
220,3,11:07.0,,Offensive rebound by J. Noah,57,52
221,3,11:02.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Noah),57,54
222,3,10:45.0,T. Booker misses 2-pt layup from 3 ft,,57,54
223,3,10:45.0,,Defensive rebound by J. Noah,57,54
224,3,10:40.0,,Turnover by D. Rose (bad pass; steal by T. Booker),57,54
225,3,10:29.0,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Noah),,57,54
226,3,10:19.0,,Turnover by K. Porziņģis (bad pass; steal by T. Booker),57,54
227,3,10:10.0,S. Kilpatrick misses 2-pt layup from 1 ft,,57,54
228,3,10:09.0,Offensive rebound by T. Booker,,57,54
229,3,10:05.0,Shooting foul by J. Noah (drawn by T. Booker),,57,54
230,3,10:05.0,T. Booker makes free throw 1 of 2,,58,54
231,3,10:05.0,T. Booker makes free throw 2 of 2,,59,54
232,3,9:45.0,,J. Noah makes 2-pt layup at rim (assist by D. Rose),59,56
233,3,9:31.0,B. Bogdanović misses 2-pt layup from 1 ft,,59,56
234,3,9:31.0,,Defensive rebound by C. Anthony,59,56
235,3,9:21.0,,D. Rose makes 2-pt jump shot from 22 ft (assist by C. Anthony),59,58
236,3,9:16.0,Brooklyn full timeout,,59,58
237,3,9:09.0,,Offensive charge foul by B. Lopez (drawn by C. Lee),59,58
238,3,9:09.0,Turnover by B. Lopez (offensive foul),,59,58
239,3,8:57.0,,C. Anthony misses 2-pt jump shot from 20 ft,59,58
240,3,8:56.0,Defensive rebound by S. Kilpatrick,,59,58
241,3,8:44.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),,62,58
242,3,8:34.0,,Turnover by J. Noah (bad pass),62,58
243,3,8:14.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,62,58
244,3,8:14.0,,Defensive rebound by C. Anthony,62,58
245,3,8:05.0,,Shooting foul by R. Hollis-Jefferson (drawn by K. Porziņģis),62,58
246,3,8:05.0,,K. Porziņģis misses free throw 1 of 2,62,58
247,3,8:05.0,,Offensive rebound by Team,62,58
248,3,8:05.0,,K. Porziņģis misses free throw 2 of 2,62,58
249,3,8:05.0,J. Hamilton enters the game for T. Booker,,62,58
250,3,8:03.0,Defensive rebound by B. Lopez,,62,58
251,3,7:40.0,J. Hamilton misses 2-pt jump shot from 16 ft,,62,58
252,3,7:39.0,,Defensive rebound by C. Anthony,62,58
253,3,7:25.0,,D. Rose misses 2-pt jump shot from 9 ft (block by B. Lopez),62,58
254,3,7:24.0,,Offensive rebound by D. Rose,62,58
255,3,7:17.0,,K. Porziņģis misses 2-pt jump shot from 6 ft (block by B. Lopez),62,58
256,3,7:16.0,Defensive rebound by J. Hamilton,,62,58
257,3,7:13.0,Shooting foul by D. Rose (drawn by R. Hollis-Jefferson),,62,58
258,3,7:13.0,R. Hollis-Jefferson makes free throw 1 of 2,,63,58
259,3,7:13.0,J. Harris enters the game for B. Bogdanović,,63,58
260,3,7:13.0,R. Hollis-Jefferson makes free throw 2 of 2,,64,58
261,3,6:52.0,,C. Lee misses 3-pt jump shot from 24 ft,64,58
262,3,6:51.0,Defensive rebound by B. Lopez,,64,58
263,3,6:38.0,Turnover by R. Hollis-Jefferson (bad pass; steal by C. Anthony),,64,58
264,3,6:28.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,64,58
265,3,6:28.0,Defensive rebound by J. Harris,,64,58
266,3,6:16.0,J. Hamilton makes 3-pt jump shot from 26 ft (assist by S. Kilpatrick),,67,58
267,3,5:57.0,,C. Anthony misses 3-pt jump shot from 25 ft,67,58
268,3,5:55.0,Defensive rebound by B. Lopez,,67,58
269,3,5:42.0,B. Lopez misses 3-pt jump shot from 26 ft,,67,58
270,3,5:42.0,,Defensive rebound by D. Rose,67,58
271,3,5:26.0,,C. Lee misses 3-pt jump shot from 26 ft,67,58
272,3,5:26.0,Defensive rebound by R. Hollis-Jefferson,,67,58
273,3,5:19.0,J. Harris misses 3-pt jump shot from 25 ft,,67,58
274,3,5:18.0,,Defensive rebound by C. Anthony,67,58
275,3,5:11.0,,New York full timeout,67,58
276,3,5:11.0,,M. Kuzminskas enters the game for K. Porziņģis,67,58
277,3,5:11.0,,B. Jennings enters the game for C. Lee,67,58
278,3,5:11.0,,S. Vujačić enters the game for D. Rose,67,58
279,3,5:11.0,T. Booker enters the game for B. Lopez,,67,58
280,3,5:11.0,B. Bogdanović enters the game for R. Hollis-Jefferson,,67,58
281,3,4:57.0,,C. Anthony makes 2-pt layup from 1 ft,67,60
282,3,4:49.0,S. Kilpatrick misses 2-pt layup from 2 ft,,67,60
283,3,4:49.0,,Defensive rebound by S. Vujačić,67,60
