,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
90,1,0:57.0,,K. Leonard misses 2-pt jump shot from 20 ft,21,23
91,1,0:56.0,Defensive rebound by J. Green,,21,23
92,1,0:47.0,Personal foul by D. Lee (drawn by M. Gasol),,21,23
93,1,0:47.0,M. Gasol makes free throw 1 of 2,,22,23
94,1,0:47.0,M. Gasol makes free throw 2 of 2,,23,23
95,1,0:34.0,,D. Bertāns misses 3-pt jump shot from 23 ft,23,23
96,1,0:33.0,,Offensive rebound by M. Ginóbili,23,23
97,1,0:26.0,,K. Leonard misses 3-pt jump shot from 25 ft,23,23
98,1,0:26.0,Defensive rebound by J. Green,,23,23
99,1,0:05.0,M. Gasol misses 2-pt jump shot from 13 ft,,23,23
100,1,0:01.0,,Defensive rebound by D. Bertāns,23,23
101,1,0:00.0,,D. Bertāns misses 3-pt jump shot from 25 ft,23,23
102,1,0:00.0,,Offensive rebound by Team,23,23
103,2,11:38.0,,J. Simmons makes 2-pt hook shot from 11 ft,23,25
104,2,11:17.0,Z. Randolph makes 2-pt jump shot from 5 ft,,25,25
105,2,11:02.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Bertāns),25,28
106,2,10:49.0,Personal foul by J. Simmons (drawn by A. Harrison),,25,28
107,2,10:49.0,,T. Parker enters the game for M. Ginóbili,25,28
108,2,10:49.0,,D. Green enters the game for P. Mills,25,28
109,2,10:36.0,Z. Randolph misses 2-pt jump shot from 16 ft,,25,28
110,2,10:34.0,Offensive rebound by A. Harrison,,25,28
111,2,10:23.0,W. Selden makes 2-pt jump shot from 12 ft,,27,28
112,2,10:05.0,,Turnover by T. Parker (lost ball; steal by A. Harrison),27,28
113,2,9:55.0,J. Green misses 3-pt jump shot from 23 ft,,27,28
114,2,9:54.0,,Defensive rebound by D. Green,27,28
115,2,9:37.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by D. Green),27,31
116,2,9:10.0,W. Selden makes 2-pt jump shot from 10 ft (assist by M. Conley),,29,31
117,2,8:46.0,,L. Aldridge makes 2-pt jump shot from 8 ft,29,33
118,2,8:17.0,Turnover by Team (shot clock),,29,33
119,2,8:17.0,Official timeout,,29,33
120,2,8:17.0,J. Ennis enters the game for W. Selden,,29,33
121,2,8:17.0,V. Carter enters the game for A. Harrison,,29,33
122,2,8:17.0,M. Gasol enters the game for J. Green,,29,33
123,2,8:17.0,,D. Lee enters the game for D. Bertāns,29,33
124,2,8:02.0,,J. Simmons misses 2-pt jump shot from 4 ft,29,33
125,2,8:01.0,,Offensive rebound by Team,29,33
126,2,7:52.0,,L. Aldridge makes 2-pt jump shot from 14 ft,29,35
127,2,7:32.0,J. Ennis misses 3-pt jump shot from 23 ft,,29,35
128,2,7:32.0,,Defensive rebound by L. Aldridge,29,35
129,2,7:23.0,,Turnover by T. Parker (bad pass; steal by Z. Randolph),29,35
130,2,7:19.0,,Violation by J. Simmons (def goaltending),29,35
131,2,7:19.0,J. Ennis makes 2-pt layup from 1 ft (assist by Z. Randolph),,31,35
132,2,7:19.0,Shooting foul by D. Green (drawn by J. Ennis),,31,35
133,2,7:19.0,,K. Leonard enters the game for J. Simmons,31,35
134,2,7:19.0,J. Ennis makes free throw 1 of 1,,32,35
135,2,6:59.0,,L. Aldridge misses 2-pt jump shot from 6 ft,32,35
136,2,6:59.0,Defensive rebound by M. Conley,,32,35
137,2,6:52.0,Shooting foul by D. Lee (drawn by V. Carter),,32,35
138,2,6:52.0,V. Carter makes free throw 1 of 3,,33,35
139,2,6:52.0,V. Carter makes free throw 2 of 3,,34,35
140,2,6:52.0,V. Carter makes free throw 3 of 3,,35,35
141,2,6:32.0,,T. Parker makes 3-pt jump shot from 25 ft (assist by K. Leonard),35,38
142,2,6:16.0,M. Conley misses 3-pt jump shot from 24 ft,,35,38
143,2,6:16.0,,Defensive rebound by Team,35,38
144,2,6:16.0,,P. Gasol enters the game for D. Lee,35,38
145,2,6:01.0,,L. Aldridge misses 2-pt dunk at rim,35,38
146,2,6:00.0,Defensive rebound by M. Conley,,35,38
147,2,5:49.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),,37,38
148,2,5:49.0,,San Antonio full timeout,37,38
149,2,5:49.0,A. Harrison enters the game for M. Conley,,37,38
150,2,5:26.0,,L. Aldridge misses 2-pt jump shot from 16 ft,37,38
151,2,5:26.0,,Offensive rebound by Team,37,38
152,2,5:26.0,Loose ball foul by J. Ennis (drawn by P. Gasol),,37,38
153,2,5:09.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by T. Parker),37,41
154,2,4:46.0,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Gasol),,40,41
155,2,4:22.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),40,44
156,2,3:56.0,Z. Randolph makes 2-pt layup from 1 ft,,42,44
157,2,3:40.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),42,47
158,2,3:30.0,Memphis full timeout,,42,47
159,2,3:30.0,,M. Ginóbili enters the game for D. Green,42,47
160,2,3:30.0,,P. Mills enters the game for T. Parker,42,47
161,2,3:30.0,M. Conley enters the game for A. Harrison,,42,47
162,2,3:29.0,Turnover by M. Conley (lost ball),,42,47
163,2,3:16.0,,P. Gasol misses 3-pt jump shot from 24 ft,42,47
164,2,3:16.0,Defensive rebound by M. Gasol,,42,47
165,2,2:57.0,M. Gasol misses 2-pt jump shot from 11 ft,,42,47
166,2,2:55.0,,Defensive rebound by L. Aldridge,42,47
167,2,2:39.0,,Shooting block foul by Z. Randolph (drawn by K. Leonard),42,47
168,2,2:39.0,,K. Leonard makes free throw 1 of 2,42,48
169,2,2:39.0,,K. Leonard makes free throw 2 of 2,42,49
170,2,2:16.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Gasol),,45,49
171,2,2:00.0,,P. Mills makes 2-pt layup at rim,45,51
172,2,1:49.0,Z. Randolph misses 3-pt jump shot from 25 ft,,45,51
173,2,1:48.0,,Defensive rebound by L. Aldridge,45,51
174,2,1:30.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,45,51
175,2,1:29.0,Defensive rebound by M. Gasol,,45,51
176,2,1:23.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,47,51
177,2,1:04.0,,L. Aldridge makes 2-pt layup at rim (assist by M. Ginóbili),47,53
178,2,0:53.0,M. Conley misses 2-pt layup from 3 ft,,47,53
179,2,0:52.0,Offensive rebound by Z. Randolph,,47,53
180,2,0:52.0,Z. Randolph misses 2-pt layup at rim,,47,53
181,2,0:49.0,Offensive rebound by Z. Randolph,,47,53
182,2,0:48.0,Z. Randolph misses 2-pt layup from 2 ft (block by L. Aldridge),,47,53
183,2,0:45.0,Offensive rebound by J. Ennis,,47,53
184,2,0:43.0,Turnover by J. Ennis (lost ball; steal by M. Ginóbili),,47,53
185,2,0:43.0,,Personal foul by V. Carter (drawn by M. Ginóbili),47,53
186,2,0:33.0,,K. Leonard makes 2-pt jump shot from 8 ft,47,55
187,2,0:28.0,Shooting foul by M. Ginóbili (drawn by V. Carter),,47,55
188,2,0:28.0,V. Carter makes free throw 1 of 2,,48,55
189,2,0:28.0,J. Green enters the game for Z. Randolph,,48,55
190,2,0:28.0,V. Carter makes free throw 2 of 2,,49,55
191,2,0:03.0,,P. Mills misses 3-pt jump shot from 25 ft,49,55
192,2,0:02.0,Defensive rebound by J. Green,,49,55
193,3,11:36.0,,T. Parker makes 2-pt layup at rim,49,57
194,3,11:09.0,V. Carter misses 3-pt jump shot from 26 ft,,49,57
195,3,11:08.0,,Defensive rebound by D. Lee,49,57
196,3,10:59.0,,T. Parker makes 2-pt jump shot from 19 ft,49,59
197,3,10:59.0,Memphis full timeout,,49,59
198,3,10:43.0,M. Conley makes 2-pt layup from 1 ft,,51,59
199,3,10:43.0,Shooting foul by D. Lee (drawn by M. Conley),,51,59
200,3,10:43.0,M. Conley makes free throw 1 of 1,,52,59
201,3,10:30.0,,K. Leonard misses 2-pt hook shot from 7 ft,52,59
202,3,10:29.0,Defensive rebound by J. Ennis,,52,59
203,3,10:15.0,M. Conley misses 2-pt jump shot from 16 ft,,52,59
204,3,10:14.0,,Defensive rebound by D. Lee,52,59
205,3,9:59.0,,Shooting foul by Z. Randolph (drawn by L. Aldridge),52,59
206,3,9:59.0,,L. Aldridge makes free throw 1 of 2,52,60
207,3,9:59.0,,L. Aldridge makes free throw 2 of 2,52,61
208,3,9:43.0,M. Conley makes 2-pt jump shot from 13 ft (assist by J. Ennis),,54,61
209,3,9:24.0,,T. Parker misses 2-pt layup from 2 ft (block by M. Conley),54,61
210,3,9:23.0,,Offensive rebound by Team,54,61
211,3,9:23.0,,Violation by Team (jump ball),54,61
212,3,9:20.0,,L. Aldridge misses 2-pt jump shot from 13 ft,54,61
213,3,9:19.0,Defensive rebound by M. Gasol,,54,61
214,3,9:12.0,M. Conley misses 2-pt layup from 1 ft,,54,61
215,3,9:11.0,,Defensive rebound by T. Parker,54,61
216,3,9:04.0,,D. Lee makes 2-pt layup from 1 ft (assist by D. Green),54,63
217,3,8:47.0,M. Gasol misses 2-pt jump shot from 15 ft,,54,63
218,3,8:46.0,,Defensive rebound by D. Lee,54,63
219,3,8:36.0,,T. Parker makes 2-pt jump shot from 19 ft,54,65
220,3,8:35.0,Memphis full timeout,,54,65
221,3,8:35.0,A. Harrison enters the game for V. Carter,,54,65
222,3,8:12.0,M. Conley misses 2-pt jump shot from 9 ft,,54,65
223,3,8:11.0,,Defensive rebound by L. Aldridge,54,65
224,3,7:57.0,,D. Green misses 3-pt jump shot from 26 ft,54,65
225,3,7:55.0,Defensive rebound by Z. Randolph,,54,65
226,3,7:39.0,J. Ennis misses 3-pt jump shot from 26 ft,,54,65
227,3,7:38.0,Offensive rebound by Z. Randolph,,54,65
228,3,7:37.0,Shooting foul by L. Aldridge (drawn by Z. Randolph),,54,65
229,3,7:37.0,Z. Randolph misses free throw 1 of 2,,54,65
230,3,7:37.0,Offensive rebound by Team,,54,65
231,3,7:37.0,V. Carter enters the game for M. Conley,,54,65
232,3,7:37.0,Z. Randolph makes free throw 2 of 2,,55,65
233,3,7:25.0,,K. Leonard makes 2-pt jump shot from 6 ft,55,67
234,3,7:06.0,Shooting foul by L. Aldridge (drawn by M. Gasol),,55,67
235,3,7:06.0,M. Gasol makes free throw 1 of 2,,56,67
236,3,7:06.0,M. Gasol makes free throw 2 of 2,,57,67
237,3,6:44.0,,L. Aldridge makes 2-pt hook shot from 7 ft,57,69
238,3,6:28.0,M. Gasol makes 2-pt hook shot from 7 ft,,59,69
239,3,6:12.0,,Turnover by T. Parker (bad pass; steal by Z. Randolph),59,69
240,3,5:52.0,A. Harrison makes 2-pt layup from 1 ft (assist by M. Gasol),,61,69
241,3,5:45.0,,San Antonio full timeout,61,69
242,3,5:45.0,,P. Mills enters the game for T. Parker,61,69
243,3,5:45.0,,M. Ginóbili enters the game for D. Green,61,69
244,3,5:45.0,,P. Gasol enters the game for D. Lee,61,69
245,3,5:45.0,J. Green enters the game for Z. Randolph,,61,69
246,3,5:28.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),61,72
247,3,5:14.0,Personal block foul by P. Mills,,61,72
248,3,4:53.0,Turnover by J. Green (lost ball; steal by M. Ginóbili),,61,72
249,3,4:43.0,,P. Mills misses 3-pt jump shot from 24 ft,61,72
250,3,4:42.0,Defensive rebound by J. Ennis,,61,72
251,3,4:29.0,A. Harrison misses 3-pt jump shot from 26 ft,,61,72
252,3,4:29.0,,Defensive rebound by L. Aldridge,61,72
253,3,4:07.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by L. Aldridge),61,74
254,3,4:07.0,,Shooting foul by A. Harrison (drawn by P. Gasol),61,74
255,3,4:07.0,,P. Gasol makes free throw 1 of 1,61,75
256,3,3:53.0,Turnover by V. Carter (lost ball; steal by M. Ginóbili),,61,75
257,3,3:53.0,,Personal foul by V. Carter (drawn by M. Ginóbili),61,75
258,3,3:53.0,Z. Randolph enters the game for M. Gasol,,61,75
259,3,3:53.0,M. Conley enters the game for J. Ennis,,61,75
260,3,3:53.0,,D. Bertāns enters the game for L. Aldridge,61,75
261,3,3:30.0,,K. Leonard misses 3-pt jump shot from 27 ft,61,75
262,3,3:28.0,,Offensive rebound by D. Bertāns,61,75
263,3,3:21.0,,P. Mills makes 2-pt layup from 1 ft,61,77
264,3,3:21.0,,Shooting foul by A. Harrison (drawn by P. Mills),61,77
265,3,3:21.0,T. Daniels enters the game for A. Harrison,,61,77
266,3,3:21.0,,P. Mills makes free throw 1 of 1,61,78
267,3,3:08.0,Personal foul by P. Mills,,61,78
268,3,3:08.0,M. Conley makes free throw 1 of 2,,62,78
269,3,3:08.0,M. Conley makes free throw 2 of 2,,63,78
270,3,2:54.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Gasol),63,81
271,3,2:35.0,M. Conley makes 2-pt layup from 2 ft,,65,81
272,3,2:35.0,Shooting foul by D. Bertāns (drawn by M. Conley),,65,81
273,3,2:35.0,M. Gasol enters the game for J. Green,,65,81
274,3,2:35.0,M. Conley makes free throw 1 of 1,,66,81
275,3,2:20.0,,M. Ginóbili makes 2-pt layup from 2 ft,66,83
276,3,2:06.0,M. Gasol misses 3-pt jump shot from 25 ft,,66,83
277,3,2:05.0,,Defensive rebound by D. Bertāns,66,83
278,3,1:48.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,66,83
279,3,1:48.0,,Offensive rebound by Team,66,83
280,3,1:48.0,Loose ball foul by Z. Randolph (drawn by P. Gasol),,66,83
281,3,1:48.0,,P. Gasol misses free throw 1 of 2,66,83
282,3,1:48.0,,Offensive rebound by Team,66,83
283,3,1:48.0,J. Green enters the game for Z. Randolph,,66,83
284,3,1:48.0,,P. Gasol makes free throw 2 of 2,66,84
285,3,1:32.0,J. Green makes 3-pt jump shot from 23 ft (assist by V. Carter),,69,84
286,3,1:07.0,,P. Gasol misses 2-pt jump shot from 14 ft,69,84
287,3,1:07.0,Defensive rebound by T. Daniels,,69,84
288,3,0:59.0,M. Conley makes 2-pt layup from 1 ft,,71,84
289,3,0:40.0,,K. Leonard misses 2-pt jump shot from 9 ft,71,84
290,3,0:39.0,Defensive rebound by V. Carter,,71,84
291,3,0:33.0,M. Conley makes 2-pt layup at rim,,73,84
292,3,0:12.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),73,87
293,3,0:05.0,M. Conley makes 3-pt jump shot from 26 ft,,76,87
294,3,0:00.0,,P. Mills misses 2-pt jump shot from 15 ft,76,87
295,3,0:00.0,Defensive rebound by M. Gasol,,76,87
296,4,11:44.0,J. Green misses 2-pt layup from 2 ft,,76,87
297,4,11:43.0,,Defensive rebound by D. Lee,76,87
298,4,11:31.0,,L. Aldridge misses 2-pt jump shot from 16 ft,76,87
299,4,11:30.0,Defensive rebound by V. Carter,,76,87
300,4,11:17.0,J. Green misses 2-pt jump shot from 6 ft (block by M. Ginóbili),,76,87
301,4,11:17.0,Offensive rebound by Team,,76,87
302,4,11:17.0,,T. Parker enters the game for P. Mills,76,87
303,4,11:05.0,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),,79,87
304,4,10:37.0,,J. Simmons misses 2-pt jump shot from 15 ft,79,87
305,4,10:37.0,,Offensive rebound by Team,79,87
306,4,10:37.0,Loose ball foul by M. Gasol (drawn by L. Aldridge),,79,87
307,4,10:22.0,,T. Parker misses 3-pt jump shot from 23 ft,79,87
308,4,10:21.0,,Offensive rebound by M. Ginóbili,79,87
309,4,10:20.0,,Turnover by M. Ginóbili (bad pass; steal by M. Conley),79,87
310,4,10:11.0,M. Conley makes 2-pt layup from 1 ft,,81,87
311,4,10:11.0,,San Antonio full timeout,81,87
312,4,10:11.0,,D. Green enters the game for M. Ginóbili,81,87
313,4,10:11.0,,K. Leonard enters the game for J. Simmons,81,87
314,4,9:48.0,,K. Leonard misses 2-pt jump shot from 15 ft,81,87
315,4,9:47.0,,Offensive rebound by L. Aldridge,81,87
316,4,9:47.0,,Turnover by Team (shot clock),81,87
317,4,9:29.0,V. Carter makes 2-pt jump shot from 12 ft (assist by M. Gasol),,83,87
318,4,9:16.0,,Personal foul by J. Green (drawn by K. Leonard),83,87
319,4,9:04.0,,D. Green misses 2-pt jump shot from 15 ft,83,87
320,4,9:03.0,,Offensive rebound by D. Lee,83,87
321,4,8:59.0,,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),83,89
322,4,8:59.0,,Shooting foul by J. Green (drawn by D. Lee),83,89
323,4,8:59.0,J. Ennis enters the game for V. Carter,,83,89
324,4,8:59.0,,D. Lee makes free throw 1 of 1,83,90
325,4,8:34.0,M. Gasol makes 2-pt jump shot from 11 ft (assist by M. Conley),,85,90
326,4,8:19.0,,Personal foul by M. Gasol (drawn by K. Leonard),85,90
327,4,8:19.0,,P. Mills enters the game for D. Green,85,90
328,4,8:19.0,A. Harrison enters the game for M. Conley,,85,90
329,4,8:08.0,,K. Leonard makes 2-pt jump shot from 11 ft,85,92
330,4,7:45.0,J. Green makes 3-pt jump shot from 23 ft (assist by J. Ennis),,88,92
331,4,7:25.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by T. Parker),88,95
332,4,7:02.0,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),,90,95
333,4,6:42.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by T. Parker),90,98
334,4,6:21.0,M. Gasol makes 2-pt jump shot from 17 ft,,92,98
335,4,6:01.0,,T. Parker misses 2-pt jump shot from 11 ft,92,98
336,4,5:57.0,,Offensive rebound by L. Aldridge,92,98
337,4,5:57.0,,L. Aldridge makes 2-pt dunk at rim,92,100
338,4,5:39.0,A. Harrison makes 3-pt jump shot from 26 ft (assist by J. Green),,95,100
339,4,5:20.0,,K. Leonard makes 2-pt jump shot from 9 ft (assist by P. Mills),95,102
340,4,5:19.0,Memphis full timeout,,95,102
341,4,5:19.0,M. Conley enters the game for T. Daniels,,95,102
342,4,5:11.0,Personal foul by L. Aldridge (drawn by M. Gasol),,95,102
343,4,4:59.0,J. Ennis misses 3-pt jump shot from 24 ft,,95,102
344,4,4:58.0,Offensive rebound by M. Gasol,,95,102
345,4,4:51.0,M. Conley makes 2-pt jump shot from 9 ft (assist by M. Gasol),,97,102
346,4,4:35.0,,K. Leonard makes 2-pt layup at rim (assist by D. Lee),97,104
347,4,4:13.0,Turnover by M. Gasol (bad pass; steal by D. Lee),,97,104
348,4,4:10.0,,Shooting foul by A. Harrison (drawn by K. Leonard),97,104
349,4,4:10.0,,K. Leonard makes free throw 1 of 2,97,105
350,4,4:10.0,V. Carter enters the game for J. Ennis,,97,105
351,4,4:10.0,,K. Leonard makes free throw 2 of 2,97,106
352,4,4:02.0,M. Conley misses 3-pt jump shot from 24 ft,,97,106
353,4,4:01.0,,Defensive rebound by D. Lee,97,106
354,4,3:49.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by T. Parker),97,109
355,4,3:48.0,Memphis full timeout,,97,109
356,4,3:48.0,J. Ennis enters the game for A. Harrison,,97,109
357,4,3:25.0,M. Gasol misses 2-pt jump shot from 14 ft,,97,109
358,4,3:24.0,,Defensive rebound by P. Mills,97,109
359,4,3:02.0,,K. Leonard misses 2-pt jump shot from 18 ft,97,109
360,4,3:01.0,,Offensive rebound by L. Aldridge,97,109
361,4,2:47.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by T. Parker),97,112
362,4,2:33.0,J. Ennis misses 3-pt jump shot from 23 ft,,97,112
363,4,2:32.0,,Defensive rebound by P. Mills,97,112
364,4,2:13.0,,D. Lee makes 2-pt dunk at rim (assist by T. Parker),97,114
365,4,2:12.0,Memphis full timeout,,97,114
366,4,2:12.0,,J. Simmons enters the game for K. Leonard,97,114
367,4,2:12.0,,D. Murray enters the game for L. Aldridge,97,114
368,4,2:12.0,,D. Bertāns enters the game for D. Lee,97,114
369,4,2:12.0,,D. Dedmon enters the game for T. Parker,97,114
370,4,2:12.0,,K. Anderson enters the game for P. Mills,97,114
371,4,2:12.0,W. Baldwin enters the game for J. Ennis,,97,114
372,4,2:12.0,A. Harrison enters the game for M. Gasol,,97,114
373,4,2:12.0,J. Martin enters the game for V. Carter,,97,114
374,4,2:12.0,W. Selden enters the game for M. Conley,,97,114
375,4,2:12.0,D. Davis enters the game for J. Green,,97,114
376,4,1:54.0,A. Harrison misses 2-pt layup from 1 ft,,97,114
377,4,1:50.0,Offensive rebound by J. Martin,,97,114
378,4,1:50.0,J. Martin misses 2-pt layup from 1 ft,,97,114
379,4,1:49.0,,Defensive rebound by D. Dedmon,97,114
380,4,1:34.0,,D. Bertāns misses 3-pt jump shot from 23 ft,97,114
381,4,1:34.0,,Offensive rebound by D. Dedmon,97,114
382,4,1:34.0,,Shooting foul by D. Davis (drawn by D. Dedmon),97,114
383,4,1:34.0,,D. Dedmon misses free throw 1 of 2,97,114
384,4,1:34.0,,Offensive rebound by Team,97,114
385,4,1:34.0,,D. Dedmon makes free throw 2 of 2,97,115
386,4,1:25.0,Shooting foul by D. Dedmon (drawn by W. Baldwin),,97,115
