,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
104,2,10:25.0,Defensive rebound by L. Allen,,22,27
105,2,10:07.0,A. Jefferson misses 2-pt jump shot from 15 ft,,22,27
106,2,10:06.0,Offensive rebound by G. Robinson,,22,27
107,2,9:53.0,A. Jefferson makes 2-pt jump shot from 8 ft (assist by L. Allen),,24,27
108,2,9:37.0,,Personal foul by L. Allen (drawn by N. Mirotić),24,27
109,2,9:26.0,,Shooting foul by C. Miles (drawn by D. Wade),24,27
110,2,9:26.0,,D. Wade makes free throw 1 of 2,24,28
111,2,9:26.0,,D. Wade makes free throw 2 of 2,24,29
112,2,9:11.0,C. Miles misses 2-pt jump shot from 18 ft,,24,29
113,2,9:10.0,,Defensive rebound by D. Wade,24,29
114,2,9:07.0,,D. Wade makes 2-pt layup from 4 ft,24,31
115,2,8:49.0,J. Young misses 2-pt jump shot from 9 ft,,24,31
116,2,8:48.0,,Defensive rebound by C. Felício,24,31
117,2,8:39.0,,M. Carter-Williams misses 2-pt layup from 1 ft (block by L. Allen),24,31
118,2,8:37.0,Defensive rebound by G. Robinson,,24,31
119,2,8:33.0,G. Robinson misses 2-pt layup from 1 ft,,24,31
120,2,8:32.0,,Defensive rebound by D. McDermott,24,31
121,2,8:28.0,,D. McDermott makes 2-pt jump shot from 4 ft,24,33
122,2,8:01.0,G. Robinson misses 3-pt jump shot from 25 ft,,24,33
123,2,7:59.0,,Defensive rebound by C. Felício,24,33
124,2,7:57.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by D. McDermott),24,35
125,2,7:57.0,,Shooting foul by L. Allen (drawn by N. Mirotić),24,35
126,2,7:57.0,,Chicago full timeout,24,35
127,2,7:57.0,K. Séraphin enters the game for C. Miles,,24,35
128,2,7:57.0,M. Ellis enters the game for A. Jefferson,,24,35
129,2,7:57.0,,N. Mirotić makes free throw 1 of 1,24,36
130,2,7:35.0,M. Ellis misses 2-pt jump shot from 5 ft (block by M. Carter-Williams),,24,36
131,2,7:32.0,,Defensive rebound by C. Felício,24,36
132,2,7:26.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by N. Mirotić),24,39
133,2,7:01.0,K. Séraphin misses 2-pt hook shot from 6 ft,,24,39
134,2,7:00.0,,Defensive rebound by D. Wade,24,39
135,2,6:47.0,,C. Felício makes 2-pt layup from 3 ft (assist by D. Wade),24,41
136,2,6:28.0,Turnover by G. Robinson (lost ball; steal by M. Carter-Williams),,24,41
137,2,6:25.0,,D. McDermott makes 2-pt layup from 3 ft (assist by M. Carter-Williams),24,43
138,2,6:21.0,Indiana full timeout,,24,43
139,2,6:21.0,P. George enters the game for L. Allen,,24,43
140,2,6:21.0,T. Young enters the game for G. Robinson,,24,43
141,2,6:21.0,J. Teague enters the game for J. Young,,24,43
142,2,6:13.0,T. Young makes 2-pt jump shot from 4 ft (assist by M. Ellis),,26,43
143,2,5:50.0,,Turnover by M. Carter-Williams (bad pass; steal by K. Séraphin),26,43
144,2,5:42.0,T. Young makes 2-pt jump shot from 4 ft (assist by J. Teague),,28,43
145,2,5:25.0,,Turnover by C. Felício (bad pass; steal by K. Séraphin),28,43
146,2,5:15.0,T. Young misses 3-pt jump shot from 23 ft,,28,43
147,2,5:14.0,,Defensive rebound by N. Mirotić,28,43
148,2,4:57.0,,Shooting foul by K. Séraphin (drawn by D. Wade),28,43
149,2,4:57.0,,D. Wade makes free throw 1 of 2,28,44
150,2,4:57.0,M. Turner enters the game for K. Séraphin,,28,44
151,2,4:57.0,,J. Butler enters the game for D. McDermott,28,44
152,2,4:57.0,,R. Rondo enters the game for M. Carter-Williams,28,44
153,2,4:57.0,,T. Gibson enters the game for C. Felício,28,44
154,2,4:57.0,,D. Wade makes free throw 2 of 2,28,45
155,2,4:45.0,M. Turner makes 2-pt jump shot from 10 ft (assist by M. Ellis),,30,45
156,2,4:30.0,,T. Gibson makes 2-pt jump shot from 6 ft (assist by R. Rondo),30,47
157,2,4:19.0,P. George makes 2-pt layup from 3 ft (assist by T. Young),,32,47
158,2,4:04.0,,N. Mirotić misses 3-pt jump shot from 25 ft,32,47
159,2,4:03.0,Defensive rebound by P. George,,32,47
160,2,3:57.0,Personal foul by T. Gibson (drawn by P. George),,32,47
161,2,3:57.0,,I. Canaan enters the game for D. Wade,32,47
162,2,3:46.0,M. Turner makes 2-pt layup from 3 ft (assist by P. George),,34,47
163,2,3:27.0,,T. Gibson makes 2-pt dunk at rim (assist by R. Rondo),34,49
164,2,3:12.0,Turnover by P. George (bad pass; steal by J. Butler),,34,49
165,2,3:06.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by R. Rondo),34,52
166,2,2:52.0,P. George misses 2-pt jump shot from 9 ft,,34,52
167,2,2:51.0,,Defensive rebound by T. Gibson,34,52
168,2,2:31.0,,J. Butler makes 2-pt jump shot from 7 ft (assist by R. Rondo),34,54
169,2,2:24.0,Indiana full timeout,,34,54
170,2,2:24.0,,Chicago full timeout,34,54
171,2,2:18.0,Turnover by J. Teague (bad pass; steal by I. Canaan),,34,54
172,2,2:11.0,,I. Canaan misses 3-pt jump shot from 25 ft,34,54
173,2,2:10.0,Defensive rebound by M. Turner,,34,54
174,2,1:58.0,Turnover by M. Ellis (bad pass; steal by T. Gibson),,34,54
175,2,1:53.0,,I. Canaan makes 2-pt layup from 3 ft (assist by R. Rondo),34,56
176,2,1:37.0,M. Turner makes 2-pt jump shot from 5 ft (assist by P. George),,36,56
177,2,1:14.0,,Shooting foul by M. Turner (drawn by J. Butler),36,56
178,2,1:14.0,,J. Butler makes free throw 1 of 2,36,57
179,2,1:14.0,,J. Butler makes free throw 2 of 2,36,58
180,2,1:04.0,J. Teague misses 2-pt jump shot from 7 ft,,36,58
181,2,1:03.0,,Defensive rebound by T. Gibson,36,58
182,2,1:01.0,,J. Butler makes 2-pt dunk at rim (assist by R. Rondo),36,60
183,2,0:47.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,39,60
184,2,0:30.0,,R. Rondo makes 2-pt jump shot from 7 ft,39,62
185,2,0:13.0,T. Young makes 2-pt layup from 2 ft (assist by P. George),,41,62
186,2,0:01.0,,Chicago full timeout,41,62
187,3,11:45.0,M. Turner makes 2-pt jump shot from 19 ft (assist by J. Teague),,43,62
188,3,11:18.0,,D. Wade makes 2-pt jump shot from 20 ft (assist by J. Butler),43,64
189,3,11:01.0,P. George makes 3-pt jump shot from 25 ft (assist by M. Turner),,46,64
190,3,10:34.0,,Turnover by R. Rondo (bad pass; steal by P. George),46,64
191,3,10:30.0,Turnover by P. George (lost ball; steal by D. Wade),,46,64
192,3,10:15.0,,T. Gibson misses 2-pt layup from 3 ft,46,64
193,3,10:13.0,Defensive rebound by J. Teague,,46,64
194,3,9:53.0,M. Turner misses 2-pt jump shot from 9 ft,,46,64
195,3,9:52.0,,Defensive rebound by T. Gibson,46,64
196,3,9:37.0,,Shooting foul by M. Turner (drawn by J. Butler),46,64
197,3,9:37.0,,J. Butler makes free throw 1 of 2,46,65
198,3,9:37.0,,J. Butler makes free throw 2 of 2,46,66
199,3,9:27.0,Turnover by M. Ellis (bad pass; steal by D. Wade),,46,66
200,3,9:24.0,,Shooting foul by J. Teague (drawn by D. Wade),46,66
201,3,9:24.0,,D. Wade makes free throw 1 of 2,46,67
202,3,9:24.0,,D. Wade makes free throw 2 of 2,46,68
203,3,9:14.0,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),,49,68
204,3,9:09.0,,Personal block foul by P. George (drawn by J. Butler),49,68
205,3,8:52.0,,J. Butler makes 2-pt jump shot from 13 ft,49,70
206,3,8:40.0,Turnover by M. Turner (lost ball),,49,70
207,3,8:13.0,,D. Wade misses 2-pt jump shot from 11 ft,49,70
208,3,8:10.0,Defensive rebound by M. Turner,,49,70
209,3,8:06.0,M. Ellis makes 2-pt layup from 3 ft (assist by J. Teague),,51,70
210,3,7:54.0,Violation by P. George (kicked ball),,51,70
211,3,7:47.0,,R. Rondo makes 2-pt jump shot from 21 ft,51,72
212,3,7:33.0,P. George misses 2-pt jump shot from 7 ft,,51,72
213,3,7:32.0,,Defensive rebound by T. Gibson,51,72
214,3,7:32.0,,Personal foul by P. George (drawn by T. Gibson),51,72
215,3,7:12.0,,J. Butler misses 3-pt jump shot from 24 ft,51,72
216,3,7:11.0,Defensive rebound by M. Ellis,,51,72
217,3,7:01.0,M. Turner makes 2-pt jump shot from 17 ft (assist by T. Young),,53,72
218,3,6:48.0,,Personal foul by P. George (drawn by R. Rondo),53,72
219,3,6:48.0,,R. Rondo makes free throw 1 of 2,53,73
220,3,6:48.0,,R. Rondo makes free throw 2 of 2,53,74
221,3,6:44.0,Turnover by P. George (offensive foul),,53,74
222,3,6:44.0,Offensive foul by P. George (drawn by R. Rondo),,53,74
223,3,6:44.0,C. Miles enters the game for P. George,,53,74
224,3,6:27.0,,T. Gibson makes 2-pt jump shot from 19 ft (assist by D. Wade),53,76
225,3,6:14.0,Shooting foul by R. Lopez (drawn by M. Turner),,53,76
226,3,6:14.0,M. Turner makes free throw 1 of 2,,54,76
227,3,6:14.0,M. Turner misses free throw 2 of 2,,54,76
228,3,6:13.0,,Defensive rebound by R. Lopez,54,76
229,3,5:51.0,,Turnover by R. Rondo (bad pass; steal by T. Young),54,76
230,3,5:46.0,T. Young misses 2-pt layup from 2 ft,,54,76
231,3,5:45.0,,Defensive rebound by J. Butler,54,76
232,3,5:39.0,,T. Gibson misses 2-pt layup from 2 ft (block by C. Miles),54,76
233,3,5:37.0,,Offensive rebound by D. Wade,54,76
234,3,5:29.0,,R. Lopez makes 2-pt dunk at rim (assist by J. Butler),54,78
235,3,5:29.0,Indiana full timeout,,54,78
236,3,5:29.0,,D. McDermott enters the game for D. Wade,54,78
237,3,5:10.0,M. Ellis misses 3-pt jump shot from 25 ft,,54,78
238,3,5:09.0,,Defensive rebound by J. Butler,54,78
239,3,4:49.0,,Turnover by R. Rondo (bad pass; steal by T. Young),54,78
240,3,4:42.0,Shooting foul by J. Butler (drawn by M. Turner),,54,78
241,3,4:42.0,M. Turner makes free throw 1 of 2,,55,78
242,3,4:42.0,M. Turner makes free throw 2 of 2,,56,78
243,3,4:27.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by R. Rondo),56,81
244,3,4:15.0,J. Teague misses 2-pt jump shot from 20 ft,,56,81
245,3,4:14.0,Offensive rebound by M. Turner,,56,81
246,3,4:14.0,M. Turner makes 2-pt dunk at rim,,58,81
247,3,4:09.0,,R. Lopez makes 2-pt dunk at rim (assist by R. Rondo),58,83
248,3,3:50.0,Personal foul by J. Butler (drawn by M. Turner),,58,83
249,3,3:50.0,A. Jefferson enters the game for T. Young,,58,83
250,3,3:50.0,G. Niang enters the game for M. Turner,,58,83
251,3,3:50.0,,M. Carter-Williams enters the game for T. Gibson,58,83
252,3,3:50.0,,N. Mirotić enters the game for R. Rondo,58,83
253,3,3:40.0,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),,61,83
254,3,3:22.0,,M. Carter-Williams makes 2-pt jump shot from 9 ft (assist by D. McDermott),61,85
255,3,3:09.0,Turnover by G. Niang (lost ball; steal by D. McDermott),,61,85
256,3,3:05.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Teague),61,85
257,3,3:01.0,J. Teague misses 2-pt layup from 2 ft (block by R. Lopez),,61,85
258,3,3:01.0,Offensive rebound by Team,,61,85
259,3,3:01.0,,I. Canaan enters the game for J. Butler,61,85
260,3,2:57.0,C. Miles misses 2-pt jump shot from 18 ft,,61,85
261,3,2:56.0,,Defensive rebound by R. Lopez,61,85
262,3,2:42.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,61,85
263,3,2:41.0,,Offensive rebound by R. Lopez,61,85
264,3,2:38.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by R. Lopez),61,88
265,3,2:21.0,Personal foul by M. Carter-Williams (drawn by J. Teague),,61,88
266,3,2:21.0,,Chicago full timeout,61,88
267,3,2:21.0,J. Young enters the game for J. Teague,,61,88
268,3,2:12.0,C. Miles makes 2-pt layup from 2 ft (assist by J. Young),,63,88
269,3,1:57.0,,Turnover by M. Carter-Williams (traveling),63,88
270,3,1:47.0,A. Jefferson misses 2-pt jump shot from 13 ft,,63,88
271,3,1:45.0,Offensive rebound by G. Niang,,63,88
272,3,1:39.0,M. Ellis misses 2-pt jump shot from 16 ft,,63,88
273,3,1:38.0,Offensive rebound by A. Jefferson,,63,88
274,3,1:38.0,A. Jefferson makes 2-pt layup from 3 ft,,65,88
275,3,1:23.0,,Shooting foul by C. Miles (drawn by R. Lopez),65,88
276,3,1:23.0,,R. Lopez makes free throw 1 of 2,65,89
277,3,1:23.0,,R. Lopez makes free throw 2 of 2,65,90
278,3,1:00.0,M. Ellis misses 2-pt jump shot from 4 ft (block by R. Lopez),,65,90
279,3,0:58.0,,Defensive rebound by R. Lopez,65,90
280,3,0:55.0,,Turnover by D. McDermott (lost ball),65,90
281,3,0:35.0,G. Niang makes 2-pt jump shot from 4 ft (assist by A. Jefferson),,67,90
282,3,0:27.0,,Shooting foul by A. Jefferson (drawn by M. Carter-Williams),67,90
283,3,0:27.0,,M. Carter-Williams makes free throw 1 of 2,67,91
284,3,0:27.0,G. Robinson enters the game for M. Ellis,,67,91
285,3,0:27.0,,C. Felício enters the game for R. Lopez,67,91
286,3,0:27.0,,M. Carter-Williams makes free throw 2 of 2,67,92
287,3,0:10.0,C. Miles misses 2-pt jump shot from 3 ft,,67,92
288,3,0:09.0,,Defensive rebound by D. McDermott,67,92
289,3,0:00.0,,I. Canaan misses 3-pt jump shot from 25 ft,67,92
290,3,0:00.0,,Offensive rebound by Team,67,92
291,4,11:47.0,,N. Mirotić misses 3-pt jump shot from 25 ft,67,92
292,4,11:46.0,Defensive rebound by A. Jefferson,,67,92
293,4,11:39.0,C. Miles misses 3-pt jump shot from 25 ft,,67,92
294,4,11:37.0,Offensive rebound by G. Robinson,,67,92
295,4,11:26.0,Def 3 sec tech foul by D. McDermott,,67,92
296,4,11:26.0,J. Young makes technical free throw,,68,92
297,4,11:19.0,J. Young misses 2-pt jump shot from 14 ft,,68,92
298,4,11:18.0,,Defensive rebound by D. McDermott,68,92
299,4,11:10.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by I. Canaan),68,95
300,4,10:53.0,C. Miles makes 2-pt jump shot from 21 ft (assist by A. Jefferson),,70,95
301,4,10:40.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),70,97
302,4,10:20.0,Turnover by G. Niang (bad pass),,70,97
303,4,10:07.0,,Turnover by M. Carter-Williams (bad pass; steal by C. Miles),70,97
304,4,10:05.0,Shooting foul by I. Canaan (drawn by G. Robinson),,70,97
305,4,10:05.0,G. Robinson makes 2-pt layup from 3 ft (assist by C. Miles),,72,97
306,4,10:05.0,G. Robinson makes free throw 1 of 1,,73,97
307,4,9:40.0,,N. Mirotić makes 2-pt dunk at rim (assist by D. McDermott),73,99
308,4,9:22.0,G. Niang misses 2-pt layup from 3 ft (block by M. Carter-Williams),,73,99
309,4,9:21.0,,Defensive rebound by M. Carter-Williams,73,99
310,4,9:15.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by I. Canaan),73,102
311,4,9:02.0,Shooting foul by C. Felício (drawn by G. Robinson),,73,102
312,4,9:02.0,G. Robinson makes free throw 1 of 2,,74,102
313,4,9:02.0,G. Robinson makes free throw 2 of 2,,75,102
314,4,8:47.0,,N. Mirotić misses 2-pt layup from 1 ft (block by C. Miles),75,102
315,4,8:47.0,,Offensive rebound by N. Mirotić,75,102
316,4,8:47.0,,N. Mirotić misses 2-pt layup from 1 ft,75,102
317,4,8:47.0,,Offensive rebound by Team,75,102
318,4,8:47.0,Loose ball foul by A. Jefferson (drawn by C. Felício),,75,102
319,4,8:47.0,,Chicago full timeout,75,102
320,4,8:47.0,K. Séraphin enters the game for A. Jefferson,,75,102
321,4,8:34.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,75,102
322,4,8:33.0,Defensive rebound by J. Young,,75,102
323,4,8:28.0,C. Miles makes 2-pt layup from 4 ft (assist by J. Young),,77,102
324,4,8:11.0,,D. McDermott misses 2-pt jump shot from 7 ft,77,102
325,4,8:10.0,Defensive rebound by K. Séraphin,,77,102
326,4,8:00.0,G. Niang misses 3-pt jump shot from 23 ft,,77,102
327,4,7:58.0,,Defensive rebound by N. Mirotić,77,102
328,4,7:50.0,,M. Carter-Williams misses 2-pt layup from 3 ft,77,102
329,4,7:48.0,,Offensive rebound by C. Felício,77,102
330,4,7:48.0,,C. Felício misses 2-pt layup from 2 ft,77,102
331,4,7:47.0,,Offensive rebound by C. Felício,77,102
332,4,7:47.0,,C. Felício makes 2-pt layup from 2 ft,77,104
333,4,7:30.0,G. Robinson makes 2-pt layup from 3 ft (assist by K. Séraphin),,79,104
334,4,7:16.0,,N. Mirotić misses 3-pt jump shot from 23 ft,79,104
335,4,7:15.0,Defensive rebound by C. Miles,,79,104
336,4,7:06.0,G. Niang makes 2-pt layup from 3 ft (assist by C. Miles),,81,104
337,4,6:43.0,,Shooting foul by K. Séraphin (drawn by C. Felício),81,104
338,4,6:43.0,,C. Felício makes free throw 1 of 2,81,105
339,4,6:43.0,,C. Felício misses free throw 2 of 2,81,105
340,4,6:43.0,R. Christmas enters the game for C. Miles,,81,105
341,4,6:43.0,,B. Portis enters the game for N. Mirotić,81,105
342,4,6:41.0,Defensive rebound by J. Young,,81,105
343,4,6:40.0,Indiana full timeout,,81,105
344,4,6:20.0,K. Séraphin makes 2-pt dunk at rim,,83,105
345,4,5:56.0,,B. Portis misses 2-pt jump shot from 6 ft,83,105
346,4,5:55.0,Defensive rebound by R. Christmas,,83,105
347,4,5:45.0,J. Young makes 2-pt jump shot from 19 ft (assist by K. Séraphin),,85,105
348,4,5:32.0,,M. Carter-Williams misses 2-pt jump shot from 13 ft,85,105
349,4,5:30.0,,Offensive rebound by B. Portis,85,105
350,4,5:30.0,,B. Portis misses 2-pt layup from 3 ft,85,105
351,4,5:29.0,,Offensive rebound by C. Felício,85,105
352,4,5:20.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by B. Portis),85,108
353,4,5:07.0,R. Christmas misses 2-pt jump shot from 21 ft,,85,108
354,4,5:06.0,Offensive rebound by K. Séraphin,,85,108
355,4,5:05.0,K. Séraphin makes 2-pt hook shot from 3 ft,,87,108
356,4,4:48.0,,M. Carter-Williams misses 2-pt jump shot from 12 ft,87,108
357,4,4:47.0,Defensive rebound by K. Séraphin,,87,108
358,4,4:47.0,Personal foul by M. Carter-Williams (drawn by K. Séraphin),,87,108
359,4,4:47.0,,D. Valentine enters the game for I. Canaan,87,108
360,4,4:47.0,,Violation by Team (jump ball),87,108
361,4,4:36.0,J. Young makes 3-pt jump shot from 26 ft,,90,108
362,4,4:21.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),90,111
363,4,4:06.0,J. Young makes 2-pt layup from 3 ft (assist by R. Christmas),,92,111
364,4,3:51.0,,B. Portis misses 2-pt jump shot from 18 ft,92,111
365,4,3:50.0,Defensive rebound by K. Séraphin,,92,111
366,4,3:41.0,G. Robinson makes 2-pt jump shot from 21 ft (assist by J. Young),,94,111
367,4,3:26.0,,Turnover by D. Valentine (bad pass),94,111
368,4,3:26.0,,P. Zipser enters the game for D. McDermott,94,111
369,4,3:09.0,K. Séraphin makes 2-pt jump shot from 6 ft,,96,111
370,4,2:56.0,,Shooting foul by R. Christmas (drawn by M. Carter-Williams),96,111
371,4,2:56.0,,Chicago full timeout,96,111
372,4,2:56.0,,M. Carter-Williams misses free throw 1 of 2,96,111
373,4,2:56.0,,Offensive rebound by Team,96,111
374,4,2:56.0,,M. Carter-Williams makes free throw 2 of 2,96,112
375,4,2:38.0,K. Séraphin makes 2-pt jump shot from 8 ft,,98,112
376,4,2:20.0,,D. Valentine misses 3-pt jump shot from 23 ft,98,112
377,4,2:19.0,Defensive rebound by G. Niang,,98,112
