,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
60,1,4:44.0,J. Crawford enters the game for J. Redick,,13,15
61,1,4:37.0,,N. Jokić makes 2-pt hook shot from 4 ft (assist by J. Nelson),13,17
62,1,4:13.0,W. Johnson misses 2-pt jump shot from 14 ft,,13,17
63,1,4:12.0,,Defensive rebound by N. Jokić,13,17
64,1,4:10.0,,Turnover by N. Jokić (bad pass),13,17
65,1,4:01.0,B. Bass misses 2-pt layup from 3 ft,,13,17
66,1,4:00.0,,Defensive rebound by M. Plumlee,13,17
67,1,4:00.0,,Personal foul by C. Paul (drawn by M. Plumlee),13,17
68,1,4:00.0,,K. Faried enters the game for M. Plumlee,13,17
69,1,3:50.0,,J. Murray makes 2-pt layup from 2 ft (assist by W. Barton),13,19
70,1,3:29.0,R. Felton misses 2-pt jump shot from 20 ft,,13,19
71,1,3:28.0,,Defensive rebound by K. Faried,13,19
72,1,3:19.0,A. Anderson enters the game for C. Paul,,13,19
73,1,3:09.0,,N. Jokić makes 2-pt layup from 3 ft (assist by J. Nelson),13,21
74,1,2:51.0,J. Crawford misses 2-pt jump shot from 10 ft,,13,21
75,1,2:51.0,,Defensive rebound by N. Jokić,13,21
76,1,2:42.0,,N. Jokić misses 2-pt jump shot from 18 ft,13,21
77,1,2:41.0,,Offensive rebound by Team,13,21
78,1,2:41.0,Loose ball foul by A. Anderson (drawn by K. Faried),,13,21
79,1,2:41.0,,Denver full timeout,13,21
80,1,2:41.0,,K. Faried makes free throw 1 of 2,13,22
81,1,2:41.0,,M. Plumlee enters the game for N. Jokić,13,21
82,1,2:41.0,,G. Harris enters the game for J. Nelson,13,21
83,1,2:41.0,,K. Faried makes free throw 2 of 2,13,23
84,1,2:22.0,A. Anderson makes 3-pt jump shot from 25 ft (assist by W. Johnson),,16,23
85,1,2:05.0,,W. Barton misses 2-pt jump shot from 3 ft (block by B. Bass),16,23
86,1,2:00.0,,Offensive rebound by K. Faried,16,23
87,1,2:00.0,,K. Faried makes 2-pt layup from 2 ft,16,25
88,1,1:44.0,W. Johnson makes 2-pt jump shot from 7 ft (assist by J. Crawford),,18,25
89,1,1:26.0,,K. Faried misses 2-pt hook shot from 9 ft,18,25
90,1,1:24.0,Defensive rebound by R. Felton,,18,25
91,1,1:09.0,Turnover by J. Crawford (lost ball; steal by J. Murray),,18,25
92,1,1:03.0,,J. Murray misses 2-pt layup from 1 ft,18,25
93,1,1:01.0,,Offensive rebound by W. Barton,18,25
94,1,1:01.0,,W. Barton makes 2-pt layup from 1 ft,18,27
95,1,0:44.0,R. Felton misses 2-pt layup from 2 ft (block by M. Plumlee),,18,27
96,1,0:43.0,,Defensive rebound by K. Faried,18,27
97,1,0:23.0,,K. Faried misses 2-pt jump shot from 6 ft,18,27
98,1,0:20.0,Defensive rebound by W. Johnson,,18,27
99,1,0:06.0,Personal take foul by J. Murray (drawn by J. Crawford),,18,27
100,1,0:01.0,Shooting foul by K. Faried (drawn by B. Bass),,18,27
101,1,0:01.0,B. Bass misses free throw 1 of 2,,18,27
102,1,0:01.0,Offensive rebound by Team,,18,27
103,1,0:01.0,B. Bass makes free throw 2 of 2,,19,27
104,2,11:44.0,J. Crawford misses 2-pt layup from 2 ft,,19,27
105,2,11:43.0,,Defensive rebound by M. Plumlee,19,27
106,2,11:27.0,,J. Murray misses 3-pt jump shot from 24 ft,19,27
107,2,11:27.0,Defensive rebound by J. Crawford,,19,27
108,2,11:18.0,B. Bass misses 2-pt layup from 2 ft (block by M. Plumlee),,19,27
109,2,11:16.0,Offensive rebound by B. Bass,,19,27
110,2,11:12.0,B. Bass makes 2-pt layup from 2 ft,,21,27
111,2,10:59.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by G. Harris),21,30
112,2,10:46.0,J. Crawford misses 2-pt jump shot from 19 ft,,21,30
113,2,10:46.0,,Defensive rebound by W. Barton,21,30
114,2,10:27.0,,J. Murray misses 3-pt jump shot from 24 ft,21,30
115,2,10:26.0,,Offensive rebound by K. Faried,21,30
116,2,10:22.0,,K. Faried misses 2-pt jump shot from 8 ft (block by J. Crawford),21,30
117,2,10:20.0,Defensive rebound by J. Crawford,,21,30
118,2,10:07.0,B. Bass makes 2-pt jump shot from 12 ft,,23,30
119,2,9:55.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by M. Plumlee),23,33
120,2,9:39.0,W. Johnson misses 3-pt jump shot from 24 ft,,23,33
121,2,9:38.0,,Defensive rebound by M. Plumlee,23,33
122,2,9:29.0,,M. Plumlee makes 2-pt dunk at rim (assist by K. Faried),23,35
123,2,9:29.0,LA Clippers full timeout,,23,35
124,2,9:29.0,J. Redick enters the game for W. Johnson,,23,35
125,2,9:29.0,M. Speights enters the game for R. Felton,,23,35
126,2,9:29.0,A. Rivers enters the game for A. Anderson,,23,35
127,2,9:29.0,,J. Hernangómez enters the game for K. Faried,23,35
128,2,9:06.0,J. Crawford makes 3-pt jump shot from 25 ft,,26,35
129,2,8:54.0,,Shooting foul by M. Speights (drawn by G. Harris),26,35
130,2,8:54.0,,G. Harris makes free throw 1 of 2,26,36
131,2,8:54.0,C. Paul enters the game for M. Speights,,26,36
132,2,8:54.0,P. Pierce enters the game for J. Crawford,,26,36
133,2,8:54.0,,G. Harris makes free throw 2 of 2,26,37
134,2,8:37.0,P. Pierce misses 3-pt jump shot from 25 ft,,26,37
135,2,8:36.0,,Defensive rebound by J. Hernangómez,26,37
136,2,8:31.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),26,40
137,2,8:09.0,Turnover by C. Paul (bad pass; steal by J. Murray),,26,40
138,2,8:03.0,,W. Barton misses 3-pt jump shot from 25 ft,26,40
139,2,8:02.0,Defensive rebound by A. Rivers,,26,40
140,2,7:52.0,J. Redick makes 2-pt jump shot from 20 ft,,28,40
141,2,7:36.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by W. Barton),28,43
142,2,7:08.0,P. Pierce misses 2-pt jump shot from 20 ft,,28,43
143,2,7:07.0,,Defensive rebound by J. Murray,28,43
144,2,6:56.0,,W. Barton misses 2-pt jump shot from 17 ft,28,43
145,2,6:55.0,,Offensive rebound by W. Barton,28,43
146,2,6:46.0,,J. Hernangómez misses 2-pt jump shot from 8 ft,28,43
147,2,6:45.0,Defensive rebound by B. Bass,,28,43
148,2,6:36.0,C. Paul makes 2-pt layup from 3 ft,,30,43
149,2,6:21.0,,J. Murray misses 2-pt layup from 3 ft,30,43
150,2,6:18.0,Defensive rebound by P. Pierce,,30,43
151,2,6:16.0,Turnover by P. Pierce (bad pass; steal by J. Murray),,30,43
152,2,6:12.0,,J. Murray misses 2-pt jump shot from 8 ft,30,43
153,2,6:11.0,,Offensive rebound by J. Murray,30,43
154,2,6:11.0,,J. Murray makes 2-pt layup from 2 ft,30,45
155,2,5:46.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by C. Paul),,33,45
156,2,5:36.0,,W. Barton makes 2-pt layup from 2 ft,33,47
157,2,5:14.0,A. Rivers makes 2-pt jump shot from 8 ft,,35,47
158,2,4:55.0,,M. Plumlee makes 2-pt layup from 3 ft (assist by G. Harris),35,49
159,2,4:32.0,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),,38,49
160,2,4:32.0,,Denver full timeout,38,49
161,2,4:32.0,L. Mbah a Moute enters the game for B. Bass,,38,49
162,2,4:32.0,,N. Jokić enters the game for M. Plumlee,38,49
163,2,4:32.0,,J. Nelson enters the game for J. Murray,38,49
164,2,4:12.0,,Turnover by J. Nelson (bad pass; steal by J. Redick),38,49
165,2,4:06.0,C. Paul makes 2-pt layup from 2 ft,,40,49
166,2,3:46.0,,W. Barton misses 3-pt jump shot from 25 ft,40,49
167,2,3:43.0,Defensive rebound by L. Mbah a Moute,,40,49
168,2,3:31.0,J. Redick makes 2-pt jump shot from 4 ft,,42,49
169,2,3:20.0,,Shooting foul by L. Mbah a Moute (drawn by G. Harris),42,49
170,2,3:20.0,,G. Harris makes free throw 1 of 2,42,50
171,2,3:20.0,,G. Harris makes free throw 2 of 2,42,51
172,2,3:03.0,A. Rivers makes 2-pt layup from 3 ft (assist by C. Paul),,44,51
173,2,2:50.0,,G. Harris misses 2-pt layup from 2 ft,44,51
174,2,2:49.0,Defensive rebound by J. Redick,,44,51
175,2,2:36.0,J. Redick misses 3-pt jump shot from 23 ft,,44,51
176,2,2:36.0,,Defensive rebound by N. Jokić,44,51
177,2,2:31.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Jokić),44,54
178,2,2:08.0,C. Paul makes 2-pt jump shot from 20 ft,,46,54
179,2,2:00.0,,Turnover by J. Nelson (bad pass),46,54
180,2,2:00.0,Official timeout,,46,54
181,2,1:50.0,C. Paul misses 2-pt jump shot from 17 ft,,46,54
182,2,1:49.0,Offensive rebound by Team,,46,54
183,2,1:49.0,,Loose ball foul by G. Harris (drawn by L. Mbah a Moute),46,54
184,2,1:36.0,P. Pierce misses 3-pt jump shot from 24 ft,,46,54
185,2,1:35.0,,Defensive rebound by G. Harris,46,54
186,2,1:23.0,,N. Jokić misses 2-pt jump shot from 13 ft,46,54
187,2,1:21.0,Defensive rebound by P. Pierce,,46,54
188,2,1:12.0,J. Redick misses 3-pt jump shot from 24 ft,,46,54
189,2,1:11.0,,Defensive rebound by N. Jokić,46,54
190,2,1:00.0,,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokić),46,56
191,2,0:43.0,L. Mbah a Moute misses 2-pt jump shot from 17 ft,,46,56
192,2,0:42.0,,Defensive rebound by J. Hernangómez,46,56
193,2,0:32.0,,N. Jokić misses 3-pt jump shot from 25 ft,46,56
194,2,0:31.0,Defensive rebound by J. Redick,,46,56
195,2,0:25.0,LA Clippers full timeout,,46,56
196,2,0:25.0,J. Crawford enters the game for P. Pierce,,46,56
197,2,0:08.0,A. Rivers misses 3-pt jump shot from 25 ft,,46,56
198,2,0:07.0,,Defensive rebound by W. Barton,46,56
199,2,0:05.0,,Personal take foul by C. Paul (drawn by W. Barton),46,56
200,2,0:05.0,,Denver full timeout,46,56
201,2,0:05.0,B. Bass enters the game for L. Mbah a Moute,,46,56
202,2,0:05.0,W. Johnson enters the game for J. Crawford,,46,56
203,2,0:02.0,,J. Nelson makes 3-pt jump shot from 26 ft (assist by N. Jokić),46,59
204,3,11:45.0,M. Speights makes 3-pt jump shot from 26 ft (assist by C. Paul),,49,59
205,3,11:28.0,,J. Nelson makes 2-pt jump shot from 15 ft (assist by N. Jokić),49,61
206,3,11:10.0,M. Speights misses 2-pt jump shot from 17 ft,,49,61
207,3,11:09.0,,Defensive rebound by N. Jokić,49,61
208,3,11:02.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,49,61
209,3,11:01.0,Defensive rebound by L. Mbah a Moute,,49,61
210,3,10:53.0,C. Paul makes 3-pt jump shot from 24 ft (assist by J. Redick),,52,61
211,3,10:32.0,,J. Nelson misses 2-pt jump shot from 20 ft,52,61
212,3,10:30.0,Defensive rebound by J. Redick,,52,61
213,3,10:11.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by C. Paul),,55,61
214,3,10:11.0,,Denver full timeout,55,61
215,3,9:54.0,,Shooting foul by A. Rivers (drawn by J. Hernangómez),55,61
216,3,9:54.0,,J. Hernangómez makes free throw 1 of 2,55,62
217,3,9:54.0,,J. Hernangómez makes free throw 2 of 2,55,63
218,3,9:44.0,C. Paul misses 2-pt jump shot from 16 ft,,55,63
219,3,9:43.0,,Defensive rebound by M. Plumlee,55,63
220,3,9:37.0,,G. Harris makes 2-pt layup from 2 ft (assist by M. Plumlee),55,65
221,3,9:24.0,J. Redick makes 2-pt jump shot from 21 ft (assist by M. Speights),,57,65
222,3,9:08.0,,Shooting foul by C. Paul (drawn by N. Jokić),57,65
223,3,9:08.0,,N. Jokić makes free throw 1 of 2,57,66
224,3,9:08.0,,N. Jokić makes free throw 2 of 2,57,67
225,3,8:49.0,A. Rivers misses 3-pt jump shot from 25 ft,,57,67
226,3,8:48.0,Offensive rebound by L. Mbah a Moute,,57,67
227,3,8:44.0,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),,60,67
228,3,8:24.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by M. Plumlee),60,70
229,3,8:07.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,60,70
230,3,8:06.0,,Defensive rebound by N. Jokić,60,70
231,3,7:59.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by N. Jokić),60,73
232,3,7:59.0,LA Clippers full timeout,,60,73
233,3,7:46.0,Turnover by J. Redick (lost ball; steal by J. Hernangómez),,60,73
234,3,7:45.0,,Personal take foul by J. Redick,60,73
235,3,7:28.0,,G. Harris misses 3-pt jump shot from 26 ft,60,73
236,3,7:27.0,Defensive rebound by L. Mbah a Moute,,60,73
237,3,7:21.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,60,73
238,3,7:20.0,Offensive rebound by M. Speights,,60,73
239,3,7:17.0,M. Speights makes 2-pt layup from 2 ft,,62,73
240,3,7:14.0,,K. Faried enters the game for M. Plumlee,62,73
241,3,7:03.0,,Shooting foul by C. Paul (drawn by J. Nelson),62,73
242,3,7:03.0,,J. Nelson makes free throw 1 of 2,62,74
243,3,7:03.0,R. Felton enters the game for C. Paul,,62,74
244,3,7:03.0,,J. Nelson makes free throw 2 of 2,62,75
245,3,6:59.0,Personal foul by N. Jokić (drawn by L. Mbah a Moute),,62,75
246,3,6:52.0,J. Redick makes 3-pt jump shot from 26 ft (assist by L. Mbah a Moute),,65,75
247,3,6:34.0,,N. Jokić makes 2-pt hook shot from 7 ft,65,77
248,3,6:30.0,A. Rivers makes 2-pt jump shot from 3 ft,,67,77
249,3,6:30.0,Shooting foul by J. Hernangómez (drawn by A. Rivers),,67,77
250,3,6:30.0,A. Rivers misses free throw 1 of 1,,67,77
251,3,6:30.0,,W. Barton enters the game for J. Hernangómez,67,77
252,3,6:28.0,,Defensive rebound by K. Faried,67,77
253,3,6:15.0,,K. Faried makes 2-pt layup from 3 ft,67,79
254,3,6:15.0,,Shooting foul by M. Speights (drawn by K. Faried),67,79
255,3,6:15.0,,K. Faried misses free throw 1 of 1,67,79
256,3,6:13.0,Defensive rebound by M. Speights,,67,79
257,3,5:52.0,A. Rivers misses 3-pt jump shot from 24 ft,,67,79
258,3,5:51.0,,Defensive rebound by G. Harris,67,79
259,3,5:41.0,,Turnover by J. Nelson (bad pass),67,79
260,3,5:41.0,J. Crawford enters the game for J. Redick,,67,79
261,3,5:30.0,M. Speights misses 3-pt jump shot from 24 ft,,67,79
262,3,5:29.0,,Defensive rebound by N. Jokić,67,79
263,3,5:10.0,,N. Jokić misses 2-pt jump shot from 3 ft (block by L. Mbah a Moute),67,79
264,3,5:09.0,,Offensive rebound by N. Jokić,67,79
265,3,5:04.0,,K. Faried makes 2-pt hook shot from 9 ft (assist by N. Jokić),67,81
266,3,4:50.0,J. Crawford misses 2-pt jump shot from 17 ft,,67,81
267,3,4:48.0,Offensive rebound by L. Mbah a Moute,,67,81
268,3,4:39.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by J. Crawford),,70,81
269,3,4:27.0,,K. Faried misses 2-pt jump shot from 19 ft,70,81
270,3,4:26.0,,Offensive rebound by N. Jokić,70,81
271,3,4:26.0,,N. Jokić makes 2-pt jump shot from 3 ft,70,83
272,3,4:26.0,,Shooting foul by A. Rivers (drawn by N. Jokić),70,83
273,3,4:26.0,W. Johnson enters the game for M. Speights,,70,83
274,3,4:26.0,,J. Murray enters the game for G. Harris,70,83
275,3,4:26.0,,N. Jokić makes free throw 1 of 1,70,84
276,3,4:11.0,A. Rivers makes 2-pt layup from 2 ft,,72,84
277,3,3:59.0,,K. Faried makes 2-pt hook shot from 6 ft (assist by N. Jokić),72,86
278,3,3:45.0,Turnover by R. Felton (bad pass),,72,86
279,3,3:45.0,,M. Plumlee enters the game for N. Jokić,72,86
280,3,3:34.0,,W. Barton makes 2-pt dunk at rim (assist by J. Nelson),72,88
281,3,3:19.0,Technical foul by J. Crawford,,72,88
282,3,3:19.0,,J. Murray makes technical free throw,72,89
283,3,3:19.0,B. Bass enters the game for L. Mbah a Moute,,72,89
284,3,3:09.0,W. Johnson misses 3-pt jump shot from 25 ft,,72,89
285,3,3:08.0,,Defensive rebound by K. Faried,72,89
286,3,2:55.0,,J. Murray misses 2-pt jump shot from 7 ft,72,89
287,3,2:53.0,,Offensive rebound by M. Plumlee,72,89
288,3,2:53.0,,M. Plumlee makes 2-pt dunk at rim,72,91
289,3,2:53.0,LA Clippers full timeout,,72,91
290,3,2:39.0,,Loose ball foul by M. Plumlee (drawn by J. Crawford),72,91
291,3,2:33.0,Shooting foul by M. Plumlee (drawn by R. Felton),,72,91
292,3,2:33.0,R. Felton makes free throw 1 of 2,,73,91
293,3,2:33.0,R. Felton makes free throw 2 of 2,,74,91
294,3,2:14.0,,Turnover by M. Plumlee (3 sec),74,91
295,3,2:01.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by R. Felton),,77,91
296,3,1:34.0,,J. Murray makes 3-pt jump shot from 26 ft,77,94
297,3,1:21.0,W. Johnson misses 3-pt jump shot from 25 ft,,77,94
298,3,1:20.0,,Defensive rebound by W. Barton,77,94
299,3,1:12.0,,J. Murray misses 3-pt jump shot from 25 ft,77,94
300,3,1:10.0,Defensive rebound by J. Crawford,,77,94
301,3,1:03.0,J. Crawford misses 3-pt jump shot from 26 ft,,77,94
302,3,1:02.0,,Defensive rebound by M. Plumlee,77,94
303,3,0:56.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Plumlee),77,97
304,3,0:41.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by R. Felton),,80,97
305,3,0:29.0,,W. Barton makes 3-pt jump shot from 27 ft (assist by J. Nelson),80,100
306,3,0:18.0,A. Rivers misses 2-pt layup from 3 ft,,80,100
307,3,0:17.0,,Defensive rebound by J. Murray,80,100
308,3,0:02.0,,Shooting foul by W. Johnson (drawn by W. Barton),80,100
309,3,0:02.0,,W. Barton makes free throw 1 of 3,80,101
310,3,0:02.0,,W. Barton makes free throw 2 of 3,80,102
311,3,0:02.0,,W. Barton makes free throw 3 of 3,80,103
312,4,11:41.0,,J. Murray makes 2-pt layup from 2 ft (assist by G. Harris),80,105
313,4,11:34.0,Shooting foul by J. Murray (drawn by R. Felton),,80,105
314,4,11:34.0,R. Felton makes free throw 1 of 2,,81,105
315,4,11:34.0,R. Felton misses free throw 2 of 2,,81,105
316,4,11:34.0,P. Pierce enters the game for W. Johnson,,81,105
317,4,11:32.0,,Defensive rebound by N. Jokić,81,105
318,4,11:15.0,,Turnover by W. Barton (traveling),81,105
319,4,11:15.0,A. Anderson enters the game for R. Felton,,81,105
320,4,11:05.0,B. Bass makes 2-pt dunk at rim (assist by C. Paul),,83,105
321,4,11:05.0,Shooting foul by G. Harris (drawn by B. Bass),,83,105
322,4,11:05.0,B. Bass makes free throw 1 of 1,,84,105
323,4,10:46.0,,J. Murray misses 2-pt jump shot from 7 ft,84,105
324,4,10:45.0,,Offensive rebound by N. Jokić,84,105
325,4,10:44.0,,N. Jokić misses 2-pt layup from 2 ft,84,105
326,4,10:42.0,,Offensive rebound by J. Hernangómez,84,105
327,4,10:42.0,,J. Hernangómez makes 2-pt layup from 2 ft,84,107
328,4,10:17.0,B. Bass makes 2-pt layup from 2 ft (assist by J. Crawford),,86,107
329,4,10:11.0,,Turnover by N. Jokić (bad pass; steal by B. Bass),86,107
330,4,10:02.0,A. Anderson makes 2-pt layup from 2 ft,,88,107
331,4,10:02.0,,Denver full timeout,88,107
332,4,9:51.0,,Shooting foul by A. Anderson (drawn by W. Barton),88,107
333,4,9:51.0,,W. Barton makes free throw 1 of 2,88,108
334,4,9:51.0,,W. Barton misses free throw 2 of 2,88,108
335,4,9:49.0,Defensive rebound by P. Pierce,,88,108
336,4,9:29.0,P. Pierce misses 3-pt jump shot from 23 ft,,88,108
337,4,9:28.0,,Defensive rebound by N. Jokić,88,108
338,4,9:17.0,,G. Harris misses 3-pt jump shot from 25 ft,88,108
339,4,9:16.0,Defensive rebound by B. Bass,,88,108
340,4,9:05.0,B. Bass makes 2-pt dunk at rim (assist by C. Paul),,90,108
341,4,8:43.0,,W. Barton misses 2-pt jump shot from 16 ft,90,108
342,4,8:42.0,Defensive rebound by P. Pierce,,90,108
343,4,8:41.0,Personal foul by N. Jokić (drawn by P. Pierce),,90,108
344,4,8:22.0,A. Anderson makes 2-pt layup from 2 ft,,92,108
345,4,8:13.0,,Turnover by J. Hernangómez (lost ball; steal by C. Paul),92,108
346,4,8:04.0,B. Bass makes 2-pt jump shot from 17 ft (assist by C. Paul),,94,108
347,4,8:04.0,,Denver full timeout,94,108
348,4,8:04.0,,K. Faried enters the game for J. Hernangómez,94,108
349,4,8:04.0,,J. Nelson enters the game for J. Murray,94,108
350,4,7:44.0,,Personal foul by C. Paul (drawn by J. Nelson),94,108
351,4,7:44.0,,J. Nelson makes free throw 1 of 3,94,109
352,4,7:44.0,,J. Nelson makes free throw 2 of 3,94,110
353,4,7:44.0,,J. Nelson makes free throw 3 of 3,94,111
354,4,7:28.0,P. Pierce makes 2-pt jump shot from 11 ft (assist by C. Paul),,96,111
355,4,7:13.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Nelson),96,114
356,4,7:01.0,P. Pierce makes 3-pt jump shot from 26 ft (assist by C. Paul),,99,114
357,4,6:31.0,,J. Nelson misses 2-pt jump shot from 7 ft,99,114
358,4,6:28.0,Defensive rebound by C. Paul,,99,114
359,4,6:20.0,P. Pierce misses 3-pt jump shot from 25 ft,,99,114
360,4,6:19.0,,Defensive rebound by N. Jokić,99,114
361,4,6:08.0,,K. Faried makes 2-pt hook shot from 5 ft (assist by W. Barton),99,116
362,4,5:46.0,C. Paul makes 2-pt jump shot from 14 ft,,101,116
363,4,5:29.0,,N. Jokić makes 2-pt layup from 3 ft (assist by G. Harris),101,118
364,4,5:14.0,C. Paul makes 3-pt jump shot from 25 ft,,104,118
365,4,4:49.0,,J. Nelson makes 3-pt jump shot from 30 ft (assist by N. Jokić),104,121
366,4,4:25.0,Shooting foul by W. Barton (drawn by B. Bass),,104,121
367,4,4:25.0,B. Bass misses free throw 1 of 2,,104,121
368,4,4:25.0,Offensive rebound by Team,,104,121
369,4,4:25.0,J. Redick enters the game for C. Paul,,104,121
370,4,4:25.0,A. Rivers enters the game for J. Crawford,,104,121
371,4,4:25.0,B. Bass makes free throw 2 of 2,,105,121
372,4,4:07.0,,W. Barton makes 3-pt jump shot from 25 ft,105,124
373,4,3:51.0,Personal foul by G. Harris (drawn by A. Anderson),,105,124
374,4,3:51.0,A. Anderson makes free throw 1 of 3,,106,124
375,4,3:51.0,A. Anderson misses free throw 2 of 3,,106,124
376,4,3:51.0,Offensive rebound by Team,,106,124
377,4,3:51.0,,J. Murray enters the game for K. Faried,106,124
378,4,3:51.0,A. Anderson makes free throw 3 of 3,,107,124
379,4,3:42.0,,J. Murray misses 3-pt jump shot from 25 ft,107,124
380,4,3:41.0,Defensive rebound by Team,,107,124
381,4,3:41.0,LA Clippers full timeout,,107,124
