,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
97,1,0:09.0,,Offensive rebound by B. Wright,22,24
98,1,0:06.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by B. Wright),22,27
99,1,0:01.0,D. Harris misses 3-pt jump shot from 28 ft (block by A. Harrison),,22,27
100,1,0:00.0,Offensive rebound by Team,,22,27
101,2,11:44.0,,Z. Randolph makes 2-pt layup from 2 ft,22,29
102,2,11:44.0,,Shooting foul by S. Mejri (drawn by Z. Randolph),22,29
103,2,11:44.0,D. Powell enters the game for J. Uthoff,,22,29
104,2,11:44.0,,Z. Randolph makes free throw 1 of 1,22,30
105,2,11:32.0,D. Powell misses 3-pt jump shot from 25 ft,,22,30
106,2,11:32.0,Offensive rebound by Team,,22,30
107,2,11:32.0,,Loose ball foul by T. Daniels (drawn by D. Liggins),22,30
108,2,11:25.0,D. Harris makes 2-pt layup from 1 ft,,24,30
109,2,11:09.0,,A. Harrison misses 3-pt jump shot from 25 ft,24,30
110,2,11:08.0,,Offensive rebound by T. Daniels,24,30
111,2,10:53.0,,T. Daniels misses 2-pt jump shot from 21 ft,24,30
112,2,10:52.0,,Offensive rebound by B. Wright,24,30
113,2,10:45.0,,A. Harrison misses 3-pt jump shot from 25 ft,24,30
114,2,10:45.0,Defensive rebound by D. Liggins,,24,30
115,2,10:27.0,Shooting foul by B. Wright (drawn by D. Powell),,24,30
116,2,10:27.0,D. Powell makes free throw 1 of 2,,25,30
117,2,10:27.0,Y. Ferrell enters the game for D. Harris,,25,30
118,2,10:27.0,D. Powell makes free throw 2 of 2,,26,30
119,2,10:10.0,,Personal block foul by S. Mejri (drawn by Z. Randolph),26,30
120,2,10:10.0,N. Brussino enters the game for D. Finney-Smith,,26,30
121,2,9:59.0,,Z. Randolph makes 2-pt jump shot from 18 ft,26,32
122,2,9:39.0,D. Liggins misses 3-pt jump shot from 25 ft,,26,32
123,2,9:38.0,,Defensive rebound by Z. Randolph,26,32
124,2,9:26.0,,Z. Randolph misses 3-pt jump shot from 25 ft,26,32
125,2,9:26.0,Defensive rebound by N. Brussino,,26,32
126,2,9:10.0,Def 3 sec tech foul by W. Selden,,26,32
127,2,9:10.0,N. Brussino makes technical free throw,,27,32
128,2,9:10.0,,M. Conley enters the game for A. Harrison,27,32
129,2,9:04.0,Y. Ferrell makes 2-pt jump shot from 8 ft,,29,32
130,2,8:46.0,,Shooting foul by S. Mejri (drawn by M. Conley),29,32
131,2,8:46.0,,Memphis full timeout,29,32
132,2,8:46.0,,M. Conley makes free throw 1 of 2,29,33
133,2,8:46.0,,M. Gasol enters the game for B. Wright,29,32
134,2,8:46.0,N. Noel enters the game for S. Mejri,,29,32
135,2,8:46.0,,M. Conley makes free throw 2 of 2,29,34
136,2,8:35.0,Turnover by D. Powell (bad pass),,29,34
137,2,8:15.0,,W. Selden makes 2-pt hook shot from 7 ft,29,36
138,2,8:01.0,D. Powell misses 3-pt jump shot from 26 ft,,29,36
139,2,8:00.0,,Defensive rebound by M. Conley,29,36
140,2,7:54.0,,W. Selden makes 2-pt layup from 1 ft (assist by M. Conley),29,38
141,2,7:52.0,Dallas full timeout,,29,38
142,2,7:52.0,D. Harris enters the game for D. Liggins,,29,38
143,2,7:35.0,D. Harris misses 3-pt jump shot from 24 ft,,29,38
144,2,7:34.0,Offensive rebound by D. Powell,,29,38
145,2,7:21.0,Y. Ferrell misses 2-pt jump shot from 21 ft,,29,38
146,2,7:21.0,,Defensive rebound by M. Gasol,29,38
147,2,7:18.0,,Turnover by M. Gasol (bad pass; steal by Y. Ferrell),29,38
148,2,7:08.0,N. Noel makes 2-pt dunk at rim (assist by D. Harris),,31,38
149,2,6:50.0,,Turnover by M. Gasol (lost ball; steal by D. Harris),31,38
150,2,6:44.0,Turnover by D. Harris (lost ball),,31,38
151,2,6:44.0,,V. Carter enters the game for W. Selden,31,38
152,2,6:36.0,,Offensive foul by Z. Randolph (drawn by D. Powell),31,38
153,2,6:36.0,,Turnover by Z. Randolph (offensive foul),31,38
154,2,6:36.0,,J. Green enters the game for Z. Randolph,31,38
155,2,6:23.0,D. Powell misses 3-pt jump shot from 22 ft,,31,38
156,2,6:22.0,,Defensive rebound by V. Carter,31,38
157,2,6:15.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by V. Carter),31,41
158,2,5:53.0,N. Noel makes 2-pt dunk at rim (assist by D. Harris),,33,41
159,2,5:34.0,,M. Gasol makes 2-pt hook shot from 6 ft (assist by M. Conley),33,43
160,2,5:22.0,Personal foul by V. Carter (drawn by N. Brussino),,33,43
161,2,5:09.0,Shooting foul by V. Carter (drawn by N. Brussino),,33,43
162,2,5:09.0,N. Brussino makes free throw 1 of 2,,34,43
163,2,5:09.0,N. Brussino makes free throw 2 of 2,,35,43
164,2,4:53.0,,Turnover by T. Daniels (lost ball; steal by N. Brussino),35,43
165,2,4:53.0,Personal take foul by T. Daniels (drawn by Y. Ferrell),,35,43
166,2,4:53.0,Y. Ferrell misses free throw 1 of 2,,35,43
167,2,4:53.0,Offensive rebound by Team,,35,43
168,2,4:53.0,,W. Selden enters the game for T. Daniels,35,43
169,2,4:53.0,Y. Ferrell makes free throw 2 of 2,,36,43
170,2,4:41.0,,M. Gasol misses 2-pt hook shot from 6 ft,36,43
171,2,4:39.0,Defensive rebound by N. Brussino,,36,43
172,2,4:27.0,N. Brussino makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,39,43
173,2,4:10.0,,M. Conley misses 3-pt jump shot from 24 ft,39,43
174,2,4:10.0,Defensive rebound by D. Powell,,39,43
175,2,3:57.0,D. Harris makes 2-pt layup at rim,,41,43
176,2,3:49.0,,Memphis full timeout,41,43
177,2,3:36.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),41,46
178,2,3:19.0,Turnover by N. Brussino (traveling),,41,46
179,2,3:19.0,,B. Wright enters the game for J. Green,41,46
180,2,3:10.0,,Shooting foul by N. Brussino (drawn by B. Wright),41,46
181,2,3:10.0,,B. Wright makes free throw 1 of 2,41,47
182,2,3:10.0,D. Finney-Smith enters the game for N. Brussino,,41,47
183,2,3:10.0,D. Liggins enters the game for N. Noel,,41,47
184,2,3:10.0,,B. Wright makes free throw 2 of 2,41,48
185,2,2:49.0,D. Harris makes 2-pt layup at rim (assist by Y. Ferrell),,43,48
186,2,2:36.0,,Personal foul by D. Liggins (drawn by V. Carter),43,48
187,2,2:36.0,,V. Carter makes free throw 1 of 2,43,49
188,2,2:36.0,,V. Carter makes free throw 2 of 2,43,50
189,2,2:22.0,D. Finney-Smith misses 2-pt jump shot from 6 ft (block by M. Gasol),,43,50
190,2,2:22.0,Offensive rebound by Team,,43,50
191,2,2:22.0,Inbound foul by W. Selden,,43,50
192,2,2:22.0,Y. Ferrell makes free throw 1 of 1,,44,50
193,2,2:15.0,D. Harris misses 2-pt layup from 1 ft,,44,50
194,2,2:14.0,,Defensive rebound by M. Gasol,44,50
195,2,2:07.0,,M. Conley misses 3-pt jump shot from 22 ft,44,50
196,2,2:05.0,Defensive rebound by D. Finney-Smith,,44,50
197,2,1:50.0,D. Liggins makes 2-pt layup from 1 ft (assist by D. Harris),,46,50
198,2,1:32.0,,Shooting foul by Y. Ferrell (drawn by M. Conley),46,50
199,2,1:32.0,,M. Conley makes free throw 1 of 2,46,51
200,2,1:32.0,,M. Conley misses free throw 2 of 2,46,51
201,2,1:32.0,N. Noel enters the game for D. Harris,,46,51
202,2,1:31.0,Defensive rebound by N. Noel,,46,51
203,2,1:14.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,46,51
204,2,1:12.0,,Defensive rebound by B. Wright,46,51
205,2,1:03.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by V. Carter),46,53
206,2,1:02.0,Dallas full timeout,,46,53
207,2,1:02.0,N. Brussino enters the game for D. Finney-Smith,,46,53
208,2,0:54.0,Turnover by Y. Ferrell (traveling),,46,53
209,2,0:34.0,,M. Conley makes 2-pt layup from 1 ft,46,55
210,2,0:23.0,D. Powell misses 3-pt jump shot from 25 ft,,46,55
211,2,0:22.0,Offensive rebound by N. Brussino,,46,55
212,2,0:02.0,Y. Ferrell misses 2-pt jump shot from 21 ft,,46,55
213,2,0:02.0,,Defensive rebound by M. Conley,46,55
214,2,0:01.0,,M. Conley misses 3-pt jump shot from 67 ft,46,55
215,2,0:00.0,,Offensive rebound by Team,46,55
216,3,11:37.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by V. Carter),46,57
217,3,11:15.0,Personal foul by A. Harrison (drawn by Y. Ferrell),,46,57
218,3,11:06.0,D. Powell misses 2-pt jump shot from 17 ft,,46,57
219,3,11:06.0,,Defensive rebound by J. Green,46,57
220,3,10:53.0,,Personal foul by D. Powell (drawn by M. Gasol),46,57
221,3,10:44.0,,Turnover by V. Carter (bad pass; steal by D. Finney-Smith),46,57
222,3,10:34.0,D. Powell misses 3-pt jump shot from 24 ft,,46,57
223,3,10:33.0,,Defensive rebound by M. Gasol,46,57
224,3,10:24.0,,J. Green misses 3-pt jump shot from 25 ft,46,57
225,3,10:22.0,Defensive rebound by D. Finney-Smith,,46,57
226,3,10:13.0,N. Brussino makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),,49,57
227,3,9:57.0,,W. Selden misses 2-pt jump shot from 7 ft,49,57
228,3,9:54.0,Defensive rebound by N. Noel,,49,57
229,3,9:48.0,N. Noel makes 2-pt dunk at rim (assist by Y. Ferrell),,51,57
230,3,9:47.0,,Memphis full timeout,51,57
231,3,9:30.0,,W. Selden makes 3-pt jump shot from 24 ft (assist by M. Gasol),51,60
232,3,9:13.0,N. Noel misses 2-pt dunk at rim,,51,60
233,3,9:11.0,,Defensive rebound by A. Harrison,51,60
234,3,9:05.0,,Shooting foul by Y. Ferrell (drawn by A. Harrison),51,60
235,3,9:05.0,,A. Harrison makes free throw 1 of 2,51,61
236,3,9:05.0,,A. Harrison misses free throw 2 of 2,51,61
237,3,9:05.0,Defensive rebound by N. Noel,,51,61
238,3,8:50.0,D. Finney-Smith makes 2-pt dunk at rim,,53,61
239,3,8:29.0,,Turnover by W. Selden (lost ball; steal by N. Noel),53,61
240,3,8:15.0,Shooting foul by M. Gasol (drawn by N. Noel),,53,61
241,3,8:15.0,N. Noel makes free throw 1 of 2,,54,61
242,3,8:15.0,,W. Baldwin enters the game for W. Selden,54,61
243,3,8:15.0,N. Noel makes free throw 2 of 2,,55,61
244,3,7:57.0,,V. Carter misses 3-pt jump shot from 24 ft,55,61
245,3,7:57.0,Defensive rebound by Team,,55,61
246,3,7:57.0,Personal foul by J. Green (drawn by D. Powell),,55,61
247,3,7:40.0,Turnover by N. Noel (lost ball; steal by W. Baldwin),,55,61
248,3,7:38.0,,Turnover by W. Baldwin (bad pass),55,61
249,3,7:29.0,D. Powell misses 3-pt jump shot from 25 ft,,55,61
250,3,7:29.0,,Defensive rebound by W. Baldwin,55,61
251,3,7:18.0,,J. Green makes 3-pt jump shot from 23 ft (assist by V. Carter),55,64
252,3,7:06.0,Personal foul by A. Harrison (drawn by Y. Ferrell),,55,64
253,3,6:54.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,55,64
254,3,6:54.0,Offensive rebound by N. Noel,,55,64
255,3,6:46.0,N. Noel misses 2-pt layup from 1 ft,,55,64
256,3,6:44.0,,Defensive rebound by M. Gasol,55,64
257,3,6:36.0,,W. Baldwin makes 2-pt layup from 2 ft (assist by J. Green),55,66
258,3,6:36.0,,Shooting foul by D. Finney-Smith (drawn by W. Baldwin),55,66
259,3,6:36.0,,W. Baldwin makes free throw 1 of 1,55,67
260,3,6:28.0,Personal foul by J. Green (drawn by D. Powell),,55,67
261,3,6:28.0,D. Powell makes free throw 1 of 2,,56,67
262,3,6:28.0,D. Powell makes free throw 2 of 2,,57,67
263,3,6:10.0,,M. Gasol misses 2-pt jump shot from 10 ft,57,67
264,3,6:08.0,Defensive rebound by N. Brussino,,57,67
265,3,5:59.0,Turnover by D. Finney-Smith (lost ball; steal by A. Harrison),,57,67
266,3,5:41.0,,A. Harrison misses 3-pt jump shot from 25 ft,57,67
267,3,5:41.0,,Offensive rebound by W. Baldwin,57,67
268,3,5:21.0,,M. Gasol misses 3-pt jump shot from 24 ft,57,67
269,3,5:20.0,Defensive rebound by Y. Ferrell,,57,67
270,3,5:10.0,N. Brussino makes 3-pt jump shot from 24 ft (assist by D. Finney-Smith),,60,67
271,3,4:42.0,,W. Baldwin misses 2-pt layup from 1 ft,60,67
272,3,4:41.0,Defensive rebound by N. Noel,,60,67
273,3,4:38.0,Turnover by N. Noel (bad pass),,60,67
274,3,4:38.0,,Memphis full timeout,60,67
275,3,4:38.0,D. Liggins enters the game for N. Noel,,60,67
276,3,4:38.0,D. Harris enters the game for D. Finney-Smith,,60,67
277,3,4:38.0,S. Mejri enters the game for Y. Ferrell,,60,67
278,3,4:38.0,,W. Selden enters the game for V. Carter,60,67
279,3,4:38.0,,T. Daniels enters the game for M. Gasol,60,67
280,3,4:38.0,,Z. Randolph enters the game for A. Harrison,60,67
281,3,4:26.0,,Turnover by Z. Randolph (bad pass; steal by D. Powell),60,67
282,3,4:10.0,Shooting foul by W. Selden (drawn by D. Liggins),,60,67
283,3,4:10.0,D. Liggins makes free throw 1 of 2,,61,67
284,3,4:10.0,D. Liggins misses free throw 2 of 2,,61,67
285,3,4:10.0,Offensive rebound by S. Mejri,,61,67
286,3,4:10.0,,B. Wright enters the game for J. Green,61,67
287,3,3:51.0,D. Harris misses 3-pt jump shot from 24 ft,,61,67
288,3,3:51.0,,Defensive rebound by Z. Randolph,61,67
289,3,3:30.0,,W. Selden makes 3-pt jump shot from 24 ft (assist by T. Daniels),61,70
290,3,3:05.0,D. Powell misses 3-pt jump shot from 24 ft,,61,70
291,3,3:03.0,,Defensive rebound by W. Selden,61,70
292,3,2:59.0,J. Uthoff enters the game for D. Powell,,61,70
293,3,2:48.0,,Z. Randolph misses 2-pt jump shot from 17 ft,61,70
294,3,2:47.0,Defensive rebound by S. Mejri,,61,70
295,3,2:25.0,S. Mejri makes 3-pt jump shot from 25 ft (assist by D. Harris),,64,70
296,3,2:01.0,,Z. Randolph makes 2-pt layup from 1 ft,64,72
297,3,1:46.0,Shooting foul by W. Baldwin (drawn by S. Mejri),,64,72
298,3,1:46.0,S. Mejri misses free throw 1 of 2,,64,72
299,3,1:46.0,Offensive rebound by Team,,64,72
300,3,1:46.0,S. Mejri makes free throw 2 of 2,,65,72
301,3,1:30.0,,Turnover by W. Baldwin (bad pass),65,72
302,3,1:13.0,D. Harris makes 2-pt layup from 1 ft,,67,72
303,3,0:59.0,,Z. Randolph makes 2-pt jump shot from 6 ft,67,74
304,3,0:53.0,Personal foul by Z. Randolph (drawn by D. Harris),,67,74
305,3,0:53.0,D. Harris makes free throw 1 of 2,,68,74
306,3,0:53.0,D. Harris misses free throw 2 of 2,,68,74
307,3,0:52.0,Offensive rebound by D. Liggins,,68,74
308,3,0:38.0,J. Uthoff misses 2-pt dunk at rim (block by B. Wright),,68,74
309,3,0:38.0,Offensive rebound by Team,,68,74
310,3,0:34.0,J. Uthoff makes 2-pt jump shot from 9 ft,,70,74
311,3,0:17.0,,W. Selden misses 3-pt jump shot from 25 ft,70,74
312,3,0:17.0,Defensive rebound by D. Liggins,,70,74
313,3,0:02.0,D. Harris misses 3-pt jump shot from 26 ft,,70,74
314,3,0:00.0,,Defensive rebound by T. Daniels,70,74
315,4,11:46.0,A. Hammons makes 2-pt jump shot from 22 ft (assist by D. Harris),,72,74
316,4,11:32.0,,B. Wright makes 2-pt dunk at rim (assist by W. Selden),72,76
317,4,11:17.0,J. Uthoff makes 2-pt jump shot from 19 ft (assist by D. Harris),,74,76
318,4,10:53.0,,Turnover by T. Daniels (bad pass),74,76
319,4,10:53.0,D. Finney-Smith enters the game for D. Harris,,74,76
320,4,10:53.0,,A. Harrison enters the game for W. Baldwin,74,76
321,4,10:39.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,74,76
322,4,10:38.0,,Defensive rebound by Z. Randolph,74,76
323,4,10:23.0,,T. Daniels misses 2-pt jump shot from 20 ft,74,76
324,4,10:22.0,,Offensive rebound by B. Wright,74,76
325,4,10:20.0,,B. Wright misses 2-pt layup from 1 ft,74,76
326,4,10:20.0,Defensive rebound by Team,,74,76
327,4,9:56.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,74,76
328,4,9:55.0,Offensive rebound by D. Liggins,,74,76
329,4,9:48.0,,Offensive charge foul by A. Hammons (drawn by A. Harrison),74,76
330,4,9:48.0,Turnover by A. Hammons (offensive foul),,74,76
331,4,9:36.0,,Z. Randolph makes 2-pt jump shot from 12 ft (assist by A. Harrison),74,78
332,4,9:18.0,A. Hammons makes 2-pt jump shot from 19 ft (assist by D. Finney-Smith),,76,78
333,4,9:11.0,,Personal foul by D. Liggins (drawn by Z. Randolph),76,78
334,4,8:54.0,,B. Wright misses 2-pt jump shot from 11 ft,76,78
335,4,8:54.0,,Offensive rebound by Team,76,78
336,4,8:54.0,,Turnover by Team (shot clock),76,78
337,4,8:54.0,Dallas full timeout,,76,78
338,4,8:54.0,,W. Baldwin enters the game for T. Daniels,76,78
339,4,8:54.0,,D. Davis enters the game for B. Wright,76,78
340,4,8:43.0,J. Uthoff misses 3-pt jump shot from 24 ft,,76,78
341,4,8:42.0,,Defensive rebound by Z. Randolph,76,78
342,4,8:25.0,,Turnover by W. Baldwin (bad pass),76,78
343,4,8:08.0,J. Uthoff makes 2-pt dunk at rim (assist by D. Finney-Smith),,78,78
344,4,7:50.0,,Z. Randolph misses 2-pt jump shot from 6 ft (block by Y. Ferrell),78,78
345,4,7:50.0,,Offensive rebound by Team,78,78
346,4,7:38.0,,Z. Randolph misses 2-pt jump shot from 22 ft,78,78
347,4,7:38.0,,Offensive rebound by A. Harrison,78,78
348,4,7:28.0,,Z. Randolph misses 2-pt jump shot from 16 ft,78,78
349,4,7:26.0,,Offensive rebound by Team,78,78
350,4,7:25.0,N. Brussino enters the game for Y. Ferrell,,78,78
351,4,7:16.0,,A. Harrison misses 2-pt jump shot from 18 ft,78,78
352,4,7:15.0,Defensive rebound by D. Liggins,,78,78
353,4,7:10.0,D. Liggins misses 2-pt jump shot from 9 ft (block by A. Harrison),,78,78
354,4,7:10.0,Offensive rebound by Team,,78,78
355,4,6:59.0,A. Hammons makes 2-pt jump shot from 20 ft (assist by J. Uthoff),,80,78
356,4,6:40.0,,W. Baldwin makes 2-pt layup from 1 ft (assist by Z. Randolph),80,80
357,4,6:23.0,A. Hammons misses 2-pt jump shot from 13 ft,,80,80
358,4,6:21.0,,Defensive rebound by W. Baldwin,80,80
359,4,6:20.0,,Shooting foul by D. Liggins (drawn by A. Harrison),80,80
360,4,6:20.0,,A. Harrison makes free throw 1 of 2,80,81
361,4,6:20.0,,J. Martin enters the game for Z. Randolph,80,81
362,4,6:20.0,,A. Harrison makes free throw 2 of 2,80,82
363,4,6:02.0,J. Uthoff makes 2-pt jump shot from 7 ft,,82,82
364,4,5:56.0,,Turnover by J. Martin (bad pass; steal by D. Liggins),82,82
365,4,5:51.0,D. Liggins misses 2-pt layup from 2 ft,,82,82
366,4,5:51.0,Offensive rebound by D. Liggins,,82,82
367,4,5:51.0,D. Liggins makes 2-pt layup from 2 ft,,84,82
368,4,5:35.0,,W. Baldwin misses 2-pt jump shot from 5 ft,84,82
369,4,5:33.0,Defensive rebound by J. Uthoff,,84,82
370,4,5:29.0,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by N. Brussino),,87,82
371,4,5:29.0,,Memphis full timeout,87,82
372,4,5:29.0,D. Powell enters the game for D. Liggins,,87,82
373,4,5:29.0,,T. Daniels enters the game for W. Selden,87,82
374,4,5:12.0,,T. Daniels misses 2-pt jump shot from 11 ft,87,82
375,4,5:07.0,,Offensive rebound by D. Davis,87,82
376,4,5:07.0,,D. Davis misses 2-pt layup from 1 ft,87,82
377,4,5:07.0,,Offensive rebound by J. Martin,87,82
378,4,5:07.0,,J. Martin misses 2-pt dunk at rim,87,82
379,4,5:06.0,Defensive rebound by D. Finney-Smith,,87,82
380,4,4:51.0,Turnover by N. Brussino (bad pass; steal by W. Baldwin),,87,82
381,4,4:48.0,,W. Baldwin makes 2-pt layup from 1 ft,87,84
382,4,4:48.0,Violation by N. Brussino (def goaltending),,87,84
383,4,4:30.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,87,84
384,4,4:29.0,,Defensive rebound by W. Baldwin,87,84
385,4,4:25.0,,Shooting foul by D. Powell (drawn by W. Baldwin),87,84
386,4,4:25.0,,W. Baldwin makes free throw 1 of 2,87,85
387,4,4:25.0,,W. Baldwin makes free throw 2 of 2,87,86
