,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
126,2,9:39.0,,D. Wade makes free throw 2 of 2,25,27
127,2,9:18.0,R. Foye makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,28,27
128,2,9:01.0,,D. Wade misses 2-pt jump shot from 11 ft,28,27
129,2,9:00.0,,Offensive rebound by D. Wade,28,27
130,2,8:55.0,,D. Wade misses 2-pt jump shot from 7 ft,28,27
131,2,8:54.0,,Offensive rebound by C. Felício,28,27
132,2,8:54.0,,C. Felício makes 2-pt layup from 2 ft,28,29
133,2,8:39.0,R. Foye misses 3-pt jump shot from 27 ft,,28,29
134,2,8:38.0,,Defensive rebound by D. Wade,28,29
135,2,8:34.0,,Personal foul by R. Hollis-Jefferson (drawn by N. Mirotić),28,29
136,2,8:34.0,S. Kilpatrick enters the game for S. Dinwiddie,,28,29
137,2,8:34.0,,Chicago full timeout,28,29
138,2,8:23.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),28,31
139,2,8:04.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by J. Hamilton),,30,31
140,2,8:04.0,Shooting foul by N. Mirotić (drawn by R. Hollis-Jefferson),,30,31
141,2,8:04.0,,J. Butler enters the game for M. Carter-Williams,30,31
142,2,8:04.0,R. Hollis-Jefferson makes free throw 1 of 1,,31,31
143,2,7:55.0,,Personal foul by C. LeVert (drawn by D. Wade),31,31
144,2,7:55.0,B. Lopez enters the game for J. Hamilton,,31,31
145,2,7:44.0,,Shooting foul by R. Foye (drawn by J. Butler),31,31
146,2,7:44.0,,J. Butler makes free throw 1 of 2,31,32
147,2,7:44.0,,J. Butler makes free throw 2 of 2,31,33
148,2,7:27.0,Shooting foul by C. Felício (drawn by B. Lopez),,31,33
149,2,7:27.0,B. Lopez makes 2-pt jump shot from 6 ft,,33,33
150,2,7:27.0,,R. Lopez enters the game for C. Felício,33,33
151,2,7:27.0,,R. Rondo enters the game for D. Wade,33,33
152,2,7:27.0,B. Lopez makes free throw 1 of 1,,34,33
153,2,7:10.0,,Turnover by N. Mirotić (traveling),34,33
154,2,7:10.0,,Violation by Team (delay of game),34,33
155,2,6:55.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,34,33
156,2,6:54.0,,Defensive rebound by N. Mirotić,34,33
157,2,6:47.0,,Shooting foul by S. Kilpatrick (drawn by D. McDermott),34,33
158,2,6:47.0,,D. McDermott makes free throw 1 of 3,34,34
159,2,6:47.0,,D. McDermott makes free throw 2 of 3,34,35
160,2,6:47.0,,T. Gibson enters the game for N. Mirotić,34,35
161,2,6:47.0,,D. McDermott makes free throw 3 of 3,34,36
162,2,6:37.0,B. Lopez makes 2-pt jump shot from 6 ft,,36,36
163,2,6:26.0,,D. McDermott misses 2-pt jump shot from 19 ft,36,36
164,2,6:25.0,Defensive rebound by R. Foye,,36,36
165,2,6:19.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by R. Foye),,38,36
166,2,6:19.0,,Chicago full timeout,38,36
167,2,6:19.0,T. Booker enters the game for R. Hollis-Jefferson,,38,36
168,2,5:56.0,,R. Rondo misses 2-pt layup from 2 ft,38,36
169,2,5:55.0,,Offensive rebound by T. Gibson,38,36
170,2,5:55.0,,T. Gibson makes 2-pt layup from 2 ft,38,38
171,2,5:31.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by C. LeVert),,41,38
172,2,5:10.0,,D. McDermott misses 3-pt jump shot from 24 ft,41,38
173,2,5:09.0,Defensive rebound by R. Foye,,41,38
174,2,4:58.0,Turnover by S. Kilpatrick (bad pass; steal by T. Gibson),,41,38
175,2,4:50.0,,D. McDermott misses 3-pt jump shot from 25 ft,41,38
176,2,4:49.0,,Offensive rebound by R. Rondo,41,38
177,2,4:48.0,,J. Butler misses 2-pt layup from 2 ft,41,38
178,2,4:47.0,,Offensive rebound by J. Butler,41,38
179,2,4:47.0,,J. Butler misses 2-pt layup from 2 ft (block by T. Booker),41,38
180,2,4:44.0,,Offensive rebound by J. Butler,41,38
181,2,4:44.0,,J. Butler makes 2-pt layup from 2 ft,41,40
182,2,4:26.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by B. Lopez),,44,40
183,2,4:10.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by R. Rondo),44,42
184,2,3:49.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by T. Booker),,47,42
185,2,3:24.0,,D. McDermott misses 2-pt jump shot from 16 ft,47,42
186,2,3:23.0,,Offensive rebound by D. McDermott,47,42
187,2,3:17.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),47,44
188,2,3:03.0,B. Lopez misses 2-pt layup from 2 ft,,47,44
189,2,3:02.0,,Defensive rebound by R. Lopez,47,44
190,2,2:50.0,,Turnover by J. Butler (lost ball; steal by S. Kilpatrick),47,44
191,2,2:44.0,R. Foye misses 3-pt jump shot from 24 ft,,47,44
192,2,2:43.0,,Defensive rebound by R. Rondo,47,44
193,2,2:35.0,,R. Rondo misses 2-pt jump shot from 20 ft,47,44
194,2,2:33.0,,Offensive rebound by J. Butler,47,44
195,2,2:30.0,Offensive charge foul by J. Butler (drawn by B. Lopez),,47,44
196,2,2:30.0,,Turnover by J. Butler (offensive foul),47,44
197,2,2:30.0,Brooklyn full timeout,,47,44
198,2,2:30.0,I. Whitehead enters the game for R. Foye,,47,44
199,2,2:30.0,B. Bogdanović enters the game for C. LeVert,,47,44
200,2,2:30.0,,J. Grant enters the game for D. McDermott,47,44
201,2,2:06.0,T. Booker misses 2-pt layup from 2 ft (block by R. Lopez),,47,44
202,2,2:06.0,Offensive rebound by T. Booker,,47,44
203,2,2:06.0,Turnover by Team (shot clock),,47,44
204,2,1:48.0,,J. Grant misses 3-pt jump shot from 25 ft,47,44
205,2,1:47.0,Defensive rebound by T. Booker,,47,44
206,2,1:40.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,47,44
207,2,1:39.0,,Defensive rebound by J. Butler,47,44
208,2,1:31.0,,R. Rondo misses 2-pt layup from 1 ft,47,44
209,2,1:30.0,Defensive rebound by T. Booker,,47,44
210,2,1:08.0,S. Kilpatrick misses 2-pt layup from 3 ft (block by T. Gibson),,47,44
211,2,1:08.0,Offensive rebound by Team,,47,44
212,2,1:08.0,Turnover by Team (shot clock),,47,44
213,2,0:54.0,,J. Butler misses 2-pt jump shot from 18 ft,47,44
214,2,0:53.0,Defensive rebound by T. Booker,,47,44
215,2,0:44.0,I. Whitehead misses 3-pt jump shot from 25 ft,,47,44
216,2,0:42.0,,Defensive rebound by J. Butler,47,44
217,2,0:29.0,,J. Butler misses 2-pt layup from 2 ft (block by I. Whitehead),47,44
218,2,0:28.0,,Offensive rebound by J. Butler,47,44
219,2,0:24.0,,R. Lopez makes 2-pt jump shot from 14 ft (assist by R. Rondo),47,46
220,2,0:06.0,Personal foul by J. Grant (drawn by B. Bogdanović),,47,46
221,2,0:02.0,T. Booker makes 2-pt dunk at rim (assist by S. Kilpatrick),,49,46
222,2,0:00.0,,J. Butler misses 3-pt jump shot from 39 ft,49,46
223,2,0:00.0,,Offensive rebound by Team,49,46
224,3,11:43.0,,T. Gibson misses 2-pt hook shot from 8 ft,49,46
225,3,11:42.0,Defensive rebound by B. Bogdanović,,49,46
226,3,11:36.0,B. Bogdanović makes 2-pt layup from 2 ft,,51,46
227,3,11:36.0,Shooting foul by R. Lopez (drawn by B. Bogdanović),,51,46
228,3,11:36.0,B. Bogdanović makes free throw 1 of 1,,52,46
229,3,11:13.0,,D. Wade makes 2-pt jump shot from 18 ft (assist by R. Rondo),52,48
230,3,10:54.0,I. Whitehead makes 2-pt layup from 2 ft,,54,48
231,3,10:39.0,,Shooting foul by S. Kilpatrick (drawn by D. Wade),54,48
232,3,10:39.0,,D. Wade makes free throw 1 of 2,54,49
233,3,10:39.0,,D. Wade makes free throw 2 of 2,54,50
234,3,10:33.0,Offensive foul by I. Whitehead (drawn by T. Gibson),,54,50
235,3,10:33.0,Turnover by I. Whitehead (offensive foul),,54,50
236,3,10:17.0,,D. Wade makes 2-pt jump shot from 18 ft (assist by J. Butler),54,52
237,3,10:12.0,Offensive foul by B. Lopez (drawn by D. Wade),,54,52
238,3,10:12.0,Turnover by B. Lopez (offensive foul),,54,52
239,3,9:58.0,,Shooting foul by B. Lopez (drawn by R. Lopez),54,52
240,3,9:58.0,,R. Lopez makes free throw 1 of 2,54,53
241,3,9:58.0,,R. Lopez makes free throw 2 of 2,54,54
242,3,9:46.0,T. Booker makes 2-pt jump shot from 15 ft (assist by S. Kilpatrick),,56,54
243,3,9:22.0,,D. Wade misses 3-pt jump shot from 25 ft,56,54
244,3,9:21.0,Defensive rebound by T. Booker,,56,54
245,3,9:14.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,56,54
246,3,9:13.0,,Defensive rebound by D. Wade,56,54
247,3,9:08.0,,Shooting foul by B. Lopez (drawn by D. Wade),56,54
248,3,9:08.0,,D. Wade makes free throw 1 of 2,56,55
249,3,9:08.0,,D. Wade makes free throw 2 of 2,56,56
250,3,8:58.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by B. Lopez),,58,56
251,3,8:43.0,,T. Gibson makes 2-pt jump shot from 17 ft (assist by R. Rondo),58,58
252,3,8:19.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by S. Kilpatrick),,60,58
253,3,8:00.0,,J. Butler misses 2-pt jump shot from 19 ft,60,58
254,3,8:00.0,,Offensive rebound by Team,60,58
255,3,8:00.0,Loose ball foul by B. Bogdanović (drawn by T. Gibson),,60,58
256,3,7:48.0,,D. Wade makes 2-pt layup from 2 ft (assist by R. Rondo),60,60
257,3,7:37.0,I. Whitehead misses 2-pt dunk at rim,,60,60
258,3,7:36.0,,Defensive rebound by R. Rondo,60,60
259,3,7:29.0,,Turnover by R. Lopez (traveling),60,60
260,3,7:29.0,J. Hamilton enters the game for T. Booker,,60,60
261,3,7:12.0,J. Hamilton makes 2-pt jump shot from 12 ft (assist by S. Kilpatrick),,62,60
262,3,6:51.0,,T. Gibson misses 2-pt jump shot from 7 ft,62,60
263,3,6:50.0,Defensive rebound by B. Lopez,,62,60
264,3,6:35.0,Turnover by B. Bogdanović (bad pass; steal by J. Butler),,62,60
265,3,6:20.0,,J. Butler misses 2-pt jump shot from 12 ft,62,60
266,3,6:19.0,Defensive rebound by B. Lopez,,62,60
267,3,6:05.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by B. Lopez),,65,60
268,3,6:04.0,,Chicago full timeout,65,60
269,3,6:04.0,,D. McDermott enters the game for D. Wade,65,60
270,3,5:51.0,,J. Butler makes 2-pt dunk at rim (assist by R. Rondo),65,62
271,3,5:39.0,B. Lopez makes 3-pt jump shot from 24 ft (assist by I. Whitehead),,68,62
272,3,5:24.0,,J. Butler makes 2-pt layup from 2 ft,68,64
273,3,5:15.0,Turnover by B. Lopez (bad pass; steal by J. Butler),,68,64
274,3,5:11.0,,Shooting foul by J. Hamilton (drawn by J. Butler),68,64
275,3,5:11.0,,J. Butler makes free throw 1 of 2,68,65
276,3,5:11.0,,N. Mirotić enters the game for R. Lopez,68,65
277,3,5:11.0,R. Hollis-Jefferson enters the game for B. Lopez,,68,65
278,3,5:11.0,,J. Butler makes free throw 2 of 2,68,66
279,3,4:58.0,B. Bogdanović makes 2-pt layup from 2 ft,,70,66
280,3,4:43.0,,Turnover by T. Gibson (traveling),70,66
281,3,4:31.0,Turnover by I. Whitehead (traveling),,70,66
282,3,4:06.0,,N. Mirotić misses 2-pt jump shot from 10 ft (block by J. Hamilton),70,66
283,3,4:04.0,Defensive rebound by J. Hamilton,,70,66
284,3,3:59.0,Turnover by R. Hollis-Jefferson (bad pass; steal by T. Gibson),,70,66
285,3,3:51.0,,Turnover by N. Mirotić (traveling),70,66
286,3,3:51.0,S. Dinwiddie enters the game for I. Whitehead,,70,66
287,3,3:28.0,J. Hamilton makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,73,66
288,3,3:10.0,,N. Mirotić misses 3-pt jump shot from 25 ft,73,66
289,3,3:10.0,Defensive rebound by Team,,73,66
290,3,3:10.0,C. LeVert enters the game for B. Bogdanović,,73,66
291,3,2:59.0,S. Kilpatrick misses 2-pt layup from 1 ft (block by N. Mirotić),,73,66
292,3,2:59.0,,Defensive rebound by Team,73,66
293,3,2:59.0,Loose ball foul by R. Hollis-Jefferson (drawn by J. Butler),,73,66
294,3,2:59.0,Brooklyn full timeout,,73,66
295,3,2:59.0,,J. Butler makes free throw 1 of 2,73,67
296,3,2:59.0,R. Foye enters the game for S. Kilpatrick,,73,66
297,3,2:59.0,,M. Carter-Williams enters the game for R. Rondo,73,67
298,3,2:59.0,,J. Butler makes free throw 2 of 2,73,68
299,3,2:51.0,Shooting foul by M. Carter-Williams (drawn by S. Dinwiddie),,73,68
300,3,2:51.0,S. Dinwiddie makes free throw 1 of 2,,74,68
301,3,2:51.0,S. Dinwiddie makes free throw 2 of 2,,75,68
302,3,2:37.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Hamilton),75,68
303,3,2:14.0,J. Hamilton misses 3-pt jump shot from 25 ft,,75,68
304,3,2:12.0,Offensive rebound by J. Hamilton,,75,68
305,3,2:07.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,75,68
306,3,2:06.0,,Defensive rebound by T. Gibson,75,68
307,3,2:06.0,,J. Butler makes 2-pt layup from 1 ft,75,70
308,3,1:40.0,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,,75,70
309,3,1:38.0,,Defensive rebound by D. McDermott,75,70
310,3,1:34.0,,Shooting foul by R. Foye (drawn by J. Butler),75,70
311,3,1:34.0,,J. Butler makes free throw 1 of 2,75,71
312,3,1:34.0,B. Lopez enters the game for J. Hamilton,,75,70
313,3,1:34.0,,J. Butler makes free throw 2 of 2,75,72
314,3,1:24.0,Turnover by S. Dinwiddie (back court),,75,72
315,3,1:16.0,,J. Butler makes 2-pt jump shot from 16 ft,75,74
316,3,1:07.0,Shooting foul by T. Gibson (drawn by R. Hollis-Jefferson),,75,74
317,3,1:07.0,R. Hollis-Jefferson misses free throw 1 of 2,,75,74
318,3,1:07.0,Offensive rebound by Team,,75,74
319,3,1:07.0,R. Hollis-Jefferson makes free throw 2 of 2,,76,74
320,3,0:54.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by M. Carter-Williams),76,76
321,3,0:36.0,B. Lopez misses 2-pt hook shot from 8 ft,,76,76
322,3,0:36.0,,Defensive rebound by M. Carter-Williams,76,76
323,3,0:25.0,,J. Butler misses 2-pt jump shot from 15 ft,76,76
324,3,0:24.0,Defensive rebound by C. LeVert,,76,76
325,3,0:03.0,R. Foye makes 2-pt layup from 2 ft,,78,76
326,3,0:00.0,,M. Carter-Williams misses 3-pt jump shot from 44 ft,78,76
327,3,0:00.0,,Offensive rebound by Team,78,76
328,4,11:25.0,B. Lopez makes 2-pt jump shot from 5 ft,,80,76
329,4,11:19.0,,Turnover by D. Wade (bad pass; steal by R. Hollis-Jefferson),80,76
330,4,11:15.0,R. Hollis-Jefferson makes 2-pt dunk at rim,,82,76
331,4,11:08.0,,D. Wade makes 2-pt layup from 1 ft,82,78
332,4,11:08.0,,Shooting foul by S. Dinwiddie (drawn by D. Wade),82,78
333,4,11:08.0,,D. Wade misses free throw 1 of 1,82,78
334,4,11:07.0,Defensive rebound by S. Dinwiddie,,82,78
335,4,10:44.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,82,78
336,4,10:42.0,,Defensive rebound by N. Mirotić,82,78
337,4,10:32.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,82,78
338,4,10:31.0,Defensive rebound by R. Hollis-Jefferson,,82,78
339,4,10:24.0,Shooting foul by C. Felício (drawn by R. Hollis-Jefferson),,82,78
340,4,10:24.0,R. Hollis-Jefferson makes free throw 1 of 2,,83,78
341,4,10:24.0,J. Hamilton enters the game for B. Lopez,,82,78
342,4,10:24.0,R. Hollis-Jefferson misses free throw 2 of 2,,83,78
343,4,10:16.0,,Defensive rebound by C. Felício,83,78
344,4,10:10.0,,D. Wade misses 2-pt jump shot from 6 ft,83,78
345,4,10:09.0,Defensive rebound by Team,,83,78
346,4,10:07.0,,Loose ball foul by D. Wade (drawn by R. Hollis-Jefferson),83,78
347,4,9:51.0,J. Hamilton misses 3-pt jump shot from 25 ft,,83,78
348,4,9:46.0,,Defensive rebound by M. Carter-Williams,83,78
349,4,9:41.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,83,78
350,4,9:40.0,,Offensive rebound by D. Wade,83,78
351,4,9:36.0,,Turnover by N. Mirotić (bad pass),83,78
352,4,9:26.0,S. Dinwiddie misses 2-pt layup from 3 ft (block by N. Mirotić),,83,78
353,4,9:24.0,,Defensive rebound by N. Mirotić,83,78
354,4,9:19.0,,Shooting foul by S. Dinwiddie (drawn by M. Carter-Williams),83,78
355,4,9:19.0,,M. Carter-Williams makes free throw 1 of 2,83,79
356,4,9:19.0,,M. Carter-Williams makes free throw 2 of 2,83,80
357,4,9:09.0,C. LeVert misses 3-pt jump shot from 26 ft,,83,80
358,4,9:08.0,,Defensive rebound by C. Felício,83,80
359,4,8:56.0,,D. Wade misses 2-pt jump shot from 13 ft,83,80
360,4,8:54.0,Defensive rebound by R. Foye,,83,80
361,4,8:32.0,C. LeVert misses 3-pt jump shot from 26 ft,,83,80
362,4,8:31.0,,Defensive rebound by M. Carter-Williams,83,80
363,4,8:23.0,,C. Felício misses 2-pt layup from 1 ft,83,80
364,4,8:22.0,,Offensive rebound by N. Mirotić,83,80
365,4,8:22.0,,Shooting foul by R. Hollis-Jefferson (drawn by N. Mirotić),83,80
366,4,8:22.0,,N. Mirotić makes free throw 1 of 2,83,81
367,4,8:22.0,B. Lopez enters the game for J. Hamilton,,83,80
368,4,8:22.0,S. Kilpatrick enters the game for S. Dinwiddie,,83,80
369,4,8:22.0,T. Booker enters the game for R. Hollis-Jefferson,,83,80
370,4,8:22.0,,J. Butler enters the game for D. McDermott,83,80
371,4,8:22.0,,D. McDermott enters the game for D. Wade,83,81
372,4,8:22.0,,N. Mirotić makes free throw 2 of 2,83,82
373,4,7:57.0,B. Lopez misses 2-pt layup from 3 ft,,83,82
