,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
389,3,0:01.0,,Defensive rebound by I. Whitehead,86,68
390,4,11:42.0,,B. Lopez makes 2-pt jump shot from 5 ft,86,70
391,4,11:24.0,R. Jefferson misses 3-pt jump shot from 25 ft,,86,70
392,4,11:23.0,,Defensive rebound by I. Whitehead,86,70
393,4,11:13.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by C. LeVert),86,73
394,4,10:56.0,K. Irving misses 3-pt jump shot from 25 ft,,86,73
395,4,10:55.0,,Defensive rebound by R. Hollis-Jefferson,86,73
396,4,10:52.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,86,73
397,4,10:51.0,,Offensive rebound by I. Whitehead,86,73
398,4,10:49.0,,I. Whitehead makes 2-pt layup from 4 ft,86,75
399,4,10:49.0,Cleveland full timeout,,86,75
400,4,10:38.0,K. Love misses 3-pt jump shot from 24 ft,,86,75
401,4,10:37.0,,Defensive rebound by I. Whitehead,86,75
402,4,10:31.0,,B. Lopez makes 2-pt dunk at rim (assist by I. Whitehead),86,77
403,4,10:10.0,Offensive foul by K. Love (drawn by R. Hollis-Jefferson),,86,77
404,4,10:10.0,Turnover by K. Love (offensive foul),,86,77
405,4,9:55.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by B. Lopez),86,80
406,4,9:45.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Irving),,86,80
407,4,9:45.0,K. Irving makes free throw 1 of 2,,87,80
408,4,9:45.0,T. Thompson enters the game for C. Frye,,87,80
409,4,9:45.0,K. Irving makes free throw 2 of 2,,88,80
410,4,9:31.0,,Turnover by B. Lopez (lost ball; steal by T. Thompson),88,80
411,4,9:23.0,K. Irving misses 2-pt jump shot from 6 ft,,88,80
412,4,9:22.0,Offensive rebound by K. Love,,88,80
413,4,9:21.0,K. Love misses 2-pt layup from 1 ft,,88,80
414,4,9:20.0,Offensive rebound by Team,,88,80
415,4,9:13.0,K. Irving makes 2-pt jump shot from 22 ft (assist by R. Jefferson),,90,80
416,4,9:06.0,,Shooting foul by T. Thompson (drawn by I. Whitehead),90,80
417,4,9:06.0,,I. Whitehead makes free throw 1 of 2,90,81
418,4,9:06.0,,J. Hamilton enters the game for B. Lopez,90,81
419,4,9:06.0,,I. Whitehead makes free throw 2 of 2,90,82
420,4,8:53.0,Turnover by K. Love (bad pass),,90,82
421,4,8:38.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,90,82
422,4,8:37.0,Defensive rebound by K. Love,,90,82
423,4,8:24.0,K. Irving makes 3-pt jump shot from 24 ft,,93,82
424,4,8:06.0,,I. Whitehead misses 2-pt jump shot from 17 ft,93,82
425,4,8:04.0,Defensive rebound by T. Thompson,,93,82
426,4,7:58.0,K. Irving makes 3-pt jump shot from 26 ft,,96,82
427,4,7:58.0,,Brooklyn full timeout,96,82
428,4,7:58.0,,T. Booker enters the game for J. Hamilton,96,82
429,4,7:58.0,,B. Lopez enters the game for R. Hollis-Jefferson,96,82
430,4,7:58.0,,S. Dinwiddie enters the game for I. Whitehead,96,82
431,4,7:44.0,,B. Lopez misses 2-pt jump shot from 7 ft,96,82
432,4,7:41.0,Defensive rebound by T. Thompson,,96,82
433,4,7:36.0,K. Irving makes 2-pt layup from 1 ft,,98,82
434,4,7:21.0,,C. LeVert makes 2-pt layup from 2 ft,98,84
435,4,6:53.0,K. Irving misses 3-pt jump shot from 24 ft,,98,84
436,4,6:52.0,,Defensive rebound by C. LeVert,98,84
437,4,6:49.0,,T. Booker makes 2-pt dunk at rim (assist by C. LeVert),98,86
438,4,6:26.0,Personal foul by S. Dinwiddie (drawn by I. Shumpert),,98,86
439,4,6:26.0,L. James enters the game for R. Jefferson,,98,86
440,4,6:16.0,K. Irving misses 3-pt jump shot from 25 ft,,98,86
441,4,6:15.0,,Defensive rebound by C. LeVert,98,86
442,4,6:14.0,,Personal foul by T. Thompson (drawn by C. LeVert),98,86
443,4,6:02.0,,Shooting foul by T. Thompson (drawn by B. Lopez),98,86
444,4,6:02.0,,B. Lopez makes free throw 1 of 2,98,87
445,4,6:02.0,C. Frye enters the game for T. Thompson,,98,87
446,4,6:02.0,,B. Lopez makes free throw 2 of 2,98,88
447,4,5:45.0,L. James makes 2-pt jump shot from 5 ft,,100,88
448,4,5:24.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. LeVert),100,91
449,4,5:05.0,Personal foul by B. Bogdanović (drawn by L. James),,100,91
450,4,5:03.0,Personal foul by B. Bogdanović (drawn by K. Love),,100,91
451,4,4:49.0,L. James misses 2-pt jump shot from 16 ft,,100,91
452,4,4:48.0,,Defensive rebound by T. Booker,100,91
453,4,4:38.0,,Turnover by S. Dinwiddie (bad pass; steal by I. Shumpert),100,91
454,4,4:31.0,Personal foul by C. LeVert (drawn by K. Irving),,100,91
455,4,4:31.0,K. Irving makes free throw 1 of 2,,101,91
456,4,4:31.0,K. Irving makes free throw 2 of 2,,102,91
457,4,4:21.0,,C. LeVert makes 3-pt jump shot from 24 ft,102,94
458,4,4:02.0,K. Love makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,105,94
459,4,3:53.0,,C. LeVert misses 3-pt jump shot from 24 ft,105,94
460,4,3:52.0,Defensive rebound by L. James,,105,94
461,4,3:46.0,Shooting foul by T. Booker (drawn by I. Shumpert),,105,94
462,4,3:46.0,I. Shumpert makes free throw 1 of 2,,106,94
463,4,3:46.0,,I. Whitehead enters the game for S. Dinwiddie,106,94
464,4,3:46.0,I. Shumpert makes free throw 2 of 2,,107,94
465,4,3:32.0,,B. Lopez makes 2-pt hook shot from 6 ft,107,96
466,4,3:05.0,K. Love misses 3-pt jump shot from 23 ft,,107,96
467,4,3:03.0,,Defensive rebound by I. Whitehead,107,96
468,4,2:59.0,,I. Whitehead makes 2-pt layup from 2 ft,107,98
469,4,2:59.0,Cleveland full timeout,,107,98
470,4,2:50.0,K. Irving makes 2-pt layup from 2 ft (assist by L. James),,109,98
471,4,2:25.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),109,101
472,4,2:00.0,L. James makes 2-pt jump shot from 21 ft,,111,101
473,4,1:46.0,,B. Lopez misses 3-pt jump shot from 25 ft,111,101
474,4,1:45.0,Defensive rebound by Team,,111,101
475,4,1:45.0,,Loose ball foul by T. Booker (drawn by I. Shumpert),111,101
476,4,1:45.0,I. Shumpert makes free throw 1 of 2,,112,101
477,4,1:45.0,I. Shumpert makes free throw 2 of 2,,113,101
478,4,1:32.0,,T. Booker makes 2-pt dunk at rim,113,103
479,4,1:32.0,,Shooting foul by C. Frye (drawn by T. Booker),113,103
480,4,1:32.0,,T. Booker makes free throw 1 of 1,113,104
481,4,1:18.0,I. Shumpert misses 3-pt jump shot from 24 ft,,113,104
482,4,1:17.0,,Defensive rebound by T. Booker,113,104
483,4,1:13.0,,T. Booker makes 2-pt layup from 1 ft,113,106
484,4,0:49.0,C. Frye misses 3-pt jump shot from 25 ft,,113,106
485,4,0:48.0,,Defensive rebound by Team,113,106
486,4,0:48.0,T. Thompson enters the game for C. Frye,,113,106
487,4,0:37.0,,Turnover by C. LeVert (bad pass; steal by L. James),113,106
488,4,0:34.0,Personal foul by I. Whitehead (drawn by L. James),,113,106
489,4,0:34.0,L. James misses free throw 1 of 2,,113,106
490,4,0:34.0,Offensive rebound by Team,,113,106
491,4,0:34.0,L. James makes free throw 2 of 2,,114,106
492,4,0:34.0,,Brooklyn full timeout,114,106
493,4,0:34.0,,J. Hamilton enters the game for T. Booker,114,106
494,4,0:29.0,,C. LeVert misses 3-pt jump shot from 26 ft,114,106
495,4,0:28.0,Defensive rebound by T. Thompson,,114,106
496,4,0:27.0,Personal foul by B. Bogdanović (drawn by L. James),,114,106
497,4,0:27.0,L. James makes free throw 1 of 2,,115,106
498,4,0:27.0,D. Liggins enters the game for K. Irving,,115,106
499,4,0:27.0,R. Jefferson enters the game for K. Love,,115,106
500,4,0:27.0,L. James makes free throw 2 of 2,,116,106
501,4,0:19.0,,C. LeVert makes 2-pt layup from 2 ft,116,108
