,QUARTER,TIME_REMAINING,MIAMI_ACTION,UTAH_ACTION,MIAMI_SCORE,UTAH_SCORE
136,2,6:33.0,W. Ellington makes 3-pt jump shot from 24 ft,,42,36
137,2,6:13.0,,D. Exum misses 3-pt jump shot from 25 ft,42,36
138,2,6:13.0,Defensive rebound by R. McGruder,,42,36
139,2,6:06.0,G. Dragić misses 2-pt layup from 2 ft (block by D. Exum),,42,36
140,2,6:04.0,Offensive rebound by J. Johnson,,42,36
141,2,5:57.0,J. Johnson makes 2-pt layup from 2 ft,,44,36
142,2,5:50.0,,Utah full timeout,44,36
143,2,5:43.0,,D. Exum misses 3-pt jump shot from 23 ft,44,36
144,2,5:42.0,Defensive rebound by H. Whiteside,,44,36
145,2,5:27.0,J. Johnson misses 2-pt layup from 2 ft,,44,36
146,2,5:27.0,,Defensive rebound by R. Gobert,44,36
147,2,5:06.0,,B. Diaw misses 3-pt jump shot from 24 ft,44,36
148,2,5:05.0,Defensive rebound by R. McGruder,,44,36
149,2,4:54.0,J. Johnson makes 2-pt layup from 2 ft,,46,36
150,2,4:36.0,,G. Hayward misses 2-pt jump shot from 3 ft (block by J. Johnson),46,36
151,2,4:36.0,Defensive rebound by R. McGruder,,46,36
152,2,4:30.0,G. Dragić makes 2-pt jump shot from 7 ft (assist by R. McGruder),,48,36
153,2,4:28.0,,Utah full timeout,48,36
154,2,4:28.0,,S. Mack enters the game for D. Exum,48,36
155,2,4:10.0,,G. Hayward misses 2-pt jump shot from 20 ft,48,36
156,2,4:10.0,Defensive rebound by H. Whiteside,,48,36
157,2,4:00.0,Personal foul by B. Diaw (drawn by H. Whiteside),,48,36
158,2,4:00.0,,T. Lyles enters the game for B. Diaw,48,36
159,2,3:55.0,J. Johnson makes 2-pt layup from 2 ft (assist by G. Dragić),,50,36
160,2,3:31.0,,J. Johnson makes 2-pt jump shot from 15 ft,50,38
161,2,3:10.0,H. Whiteside misses 2-pt jump shot from 3 ft,,50,38
162,2,3:09.0,,Defensive rebound by S. Mack,50,38
163,2,3:05.0,J. McRoberts enters the game for J. Johnson,,50,38
164,2,3:05.0,T. Johnson enters the game for R. McGruder,,50,38
165,2,2:56.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by G. Hayward),50,41
166,2,2:46.0,Miami full timeout,,50,41
167,2,2:35.0,H. Whiteside misses 2-pt jump shot from 19 ft,,50,41
168,2,2:34.0,,Defensive rebound by S. Mack,50,41
169,2,2:25.0,,S. Mack makes 2-pt jump shot from 7 ft,50,43
170,2,2:07.0,G. Dragić misses 3-pt jump shot from 24 ft,,50,43
171,2,2:06.0,,Defensive rebound by G. Hayward,50,43
172,2,1:56.0,,Personal foul by T. Johnson (drawn by R. Gobert),50,43
173,2,1:46.0,,S. Mack misses 2-pt jump shot from 8 ft,50,43
174,2,1:45.0,Defensive rebound by Team,,50,43
175,2,1:28.0,G. Dragić misses 2-pt jump shot from 5 ft,,50,43
176,2,1:27.0,Offensive rebound by G. Dragić,,50,43
177,2,1:19.0,J. McRoberts misses 2-pt jump shot from 5 ft (block by T. Lyles),,50,43
178,2,1:18.0,Offensive rebound by J. McRoberts,,50,43
179,2,1:17.0,J. McRoberts makes 2-pt layup from 1 ft,,52,43
180,2,1:04.0,,J. Johnson misses 3-pt jump shot from 24 ft,52,43
181,2,1:03.0,Defensive rebound by H. Whiteside,,52,43
182,2,0:43.0,H. Whiteside misses 2-pt hook shot from 5 ft,,52,43
183,2,0:43.0,,Defensive rebound by S. Mack,52,43
184,2,0:37.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by S. Mack),52,46
185,2,0:21.0,W. Ellington misses 3-pt jump shot from 24 ft,,52,46
186,2,0:20.0,,Defensive rebound by R. Gobert,52,46
187,2,0:02.0,,S. Mack misses 2-pt layup from 3 ft,52,46
188,2,0:02.0,,Offensive rebound by R. Gobert,52,46
189,2,0:02.0,,R. Gobert makes 2-pt layup from 1 ft,52,48
190,3,11:49.0,Personal foul by D. Exum (drawn by G. Dragić),,52,48
191,3,11:37.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),,55,48
192,3,11:24.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Exum),55,51
193,3,10:58.0,Shooting foul by J. Johnson (drawn by H. Whiteside),,55,51
194,3,10:58.0,H. Whiteside misses free throw 1 of 2,,55,51
195,3,10:58.0,Offensive rebound by Team,,55,51
196,3,10:58.0,H. Whiteside makes free throw 2 of 2,,56,51
197,3,10:37.0,,B. Diaw misses 2-pt layup from 1 ft,56,51
198,3,10:37.0,Defensive rebound by H. Whiteside,,56,51
199,3,10:29.0,Turnover by J. McRoberts (bad pass),,56,51
200,3,10:05.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Exum),56,54
201,3,9:44.0,Shooting foul by J. Johnson (drawn by R. McGruder),,56,54
202,3,9:44.0,R. McGruder makes free throw 1 of 2,,57,54
203,3,9:44.0,,S. Mack enters the game for J. Johnson,57,54
204,3,9:44.0,R. McGruder makes free throw 2 of 2,,58,54
205,3,9:22.0,,G. Hayward misses 2-pt jump shot from 4 ft (block by R. McGruder),58,54
206,3,9:22.0,Defensive rebound by J. McRoberts,,58,54
207,3,9:20.0,Personal foul by D. Exum (drawn by J. McRoberts),,58,54
208,3,9:08.0,G. Dragić misses 2-pt jump shot from 14 ft,,58,54
209,3,9:07.0,,Defensive rebound by R. Gobert,58,54
210,3,8:54.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),58,57
211,3,8:38.0,J. McRoberts misses 2-pt jump shot from 5 ft,,58,57
212,3,8:37.0,,Defensive rebound by R. Gobert,58,57
213,3,8:28.0,,Offensive foul by B. Diaw (drawn by H. Whiteside),58,57
214,3,8:28.0,,Turnover by B. Diaw (offensive foul),58,57
215,3,8:18.0,G. Dragić misses 2-pt layup from 2 ft,,58,57
216,3,8:17.0,Offensive rebound by H. Whiteside,,58,57
217,3,8:16.0,H. Whiteside makes 2-pt dunk at rim,,60,57
218,3,8:01.0,,G. Hayward makes 2-pt jump shot from 6 ft,60,59
219,3,7:31.0,Turnover by J. McRoberts (bad pass; steal by G. Hayward),,60,59
220,3,7:28.0,,Shooting block foul by G. Dragić (drawn by G. Hayward),60,59
221,3,7:28.0,,G. Hayward makes free throw 1 of 2,60,60
222,3,7:28.0,,T. Lyles enters the game for B. Diaw,60,60
223,3,7:28.0,,R. Neto enters the game for D. Exum,60,60
224,3,7:28.0,T. Johnson enters the game for W. Ellington,,60,60
225,3,7:28.0,,G. Hayward makes free throw 2 of 2,60,61
226,3,7:12.0,J. McRoberts makes 2-pt layup from 2 ft,,62,61
227,3,6:53.0,,T. Lyles misses 2-pt jump shot from 3 ft,62,61
228,3,6:52.0,Defensive rebound by R. McGruder,,62,61
229,3,6:42.0,T. Johnson misses 2-pt jump shot from 10 ft,,62,61
230,3,6:42.0,Offensive rebound by T. Johnson,,62,61
231,3,6:40.0,H. Whiteside makes 2-pt jump shot from 10 ft (assist by T. Johnson),,64,61
232,3,6:23.0,,G. Hayward misses 2-pt jump shot from 17 ft,64,61
233,3,6:22.0,Defensive rebound by H. Whiteside,,64,61
234,3,6:08.0,G. Dragić makes 2-pt jump shot from 8 ft,,66,61
235,3,5:53.0,,Turnover by R. Neto (lost ball; steal by T. Johnson),66,61
236,3,5:48.0,T. Johnson makes 2-pt layup from 2 ft,,68,61
237,3,5:48.0,,Utah full timeout,68,61
238,3,5:32.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),68,63
239,3,5:08.0,Personal foul by R. Neto (drawn by G. Dragić),,68,63
240,3,5:08.0,G. Dragić makes free throw 1 of 2,,69,63
241,3,5:08.0,G. Dragić makes free throw 2 of 2,,70,63
242,3,4:46.0,,S. Mack makes 2-pt jump shot from 19 ft,70,65
243,3,4:22.0,J. McRoberts misses 3-pt jump shot from 24 ft,,70,65
244,3,4:21.0,,Defensive rebound by Team,70,65
245,3,4:06.0,,G. Hayward misses 3-pt jump shot from 25 ft,70,65
246,3,4:05.0,Defensive rebound by H. Whiteside,,70,65
247,3,3:47.0,Shooting foul by R. Gobert (drawn by G. Dragić),,70,65
248,3,3:47.0,,Technical foul by R. Gobert,70,65
249,3,3:47.0,G. Dragić misses technical free throw,,70,65
250,3,3:47.0,Offensive rebound by Team,,70,65
251,3,3:47.0,G. Dragić makes free throw 1 of 2,,71,65
252,3,3:47.0,W. Ellington enters the game for R. McGruder,,70,65
253,3,3:47.0,J. Johnson enters the game for J. McRoberts,,70,65
254,3,3:47.0,,J. Ingles enters the game for G. Hayward,71,65
255,3,3:47.0,,D. Exum enters the game for R. Neto,71,65
256,3,3:47.0,G. Dragić misses free throw 2 of 2,,71,65
257,3,3:46.0,,Defensive rebound by T. Lyles,71,65
258,3,3:37.0,,S. Mack makes 3-pt jump shot from 24 ft,71,68
259,3,3:36.0,Miami full timeout,,71,68
260,3,3:11.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,74,68
261,3,2:49.0,,Shooting foul by G. Dragić (drawn by S. Mack),74,68
262,3,2:49.0,,S. Mack misses free throw 1 of 2,74,68
263,3,2:49.0,,Offensive rebound by Team,74,68
264,3,2:49.0,,S. Mack makes free throw 2 of 2,74,69
265,3,2:25.0,H. Whiteside misses 2-pt jump shot from 3 ft (block by R. Gobert),,74,69
266,3,2:23.0,,Defensive rebound by R. Gobert,74,69
267,3,2:16.0,,S. Mack makes 2-pt jump shot from 15 ft,74,71
268,3,1:59.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,76,71
269,3,1:39.0,,Turnover by D. Exum (bad pass; steal by H. Whiteside),76,71
270,3,1:33.0,G. Dragić misses 2-pt layup from 1 ft,,76,71
271,3,1:31.0,Offensive rebound by J. Johnson,,76,71
272,3,1:31.0,J. Johnson makes 2-pt layup from 1 ft,,78,71
273,3,1:17.0,,Shooting foul by T. Johnson (drawn by S. Mack),78,71
274,3,1:17.0,,S. Mack misses free throw 1 of 2,78,71
275,3,1:17.0,,Offensive rebound by Team,78,71
276,3,1:17.0,,J. Johnson enters the game for T. Lyles,78,71
277,3,1:17.0,R. McGruder enters the game for G. Dragić,,78,71
278,3,1:17.0,,S. Mack makes free throw 2 of 2,78,72
279,3,1:06.0,T. Johnson misses 3-pt jump shot from 25 ft,,78,72
280,3,1:06.0,,Defensive rebound by D. Exum,78,72
281,3,0:56.0,,Turnover by D. Exum (bad pass; steal by T. Johnson),78,72
282,3,0:51.0,T. Johnson makes 2-pt layup from 1 ft,,80,72
283,3,0:34.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by J. Johnson),80,75
284,3,0:19.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Johnson),,83,75
285,3,0:02.0,,Shooting foul by J. Johnson (drawn by J. Johnson),83,75
286,3,0:02.0,,J. Johnson makes free throw 1 of 2,83,76
287,3,0:02.0,,J. Johnson makes free throw 2 of 2,83,77
288,3,0:00.0,J. Johnson misses 3-pt jump shot from 61 ft,,83,77
289,3,0:00.0,Offensive rebound by Team,,83,77
290,4,11:51.0,,J. Ingles misses 3-pt jump shot from 25 ft,83,77
291,4,11:51.0,Defensive rebound by J. Johnson,,83,77
292,4,11:40.0,J. Johnson makes 2-pt jump shot from 9 ft,,85,77
293,4,11:16.0,,S. Mack misses 3-pt jump shot from 25 ft,85,77
294,4,11:15.0,Defensive rebound by T. Johnson,,85,77
295,4,11:07.0,T. Johnson makes 2-pt layup from 2 ft,,87,77
296,4,10:52.0,,Turnover by J. Johnson (lost ball; steal by W. Ellington),87,77
297,4,10:46.0,W. Reed makes 2-pt layup from 1 ft (assist by R. McGruder),,89,77
298,4,10:20.0,,J. Ingles makes 3-pt jump shot from 23 ft,89,80
299,4,9:56.0,W. Ellington misses 2-pt jump shot from 20 ft,,89,80
300,4,9:55.0,,Defensive rebound by J. Withey,89,80
301,4,9:36.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by J. Johnson),89,83
302,4,9:14.0,T. Johnson misses 2-pt jump shot from 14 ft,,89,83
303,4,9:13.0,,Defensive rebound by J. Johnson,89,83
304,4,9:00.0,,G. Hayward makes 2-pt jump shot from 10 ft,89,85
305,4,9:00.0,Miami full timeout,,89,85
306,4,9:00.0,G. Dragić enters the game for T. Johnson,,89,85
307,4,9:00.0,,R. Neto enters the game for S. Mack,89,85
308,4,9:00.0,,T. Lyles enters the game for J. Johnson,89,85
309,4,8:44.0,W. Reed makes 2-pt layup from 2 ft,,91,85
310,4,8:27.0,Violation by J. Johnson (kicked ball),,91,85
311,4,8:19.0,,Personal foul by J. Johnson (drawn by T. Lyles),91,85
312,4,8:12.0,,R. Neto makes 3-pt jump shot from 25 ft (assist by G. Hayward),91,88
313,4,7:56.0,J. Johnson misses 2-pt layup from 3 ft (block by J. Withey),,91,88
314,4,7:55.0,Offensive rebound by J. Johnson,,91,88
315,4,7:52.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Johnson),,94,88
316,4,7:37.0,,J. Withey makes 2-pt layup from 2 ft (assist by G. Hayward),94,90
317,4,7:37.0,,Shooting foul by W. Reed (drawn by J. Withey),94,90
318,4,7:37.0,,J. Withey misses free throw 1 of 1,94,90
319,4,7:37.0,Defensive rebound by J. Johnson,,94,90
320,4,7:37.0,H. Whiteside enters the game for W. Reed,,94,90
321,4,7:29.0,J. Johnson makes 2-pt layup from 1 ft,,96,90
322,4,7:13.0,,G. Hayward makes 2-pt jump shot from 15 ft (assist by J. Ingles),96,92
323,4,6:58.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Johnson),,99,92
324,4,6:43.0,,Shooting foul by R. McGruder (drawn by J. Withey),99,92
325,4,6:43.0,,J. Withey makes free throw 1 of 2,99,93
326,4,6:43.0,J. McRoberts enters the game for J. Johnson,,99,93
327,4,6:43.0,T. Johnson enters the game for W. Ellington,,99,93
328,4,6:43.0,,J. Withey makes free throw 2 of 2,99,94
329,4,6:31.0,G. Dragić misses 2-pt jump shot from 13 ft,,99,94
330,4,6:28.0,Offensive rebound by J. McRoberts,,99,94
331,4,6:28.0,J. McRoberts makes 2-pt dunk at rim,,101,94
332,4,6:15.0,,G. Hayward makes 2-pt jump shot from 19 ft,101,96
333,4,5:59.0,G. Dragić makes 2-pt jump shot from 19 ft,,103,96
334,4,5:37.0,,T. Lyles misses 2-pt layup from 2 ft,103,96
335,4,5:36.0,Defensive rebound by J. McRoberts,,103,96
336,4,5:29.0,G. Dragić makes 2-pt layup from 2 ft,,105,96
337,4,5:29.0,,Utah full timeout,105,96
338,4,5:29.0,,R. Gobert enters the game for J. Withey,105,96
339,4,5:29.0,,J. Johnson enters the game for T. Lyles,105,96
340,4,5:29.0,,S. Mack enters the game for R. Neto,105,96
341,4,5:16.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Ingles),105,99
342,4,4:55.0,T. Johnson misses 3-pt jump shot from 25 ft,,105,99
343,4,4:54.0,Offensive rebound by R. McGruder,,105,99
344,4,4:48.0,T. Johnson misses 3-pt jump shot from 25 ft,,105,99
345,4,4:48.0,,Defensive rebound by S. Mack,105,99
346,4,4:38.0,,J. Ingles makes 2-pt layup from 2 ft (assist by S. Mack),105,101
347,4,4:21.0,J. McRoberts misses 2-pt jump shot from 4 ft (block by R. Gobert),,105,101
348,4,4:20.0,,Defensive rebound by G. Hayward,105,101
349,4,4:17.0,,Personal foul by G. Dragić (drawn by G. Hayward),105,101
350,4,4:17.0,J. Johnson enters the game for J. McRoberts,,105,101
351,4,4:01.0,,G. Hayward misses 2-pt jump shot from 17 ft,105,101
352,4,4:01.0,Defensive rebound by T. Johnson,,105,101
353,4,3:52.0,Shooting foul by S. Mack (drawn by G. Dragić),,105,101
354,4,3:52.0,G. Dragić makes free throw 1 of 2,,106,101
355,4,3:52.0,W. Ellington enters the game for R. McGruder,,106,101
356,4,3:52.0,G. Dragić makes free throw 2 of 2,,107,101
357,4,3:35.0,,G. Hayward misses 3-pt jump shot from 24 ft,107,101
358,4,3:35.0,Defensive rebound by T. Johnson,,107,101
359,4,3:22.0,G. Dragić misses 2-pt layup from 3 ft,,107,101
360,4,3:21.0,,Defensive rebound by J. Ingles,107,101
361,4,3:15.0,,G. Hayward makes 2-pt jump shot from 18 ft (assist by S. Mack),107,103
362,4,2:54.0,Turnover by J. Johnson (lost ball; steal by J. Johnson),,107,103
363,4,2:49.0,,J. Ingles makes 2-pt layup from 2 ft (assist by G. Hayward),107,105
364,4,2:48.0,Miami full timeout,,107,105
365,4,2:48.0,Miami full timeout,,107,105
366,4,2:36.0,Personal foul by J. Ingles (drawn by G. Dragić),,107,105
367,4,2:25.0,G. Dragić makes 2-pt jump shot from 13 ft,,109,105
368,4,2:09.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hayward),109,108
369,4,1:44.0,J. Johnson makes 2-pt dunk at rim,,111,108
370,4,1:20.0,,Turnover by J. Johnson (bad pass; steal by T. Johnson),111,108
371,4,1:16.0,Turnover by T. Johnson (bad pass; steal by S. Mack),,111,108
372,4,1:00.0,,G. Hayward makes 2-pt jump shot from 18 ft,111,110
373,4,0:41.0,G. Dragić misses 2-pt jump shot from 5 ft,,111,110
374,4,0:41.0,,Defensive rebound by R. Gobert,111,110
375,4,0:30.0,,G. Hayward misses 3-pt jump shot from 24 ft,111,110
376,4,0:28.0,Defensive rebound by T. Johnson,,111,110
377,4,0:13.0,Miami full timeout,,111,110
378,4,0:05.0,Turnover by G. Dragić (bad pass; steal by G. Hayward),,111,110
379,4,0:04.0,,Utah full timeout,111,110
380,4,0:04.0,R. McGruder enters the game for W. Ellington,,111,110
381,4,0:04.0,,Utah full timeout,111,110
382,4,0:01.0,,G. Hayward misses 2-pt jump shot from 12 ft,111,110
383,4,0:00.0,,Offensive rebound by R. Gobert,111,110
