,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
33,1,8:01.0,Turnover by Z. Pachulia (offensive foul),,11,8
34,1,7:36.0,,T. Frazier misses 2-pt layup from 2 ft,11,8
35,1,7:35.0,Defensive rebound by K. Thompson,,11,8
36,1,7:29.0,K. Thompson misses 2-pt jump shot from 14 ft,,11,8
37,1,7:28.0,,Defensive rebound by S. Hill,11,8
38,1,7:24.0,,Turnover by S. Hill (bad pass; steal by K. Durant),11,8
39,1,7:15.0,D. Green misses 3-pt jump shot from 25 ft (block by A. Davis),,11,8
40,1,7:13.0,,Defensive rebound by A. Davis,11,8
41,1,7:13.0,,Turnover by A. Davis (lost ball; steal by D. Green),11,8
42,1,7:07.0,Turnover by S. Curry (bad pass; steal by S. Hill),,11,8
43,1,7:04.0,,T. Frazier makes 2-pt layup from 2 ft (assist by S. Hill),11,10
44,1,7:04.0,Golden State full timeout,,11,10
45,1,6:49.0,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),,13,10
46,1,6:36.0,,A. Davis misses 2-pt jump shot from 20 ft,13,10
47,1,6:35.0,Defensive rebound by D. Green,,13,10
48,1,6:26.0,K. Durant misses 2-pt layup from 2 ft (block by Ö. Aşık),,13,10
49,1,6:24.0,,Defensive rebound by Ö. Aşık,13,10
50,1,6:24.0,,Turnover by Ö. Aşık (bad pass),13,10
51,1,6:12.0,Z. Pachulia makes 2-pt jump shot from 16 ft (assist by S. Curry),,15,10
52,1,5:59.0,,Shooting foul by D. Green (drawn by A. Davis),15,10
53,1,5:59.0,,A. Davis makes free throw 1 of 2,15,11
54,1,5:59.0,A. Iguodala enters the game for K. Durant,,15,11
55,1,5:59.0,,A. Davis makes free throw 2 of 2,15,12
56,1,5:50.0,Turnover by S. Curry (bad pass),,15,12
57,1,5:35.0,,A. Davis misses 2-pt jump shot from 17 ft,15,12
58,1,5:34.0,Defensive rebound by Z. Pachulia,,15,12
59,1,5:24.0,K. Thompson makes 2-pt jump shot from 16 ft,,17,12
60,1,5:08.0,,T. Frazier misses 3-pt jump shot from 26 ft,17,12
61,1,5:08.0,Defensive rebound by Z. Pachulia,,17,12
62,1,5:00.0,K. Thompson misses 3-pt jump shot from 25 ft,,17,12
63,1,4:58.0,Offensive rebound by Z. Pachulia,,17,12
64,1,4:54.0,S. Curry misses 3-pt jump shot from 25 ft,,17,12
65,1,4:53.0,,Defensive rebound by E. Moore,17,12
66,1,4:31.0,,E. Moore misses 2-pt jump shot from 9 ft,17,12
67,1,4:30.0,Defensive rebound by D. Green,,17,12
68,1,4:24.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Green),,19,12
69,1,4:14.0,,New Orleans full timeout,19,12
70,1,4:14.0,P. McCaw enters the game for Z. Pachulia,,19,12
71,1,4:14.0,K. Durant enters the game for K. Thompson,,19,12
72,1,4:14.0,,T. Jones enters the game for Ö. Aşık,19,12
73,1,4:14.0,,Violation by Team (jump ball),19,12
74,1,3:55.0,,A. Davis misses 3-pt jump shot from 23 ft,19,12
75,1,3:54.0,Defensive rebound by K. Durant,,19,12
76,1,3:48.0,A. Iguodala misses 2-pt layup from 1 ft,,19,12
77,1,3:47.0,,Defensive rebound by T. Frazier,19,12
78,1,3:40.0,,S. Hill misses 3-pt jump shot from 26 ft,19,12
79,1,3:39.0,Defensive rebound by K. Durant,,19,12
80,1,3:28.0,Turnover by D. Green (bad pass),,19,12
81,1,3:15.0,,A. Davis misses 2-pt layup from 3 ft,19,12
82,1,3:15.0,,Offensive rebound by A. Davis,19,12
83,1,3:15.0,,A. Davis misses 2-pt layup from 3 ft,19,12
84,1,3:15.0,,Offensive rebound by A. Davis,19,12
85,1,3:15.0,,Shooting foul by D. Green (drawn by A. Davis),19,12
86,1,3:15.0,,A. Davis makes free throw 1 of 2,19,13
87,1,3:15.0,D. West enters the game for D. Green,,19,13
88,1,3:15.0,,L. Stephenson enters the game for S. Hill,19,13
89,1,3:15.0,,A. Davis makes free throw 2 of 2,19,14
90,1,3:02.0,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),,21,14
91,1,2:45.0,,Shooting foul by P. McCaw (drawn by A. Davis),21,14
92,1,2:45.0,,A. Davis misses free throw 1 of 2,21,14
93,1,2:45.0,,Offensive rebound by Team,21,14
94,1,2:45.0,,A. Davis misses free throw 2 of 2,21,14
95,1,2:43.0,Defensive rebound by K. Durant,,21,14
96,1,2:30.0,D. West misses 2-pt jump shot from 17 ft,,21,14
97,1,2:29.0,,Defensive rebound by Team,21,14
98,1,2:29.0,,B. Hield enters the game for E. Moore,21,14
99,1,2:07.0,,L. Stephenson makes 2-pt layup from 2 ft (assist by T. Frazier),21,16
100,1,2:02.0,Shooting foul by L. Stephenson (drawn by K. Durant),,21,16
101,1,2:02.0,K. Durant makes free throw 1 of 2,,22,16
102,1,2:02.0,K. Thompson enters the game for S. Curry,,22,16
103,1,2:02.0,K. Durant makes free throw 2 of 2,,23,16
104,1,1:54.0,,T. Frazier makes 2-pt layup from 2 ft,23,18
105,1,1:37.0,K. Durant makes 2-pt layup from 2 ft,,25,18
106,1,1:37.0,Shooting foul by T. Frazier (drawn by K. Durant),,25,18
107,1,1:37.0,,L. Galloway enters the game for T. Frazier,25,18
108,1,1:37.0,K. Durant makes free throw 1 of 1,,26,18
109,1,1:19.0,,Shooting foul by D. West (drawn by T. Jones),26,18
110,1,1:19.0,,T. Jones makes free throw 1 of 2,26,19
111,1,1:19.0,,T. Jones misses free throw 2 of 2,26,19
112,1,1:19.0,,D. Cunningham enters the game for A. Davis,26,19
113,1,1:19.0,S. Livingston enters the game for P. McCaw,,26,19
114,1,1:17.0,Defensive rebound by K. Durant,,26,19
115,1,1:00.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by K. Durant),,28,19
116,1,0:42.0,,L. Galloway misses 2-pt jump shot from 7 ft,28,19
117,1,0:41.0,Defensive rebound by A. Iguodala,,28,19
118,1,0:38.0,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),,30,19
119,1,0:22.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by B. Hield),30,21
120,1,0:22.0,,Shooting foul by A. Iguodala (drawn by L. Stephenson),30,21
121,1,0:22.0,,L. Stephenson makes free throw 1 of 1,30,22
122,1,0:03.0,K. Thompson makes 2-pt jump shot from 4 ft,,32,22
123,1,0:00.0,,L. Stephenson misses 2-pt jump shot from 16 ft,32,22
124,1,0:00.0,,Offensive rebound by Team,32,22
125,2,11:45.0,,Personal foul by S. Livingston (drawn by L. Galloway),32,22
126,2,11:35.0,,L. Galloway misses 2-pt jump shot from 19 ft,32,22
127,2,11:33.0,Defensive rebound by S. Livingston,,32,22
128,2,11:19.0,K. Thompson misses 3-pt jump shot from 28 ft,,32,22
129,2,11:19.0,,Defensive rebound by D. Cunningham,32,22
130,2,11:09.0,,L. Stephenson misses 2-pt jump shot from 17 ft,32,22
131,2,11:08.0,Defensive rebound by K. Durant,,32,22
132,2,10:51.0,Shooting foul by T. Jones (drawn by D. West),,32,22
133,2,10:51.0,D. West makes free throw 1 of 2,,33,22
134,2,10:51.0,D. West misses free throw 2 of 2,,33,22
135,2,10:49.0,,Defensive rebound by L. Stephenson,33,22
136,2,10:32.0,,L. Stephenson makes 2-pt jump shot from 17 ft,33,24
137,2,10:14.0,Turnover by S. Livingston (bad pass; steal by L. Galloway),,33,24
138,2,10:04.0,,B. Hield misses 2-pt layup from 1 ft,33,24
139,2,10:01.0,,Offensive rebound by T. Jones,33,24
140,2,10:01.0,,T. Jones makes 2-pt layup from 2 ft,33,26
141,2,10:01.0,Golden State full timeout,,33,26
142,2,9:45.0,S. Livingston misses 2-pt jump shot from 15 ft,,33,26
143,2,9:44.0,,Defensive rebound by T. Jones,33,26
144,2,9:35.0,,B. Hield misses 3-pt jump shot from 28 ft,33,26
145,2,9:34.0,Defensive rebound by K. Thompson,,33,26
146,2,9:25.0,D. West makes 2-pt layup from 3 ft (assist by K. Thompson),,35,26
147,2,9:04.0,,D. Cunningham makes 3-pt jump shot from 25 ft (assist by L. Stephenson),35,29
148,2,8:49.0,Shooting foul by D. Cunningham (drawn by K. Durant),,35,29
149,2,8:49.0,K. Durant makes 2-pt jump shot from 7 ft,,37,29
150,2,8:49.0,P. McCaw enters the game for A. Iguodala,,37,29
151,2,8:49.0,Z. Pachulia enters the game for D. West,,37,29
152,2,8:49.0,K. Durant makes free throw 1 of 1,,38,29
153,2,8:26.0,,T. Jones misses 2-pt layup from 2 ft,38,29
154,2,8:25.0,Defensive rebound by K. Durant,,38,29
155,2,8:20.0,P. McCaw makes 3-pt jump shot from 23 ft (assist by K. Durant),,41,29
156,2,8:03.0,,B. Hield makes 2-pt jump shot from 18 ft (assist by T. Jones),41,31
157,2,7:39.0,Z. Pachulia misses 2-pt hook shot from 6 ft,,41,31
158,2,7:37.0,,Defensive rebound by L. Stephenson,41,31
159,2,7:34.0,,Shooting foul by K. Durant (drawn by L. Stephenson),41,31
160,2,7:34.0,,L. Stephenson makes free throw 1 of 2,41,32
161,2,7:34.0,,L. Stephenson misses free throw 2 of 2,41,32
162,2,7:34.0,D. Green enters the game for K. Durant,,41,32
163,2,7:34.0,S. Curry enters the game for K. Thompson,,41,32
164,2,7:34.0,,A. Davis enters the game for B. Hield,41,32
165,2,7:34.0,,E. Moore enters the game for T. Jones,41,32
166,2,7:32.0,Defensive rebound by Z. Pachulia,,41,32
167,2,7:18.0,Z. Pachulia makes 2-pt hook shot from 4 ft (assist by P. McCaw),,43,32
168,2,7:01.0,,D. Cunningham makes 2-pt layup from 3 ft (assist by E. Moore),43,34
169,2,6:59.0,Golden State full timeout,,43,34
170,2,6:48.0,Personal foul by E. Moore (drawn by D. Green),,43,34
171,2,6:36.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,46,34
172,2,6:27.0,,L. Galloway misses 3-pt jump shot from 25 ft,46,34
173,2,6:26.0,Defensive rebound by Z. Pachulia,,46,34
174,2,6:16.0,Z. Pachulia misses 2-pt layup from 2 ft,,46,34
175,2,6:15.0,,Defensive rebound by A. Davis,46,34
176,2,6:06.0,,D. Cunningham makes 3-pt jump shot from 25 ft (assist by A. Davis),46,37
177,2,5:52.0,D. Green misses 2-pt jump shot from 4 ft,,46,37
178,2,5:51.0,Offensive rebound by D. Green,,46,37
179,2,5:51.0,D. Green misses 2-pt layup from 1 ft,,46,37
180,2,5:51.0,Offensive rebound by D. Green,,46,37
181,2,5:47.0,D. Green makes 2-pt layup from 2 ft,,48,37
182,2,5:38.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by L. Stephenson),48,39
183,2,5:25.0,Turnover by Z. Pachulia (bad pass; steal by E. Moore),,48,39
184,2,5:15.0,,A. Davis makes 2-pt layup from 3 ft,48,41
185,2,5:15.0,,Shooting foul by Z. Pachulia (drawn by A. Davis),48,41
186,2,5:15.0,Official timeout,,48,41
187,2,5:15.0,K. Durant enters the game for P. McCaw,,48,41
188,2,5:15.0,A. Iguodala enters the game for S. Livingston,,48,41
189,2,5:15.0,,A. Davis makes free throw 1 of 1,48,42
190,2,4:56.0,D. Green misses 2-pt layup from 2 ft,,48,42
191,2,4:56.0,,Defensive rebound by A. Davis,48,42
192,2,4:53.0,,L. Stephenson misses 2-pt layup from 2 ft,48,42
193,2,4:53.0,,Offensive rebound by L. Stephenson,48,42
194,2,4:53.0,,L. Galloway misses 2-pt layup from 2 ft,48,42
195,2,4:52.0,,Offensive rebound by A. Davis,48,42
196,2,4:50.0,,A. Davis misses 2-pt layup from 3 ft,48,42
197,2,4:49.0,Defensive rebound by Z. Pachulia,,48,42
198,2,4:38.0,K. Durant misses 2-pt jump shot from 19 ft,,48,42
199,2,4:34.0,,Defensive rebound by L. Stephenson,48,42
200,2,4:25.0,,L. Galloway misses 3-pt jump shot from 23 ft,48,42
201,2,4:24.0,,Offensive rebound by Team,48,42
202,2,4:20.0,Loose ball foul by S. Curry (drawn by D. Cunningham),,48,42
203,2,4:20.0,K. Thompson enters the game for Z. Pachulia,,48,42
204,2,4:17.0,,L. Galloway misses 3-pt jump shot from 26 ft,48,42
205,2,4:16.0,Defensive rebound by K. Durant,,48,42
206,2,4:12.0,,Violation by A. Davis (kicked ball),48,42
207,2,4:04.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),,50,42
208,2,3:46.0,,D. Cunningham misses 2-pt layup from 2 ft,50,42
209,2,3:45.0,Defensive rebound by K. Durant,,50,42
210,2,3:40.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Durant),,52,42
211,2,3:35.0,,New Orleans full timeout,52,42
212,2,3:35.0,,T. Frazier enters the game for L. Galloway,52,42
213,2,3:30.0,,Personal foul by S. Curry (drawn by A. Davis),52,42
214,2,3:30.0,,A. Davis makes free throw 1 of 2,52,43
215,2,3:30.0,P. McCaw enters the game for S. Curry,,52,43
216,2,3:30.0,,A. Davis makes free throw 2 of 2,52,44
217,2,3:22.0,K. Thompson makes 2-pt layup from 2 ft (assist by A. Iguodala),,54,44
218,2,3:01.0,,Turnover by E. Moore (bad pass; steal by K. Thompson),54,44
219,2,2:53.0,K. Durant misses 2-pt dunk at rim (block by D. Cunningham),,54,44
220,2,2:51.0,,Defensive rebound by D. Cunningham,54,44
221,2,2:46.0,,D. Cunningham makes 2-pt dunk from 1 ft (assist by A. Davis),54,46
222,2,2:29.0,K. Thompson misses 3-pt jump shot from 24 ft,,54,46
223,2,2:27.0,,Defensive rebound by D. Cunningham,54,46
224,2,2:14.0,,A. Davis misses 2-pt jump shot from 17 ft,54,46
225,2,2:13.0,Defensive rebound by K. Durant,,54,46
226,2,2:04.0,K. Durant makes 2-pt jump shot from 20 ft,,56,46
227,2,1:38.0,,Turnover by Team (shot clock),56,46
228,2,1:26.0,D. Green misses 2-pt jump shot from 5 ft (block by A. Davis),,56,46
229,2,1:24.0,,Defensive rebound by L. Stephenson,56,46
230,2,1:17.0,,Turnover by L. Stephenson (bad pass; steal by K. Thompson),56,46
231,2,1:13.0,Personal foul by A. Davis (drawn by D. Green),,56,46
232,2,1:10.0,Personal foul by E. Moore (drawn by D. Green),,56,46
233,2,1:10.0,D. Green makes free throw 1 of 2,,57,46
234,2,1:10.0,D. Green misses free throw 2 of 2,,57,46
235,2,1:09.0,,Defensive rebound by L. Stephenson,57,46
236,2,0:56.0,,A. Davis makes 2-pt dunk at rim (assist by T. Frazier),57,48
237,2,0:49.0,K. Durant makes 2-pt layup from 3 ft,,59,48
238,2,0:33.0,,E. Moore misses 3-pt jump shot from 24 ft,59,48
239,2,0:32.0,Defensive rebound by K. Durant,,59,48
240,2,0:09.0,K. Durant misses 2-pt jump shot from 8 ft,,59,48
241,2,0:09.0,,Defensive rebound by A. Davis,59,48
242,2,0:02.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by T. Frazier),59,50
243,3,11:50.0,,T. Frazier misses 2-pt jump shot from 9 ft,59,50
244,3,11:49.0,Defensive rebound by Z. Pachulia,,59,50
245,3,11:40.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,62,50
246,3,11:30.0,,A. Davis misses 2-pt jump shot from 21 ft,62,50
247,3,11:30.0,,Offensive rebound by T. Frazier,62,50
248,3,11:19.0,,D. Cunningham misses 3-pt jump shot from 25 ft,62,50
249,3,11:18.0,Defensive rebound by K. Durant,,62,50
250,3,11:11.0,K. Durant misses 3-pt jump shot from 27 ft,,62,50
251,3,11:09.0,,Defensive rebound by D. Cunningham,62,50
252,3,10:53.0,,A. Davis makes 2-pt jump shot from 15 ft,62,52
253,3,10:33.0,Turnover by K. Durant (bad pass),,62,52
254,3,10:24.0,,E. Moore misses 2-pt jump shot from 16 ft,62,52
255,3,10:23.0,Defensive rebound by D. Green,,62,52
256,3,10:14.0,S. Curry misses 2-pt jump shot from 19 ft,,62,52
257,3,10:13.0,,Defensive rebound by T. Frazier,62,52
258,3,10:01.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by E. Moore),62,54
259,3,9:42.0,D. Green misses 2-pt layup from 2 ft (block by D. Cunningham),,62,54
260,3,9:40.0,Offensive rebound by Z. Pachulia,,62,54
261,3,9:37.0,K. Thompson misses 3-pt jump shot from 25 ft,,62,54
262,3,9:36.0,,Defensive rebound by E. Moore,62,54
263,3,9:28.0,,E. Moore makes 2-pt layup from 2 ft,62,56
264,3,9:14.0,S. Curry makes 2-pt layup from 3 ft (assist by Z. Pachulia),,64,56
265,3,9:06.0,,T. Frazier makes 2-pt layup from 2 ft,64,58
266,3,8:55.0,S. Curry misses 2-pt layup from 2 ft,,64,58
267,3,8:53.0,Offensive rebound by Team,,64,58
268,3,8:53.0,Golden State full timeout,,64,58
269,3,8:50.0,K. Thompson misses 3-pt jump shot from 24 ft,,64,58
270,3,8:49.0,,Defensive rebound by A. Davis,64,58
271,3,8:38.0,,A. Davis makes 2-pt jump shot from 4 ft (assist by T. Frazier),64,60
272,3,8:25.0,K. Thompson makes 2-pt layup from 3 ft (assist by S. Curry),,66,60
273,3,8:01.0,,T. Frazier makes 3-pt jump shot from 26 ft,66,63
274,3,7:52.0,Personal foul by E. Moore (drawn by K. Thompson),,66,63
275,3,7:42.0,K. Durant misses 2-pt jump shot from 16 ft,,66,63
276,3,7:41.0,,Defensive rebound by D. Cunningham,66,63
277,3,7:19.0,,E. Moore makes 2-pt jump shot from 23 ft (assist by T. Frazier),66,65
278,3,7:04.0,Turnover by K. Thompson (bad pass; steal by E. Moore),,66,65
279,3,6:54.0,,Turnover by E. Moore (bad pass; steal by K. Durant),66,65
280,3,6:52.0,Shooting foul by S. Hill (drawn by K. Durant),,66,65
281,3,6:52.0,K. Durant makes free throw 1 of 2,,67,65
282,3,6:52.0,A. Iguodala enters the game for Z. Pachulia,,67,65
283,3,6:52.0,K. Durant makes free throw 2 of 2,,68,65
284,3,6:39.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by E. Moore),68,68
285,3,6:23.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Durant),,71,68
286,3,6:06.0,,T. Frazier makes 2-pt layup from 1 ft,71,70
287,3,5:49.0,A. Iguodala misses 3-pt jump shot from 23 ft,,71,70
288,3,5:48.0,Offensive rebound by S. Curry,,71,70
289,3,5:45.0,Turnover by S. Curry (bad pass; steal by E. Moore),,71,70
290,3,5:45.0,,Turnover by D. Cunningham (bad pass),71,70
291,3,5:34.0,A. Iguodala makes 2-pt jump shot from 16 ft,,73,70
292,3,5:20.0,,T. Frazier makes 2-pt layup from 2 ft,73,72
293,3,5:20.0,Golden State full timeout,,73,72
294,3,5:20.0,K. Looney enters the game for K. Durant,,73,72
295,3,5:00.0,S. Curry misses 3-pt jump shot from 27 ft,,73,72
296,3,5:00.0,,Defensive rebound by D. Cunningham,73,72
297,3,4:36.0,,T. Frazier makes 2-pt layup from 2 ft,73,74
298,3,4:30.0,Personal foul by S. Hill (drawn by D. Green),,73,74
299,3,4:24.0,Personal foul by T. Frazier (drawn by K. Thompson),,73,74
300,3,4:24.0,,B. Hield enters the game for E. Moore,73,74
301,3,4:09.0,K. Thompson misses 3-pt jump shot from 23 ft,,73,74
302,3,4:08.0,Offensive rebound by D. Green,,73,74
303,3,4:04.0,K. Thompson misses 3-pt jump shot from 25 ft,,73,74
304,3,4:03.0,Offensive rebound by K. Looney,,73,74
305,3,3:57.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Looney),,76,74
306,3,3:48.0,,T. Frazier misses 2-pt jump shot from 12 ft,76,74
307,3,3:47.0,,Offensive rebound by T. Frazier,76,74
308,3,3:42.0,,D. Cunningham misses 2-pt jump shot from 17 ft,76,74
309,3,3:41.0,Defensive rebound by K. Looney,,76,74
310,3,3:37.0,Shooting foul by T. Frazier (drawn by S. Curry),,76,74
311,3,3:37.0,S. Curry makes free throw 1 of 3,,77,74
312,3,3:37.0,S. Curry makes free throw 2 of 3,,78,74
313,3,3:37.0,,L. Galloway enters the game for T. Frazier,76,74
314,3,3:37.0,I. Clark enters the game for K. Thompson,,78,74
315,3,3:37.0,,L. Stephenson enters the game for D. Cunningham,78,74
316,3,3:37.0,S. Curry misses free throw 3 of 3,,78,74
317,3,3:36.0,,Defensive rebound by A. Davis,78,74
318,3,3:19.0,,Offensive foul by L. Stephenson (drawn by A. Iguodala),78,74
319,3,3:19.0,,Turnover by L. Stephenson (offensive foul),78,74
320,3,3:12.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),,80,74
321,3,3:12.0,Shooting foul by L. Galloway (drawn by S. Curry),,80,74
322,3,3:12.0,,New Orleans full timeout,80,74
323,3,3:12.0,S. Curry makes free throw 1 of 1,,81,74
324,3,3:01.0,,L. Stephenson misses 2-pt jump shot from 19 ft,81,74
325,3,3:01.0,,Offensive rebound by Team,81,74
326,3,3:01.0,Loose ball foul by A. Iguodala (drawn by A. Davis),,81,74
327,3,2:51.0,,Turnover by B. Hield (step out of bounds),81,74
328,3,2:34.0,I. Clark misses 2-pt jump shot from 11 ft,,81,74
329,3,2:33.0,,Defensive rebound by B. Hield,81,74
330,3,2:28.0,,Shooting foul by K. Looney (drawn by S. Hill),81,74
331,3,2:28.0,,S. Hill misses free throw 1 of 2,81,74
332,3,2:28.0,,Offensive rebound by Team,81,74
333,3,2:28.0,,S. Hill makes free throw 2 of 2,81,75
334,3,2:17.0,Personal foul by B. Hield (drawn by K. Looney),,81,75
335,3,2:17.0,K. Looney makes free throw 1 of 2,,82,75
336,3,2:17.0,,T. Jones enters the game for A. Davis,82,75
337,3,2:17.0,K. Durant enters the game for D. Green,,82,75
338,3,2:17.0,K. Looney makes free throw 2 of 2,,83,75
339,3,1:56.0,,T. Jones makes 2-pt jump shot from 6 ft,83,77
340,3,1:39.0,K. Looney makes 2-pt layup from 2 ft (assist by S. Curry),,85,77
341,3,1:29.0,,S. Hill misses 2-pt jump shot from 4 ft,85,77
342,3,1:29.0,Defensive rebound by K. Durant,,85,77
343,3,1:29.0,Personal foul by S. Hill (drawn by K. Durant),,85,77
344,3,1:29.0,K. Durant makes free throw 1 of 2,,86,77
345,3,1:29.0,K. Durant makes free throw 2 of 2,,87,77
346,3,1:10.0,,T. Jones makes 2-pt jump shot from 22 ft (assist by L. Stephenson),87,79
347,3,0:57.0,S. Curry makes 3-pt jump shot from 30 ft,,90,79
348,3,0:46.0,,L. Galloway misses 3-pt jump shot from 27 ft,90,79
349,3,0:45.0,Defensive rebound by K. Looney,,90,79
350,3,0:40.0,S. Curry misses 3-pt jump shot from 31 ft,,90,79
351,3,0:39.0,,Defensive rebound by Team,90,79
352,3,0:22.0,,L. Stephenson makes 2-pt layup from 3 ft (assist by T. Jones),90,81
353,3,0:02.0,A. Iguodala makes 2-pt dunk at rim (assist by K. Looney),,92,81
354,3,0:00.0,,T. Jones misses 3-pt jump shot from 34 ft,92,81
355,3,0:00.0,,Offensive rebound by Team,92,81
356,4,11:43.0,K. Thompson misses 2-pt jump shot from 17 ft,,92,81
357,4,11:42.0,,Defensive rebound by A. Davis,92,81
358,4,11:18.0,,B. Hield misses 2-pt layup from 2 ft,92,81
359,4,11:18.0,,Offensive rebound by T. Frazier,92,81
360,4,11:18.0,,Turnover by Team (shot clock),92,81
361,4,11:08.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Livingston),,94,81
362,4,10:54.0,,T. Frazier makes 2-pt jump shot from 18 ft,94,83
363,4,10:35.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),,97,83
364,4,10:19.0,,Personal foul by K. Looney (drawn by T. Jones),97,83
365,4,10:19.0,D. West enters the game for K. Looney,,97,83
366,4,10:19.0,,D. Cunningham enters the game for T. Jones,97,83
367,4,10:03.0,,B. Hield misses 2-pt jump shot from 7 ft,97,83
368,4,10:03.0,Defensive rebound by K. Durant,,97,83
369,4,9:52.0,K. Durant misses 3-pt jump shot from 26 ft,,97,83
370,4,9:52.0,,Defensive rebound by Team,97,83
371,4,9:52.0,Loose ball foul by D. West (drawn by T. Frazier),,97,83
372,4,9:42.0,,B. Hield misses 3-pt jump shot from 25 ft,97,83
373,4,9:41.0,Defensive rebound by K. Durant,,97,83
374,4,9:27.0,D. West misses 2-pt jump shot from 9 ft (block by B. Hield),,97,83
375,4,9:27.0,Offensive rebound by D. West,,97,83
376,4,9:27.0,Turnover by D. West (lost ball; steal by A. Davis),,97,83
377,4,9:13.0,,Turnover by T. Frazier (bad pass; steal by A. Iguodala),97,83
378,4,9:04.0,Shooting foul by A. Davis (drawn by K. Durant),,97,83
379,4,9:04.0,K. Durant makes free throw 1 of 2,,98,83
380,4,9:04.0,K. Durant makes free throw 2 of 2,,99,83
381,4,8:50.0,,L. Stephenson makes 2-pt jump shot from 4 ft (assist by T. Frazier),99,85
382,4,8:33.0,K. Durant misses 2-pt jump shot from 13 ft,,99,85
383,4,8:33.0,,Defensive rebound by A. Davis,99,85
384,4,8:24.0,,D. Cunningham misses 3-pt jump shot from 24 ft,99,85
385,4,8:22.0,Defensive rebound by A. Iguodala,,99,85
386,4,8:05.0,K. Durant misses 2-pt layup from 3 ft,,99,85
