,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
50,1,6:26.0,Turnover by I. Shumpert (lost ball; steal by E. Payton),,12,9
51,1,6:22.0,,E. Fournier misses 2-pt layup from 2 ft,12,9
52,1,6:18.0,Defensive rebound by R. Jefferson,,12,9
53,1,6:15.0,Turnover by L. James (traveling),,12,9
54,1,6:15.0,J. Smith enters the game for R. Jefferson,,12,9
55,1,6:04.0,,E. Fournier makes 2-pt jump shot from 18 ft (assist by E. Payton),12,11
56,1,5:46.0,T. Thompson makes 2-pt layup from 2 ft (assist by L. James),,14,11
57,1,5:46.0,Shooting foul by T. Ross (drawn by T. Thompson),,14,11
58,1,5:46.0,T. Thompson misses free throw 1 of 1,,14,11
59,1,5:44.0,,Defensive rebound by E. Payton,14,11
60,1,5:27.0,,T. Ross makes 2-pt jump shot from 14 ft,14,13
61,1,5:13.0,K. Irving makes 2-pt jump shot from 6 ft (assist by I. Shumpert),,16,13
62,1,4:53.0,,T. Ross makes 2-pt jump shot from 19 ft,16,15
63,1,4:33.0,Personal foul by E. Fournier (drawn by T. Thompson),,16,15
64,1,4:20.0,J. Smith misses 3-pt jump shot from 26 ft,,16,15
65,1,4:19.0,,Defensive rebound by N. Vučević,16,15
66,1,4:13.0,,E. Fournier misses 2-pt layup from 2 ft (block by L. James),16,15
67,1,4:10.0,Defensive rebound by K. Irving,,16,15
68,1,4:08.0,Shooting foul by E. Payton (drawn by L. James),,16,15
69,1,4:08.0,L. James makes free throw 1 of 2,,17,15
70,1,4:08.0,L. James makes free throw 2 of 2,,18,15
71,1,3:56.0,,A. Gordon makes 2-pt jump shot from 18 ft,18,17
72,1,3:43.0,K. Irving misses 3-pt jump shot from 24 ft,,18,17
73,1,3:40.0,,Defensive rebound by A. Gordon,18,17
74,1,3:33.0,,T. Ross makes 2-pt dunk at rim (assist by A. Gordon),18,19
75,1,3:17.0,I. Shumpert misses 2-pt jump shot from 21 ft,,18,19
76,1,3:16.0,,Defensive rebound by A. Gordon,18,19
77,1,3:08.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by A. Gordon),18,21
78,1,3:07.0,Cleveland full timeout,,18,21
79,1,3:07.0,D. Williams enters the game for I. Shumpert,,18,21
80,1,3:07.0,,M. Hezonja enters the game for E. Fournier,18,21
81,1,2:51.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,21,21
82,1,2:37.0,,T. Ross makes 2-pt jump shot from 22 ft (assist by A. Gordon),21,23
83,1,2:12.0,L. James misses 2-pt jump shot from 13 ft,,21,23
84,1,2:11.0,,Defensive rebound by N. Vučević,21,23
85,1,1:56.0,,A. Gordon misses 2-pt jump shot from 12 ft,21,23
86,1,1:54.0,,Offensive rebound by N. Vučević,21,23
87,1,1:51.0,Offensive charge foul by N. Vučević (drawn by J. Smith),,21,23
88,1,1:51.0,,Turnover by N. Vučević (offensive foul),21,23
89,1,1:51.0,D. Williams enters the game for L. James,,21,23
90,1,1:51.0,,D. Augustin enters the game for E. Payton,21,23
91,1,1:51.0,,B. Biyombo enters the game for N. Vučević,21,23
92,1,1:42.0,Shooting foul by A. Gordon (drawn by T. Thompson),,21,23
93,1,1:42.0,T. Thompson misses free throw 1 of 2,,21,23
94,1,1:42.0,Offensive rebound by Team,,21,23
95,1,1:42.0,,J. Green enters the game for A. Gordon,21,23
96,1,1:42.0,T. Thompson makes free throw 2 of 2,,22,23
97,1,1:29.0,,J. Green makes 2-pt jump shot from 7 ft,22,25
98,1,1:19.0,K. Irving misses 2-pt jump shot from 7 ft,,22,25
99,1,1:17.0,,Defensive rebound by Team,22,25
100,1,1:17.0,C. Frye enters the game for T. Thompson,,22,25
101,1,1:02.0,,B. Biyombo misses 2-pt jump shot from 6 ft,22,25
102,1,1:00.0,Defensive rebound by D. Williams,,22,25
103,1,0:53.0,D. Williams misses 2-pt layup from 3 ft,,22,25
104,1,0:51.0,,Defensive rebound by M. Hezonja,22,25
105,1,0:37.0,,T. Ross misses 3-pt jump shot from 26 ft,22,25
106,1,0:36.0,Defensive rebound by C. Frye,,22,25
107,1,0:21.0,Shooting foul by M. Hezonja (drawn by C. Frye),,22,25
108,1,0:21.0,C. Frye makes free throw 1 of 2,,23,25
109,1,0:21.0,I. Shumpert enters the game for K. Irving,,23,25
110,1,0:21.0,C. Frye makes free throw 2 of 2,,24,25
111,1,0:01.0,,J. Green misses 2-pt jump shot from 20 ft,24,25
112,1,0:00.0,Defensive rebound by I. Shumpert,,24,25
113,2,11:49.0,D. Williams makes 2-pt layup from 1 ft (assist by L. James),,26,25
114,2,11:24.0,,J. Green misses 2-pt jump shot from 21 ft,26,25
115,2,11:22.0,Defensive rebound by L. James,,26,25
116,2,11:18.0,Shooting foul by M. Hezonja (drawn by L. James),,26,25
117,2,11:18.0,L. James misses free throw 1 of 2,,26,25
118,2,11:18.0,Offensive rebound by Team,,26,25
119,2,11:18.0,L. James makes free throw 2 of 2,,27,25
120,2,11:06.0,,D. Augustin makes 2-pt jump shot from 21 ft,27,27
121,2,10:47.0,L. James makes 2-pt dunk at rim (assist by D. Williams),,29,27
122,2,10:36.0,,Personal foul by R. Jefferson (drawn by M. Hezonja),29,27
123,2,10:26.0,,Shooting foul by D. Williams (drawn by D. Augustin),29,27
124,2,10:26.0,,D. Augustin makes 2-pt jump shot from 15 ft,29,29
125,2,10:26.0,,D. Augustin makes free throw 1 of 1,29,30
126,2,10:05.0,R. Jefferson misses 2-pt layup from 2 ft,,29,30
127,2,10:02.0,,Defensive rebound by B. Biyombo,29,30
128,2,9:54.0,,M. Hezonja misses 3-pt jump shot from 25 ft,29,30
129,2,9:53.0,,Offensive rebound by B. Biyombo,29,30
130,2,9:49.0,,D. Augustin misses 2-pt jump shot from 20 ft,29,30
131,2,9:49.0,Defensive rebound by R. Jefferson,,29,30
132,2,9:49.0,Personal foul by C. Watson (drawn by R. Jefferson),,29,30
133,2,9:34.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,32,30
134,2,9:21.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by D. Augustin),32,32
135,2,9:05.0,D. Williams makes 2-pt dunk at rim (assist by D. Williams),,34,32
136,2,9:01.0,Violation by Team (delay of game),,34,32
137,2,8:52.0,,D. Augustin misses 3-pt jump shot from 25 ft,34,32
138,2,8:51.0,Defensive rebound by D. Williams,,34,32
139,2,8:45.0,L. James makes 2-pt layup from 1 ft,,36,32
140,2,8:45.0,Shooting foul by J. Green (drawn by L. James),,36,32
141,2,8:45.0,Official timeout,,36,32
142,2,8:45.0,L. James misses free throw 1 of 1,,36,32
143,2,8:45.0,,Defensive rebound by B. Biyombo,36,32
144,2,8:33.0,,J. Green makes 2-pt layup from 2 ft,36,34
145,2,8:18.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,39,34
146,2,8:03.0,,J. Green misses 3-pt jump shot from 25 ft,39,34
147,2,8:01.0,,Offensive rebound by B. Biyombo,39,34
148,2,8:01.0,,B. Biyombo misses 2-pt layup from 1 ft,39,34
149,2,7:56.0,Defensive rebound by D. Williams,,39,34
150,2,7:48.0,D. Williams makes 3-pt jump shot from 24 ft (assist by C. Frye),,42,34
151,2,7:47.0,,Orlando full timeout,42,34
152,2,7:47.0,,E. Payton enters the game for M. Hezonja,42,34
153,2,7:47.0,,E. Fournier enters the game for D. Augustin,42,34
154,2,7:36.0,,C. Watson misses 2-pt jump shot from 21 ft,42,34
155,2,7:34.0,Defensive rebound by R. Jefferson,,42,34
156,2,7:26.0,Personal foul by C. Watson (drawn by L. James),,42,34
157,2,7:11.0,C. Frye misses 3-pt jump shot from 27 ft,,42,34
158,2,7:09.0,,Defensive rebound by J. Green,42,34
159,2,7:03.0,,E. Payton makes 2-pt jump shot from 8 ft (assist by J. Green),42,36
160,2,6:51.0,Personal foul by B. Biyombo (drawn by D. Williams),,42,36
161,2,6:51.0,D. Williams misses free throw 1 of 2,,42,36
162,2,6:51.0,Offensive rebound by Team,,42,36
163,2,6:51.0,,A. Gordon enters the game for J. Green,42,36
164,2,6:51.0,D. Williams makes free throw 2 of 2,,43,36
165,2,6:38.0,,Shooting foul by D. Williams (drawn by A. Gordon),43,36
166,2,6:38.0,,A. Gordon makes free throw 1 of 2,43,37
167,2,6:38.0,K. Irving enters the game for R. Jefferson,,43,37
168,2,6:38.0,,A. Gordon makes free throw 2 of 2,43,38
169,2,6:27.0,C. Frye makes 2-pt jump shot from 15 ft (assist by L. James),,45,38
170,2,6:06.0,,Shooting foul by L. James (drawn by B. Biyombo),45,38
171,2,6:06.0,,B. Biyombo makes free throw 1 of 2,45,39
172,2,6:06.0,I. Shumpert enters the game for D. Williams,,45,39
173,2,6:06.0,J. Smith enters the game for D. Williams,,45,39
174,2,6:06.0,T. Thompson enters the game for C. Frye,,45,39
175,2,6:06.0,,B. Biyombo makes free throw 2 of 2,45,40
176,2,5:47.0,K. Irving misses 2-pt jump shot from 8 ft,,45,40
177,2,5:46.0,Offensive rebound by T. Thompson,,45,40
178,2,5:41.0,I. Shumpert misses 3-pt jump shot from 23 ft,,45,40
179,2,5:40.0,,Defensive rebound by B. Biyombo,45,40
180,2,5:35.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Fournier),45,42
181,2,5:34.0,Cleveland full timeout,,45,42
182,2,5:34.0,R. Jefferson enters the game for L. James,,45,42
183,2,5:34.0,,N. Vučević enters the game for B. Biyombo,45,42
184,2,5:19.0,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),,47,42
185,2,5:03.0,,E. Payton misses 2-pt layup from 3 ft (block by T. Thompson),47,42
186,2,5:00.0,,Offensive rebound by E. Payton,47,42
187,2,4:58.0,,E. Payton misses 2-pt layup from 1 ft,47,42
188,2,4:54.0,,Offensive rebound by N. Vučević,47,42
189,2,4:50.0,,E. Payton misses 2-pt hook shot from 3 ft,47,42
190,2,4:48.0,Defensive rebound by T. Thompson,,47,42
191,2,4:42.0,Shooting foul by N. Vučević (drawn by T. Thompson),,47,42
192,2,4:42.0,T. Thompson makes free throw 1 of 2,,48,42
193,2,4:42.0,T. Thompson misses free throw 2 of 2,,48,42
194,2,4:42.0,,Defensive rebound by T. Ross,48,42
195,2,4:42.0,,T. Ross enters the game for C. Watson,48,42
196,2,4:22.0,,E. Payton misses 2-pt jump shot from 7 ft,48,42
197,2,4:21.0,,Offensive rebound by Team,48,42
198,2,3:57.0,,T. Ross misses 2-pt jump shot from 17 ft,48,42
199,2,3:56.0,Defensive rebound by T. Thompson,,48,42
200,2,3:46.0,Personal foul by T. Ross (drawn by I. Shumpert),,48,42
201,2,3:46.0,I. Shumpert makes free throw 1 of 2,,49,42
202,2,3:46.0,I. Shumpert makes free throw 2 of 2,,50,42
203,2,3:28.0,,N. Vučević misses 2-pt jump shot from 16 ft,50,42
204,2,3:26.0,Defensive rebound by Team,,50,42
205,2,3:14.0,J. Smith misses 3-pt jump shot from 24 ft,,50,42
206,2,3:12.0,Offensive rebound by K. Irving,,50,42
207,2,3:08.0,J. Smith makes 2-pt layup from 2 ft (assist by K. Irving),,52,42
208,2,3:07.0,,Orlando full timeout,52,42
209,2,2:57.0,,T. Ross misses 3-pt jump shot from 26 ft,52,42
210,2,2:54.0,,Offensive rebound by A. Gordon,52,42
211,2,2:54.0,,A. Gordon makes 2-pt dunk at rim,52,44
212,2,2:36.0,R. Jefferson misses 2-pt layup from 2 ft (block by N. Vučević),,52,44
213,2,2:33.0,,Defensive rebound by N. Vučević,52,44
214,2,2:30.0,,Shooting foul by I. Shumpert (drawn by E. Fournier),52,44
215,2,2:30.0,,E. Fournier makes free throw 1 of 2,52,45
216,2,2:30.0,L. James enters the game for R. Jefferson,,52,45
217,2,2:30.0,,E. Fournier makes free throw 2 of 2,52,46
218,2,2:09.0,T. Thompson makes 2-pt dunk at rim (assist by I. Shumpert),,54,46
219,2,1:57.0,,Personal foul by L. James (drawn by E. Fournier),54,46
220,2,1:57.0,,E. Fournier makes free throw 1 of 2,54,47
221,2,1:57.0,,E. Fournier misses free throw 2 of 2,54,47
222,2,1:57.0,Defensive rebound by T. Thompson,,54,47
223,2,1:42.0,K. Irving makes 2-pt jump shot from 9 ft,,56,47
224,2,1:28.0,,N. Vučević misses 2-pt jump shot from 19 ft,56,47
225,2,1:26.0,Defensive rebound by K. Irving,,56,47
226,2,1:23.0,Personal foul by T. Ross (drawn by L. James),,56,47
227,2,1:23.0,L. James makes free throw 1 of 2,,57,47
228,2,1:23.0,L. James misses free throw 2 of 2,,57,47
229,2,1:23.0,,Defensive rebound by E. Payton,57,47
230,2,1:23.0,,C. Watson enters the game for T. Ross,57,47
231,2,1:09.0,,E. Fournier misses 3-pt jump shot from 26 ft,57,47
232,2,1:07.0,Defensive rebound by T. Thompson,,57,47
233,2,1:02.0,Turnover by L. James (lost ball),,57,47
234,2,1:02.0,D. Williams enters the game for L. James,,57,47
235,2,0:50.0,,E. Fournier makes 2-pt jump shot from 22 ft (assist by E. Payton),57,49
236,2,0:35.0,Turnover by K. Irving (lost ball; steal by E. Payton),,57,49
237,2,0:33.0,,E. Payton makes 2-pt dunk at rim,57,51
238,2,0:23.0,K. Irving makes 2-pt layup from 1 ft,,59,51
239,2,0:01.0,,E. Payton misses 2-pt jump shot from 15 ft,59,51
240,2,0:00.0,Defensive rebound by K. Irving,,59,51
241,3,11:49.0,L. James makes 2-pt dunk at rim (assist by T. Thompson),,61,51
242,3,11:28.0,,N. Vučević misses 2-pt hook shot from 10 ft,61,51
243,3,11:27.0,,Offensive rebound by A. Gordon,61,51
244,3,11:27.0,,A. Gordon makes 2-pt dunk at rim,61,53
245,3,11:07.0,L. James misses 3-pt jump shot from 24 ft,,61,53
246,3,11:06.0,,Defensive rebound by T. Ross,61,53
247,3,10:58.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),61,56
248,3,10:35.0,Turnover by K. Irving (lost ball; steal by E. Fournier),,61,56
249,3,10:32.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),61,58
250,3,10:32.0,Cleveland full timeout,,61,58
251,3,10:21.0,L. James makes 2-pt dunk from 1 ft,,63,58
252,3,10:00.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by T. Ross),63,61
253,3,9:56.0,Turnover by L. James (bad pass; steal by E. Fournier),,63,61
254,3,9:43.0,,N. Vučević makes 2-pt hook shot from 10 ft (assist by E. Payton),63,63
255,3,9:19.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by K. Irving),,66,63
256,3,9:10.0,,N. Vučević misses 2-pt jump shot from 10 ft,66,63
257,3,9:09.0,Defensive rebound by K. Irving,,66,63
258,3,8:54.0,K. Irving misses 2-pt jump shot from 9 ft,,66,63
259,3,8:53.0,Offensive rebound by K. Irving,,66,63
260,3,8:53.0,K. Irving misses 2-pt layup from 2 ft,,66,63
261,3,8:51.0,Offensive rebound by K. Irving,,66,63
262,3,8:51.0,K. Irving makes 2-pt layup from 2 ft,,68,63
263,3,8:42.0,,E. Payton misses 2-pt jump shot from 9 ft,68,63
264,3,8:41.0,,Offensive rebound by E. Payton,68,63
265,3,8:37.0,,E. Payton makes 2-pt layup at rim,68,65
266,3,8:24.0,L. James misses 3-pt jump shot from 26 ft,,68,65
267,3,8:23.0,,Defensive rebound by E. Payton,68,65
268,3,8:10.0,,Personal foul by K. Irving (drawn by E. Fournier),68,65
269,3,8:06.0,,A. Gordon misses 2-pt layup from 2 ft,68,65
270,3,8:05.0,,Offensive rebound by N. Vučević,68,65
271,3,8:05.0,,N. Vučević makes 2-pt layup from 2 ft,68,67
272,3,7:48.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,70,67
273,3,7:28.0,,N. Vučević misses 2-pt hook shot from 4 ft,70,67
274,3,7:27.0,Defensive rebound by I. Shumpert,,70,67
275,3,7:20.0,K. Irving misses 3-pt jump shot from 25 ft,,70,67
276,3,7:19.0,Offensive rebound by I. Shumpert,,70,67
277,3,7:13.0,K. Irving makes 3-pt jump shot from 24 ft (assist by R. Jefferson),,73,67
278,3,6:51.0,,N. Vučević makes 2-pt jump shot from 13 ft,73,69
279,3,6:34.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,75,69
280,3,6:34.0,,Orlando full timeout,75,69
281,3,6:20.0,,N. Vučević makes 2-pt hook shot from 5 ft,75,71
282,3,6:03.0,Shooting foul by E. Fournier (drawn by T. Thompson),,75,71
283,3,6:03.0,T. Thompson misses free throw 1 of 2,,75,71
284,3,6:03.0,Offensive rebound by Team,,75,71
285,3,6:03.0,T. Thompson misses free throw 2 of 2,,75,71
286,3,6:02.0,,Defensive rebound by N. Vučević,75,71
287,3,5:37.0,,A. Gordon misses 3-pt jump shot from 26 ft,75,71
288,3,5:34.0,Defensive rebound by T. Thompson,,75,71
289,3,5:33.0,Turnover by T. Thompson (bad pass; steal by T. Ross),,75,71
290,3,5:30.0,,Shooting block foul by R. Jefferson (drawn by T. Ross),75,71
291,3,5:30.0,,T. Ross makes free throw 1 of 2,75,72
292,3,5:30.0,J. Smith enters the game for R. Jefferson,,75,72
293,3,5:30.0,,T. Ross makes free throw 2 of 2,75,73
294,3,5:20.0,K. Irving makes 2-pt layup from 1 ft (assist by J. Smith),,77,73
295,3,4:59.0,,T. Ross misses 3-pt jump shot from 24 ft,77,73
296,3,4:59.0,Defensive rebound by Team,,77,73
297,3,4:44.0,K. Irving makes 2-pt jump shot from 21 ft,,79,73
298,3,4:29.0,,E. Payton misses 2-pt jump shot from 15 ft,79,73
299,3,4:27.0,Defensive rebound by L. James,,79,73
300,3,4:19.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,82,73
301,3,4:00.0,,A. Gordon makes 2-pt jump shot from 12 ft,82,75
302,3,3:34.0,T. Thompson misses 2-pt hook shot from 7 ft,,82,75
303,3,3:32.0,,Defensive rebound by E. Payton,82,75
304,3,3:24.0,,A. Gordon misses 2-pt layup from 3 ft (block by T. Thompson),82,75
305,3,3:21.0,,Offensive rebound by N. Vučević,82,75
306,3,3:19.0,,N. Vučević makes 2-pt dunk at rim,82,77
307,3,3:06.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,85,77
308,3,2:58.0,,Orlando full timeout,85,77
309,3,2:57.0,,J. Green enters the game for T. Ross,85,77
310,3,2:57.0,,M. Hezonja enters the game for A. Gordon,85,77
311,3,2:57.0,D. Williams enters the game for L. James,,85,77
312,3,2:57.0,D. Williams enters the game for I. Shumpert,,85,77
313,3,2:48.0,,Offensive foul by N. Vučević (drawn by J. Smith),85,77
314,3,2:48.0,,Turnover by N. Vučević (offensive foul),85,77
315,3,2:29.0,J. Smith misses 3-pt jump shot from 24 ft,,85,77
316,3,2:28.0,,Defensive rebound by N. Vučević,85,77
317,3,2:19.0,,Shooting foul by D. Williams (drawn by M. Hezonja),85,77
318,3,2:19.0,,M. Hezonja makes free throw 1 of 2,85,78
319,3,2:19.0,,B. Biyombo enters the game for N. Vučević,85,78
320,3,2:19.0,,M. Hezonja makes free throw 2 of 2,85,79
321,3,1:55.0,K. Irving misses 2-pt jump shot from 7 ft,,85,79
322,3,1:53.0,,Defensive rebound by E. Payton,85,79
323,3,1:47.0,,E. Fournier misses 3-pt jump shot from 27 ft,85,79
324,3,1:46.0,Defensive rebound by J. Smith,,85,79
325,3,1:35.0,D. Williams misses 3-pt jump shot from 25 ft,,85,79
326,3,1:34.0,,Defensive rebound by B. Biyombo,85,79
327,3,1:25.0,,E. Payton misses 2-pt jump shot from 15 ft,85,79
328,3,1:24.0,Defensive rebound by T. Thompson,,85,79
329,3,1:07.0,D. Williams misses 2-pt jump shot from 3 ft,,85,79
330,3,1:06.0,Offensive rebound by T. Thompson,,85,79
331,3,1:06.0,T. Thompson misses 2-pt layup at rim,,85,79
332,3,1:05.0,Offensive rebound by Team,,85,79
333,3,1:05.0,C. Frye enters the game for T. Thompson,,85,79
334,3,1:05.0,,D. Augustin enters the game for E. Payton,85,79
335,3,1:05.0,,C. Watson enters the game for E. Fournier,85,79
336,3,0:52.0,Shooting foul by B. Biyombo (drawn by K. Irving),,85,79
337,3,0:52.0,K. Irving makes free throw 1 of 2,,86,79
338,3,0:52.0,K. Irving makes free throw 2 of 2,,87,79
339,3,0:41.0,,M. Hezonja misses 2-pt jump shot from 19 ft,87,79
340,3,0:39.0,Defensive rebound by D. Williams,,87,79
341,3,0:33.0,K. Irving misses 3-pt jump shot from 28 ft,,87,79
342,3,0:30.0,,Defensive rebound by J. Green,87,79
343,3,0:09.0,,Turnover by J. Green (lost ball; steal by K. Irving),87,79
344,3,0:05.0,K. Irving misses 2-pt layup from 3 ft,,87,79
345,3,0:01.0,,Defensive rebound by D. Augustin,87,79
346,3,0:00.0,,D. Augustin misses 3-pt jump shot from 40 ft,87,79
347,3,0:00.0,,Offensive rebound by Team,87,79
348,4,11:36.0,,D. Augustin misses 3-pt jump shot from 26 ft,87,79
349,4,11:35.0,Defensive rebound by L. James,,87,79
350,4,11:23.0,J. Smith misses 3-pt jump shot from 23 ft,,87,79
351,4,11:22.0,,Defensive rebound by B. Biyombo,87,79
352,4,11:10.0,,J. Green misses 2-pt jump shot from 8 ft (block by C. Frye),87,79
353,4,11:10.0,Defensive rebound by L. James,,87,79
354,4,10:58.0,C. Frye makes 2-pt layup from 1 ft (assist by L. James),,89,79
355,4,10:35.0,,M. Hezonja makes 3-pt jump shot from 25 ft,89,82
356,4,10:21.0,Personal foul by D. Augustin (drawn by D. Williams),,89,82
357,4,10:16.0,C. Frye misses 3-pt jump shot from 25 ft,,89,82
358,4,10:15.0,,Defensive rebound by C. Watson,89,82
359,4,10:12.0,,Shooting foul by L. James (drawn by C. Watson),89,82
360,4,10:12.0,,C. Watson makes free throw 1 of 2,89,83
361,4,10:12.0,,C. Watson makes free throw 2 of 2,89,84
362,4,9:55.0,J. Smith makes 3-pt jump shot from 25 ft (assist by D. Williams),,92,84
363,4,9:35.0,,M. Hezonja misses 3-pt jump shot from 26 ft,92,84
364,4,9:34.0,Defensive rebound by C. Frye,,92,84
365,4,9:19.0,D. Williams misses 3-pt jump shot from 23 ft,,92,84
366,4,9:17.0,,Defensive rebound by J. Green,92,84
367,4,9:12.0,,J. Green makes 2-pt dunk at rim,92,86
368,4,9:12.0,,Shooting foul by D. Williams (drawn by J. Green),92,86
369,4,9:12.0,R. Jefferson enters the game for J. Smith,,92,86
370,4,9:12.0,,T. Ross enters the game for M. Hezonja,92,86
371,4,9:12.0,,J. Green makes free throw 1 of 1,92,87
372,4,8:56.0,L. James makes 3-pt jump shot from 25 ft,,95,87
373,4,8:31.0,,C. Watson makes 2-pt jump shot from 20 ft (assist by D. Augustin),95,89
374,4,8:10.0,L. James misses 3-pt jump shot from 25 ft,,95,89
375,4,8:08.0,,Defensive rebound by B. Biyombo,95,89
376,4,8:02.0,,T. Ross misses 3-pt jump shot from 24 ft,95,89
377,4,8:01.0,Defensive rebound by D. Williams,,95,89
378,4,7:45.0,Offensive foul by R. Jefferson (drawn by C. Watson),,95,89
379,4,7:45.0,Turnover by R. Jefferson (offensive foul),,95,89
380,4,7:45.0,Official timeout,,95,89
381,4,7:45.0,I. Shumpert enters the game for D. Williams,,95,89
382,4,7:35.0,,C. Watson makes 3-pt jump shot from 26 ft (assist by J. Green),95,92
383,4,7:13.0,D. Williams makes 2-pt jump shot from 8 ft,,97,92
384,4,7:01.0,,Turnover by T. Ross (bad pass),97,92
385,4,7:01.0,K. Irving enters the game for R. Jefferson,,97,92
386,4,7:01.0,,E. Payton enters the game for D. Augustin,97,92
387,4,6:43.0,D. Williams makes 3-pt jump shot from 25 ft (assist by L. James),,100,92
388,4,6:23.0,,T. Ross misses 2-pt jump shot from 14 ft (block by D. Williams),100,92
389,4,6:23.0,,Offensive rebound by Team,100,92
390,4,6:17.0,,Shooting foul by I. Shumpert (drawn by C. Watson),100,92
391,4,6:17.0,,C. Watson makes free throw 1 of 2,100,93
392,4,6:17.0,,N. Vučević enters the game for B. Biyombo,100,93
393,4,6:17.0,,A. Gordon enters the game for J. Green,100,93
394,4,6:17.0,,C. Watson makes free throw 2 of 2,100,94
