,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW ORLEANS_ACTION,BROOKLYN_SCORE,NEW ORLEANS_SCORE
365,4,10:16.0,Offensive rebound by B. Lopez,,111,85
366,4,10:14.0,B. Lopez makes 2-pt hook shot from 9 ft,,113,85
367,4,10:03.0,,T. Frazier misses 2-pt jump shot from 8 ft,113,85
368,4,10:02.0,Defensive rebound by R. Hollis-Jefferson,,113,85
369,4,9:52.0,B. Bogdanović makes 2-pt layup from 2 ft,,115,85
370,4,9:52.0,Shooting foul by T. Frazier (drawn by B. Bogdanović),,115,85
371,4,9:52.0,,C. Diallo enters the game for D. Cunningham,115,85
372,4,9:52.0,B. Bogdanović makes free throw 1 of 1,,116,85
373,4,9:43.0,,B. Hield makes 2-pt jump shot from 10 ft,116,87
374,4,9:27.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,116,87
375,4,9:26.0,,Defensive rebound by B. Hield,116,87
376,4,9:17.0,,B. Hield misses 2-pt jump shot from 15 ft,116,87
377,4,9:15.0,Defensive rebound by R. Hollis-Jefferson,,116,87
378,4,8:59.0,,Offensive charge foul by I. Whitehead (drawn by C. Diallo),116,87
379,4,8:59.0,Turnover by I. Whitehead (offensive foul),,116,87
380,4,8:59.0,Official timeout,,116,87
381,4,8:59.0,J. Hamilton enters the game for R. Hollis-Jefferson,,116,87
382,4,8:47.0,,C. Diallo misses 2-pt jump shot from 13 ft,116,87
383,4,8:46.0,Defensive rebound by B. Lopez,,116,87
384,4,8:27.0,R. Foye misses 3-pt jump shot from 23 ft,,116,87
385,4,8:26.0,,Defensive rebound by T. Jones,116,87
386,4,8:16.0,,Turnover by T. Frazier (bad pass; steal by B. Bogdanović),116,87
387,4,8:13.0,B. Bogdanović makes 2-pt layup from 1 ft,,118,87
388,4,7:56.0,,Personal foul by R. Foye (drawn by B. Hield),118,87
389,4,7:56.0,,D. Motiejūnas enters the game for T. Jones,118,87
390,4,7:56.0,L. Scola enters the game for B. Lopez,,118,87
391,4,7:45.0,,L. Galloway misses 3-pt jump shot from 28 ft,118,87
392,4,7:44.0,Defensive rebound by J. Hamilton,,118,87
393,4,7:27.0,I. Whitehead misses 3-pt jump shot from 24 ft,,118,87
394,4,7:27.0,,Defensive rebound by D. Motiejūnas,118,87
395,4,7:20.0,,T. Frazier makes 2-pt layup from 2 ft,118,89
396,4,6:58.0,J. Hamilton makes 2-pt layup from 2 ft (assist by R. Foye),,120,89
397,4,6:50.0,,T. Frazier makes 2-pt layup from 2 ft,120,91
398,4,6:32.0,B. Bogdanović makes 2-pt layup from 1 ft,,122,91
399,4,6:32.0,Shooting foul by C. Diallo (drawn by B. Bogdanović),,122,91
400,4,6:32.0,S. Dinwiddie enters the game for I. Whitehead,,122,91
401,4,6:32.0,B. Bogdanović makes free throw 1 of 1,,123,91
402,4,6:18.0,,L. Galloway misses 2-pt jump shot from 3 ft (block by B. Bogdanović),123,91
403,4,6:17.0,,Offensive rebound by L. Galloway,123,91
404,4,6:16.0,,C. Diallo misses 2-pt jump shot from 13 ft,123,91
405,4,6:14.0,,Offensive rebound by L. Galloway,123,91
406,4,6:11.0,,T. Frazier misses 3-pt jump shot from 27 ft,123,91
407,4,6:09.0,Defensive rebound by R. Foye,,123,91
408,4,6:03.0,B. Bogdanović misses 2-pt layup from 2 ft,,123,91
409,4,6:02.0,,Defensive rebound by D. Motiejūnas,123,91
410,4,5:57.0,,B. Hield makes 3-pt jump shot from 27 ft (assist by T. Frazier),123,94
411,4,5:55.0,Brooklyn full timeout,,123,94
412,4,5:55.0,Q. Acy enters the game for B. Bogdanović,,123,94
413,4,5:55.0,C. LeVert enters the game for J. Hamilton,,123,94
414,4,5:55.0,I. Whitehead enters the game for R. Foye,,123,94
415,4,5:33.0,L. Scola misses 3-pt jump shot from 24 ft (block by D. Motiejūnas),,123,94
416,4,5:32.0,,Defensive rebound by C. Diallo,123,94
417,4,5:24.0,,T. Frazier misses 3-pt jump shot from 26 ft,123,94
418,4,5:23.0,Defensive rebound by Q. Acy,,123,94
419,4,5:11.0,L. Scola makes 2-pt jump shot from 8 ft,,125,94
420,4,4:56.0,,C. Diallo misses 2-pt jump shot from 15 ft,125,94
421,4,4:55.0,Defensive rebound by C. LeVert,,125,94
422,4,4:37.0,L. Scola makes 2-pt jump shot from 9 ft,,127,94
423,4,4:16.0,,B. Hield misses 3-pt jump shot from 25 ft,127,94
424,4,4:15.0,,Offensive rebound by C. Diallo,127,94
425,4,4:14.0,,C. Diallo misses 2-pt jump shot from 15 ft,127,94
426,4,4:13.0,,Offensive rebound by Team,127,94
427,4,4:13.0,Loose ball foul by L. Scola (drawn by B. Hield),,127,94
428,4,4:09.0,,T. Frazier makes 2-pt jump shot from 20 ft,127,96
429,4,3:53.0,S. Dinwiddie misses 2-pt jump shot from 12 ft,,127,96
430,4,3:52.0,,Defensive rebound by C. Diallo,127,96
431,4,3:42.0,,B. Hield makes 2-pt layup from 3 ft,127,98
432,4,3:23.0,I. Whitehead misses 2-pt layup from 1 ft (block by C. Diallo),,127,98
433,4,3:23.0,Offensive rebound by I. Whitehead,,127,98
434,4,3:23.0,Shooting foul by B. Hield (drawn by I. Whitehead),,127,98
435,4,3:23.0,I. Whitehead makes free throw 1 of 2,,128,98
436,4,3:23.0,I. Whitehead misses free throw 2 of 2,,128,98
437,4,3:22.0,,Defensive rebound by C. Diallo,128,98
438,4,3:17.0,,B. Hield makes 2-pt layup from 3 ft (assist by T. Frazier),128,100
439,4,2:57.0,C. LeVert makes 3-pt jump shot from 27 ft,,131,100
440,4,2:52.0,,Shooting foul by S. Dinwiddie (drawn by T. Frazier),131,100
441,4,2:52.0,,New Orleans full timeout,131,100
442,4,2:52.0,,T. Frazier misses free throw 1 of 2,131,100
443,4,2:52.0,,Offensive rebound by Team,131,100
444,4,2:52.0,,T. Frazier makes free throw 2 of 2,131,101
445,4,2:31.0,I. Whitehead misses 2-pt layup from 2 ft,,131,101
446,4,2:30.0,Offensive rebound by L. Scola,,131,101
447,4,2:30.0,L. Scola makes 2-pt layup from 2 ft,,133,101
448,4,2:21.0,,Shooting foul by L. Scola (drawn by B. Hield),133,101
449,4,2:21.0,,B. Hield makes free throw 1 of 2,133,102
450,4,2:21.0,,B. Hield makes free throw 2 of 2,133,103
451,4,2:05.0,L. Scola misses 2-pt layup from 2 ft,,133,103
452,4,2:05.0,Offensive rebound by L. Scola,,133,103
453,4,2:04.0,Turnover by Q. Acy (lost ball; steal by C. Diallo),,133,103
454,4,1:55.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by T. Frazier),133,106
455,4,1:41.0,L. Scola makes 2-pt layup from 3 ft (assist by C. LeVert),,135,106
456,4,1:31.0,,C. Diallo misses 2-pt jump shot from 18 ft,135,106
457,4,1:30.0,Defensive rebound by L. Scola,,135,106
458,4,1:20.0,L. Scola makes 3-pt jump shot from 26 ft (assist by C. LeVert),,138,106
459,4,1:08.0,,B. Hield misses 2-pt jump shot from 3 ft,138,106
460,4,1:08.0,,Offensive rebound by C. Diallo,138,106
461,4,1:06.0,,D. Motiejūnas makes 3-pt jump shot from 25 ft (assist by C. Diallo),138,109
462,4,1:03.0,,Offensive charge foul by I. Whitehead (drawn by D. Motiejūnas),138,109
463,4,1:03.0,Turnover by I. Whitehead (offensive foul),,138,109
464,4,0:53.0,,D. Motiejūnas makes 3-pt jump shot from 26 ft (assist by B. Hield),138,112
465,4,0:53.0,Brooklyn full timeout,,138,112
466,4,0:46.0,L. Scola makes 2-pt layup from 2 ft (assist by C. LeVert),,140,112
467,4,0:46.0,Shooting foul by D. Motiejūnas (drawn by L. Scola),,140,112
468,4,0:46.0,L. Scola makes free throw 1 of 1,,141,112
469,4,0:38.0,,D. Motiejūnas misses 3-pt jump shot from 24 ft,141,112
470,4,0:38.0,Defensive rebound by Team,,141,112
471,4,0:38.0,,Loose ball foul by T. Frazier (drawn by S. Dinwiddie),141,112
472,4,0:38.0,S. Dinwiddie makes free throw 1 of 2,,142,112
473,4,0:38.0,S. Dinwiddie makes free throw 2 of 2,,143,112
474,4,0:30.0,,D. Motiejūnas misses 3-pt jump shot from 26 ft,143,112
475,4,0:30.0,Defensive rebound by Q. Acy,,143,112
476,4,0:18.0,Turnover by Q. Acy (bad pass; steal by L. Galloway),,143,112
477,4,0:13.0,,L. Galloway misses 3-pt jump shot from 26 ft,143,112
478,4,0:11.0,,Offensive rebound by C. Diallo,143,112
479,4,0:10.0,,C. Diallo makes 2-pt dunk at rim,143,114
