,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
26,1,8:01.0,,D. Waiters makes 2-pt layup from 2 ft,7,13
27,1,7:38.0,K. Bazemore misses 2-pt jump shot from 8 ft,,7,13
28,1,7:37.0,Offensive rebound by D. Howard,,7,13
29,1,7:33.0,K. Bazemore makes 2-pt jump shot from 5 ft (assist by D. Howard),,9,13
30,1,7:33.0,Shooting foul by D. Waiters (drawn by K. Bazemore),,9,13
31,1,7:33.0,K. Bazemore makes free throw 1 of 1,,10,13
32,1,7:07.0,,R. McGruder misses 2-pt jump shot from 11 ft,10,13
33,1,7:06.0,,Offensive rebound by R. McGruder,10,13
34,1,7:04.0,,R. McGruder makes 2-pt layup from 3 ft,10,15
35,1,6:51.0,D. Howard misses 2-pt jump shot from 15 ft,,10,15
36,1,6:50.0,,Defensive rebound by H. Whiteside,10,15
37,1,6:39.0,,H. Whiteside misses 2-pt jump shot from 6 ft (block by D. Howard),10,15
38,1,6:38.0,Defensive rebound by P. Millsap,,10,15
39,1,6:24.0,P. Millsap makes 2-pt jump shot from 12 ft,,12,15
40,1,6:09.0,,H. Whiteside misses 2-pt jump shot from 14 ft,12,15
41,1,6:08.0,Defensive rebound by D. Schröder,,12,15
42,1,5:54.0,K. Bazemore misses 3-pt jump shot from 24 ft,,12,15
43,1,5:53.0,,Defensive rebound by D. Waiters,12,15
44,1,5:40.0,,L. Babbitt misses 3-pt jump shot from 25 ft,12,15
45,1,5:39.0,,Offensive rebound by D. Waiters,12,15
46,1,5:35.0,,D. Waiters makes 2-pt jump shot from 15 ft,12,17
47,1,5:28.0,,T. Johnson enters the game for D. Waiters,12,17
48,1,5:28.0,M. Dunleavy enters the game for K. Bazemore,,12,17
49,1,5:24.0,D. Schröder makes 2-pt jump shot from 16 ft (assist by T. Hardaway),,14,17
50,1,5:10.0,,T. Johnson misses 3-pt jump shot from 25 ft,14,17
51,1,5:09.0,Defensive rebound by P. Millsap,,14,17
52,1,4:59.0,D. Howard misses 2-pt hook shot from 4 ft,,14,17
53,1,4:58.0,,Defensive rebound by L. Babbitt,14,17
54,1,4:49.0,,L. Babbitt makes 2-pt jump shot from 12 ft (assist by G. Dragić),14,19
55,1,4:29.0,P. Millsap makes 2-pt jump shot from 16 ft,,16,19
56,1,4:13.0,,H. Whiteside makes 2-pt hook shot from 7 ft (assist by T. Johnson),16,21
57,1,3:58.0,T. Hardaway misses 3-pt jump shot from 25 ft,,16,21
58,1,3:57.0,,Defensive rebound by H. Whiteside,16,21
59,1,3:53.0,,R. McGruder misses 2-pt layup from 3 ft,16,21
60,1,3:52.0,,Offensive rebound by T. Johnson,16,21
61,1,3:41.0,,G. Dragić misses 2-pt jump shot from 12 ft,16,21
62,1,3:40.0,,Offensive rebound by Team,16,21
63,1,3:40.0,,Miami full timeout,16,21
64,1,3:40.0,K. Humphries enters the game for T. Hardaway,,16,21
65,1,3:40.0,D. Bembry enters the game for D. Howard,,16,21
66,1,3:40.0,M. Delaney enters the game for D. Schröder,,16,21
67,1,3:40.0,,J. Johnson enters the game for L. Babbitt,16,21
68,1,3:25.0,,Turnover by J. Johnson (bad pass; steal by K. Humphries),16,21
69,1,3:13.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,16,21
70,1,3:12.0,,Defensive rebound by H. Whiteside,16,21
71,1,3:05.0,,G. Dragić makes 2-pt layup from 2 ft,16,23
72,1,2:47.0,K. Humphries makes 2-pt jump shot from 15 ft (assist by D. Bembry),,18,23
73,1,2:32.0,,W. Reed enters the game for H. Whiteside,18,23
74,1,2:32.0,,W. Ellington enters the game for R. McGruder,18,23
75,1,2:32.0,,Turnover by G. Dragić (lost ball; steal by P. Millsap),18,23
76,1,2:19.0,Turnover by D. Bembry (bad pass; steal by T. Johnson),,18,23
77,1,2:08.0,,W. Reed misses 2-pt jump shot from 8 ft,18,23
78,1,2:07.0,Defensive rebound by D. Bembry,,18,23
79,1,1:51.0,M. Dunleavy makes 2-pt layup from 1 ft (assist by P. Millsap),,20,23
80,1,1:33.0,,J. Johnson makes 2-pt jump shot from 8 ft,20,25
81,1,1:33.0,,Shooting foul by P. Millsap (drawn by J. Johnson),20,25
82,1,1:33.0,,J. Johnson misses free throw 1 of 1,20,25
83,1,1:33.0,M. Muscala enters the game for P. Millsap,,20,25
84,1,1:33.0,,D. Waiters enters the game for G. Dragić,20,25
85,1,1:32.0,Defensive rebound by K. Humphries,,20,25
86,1,1:19.0,Shooting foul by T. Johnson (drawn by M. Delaney),,20,25
87,1,1:19.0,M. Delaney makes free throw 1 of 2,,21,25
88,1,1:19.0,M. Delaney makes free throw 2 of 2,,22,25
89,1,1:06.0,,W. Ellington misses 3-pt jump shot from 23 ft,22,25
90,1,1:05.0,,Offensive rebound by Team,22,25
91,1,1:04.0,Loose ball foul by M. Delaney (drawn by T. Johnson),,22,25
92,1,1:04.0,,T. Johnson makes free throw 1 of 2,22,26
93,1,1:04.0,,T. Johnson makes free throw 2 of 2,22,27
94,1,0:51.0,Turnover by M. Muscala (lost ball),,22,27
95,1,0:35.0,,J. Johnson makes 2-pt jump shot from 4 ft (assist by T. Johnson),22,29
96,1,0:28.0,M. Delaney misses 2-pt jump shot from 20 ft,,22,29
97,1,0:27.0,Offensive rebound by Team,,22,29
98,1,0:21.0,Turnover by M. Dunleavy (lost ball; steal by W. Reed),,22,29
99,1,0:01.0,,T. Johnson misses 3-pt jump shot from 25 ft,22,29
100,1,0:00.0,,Offensive rebound by Team,22,29
101,2,11:40.0,,D. Waiters misses 2-pt layup from 2 ft,22,29
102,2,11:39.0,,Offensive rebound by Team,22,29
103,2,11:25.0,,J. Johnson misses 3-pt jump shot from 23 ft,22,29
104,2,11:24.0,,Offensive rebound by D. Waiters,22,29
105,2,11:17.0,,D. Waiters makes 2-pt jump shot from 17 ft,22,31
106,2,10:58.0,M. Delaney misses 3-pt jump shot from 25 ft,,22,31
107,2,10:57.0,Offensive rebound by M. Muscala,,22,31
108,2,10:56.0,M. Muscala makes 2-pt layup from 1 ft,,24,31
109,2,10:32.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by W. Ellington),24,34
110,2,10:21.0,Turnover by M. Delaney (bad pass; steal by J. Johnson),,24,34
111,2,10:17.0,,J. Johnson makes 2-pt dunk at rim,24,36
112,2,9:52.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by M. Delaney),,27,36
113,2,9:34.0,,W. Reed makes 2-pt jump shot from 12 ft (assist by D. Waiters),27,38
114,2,9:21.0,Personal foul by W. Reed (drawn by K. Humphries),,27,38
115,2,9:21.0,D. Howard enters the game for K. Humphries,,27,38
116,2,9:21.0,K. Bazemore enters the game for M. Dunleavy,,27,38
117,2,9:15.0,Turnover by Team (5 sec inbounds),,27,38
118,2,9:03.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by D. Waiters),27,41
119,2,8:45.0,M. Muscala misses 3-pt jump shot from 25 ft,,27,41
120,2,8:44.0,Offensive rebound by D. Howard,,27,41
121,2,8:44.0,Shooting foul by W. Ellington (drawn by D. Howard),,27,41
122,2,8:44.0,Official timeout,,27,41
123,2,8:44.0,D. Howard makes free throw 1 of 2,,28,41
124,2,8:44.0,T. Hardaway enters the game for D. Bembry,,27,41
125,2,8:44.0,D. Schröder enters the game for M. Delaney,,27,41
126,2,8:44.0,D. Howard makes free throw 2 of 2,,29,41
127,2,8:27.0,,W. Ellington misses 3-pt jump shot from 24 ft,29,41
128,2,8:26.0,Defensive rebound by T. Hardaway,,29,41
129,2,8:18.0,T. Hardaway makes 3-pt jump shot from 25 ft,,32,41
130,2,7:59.0,,J. Johnson misses 2-pt layup at rim,32,41
131,2,7:58.0,,Offensive rebound by W. Reed,32,41
132,2,7:57.0,,W. Reed makes 2-pt dunk at rim,32,43
133,2,7:41.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Johnson),,32,43
134,2,7:40.0,Offensive rebound by Team,,32,43
135,2,7:31.0,T. Hardaway misses 2-pt jump shot from 15 ft,,32,43
136,2,7:30.0,,Defensive rebound by J. Johnson,32,43
137,2,7:21.0,,W. Ellington makes 2-pt layup from 2 ft,32,45
138,2,7:21.0,Atlanta full timeout,,32,45
139,2,7:21.0,P. Millsap enters the game for M. Muscala,,32,45
140,2,7:21.0,,G. Dragić enters the game for D. Waiters,32,45
141,2,7:21.0,,H. Whiteside enters the game for W. Reed,32,45
142,2,7:09.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,34,45
143,2,6:46.0,,J. Johnson makes 2-pt jump shot from 8 ft,34,47
144,2,6:39.0,Turnover by D. Schröder (lost ball; steal by G. Dragić),,34,47
145,2,6:20.0,,W. Ellington misses 2-pt jump shot from 17 ft,34,47
146,2,6:19.0,Defensive rebound by P. Millsap,,34,47
147,2,6:01.0,D. Schröder misses 2-pt layup from 2 ft,,34,47
148,2,6:00.0,,Defensive rebound by H. Whiteside,34,47
149,2,5:50.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by W. Ellington),34,50
150,2,5:30.0,P. Millsap misses 2-pt jump shot from 18 ft,,34,50
151,2,5:29.0,,Defensive rebound by H. Whiteside,34,50
152,2,5:17.0,,J. Johnson misses 3-pt jump shot from 23 ft,34,50
153,2,5:16.0,Defensive rebound by D. Howard,,34,50
154,2,5:04.0,K. Bazemore makes 2-pt layup from 1 ft,,36,50
155,2,5:04.0,,Miami full timeout,36,50
156,2,5:04.0,,L. Babbitt enters the game for T. Johnson,36,50
157,2,5:04.0,,R. McGruder enters the game for J. Johnson,36,50
158,2,4:44.0,,W. Ellington misses 2-pt jump shot from 18 ft,36,50
159,2,4:43.0,Defensive rebound by T. Hardaway,,36,50
160,2,4:34.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Schröder),,39,50
161,2,4:20.0,,G. Dragić misses 2-pt jump shot from 16 ft,39,50
162,2,4:19.0,Defensive rebound by D. Howard,,39,50
163,2,4:06.0,P. Millsap misses 2-pt jump shot from 11 ft (block by L. Babbitt),,39,50
164,2,4:05.0,Offensive rebound by P. Millsap,,39,50
165,2,4:00.0,D. Howard misses 2-pt jump shot from 2 ft (block by H. Whiteside),,39,50
166,2,3:59.0,,Defensive rebound by H. Whiteside,39,50
167,2,3:44.0,,W. Ellington misses 2-pt layup from 1 ft (block by K. Bazemore),39,50
168,2,3:43.0,Defensive rebound by P. Millsap,,39,50
169,2,3:34.0,Personal foul by G. Dragić (drawn by P. Millsap),,39,50
170,2,3:34.0,,D. Waiters enters the game for W. Ellington,39,50
171,2,3:25.0,P. Millsap misses 3-pt jump shot from 25 ft,,39,50
172,2,3:24.0,,Defensive rebound by G. Dragić,39,50
173,2,3:16.0,,Turnover by D. Waiters (lost ball; steal by K. Bazemore),39,50
174,2,3:14.0,Shooting foul by G. Dragić (drawn by T. Hardaway),,39,50
175,2,3:14.0,T. Hardaway makes free throw 1 of 2,,40,50
176,2,3:14.0,,J. Johnson enters the game for L. Babbitt,40,50
177,2,3:14.0,T. Hardaway makes free throw 2 of 2,,41,50
178,2,3:01.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by J. Johnson),41,53
179,2,2:37.0,K. Bazemore makes 2-pt jump shot from 19 ft,,43,53
180,2,2:20.0,,D. Waiters misses 3-pt jump shot from 25 ft,43,53
181,2,2:19.0,Defensive rebound by D. Howard,,43,53
182,2,2:02.0,D. Schröder makes 2-pt layup from 1 ft,,45,53
183,2,1:48.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),45,56
184,2,1:38.0,Shooting foul by J. Johnson (drawn by D. Schröder),,45,56
185,2,1:38.0,D. Schröder makes free throw 1 of 2,,46,56
186,2,1:38.0,M. Muscala enters the game for D. Howard,,46,56
187,2,1:38.0,M. Delaney enters the game for K. Bazemore,,46,56
188,2,1:38.0,D. Schröder makes free throw 2 of 2,,47,56
189,2,1:29.0,,J. Johnson misses 3-pt jump shot from 24 ft,47,56
190,2,1:28.0,Defensive rebound by T. Hardaway,,47,56
191,2,1:15.0,P. Millsap misses 2-pt layup from 2 ft,,47,56
192,2,1:14.0,,Defensive rebound by H. Whiteside,47,56
193,2,0:55.0,,G. Dragić misses 2-pt jump shot from 10 ft,47,56
194,2,0:55.0,,Offensive rebound by H. Whiteside,47,56
195,2,0:55.0,,H. Whiteside makes 2-pt jump shot from 2 ft,47,58
196,2,0:46.0,D. Schröder misses 2-pt layup from 1 ft,,47,58
197,2,0:45.0,,Defensive rebound by R. McGruder,47,58
198,2,0:40.0,,J. Johnson makes 2-pt jump shot from 3 ft,47,60
199,2,0:31.0,D. Schröder misses 3-pt jump shot from 25 ft,,47,60
200,2,0:30.0,,Defensive rebound by Team,47,60
201,2,0:29.0,Loose ball foul by M. Muscala (drawn by H. Whiteside),,47,60
202,2,0:12.0,,Shooting foul by M. Delaney (drawn by G. Dragić),47,60
203,2,0:12.0,,G. Dragić makes free throw 1 of 3,47,61
204,2,0:12.0,,G. Dragić misses free throw 2 of 3,47,61
205,2,0:12.0,,Offensive rebound by Team,47,61
206,2,0:12.0,M. Dunleavy enters the game for M. Delaney,,47,61
207,2,0:12.0,,G. Dragić makes free throw 3 of 3,47,62
208,2,0:01.0,P. Millsap misses 2-pt jump shot from 11 ft,,47,62
209,2,0:00.0,Offensive rebound by P. Millsap,,47,62
210,2,0:00.0,P. Millsap misses 2-pt layup from 1 ft,,47,62
211,2,0:00.0,Offensive rebound by Team,,47,62
212,3,12:00.0,Technical foul by P. Millsap,,47,62
213,3,12:00.0,,G. Dragić makes technical free throw,47,63
214,3,11:36.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by L. Babbitt),47,66
215,3,11:23.0,T. Hardaway misses 2-pt jump shot from 15 ft,,47,66
216,3,11:22.0,,Defensive rebound by H. Whiteside,47,66
217,3,11:12.0,,D. Waiters misses 3-pt jump shot from 25 ft,47,66
218,3,11:11.0,,Offensive rebound by H. Whiteside,47,66
219,3,10:57.0,,Turnover by H. Whiteside (lost ball; steal by D. Howard),47,66
220,3,10:54.0,Shooting foul by L. Babbitt (drawn by T. Hardaway),,47,66
221,3,10:54.0,T. Hardaway makes free throw 1 of 2,,48,66
222,3,10:54.0,T. Hardaway makes free throw 2 of 2,,49,66
223,3,10:42.0,,D. Waiters misses 2-pt layup from 1 ft,49,66
224,3,10:41.0,Defensive rebound by T. Hardaway,,49,66
225,3,10:33.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,52,66
226,3,10:23.0,,Offensive foul by H. Whiteside (drawn by D. Schröder),52,66
227,3,10:23.0,,Turnover by H. Whiteside (offensive foul),52,66
228,3,10:07.0,T. Hardaway misses 2-pt jump shot from 16 ft,,52,66
229,3,10:06.0,,Defensive rebound by H. Whiteside,52,66
230,3,9:53.0,,G. Dragić makes 2-pt jump shot from 14 ft,52,68
231,3,9:33.0,P. Millsap makes 2-pt layup from 1 ft,,54,68
232,3,9:14.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),54,70
233,3,8:57.0,D. Schröder makes 2-pt layup from 1 ft,,56,70
234,3,8:35.0,,L. Babbitt misses 3-pt jump shot from 26 ft,56,70
235,3,8:34.0,,Offensive rebound by R. McGruder,56,70
236,3,8:25.0,,D. Waiters misses 2-pt layup from 1 ft (block by D. Howard),56,70
237,3,8:24.0,Defensive rebound by D. Howard,,56,70
238,3,8:19.0,D. Schröder misses 3-pt jump shot from 24 ft,,56,70
239,3,8:18.0,,Defensive rebound by R. McGruder,56,70
240,3,8:12.0,,G. Dragić makes 2-pt layup from 2 ft,56,72
241,3,8:00.0,Personal foul by G. Dragić (drawn by P. Millsap),,56,72
242,3,8:00.0,,T. Johnson enters the game for G. Dragić,56,72
243,3,8:00.0,Turnover by K. Bazemore (bad pass),,56,72
244,3,7:44.0,,T. Johnson makes 2-pt jump shot from 9 ft,56,74
245,3,7:32.0,D. Howard misses 2-pt layup from 1 ft (block by D. Waiters),,56,74
246,3,7:31.0,,Defensive rebound by D. Waiters,56,74
247,3,7:27.0,,R. McGruder misses 3-pt jump shot from 23 ft,56,74
248,3,7:26.0,Defensive rebound by P. Millsap,,56,74
249,3,7:24.0,Turnover by P. Millsap (lost ball; steal by D. Waiters),,56,74
250,3,7:22.0,,D. Waiters makes 2-pt layup from 1 ft,56,76
251,3,7:03.0,K. Bazemore misses 2-pt layup at rim,,56,76
252,3,7:02.0,,Defensive rebound by Team,56,76
253,3,6:59.0,Loose ball foul by D. Howard (drawn by H. Whiteside),,56,76
254,3,6:50.0,,Turnover by D. Waiters (bad pass; steal by D. Schröder),56,76
255,3,6:45.0,T. Hardaway misses 3-pt jump shot from 24 ft,,56,76
256,3,6:44.0,,Defensive rebound by Team,56,76
257,3,6:43.0,Loose ball foul by D. Howard (drawn by H. Whiteside),,56,76
258,3,6:27.0,,H. Whiteside makes 2-pt jump shot from 16 ft (assist by T. Johnson),56,78
259,3,6:12.0,P. Millsap misses 3-pt jump shot from 25 ft,,56,78
260,3,6:11.0,Offensive rebound by D. Howard,,56,78
261,3,6:09.0,D. Howard makes 2-pt dunk at rim,,58,78
262,3,5:57.0,,Turnover by L. Babbitt (bad pass; steal by K. Bazemore),58,78
263,3,5:52.0,K. Bazemore misses 3-pt jump shot from 25 ft,,58,78
264,3,5:51.0,,Defensive rebound by D. Waiters,58,78
265,3,5:46.0,,T. Johnson misses 3-pt jump shot from 25 ft,58,78
266,3,5:45.0,,Offensive rebound by H. Whiteside,58,78
267,3,5:44.0,,Shooting foul by D. Howard (drawn by H. Whiteside),58,78
268,3,5:44.0,,H. Whiteside makes 2-pt layup from 1 ft,58,80
269,3,5:44.0,,Miami full timeout,58,80
270,3,5:44.0,M. Dunleavy enters the game for P. Millsap,,58,80
271,3,5:44.0,,H. Whiteside makes free throw 1 of 1,58,81
272,3,5:37.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,58,81
273,3,5:36.0,,Defensive rebound by H. Whiteside,58,81
274,3,5:20.0,Offensive charge foul by D. Waiters (drawn by K. Bazemore),,58,81
275,3,5:20.0,,Turnover by D. Waiters (offensive foul),58,81
276,3,5:14.0,D. Schröder misses 2-pt layup from 2 ft (block by T. Johnson),,58,81
277,3,5:13.0,,Defensive rebound by H. Whiteside,58,81
278,3,5:01.0,,H. Whiteside misses 2-pt jump shot from 12 ft,58,81
279,3,5:00.0,Defensive rebound by D. Howard,,58,81
280,3,4:55.0,Turnover by D. Schröder (bad pass; steal by L. Babbitt),,58,81
281,3,4:43.0,,H. Whiteside misses 2-pt jump shot from 19 ft,58,81
282,3,4:42.0,Defensive rebound by D. Howard,,58,81
283,3,4:28.0,K. Bazemore makes 2-pt jump shot from 19 ft,,60,81
284,3,4:10.0,,D. Waiters makes 2-pt jump shot from 14 ft,60,83
285,3,3:54.0,D. Schröder makes 2-pt jump shot from 15 ft,,62,83
286,3,3:28.0,,T. Johnson misses 3-pt jump shot from 25 ft,62,83
287,3,3:27.0,Defensive rebound by M. Dunleavy,,62,83
288,3,3:16.0,K. Bazemore misses 2-pt jump shot from 5 ft,,62,83
289,3,3:15.0,,Defensive rebound by D. Waiters,62,83
290,3,3:03.0,,D. Waiters makes 2-pt jump shot from 17 ft,62,85
291,3,3:03.0,Atlanta full timeout,,62,85
292,3,3:03.0,D. Bembry enters the game for T. Hardaway,,62,85
293,3,3:03.0,M. Scott enters the game for D. Howard,,62,85
294,3,3:03.0,K. Humphries enters the game for K. Bazemore,,62,85
295,3,3:03.0,M. Delaney enters the game for D. Schröder,,62,85
296,3,3:03.0,,G. Dragić enters the game for R. McGruder,62,85
297,3,3:03.0,,J. Johnson enters the game for L. Babbitt,62,85
298,3,3:03.0,,W. Reed enters the game for H. Whiteside,62,85
299,3,3:03.0,,W. Ellington enters the game for D. Waiters,62,85
300,3,2:49.0,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Bembry),,65,85
301,3,2:27.0,,Turnover by W. Reed (bad pass; steal by D. Bembry),65,85
302,3,2:08.0,M. Scott misses 3-pt jump shot from 25 ft,,65,85
303,3,2:07.0,,Defensive rebound by G. Dragić,65,85
304,3,1:49.0,,G. Dragić makes 3-pt jump shot from 25 ft,65,88
305,3,1:31.0,D. Bembry makes 2-pt hook shot from 5 ft,,67,88
306,3,1:12.0,,Shooting foul by M. Scott (drawn by W. Ellington),67,88
307,3,1:12.0,,W. Ellington makes free throw 1 of 2,67,89
308,3,1:12.0,,W. Ellington makes free throw 2 of 2,67,90
309,3,1:04.0,Personal foul by W. Ellington (drawn by M. Dunleavy),,67,90
310,3,0:55.0,M. Delaney makes 2-pt jump shot from 16 ft,,69,90
311,3,0:38.0,,Shooting foul by K. Humphries (drawn by G. Dragić),69,90
312,3,0:38.0,,G. Dragić makes free throw 1 of 2,69,91
313,3,0:38.0,,G. Dragić makes free throw 2 of 2,69,92
314,3,0:30.0,M. Delaney misses 2-pt jump shot from 16 ft,,69,92
315,3,0:29.0,,Defensive rebound by T. Johnson,69,92
316,3,0:15.0,,Shooting foul by D. Bembry (drawn by G. Dragić),69,92
317,3,0:15.0,,G. Dragić misses free throw 1 of 3,69,92
318,3,0:15.0,,Offensive rebound by Team,69,92
319,3,0:15.0,,G. Dragić makes free throw 2 of 3,69,93
320,3,0:15.0,,G. Dragić makes free throw 3 of 3,69,94
321,3,0:02.0,K. Humphries makes 2-pt jump shot from 12 ft,,71,94
322,3,0:00.0,,J. Johnson misses 3-pt jump shot from 48 ft,71,94
323,3,0:00.0,,Offensive rebound by Team,71,94
324,4,11:45.0,D. Bembry makes 2-pt layup from 2 ft,,73,94
325,4,11:45.0,Shooting foul by G. Dragić (drawn by D. Bembry),,73,94
326,4,11:45.0,D. Bembry misses free throw 1 of 1,,73,94
327,4,11:44.0,,Defensive rebound by W. Reed,73,94
328,4,11:26.0,,T. Johnson misses 2-pt jump shot from 18 ft,73,94
329,4,11:25.0,Defensive rebound by K. Humphries,,73,94
330,4,11:11.0,K. Humphries makes 3-pt jump shot from 24 ft (assist by T. Prince),,76,94
331,4,10:52.0,,W. Ellington misses 2-pt jump shot from 18 ft,76,94
332,4,10:51.0,Defensive rebound by T. Prince,,76,94
333,4,10:39.0,Turnover by L. Patterson (bad pass; steal by T. Johnson),,76,94
334,4,10:19.0,,G. Dragić misses 3-pt jump shot from 27 ft,76,94
335,4,10:18.0,Defensive rebound by M. Scott,,76,94
336,4,10:12.0,M. Scott misses 3-pt jump shot from 24 ft,,76,94
337,4,10:11.0,,Defensive rebound by G. Dragić,76,94
338,4,9:57.0,,T. Johnson makes 2-pt jump shot from 9 ft (assist by G. Dragić),76,96
339,4,9:39.0,T. Prince misses 2-pt layup from 1 ft (block by J. Johnson),,76,96
340,4,9:38.0,,Defensive rebound by W. Ellington,76,96
341,4,9:32.0,,W. Reed makes 2-pt layup from 1 ft (assist by G. Dragić),76,98
342,4,9:13.0,Turnover by T. Prince (bad pass),,76,98
343,4,9:13.0,M. Muscala enters the game for K. Humphries,,76,98
344,4,9:02.0,,Turnover by G. Dragić (bad pass; steal by T. Prince),76,98
345,4,9:00.0,T. Prince makes 2-pt layup from 1 ft,,78,98
346,4,9:00.0,Shooting foul by T. Johnson (drawn by T. Prince),,78,98
347,4,9:00.0,T. Prince makes free throw 1 of 1,,79,98
348,4,8:40.0,,W. Ellington misses 3-pt jump shot from 24 ft,79,98
349,4,8:39.0,Defensive rebound by T. Prince,,79,98
350,4,8:35.0,T. Prince misses 2-pt layup from 1 ft (block by J. Johnson),,79,98
351,4,8:34.0,Offensive rebound by Team,,79,98
352,4,8:34.0,Official timeout,,79,98
353,4,8:24.0,M. Muscala makes 3-pt jump shot from 24 ft (assist by D. Bembry),,82,98
354,4,8:08.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by T. Johnson),82,101
355,4,7:55.0,L. Patterson makes 2-pt layup from 1 ft,,84,101
356,4,7:40.0,,Turnover by T. Johnson (lost ball; steal by M. Muscala),84,101
357,4,7:31.0,M. Scott misses 2-pt jump shot from 8 ft,,84,101
358,4,7:30.0,,Defensive rebound by W. Reed,84,101
359,4,7:10.0,,Shooting foul by L. Patterson (drawn by W. Reed),84,101
360,4,7:10.0,,W. Reed makes free throw 1 of 2,84,102
361,4,7:10.0,,W. Reed misses free throw 2 of 2,84,102
362,4,7:10.0,,D. Waiters enters the game for G. Dragić,84,102
363,4,7:10.0,M. Dunleavy enters the game for M. Scott,,84,102
364,4,7:09.0,Defensive rebound by M. Dunleavy,,84,102
365,4,6:57.0,L. Patterson makes 2-pt jump shot from 10 ft,,86,102
366,4,6:57.0,Shooting foul by T. Johnson (drawn by L. Patterson),,86,102
367,4,6:57.0,L. Patterson misses free throw 1 of 1,,86,102
368,4,6:57.0,,H. Whiteside enters the game for W. Reed,86,102
369,4,6:56.0,,Defensive rebound by H. Whiteside,86,102
370,4,6:49.0,,Miami full timeout,86,102
371,4,6:40.0,,J. Johnson misses 2-pt jump shot from 5 ft,86,102
372,4,6:39.0,Defensive rebound by L. Patterson,,86,102
373,4,6:35.0,Turnover by L. Patterson (bad pass),,86,102
374,4,6:15.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),86,105
375,4,6:00.0,D. Bembry misses 2-pt layup from 3 ft (block by D. Waiters),,86,105
376,4,5:59.0,,Defensive rebound by J. Johnson,86,105
377,4,5:54.0,,W. Ellington misses 3-pt jump shot from 23 ft,86,105
378,4,5:53.0,,Offensive rebound by H. Whiteside,86,105
379,4,5:53.0,,Technical foul by D. Waiters,86,105
380,4,5:53.0,M. Dunleavy makes technical free throw,,87,105
381,4,5:53.0,,Technical foul by J. Johnson,87,105
