,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHARLOTTE_ACTION,DALLAS_SCORE,CHARLOTTE_SCORE
184,2,4:07.0,,Technical foul by C. Zeller,34,37
185,2,4:07.0,D. Williams makes technical free throw,,35,37
186,2,3:56.0,W. Matthews misses 3-pt jump shot from 25 ft,,35,37
187,2,3:54.0,,Defensive rebound by K. Walker,35,37
188,2,3:51.0,,Shooting foul by D. Powell (drawn by K. Walker),35,37
189,2,3:51.0,,K. Walker misses free throw 1 of 2,35,37
190,2,3:51.0,,Offensive rebound by Team,35,37
191,2,3:51.0,S. Mejri enters the game for D. Powell,,35,37
192,2,3:51.0,H. Barnes enters the game for J. Anderson,,35,37
193,2,3:51.0,,M. Belinelli enters the game for F. Kaminsky,35,37
194,2,3:51.0,,K. Walker makes free throw 2 of 2,35,38
195,2,3:30.0,D. Williams makes 2-pt jump shot from 18 ft,,37,38
196,2,3:16.0,,K. Walker makes 2-pt jump shot from 16 ft,37,40
197,2,3:03.0,D. Williams misses 3-pt jump shot from 25 ft,,37,40
198,2,3:02.0,,Defensive rebound by M. Belinelli,37,40
199,2,2:51.0,,K. Walker misses 2-pt layup from 1 ft,37,40
200,2,2:49.0,Defensive rebound by H. Barnes,,37,40
201,2,2:43.0,D. Harris misses 2-pt jump shot from 10 ft,,37,40
202,2,2:38.0,,Defensive rebound by N. Batum,37,40
203,2,2:34.0,,Turnover by N. Batum (bad pass; steal by S. Mejri),37,40
204,2,2:29.0,Dallas full timeout,,37,40
205,2,2:29.0,,R. Sessions enters the game for K. Walker,37,40
206,2,2:20.0,W. Matthews misses 3-pt jump shot from 23 ft,,37,40
207,2,2:19.0,,Defensive rebound by M. Kidd-Gilchrist,37,40
208,2,2:06.0,,R. Sessions makes 2-pt layup from 2 ft (assist by M. Kidd-Gilchrist),37,42
209,2,1:49.0,Turnover by D. Williams (bad pass; steal by N. Batum),,37,42
210,2,1:43.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by C. Zeller),37,44
211,2,1:42.0,Dallas full timeout,,37,44
212,2,1:42.0,D. Finney-Smith enters the game for D. Harris,,37,44
213,2,1:21.0,H. Barnes makes 2-pt jump shot from 10 ft,,39,44
214,2,1:01.0,,N. Batum misses 2-pt jump shot from 8 ft,39,44
215,2,1:00.0,Defensive rebound by D. Williams,,39,44
216,2,0:48.0,Turnover by W. Matthews (lost ball; steal by M. Belinelli),,39,44
217,2,0:32.0,,M. Belinelli misses 2-pt jump shot from 16 ft,39,44
218,2,0:31.0,Defensive rebound by Team,,39,44
219,2,0:12.0,H. Barnes makes 2-pt layup from 2 ft,,41,44
220,2,0:05.0,,Turnover by N. Batum (bad pass),41,44
221,2,0:00.0,D. Williams misses 3-pt jump shot from 34 ft,,41,44
222,2,0:00.0,Offensive rebound by Team,,41,44
223,3,11:44.0,H. Barnes misses 2-pt jump shot from 17 ft,,41,44
224,3,11:43.0,,Defensive rebound by N. Batum,41,44
225,3,11:35.0,,N. Batum misses 3-pt jump shot from 25 ft,41,44
226,3,11:34.0,Defensive rebound by D. Williams,,41,44
227,3,11:24.0,Turnover by D. Williams (bad pass; steal by F. Kaminsky),,41,44
228,3,11:20.0,,Shooting foul by D. Finney-Smith (drawn by M. Kidd-Gilchrist),41,44
229,3,11:20.0,,M. Kidd-Gilchrist misses free throw 1 of 2,41,44
230,3,11:20.0,,Offensive rebound by Team,41,44
231,3,11:20.0,,M. Kidd-Gilchrist makes free throw 2 of 2,41,45
232,3,11:08.0,Shooting foul by F. Kaminsky (drawn by D. Finney-Smith),,41,45
233,3,11:08.0,D. Finney-Smith misses free throw 1 of 2,,41,45
234,3,11:08.0,Offensive rebound by Team,,41,45
235,3,11:08.0,D. Finney-Smith makes free throw 2 of 2,,42,45
236,3,10:54.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),42,47
237,3,10:42.0,Personal foul by K. Walker (drawn by H. Barnes),,42,47
238,3,10:36.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Williams),,45,47
239,3,10:14.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by K. Walker),45,49
240,3,9:53.0,D. Williams misses 3-pt jump shot from 24 ft,,45,49
241,3,9:52.0,,Defensive rebound by M. Kidd-Gilchrist,45,49
242,3,9:38.0,,K. Walker makes 2-pt jump shot from 18 ft,45,51
243,3,9:18.0,D. Finney-Smith misses 2-pt jump shot from 20 ft,,45,51
244,3,9:16.0,,Defensive rebound by K. Walker,45,51
245,3,9:13.0,Violation by D. Finney-Smith (kicked ball),,45,51
246,3,9:08.0,,Turnover by K. Walker (bad pass; steal by H. Barnes),45,51
247,3,8:53.0,W. Matthews misses 3-pt jump shot from 25 ft,,45,51
248,3,8:52.0,,Defensive rebound by N. Batum,45,51
249,3,8:48.0,,K. Walker misses 3-pt jump shot from 25 ft,45,51
250,3,8:46.0,,Offensive rebound by F. Kaminsky,45,51
251,3,8:43.0,,Shooting foul by S. Mejri (drawn by M. Kidd-Gilchrist),45,51
252,3,8:43.0,,M. Kidd-Gilchrist misses free throw 1 of 2,45,51
253,3,8:43.0,,Offensive rebound by Team,45,51
254,3,8:43.0,,M. Kidd-Gilchrist makes free throw 2 of 2,45,52
255,3,8:21.0,H. Barnes misses 2-pt jump shot from 16 ft,,45,52
256,3,8:21.0,,Defensive rebound by Team,45,52
257,3,8:09.0,,C. Zeller misses 2-pt jump shot from 7 ft,45,52
258,3,8:07.0,Defensive rebound by S. Mejri,,45,52
259,3,7:55.0,S. Mejri makes 2-pt layup at rim (assist by D. Williams),,47,52
260,3,7:34.0,Offensive charge foul by M. Kidd-Gilchrist (drawn by S. Mejri),,47,52
261,3,7:34.0,,Turnover by M. Kidd-Gilchrist (offensive foul),47,52
262,3,7:24.0,D. Williams makes 2-pt jump shot from 20 ft,,49,52
263,3,7:24.0,,Charlotte full timeout,49,52
264,3,7:11.0,,F. Kaminsky misses 2-pt jump shot from 12 ft,49,52
265,3,7:09.0,Defensive rebound by H. Barnes,,49,52
266,3,6:52.0,W. Matthews misses 3-pt jump shot from 25 ft,,49,52
267,3,6:51.0,Offensive rebound by S. Mejri,,49,52
268,3,6:47.0,W. Matthews misses 3-pt jump shot from 25 ft,,49,52
269,3,6:46.0,,Defensive rebound by K. Walker,49,52
270,3,6:39.0,,K. Walker misses 2-pt jump shot from 18 ft,49,52
271,3,6:36.0,Defensive rebound by S. Mejri,,49,52
272,3,6:19.0,H. Barnes misses 2-pt jump shot from 11 ft,,49,52
273,3,6:17.0,,Defensive rebound by F. Kaminsky,49,52
274,3,6:09.0,,N. Batum makes 3-pt jump shot from 25 ft,49,55
275,3,5:56.0,D. Williams misses 2-pt jump shot from 18 ft,,49,55
276,3,5:54.0,,Defensive rebound by C. Zeller,49,55
277,3,5:45.0,,N. Batum misses 3-pt jump shot from 25 ft,49,55
278,3,5:44.0,Defensive rebound by H. Barnes,,49,55
279,3,5:44.0,Dallas full timeout,,49,55
280,3,5:44.0,J. Gibson enters the game for D. Williams,,49,55
281,3,5:28.0,Personal foul by C. Zeller (drawn by D. Finney-Smith),,49,55
282,3,5:24.0,J. Gibson misses 3-pt jump shot from 25 ft,,49,55
283,3,5:23.0,,Defensive rebound by C. Zeller,49,55
284,3,5:09.0,,N. Batum misses 3-pt jump shot from 27 ft,49,55
285,3,5:08.0,Defensive rebound by D. Finney-Smith,,49,55
286,3,4:48.0,Shooting foul by M. Kidd-Gilchrist (drawn by W. Matthews),,49,55
287,3,4:48.0,W. Matthews makes free throw 1 of 2,,50,55
288,3,4:48.0,,M. Belinelli enters the game for N. Batum,50,55
289,3,4:48.0,W. Matthews makes free throw 2 of 2,,51,55
290,3,4:34.0,,F. Kaminsky misses 2-pt hook shot from 7 ft,51,55
291,3,4:33.0,Defensive rebound by W. Matthews,,51,55
292,3,4:22.0,J. Gibson makes 2-pt jump shot from 12 ft,,53,55
293,3,3:55.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),53,57
294,3,3:37.0,J. Gibson misses 3-pt jump shot from 25 ft,,53,57
295,3,3:35.0,Offensive rebound by S. Mejri,,53,57
296,3,3:24.0,W. Matthews makes 3-pt jump shot from 25 ft,,56,57
297,3,3:10.0,,K. Walker misses 2-pt layup from 2 ft (block by S. Mejri),56,57
298,3,3:08.0,Defensive rebound by J. Gibson,,56,57
299,3,3:03.0,W. Matthews misses 3-pt jump shot from 25 ft,,56,57
300,3,3:02.0,,Defensive rebound by C. Zeller,56,57
301,3,2:53.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,56,57
302,3,2:53.0,,Offensive rebound by Team,56,57
303,3,2:53.0,,R. Hibbert enters the game for C. Zeller,56,57
304,3,2:53.0,,R. Sessions enters the game for K. Walker,56,57
305,3,2:53.0,D. Powell enters the game for H. Barnes,,56,57
306,3,2:46.0,,M. Belinelli makes 2-pt jump shot from 8 ft (assist by R. Sessions),56,59
307,3,2:25.0,S. Mejri misses 2-pt layup from 3 ft,,56,59
308,3,2:24.0,,Defensive rebound by R. Hibbert,56,59
309,3,2:21.0,,Shooting foul by J. Gibson (drawn by R. Sessions),56,59
310,3,2:21.0,,R. Sessions makes free throw 1 of 2,56,60
311,3,2:21.0,D. Williams enters the game for W. Matthews,,56,60
312,3,2:21.0,,J. Lamb enters the game for M. Kidd-Gilchrist,56,60
313,3,2:21.0,,R. Sessions makes free throw 2 of 2,56,61
314,3,1:57.0,D. Finney-Smith misses 2-pt layup from 1 ft (block by R. Hibbert),,56,61
315,3,1:56.0,Offensive rebound by Team,,56,61
316,3,1:56.0,Turnover by Team (shot clock),,56,61
317,3,1:56.0,,S. Hawes enters the game for F. Kaminsky,56,61
318,3,1:46.0,,M. Belinelli makes 2-pt jump shot from 17 ft (assist by J. Lamb),56,63
319,3,1:45.0,Dallas full timeout,,56,63
320,3,1:45.0,J. Anderson enters the game for D. Finney-Smith,,56,63
321,3,1:45.0,H. Barnes enters the game for S. Mejri,,56,63
322,3,1:32.0,J. Gibson makes 2-pt jump shot from 14 ft (assist by D. Williams),,58,63
323,3,1:21.0,,Shooting foul by J. Anderson (drawn by S. Hawes),58,63
324,3,1:21.0,,S. Hawes makes 2-pt layup at rim (assist by R. Hibbert),58,65
325,3,1:21.0,,S. Hawes makes free throw 1 of 1,58,66
326,3,1:05.0,H. Barnes misses 3-pt jump shot from 24 ft,,58,66
327,3,1:04.0,,Defensive rebound by R. Hibbert,58,66
328,3,0:49.0,,R. Hibbert misses 2-pt hook shot from 8 ft,58,66
329,3,0:48.0,Defensive rebound by H. Barnes,,58,66
330,3,0:34.0,Turnover by J. Anderson (traveling),,58,66
331,3,0:17.0,,J. Lamb makes 2-pt layup from 1 ft,58,68
332,3,0:00.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Gibson),,60,68
333,4,11:47.0,,Personal foul by D. Williams (drawn by M. Belinelli),60,68
334,4,11:37.0,,R. Hibbert makes 2-pt dunk at rim (assist by S. Hawes),60,70
335,4,11:20.0,J. Anderson makes 3-pt jump shot from 23 ft (assist by D. Williams),,63,70
336,4,11:01.0,,M. Belinelli makes 2-pt jump shot from 14 ft (assist by R. Sessions),63,72
337,4,10:47.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by D. Williams),,66,72
338,4,10:17.0,,S. Hawes makes 2-pt jump shot from 11 ft (assist by M. Belinelli),66,74
339,4,10:00.0,J. Anderson misses 2-pt layup from 1 ft (block by R. Hibbert),,66,74
340,4,9:58.0,,Defensive rebound by S. Hawes,66,74
341,4,9:55.0,,Personal foul by D. Powell (drawn by S. Hawes),66,74
342,4,9:55.0,,J. Lamb enters the game for M. Belinelli,66,74
343,4,9:55.0,S. Mejri enters the game for D. Powell,,66,74
344,4,9:49.0,,R. Hibbert makes 2-pt layup from 1 ft (assist by N. Batum),66,76
345,4,9:49.0,,Shooting foul by S. Mejri (drawn by R. Hibbert),66,76
346,4,9:49.0,,R. Hibbert misses free throw 1 of 1,66,76
347,4,9:46.0,Defensive rebound by S. Mejri,,66,76
348,4,9:27.0,J. Gibson makes 2-pt jump shot from 20 ft (assist by W. Matthews),,68,76
349,4,9:12.0,,N. Batum misses 3-pt jump shot from 26 ft,68,76
350,4,9:11.0,Defensive rebound by S. Mejri,,68,76
351,4,9:01.0,Shooting foul by R. Hibbert (drawn by W. Matthews),,68,76
352,4,9:01.0,W. Matthews makes free throw 1 of 2,,69,76
353,4,9:01.0,,K. Walker enters the game for R. Sessions,69,76
354,4,9:01.0,,M. Kidd-Gilchrist enters the game for S. Hawes,69,76
355,4,9:01.0,H. Barnes enters the game for D. Williams,,69,76
356,4,9:01.0,W. Matthews makes free throw 2 of 2,,70,76
357,4,8:48.0,Official timeout,,70,76
358,4,8:37.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,70,76
359,4,8:36.0,Defensive rebound by J. Anderson,,70,76
360,4,8:24.0,Shooting foul by K. Walker (drawn by J. Gibson),,70,76
361,4,8:24.0,J. Gibson misses free throw 1 of 2,,70,76
362,4,8:24.0,Offensive rebound by Team,,70,76
363,4,8:24.0,J. Gibson misses free throw 2 of 2,,70,76
364,4,8:23.0,,Defensive rebound by R. Hibbert,70,76
365,4,8:07.0,,K. Walker misses 3-pt jump shot from 25 ft,70,76
366,4,8:05.0,,Offensive rebound by J. Lamb,70,76
367,4,7:51.0,,J. Lamb misses 3-pt jump shot from 25 ft,70,76
368,4,7:51.0,Defensive rebound by Team,,70,76
369,4,7:51.0,,Loose ball foul by R. Hibbert (drawn by S. Mejri),70,76
370,4,7:32.0,H. Barnes misses 2-pt jump shot from 15 ft,,70,76
371,4,7:30.0,Offensive rebound by S. Mejri,,70,76
372,4,7:30.0,,Technical foul by R. Hibbert,70,76
373,4,7:30.0,W. Matthews makes technical free throw,,71,76
374,4,7:30.0,Turnover by S. Mejri (lost ball),,71,76
375,4,7:10.0,,Personal foul by W. Matthews (drawn by J. Lamb),71,76
376,4,7:10.0,,J. Lamb makes free throw 1 of 2,71,77
377,4,7:10.0,,C. Zeller enters the game for R. Hibbert,71,77
378,4,7:10.0,D. Finney-Smith enters the game for J. Anderson,,71,77
379,4,7:10.0,,J. Lamb makes free throw 2 of 2,71,78
380,4,6:49.0,Offensive foul by S. Mejri (drawn by M. Kidd-Gilchrist),,71,78
381,4,6:49.0,Turnover by S. Mejri (offensive foul),,71,78
382,4,6:30.0,,Turnover by J. Lamb (bad pass; steal by H. Barnes),71,78
