,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
33,1,7:48.0,Defensive rebound by D. Liggins,,13,12
34,1,7:41.0,I. Shumpert misses 3-pt jump shot from 23 ft,,13,12
35,1,7:40.0,Offensive rebound by Team,,13,12
36,1,7:40.0,,Loose ball foul by C. Lee (drawn by K. Love),13,12
37,1,7:33.0,L. James misses 3-pt jump shot from 24 ft,,13,12
38,1,7:31.0,Offensive rebound by T. Thompson,,13,12
39,1,7:30.0,T. Thompson misses 2-pt layup from 3 ft (block by K. Porziņģis),,13,12
40,1,7:27.0,,Defensive rebound by W. Hernangómez,13,12
41,1,7:21.0,,C. Lee makes 2-pt jump shot from 14 ft (assist by B. Jennings),13,14
42,1,7:05.0,K. Love misses 2-pt jump shot from 20 ft,,13,14
43,1,7:03.0,,Defensive rebound by C. Anthony,13,14
44,1,6:57.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by C. Anthony),13,16
45,1,6:34.0,D. Liggins makes 2-pt layup from 2 ft (assist by L. James),,15,16
46,1,6:23.0,,B. Jennings misses 2-pt jump shot from 13 ft,15,16
47,1,6:21.0,Defensive rebound by T. Thompson,,15,16
48,1,6:15.0,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),,17,16
49,1,5:55.0,,Shooting foul by D. Liggins (drawn by W. Hernangómez),17,16
50,1,5:55.0,,W. Hernangómez misses free throw 1 of 2,17,16
51,1,5:55.0,,Offensive rebound by Team,17,16
52,1,5:55.0,,W. Hernangómez misses free throw 2 of 2,17,16
53,1,5:55.0,K. Korver enters the game for D. Liggins,,17,16
54,1,5:54.0,Defensive rebound by Team,,17,16
55,1,5:54.0,,Loose ball foul by K. Porziņģis (drawn by T. Thompson),17,16
56,1,5:54.0,,K. O'Quinn enters the game for K. Porziņģis,17,16
57,1,5:42.0,I. Shumpert misses 3-pt jump shot from 24 ft,,17,16
58,1,5:40.0,Offensive rebound by K. Love,,17,16
59,1,5:34.0,T. Thompson misses 2-pt layup from 1 ft (block by C. Lee),,17,16
60,1,5:31.0,Offensive rebound by K. Love,,17,16
61,1,5:30.0,K. Love misses 2-pt layup from 2 ft (block by C. Anthony),,17,16
62,1,5:29.0,,Defensive rebound by Team,17,16
63,1,5:16.0,,C. Anthony misses 2-pt jump shot from 15 ft,17,16
64,1,5:14.0,Defensive rebound by K. Love,,17,16
65,1,5:09.0,L. James misses 2-pt layup from 2 ft,,17,16
66,1,5:07.0,,Defensive rebound by K. O'Quinn,17,16
67,1,5:02.0,,W. Hernangómez makes 2-pt layup from 2 ft (assist by B. Jennings),17,18
68,1,4:49.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,19,18
69,1,4:33.0,,K. O'Quinn misses 2-pt layup from 2 ft,19,18
70,1,4:31.0,Defensive rebound by K. Love,,19,18
71,1,4:18.0,K. Love misses 3-pt jump shot from 25 ft,,19,18
72,1,4:16.0,,Defensive rebound by B. Jennings,19,18
73,1,4:14.0,,K. O'Quinn makes 2-pt dunk at rim (assist by B. Jennings),19,20
74,1,4:14.0,Cleveland full timeout,,19,20
75,1,4:14.0,C. Frye enters the game for T. Thompson,,19,20
76,1,3:57.0,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),,22,20
77,1,3:32.0,,C. Lee misses 2-pt jump shot from 17 ft,22,20
78,1,3:30.0,Defensive rebound by L. James,,22,20
79,1,3:24.0,C. Frye misses 3-pt jump shot from 24 ft,,22,20
80,1,3:22.0,Offensive rebound by K. Love,,22,20
81,1,3:18.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,24,20
82,1,3:05.0,,W. Hernangómez misses 2-pt jump shot from 3 ft,24,20
83,1,3:03.0,Defensive rebound by K. Love,,24,20
84,1,2:57.0,C. Frye misses 3-pt jump shot from 24 ft,,24,20
85,1,2:55.0,,Defensive rebound by C. Lee,24,20
86,1,2:48.0,R. Jefferson enters the game for L. James,,24,20
87,1,2:48.0,,M. Kuzminskas enters the game for C. Anthony,24,20
88,1,2:48.0,K. Felder enters the game for I. Shumpert,,24,20
89,1,2:36.0,,K. O'Quinn misses 2-pt layup from 3 ft,24,20
90,1,2:34.0,,Offensive rebound by K. O'Quinn,24,20
91,1,2:34.0,,K. O'Quinn makes 2-pt layup from 1 ft,24,22
92,1,2:19.0,Shooting foul by W. Hernangómez (drawn by K. Love),,24,22
93,1,2:19.0,K. Love makes free throw 1 of 2,,25,22
94,1,2:19.0,,S. Vujačić enters the game for B. Jennings,25,22
95,1,2:19.0,K. Love makes free throw 2 of 2,,26,22
96,1,2:02.0,,C. Lee makes 2-pt jump shot from 14 ft,26,24
97,1,1:49.0,K. Love makes 3-pt jump shot from 24 ft (assist by K. Felder),,29,24
98,1,1:22.0,,M. Kuzminskas misses 3-pt jump shot from 24 ft,29,24
99,1,1:20.0,,Offensive rebound by C. Lee,29,24
100,1,1:17.0,,Shooting foul by K. Felder (drawn by K. O'Quinn),29,24
101,1,1:17.0,,K. O'Quinn misses free throw 1 of 2,29,24
102,1,1:17.0,,Offensive rebound by Team,29,24
103,1,1:17.0,,K. O'Quinn makes free throw 2 of 2,29,25
104,1,1:06.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by K. Felder),,32,25
105,1,0:45.0,,C. Lee misses 2-pt jump shot from 16 ft,32,25
106,1,0:43.0,Defensive rebound by K. Felder,,32,25
107,1,0:40.0,Personal foul by S. Vujačić (drawn by K. Felder),,32,25
108,1,0:40.0,,J. Holiday enters the game for K. O'Quinn,32,25
109,1,0:30.0,C. Frye misses 3-pt jump shot from 25 ft,,32,25
110,1,0:28.0,Offensive rebound by K. Love,,32,25
111,1,0:28.0,K. Love makes 2-pt layup from 2 ft,,34,25
112,1,0:09.0,,S. Vujačić misses 2-pt jump shot from 18 ft,34,25
113,1,0:07.0,Defensive rebound by K. Love,,34,25
114,1,0:02.0,K. Felder misses 3-pt jump shot from 25 ft,,34,25
115,1,0:00.0,,Defensive rebound by M. Kuzminskas,34,25
116,2,11:48.0,K. Korver misses 2-pt jump shot from 22 ft,,34,25
117,2,11:46.0,,Defensive rebound by C. Anthony,34,25
118,2,11:27.0,,C. Anthony makes 2-pt jump shot from 5 ft,34,27
119,2,11:27.0,,Shooting foul by K. Korver (drawn by C. Anthony),34,27
120,2,11:27.0,,C. Anthony makes free throw 1 of 1,34,28
121,2,11:11.0,K. Felder makes 2-pt jump shot from 17 ft,,36,28
122,2,10:56.0,,M. Kuzminskas misses 3-pt jump shot from 24 ft,36,28
123,2,10:54.0,Defensive rebound by K. Korver,,36,28
124,2,10:46.0,C. Frye makes 3-pt jump shot from 24 ft (assist by K. Korver),,39,28
125,2,10:23.0,,M. Kuzminskas makes 2-pt dunk at rim (assist by W. Hernangómez),39,30
126,2,10:09.0,Turnover by C. Frye (bad pass; steal by J. Holiday),,39,30
127,2,10:04.0,,Turnover by W. Hernangómez (bad pass; steal by K. Felder),39,30
128,2,10:02.0,K. Felder makes 2-pt layup from 1 ft,,41,30
129,2,9:43.0,,Shooting foul by C. Frye (drawn by J. Holiday),41,30
130,2,9:43.0,,J. Holiday makes free throw 1 of 2,41,31
131,2,9:43.0,,J. Holiday misses free throw 2 of 2,41,31
132,2,9:42.0,Defensive rebound by C. Frye,,41,31
133,2,9:24.0,K. Felder misses 2-pt jump shot from 14 ft,,41,31
134,2,9:22.0,,Defensive rebound by J. Holiday,41,31
135,2,9:13.0,,S. Vujačić misses 2-pt jump shot from 18 ft,41,31
136,2,9:11.0,Defensive rebound by R. Jefferson,,41,31
137,2,9:04.0,C. Frye misses 3-pt jump shot from 25 ft,,41,31
138,2,9:02.0,,Defensive rebound by C. Anthony,41,31
139,2,8:51.0,,M. Kuzminskas misses 2-pt hook shot from 4 ft,41,31
140,2,8:49.0,,Offensive rebound by Team,41,31
141,2,8:49.0,Official timeout,,41,31
142,2,8:49.0,,K. Porziņģis enters the game for W. Hernangómez,41,31
143,2,8:49.0,,B. Jennings enters the game for S. Vujačić,41,31
144,2,8:49.0,T. Thompson enters the game for C. Frye,,41,31
145,2,8:30.0,,Offensive foul by C. Anthony (drawn by L. James),41,31
146,2,8:30.0,,Turnover by C. Anthony (offensive foul),41,31
147,2,8:15.0,K. Korver misses 2-pt jump shot from 8 ft (block by K. Porziņģis),,41,31
148,2,8:14.0,,Defensive rebound by J. Holiday,41,31
149,2,8:07.0,,C. Anthony misses 3-pt jump shot from 25 ft,41,31
150,2,8:03.0,Defensive rebound by Team,,41,31
151,2,7:51.0,L. James makes free throw 2 of 2,,42,31
152,2,7:51.0,Shooting foul by K. Porziņģis (drawn by L. James),,42,31
153,2,7:51.0,L. James makes free throw 1 of 2,,43,31
154,2,7:51.0,,W. Hernangómez enters the game for M. Kuzminskas,43,31
155,2,7:51.0,,C. Lee enters the game for K. Porziņģis,43,31
156,2,7:51.0,I. Shumpert enters the game for K. Korver,,43,31
157,2,7:36.0,,C. Anthony misses 2-pt jump shot from 17 ft,43,31
158,2,7:34.0,Defensive rebound by R. Jefferson,,43,31
159,2,7:20.0,Turnover by L. James (bad pass; steal by B. Jennings),,43,31
160,2,7:18.0,,Personal foul by K. Felder (drawn by B. Jennings),43,31
161,2,7:10.0,,J. Holiday misses 3-pt jump shot from 24 ft,43,31
162,2,7:07.0,Defensive rebound by I. Shumpert,,43,31
163,2,6:51.0,L. James makes 2-pt jump shot from 19 ft,,45,31
164,2,6:33.0,,C. Anthony makes free throw 1 of 2,45,32
165,2,6:33.0,,C. Anthony misses free throw 2 of 2,45,32
166,2,6:32.0,Defensive rebound by L. James,,45,32
167,2,6:33.0,,Shooting foul by R. Jefferson (drawn by C. Anthony),45,32
168,2,6:22.0,Turnover by R. Jefferson (traveling),,45,32
169,2,6:08.0,,W. Hernangómez makes 2-pt layup from 3 ft (assist by J. Holiday),45,34
170,2,5:49.0,R. Jefferson misses 3-pt jump shot from 24 ft,,45,34
171,2,5:44.0,Offensive rebound by T. Thompson,,45,34
172,2,5:44.0,Offensive foul by T. Thompson (drawn by W. Hernangómez),,45,34
173,2,5:44.0,Turnover by T. Thompson (offensive foul),,45,34
174,2,5:44.0,,New York full timeout,45,34
175,2,5:44.0,K. Love enters the game for R. Jefferson,,45,34
176,2,5:44.0,D. Liggins enters the game for K. Felder,,45,34
177,2,5:26.0,,W. Hernangómez makes 2-pt layup from 1 ft,45,36
178,2,5:00.0,I. Shumpert misses 3-pt jump shot from 26 ft,,45,36
179,2,4:58.0,,Defensive rebound by C. Anthony,45,36
180,2,4:56.0,,C. Anthony misses 3-pt jump shot from 25 ft,45,36
181,2,4:54.0,Defensive rebound by I. Shumpert,,45,36
182,2,4:44.0,L. James makes 2-pt dunk at rim (assist by I. Shumpert),,47,36
183,2,4:27.0,,J. Holiday misses 2-pt jump shot from 18 ft,47,36
184,2,4:24.0,Defensive rebound by I. Shumpert,,47,36
185,2,4:21.0,Shooting foul by J. Holiday (drawn by L. James),,47,36
186,2,4:21.0,L. James makes free throw 1 of 2,,48,36
187,2,4:21.0,,Violation by Team (jump ball),48,36
188,2,4:21.0,,J. Noah enters the game for J. Holiday,48,36
189,2,4:21.0,L. James makes free throw 2 of 2,,49,36
190,2,4:12.0,,C. Anthony misses 2-pt jump shot from 17 ft,49,36
191,2,4:10.0,Defensive rebound by D. Liggins,,49,36
192,2,3:54.0,L. James makes 3-pt jump shot from 25 ft,,52,36
193,2,3:38.0,,Turnover by C. Lee (bad pass; steal by K. Love),52,36
194,2,3:33.0,Turnover by K. Love (bad pass),,52,36
195,2,3:33.0,K. Korver enters the game for L. James,,52,36
196,2,3:11.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),52,39
197,2,2:51.0,K. Love misses 2-pt layup from 2 ft,,52,39
198,2,2:49.0,Offensive rebound by T. Thompson,,52,39
199,2,2:48.0,T. Thompson makes 2-pt dunk at rim,,54,39
200,2,2:36.0,,W. Hernangómez makes 2-pt jump shot from 6 ft (assist by B. Jennings),54,41
201,2,2:22.0,Cleveland full timeout,,54,41
202,2,2:22.0,C. Frye enters the game for T. Thompson,,54,41
203,2,2:18.0,K. Love makes 2-pt dunk at rim,,56,41
204,2,1:55.0,,Shooting foul by D. Liggins (drawn by C. Lee),56,41
205,2,1:55.0,,C. Lee misses free throw 1 of 2,56,41
206,2,1:55.0,,Offensive rebound by Team,56,41
207,2,1:55.0,,C. Lee misses free throw 2 of 2,56,41
208,2,1:55.0,L. James enters the game for D. Liggins,,56,41
209,2,1:55.0,,R. Baker enters the game for J. Noah,56,41
210,2,1:54.0,Defensive rebound by K. Korver,,56,41
211,2,1:39.0,I. Shumpert makes 2-pt layup from 2 ft,,58,41
212,2,1:30.0,,B. Jennings makes 2-pt layup from 1 ft,58,43
213,2,1:13.0,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),,61,43
214,2,0:44.0,,W. Hernangómez misses 3-pt jump shot from 25 ft,61,43
215,2,0:42.0,,Offensive rebound by C. Anthony,61,43
216,2,0:38.0,,Turnover by C. Anthony (lost ball),61,43
217,2,0:38.0,R. Jefferson enters the game for K. Love,,61,43
218,2,0:36.0,Personal foul by R. Baker (drawn by I. Shumpert),,61,43
219,2,0:25.0,K. Korver makes 3-pt jump shot from 23 ft (assist by C. Frye),,64,43
220,2,0:04.0,,Shooting foul by I. Shumpert (drawn by C. Anthony),64,43
221,2,0:04.0,,C. Anthony makes free throw 1 of 2,64,44
222,2,0:04.0,,S. Vujačić enters the game for B. Jennings,64,44
223,2,0:04.0,,C. Anthony makes free throw 2 of 2,64,45
224,2,0:01.0,Turnover by L. James (lost ball; steal by R. Baker),,64,45
225,3,11:38.0,L. James misses 3-pt jump shot from 25 ft,,64,45
226,3,11:37.0,Offensive rebound by Team,,64,45
227,3,11:37.0,,Loose ball foul by C. Anthony (drawn by T. Thompson),64,45
228,3,11:32.0,L. James misses 2-pt jump shot from 14 ft,,64,45
229,3,11:30.0,,Defensive rebound by K. O'Quinn,64,45
230,3,11:18.0,,K. Porziņģis misses 2-pt jump shot from 19 ft,64,45
231,3,11:17.0,Defensive rebound by I. Shumpert,,64,45
232,3,11:02.0,K. Love misses 2-pt jump shot from 18 ft,,64,45
233,3,11:00.0,,Defensive rebound by B. Jennings,64,45
234,3,10:56.0,,K. Porziņģis misses 2-pt jump shot from 7 ft,64,45
235,3,10:53.0,,Offensive rebound by C. Anthony,64,45
236,3,10:53.0,,C. Anthony makes 2-pt layup at rim,64,47
237,3,10:28.0,L. James misses 3-pt jump shot from 29 ft,,64,47
238,3,10:25.0,,Defensive rebound by K. Porziņģis,64,47
239,3,10:17.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by C. Anthony),64,50
240,3,10:16.0,Cleveland full timeout,,64,50
241,3,9:59.0,D. Liggins misses 2-pt layup from 2 ft,,64,50
242,3,9:57.0,,Defensive rebound by K. Porziņģis,64,50
243,3,9:50.0,,C. Anthony misses 3-pt jump shot from 24 ft,64,50
244,3,9:48.0,Defensive rebound by D. Liggins,,64,50
245,3,9:45.0,Shooting foul by C. Anthony (drawn by D. Liggins),,64,50
246,3,9:45.0,D. Liggins misses free throw 1 of 2,,64,50
247,3,9:45.0,Offensive rebound by Team,,64,50
248,3,9:45.0,D. Liggins makes free throw 2 of 2,,65,50
249,3,9:21.0,,C. Anthony misses 2-pt jump shot from 16 ft,65,50
250,3,9:20.0,Defensive rebound by L. James,,65,50
251,3,9:17.0,Turnover by L. James (lost ball),,65,50
252,3,8:57.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,65,50
253,3,8:55.0,,Offensive rebound by K. O'Quinn,65,50
254,3,8:52.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by K. O'Quinn),65,52
255,3,8:30.0,Shooting foul by C. Anthony (drawn by K. Love),,65,52
256,3,8:30.0,K. Love makes free throw 1 of 2,,66,52
257,3,8:30.0,K. Love makes free throw 2 of 2,,67,52
258,3,8:09.0,,B. Jennings misses 3-pt jump shot from 23 ft,67,52
259,3,8:07.0,Defensive rebound by K. Love,,67,52
260,3,7:58.0,K. Love misses 2-pt layup from 1 ft,,67,52
261,3,7:56.0,Offensive rebound by T. Thompson,,67,52
262,3,7:56.0,T. Thompson makes 2-pt dunk at rim,,69,52
263,3,7:43.0,,C. Lee misses 3-pt jump shot from 23 ft,69,52
264,3,7:41.0,Defensive rebound by K. Love,,69,52
265,3,7:36.0,L. James makes 2-pt layup from 2 ft,,71,52
266,3,7:35.0,,New York full timeout,71,52
267,3,7:20.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,71,52
268,3,7:18.0,Defensive rebound by K. Love,,71,52
269,3,6:56.0,K. Love makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,74,52
270,3,6:34.0,,K. O'Quinn makes 2-pt jump shot from 12 ft (assist by B. Jennings),74,54
271,3,6:12.0,L. James makes 2-pt jump shot from 14 ft,,76,54
272,3,5:59.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),76,57
273,3,5:42.0,I. Shumpert misses 3-pt jump shot from 23 ft,,76,57
274,3,5:39.0,,Defensive rebound by K. Porziņģis,76,57
275,3,5:25.0,,Turnover by C. Lee (bad pass; steal by D. Liggins),76,57
276,3,5:23.0,Personal foul by B. Jennings (drawn by L. James),,76,57
277,3,5:23.0,K. Korver enters the game for D. Liggins,,76,57
278,3,5:09.0,I. Shumpert makes 3-pt jump shot from 22 ft (assist by T. Thompson),,79,57
279,3,4:40.0,,Turnover by Team (shot clock),79,57
280,3,4:40.0,,W. Hernangómez enters the game for K. O'Quinn,79,57
281,3,4:40.0,,J. Holiday enters the game for C. Lee,79,57
282,3,4:25.0,K. Love misses 3-pt jump shot from 24 ft,,79,57
283,3,4:23.0,Offensive rebound by I. Shumpert,,79,57
284,3,4:15.0,T. Thompson makes 2-pt layup from 2 ft,,81,57
285,3,3:59.0,,Turnover by J. Holiday (bad pass),81,57
286,3,3:59.0,,M. Kuzminskas enters the game for K. Porziņģis,81,57
287,3,3:59.0,R. Jefferson enters the game for L. James,,81,57
288,3,3:51.0,Turnover by K. Love (lost ball),,81,57
289,3,3:33.0,,J. Holiday misses 3-pt jump shot from 25 ft,81,57
290,3,3:31.0,Defensive rebound by K. Love,,81,57
291,3,3:13.0,Shooting foul by B. Jennings (drawn by K. Love),,81,57
292,3,3:13.0,K. Love misses free throw 1 of 2,,81,57
293,3,3:13.0,Offensive rebound by Team,,81,57
294,3,3:13.0,K. Felder enters the game for I. Shumpert,,81,57
295,3,3:13.0,K. Love makes free throw 2 of 2,,82,57
296,3,2:57.0,,C. Anthony misses 2-pt jump shot from 13 ft,82,57
297,3,2:55.0,Defensive rebound by K. Korver,,82,57
298,3,2:40.0,K. Korver misses 2-pt jump shot from 21 ft,,82,57
299,3,2:37.0,Offensive rebound by K. Love,,82,57
300,3,2:36.0,K. Love makes 2-pt layup from 1 ft,,84,57
301,3,2:22.0,,Shooting foul by K. Love (drawn by W. Hernangómez),84,57
302,3,2:22.0,,W. Hernangómez misses free throw 1 of 2,84,57
303,3,2:22.0,,Offensive rebound by Team,84,57
304,3,2:22.0,,W. Hernangómez misses free throw 2 of 2,84,57
305,3,2:22.0,,K. Porziņģis enters the game for C. Anthony,84,57
306,3,2:21.0,,Offensive rebound by M. Kuzminskas,84,57
307,3,2:17.0,,J. Holiday misses 3-pt jump shot from 24 ft,84,57
308,3,2:15.0,Defensive rebound by K. Love,,84,57
309,3,1:53.0,K. Felder misses 2-pt jump shot from 4 ft (block by W. Hernangómez),,84,57
310,3,1:51.0,,Defensive rebound by W. Hernangómez,84,57
311,3,1:47.0,,Turnover by W. Hernangómez (bad pass),84,57
312,3,1:30.0,K. Korver misses 3-pt jump shot from 25 ft,,84,57
313,3,1:28.0,,Defensive rebound by K. Porziņģis,84,57
314,3,1:12.0,,B. Jennings makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),84,60
315,3,0:55.0,Turnover by K. Felder (lost ball; steal by B. Jennings),,84,60
316,3,0:52.0,Violation by K. Felder (def goaltending),,84,60
317,3,0:52.0,,B. Jennings makes 2-pt layup from 2 ft,84,62
318,3,0:41.0,K. Felder misses 2-pt layup from 2 ft (block by W. Hernangómez),,84,62
319,3,0:37.0,,Defensive rebound by M. Kuzminskas,84,62
320,3,0:34.0,,J. Holiday makes 2-pt layup from 2 ft (assist by B. Jennings),84,64
321,3,0:20.0,Turnover by K. Love (lost ball; steal by M. Kuzminskas),,84,64
322,3,0:16.0,,Shooting foul by R. Jefferson (drawn by M. Kuzminskas),84,64
323,3,0:16.0,,M. Kuzminskas makes free throw 1 of 2,84,65
324,3,0:16.0,,M. Kuzminskas misses free throw 2 of 2,84,65
325,3,0:15.0,,Offensive rebound by W. Hernangómez,84,65
326,3,0:02.0,,B. Jennings makes 3-pt jump shot from 25 ft,84,68
327,4,11:44.0,,K. Porziņģis misses 2-pt jump shot from 20 ft,84,68
328,4,11:42.0,,Offensive rebound by W. Hernangómez,84,68
329,4,11:40.0,,B. Jennings makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),84,71
330,4,11:23.0,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Felder),,87,71
331,4,11:12.0,,Shooting foul by C. Frye (drawn by W. Hernangómez),87,71
332,4,11:12.0,,W. Hernangómez makes free throw 1 of 2,87,72
333,4,11:12.0,,W. Hernangómez makes free throw 2 of 2,87,73
334,4,11:02.0,L. James makes 2-pt layup from 1 ft,,89,73
335,4,11:02.0,Shooting foul by B. Jennings (drawn by L. James),,89,73
336,4,11:02.0,L. James misses free throw 1 of 1,,89,73
337,4,11:01.0,Offensive rebound by R. Jefferson,,89,73
338,4,10:53.0,K. Korver makes 3-pt jump shot from 24 ft (assist by L. James),,92,73
339,4,10:42.0,,W. Hernangómez makes 2-pt jump shot from 5 ft (assist by B. Jennings),92,75
340,4,10:26.0,R. Jefferson misses 3-pt jump shot from 22 ft,,92,75
341,4,10:24.0,,Defensive rebound by B. Jennings,92,75
342,4,10:20.0,,B. Jennings makes 3-pt jump shot from 25 ft,92,78
343,4,10:01.0,Turnover by C. Frye (bad pass; steal by J. Holiday),,92,78
344,4,9:53.0,,B. Jennings makes 3-pt jump shot from 23 ft (assist by J. Holiday),92,81
345,4,9:53.0,Cleveland full timeout,,92,81
346,4,9:53.0,I. Shumpert enters the game for K. Felder,,92,81
347,4,9:45.0,Personal foul by B. Jennings (drawn by I. Shumpert),,92,81
348,4,9:30.0,L. James makes 2-pt jump shot from 19 ft,,94,81
349,4,9:16.0,,Offensive foul by K. Porziņģis (drawn by I. Shumpert),94,81
350,4,9:16.0,,Turnover by K. Porziņģis (offensive foul),94,81
351,4,9:16.0,,Technical foul by Team,94,81
352,4,9:16.0,K. Korver makes technical free throw,,95,81
353,4,9:07.0,K. Korver misses 3-pt jump shot from 26 ft,,95,81
354,4,9:05.0,,Defensive rebound by M. Kuzminskas,95,81
355,4,8:58.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by B. Jennings),95,83
356,4,8:58.0,,Shooting foul by I. Shumpert (drawn by K. Porziņģis),95,83
357,4,8:58.0,,K. Porziņģis makes free throw 1 of 1,95,84
358,4,8:36.0,R. Jefferson makes 2-pt layup from 2 ft (assist by C. Frye),,97,84
359,4,8:26.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,97,84
360,4,8:24.0,,Offensive rebound by W. Hernangómez,97,84
361,4,8:16.0,,Shooting foul by R. Jefferson (drawn by M. Kuzminskas),97,84
362,4,8:16.0,,M. Kuzminskas makes free throw 1 of 2,97,85
363,4,8:16.0,,M. Kuzminskas makes free throw 2 of 2,97,86
364,4,8:06.0,C. Frye makes 2-pt hook shot from 4 ft (assist by L. James),,99,86
365,4,7:52.0,,B. Jennings misses 3-pt jump shot from 23 ft,99,86
366,4,7:50.0,Defensive rebound by I. Shumpert,,99,86
367,4,7:43.0,K. Korver misses 3-pt jump shot from 24 ft,,99,86
368,4,7:42.0,Offensive rebound by C. Frye,,99,86
369,4,7:42.0,Shooting foul by J. Holiday (drawn by C. Frye),,99,86
370,4,7:42.0,C. Frye misses free throw 1 of 2,,99,86
371,4,7:42.0,Offensive rebound by Team,,99,86
372,4,7:42.0,C. Frye misses free throw 2 of 2,,99,86
373,4,7:41.0,,Defensive rebound by K. Porziņģis,99,86
374,4,7:27.0,,M. Kuzminskas makes 3-pt jump shot from 24 ft,99,89
375,4,7:04.0,L. James makes 3-pt jump shot from 25 ft,,102,89
376,4,6:47.0,,M. Kuzminskas misses 3-pt jump shot from 24 ft,102,89
377,4,6:44.0,Defensive rebound by C. Frye,,102,89
378,4,6:36.0,R. Jefferson misses 3-pt jump shot from 23 ft,,102,89
379,4,6:34.0,,Defensive rebound by K. Porziņģis,102,89
380,4,6:26.0,,B. Jennings misses 2-pt jump shot from 16 ft,102,89
381,4,6:24.0,Defensive rebound by L. James,,102,89
382,4,6:23.0,Personal foul by J. Holiday (drawn by L. James),,102,89
383,4,6:23.0,K. Love enters the game for C. Frye,,102,89
384,4,6:23.0,T. Thompson enters the game for R. Jefferson,,102,89
385,4,6:08.0,L. James misses 3-pt jump shot from 25 ft,,102,89
386,4,6:06.0,,Defensive rebound by K. Porziņģis,102,89
