,QUARTER,TIME_REMAINING,PHOENIX_ACTION,TORONTO_ACTION,PHOENIX_SCORE,TORONTO_SCORE
46,1,6:09.0,,Defensive rebound by K. Lowry,13,19
47,1,5:58.0,,D. Carroll misses 3-pt jump shot from 26 ft,13,19
48,1,5:57.0,,Offensive rebound by Team,13,19
49,1,5:57.0,Loose ball foul by D. Booker (drawn by K. Lowry),,13,19
50,1,5:47.0,,L. Nogueira makes 2-pt dunk at rim (assist by J. Valančiūnas),13,21
51,1,5:26.0,D. Booker misses 2-pt jump shot from 15 ft,,13,21
52,1,5:26.0,,Defensive rebound by J. Valančiūnas,13,21
53,1,5:10.0,,K. Lowry misses 3-pt jump shot from 27 ft,13,21
54,1,5:09.0,Defensive rebound by E. Bledsoe,,13,21
55,1,5:03.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,16,21
56,1,4:44.0,,Shooting foul by T. Chandler (drawn by K. Lowry),16,21
57,1,4:44.0,,K. Lowry makes free throw 1 of 2,16,22
58,1,4:44.0,,K. Lowry makes free throw 2 of 2,16,23
59,1,4:32.0,D. Booker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,19,23
60,1,4:15.0,,D. Carroll misses 2-pt hook shot from 7 ft,19,23
61,1,4:14.0,Defensive rebound by D. Booker,,19,23
62,1,4:08.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,19,23
63,1,4:07.0,Offensive rebound by T. Chandler,,19,23
64,1,4:04.0,A. Len makes 2-pt hook shot from 6 ft (assist by T. Chandler),,21,23
65,1,3:56.0,,Toronto full timeout,21,23
66,1,3:56.0,,T. Ross enters the game for D. Carroll,21,23
67,1,3:56.0,,J. Sullinger enters the game for J. Valančiūnas,21,23
68,1,3:56.0,,C. Joseph enters the game for K. Lowry,21,23
69,1,3:56.0,P. Tucker enters the game for T. Warren,,21,23
70,1,3:44.0,,D. DeRozan misses 2-pt jump shot from 18 ft,21,23
71,1,3:44.0,Defensive rebound by A. Len,,21,23
72,1,3:24.0,D. Booker misses 3-pt jump shot from 25 ft,,21,23
73,1,3:24.0,,Defensive rebound by J. Sullinger,21,23
74,1,3:13.0,,J. Sullinger misses 2-pt jump shot from 21 ft,21,23
75,1,3:12.0,Defensive rebound by E. Bledsoe,,21,23
76,1,3:04.0,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),,23,23
77,1,2:49.0,B. Knight enters the game for D. Booker,,23,23
78,1,2:37.0,,C. Joseph makes 2-pt layup from 3 ft,23,25
79,1,2:28.0,P. Tucker misses 3-pt jump shot from 24 ft,,23,25
80,1,2:28.0,,Defensive rebound by L. Nogueira,23,25
81,1,2:22.0,,T. Ross misses 3-pt jump shot from 25 ft,23,25
82,1,2:21.0,Defensive rebound by T. Chandler,,23,25
83,1,2:07.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by T. Chandler),,26,25
84,1,1:41.0,,L. Nogueira makes 3-pt jump shot from 25 ft (assist by D. DeRozan),26,28
85,1,1:18.0,Turnover by E. Bledsoe (bad pass),,26,28
86,1,1:18.0,D. Bender enters the game for T. Chandler,,26,28
87,1,1:18.0,,D. Carroll enters the game for L. Nogueira,26,28
88,1,1:01.0,,J. Sullinger makes 2-pt jump shot from 16 ft (assist by C. Joseph),26,30
89,1,0:40.0,D. Bender misses 2-pt hook shot from 5 ft,,26,30
90,1,0:39.0,Offensive rebound by A. Len,,26,30
91,1,0:38.0,Turnover by A. Len (lost ball; steal by J. Sullinger),,26,30
92,1,0:26.0,,Shooting foul by D. Bender (drawn by C. Joseph),26,30
93,1,0:26.0,,C. Joseph misses free throw 1 of 2,26,30
94,1,0:26.0,,Offensive rebound by Team,26,30
95,1,0:26.0,D. Booker enters the game for A. Len,,26,30
96,1,0:26.0,,C. Joseph makes free throw 2 of 2,26,31
97,1,0:05.0,P. Tucker makes 2-pt dunk at rim (assist by D. Bender),,28,31
98,1,0:00.0,,D. DeRozan misses 3-pt jump shot from 34 ft,28,31
99,1,0:00.0,,Offensive rebound by Team,28,31
100,2,11:38.0,,T. Ross misses 2-pt jump shot from 15 ft,28,31
101,2,11:38.0,Defensive rebound by A. Len,,28,31
102,2,11:31.0,B. Knight makes 2-pt jump shot from 20 ft,,30,31
103,2,11:20.0,,C. Joseph misses 2-pt jump shot from 6 ft,30,31
104,2,11:19.0,Defensive rebound by P. Tucker,,30,31
105,2,11:12.0,T. Ulis makes 2-pt jump shot from 16 ft,,32,31
106,2,11:03.0,,Personal foul by B. Knight (drawn by K. Lowry),32,31
107,2,10:53.0,,Turnover by D. Carroll (bad pass; steal by P. Tucker),32,31
108,2,10:43.0,Turnover by T. Ulis (bad pass; steal by J. Sullinger),,32,31
109,2,10:38.0,,Shooting foul by A. Len (drawn by T. Ross),32,31
110,2,10:38.0,,T. Ross makes free throw 1 of 2,32,32
111,2,10:38.0,,T. Ross makes free throw 2 of 2,32,33
112,2,10:16.0,P. Tucker misses 3-pt jump shot from 22 ft,,32,33
113,2,10:16.0,Offensive rebound by D. Bender,,32,33
114,2,10:14.0,D. Bender misses 2-pt hook shot from 3 ft,,32,33
115,2,10:14.0,,Defensive rebound by Team,32,33
116,2,10:14.0,Loose ball foul by D. Bender (drawn by J. Sullinger),,32,33
117,2,10:03.0,,C. Joseph misses 2-pt layup from 4 ft,32,33
118,2,10:03.0,Defensive rebound by A. Len,,32,33
119,2,9:57.0,B. Knight makes 2-pt layup from 1 ft,,34,33
120,2,9:47.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by T. Ross),34,36
121,2,9:29.0,Offensive foul by A. Len (drawn by J. Sullinger),,34,36
122,2,9:29.0,Turnover by A. Len (offensive foul),,34,36
123,2,9:29.0,,J. Valančiūnas enters the game for J. Sullinger,34,36
124,2,9:11.0,,K. Lowry misses 3-pt jump shot from 23 ft,34,36
125,2,9:11.0,Defensive rebound by A. Len,,34,36
126,2,9:03.0,,Offensive charge foul by B. Knight (drawn by D. Carroll),34,36
127,2,9:03.0,Turnover by B. Knight (offensive foul),,34,36
128,2,9:03.0,D. Booker enters the game for D. Bender,,34,36
129,2,8:56.0,,Shooting foul by P. Tucker (drawn by K. Lowry),34,36
130,2,8:56.0,Official timeout,,34,36
131,2,8:56.0,,K. Lowry misses free throw 1 of 3,34,36
132,2,8:56.0,,Offensive rebound by Team,34,36
133,2,8:56.0,,K. Lowry makes free throw 2 of 3,34,37
134,2,8:56.0,,K. Lowry makes free throw 3 of 3,34,38
135,2,8:36.0,P. Tucker misses 2-pt hook shot from 6 ft,,34,38
136,2,8:35.0,Offensive rebound by P. Tucker,,34,38
137,2,8:32.0,P. Tucker misses 2-pt layup from 3 ft (block by J. Valančiūnas),,34,38
138,2,8:31.0,,Defensive rebound by C. Joseph,34,38
139,2,8:28.0,,K. Lowry misses 2-pt layup from 2 ft,34,38
140,2,8:27.0,Defensive rebound by D. Booker,,34,38
141,2,8:20.0,T. Ulis misses 2-pt layup from 3 ft (block by J. Valančiūnas),,34,38
142,2,8:19.0,,Defensive rebound by J. Valančiūnas,34,38
143,2,8:01.0,,J. Valančiūnas misses 2-pt layup from 3 ft,34,38
144,2,8:01.0,Defensive rebound by A. Len,,34,38
145,2,7:53.0,T. Ulis makes 2-pt jump shot from 15 ft,,36,38
146,2,7:35.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),36,40
147,2,7:21.0,A. Len misses 2-pt jump shot from 15 ft,,36,40
148,2,7:20.0,,Defensive rebound by C. Joseph,36,40
149,2,7:10.0,,T. Ross misses 2-pt jump shot from 2 ft,36,40
150,2,7:10.0,Defensive rebound by A. Len,,36,40
151,2,6:59.0,B. Knight misses 2-pt hook shot from 13 ft,,36,40
152,2,6:59.0,,Defensive rebound by J. Valančiūnas,36,40
153,2,6:59.0,,Personal foul by P. Tucker (drawn by J. Valančiūnas),36,40
154,2,6:59.0,,J. Valančiūnas makes free throw 1 of 2,36,41
155,2,6:59.0,E. Bledsoe enters the game for T. Ulis,,36,41
156,2,6:59.0,,D. DeRozan enters the game for C. Joseph,36,41
157,2,6:59.0,,L. Nogueira enters the game for D. Carroll,36,41
158,2,6:59.0,,J. Valančiūnas makes free throw 2 of 2,36,42
159,2,6:46.0,D. Booker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,39,42
160,2,6:33.0,,D. DeRozan makes 2-pt jump shot from 9 ft,39,44
161,2,6:15.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,41,44
162,2,6:00.0,,K. Lowry misses 2-pt jump shot from 21 ft,41,44
163,2,5:59.0,,Offensive rebound by T. Ross,41,44
164,2,5:48.0,,Shooting foul by E. Bledsoe (drawn by D. DeRozan),41,44
165,2,5:48.0,,Toronto full timeout,41,44
166,2,5:48.0,,D. DeRozan makes free throw 1 of 2,41,45
167,2,5:48.0,T. Chandler enters the game for A. Len,,41,44
168,2,5:48.0,M. Chriss enters the game for B. Knight,,41,44
169,2,5:48.0,,D. DeRozan makes free throw 2 of 2,41,46
170,2,5:29.0,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),,43,46
171,2,5:05.0,,K. Lowry misses 2-pt layup from 2 ft (block by M. Chriss),43,46
172,2,5:03.0,Defensive rebound by E. Bledsoe,,43,46
173,2,4:55.0,Personal foul by K. Lowry (drawn by E. Bledsoe),,43,46
174,2,4:44.0,M. Chriss misses 3-pt jump shot from 23 ft,,43,46
175,2,4:44.0,,Defensive rebound by J. Valančiūnas,43,46
176,2,4:33.0,,D. DeRozan misses 2-pt jump shot from 9 ft,43,46
177,2,4:32.0,Defensive rebound by T. Chandler,,43,46
178,2,4:22.0,M. Chriss makes 2-pt dunk at rim (assist by E. Bledsoe),,45,46
179,2,4:05.0,,T. Ross misses 3-pt jump shot from 24 ft,45,46
180,2,4:04.0,Defensive rebound by T. Chandler,,45,46
181,2,3:53.0,T. Chandler misses 2-pt layup from 1 ft,,45,46
182,2,3:52.0,,Defensive rebound by Team,45,46
183,2,3:37.0,,D. DeRozan makes 2-pt layup from 2 ft,45,48
184,2,3:19.0,M. Chriss misses 2-pt jump shot from 7 ft,,45,48
185,2,3:18.0,,Defensive rebound by J. Valančiūnas,45,48
186,2,3:06.0,,K. Lowry makes 2-pt jump shot from 11 ft,45,50
187,2,2:51.0,T. Chandler misses 2-pt layup from 2 ft,,45,50
188,2,2:50.0,Offensive rebound by T. Chandler,,45,50
189,2,2:48.0,T. Chandler makes 2-pt layup from 2 ft,,47,50
190,2,2:27.0,,K. Lowry makes 2-pt hook shot from 9 ft,47,52
191,2,2:27.0,Phoenix full timeout,,47,52
192,2,2:27.0,T. Warren enters the game for P. Tucker,,47,52
193,2,2:27.0,,D. Carroll enters the game for K. Lowry,47,52
194,2,2:27.0,,C. Joseph enters the game for T. Ross,47,52
195,2,2:10.0,M. Chriss misses 3-pt jump shot from 23 ft,,47,52
196,2,2:10.0,,Defensive rebound by D. Carroll,47,52
197,2,1:54.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by J. Valančiūnas),47,54
198,2,1:34.0,E. Bledsoe makes 2-pt jump shot from 9 ft,,49,54
199,2,1:34.0,Shooting foul by L. Nogueira (drawn by E. Bledsoe),,49,54
200,2,1:34.0,E. Bledsoe makes free throw 1 of 1,,50,54
201,2,1:09.0,,D. Carroll makes 2-pt jump shot from 9 ft,50,56
202,2,1:01.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,53,56
203,2,0:47.0,,Personal foul by T. Warren,53,56
204,2,0:47.0,,D. DeRozan makes free throw 1 of 2,53,57
205,2,0:47.0,,D. DeRozan makes free throw 2 of 2,53,58
206,2,0:35.0,Personal block foul by J. Valančiūnas (drawn by E. Bledsoe),,53,58
207,2,0:35.0,E. Bledsoe makes free throw 1 of 2,,54,58
208,2,0:35.0,P. Tucker enters the game for M. Chriss,,54,58
209,2,0:35.0,E. Bledsoe makes free throw 2 of 2,,55,58
210,2,0:29.0,,C. Joseph misses 2-pt jump shot from 19 ft,55,58
211,2,0:28.0,,Offensive rebound by Team,55,58
212,2,0:28.0,,Toronto full timeout,55,58
213,2,0:28.0,,T. Ross enters the game for L. Nogueira,55,58
214,2,0:08.0,,D. DeRozan makes 2-pt jump shot from 14 ft,55,60
215,2,0:01.0,E. Bledsoe misses 2-pt jump shot from 13 ft (block by D. DeRozan),,55,60
216,2,0:01.0,Offensive rebound by Team,,55,60
217,2,0:01.0,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),,57,60
218,3,11:44.0,,D. DeRozan misses 2-pt jump shot from 11 ft,57,60
219,3,11:44.0,,Offensive rebound by D. DeRozan,57,60
220,3,11:42.0,,D. DeRozan misses 2-pt layup from 4 ft,57,60
221,3,11:40.0,Defensive rebound by T. Warren,,57,60
222,3,11:31.0,T. Warren misses 2-pt jump shot from 18 ft,,57,60
223,3,11:31.0,,Defensive rebound by L. Nogueira,57,60
224,3,11:20.0,,Turnover by K. Lowry (bad pass; steal by M. Chriss),57,60
225,3,11:09.0,E. Bledsoe misses 2-pt layup from 4 ft (block by L. Nogueira),,57,60
226,3,11:08.0,,Defensive rebound by D. DeRozan,57,60
227,3,11:03.0,,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),57,62
228,3,10:44.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,60,62
229,3,10:28.0,,D. Carroll misses 2-pt jump shot from 11 ft,60,62
230,3,10:28.0,Defensive rebound by T. Warren,,60,62
231,3,10:25.0,Personal block foul by L. Nogueira (drawn by E. Bledsoe),,60,62
232,3,10:10.0,D. Booker misses 2-pt jump shot from 17 ft,,60,62
233,3,10:09.0,,Defensive rebound by D. DeRozan,60,62
234,3,9:54.0,,Turnover by D. Carroll (step out of bounds),60,62
235,3,9:33.0,D. Booker misses 2-pt jump shot from 19 ft,,60,62
236,3,9:33.0,,Defensive rebound by K. Lowry,60,62
237,3,9:28.0,,K. Lowry misses 3-pt jump shot from 25 ft,60,62
238,3,9:27.0,Defensive rebound by M. Chriss,,60,62
239,3,9:16.0,T. Warren misses 2-pt jump shot from 9 ft,,60,62
240,3,9:14.0,,Defensive rebound by K. Lowry,60,62
241,3,9:13.0,,Personal block foul by D. Booker (drawn by K. Lowry),60,62
242,3,8:54.0,,Shooting foul by T. Chandler (drawn by J. Valančiūnas),60,62
243,3,8:54.0,,J. Valančiūnas makes free throw 1 of 2,60,63
244,3,8:54.0,,J. Valančiūnas misses free throw 2 of 2,60,63
245,3,8:54.0,,Offensive rebound by J. Valančiūnas,60,63
246,3,8:49.0,,K. Lowry misses 3-pt jump shot from 25 ft,60,63
247,3,8:48.0,Defensive rebound by T. Chandler,,60,63
248,3,8:35.0,Turnover by M. Chriss (bad pass; steal by K. Lowry),,60,63
249,3,8:31.0,,K. Lowry makes 2-pt layup from 2 ft,60,65
250,3,8:30.0,Phoenix full timeout,,60,65
251,3,8:22.0,Shooting foul by J. Valančiūnas (drawn by E. Bledsoe),,60,65
252,3,8:22.0,E. Bledsoe makes free throw 1 of 2,,61,65
253,3,8:22.0,E. Bledsoe makes free throw 2 of 2,,62,65
254,3,8:00.0,,J. Valančiūnas makes 2-pt hook shot from 6 ft,62,67
255,3,8:00.0,,Shooting foul by T. Chandler (drawn by J. Valančiūnas),62,67
256,3,8:00.0,,J. Valančiūnas makes free throw 1 of 1,62,68
257,3,7:43.0,T. Warren misses 2-pt jump shot from 14 ft,,62,68
258,3,7:43.0,,Defensive rebound by L. Nogueira,62,68
259,3,7:32.0,,J. Valančiūnas misses 2-pt jump shot from 13 ft,62,68
260,3,7:32.0,Defensive rebound by T. Chandler,,62,68
261,3,7:28.0,,Offensive charge foul by M. Chriss (drawn by J. Valančiūnas),62,68
262,3,7:28.0,Turnover by M. Chriss (offensive foul),,62,68
263,3,7:22.0,,Offensive foul by L. Nogueira (drawn by M. Chriss),62,68
264,3,7:22.0,,Turnover by L. Nogueira (offensive foul),62,68
265,3,7:10.0,M. Chriss makes 2-pt dunk at rim (assist by T. Warren),,64,68
266,3,6:50.0,,J. Valančiūnas misses 2-pt jump shot from 17 ft,64,68
267,3,6:49.0,Defensive rebound by T. Warren,,64,68
268,3,6:34.0,M. Chriss misses 3-pt jump shot from 24 ft,,64,68
269,3,6:33.0,,Defensive rebound by D. Carroll,64,68
270,3,6:27.0,,Personal foul by M. Chriss (drawn by D. DeRozan),64,68
271,3,6:27.0,P. Tucker enters the game for T. Warren,,64,68
272,3,6:20.0,,Turnover by J. Valančiūnas (bad pass; steal by D. Booker),64,68
273,3,6:14.0,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),,66,68
274,3,5:58.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),66,71
275,3,5:47.0,Turnover by P. Tucker (bad pass; steal by D. Carroll),,66,71
276,3,5:47.0,,Personal foul by M. Chriss (drawn by D. Carroll),66,71
277,3,5:47.0,,D. Carroll makes free throw 1 of 2,66,72
278,3,5:47.0,A. Len enters the game for M. Chriss,,66,72
279,3,5:47.0,,D. Carroll makes free throw 2 of 2,66,73
280,3,5:37.0,Personal foul by L. Nogueira (drawn by E. Bledsoe),,66,73
281,3,5:28.0,,J. Sullinger enters the game for L. Nogueira,66,73
282,3,5:26.0,Shooting foul by D. Carroll (drawn by D. Booker),,66,73
283,3,5:26.0,D. Booker misses free throw 1 of 2,,66,73
284,3,5:26.0,Offensive rebound by Team,,66,73
285,3,5:26.0,D. Booker makes free throw 2 of 2,,67,73
286,3,5:04.0,,Turnover by D. DeRozan (bad pass; steal by T. Chandler),67,73
287,3,5:00.0,Shooting block foul by K. Lowry (drawn by D. Booker),,67,73
288,3,5:00.0,D. Booker makes free throw 1 of 2,,68,73
289,3,5:00.0,D. Booker makes free throw 2 of 2,,69,73
290,3,4:44.0,,D. Carroll misses 3-pt jump shot from 24 ft,69,73
291,3,4:43.0,Defensive rebound by A. Len,,69,73
292,3,4:28.0,Turnover by D. Booker (step out of bounds),,69,73
293,3,4:07.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by D. DeRozan),69,76
294,3,3:49.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,72,76
295,3,3:22.0,,Shooting foul by P. Tucker (drawn by D. DeRozan),72,76
296,3,3:22.0,,D. DeRozan makes free throw 1 of 3,72,77
297,3,3:22.0,,D. DeRozan makes free throw 2 of 3,72,78
298,3,3:22.0,B. Knight enters the game for D. Booker,,72,78
299,3,3:22.0,,T. Ross enters the game for D. Carroll,72,78
300,3,3:22.0,,D. DeRozan makes free throw 3 of 3,72,79
301,3,3:09.0,A. Len makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),,74,79
302,3,2:51.0,,K. Lowry misses 3-pt jump shot from 26 ft,74,79
303,3,2:50.0,Defensive rebound by Team,,74,79
304,3,2:50.0,,Toronto full timeout,74,79
305,3,2:50.0,T. Warren enters the game for T. Chandler,,74,79
306,3,2:50.0,,C. Joseph enters the game for J. Valančiūnas,74,79
307,3,2:50.0,,L. Nogueira enters the game for K. Lowry,74,79
308,3,2:40.0,E. Bledsoe makes 2-pt layup from 2 ft,,76,79
309,3,2:18.0,,D. DeRozan makes 2-pt jump shot from 15 ft,76,81
310,3,2:01.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,76,81
311,3,2:01.0,,Defensive rebound by J. Sullinger,76,81
312,3,1:46.0,,J. Sullinger misses 3-pt jump shot from 25 ft,76,81
313,3,1:45.0,Defensive rebound by A. Len,,76,81
314,3,1:33.0,E. Bledsoe misses 2-pt jump shot from 20 ft (block by T. Ross),,76,81
315,3,1:32.0,,Defensive rebound by J. Sullinger,76,81
316,3,1:32.0,,Personal foul by E. Bledsoe (drawn by J. Sullinger),76,81
317,3,1:32.0,,J. Sullinger makes free throw 1 of 2,76,82
318,3,1:32.0,,J. Sullinger makes free throw 2 of 2,76,83
319,3,1:20.0,P. Tucker makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),,78,83
320,3,1:00.0,,D. DeRozan misses 2-pt jump shot from 15 ft,78,83
321,3,1:00.0,Defensive rebound by P. Tucker,,78,83
322,3,0:56.0,Shooting foul by T. Ross (drawn by B. Knight),,78,83
323,3,0:56.0,B. Knight makes free throw 1 of 2,,79,83
324,3,0:56.0,B. Knight makes free throw 2 of 2,,80,83
325,3,0:39.0,,J. Sullinger misses 2-pt jump shot from 11 ft,80,83
326,3,0:36.0,Defensive rebound by P. Tucker,,80,83
327,3,0:31.0,Shooting foul by D. DeRozan (drawn by B. Knight),,80,83
328,3,0:31.0,B. Knight makes free throw 1 of 2,,81,83
329,3,0:31.0,B. Knight makes free throw 2 of 2,,82,83
330,3,0:19.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by C. Joseph),82,85
331,4,11:41.0,D. Booker misses 2-pt jump shot from 15 ft,,82,85
332,4,11:41.0,,Defensive rebound by T. Ross,82,85
333,4,11:37.0,,Shooting foul by T. Ulis (drawn by L. Nogueira),82,85
334,4,11:37.0,,L. Nogueira makes free throw 1 of 2,82,86
335,4,11:37.0,,L. Nogueira makes free throw 2 of 2,82,87
336,4,11:23.0,T. Ulis misses 2-pt jump shot from 8 ft,,82,87
337,4,11:22.0,,Defensive rebound by L. Nogueira,82,87
338,4,11:15.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by N. Powell),82,90
339,4,11:14.0,Phoenix full timeout,,82,90
340,4,11:14.0,E. Bledsoe enters the game for T. Ulis,,82,90
341,4,11:03.0,B. Knight misses 2-pt jump shot from 17 ft,,82,90
342,4,11:03.0,Offensive rebound by P. Tucker,,82,90
343,4,10:59.0,P. Tucker makes 2-pt layup from 3 ft,,84,90
344,4,10:46.0,,T. Ross misses 3-pt jump shot from 25 ft,84,90
345,4,10:45.0,Defensive rebound by A. Len,,84,90
346,4,10:35.0,Personal foul by N. Powell (drawn by E. Bledsoe),,84,90
347,4,10:31.0,Turnover by E. Bledsoe (lost ball; steal by C. Joseph),,84,90
348,4,10:28.0,,Shooting foul by D. Booker (drawn by N. Powell),84,90
349,4,10:28.0,,N. Powell misses free throw 1 of 2,84,90
350,4,10:28.0,,Offensive rebound by Team,84,90
351,4,10:28.0,,N. Powell makes free throw 2 of 2,84,91
352,4,10:04.0,Shooting foul by C. Joseph (drawn by E. Bledsoe),,84,91
353,4,10:04.0,E. Bledsoe makes free throw 1 of 2,,85,91
354,4,10:04.0,T. Chandler enters the game for A. Len,,85,91
355,4,10:04.0,E. Bledsoe makes free throw 2 of 2,,86,91
356,4,9:48.0,,T. Ross misses 3-pt jump shot from 25 ft,86,91
357,4,9:47.0,Defensive rebound by E. Bledsoe,,86,91
358,4,9:42.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,89,91
359,4,9:19.0,,T. Ross misses 3-pt jump shot from 24 ft,89,91
360,4,9:18.0,Defensive rebound by D. Booker,,89,91
361,4,9:07.0,D. Booker misses 3-pt jump shot from 27 ft,,89,91
362,4,9:06.0,,Defensive rebound by L. Nogueira,89,91
363,4,8:55.0,,T. Ross makes 2-pt layup from 3 ft,89,93
364,4,8:40.0,Shooting block foul by L. Nogueira (drawn by E. Bledsoe),,89,93
365,4,8:40.0,E. Bledsoe makes free throw 1 of 2,,90,93
366,4,8:40.0,,J. Valančiūnas enters the game for L. Nogueira,90,93
367,4,8:40.0,E. Bledsoe makes free throw 2 of 2,,91,93
368,4,8:24.0,,J. Valančiūnas makes 2-pt jump shot from 3 ft (assist by K. Lowry),91,95
369,4,8:15.0,Personal foul by C. Joseph (drawn by E. Bledsoe),,91,95
370,4,8:07.0,B. Knight makes 2-pt layup from 2 ft,,93,95
371,4,7:43.0,,C. Joseph misses 3-pt jump shot from 24 ft,93,95
372,4,7:42.0,Defensive rebound by P. Tucker,,93,95
373,4,7:29.0,T. Chandler makes 2-pt hook shot from 4 ft (assist by E. Bledsoe),,95,95
374,4,7:21.0,,Toronto full timeout,95,95
375,4,7:21.0,,D. DeRozan enters the game for T. Ross,95,95
376,4,7:21.0,,D. Carroll enters the game for N. Powell,95,95
377,4,7:11.0,,K. Lowry misses 3-pt jump shot from 25 ft,95,95
378,4,7:11.0,Defensive rebound by P. Tucker,,95,95
