,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
116,2,9:45.0,P. Millsap misses 2-pt jump shot from 17 ft,,30,33
117,2,9:43.0,,Defensive rebound by F. Kaminsky,30,33
118,2,9:33.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),30,35
119,2,9:12.0,K. Humphries makes 3-pt jump shot from 25 ft (assist by M. Delaney),,33,35
120,2,8:57.0,,M. Belinelli misses 2-pt jump shot from 18 ft,33,35
121,2,8:56.0,Defensive rebound by P. Millsap,,33,35
122,2,8:48.0,Turnover by P. Millsap (lost ball; steal by F. Kaminsky),,33,35
123,2,8:39.0,,F. Kaminsky makes 2-pt hook shot from 6 ft,33,37
124,2,8:25.0,Turnover by K. Humphries (bad pass; steal by F. Kaminsky),,33,37
125,2,8:12.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,33,37
126,2,8:11.0,Defensive rebound by K. Humphries,,33,37
127,2,7:49.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by K. Humphries),,35,37
128,2,7:31.0,,Shooting foul by T. Prince (drawn by M. Belinelli),35,37
129,2,7:31.0,Official timeout,,35,37
130,2,7:31.0,,M. Belinelli misses free throw 1 of 2,35,37
131,2,7:31.0,,Offensive rebound by Team,35,37
132,2,7:31.0,,M. Williams enters the game for F. Kaminsky,35,37
133,2,7:31.0,K. Bazemore enters the game for M. Delaney,,35,37
134,2,7:31.0,D. Howard enters the game for T. Prince,,35,37
135,2,7:31.0,D. Schröder enters the game for K. Humphries,,35,37
136,2,7:31.0,,M. Belinelli makes free throw 2 of 2,35,38
137,2,7:17.0,K. Korver misses 2-pt jump shot from 19 ft,,35,38
138,2,7:16.0,,Defensive rebound by M. Williams,35,38
139,2,7:10.0,,M. Belinelli misses 3-pt jump shot from 25 ft,35,38
140,2,7:08.0,Defensive rebound by D. Howard,,35,38
141,2,6:54.0,P. Millsap makes 2-pt jump shot from 9 ft,,37,38
142,2,6:39.0,,Turnover by M. Belinelli (lost ball; steal by K. Bazemore),37,38
143,2,6:33.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),,39,38
144,2,6:22.0,,R. Sessions misses 2-pt jump shot from 11 ft,39,38
145,2,6:21.0,,Offensive rebound by Team,39,38
146,2,6:21.0,M. Muscala enters the game for P. Millsap,,39,38
147,2,6:17.0,,M. Williams makes 2-pt jump shot from 10 ft (assist by M. Belinelli),39,40
148,2,5:53.0,D. Howard misses 2-pt hook shot from 9 ft,,39,40
149,2,5:51.0,,Defensive rebound by M. Williams,39,40
150,2,5:41.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by D. Howard),39,40
151,2,5:39.0,Defensive rebound by D. Howard,,39,40
152,2,5:20.0,D. Howard misses 2-pt jump shot from 17 ft,,39,40
153,2,5:16.0,,Defensive rebound by M. Williams,39,40
154,2,5:10.0,,R. Hibbert misses 2-pt hook shot from 5 ft,39,40
155,2,5:09.0,Defensive rebound by D. Howard,,39,40
156,2,4:57.0,K. Korver makes 2-pt jump shot from 17 ft (assist by M. Muscala),,41,40
157,2,4:50.0,,Charlotte full timeout,41,40
158,2,4:50.0,,C. Zeller enters the game for M. Kidd-Gilchrist,41,40
159,2,4:50.0,,K. Walker enters the game for R. Hibbert,41,40
160,2,4:31.0,,C. Zeller makes 2-pt jump shot from 20 ft (assist by M. Belinelli),41,42
161,2,4:31.0,,Loose ball foul by M. Williams (drawn by K. Bazemore),41,42
162,2,4:17.0,Turnover by K. Bazemore (lost ball; steal by M. Belinelli),,41,42
163,2,4:02.0,,Turnover by C. Zeller (bad pass; steal by D. Howard),41,42
164,2,3:58.0,,Violation by C. Zeller (def goaltending),41,42
165,2,3:58.0,D. Schröder makes 2-pt layup from 2 ft,,43,42
166,2,3:40.0,,C. Zeller misses 2-pt jump shot from 6 ft,43,42
167,2,3:39.0,Defensive rebound by D. Howard,,43,42
168,2,3:34.0,,Violation by R. Sessions (kicked ball),43,42
169,2,3:34.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,43,42
170,2,3:34.0,,N. Batum enters the game for R. Sessions,43,42
171,2,3:26.0,D. Schröder misses 3-pt jump shot from 27 ft,,43,42
172,2,3:24.0,,Defensive rebound by N. Batum,43,42
173,2,3:05.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,43,42
174,2,3:04.0,Defensive rebound by D. Howard,,43,42
175,2,2:52.0,D. Howard misses 2-pt layup from 2 ft,,43,42
176,2,2:51.0,Offensive rebound by M. Muscala,,43,42
177,2,2:37.0,K. Bazemore makes 2-pt jump shot from 13 ft,,45,42
178,2,2:20.0,,K. Walker misses 2-pt jump shot from 18 ft,45,42
179,2,2:19.0,,Offensive rebound by Team,45,42
180,2,2:19.0,Atlanta full timeout,,45,42
181,2,2:19.0,T. Hardaway enters the game for K. Korver,,45,42
182,2,2:19.0,P. Millsap enters the game for M. Muscala,,45,42
183,2,2:14.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by M. Williams),45,44
184,2,2:03.0,Turnover by K. Bazemore (bad pass),,45,44
185,2,1:51.0,,Turnover by N. Batum (bad pass; steal by D. Schröder),45,44
186,2,1:48.0,K. Bazemore misses 2-pt jump shot from 3 ft,,45,44
187,2,1:47.0,Offensive rebound by Team,,45,44
188,2,1:28.0,P. Millsap misses 2-pt jump shot from 12 ft,,45,44
189,2,1:28.0,,Defensive rebound by Team,45,44
190,2,1:28.0,Loose ball foul by D. Howard (drawn by K. Walker),,45,44
191,2,1:17.0,,K. Walker misses 2-pt layup from 1 ft,45,44
192,2,1:17.0,,Offensive rebound by Team,45,44
193,2,1:17.0,Loose ball foul by P. Millsap (drawn by K. Walker),,45,44
194,2,1:17.0,,C. Zeller makes free throw 1 of 2,45,45
195,2,1:17.0,,C. Zeller misses free throw 2 of 2,45,45
196,2,1:15.0,Defensive rebound by P. Millsap,,45,45
197,2,1:02.0,Turnover by D. Howard (3 sec),,45,45
198,2,1:02.0,T. Prince enters the game for K. Bazemore,,45,45
199,2,0:45.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),45,48
200,2,0:27.0,T. Prince misses 2-pt jump shot from 11 ft (block by C. Zeller),,45,48
201,2,0:25.0,,Defensive rebound by N. Batum,45,48
202,2,0:06.0,,K. Walker misses 3-pt jump shot from 25 ft,45,48
203,2,0:04.0,Defensive rebound by D. Howard,,45,48
204,2,0:00.0,T. Hardaway misses 3-pt jump shot from 31 ft,,45,48
205,2,0:00.0,Offensive rebound by Team,,45,48
206,3,11:49.0,,Turnover by N. Batum (bad pass; steal by D. Howard),45,48
207,3,11:44.0,D. Schröder makes 2-pt layup from 1 ft (assist by P. Millsap),,47,48
208,3,11:26.0,,Turnover by K. Walker (lost ball; steal by K. Bazemore),47,48
209,3,11:24.0,Personal foul by C. Zeller (drawn by K. Bazemore),,47,48
210,3,11:21.0,K. Bazemore makes 2-pt layup at rim (assist by K. Korver),,49,48
211,3,11:08.0,,C. Zeller makes 2-pt hook shot from 5 ft (assist by K. Walker),49,50
212,3,10:55.0,D. Schröder makes 2-pt jump shot from 19 ft (assist by D. Howard),,51,50
213,3,10:40.0,,K. Walker makes 2-pt jump shot from 11 ft,51,52
214,3,10:26.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),,54,52
215,3,10:12.0,,K. Walker misses 2-pt jump shot from 16 ft,54,52
216,3,10:08.0,Defensive rebound by D. Howard,,54,52
217,3,9:53.0,Shooting foul by M. Williams (drawn by D. Howard),,54,52
218,3,9:53.0,D. Howard makes free throw 1 of 2,,55,52
219,3,9:53.0,D. Howard misses free throw 2 of 2,,55,52
220,3,9:51.0,,Defensive rebound by M. Williams,55,52
221,3,9:33.0,,M. Williams misses 3-pt jump shot from 25 ft,55,52
222,3,9:32.0,Defensive rebound by D. Howard,,55,52
223,3,9:23.0,P. Millsap makes 2-pt jump shot from 14 ft,,57,52
224,3,9:06.0,,N. Batum misses 2-pt jump shot from 15 ft,57,52
225,3,9:05.0,Defensive rebound by P. Millsap,,57,52
226,3,8:55.0,Personal foul by M. Williams (drawn by P. Millsap),,57,52
227,3,8:51.0,K. Bazemore makes 2-pt layup from 1 ft (assist by K. Korver),,59,52
228,3,8:46.0,,Charlotte full timeout,59,52
229,3,8:35.0,,M. Williams misses 2-pt jump shot from 10 ft,59,52
230,3,8:34.0,,Offensive rebound by M. Williams,59,52
231,3,8:31.0,,N. Batum misses 3-pt jump shot from 25 ft,59,52
232,3,8:30.0,Defensive rebound by D. Howard,,59,52
233,3,8:22.0,D. Schröder misses 2-pt jump shot from 15 ft,,59,52
234,3,8:21.0,,Defensive rebound by M. Williams,59,52
235,3,8:10.0,,K. Walker misses 2-pt jump shot from 19 ft,59,52
236,3,8:08.0,Defensive rebound by D. Schröder,,59,52
237,3,7:57.0,P. Millsap makes 2-pt layup from 1 ft,,61,52
238,3,7:46.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),61,55
239,3,7:32.0,K. Bazemore misses 3-pt jump shot from 25 ft,,61,55
240,3,7:30.0,Offensive rebound by P. Millsap,,61,55
241,3,7:25.0,D. Schröder misses 3-pt jump shot from 24 ft,,61,55
242,3,7:24.0,,Defensive rebound by N. Batum,61,55
243,3,7:15.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by D. Howard),61,55
244,3,7:12.0,,Offensive rebound by N. Batum,61,55
245,3,7:12.0,,N. Batum makes 2-pt jump shot from 7 ft,61,57
246,3,6:51.0,D. Schröder makes 2-pt layup from 2 ft,,63,57
247,3,6:34.0,,Def 3 sec tech foul by D. Howard,63,57
248,3,6:34.0,,K. Walker misses technical free throw,63,57
249,3,6:34.0,,Offensive rebound by Team,63,57
250,3,6:34.0,,Def 3 sec tech foul by D. Howard,63,57
251,3,6:34.0,,K. Walker misses technical free throw,63,57
252,3,6:34.0,,Offensive rebound by Team,63,57
253,3,6:34.0,M. Muscala enters the game for P. Millsap,,63,57
254,3,6:29.0,,N. Batum misses 3-pt jump shot from 25 ft,63,57
255,3,6:28.0,Defensive rebound by D. Howard,,63,57
256,3,6:19.0,D. Schröder misses 3-pt jump shot from 25 ft,,63,57
257,3,6:18.0,,Defensive rebound by M. Kidd-Gilchrist,63,57
258,3,6:03.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,63,57
259,3,6:02.0,,Offensive rebound by C. Zeller,63,57
260,3,5:58.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Zeller),63,60
261,3,5:49.0,Offensive foul by K. Korver (drawn by M. Kidd-Gilchrist),,63,60
262,3,5:49.0,Turnover by K. Korver (offensive foul),,63,60
263,3,5:35.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),63,62
264,3,5:12.0,Turnover by K. Bazemore (bad pass; steal by C. Zeller),,63,62
265,3,5:07.0,,K. Walker makes 2-pt jump shot from 3 ft (assist by M. Kidd-Gilchrist),63,64
266,3,5:07.0,Atlanta full timeout,,63,64
267,3,5:07.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,63,64
268,3,5:07.0,,F. Kaminsky enters the game for M. Williams,63,64
269,3,5:07.0,T. Hardaway enters the game for K. Korver,,63,64
270,3,4:51.0,K. Bazemore makes 2-pt dunk at rim,,65,64
271,3,4:31.0,,Shooting foul by K. Bazemore (drawn by N. Batum),65,64
272,3,4:31.0,,N. Batum makes free throw 1 of 2,65,65
273,3,4:31.0,,N. Batum makes free throw 2 of 2,65,66
274,3,4:11.0,T. Hardaway makes 2-pt layup at rim (assist by D. Howard),,67,66
275,3,3:59.0,,N. Batum misses 2-pt jump shot from 13 ft (block by K. Bazemore),67,66
276,3,3:59.0,,Offensive rebound by Team,67,66
277,3,3:59.0,M. Delaney enters the game for D. Schröder,,67,66
278,3,3:59.0,T. Prince enters the game for K. Bazemore,,67,66
279,3,3:51.0,,F. Kaminsky makes 2-pt layup at rim,67,68
280,3,3:35.0,M. Muscala makes 2-pt layup from 1 ft (assist by M. Delaney),,69,68
281,3,3:35.0,Shooting foul by C. Zeller (drawn by M. Muscala),,69,68
282,3,3:35.0,M. Muscala makes free throw 1 of 1,,70,68
283,3,3:21.0,,Turnover by N. Batum (bad pass; steal by T. Prince),70,68
284,3,3:16.0,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Delaney),,72,68
285,3,2:59.0,,K. Walker makes 2-pt jump shot from 22 ft,72,70
286,3,2:44.0,M. Delaney misses 3-pt jump shot from 25 ft,,72,70
287,3,2:43.0,,Defensive rebound by M. Belinelli,72,70
288,3,2:39.0,Violation by M. Delaney (def goaltending),,72,70
289,3,2:39.0,,K. Walker makes 2-pt layup at rim (assist by M. Belinelli),72,72
290,3,2:24.0,M. Muscala makes 3-pt jump shot from 24 ft (assist by M. Delaney),,75,72
291,3,2:13.0,,Shooting foul by M. Delaney (drawn by K. Walker),75,72
292,3,2:13.0,,K. Walker misses free throw 1 of 2,75,72
293,3,2:13.0,,Offensive rebound by Team,75,72
294,3,2:13.0,,R. Hibbert enters the game for C. Zeller,75,72
295,3,2:13.0,P. Millsap enters the game for D. Howard,,75,72
296,3,2:13.0,,K. Walker makes free throw 2 of 2,75,73
297,3,1:59.0,M. Muscala misses 3-pt jump shot from 24 ft,,75,73
298,3,1:58.0,,Defensive rebound by K. Walker,75,73
299,3,1:58.0,,Personal foul by M. Muscala (drawn by R. Hibbert),75,73
300,3,1:58.0,,R. Sessions enters the game for K. Walker,75,73
301,3,1:48.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,75,73
302,3,1:47.0,Defensive rebound by M. Delaney,,75,73
303,3,1:42.0,T. Hardaway makes 2-pt jump shot from 22 ft (assist by M. Delaney),,77,73
304,3,1:34.0,,Personal foul by T. Prince (drawn by N. Batum),77,73
305,3,1:34.0,,N. Batum makes free throw 1 of 2,77,74
306,3,1:34.0,,N. Batum makes free throw 2 of 2,77,75
307,3,1:18.0,P. Millsap misses 3-pt jump shot from 25 ft,,77,75
308,3,1:17.0,,Defensive rebound by N. Batum,77,75
309,3,1:08.0,,F. Kaminsky misses 2-pt layup from 2 ft,77,75
310,3,1:07.0,Defensive rebound by T. Prince,,77,75
311,3,0:55.0,M. Delaney misses 2-pt jump shot from 21 ft,,77,75
312,3,0:54.0,,Defensive rebound by N. Batum,77,75
313,3,0:42.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by M. Muscala),77,75
314,3,0:40.0,Defensive rebound by T. Prince,,77,75
315,3,0:35.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by T. Prince),,80,75
316,3,0:23.0,,N. Batum misses 2-pt jump shot from 16 ft,80,75
317,3,0:22.0,Defensive rebound by T. Hardaway,,80,75
318,3,0:01.0,M. Delaney misses 3-pt jump shot from 24 ft,,80,75
319,3,0:00.0,,Defensive rebound by F. Kaminsky,80,75
320,4,11:46.0,P. Millsap misses 2-pt layup from 2 ft,,80,75
321,4,11:45.0,Offensive rebound by P. Millsap,,80,75
322,4,11:45.0,P. Millsap makes 2-pt layup from 1 ft,,82,75
323,4,11:24.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,82,75
324,4,11:23.0,Defensive rebound by P. Millsap,,82,75
325,4,11:06.0,Turnover by M. Muscala (bad pass; steal by F. Kaminsky),,82,75
326,4,10:59.0,,M. Belinelli misses 3-pt jump shot from 23 ft,82,75
327,4,10:58.0,Defensive rebound by P. Millsap,,82,75
328,4,10:46.0,Shooting foul by M. Belinelli (drawn by P. Millsap),,82,75
329,4,10:46.0,P. Millsap misses free throw 1 of 2,,82,75
330,4,10:46.0,Offensive rebound by Team,,82,75
331,4,10:46.0,P. Millsap makes free throw 2 of 2,,83,75
332,4,10:29.0,,F. Kaminsky misses 2-pt layup from 2 ft,83,75
333,4,10:28.0,Defensive rebound by T. Prince,,83,75
334,4,10:22.0,Personal foul by R. Hibbert (drawn by M. Muscala),,83,75
335,4,10:12.0,M. Delaney misses 3-pt jump shot from 26 ft,,83,75
336,4,10:10.0,,Defensive rebound by R. Hibbert,83,75
337,4,10:01.0,,R. Sessions misses 2-pt jump shot from 22 ft,83,75
338,4,10:00.0,Defensive rebound by M. Muscala,,83,75
339,4,9:51.0,T. Hardaway misses 3-pt jump shot from 25 ft,,83,75
340,4,9:49.0,Offensive rebound by P. Millsap,,83,75
341,4,9:49.0,Shooting foul by M. Kidd-Gilchrist (drawn by P. Millsap),,83,75
342,4,9:49.0,P. Millsap makes free throw 1 of 2,,84,75
343,4,9:49.0,D. Howard enters the game for M. Muscala,,84,75
344,4,9:49.0,P. Millsap makes free throw 2 of 2,,85,75
345,4,9:33.0,,M. Belinelli makes 2-pt jump shot from 20 ft,85,77
346,4,9:16.0,,Offensive charge foul by T. Prince (drawn by M. Kidd-Gilchrist),85,77
347,4,9:16.0,Turnover by T. Prince (offensive foul),,85,77
348,4,9:05.0,,R. Sessions misses 2-pt jump shot from 10 ft,85,77
349,4,9:04.0,Defensive rebound by D. Howard,,85,77
350,4,8:52.0,T. Hardaway misses 2-pt layup from 1 ft,,85,77
351,4,8:51.0,,Defensive rebound by F. Kaminsky,85,77
352,4,8:47.0,,Shooting foul by P. Millsap (drawn by R. Hibbert),85,77
353,4,8:47.0,Official timeout,,85,77
354,4,8:47.0,,R. Hibbert misses free throw 1 of 2,85,77
355,4,8:47.0,,Offensive rebound by Team,85,77
356,4,8:47.0,K. Korver enters the game for T. Prince,,85,77
357,4,8:47.0,,R. Hibbert makes free throw 2 of 2,85,78
358,4,8:31.0,M. Delaney misses 2-pt layup from 1 ft (block by R. Sessions),,85,78
359,4,8:30.0,,Defensive rebound by F. Kaminsky,85,78
360,4,8:21.0,,R. Sessions makes 2-pt jump shot from 8 ft,85,80
361,4,8:01.0,P. Millsap misses 2-pt layup from 2 ft,,85,80
362,4,8:00.0,,Defensive rebound by F. Kaminsky,85,80
363,4,7:55.0,,M. Kidd-Gilchrist misses 2-pt layup at rim,85,80
364,4,7:53.0,,Offensive rebound by M. Kidd-Gilchrist,85,80
365,4,7:37.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by R. Sessions),85,83
366,4,7:34.0,Atlanta full timeout,,85,83
367,4,7:34.0,,C. Zeller enters the game for R. Hibbert,85,83
368,4,7:34.0,,K. Walker enters the game for R. Sessions,85,83
369,4,7:34.0,D. Schröder enters the game for T. Hardaway,,85,83
370,4,7:34.0,K. Bazemore enters the game for M. Delaney,,85,83
371,4,7:15.0,D. Schröder misses 2-pt layup from 3 ft (block by C. Zeller),,85,83
372,4,7:15.0,Offensive rebound by D. Howard,,85,83
373,4,7:15.0,Shooting foul by M. Kidd-Gilchrist (drawn by D. Howard),,85,83
374,4,7:15.0,D. Howard makes free throw 1 of 2,,86,83
375,4,7:15.0,D. Howard misses free throw 2 of 2,,86,83
376,4,7:15.0,M. Muscala enters the game for P. Millsap,,86,83
377,4,7:12.0,Offensive rebound by K. Bazemore,,86,83
