,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
25,1,8:42.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by S. Kilpatrick),8,12
26,1,8:25.0,K. Durant makes 2-pt jump shot from 16 ft (assist by K. Looney),,10,12
27,1,8:12.0,,J. Lin misses 2-pt layup from 3 ft (block by Z. Pachulia),10,12
28,1,8:10.0,,Offensive rebound by Team,10,12
29,1,8:04.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Lin),10,15
30,1,7:52.0,Shooting foul by B. Bogdanović (drawn by Z. Pachulia),,10,15
31,1,7:52.0,Z. Pachulia makes free throw 1 of 2,,11,15
32,1,7:52.0,Z. Pachulia makes free throw 2 of 2,,12,15
33,1,7:40.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),12,18
34,1,7:30.0,Personal foul by J. Lin (drawn by S. Curry),,12,18
35,1,7:25.0,K. Thompson misses 3-pt jump shot from 28 ft,,12,18
36,1,7:24.0,,Defensive rebound by Team,12,18
37,1,7:07.0,,T. Booker misses 2-pt layup from 2 ft (block by K. Looney),12,18
38,1,7:06.0,Defensive rebound by K. Looney,,12,18
39,1,6:58.0,S. Curry misses 3-pt jump shot from 25 ft,,12,18
40,1,6:57.0,,Defensive rebound by T. Booker,12,18
41,1,6:53.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,12,18
42,1,6:49.0,Defensive rebound by K. Looney,,12,18
43,1,6:44.0,K. Durant misses 2-pt layup from 1 ft,,12,18
44,1,6:42.0,,Defensive rebound by B. Lopez,12,18
45,1,6:28.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by B. Lopez),12,20
46,1,6:28.0,Golden State full timeout,,12,20
47,1,6:28.0,,J. Hamilton enters the game for T. Booker,12,20
48,1,6:13.0,K. Durant makes 2-pt jump shot from 7 ft,,14,20
49,1,6:00.0,,Turnover by B. Lopez (bad pass; steal by K. Thompson),14,20
50,1,5:52.0,Z. Pachulia misses 2-pt layup from 1 ft,,14,20
51,1,5:51.0,Offensive rebound by Z. Pachulia,,14,20
52,1,5:50.0,Z. Pachulia makes 2-pt layup from 1 ft,,16,20
53,1,5:45.0,A. Iguodala enters the game for K. Durant,,16,20
54,1,5:45.0,J. McGee enters the game for Z. Pachulia,,16,20
55,1,5:38.0,,B. Bogdanović misses 2-pt hook shot from 5 ft,16,20
56,1,5:37.0,Defensive rebound by A. Iguodala,,16,20
57,1,5:27.0,K. Looney misses 2-pt layup from 2 ft,,16,20
58,1,5:26.0,,Defensive rebound by B. Lopez,16,20
59,1,5:24.0,,Turnover by B. Lopez (bad pass; steal by A. Iguodala),16,20
60,1,5:14.0,K. Thompson makes 2-pt jump shot from 16 ft,,18,20
61,1,4:58.0,,B. Lopez misses 3-pt jump shot from 25 ft,18,20
62,1,4:57.0,Defensive rebound by K. Looney,,18,20
63,1,4:50.0,S. Curry makes 2-pt jump shot from 14 ft,,20,20
64,1,4:34.0,,J. Lin makes 3-pt jump shot from 25 ft,20,23
65,1,4:23.0,Turnover by S. Curry (bad pass; steal by J. Lin),,20,23
66,1,4:19.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by J. Lin),20,25
67,1,4:00.0,A. Iguodala makes 2-pt jump shot from 19 ft,,22,25
68,1,3:52.0,,Shooting foul by K. Looney (drawn by S. Kilpatrick),22,25
69,1,3:52.0,,S. Kilpatrick makes free throw 1 of 2,22,26
70,1,3:52.0,,S. Kilpatrick misses free throw 2 of 2,22,26
71,1,3:52.0,,S. Dinwiddie enters the game for J. Lin,22,26
72,1,3:52.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,22,26
73,1,3:52.0,D. West enters the game for K. Looney,,22,26
74,1,3:51.0,Defensive rebound by D. West,,22,26
75,1,3:41.0,D. West makes 2-pt jump shot from 18 ft (assist by S. Curry),,24,26
76,1,3:26.0,,Turnover by J. Hamilton (bad pass; steal by A. Iguodala),24,26
77,1,3:18.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by A. Iguodala),,27,26
78,1,3:18.0,,Brooklyn full timeout,27,26
79,1,3:18.0,,T. Booker enters the game for B. Lopez,27,26
80,1,3:18.0,,J. Harris enters the game for S. Kilpatrick,27,26
81,1,3:18.0,I. Clark enters the game for K. Thompson,,27,26
82,1,3:09.0,Violation by D. West (kicked ball),,27,26
83,1,3:05.0,,Turnover by J. Harris (bad pass),27,26
84,1,2:51.0,S. Curry misses 3-pt jump shot from 23 ft,,27,26
85,1,2:50.0,,Defensive rebound by Team,27,26
86,1,2:31.0,,J. Hamilton misses 3-pt jump shot from 24 ft,27,26
87,1,2:29.0,Defensive rebound by A. Iguodala,,27,26
88,1,2:24.0,Shooting foul by J. Hamilton (drawn by J. McGee),,27,26
89,1,2:24.0,J. McGee misses free throw 1 of 2,,27,26
90,1,2:24.0,Offensive rebound by Team,,27,26
91,1,2:24.0,J. McGee makes free throw 2 of 2,,28,26
92,1,2:12.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,28,26
93,1,2:11.0,Defensive rebound by A. Iguodala,,28,26
94,1,2:06.0,S. Curry misses 3-pt jump shot from 25 ft,,28,26
95,1,2:05.0,,Defensive rebound by T. Booker,28,26
96,1,1:58.0,,R. Hollis-Jefferson makes 3-pt jump shot from 26 ft (assist by T. Booker),28,29
97,1,1:40.0,S. Curry misses 3-pt jump shot from 24 ft,,28,29
98,1,1:39.0,,Defensive rebound by J. Hamilton,28,29
99,1,1:30.0,,T. Booker misses 2-pt layup from 1 ft (block by J. McGee),28,29
100,1,1:28.0,Defensive rebound by D. West,,28,29
101,1,1:27.0,Turnover by D. West (bad pass),,28,29
102,1,1:27.0,K. Durant enters the game for J. McGee,,28,29
103,1,1:27.0,,C. LeVert enters the game for J. Hamilton,28,29
104,1,1:14.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,28,29
105,1,1:12.0,Defensive rebound by A. Iguodala,,28,29
106,1,1:06.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),,31,29
107,1,0:56.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by C. LeVert),31,32
108,1,0:45.0,Offensive foul by D. West (drawn by C. LeVert),,31,32
109,1,0:45.0,Turnover by D. West (offensive foul),,31,32
110,1,0:35.0,,S. Dinwiddie makes 2-pt jump shot from 11 ft,31,34
111,1,0:23.0,I. Clark misses 3-pt jump shot from 24 ft,,31,34
112,1,0:22.0,Offensive rebound by D. West,,31,34
113,1,0:20.0,I. Clark makes 2-pt layup from 2 ft (assist by D. West),,33,34
114,1,0:03.0,,S. Dinwiddie misses 2-pt jump shot from 6 ft,33,34
115,1,0:02.0,Defensive rebound by K. Durant,,33,34
116,1,0:02.0,S. Curry misses 3-pt jump shot from 48 ft,,33,34
117,1,0:00.0,Offensive rebound by Team,,33,34
118,2,11:49.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft (block by D. West),33,34
119,2,11:38.0,,Offensive rebound by Team,33,34
120,2,11:36.0,,Personal foul by D. West (drawn by R. Hollis-Jefferson),33,34
121,2,11:27.0,,C. LeVert misses 2-pt jump shot from 22 ft,33,34
122,2,11:26.0,Defensive rebound by A. Iguodala,,33,34
123,2,11:07.0,K. Durant misses 2-pt layup from 2 ft,,33,34
124,2,11:06.0,,Defensive rebound by J. Hamilton,33,34
125,2,11:03.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by C. LeVert),33,37
126,2,10:43.0,K. Durant misses 2-pt jump shot from 18 ft,,33,37
127,2,10:42.0,,Defensive rebound by J. Hamilton,33,37
128,2,10:29.0,,J. Hamilton makes 2-pt hook shot from 4 ft (assist by C. LeVert),33,39
129,2,10:13.0,D. West misses 2-pt jump shot from 20 ft,,33,39
130,2,10:12.0,,Defensive rebound by R. Hollis-Jefferson,33,39
131,2,10:08.0,,R. Hollis-Jefferson makes 2-pt jump shot from 19 ft,33,41
132,2,9:50.0,Turnover by D. West (bad pass; steal by R. Hollis-Jefferson),,33,41
133,2,9:46.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by C. LeVert),33,43
134,2,9:46.0,Golden State full timeout,,33,43
135,2,9:46.0,K. Thompson enters the game for I. Clark,,33,43
136,2,9:33.0,D. West makes 2-pt jump shot from 4 ft (assist by K. Durant),,35,43
137,2,9:09.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,35,43
138,2,9:08.0,Defensive rebound by Team,,35,43
139,2,8:56.0,K. Durant makes 2-pt jump shot from 15 ft,,37,43
140,2,8:34.0,,C. LeVert misses 2-pt jump shot from 8 ft (block by A. Iguodala),37,43
141,2,8:34.0,,Offensive rebound by R. Hollis-Jefferson,37,43
142,2,8:34.0,,R. Hollis-Jefferson makes 2-pt hook shot from 3 ft,37,45
143,2,8:34.0,,Shooting foul by S. Livingston (drawn by R. Hollis-Jefferson),37,45
144,2,8:34.0,,R. Hollis-Jefferson misses free throw 1 of 1,37,45
145,2,8:32.0,Defensive rebound by K. Durant,,37,45
146,2,8:25.0,K. Durant misses 2-pt layup from 1 ft,,37,45
147,2,8:24.0,,Defensive rebound by R. Hollis-Jefferson,37,45
148,2,8:21.0,,S. Dinwiddie misses 2-pt layup from 1 ft (block by D. West),37,45
149,2,8:19.0,,Offensive rebound by R. Hollis-Jefferson,37,45
150,2,8:18.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft,37,47
151,2,8:02.0,D. West makes 2-pt hook shot from 4 ft (assist by K. Durant),,39,47
152,2,7:42.0,,Personal block foul by K. Durant (drawn by R. Hollis-Jefferson),39,47
153,2,7:42.0,Technical foul by K. Durant,,39,47
154,2,7:42.0,,B. Lopez enters the game for J. Hamilton,39,47
155,2,7:42.0,,J. Harris enters the game for S. Dinwiddie,39,47
156,2,7:42.0,,J. Lin enters the game for C. LeVert,39,47
157,2,7:42.0,Z. Pachulia enters the game for D. West,,39,47
158,2,7:42.0,P. McCaw enters the game for A. Iguodala,,39,47
159,2,7:42.0,,S. Kilpatrick makes technical free throw,39,48
160,2,7:34.0,,B. Lopez misses 3-pt jump shot from 24 ft,39,48
161,2,7:32.0,Defensive rebound by Z. Pachulia,,39,48
162,2,7:28.0,Personal foul by J. Harris (drawn by K. Durant),,39,48
163,2,7:23.0,Turnover by S. Livingston (bad pass),,39,48
164,2,7:11.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,39,48
165,2,7:10.0,Defensive rebound by Z. Pachulia,,39,48
166,2,7:05.0,K. Durant misses 2-pt layup from 2 ft,,39,48
167,2,7:04.0,,Defensive rebound by J. Harris,39,48
168,2,6:58.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by J. Lin),39,50
169,2,6:58.0,Golden State full timeout,,39,50
170,2,6:45.0,K. Thompson makes 2-pt layup from 3 ft (assist by K. Durant),,41,50
171,2,6:31.0,,Shooting foul by Z. Pachulia (drawn by B. Lopez),41,50
172,2,6:31.0,,B. Lopez makes free throw 1 of 2,41,51
173,2,6:31.0,,B. Lopez makes free throw 2 of 2,41,52
174,2,6:23.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Thompson),,43,52
175,2,6:09.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Lin),43,55
176,2,5:55.0,K. Thompson misses 2-pt jump shot from 17 ft,,43,55
177,2,5:54.0,,Defensive rebound by J. Lin,43,55
178,2,5:50.0,,B. Lopez misses 3-pt jump shot from 24 ft,43,55
179,2,5:49.0,Defensive rebound by K. Thompson,,43,55
180,2,5:43.0,K. Thompson misses 3-pt jump shot from 25 ft,,43,55
181,2,5:39.0,,Defensive rebound by S. Kilpatrick,43,55
182,2,5:35.0,,Shooting foul by S. Livingston (drawn by B. Lopez),43,55
183,2,5:35.0,Official timeout,,43,55
184,2,5:35.0,,B. Lopez makes free throw 1 of 2,43,56
185,2,5:35.0,,B. Bogdanović enters the game for S. Kilpatrick,43,55
186,2,5:35.0,S. Curry enters the game for P. McCaw,,43,55
187,2,5:35.0,A. Iguodala enters the game for K. Durant,,43,55
188,2,5:35.0,,B. Lopez makes free throw 2 of 2,43,57
189,2,5:23.0,S. Curry misses 2-pt jump shot from 17 ft,,43,57
190,2,5:21.0,,Defensive rebound by B. Lopez,43,57
191,2,5:01.0,,J. Lin misses 2-pt layup from 2 ft,43,57
192,2,5:00.0,Defensive rebound by Z. Pachulia,,43,57
193,2,4:54.0,S. Livingston misses 2-pt jump shot from 19 ft,,43,57
194,2,4:52.0,Offensive rebound by Z. Pachulia,,43,57
195,2,4:51.0,Z. Pachulia misses 2-pt layup from 2 ft (block by B. Bogdanović),,43,57
196,2,4:50.0,Offensive rebound by Z. Pachulia,,43,57
197,2,4:49.0,Z. Pachulia misses 2-pt layup from 1 ft,,43,57
198,2,4:48.0,Offensive rebound by Z. Pachulia,,43,57
199,2,4:47.0,Z. Pachulia makes 2-pt layup from 3 ft,,45,57
200,2,4:38.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Lin),45,59
201,2,4:25.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),,47,59
202,2,4:17.0,,B. Lopez makes 2-pt layup at rim (assist by J. Lin),47,61
203,2,4:01.0,Personal foul by R. Hollis-Jefferson (drawn by K. Thompson),,47,61
204,2,4:01.0,,T. Booker enters the game for R. Hollis-Jefferson,47,61
205,2,3:53.0,Turnover by S. Livingston (lost ball),,47,61
206,2,3:36.0,,J. Lin misses 3-pt jump shot from 25 ft,47,61
207,2,3:35.0,Defensive rebound by K. Thompson,,47,61
208,2,3:19.0,K. Thompson misses 2-pt jump shot from 17 ft,,47,61
209,2,3:18.0,,Defensive rebound by B. Bogdanović,47,61
210,2,3:11.0,,Turnover by B. Bogdanović (traveling),47,61
211,2,3:11.0,K. Durant enters the game for S. Livingston,,47,61
212,2,3:00.0,Offensive foul by Z. Pachulia (drawn by J. Lin),,47,61
213,2,3:00.0,Turnover by Z. Pachulia (offensive foul),,47,61
214,2,2:52.0,,Brooklyn full timeout,47,61
215,2,2:52.0,A. Varejão enters the game for Z. Pachulia,,47,61
216,2,2:39.0,,B. Lopez misses 2-pt hook shot from 11 ft,47,61
217,2,2:38.0,Defensive rebound by K. Durant,,47,61
218,2,2:25.0,K. Durant misses 3-pt jump shot from 25 ft,,47,61
219,2,2:24.0,,Defensive rebound by B. Lopez,47,61
220,2,2:03.0,,Turnover by T. Booker (lost ball; steal by K. Durant),47,61
221,2,1:59.0,S. Curry misses 2-pt layup from 2 ft (block by J. Lin),,47,61
222,2,1:59.0,Offensive rebound by Team,,47,61
223,2,1:49.0,K. Durant misses 3-pt jump shot from 24 ft,,47,61
224,2,1:48.0,,Defensive rebound by J. Lin,47,61
225,2,1:41.0,,Turnover by B. Lopez (traveling),47,61
226,2,1:24.0,A. Iguodala misses 3-pt jump shot from 23 ft,,47,61
227,2,1:23.0,,Defensive rebound by J. Lin,47,61
228,2,1:14.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,47,61
229,2,1:13.0,Defensive rebound by A. Varejão,,47,61
230,2,0:58.0,K. Thompson misses 2-pt jump shot from 19 ft,,47,61
231,2,0:57.0,,Defensive rebound by J. Lin,47,61
232,2,0:51.0,,T. Booker makes 2-pt layup from 3 ft (assist by J. Lin),47,63
233,2,0:39.0,S. Curry makes 2-pt jump shot from 14 ft,,49,63
234,2,0:34.0,,J. Lin misses 3-pt jump shot from 25 ft,49,63
235,2,0:32.0,Defensive rebound by K. Thompson,,49,63
236,2,0:28.0,K. Thompson misses 2-pt layup from 3 ft (block by B. Lopez),,49,63
237,2,0:28.0,Offensive rebound by Team,,49,63
238,2,0:28.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,49,63
239,2,0:23.0,S. Curry misses 3-pt jump shot from 24 ft,,49,63
240,2,0:21.0,Offensive rebound by A. Iguodala,,49,63
241,2,0:21.0,Turnover by A. Iguodala (bad pass),,49,63
242,2,0:21.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,49,63
243,2,0:03.0,,Personal foul by S. Curry (drawn by B. Lopez),49,63
244,2,0:03.0,,B. Lopez makes free throw 1 of 2,49,64
245,2,0:03.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,49,64
246,2,0:03.0,,B. Lopez makes free throw 2 of 2,49,65
247,2,0:01.0,S. Curry misses 3-pt jump shot from 44 ft,,49,65
248,2,0:00.0,Offensive rebound by Team,,49,65
249,3,11:48.0,,Turnover by J. Lin (bad pass; steal by S. Curry),49,65
250,3,11:45.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,51,65
251,3,11:45.0,Shooting foul by B. Lopez (drawn by K. Durant),,51,65
252,3,11:45.0,K. Durant makes free throw 1 of 1,,52,65
253,3,11:35.0,Offensive charge foul by S. Kilpatrick (drawn by K. Looney),,52,65
254,3,11:35.0,,Turnover by S. Kilpatrick (offensive foul),52,65
255,3,11:19.0,K. Durant misses 3-pt jump shot from 25 ft,,52,65
256,3,11:18.0,Offensive rebound by Z. Pachulia,,52,65
257,3,11:17.0,K. Looney makes 2-pt dunk at rim (assist by Z. Pachulia),,54,65
258,3,11:17.0,,Brooklyn full timeout,54,65
259,3,10:57.0,,J. Lin misses 3-pt jump shot from 25 ft,54,65
260,3,10:55.0,Defensive rebound by Z. Pachulia,,54,65
261,3,10:49.0,S. Curry makes 3-pt jump shot from 24 ft,,57,65
262,3,10:24.0,,Turnover by T. Booker (bad pass; steal by K. Looney),57,65
263,3,10:15.0,S. Curry misses 3-pt jump shot from 24 ft,,57,65
264,3,10:14.0,,Defensive rebound by B. Bogdanović,57,65
265,3,10:02.0,,Turnover by B. Lopez (lost ball; steal by K. Durant),57,65
266,3,9:56.0,K. Durant makes 2-pt layup from 1 ft (assist by S. Curry),,59,65
267,3,9:47.0,,Offensive foul by B. Lopez (drawn by S. Curry),59,65
268,3,9:47.0,,Turnover by B. Lopez (offensive foul),59,65
269,3,9:28.0,S. Curry makes 2-pt jump shot from 21 ft (assist by K. Looney),,61,65
270,3,9:13.0,,Personal foul by S. Curry (drawn by J. Lin),61,65
271,3,9:02.0,,Personal foul by K. Durant (drawn by B. Lopez),61,65
272,3,9:00.0,,Turnover by S. Kilpatrick (bad pass; steal by S. Curry),61,65
273,3,8:56.0,Turnover by K. Thompson (bad pass; steal by T. Booker),,61,65
274,3,8:53.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by K. Durant),61,65
275,3,8:52.0,,Offensive rebound by Team,61,65
276,3,8:49.0,,Personal foul by K. Looney (drawn by J. Lin),61,65
277,3,8:39.0,,B. Lopez makes 2-pt layup from 2 ft,61,67
278,3,8:26.0,Z. Pachulia makes 2-pt jump shot from 10 ft (assist by K. Thompson),,63,67
279,3,8:15.0,,Turnover by J. Lin (bad pass; steal by K. Thompson),63,67
280,3,8:07.0,K. Thompson misses 2-pt layup from 1 ft,,63,67
281,3,8:06.0,,Defensive rebound by T. Booker,63,67
282,3,7:56.0,,B. Lopez misses 2-pt jump shot from 9 ft,63,67
283,3,7:55.0,Defensive rebound by K. Durant,,63,67
284,3,7:49.0,K. Durant misses 3-pt jump shot from 25 ft,,63,67
285,3,7:48.0,,Defensive rebound by B. Lopez,63,67
286,3,7:37.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,63,67
287,3,7:36.0,Defensive rebound by Z. Pachulia,,63,67
288,3,7:30.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,66,67
289,3,7:11.0,,J. Lin makes 3-pt jump shot from 25 ft,66,70
290,3,7:00.0,Personal foul by B. Bogdanović (drawn by S. Curry),,66,70
291,3,7:00.0,,J. Hamilton enters the game for T. Booker,66,70
292,3,6:45.0,S. Curry misses 2-pt jump shot from 12 ft (block by J. Lin),,66,70
293,3,6:44.0,Offensive rebound by K. Looney,,66,70
294,3,6:43.0,Turnover by Team (shot clock),,66,70
295,3,6:21.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,66,70
296,3,6:20.0,Defensive rebound by S. Curry,,66,70
297,3,6:11.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Looney),,68,70
298,3,5:52.0,,Turnover by B. Bogdanović (lost ball; steal by K. Thompson),68,70
299,3,5:47.0,K. Durant makes 2-pt layup from 3 ft,,70,70
300,3,5:36.0,,Personal foul by Z. Pachulia (drawn by J. Hamilton),70,70
301,3,5:36.0,,J. Harris enters the game for S. Kilpatrick,70,70
302,3,5:36.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,70,70
303,3,5:21.0,,Turnover by B. Lopez (bad pass),70,70
304,3,5:17.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),,73,70
305,3,5:04.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by J. Lin),73,72
306,3,5:00.0,Shooting foul by J. Harris (drawn by K. Durant),,73,72
307,3,5:00.0,K. Durant makes free throw 1 of 2,,74,72
308,3,5:00.0,K. Durant misses free throw 2 of 2,,74,72
309,3,5:00.0,D. West enters the game for K. Looney,,74,72
310,3,4:58.0,,Defensive rebound by J. Harris,74,72
311,3,4:48.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by B. Lopez),74,75
312,3,4:33.0,K. Thompson makes 2-pt jump shot from 17 ft,,76,75
313,3,4:24.0,,J. Hamilton misses 3-pt jump shot from 24 ft,76,75
314,3,4:23.0,Defensive rebound by K. Durant,,76,75
315,3,4:17.0,K. Durant makes 2-pt layup from 1 ft,,78,75
316,3,4:17.0,Shooting foul by J. Hamilton (drawn by K. Durant),,78,75
317,3,4:17.0,A. Iguodala enters the game for K. Thompson,,78,75
318,3,4:17.0,K. Durant makes free throw 1 of 1,,79,75
319,3,4:09.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by J. Lin),79,78
320,3,3:48.0,A. Iguodala misses 3-pt jump shot from 22 ft,,79,78
321,3,3:47.0,,Defensive rebound by B. Lopez,79,78
322,3,3:38.0,,Brooklyn full timeout,79,78
323,3,3:38.0,I. Clark enters the game for K. Durant,,79,78
324,3,3:38.0,,S. Kilpatrick enters the game for J. Lin,79,78
325,3,3:38.0,,T. Booker enters the game for B. Lopez,79,78
326,3,3:31.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,79,78
327,3,3:30.0,Defensive rebound by Z. Pachulia,,79,78
328,3,3:23.0,Shooting foul by R. Hollis-Jefferson (drawn by Z. Pachulia),,79,78
329,3,3:23.0,Z. Pachulia makes free throw 1 of 2,,80,78
330,3,3:23.0,Z. Pachulia misses free throw 2 of 2,,80,78
331,3,3:22.0,,Defensive rebound by S. Kilpatrick,80,78
332,3,3:10.0,,Personal foul by S. Curry (drawn by S. Kilpatrick),80,78
333,3,3:10.0,,S. Kilpatrick makes free throw 1 of 2,80,79
334,3,3:10.0,P. McCaw enters the game for Z. Pachulia,,80,79
335,3,3:10.0,K. Thompson enters the game for S. Curry,,80,79
336,3,3:10.0,,S. Kilpatrick makes free throw 2 of 2,80,80
337,3,2:56.0,K. Thompson misses 2-pt jump shot from 18 ft,,80,80
338,3,2:55.0,,Defensive rebound by T. Booker,80,80
339,3,2:47.0,Golden State full timeout,,80,80
340,3,2:32.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,80,80
341,3,2:31.0,Defensive rebound by K. Thompson,,80,80
342,3,2:08.0,K. Thompson misses 3-pt jump shot from 23 ft,,80,80
343,3,2:06.0,,Defensive rebound by S. Kilpatrick,80,80
344,3,2:00.0,,S. Kilpatrick misses 2-pt layup from 1 ft,80,80
345,3,1:59.0,,Offensive rebound by T. Booker,80,80
346,3,1:58.0,,T. Booker makes 2-pt layup from 3 ft,80,82
347,3,1:39.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by D. West),,83,82
348,3,1:20.0,,Turnover by S. Kilpatrick (lost ball; steal by D. West),83,82
349,3,1:15.0,K. Thompson makes 3-pt jump shot from 25 ft,,86,82
350,3,1:00.0,,S. Kilpatrick makes 2-pt jump shot from 18 ft (assist by J. Harris),86,84
351,3,0:46.0,P. McCaw misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,86,84
352,3,0:46.0,Offensive rebound by Team,,86,84
353,3,0:46.0,,C. LeVert enters the game for J. Hamilton,86,84
354,3,0:46.0,K. Durant enters the game for I. Clark,,86,84
355,3,0:46.0,Turnover by P. McCaw (lost ball; steal by R. Hollis-Jefferson),,86,84
356,3,0:30.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,86,84
357,3,0:29.0,Defensive rebound by D. West,,86,84
358,3,0:08.0,Shooting foul by T. Booker (drawn by D. West),,86,84
359,3,0:08.0,D. West makes free throw 1 of 2,,87,84
360,3,0:08.0,S. Livingston enters the game for K. Durant,,87,84
361,3,0:08.0,D. West makes free throw 2 of 2,,88,84
362,3,0:01.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by S. Livingston),88,84
363,4,11:47.0,D. West makes 2-pt hook shot from 8 ft (assist by K. Durant),,90,84
364,4,11:27.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,90,84
365,4,11:26.0,Defensive rebound by K. Durant,,90,84
366,4,11:16.0,K. Durant misses 3-pt jump shot from 24 ft,,90,84
367,4,11:15.0,,Defensive rebound by J. Hamilton,90,84
368,4,11:07.0,,Turnover by J. Lin (bad pass; steal by S. Livingston),90,84
369,4,10:57.0,K. Thompson misses 2-pt jump shot from 16 ft,,90,84
370,4,10:56.0,,Defensive rebound by J. Lin,90,84
371,4,10:49.0,,C. LeVert misses 3-pt jump shot from 25 ft,90,84
372,4,10:45.0,Defensive rebound by D. West,,90,84
373,4,10:30.0,K. Durant misses 2-pt jump shot from 15 ft,,90,84
374,4,10:29.0,,Defensive rebound by C. LeVert,90,84
