,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
102,1,2:11.0,I. Whitehead makes 2-pt jump shot from 14 ft (assist by T. Booker),,23,18
103,1,1:58.0,,T. Hardaway misses 3-pt jump shot from 24 ft,23,18
104,1,1:54.0,Defensive rebound by Q. Acy,,23,18
105,1,1:41.0,S. Dinwiddie makes 3-pt jump shot from 25 ft,,26,18
106,1,1:29.0,,D. Schröder enters the game for T. Hardaway,26,18
107,1,1:23.0,,D. Schröder misses 2-pt jump shot from 18 ft,26,18
108,1,1:21.0,Defensive rebound by S. Dinwiddie,,26,18
109,1,1:10.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,26,18
110,1,1:08.0,,Defensive rebound by M. Muscala,26,18
111,1,0:59.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,26,18
112,1,0:56.0,Defensive rebound by T. Booker,,26,18
113,1,0:45.0,T. Booker makes 2-pt layup at rim (assist by K. McDaniels),,28,18
114,1,0:30.0,,D. Schröder misses 3-pt jump shot from 24 ft,28,18
115,1,0:28.0,,Offensive rebound by D. Bembry,28,18
116,1,0:12.0,,D. Schröder makes 2-pt layup at rim,28,20
117,1,0:04.0,S. Dinwiddie makes 3-pt jump shot from 27 ft,,31,20
118,1,0:04.0,Shooting foul by D. Schröder (drawn by S. Dinwiddie),,31,20
119,1,0:04.0,S. Dinwiddie makes free throw 1 of 1,,32,20
120,1,0:01.0,,Turnover by D. Bembry (lost ball; steal by I. Whitehead),32,20
121,1,0:00.0,Q. Acy misses 3-pt jump shot from 50 ft,,32,20
122,1,0:00.0,Offensive rebound by Team,,32,20
123,2,11:46.0,,T. Hardaway misses 2-pt jump shot from 19 ft,32,20
124,2,11:46.0,,Offensive rebound by Team,32,20
125,2,11:46.0,Loose ball foul by Q. Acy (drawn by K. Humphries),,32,20
126,2,11:27.0,,J. Calderón misses 3-pt jump shot from 23 ft,32,20
127,2,11:26.0,Defensive rebound by Q. Acy,,32,20
128,2,11:17.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,35,20
129,2,11:00.0,,Turnover by T. Hardaway (lost ball; steal by Q. Acy),35,20
130,2,10:53.0,T. Booker makes 2-pt layup from 1 ft (assist by I. Whitehead),,37,20
131,2,10:35.0,,K. Humphries misses 2-pt jump shot from 12 ft,37,20
132,2,10:33.0,,Offensive rebound by M. Muscala,37,20
133,2,10:33.0,,M. Muscala misses 2-pt layup from 1 ft,37,20
134,2,10:32.0,,Offensive rebound by M. Muscala,37,20
135,2,10:32.0,,M. Muscala misses 2-pt layup from 1 ft,37,20
136,2,10:31.0,,Offensive rebound by M. Muscala,37,20
137,2,10:30.0,,M. Muscala misses 2-pt layup from 1 ft,37,20
138,2,10:28.0,Defensive rebound by T. Booker,,37,20
139,2,10:22.0,Shooting foul by M. Dunleavy (drawn by K. McDaniels),,37,20
140,2,10:22.0,K. McDaniels makes free throw 1 of 2,,38,20
141,2,10:22.0,,D. Howard enters the game for M. Dunleavy,38,20
142,2,10:22.0,,T. Prince enters the game for M. Muscala,38,20
143,2,10:22.0,K. McDaniels makes free throw 2 of 2,,39,20
144,2,10:03.0,,Shooting foul by T. Booker (drawn by D. Howard),39,20
145,2,10:03.0,,D. Howard makes free throw 1 of 2,39,21
146,2,10:03.0,,D. Howard misses free throw 2 of 2,39,21
147,2,10:02.0,Defensive rebound by T. Booker,,39,21
148,2,9:48.0,T. Booker misses 2-pt layup from 1 ft,,39,21
149,2,9:47.0,,Defensive rebound by T. Prince,39,21
150,2,9:46.0,,Turnover by T. Hardaway (lost ball),39,21
151,2,9:36.0,S. Dinwiddie makes 2-pt jump shot from 13 ft,,41,21
152,2,9:35.0,,Atlanta full timeout,41,21
153,2,9:35.0,,E. İlyasova enters the game for K. Humphries,41,21
154,2,9:35.0,A. Goodwin enters the game for I. Whitehead,,41,21
155,2,9:21.0,,D. Howard misses 2-pt jump shot from 4 ft (block by K. McDaniels),41,21
156,2,9:19.0,Defensive rebound by K. McDaniels,,41,21
157,2,9:04.0,K. McDaniels misses 3-pt jump shot from 25 ft,,41,21
158,2,9:03.0,Offensive rebound by T. Booker,,41,21
159,2,9:03.0,Shooting foul by D. Howard (drawn by T. Booker),,41,21
160,2,9:03.0,T. Booker makes free throw 1 of 2,,42,21
161,2,9:03.0,T. Booker makes free throw 2 of 2,,43,21
162,2,8:52.0,,Shooting foul by S. Dinwiddie (drawn by T. Hardaway),43,21
163,2,8:52.0,,T. Hardaway makes free throw 1 of 2,43,22
164,2,8:52.0,,T. Hardaway makes free throw 2 of 2,43,23
165,2,8:37.0,Turnover by T. Booker (back court),,43,23
166,2,8:23.0,,Def 3 sec tech foul by K. McDaniels,43,23
167,2,8:23.0,,J. Calderón makes technical free throw,43,24
168,2,8:17.0,,T. Hardaway misses 2-pt jump shot from 13 ft,43,24
169,2,8:15.0,,Offensive rebound by D. Howard,43,24
170,2,8:15.0,,Shooting foul by Q. Acy (drawn by D. Howard),43,24
171,2,8:15.0,,D. Howard misses free throw 1 of 2,43,24
172,2,8:15.0,,Offensive rebound by Team,43,24
173,2,8:15.0,,D. Howard makes free throw 2 of 2,43,25
174,2,8:00.0,Q. Acy makes 2-pt jump shot from 19 ft,,45,25
175,2,7:53.0,,Turnover by J. Calderón (bad pass; steal by S. Dinwiddie),45,25
176,2,7:52.0,Shooting foul by D. Howard (drawn by S. Dinwiddie),,45,25
177,2,7:52.0,S. Dinwiddie misses free throw 1 of 2,,45,25
178,2,7:52.0,Offensive rebound by Team,,45,25
179,2,7:52.0,,D. Schröder enters the game for T. Hardaway,45,25
180,2,7:52.0,S. Dinwiddie makes free throw 2 of 2,,46,25
181,2,7:34.0,J. Lin enters the game for S. Dinwiddie,,46,25
182,2,7:34.0,R. Hollis-Jefferson enters the game for T. Booker,,46,25
183,2,7:32.0,,D. Schröder makes 2-pt jump shot from 18 ft (assist by J. Calderón),46,27
184,2,7:15.0,J. Lin misses 3-pt jump shot from 25 ft,,46,27
185,2,7:14.0,,Defensive rebound by E. İlyasova,46,27
186,2,7:02.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by D. Schröder),46,29
187,2,6:46.0,,Offensive charge foul by J. Lin (drawn by D. Schröder),46,29
188,2,6:46.0,Turnover by J. Lin (offensive foul),,46,29
189,2,6:46.0,B. Lopez enters the game for Q. Acy,,46,29
190,2,6:35.0,,Shooting foul by J. Lin (drawn by D. Schröder),46,29
191,2,6:35.0,,D. Schröder misses free throw 1 of 2,46,29
192,2,6:35.0,,Offensive rebound by Team,46,29
193,2,6:35.0,C. LeVert enters the game for K. McDaniels,,46,29
194,2,6:35.0,,D. Schröder makes free throw 2 of 2,46,30
195,2,6:24.0,Personal foul by D. Howard (drawn by B. Lopez),,46,30
196,2,6:15.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by D. Howard),,46,30
197,2,6:12.0,,Defensive rebound by J. Calderón,46,30
198,2,6:04.0,,E. İlyasova misses 3-pt jump shot from 25 ft,46,30
199,2,6:02.0,,Offensive rebound by D. Howard,46,30
200,2,6:02.0,,D. Howard misses 2-pt layup from 1 ft,46,30
201,2,6:02.0,,Offensive rebound by D. Howard,46,30
202,2,6:02.0,,D. Howard makes 2-pt layup from 1 ft,46,32
203,2,6:02.0,,Shooting foul by B. Lopez (drawn by D. Howard),46,32
204,2,6:02.0,Brooklyn full timeout,,46,32
205,2,6:02.0,,D. Howard misses free throw 1 of 1,46,32
206,2,6:01.0,Defensive rebound by J. Lin,,46,32
207,2,5:40.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,46,32
208,2,5:37.0,,Defensive rebound by D. Howard,46,32
209,2,5:28.0,,Turnover by D. Howard (3 sec),46,32
210,2,5:09.0,A. Goodwin makes 2-pt layup from 1 ft,,48,32
211,2,4:53.0,,D. Schröder misses 2-pt jump shot from 9 ft (block by B. Lopez),48,32
212,2,4:50.0,Defensive rebound by R. Hollis-Jefferson,,48,32
213,2,4:44.0,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,,48,32
214,2,4:41.0,Offensive rebound by Team,,48,32
215,2,4:41.0,,T. Hardaway enters the game for D. Howard,48,32
216,2,4:26.0,J. Lin makes 2-pt jump shot from 10 ft,,50,32
217,2,4:11.0,,D. Schröder makes 2-pt layup from 2 ft,50,34
218,2,3:56.0,I. Whitehead enters the game for A. Goodwin,,50,34
219,2,3:46.0,Turnover by J. Lin (lost ball; steal by D. Schröder),,50,34
220,2,3:36.0,,T. Prince misses 3-pt jump shot from 23 ft,50,34
221,2,3:32.0,,Offensive rebound by J. Calderón,50,34
222,2,3:27.0,,D. Schröder makes 2-pt layup at rim,50,36
223,2,3:27.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. Schröder),50,36
224,2,3:27.0,T. Booker enters the game for R. Hollis-Jefferson,,50,36
225,2,3:27.0,,D. Schröder makes free throw 1 of 1,50,37
226,2,3:18.0,I. Whitehead misses 3-pt jump shot from 26 ft,,50,37
227,2,3:16.0,,Defensive rebound by E. İlyasova,50,37
228,2,3:08.0,,E. İlyasova misses 3-pt jump shot from 25 ft,50,37
229,2,3:06.0,,Offensive rebound by T. Prince,50,37
230,2,2:56.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by J. Calderón),50,40
231,2,2:40.0,B. Lopez makes 2-pt jump shot from 13 ft (assist by J. Lin),,52,40
232,2,2:17.0,,J. Calderón misses 3-pt jump shot from 25 ft,52,40
233,2,2:15.0,,Offensive rebound by T. Prince,52,40
234,2,2:12.0,,T. Prince makes 2-pt layup from 1 ft,52,42
235,2,1:55.0,Turnover by B. Lopez (lost ball; steal by D. Schröder),,52,42
236,2,1:49.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Schröder),52,44
237,2,1:49.0,Brooklyn full timeout,,52,44
238,2,1:49.0,Official timeout,,52,44
239,2,1:33.0,J. Lin makes 3-pt jump shot from 25 ft (assist by C. LeVert),,55,44
240,2,1:16.0,,T. Prince misses 2-pt jump shot from 11 ft,55,44
241,2,1:14.0,Defensive rebound by T. Booker,,55,44
242,2,1:07.0,Turnover by B. Lopez (bad pass; steal by T. Prince),,55,44
243,2,0:57.0,,E. İlyasova misses 2-pt layup from 3 ft,55,44
244,2,0:56.0,,Offensive rebound by J. Calderón,55,44
245,2,0:56.0,,J. Calderón misses 2-pt layup from 2 ft,55,44
246,2,0:56.0,,Offensive rebound by E. İlyasova,55,44
247,2,0:56.0,,Shooting foul by T. Booker (drawn by E. İlyasova),55,44
248,2,0:56.0,,E. İlyasova makes free throw 1 of 2,55,45
249,2,0:56.0,,E. İlyasova misses free throw 2 of 2,55,45
250,2,0:56.0,Q. Acy enters the game for T. Booker,,55,45
251,2,0:56.0,,K. Humphries enters the game for D. Schröder,55,45
252,2,0:54.0,,Offensive rebound by K. Humphries,55,45
253,2,0:54.0,,K. Humphries makes 2-pt layup from 1 ft,55,47
254,2,0:45.0,B. Lopez misses 2-pt layup from 1 ft (block by K. Humphries),,55,47
255,2,0:45.0,Offensive rebound by Team,,55,47
256,2,0:38.0,J. Lin misses 2-pt layup from 2 ft,,55,47
257,2,0:37.0,Offensive rebound by B. Lopez,,55,47
258,2,0:37.0,B. Lopez misses 2-pt layup from 1 ft,,55,47
259,2,0:35.0,Offensive rebound by B. Lopez,,55,47
260,2,0:35.0,B. Lopez misses 2-pt layup from 1 ft,,55,47
261,2,0:33.0,,Defensive rebound by E. İlyasova,55,47
262,2,0:31.0,,Shooting foul by C. LeVert (drawn by T. Prince),55,47
263,2,0:31.0,,T. Prince makes free throw 1 of 2,55,48
264,2,0:31.0,,T. Prince misses free throw 2 of 2,55,48
265,2,0:31.0,,D. Bembry enters the game for J. Calderón,55,48
266,2,0:30.0,Defensive rebound by J. Lin,,55,48
267,2,0:18.0,B. Lopez misses 2-pt hook shot from 7 ft,,55,48
268,2,0:17.0,,Defensive rebound by Team,55,48
269,2,0:17.0,,D. Schröder enters the game for D. Bembry,55,48
270,2,0:17.0,,J. Calderón enters the game for K. Humphries,55,48
271,2,0:17.0,R. Hollis-Jefferson enters the game for B. Lopez,,55,48
272,2,0:04.0,,D. Schröder misses 2-pt layup from 3 ft (block by I. Whitehead),55,48
273,2,0:04.0,,Offensive rebound by Team,55,48
274,2,0:04.0,,Atlanta full timeout,55,48
275,2,0:04.0,,M. Dunleavy enters the game for J. Calderón,55,48
276,2,0:04.0,B. Lopez enters the game for R. Hollis-Jefferson,,55,48
277,2,0:01.0,,D. Schröder misses 2-pt jump shot from 7 ft (block by J. Lin),55,48
278,2,0:01.0,,Offensive rebound by Team,55,48
279,2,0:00.0,,E. İlyasova misses 3-pt jump shot from 22 ft,55,48
280,2,0:00.0,,Offensive rebound by Team,55,48
281,3,11:43.0,,E. İlyasova makes 2-pt jump shot from 22 ft (assist by D. Schröder),55,50
282,3,11:30.0,B. Lopez misses 2-pt jump shot from 21 ft,,55,50
283,3,11:29.0,,Defensive rebound by E. İlyasova,55,50
284,3,11:15.0,Offensive charge foul by D. Schröder (drawn by J. Lin),,55,50
285,3,11:15.0,,Turnover by D. Schröder (offensive foul),55,50
286,3,10:59.0,J. Lin makes 2-pt jump shot from 15 ft,,57,50
287,3,10:38.0,,D. Howard makes 2-pt hook shot from 8 ft (assist by T. Prince),57,52
288,3,10:27.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Lin),,59,52
289,3,10:12.0,,T. Prince misses 2-pt jump shot from 11 ft,59,52
290,3,10:10.0,Defensive rebound by R. Hollis-Jefferson,,59,52
291,3,10:05.0,R. Hollis-Jefferson makes 2-pt layup at rim,,61,52
292,3,9:54.0,,Personal foul by J. Lin (drawn by D. Schröder),61,52
293,3,9:38.0,,E. İlyasova misses 3-pt jump shot from 24 ft,61,52
294,3,9:38.0,,Offensive rebound by Team,61,52
295,3,9:38.0,,Turnover by Team (shot clock),61,52
296,3,9:29.0,C. LeVert makes 2-pt jump shot from 21 ft (assist by J. Lin),,63,52
297,3,9:18.0,,Shooting foul by B. Lopez (drawn by D. Howard),63,52
298,3,9:18.0,,D. Howard misses free throw 1 of 2,63,52
299,3,9:18.0,,Offensive rebound by Team,63,52
300,3,9:18.0,,D. Howard misses free throw 2 of 2,63,52
301,3,9:16.0,Defensive rebound by J. Lin,,63,52
302,3,9:05.0,Shooting foul by T. Prince (drawn by R. Hollis-Jefferson),,63,52
303,3,9:05.0,R. Hollis-Jefferson makes free throw 1 of 2,,64,52
304,3,9:05.0,R. Hollis-Jefferson makes free throw 2 of 2,,65,52
305,3,8:55.0,,T. Prince misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),65,52
306,3,8:53.0,Defensive rebound by Team,,65,52
307,3,8:47.0,C. LeVert makes 2-pt layup from 1 ft,,67,52
308,3,8:47.0,,Atlanta full timeout,67,52
309,3,8:37.0,,T. Hardaway misses 2-pt hook shot from 5 ft,67,52
310,3,8:36.0,Defensive rebound by J. Lin,,67,52
311,3,8:24.0,C. LeVert misses 2-pt jump shot from 12 ft,,67,52
312,3,8:21.0,Offensive rebound by C. LeVert,,67,52
313,3,8:16.0,,Offensive charge foul by J. Lin (drawn by T. Prince),67,52
314,3,8:16.0,Turnover by J. Lin (offensive foul),,67,52
315,3,8:16.0,I. Whitehead enters the game for J. Lin,,67,52
316,3,8:05.0,,D. Schröder makes 3-pt jump shot from 25 ft,67,55
317,3,7:46.0,Turnover by C. LeVert (bad pass),,67,55
318,3,7:37.0,,D. Schröder misses 2-pt jump shot from 17 ft,67,55
319,3,7:35.0,Defensive rebound by B. Lopez,,67,55
320,3,7:27.0,B. Lopez misses 2-pt layup from 3 ft,,67,55
321,3,7:24.0,,Defensive rebound by D. Howard,67,55
322,3,7:15.0,,T. Hardaway misses 3-pt jump shot from 25 ft,67,55
323,3,7:14.0,Defensive rebound by R. Hollis-Jefferson,,67,55
324,3,7:05.0,R. Hollis-Jefferson misses 2-pt jump shot from 3 ft,,67,55
325,3,7:04.0,Offensive rebound by R. Hollis-Jefferson,,67,55
326,3,7:01.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,67,55
327,3,7:00.0,,Defensive rebound by T. Hardaway,67,55
328,3,6:48.0,,Turnover by D. Howard (lost ball; steal by R. Hollis-Jefferson),67,55
329,3,6:42.0,C. LeVert makes 2-pt layup from 2 ft (assist by I. Whitehead),,69,55
330,3,6:26.0,,T. Hardaway misses 2-pt jump shot from 8 ft,69,55
331,3,6:24.0,Defensive rebound by I. Whitehead,,69,55
332,3,6:20.0,C. LeVert makes 2-pt dunk at rim (assist by I. Whitehead),,71,55
333,3,6:20.0,,Atlanta full timeout,71,55
334,3,6:20.0,,J. Calderón enters the game for D. Howard,71,55
335,3,6:09.0,,D. Schröder makes 3-pt jump shot from 25 ft,71,58
336,3,5:48.0,R. Foye misses 3-pt jump shot from 25 ft,,71,58
337,3,5:46.0,,Defensive rebound by E. İlyasova,71,58
338,3,5:38.0,,D. Schröder misses 3-pt jump shot from 24 ft,71,58
339,3,5:36.0,,Offensive rebound by E. İlyasova,71,58
340,3,5:33.0,,E. İlyasova misses 2-pt hook shot from 6 ft,71,58
341,3,5:32.0,,Offensive rebound by E. İlyasova,71,58
342,3,5:32.0,,E. İlyasova misses 2-pt layup at rim,71,58
343,3,5:32.0,,Offensive rebound by E. İlyasova,71,58
344,3,5:32.0,,E. İlyasova misses 2-pt layup at rim,71,58
345,3,5:30.0,,Offensive rebound by E. İlyasova,71,58
346,3,5:30.0,,Shooting foul by R. Hollis-Jefferson (drawn by E. İlyasova),71,58
347,3,5:30.0,,E. İlyasova makes free throw 1 of 2,71,59
348,3,5:30.0,S. Dinwiddie enters the game for R. Hollis-Jefferson,,71,59
349,3,5:30.0,Q. Acy enters the game for R. Foye,,71,59
350,3,5:30.0,,E. İlyasova makes free throw 2 of 2,71,60
351,3,5:15.0,Turnover by I. Whitehead (bad pass; steal by T. Prince),,71,60
352,3,4:55.0,,E. İlyasova misses 2-pt jump shot from 22 ft,71,60
353,3,4:54.0,Defensive rebound by C. LeVert,,71,60
354,3,4:44.0,Q. Acy misses 3-pt jump shot from 22 ft,,71,60
355,3,4:43.0,,Defensive rebound by E. İlyasova,71,60
356,3,4:36.0,,D. Schröder makes 2-pt layup at rim,71,62
357,3,4:22.0,C. LeVert misses 2-pt jump shot from 4 ft,,71,62
358,3,4:20.0,,Defensive rebound by D. Schröder,71,62
359,3,4:07.0,,D. Schröder misses 2-pt jump shot from 15 ft,71,62
360,3,4:05.0,Defensive rebound by B. Lopez,,71,62
361,3,3:59.0,B. Lopez makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,74,62
362,3,3:41.0,,Shooting foul by Q. Acy (drawn by T. Prince),74,62
363,3,3:41.0,Brooklyn full timeout,,74,62
364,3,3:41.0,,T. Prince makes free throw 1 of 2,74,63
365,3,3:41.0,,M. Delaney enters the game for E. İlyasova,74,62
366,3,3:41.0,,K. Humphries enters the game for D. Schröder,74,62
367,3,3:41.0,T. Booker enters the game for C. LeVert,,74,62
368,3,3:41.0,K. McDaniels enters the game for B. Lopez,,74,62
369,3,3:41.0,,T. Prince makes free throw 2 of 2,74,64
370,3,3:23.0,K. McDaniels misses 3-pt jump shot from 22 ft,,74,64
371,3,3:23.0,Offensive rebound by Team,,74,64
372,3,3:20.0,T. Booker misses 2-pt jump shot from 19 ft,,74,64
373,3,3:19.0,,Defensive rebound by T. Hardaway,74,64
374,3,2:55.0,,K. Humphries misses 3-pt jump shot from 24 ft,74,64
375,3,2:54.0,Defensive rebound by K. McDaniels,,74,64
376,3,2:39.0,Turnover by S. Dinwiddie (bad pass; steal by T. Hardaway),,74,64
377,3,2:34.0,,T. Hardaway makes 2-pt dunk at rim,74,66
378,3,2:20.0,I. Whitehead misses 2-pt jump shot from 6 ft,,74,66
379,3,2:18.0,,Defensive rebound by T. Prince,74,66
380,3,2:04.0,,Turnover by M. Delaney (lost ball; steal by I. Whitehead),74,66
381,3,1:57.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,74,66
382,3,1:54.0,,Defensive rebound by M. Delaney,74,66
383,3,1:39.0,,T. Prince misses 3-pt jump shot from 24 ft,74,66
384,3,1:37.0,Defensive rebound by S. Dinwiddie,,74,66
