,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
103,2,10:59.0,,F. Kaminsky misses 2-pt jump shot from 19 ft,37,28
104,2,10:58.0,Defensive rebound by J. Crowder,,37,28
105,2,10:51.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by M. Smart),,40,28
106,2,10:28.0,,J. Lamb misses 3-pt jump shot from 26 ft,40,28
107,2,10:26.0,,Offensive rebound by T. Graham,40,28
108,2,10:22.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,40,28
109,2,10:21.0,Defensive rebound by A. Horford,,40,28
110,2,10:12.0,A. Horford makes 2-pt layup from 1 ft (assist by M. Smart),,42,28
111,2,9:54.0,,J. Lamb makes 2-pt layup from 1 ft,42,30
112,2,9:29.0,A. Horford misses 3-pt jump shot from 25 ft,,42,30
113,2,9:28.0,,Defensive rebound by J. Lamb,42,30
114,2,9:18.0,,F. Kaminsky misses 2-pt jump shot from 11 ft,42,30
115,2,9:17.0,Defensive rebound by J. Jerebko,,42,30
116,2,9:08.0,Personal foul by T. Graham (drawn by J. Crowder),,42,30
117,2,9:08.0,T. Zeller enters the game for J. Jerebko,,42,30
118,2,9:01.0,M. Smart misses 3-pt jump shot from 25 ft,,42,30
119,2,9:00.0,,Defensive rebound by F. Kaminsky,42,30
120,2,8:45.0,,B. Roberts makes 2-pt layup from 1 ft (assist by F. Kaminsky),42,32
121,2,8:20.0,J. Brown misses 3-pt jump shot from 25 ft,,42,32
122,2,8:19.0,,Defensive rebound by F. Kaminsky,42,32
123,2,8:05.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),42,35
124,2,7:50.0,,M. Williams enters the game for M. Plumlee,42,35
125,2,7:50.0,A. Bradley enters the game for J. Brown,,42,35
126,2,7:50.0,K. Olynyk enters the game for A. Horford,,42,35
127,2,7:47.0,M. Smart makes 2-pt jump shot from 17 ft (assist by J. Crowder),,44,35
128,2,7:24.0,,F. Kaminsky misses 2-pt jump shot from 11 ft,44,35
129,2,7:22.0,Defensive rebound by T. Zeller,,44,35
130,2,7:13.0,M. Smart misses 3-pt jump shot from 24 ft,,44,35
131,2,7:11.0,,Defensive rebound by M. Williams,44,35
132,2,6:54.0,,B. Roberts misses 2-pt layup from 1 ft,44,35
133,2,6:53.0,Defensive rebound by K. Olynyk,,44,35
134,2,6:51.0,Shooting foul by T. Graham (drawn by J. Crowder),,44,35
135,2,6:51.0,J. Crowder makes free throw 1 of 2,,45,35
136,2,6:51.0,,K. Walker enters the game for B. Roberts,45,35
137,2,6:51.0,J. Crowder makes free throw 2 of 2,,46,35
138,2,6:35.0,,J. Lamb makes 2-pt jump shot from 18 ft,46,37
139,2,6:35.0,,Shooting foul by A. Bradley (drawn by J. Lamb),46,37
140,2,6:35.0,,J. Lamb makes free throw 1 of 1,46,38
141,2,6:24.0,J. Crowder misses 2-pt jump shot from 17 ft,,46,38
142,2,6:23.0,,Defensive rebound by J. Lamb,46,38
143,2,6:20.0,,Personal foul by J. Crowder (drawn by J. Lamb),46,38
144,2,6:06.0,,K. Walker misses 3-pt jump shot from 26 ft,46,38
145,2,6:05.0,,Offensive rebound by T. Graham,46,38
146,2,5:57.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,46,38
147,2,5:56.0,Defensive rebound by T. Zeller,,46,38
148,2,5:41.0,A. Bradley misses 3-pt jump shot from 23 ft (block by J. Lamb),,46,38
149,2,5:41.0,Offensive rebound by Team,,46,38
150,2,5:41.0,Official timeout,,46,38
151,2,5:41.0,I. Thomas enters the game for M. Smart,,46,38
152,2,5:41.0,,N. Batum enters the game for J. Lamb,46,38
153,2,5:41.0,,M. Kidd-Gilchrist enters the game for T. Graham,46,38
154,2,5:33.0,J. Crowder makes 2-pt jump shot from 15 ft (assist by T. Zeller),,48,38
155,2,5:13.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,48,38
156,2,5:12.0,Defensive rebound by K. Olynyk,,48,38
157,2,4:57.0,Turnover by I. Thomas (bad pass; steal by M. Williams),,48,38
158,2,4:49.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by K. Walker),48,41
159,2,4:30.0,T. Zeller makes 2-pt jump shot from 5 ft (assist by A. Bradley),,50,41
160,2,4:13.0,,M. Williams misses 2-pt jump shot from 23 ft,50,41
161,2,4:11.0,Defensive rebound by J. Crowder,,50,41
162,2,4:06.0,K. Olynyk makes 2-pt jump shot from 7 ft,,52,41
163,2,4:06.0,Shooting foul by M. Williams (drawn by K. Olynyk),,52,41
164,2,4:06.0,M. Smart enters the game for J. Crowder,,52,41
165,2,4:06.0,,C. Zeller enters the game for F. Kaminsky,52,41
166,2,4:06.0,K. Olynyk makes free throw 1 of 1,,53,41
167,2,3:52.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by K. Walker),53,43
168,2,3:46.0,Personal foul by K. Walker (drawn by I. Thomas),,53,43
169,2,3:40.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by T. Zeller),,56,43
170,2,3:29.0,,K. Walker misses 3-pt jump shot from 30 ft,56,43
171,2,3:29.0,Defensive rebound by Team,,56,43
172,2,3:20.0,I. Thomas misses 3-pt jump shot from 25 ft,,56,43
173,2,3:20.0,,Defensive rebound by N. Batum,56,43
174,2,3:20.0,,Technical foul by Team,56,43
175,2,3:20.0,I. Thomas makes technical free throw,,57,43
176,2,3:08.0,,K. Walker makes 2-pt jump shot from 15 ft,57,45
177,2,2:50.0,K. Olynyk misses 3-pt jump shot from 26 ft,,57,45
178,2,2:49.0,,Defensive rebound by C. Zeller,57,45
179,2,2:45.0,,Shooting foul by K. Olynyk (drawn by M. Kidd-Gilchrist),57,45
180,2,2:45.0,Boston full timeout,,57,45
181,2,2:45.0,,M. Kidd-Gilchrist makes free throw 1 of 2,57,46
182,2,2:45.0,A. Horford enters the game for T. Zeller,,57,45
183,2,2:45.0,,M. Kidd-Gilchrist makes free throw 2 of 2,57,47
184,2,2:32.0,Turnover by M. Smart (bad pass),,57,47
185,2,2:32.0,,J. Lamb enters the game for M. Kidd-Gilchrist,57,47
186,2,2:22.0,,Shooting foul by A. Horford (drawn by C. Zeller),57,47
187,2,2:22.0,,C. Zeller makes free throw 1 of 2,57,48
188,2,2:22.0,,C. Zeller makes free throw 2 of 2,57,49
189,2,2:02.0,A. Horford makes 2-pt jump shot from 18 ft (assist by I. Thomas),,59,49
190,2,1:48.0,,K. Walker misses 3-pt jump shot from 26 ft,59,49
191,2,1:47.0,Defensive rebound by A. Bradley,,59,49
192,2,1:35.0,I. Thomas makes 3-pt jump shot from 23 ft (assist by A. Horford),,62,49
193,2,1:21.0,,K. Walker makes 2-pt jump shot from 9 ft,62,51
194,2,1:09.0,,Technical foul by Team,62,51
195,2,1:09.0,I. Thomas makes technical free throw,,63,51
196,2,0:59.0,A. Horford makes 2-pt jump shot from 7 ft,,65,51
197,2,0:49.0,,K. Walker makes 3-pt jump shot from 25 ft,65,54
198,2,0:34.0,A. Horford makes 3-pt jump shot from 24 ft (assist by M. Smart),,68,54
199,2,0:24.0,,M. Williams misses 3-pt jump shot from 25 ft,68,54
200,2,0:23.0,Defensive rebound by K. Olynyk,,68,54
201,2,0:04.0,I. Thomas makes 3-pt jump shot from 24 ft,,71,54
202,2,0:00.0,,K. Walker misses 3-pt jump shot from 27 ft,71,54
203,2,0:00.0,,Offensive rebound by Team,71,54
204,3,11:43.0,I. Thomas misses 3-pt jump shot from 24 ft,,71,54
205,3,11:42.0,,Defensive rebound by M. Williams,71,54
206,3,11:35.0,,K. Walker misses 3-pt jump shot from 24 ft,71,54
207,3,11:34.0,Defensive rebound by I. Thomas,,71,54
208,3,11:31.0,Turnover by I. Thomas (bad pass),,71,54
209,3,11:18.0,,K. Walker misses 3-pt jump shot from 24 ft,71,54
210,3,11:17.0,Defensive rebound by J. Crowder,,71,54
211,3,11:06.0,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Horford),,73,54
212,3,10:53.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by K. Walker),73,56
213,3,10:36.0,J. Crowder misses 3-pt jump shot from 25 ft,,73,56
214,3,10:35.0,,Defensive rebound by C. Zeller,73,56
215,3,10:29.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,73,56
216,3,10:28.0,Defensive rebound by J. Crowder,,73,56
217,3,10:19.0,K. Olynyk makes 2-pt layup at rim (assist by A. Horford),,75,56
218,3,10:00.0,,C. Zeller makes 2-pt jump shot from 20 ft,75,58
219,3,9:44.0,J. Crowder makes 2-pt layup from 1 ft (assist by A. Horford),,77,58
220,3,9:27.0,,M. Williams misses 3-pt jump shot from 26 ft,77,58
221,3,9:26.0,Defensive rebound by K. Olynyk,,77,58
222,3,9:07.0,A. Bradley misses 3-pt jump shot from 25 ft,,77,58
223,3,9:06.0,,Defensive rebound by C. Zeller,77,58
224,3,9:01.0,,Turnover by M. Williams (step out of bounds),77,58
225,3,8:49.0,Turnover by I. Thomas (bad pass; steal by C. Zeller),,77,58
226,3,8:36.0,,N. Batum makes 2-pt jump shot from 18 ft,77,60
227,3,8:10.0,A. Bradley misses 2-pt jump shot from 20 ft,,77,60
228,3,8:09.0,,Defensive rebound by N. Batum,77,60
229,3,8:02.0,,N. Batum misses 3-pt jump shot from 25 ft,77,60
230,3,8:01.0,Defensive rebound by K. Olynyk,,77,60
231,3,7:56.0,Turnover by J. Crowder (lost ball),,77,60
232,3,7:43.0,,Personal foul by J. Crowder (drawn by N. Batum),77,60
233,3,7:38.0,,N. Batum misses 3-pt jump shot from 25 ft,77,60
234,3,7:37.0,Defensive rebound by K. Olynyk,,77,60
235,3,7:29.0,A. Horford misses 3-pt jump shot from 23 ft,,77,60
236,3,7:27.0,,Defensive rebound by M. Williams,77,60
237,3,7:22.0,,Shooting foul by K. Olynyk (drawn by M. Williams),77,60
238,3,7:22.0,,M. Williams makes free throw 1 of 2,77,61
239,3,7:22.0,,M. Williams makes free throw 2 of 2,77,62
240,3,7:12.0,Shooting foul by N. Batum (drawn by J. Crowder),,77,62
241,3,7:12.0,J. Crowder makes 2-pt jump shot from 11 ft (assist by I. Thomas),,79,62
242,3,7:12.0,J. Crowder misses free throw 1 of 1,,79,62
243,3,7:10.0,,Defensive rebound by M. Williams,79,62
244,3,7:02.0,,Shooting foul by A. Bradley (drawn by N. Batum),79,62
245,3,7:02.0,,N. Batum makes free throw 1 of 2,79,63
246,3,7:02.0,,N. Batum makes free throw 2 of 2,79,64
247,3,6:46.0,A. Bradley misses 2-pt layup from 2 ft (block by M. Williams),,79,64
248,3,6:44.0,Offensive rebound by A. Bradley,,79,64
249,3,6:35.0,A. Horford misses 3-pt jump shot from 24 ft,,79,64
250,3,6:34.0,,Defensive rebound by N. Batum,79,64
251,3,6:33.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),79,66
252,3,6:33.0,Boston full timeout,,79,66
253,3,6:15.0,A. Horford misses 2-pt hook shot from 5 ft,,79,66
254,3,6:14.0,,Defensive rebound by N. Batum,79,66
255,3,5:56.0,,N. Batum misses 2-pt jump shot from 17 ft,79,66
256,3,5:54.0,Defensive rebound by J. Crowder,,79,66
257,3,5:41.0,Personal foul by C. Zeller (drawn by A. Bradley),,79,66
258,3,5:41.0,,F. Kaminsky enters the game for M. Williams,79,66
259,3,5:41.0,J. Jerebko enters the game for J. Crowder,,79,66
260,3,5:41.0,M. Smart enters the game for A. Horford,,79,66
261,3,5:35.0,K. Olynyk misses 2-pt jump shot from 18 ft,,79,66
262,3,5:34.0,,Defensive rebound by N. Batum,79,66
263,3,5:23.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 10 ft (assist by F. Kaminsky),79,68
264,3,5:23.0,,Shooting foul by A. Bradley (drawn by M. Kidd-Gilchrist),79,68
265,3,5:23.0,,M. Kidd-Gilchrist makes free throw 1 of 1,79,69
266,3,5:00.0,K. Olynyk misses 2-pt jump shot from 8 ft (block by M. Kidd-Gilchrist),,79,69
267,3,4:56.0,,Defensive rebound by F. Kaminsky,79,69
268,3,4:52.0,,K. Walker misses 3-pt jump shot from 24 ft,79,69
269,3,4:52.0,,Offensive rebound by M. Kidd-Gilchrist,79,69
270,3,4:52.0,,Shooting foul by K. Olynyk (drawn by M. Kidd-Gilchrist),79,69
271,3,4:52.0,,M. Kidd-Gilchrist misses free throw 1 of 2,79,69
272,3,4:52.0,,Offensive rebound by Team,79,69
273,3,4:52.0,J. Brown enters the game for A. Bradley,,79,69
274,3,4:52.0,,M. Kidd-Gilchrist makes free throw 2 of 2,79,70
275,3,4:29.0,J. Jerebko misses 3-pt jump shot from 24 ft,,79,70
276,3,4:27.0,Offensive rebound by K. Olynyk,,79,70
277,3,4:20.0,J. Brown misses 2-pt jump shot from 10 ft,,79,70
278,3,4:19.0,,Defensive rebound by M. Kidd-Gilchrist,79,70
279,3,4:11.0,,C. Zeller misses 2-pt layup from 3 ft (block by M. Smart),79,70
280,3,4:09.0,Defensive rebound by M. Smart,,79,70
281,3,4:04.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Jerebko),,81,70
282,3,3:53.0,,Personal foul by K. Olynyk (drawn by K. Walker),81,70
283,3,3:53.0,,K. Walker makes free throw 1 of 2,81,71
284,3,3:53.0,,J. Lamb enters the game for M. Kidd-Gilchrist,81,71
285,3,3:53.0,T. Zeller enters the game for K. Olynyk,,81,71
286,3,3:53.0,,K. Walker makes free throw 2 of 2,81,72
287,3,3:39.0,I. Thomas misses 2-pt layup from 1 ft (block by J. Lamb),,81,72
288,3,3:37.0,,Defensive rebound by J. Lamb,81,72
289,3,3:22.0,,K. Walker misses 2-pt jump shot from 11 ft,81,72
290,3,3:19.0,,Offensive rebound by C. Zeller,81,72
291,3,3:07.0,,K. Walker makes 2-pt jump shot from 17 ft,81,74
292,3,2:50.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by I. Thomas),,84,74
293,3,2:30.0,,C. Zeller makes 2-pt dunk at rim (assist by F. Kaminsky),84,76
294,3,2:15.0,I. Thomas makes 2-pt layup from 1 ft,,86,76
295,3,2:01.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by J. Lamb),86,79
296,3,1:46.0,I. Thomas makes 2-pt layup from 1 ft,,88,79
297,3,1:28.0,,K. Walker makes 2-pt layup from 2 ft (assist by C. Zeller),88,81
298,3,1:18.0,I. Thomas misses 3-pt jump shot from 25 ft,,88,81
299,3,1:17.0,,Defensive rebound by C. Zeller,88,81
300,3,1:06.0,,N. Batum misses 2-pt jump shot from 19 ft,88,81
301,3,1:05.0,Defensive rebound by J. Brown,,88,81
302,3,1:01.0,J. Brown makes 2-pt dunk at rim (assist by I. Thomas),,90,81
303,3,0:57.0,,Charlotte full timeout,90,81
304,3,0:57.0,A. Horford enters the game for I. Thomas,,90,81
305,3,0:57.0,J. Crowder enters the game for T. Zeller,,90,81
306,3,0:57.0,,M. Plumlee enters the game for C. Zeller,90,81
307,3,0:47.0,,N. Batum makes 2-pt jump shot from 11 ft,90,83
308,3,0:37.0,J. Brown makes 2-pt dunk at rim (assist by A. Horford),,92,83
309,3,0:22.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by K. Walker),92,86
310,3,0:01.0,M. Smart misses 2-pt jump shot from 5 ft,,92,86
311,3,0:01.0,,Defensive rebound by F. Kaminsky,92,86
312,4,11:42.0,,N. Batum makes 2-pt jump shot from 17 ft,92,88
313,4,11:17.0,M. Smart makes 3-pt jump shot from 25 ft (assist by A. Horford),,95,88
314,4,11:04.0,,Shooting foul by J. Jerebko (drawn by J. Lamb),95,88
315,4,11:04.0,,J. Lamb makes 2-pt jump shot from 8 ft (assist by F. Kaminsky),95,90
316,4,11:04.0,A. Bradley enters the game for J. Jerebko,,95,90
317,4,11:04.0,,J. Lamb makes free throw 1 of 1,95,91
318,4,10:39.0,J. Brown misses 2-pt layup from 1 ft,,95,91
319,4,10:38.0,,Defensive rebound by F. Kaminsky,95,91
320,4,10:28.0,,Shooting foul by A. Bradley (drawn by N. Batum),95,91
321,4,10:28.0,,N. Batum makes free throw 1 of 2,95,92
322,4,10:28.0,,N. Batum misses free throw 2 of 2,95,92
323,4,10:27.0,Defensive rebound by J. Crowder,,95,92
324,4,10:15.0,M. Smart misses 3-pt jump shot from 27 ft,,95,92
325,4,10:15.0,,Defensive rebound by Team,95,92
326,4,9:50.0,,F. Kaminsky makes 2-pt layup from 1 ft,95,94
327,4,9:50.0,Boston full timeout,,95,94
328,4,9:34.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by M. Smart),,97,94
329,4,9:17.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),97,97
330,4,8:55.0,Personal foul by J. Lamb (drawn by J. Crowder),,97,97
331,4,8:46.0,A. Horford misses 2-pt jump shot from 22 ft,,97,97
332,4,8:45.0,,Defensive rebound by J. Lamb,97,97
333,4,8:27.0,,J. Lamb makes 2-pt layup from 1 ft,97,99
334,4,8:08.0,M. Smart misses 2-pt jump shot from 14 ft,,97,99
335,4,8:07.0,,Defensive rebound by M. Plumlee,97,99
336,4,7:52.0,,B. Roberts makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),97,101
337,4,7:30.0,,M. Williams enters the game for M. Plumlee,97,101
338,4,7:30.0,,K. Walker enters the game for B. Roberts,97,101
339,4,7:30.0,I. Thomas enters the game for J. Brown,,97,101
340,4,7:23.0,A. Bradley misses 3-pt jump shot from 23 ft,,97,101
341,4,7:22.0,,Defensive rebound by N. Batum,97,101
342,4,7:09.0,,N. Batum misses 2-pt jump shot from 18 ft,97,101
343,4,7:08.0,Defensive rebound by A. Bradley,,97,101
344,4,6:56.0,A. Horford misses 2-pt layup from 2 ft,,97,101
345,4,6:54.0,,Defensive rebound by J. Lamb,97,101
346,4,6:37.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),97,104
347,4,6:37.0,Boston full timeout,,97,104
348,4,6:37.0,K. Olynyk enters the game for J. Crowder,,97,104
349,4,6:37.0,,M. Kidd-Gilchrist enters the game for N. Batum,97,104
350,4,6:23.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),,100,104
351,4,5:55.0,,J. Lamb misses 2-pt jump shot from 9 ft,100,104
352,4,5:54.0,Defensive rebound by K. Olynyk,,100,104
353,4,5:42.0,Shooting foul by M. Williams (drawn by I. Thomas),,100,104
354,4,5:42.0,I. Thomas makes free throw 1 of 2,,101,104
355,4,5:42.0,,N. Batum enters the game for J. Lamb,101,104
356,4,5:42.0,I. Thomas makes free throw 2 of 2,,102,104
357,4,5:29.0,,K. Walker misses 2-pt layup from 1 ft,102,104
358,4,5:28.0,Defensive rebound by M. Smart,,102,104
359,4,5:24.0,I. Thomas misses 3-pt jump shot from 29 ft,,102,104
360,4,5:23.0,Offensive rebound by A. Bradley,,102,104
361,4,5:17.0,M. Smart misses 3-pt jump shot from 27 ft,,102,104
362,4,5:15.0,,Defensive rebound by Team,102,104
363,4,5:05.0,,Turnover by M. Williams (bad pass),102,104
364,4,4:51.0,A. Horford makes 2-pt jump shot from 16 ft (assist by A. Bradley),,104,104
365,4,4:35.0,,Personal foul by K. Olynyk (drawn by M. Kidd-Gilchrist),104,104
366,4,4:35.0,,C. Zeller enters the game for F. Kaminsky,104,104
367,4,4:35.0,J. Crowder enters the game for K. Olynyk,,104,104
368,4,4:23.0,,N. Batum misses 3-pt jump shot from 27 ft,104,104
369,4,4:22.0,Defensive rebound by A. Bradley,,104,104
370,4,4:02.0,Shooting foul by M. Kidd-Gilchrist (drawn by M. Smart),,104,104
371,4,4:02.0,M. Smart makes free throw 1 of 2,,105,104
372,4,4:02.0,M. Smart makes free throw 2 of 2,,106,104
373,4,3:59.0,,Charlotte full timeout,106,104
374,4,3:48.0,,Shooting foul by M. Smart (drawn by K. Walker),106,104
375,4,3:48.0,,K. Walker makes free throw 1 of 3,106,105
