,QUARTER,TIME_REMAINING,CHICAGO_ACTION,OKLAHOMA CITY_ACTION,CHICAGO_SCORE,OKLAHOMA CITY_SCORE
29,1,7:36.0,,V. Oladipo misses 3-pt jump shot from 23 ft,6,5
30,1,7:35.0,,Offensive rebound by S. Adams,6,5
31,1,7:32.0,,S. Adams makes 2-pt layup from 2 ft,6,7
32,1,7:18.0,D. Wade misses 2-pt jump shot from 22 ft,,6,7
33,1,7:17.0,Offensive rebound by J. Butler,,6,7
34,1,7:17.0,J. Butler makes 2-pt layup from 1 ft,,8,7
35,1,7:04.0,,R. Westbrook misses 2-pt jump shot from 8 ft,8,7
36,1,7:04.0,Defensive rebound by J. Grant,,8,7
37,1,6:46.0,J. Butler makes 2-pt jump shot from 13 ft,,10,7
38,1,6:25.0,,D. Sabonis misses 2-pt layup from 4 ft,10,7
39,1,6:25.0,,Offensive rebound by D. Sabonis,10,7
40,1,6:25.0,,D. Sabonis misses 2-pt jump shot from 4 ft,10,7
41,1,6:23.0,Defensive rebound by R. Lopez,,10,7
42,1,6:03.0,J. Butler misses 2-pt jump shot from 17 ft,,10,7
43,1,6:03.0,,Defensive rebound by D. Sabonis,10,7
44,1,5:53.0,,R. Westbrook misses 2-pt jump shot from 20 ft,10,7
45,1,5:52.0,Defensive rebound by Team,,10,7
46,1,5:52.0,Personal foul by D. Sabonis (drawn by R. Lopez),,10,7
47,1,5:52.0,,Oklahoma City full timeout,10,7
48,1,5:52.0,,A. Morrow enters the game for V. Oladipo,10,7
49,1,5:52.0,P. Zipser enters the game for D. Wade,,10,7
50,1,5:34.0,T. Gibson misses 2-pt jump shot from 7 ft,,10,7
51,1,5:33.0,,Defensive rebound by S. Adams,10,7
52,1,5:18.0,,R. Westbrook misses 2-pt jump shot from 17 ft,10,7
53,1,5:17.0,Defensive rebound by P. Zipser,,10,7
54,1,5:00.0,J. Butler makes 2-pt dunk at rim (assist by J. Grant),,12,7
55,1,4:57.0,,Personal foul by J. Butler (drawn by R. Westbrook),12,7
56,1,4:46.0,,S. Adams misses 2-pt jump shot from 12 ft,12,7
57,1,4:45.0,Defensive rebound by T. Gibson,,12,7
58,1,4:36.0,J. Grant makes 2-pt jump shot from 20 ft,,14,7
59,1,4:19.0,,R. Westbrook misses 3-pt jump shot from 24 ft,14,7
60,1,4:18.0,,Offensive rebound by R. Westbrook,14,7
61,1,4:15.0,,R. Westbrook makes 2-pt layup from 2 ft,14,9
62,1,4:09.0,J. Grant makes 2-pt jump shot from 20 ft,,16,9
63,1,3:47.0,,D. Sabonis misses 3-pt jump shot from 24 ft,16,9
64,1,3:47.0,Defensive rebound by J. Butler,,16,9
65,1,3:34.0,T. Gibson makes 2-pt layup from 2 ft,,18,9
66,1,3:24.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),18,11
67,1,3:03.0,R. Lopez misses 2-pt jump shot from 11 ft,,18,11
68,1,3:03.0,,Defensive rebound by A. Roberson,18,11
69,1,2:58.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),18,13
70,1,2:58.0,Chicago full timeout,,18,13
71,1,2:58.0,,J. Lauvergne enters the game for D. Sabonis,18,13
72,1,2:58.0,N. Mirotić enters the game for T. Gibson,,18,13
73,1,2:58.0,R. Rondo enters the game for J. Grant,,18,13
74,1,2:45.0,Turnover by P. Zipser (bad pass),,18,13
75,1,2:45.0,,J. Grant enters the game for S. Adams,18,13
76,1,2:33.0,,R. Westbrook makes 2-pt layup from 1 ft,18,15
77,1,2:21.0,N. Mirotić misses 3-pt jump shot from 25 ft,,18,15
78,1,2:20.0,Offensive rebound by J. Butler,,18,15
79,1,2:15.0,R. Rondo misses 2-pt jump shot from 12 ft,,18,15
80,1,2:15.0,Offensive rebound by R. Lopez,,18,15
81,1,2:13.0,Personal foul by J. Grant (drawn by R. Lopez),,18,15
82,1,2:13.0,,C. Payne enters the game for R. Westbrook,18,15
83,1,2:13.0,C. Felício enters the game for R. Lopez,,18,15
84,1,2:05.0,Shooting foul by A. Roberson (drawn by J. Butler),,18,15
85,1,2:05.0,J. Butler misses free throw 1 of 2,,18,15
86,1,2:05.0,Offensive rebound by Team,,18,15
87,1,2:05.0,J. Butler makes free throw 2 of 2,,19,15
88,1,1:46.0,,J. Grant makes 2-pt jump shot from 19 ft (assist by C. Payne),19,17
89,1,1:26.0,J. Butler misses 2-pt jump shot from 21 ft,,19,17
90,1,1:25.0,,Defensive rebound by A. Roberson,19,17
91,1,1:14.0,,J. Grant misses 3-pt jump shot from 23 ft,19,17
92,1,1:14.0,Defensive rebound by P. Zipser,,19,17
93,1,1:05.0,Turnover by R. Rondo (bad pass; steal by C. Payne),,19,17
94,1,1:01.0,,Shooting foul by P. Zipser (drawn by J. Grant),19,17
95,1,1:01.0,,J. Grant makes free throw 1 of 2,19,18
96,1,1:01.0,D. McDermott enters the game for J. Butler,,19,18
97,1,1:01.0,,V. Oladipo enters the game for A. Roberson,19,18
98,1,1:01.0,,J. Grant makes free throw 2 of 2,19,19
99,1,0:42.0,Turnover by N. Mirotić (bad pass; steal by V. Oladipo),,19,19
100,1,0:37.0,,Personal foul by C. Felício (drawn by J. Lauvergne),19,19
101,1,0:37.0,,J. Lauvergne misses free throw 1 of 2,19,19
102,1,0:37.0,,Offensive rebound by Team,19,19
103,1,0:37.0,,J. Lauvergne makes free throw 2 of 2,19,20
104,1,0:21.0,D. McDermott misses 2-pt jump shot from 10 ft,,19,20
105,1,0:21.0,,Defensive rebound by J. Lauvergne,19,20
106,1,0:04.0,,C. Payne misses 3-pt jump shot from 24 ft,19,20
107,1,0:04.0,Defensive rebound by Team,,19,20
108,1,0:04.0,,Loose ball foul by J. Lauvergne (drawn by N. Mirotić),19,20
109,1,0:00.0,C. Felício makes 2-pt hook shot from 13 ft (assist by R. Rondo),,21,20
110,2,11:36.0,P. Zipser misses 2-pt jump shot from 7 ft,,21,20
111,2,11:35.0,,Defensive rebound by V. Oladipo,21,20
112,2,11:20.0,,V. Oladipo makes 2-pt jump shot from 18 ft,21,22
113,2,11:09.0,Shooting foul by A. Morrow (drawn by P. Zipser),,21,22
114,2,11:09.0,P. Zipser misses free throw 1 of 2,,21,22
115,2,11:09.0,Offensive rebound by Team,,21,22
116,2,11:09.0,P. Zipser makes free throw 2 of 2,,22,22
117,2,10:57.0,,Turnover by J. Lauvergne (bad pass),22,22
118,2,10:40.0,R. Rondo misses 2-pt layup from 1 ft (block by J. Lauvergne),,22,22
119,2,10:39.0,,Defensive rebound by V. Oladipo,22,22
120,2,10:31.0,,J. Lauvergne misses 2-pt layup from 2 ft,22,22
121,2,10:31.0,Defensive rebound by C. Felício,,22,22
122,2,10:24.0,R. Rondo misses 2-pt jump shot from 20 ft,,22,22
123,2,10:23.0,,Defensive rebound by J. Grant,22,22
124,2,10:10.0,,C. Payne misses 2-pt jump shot from 4 ft,22,22
125,2,10:10.0,Defensive rebound by D. McDermott,,22,22
126,2,10:03.0,Turnover by R. Rondo (bad pass; steal by J. Grant),,22,22
127,2,10:00.0,,J. Grant makes 2-pt dunk at rim,22,24
128,2,9:35.0,D. McDermott makes 2-pt layup from 1 ft (assist by P. Zipser),,24,24
129,2,9:15.0,,A. Morrow misses 2-pt jump shot from 9 ft,24,24
130,2,9:15.0,,Offensive rebound by A. Morrow,24,24
131,2,9:12.0,,A. Morrow makes 2-pt layup from 1 ft,24,26
132,2,9:06.0,Offensive foul by D. McDermott (drawn by A. Morrow),,24,26
133,2,9:06.0,Turnover by D. McDermott (offensive foul),,24,26
134,2,9:06.0,,S. Adams enters the game for J. Lauvergne,24,26
135,2,9:06.0,D. Wade enters the game for P. Zipser,,24,26
136,2,8:41.0,,S. Adams misses 2-pt hook shot from 10 ft,24,26
137,2,8:40.0,Defensive rebound by C. Felício,,24,26
138,2,8:32.0,Shooting foul by S. Adams (drawn by C. Felício),,24,26
139,2,8:32.0,Official timeout,,24,26
140,2,8:32.0,C. Felício misses free throw 1 of 2,,24,26
141,2,8:32.0,Offensive rebound by Team,,24,26
142,2,8:32.0,,R. Westbrook enters the game for A. Morrow,24,26
143,2,8:32.0,,A. Roberson enters the game for C. Payne,24,26
144,2,8:32.0,C. Felício makes free throw 2 of 2,,25,26
145,2,8:21.0,,Turnover by R. Westbrook (bad pass; steal by C. Felício),25,26
146,2,8:14.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by R. Rondo),,28,26
147,2,7:56.0,,J. Grant misses 3-pt jump shot from 24 ft,28,26
148,2,7:56.0,,Offensive rebound by Team,28,26
149,2,7:56.0,Loose ball foul by C. Felício (drawn by S. Adams),,28,26
150,2,7:56.0,,D. Sabonis enters the game for J. Grant,28,26
151,2,7:49.0,J. Butler enters the game for R. Rondo,,28,26
152,2,7:44.0,,R. Westbrook makes 3-pt jump shot from 25 ft,28,29
153,2,7:26.0,C. Felício makes 2-pt dunk at rim (assist by D. Wade),,30,29
154,2,7:03.0,,Turnover by D. Sabonis (bad pass; steal by D. Wade),30,29
155,2,6:57.0,D. Wade makes 2-pt layup from 3 ft,,32,29
156,2,6:39.0,,A. Roberson misses 3-pt jump shot from 22 ft,32,29
157,2,6:38.0,Defensive rebound by N. Mirotić,,32,29
158,2,6:32.0,D. McDermott misses 3-pt jump shot from 22 ft,,32,29
159,2,6:31.0,Offensive rebound by N. Mirotić,,32,29
160,2,6:31.0,N. Mirotić makes 2-pt layup from 1 ft,,34,29
161,2,6:31.0,,Oklahoma City full timeout,34,29
162,2,6:31.0,,A. Morrow enters the game for D. Sabonis,34,29
163,2,6:19.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),34,32
164,2,6:11.0,Personal foul by V. Oladipo (drawn by D. Wade),,34,32
165,2,5:56.0,D. McDermott misses 3-pt jump shot from 25 ft,,34,32
166,2,5:55.0,,Defensive rebound by S. Adams,34,32
167,2,5:37.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by A. Morrow),34,35
168,2,5:36.0,Chicago full timeout,,34,35
169,2,5:36.0,T. Gibson enters the game for N. Mirotić,,34,35
170,2,5:36.0,R. Lopez enters the game for C. Felício,,34,35
171,2,5:36.0,J. Grant enters the game for D. McDermott,,34,35
172,2,5:25.0,T. Gibson misses 2-pt jump shot from 5 ft (block by A. Roberson),,34,35
173,2,5:23.0,,Defensive rebound by R. Westbrook,34,35
174,2,5:16.0,,A. Morrow misses 2-pt jump shot from 16 ft,34,35
175,2,5:15.0,,Offensive rebound by V. Oladipo,34,35
176,2,5:15.0,,V. Oladipo misses 2-pt layup from 1 ft,34,35
177,2,5:13.0,Defensive rebound by J. Butler,,34,35
178,2,5:07.0,R. Lopez makes 2-pt layup at rim (assist by J. Butler),,36,35
179,2,4:46.0,,V. Oladipo makes 2-pt jump shot from 16 ft,36,37
180,2,4:19.0,J. Butler misses 3-pt jump shot from 22 ft,,36,37
181,2,4:19.0,,Defensive rebound by A. Roberson,36,37
182,2,4:03.0,,A. Morrow makes 2-pt jump shot from 22 ft (assist by R. Westbrook),36,39
183,2,3:43.0,J. Grant makes 3-pt jump shot from 24 ft (assist by D. Wade),,39,39
184,2,3:24.0,,S. Adams misses 2-pt jump shot from 7 ft,39,39
185,2,3:24.0,Defensive rebound by T. Gibson,,39,39
186,2,3:14.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by J. Butler),,41,39
187,2,2:57.0,,R. Westbrook misses 3-pt jump shot from 27 ft,41,39
188,2,2:56.0,Defensive rebound by D. Wade,,41,39
189,2,2:48.0,D. Wade misses 3-pt jump shot from 24 ft,,41,39
190,2,2:48.0,,Defensive rebound by A. Roberson,41,39
191,2,2:43.0,,Shooting foul by J. Grant (drawn by R. Westbrook),41,39
192,2,2:43.0,,R. Westbrook makes 2-pt layup from 1 ft,41,41
193,2,2:43.0,,R. Westbrook makes free throw 1 of 1,41,42
194,2,2:31.0,Shooting foul by V. Oladipo (drawn by J. Butler),,41,42
195,2,2:31.0,J. Butler makes free throw 1 of 2,,42,42
196,2,2:31.0,J. Butler makes free throw 2 of 2,,43,42
197,2,2:17.0,,R. Westbrook misses 3-pt jump shot from 24 ft,43,42
198,2,2:16.0,Defensive rebound by T. Gibson,,43,42
199,2,2:05.0,R. Lopez makes 2-pt hook shot from 10 ft (assist by J. Grant),,45,42
200,2,1:52.0,,V. Oladipo misses 3-pt jump shot from 23 ft,45,42
201,2,1:52.0,,Offensive rebound by V. Oladipo,45,42
202,2,1:49.0,,V. Oladipo makes 2-pt layup from 1 ft,45,44
203,2,1:33.0,J. Butler makes 2-pt jump shot from 7 ft,,47,44
204,2,1:16.0,,Turnover by R. Westbrook (bad pass; steal by D. Wade),47,44
205,2,1:12.0,Shooting foul by V. Oladipo (drawn by J. Butler),,47,44
206,2,1:12.0,J. Butler misses free throw 1 of 2,,47,44
207,2,1:12.0,Offensive rebound by Team,,47,44
208,2,1:12.0,,D. Sabonis enters the game for V. Oladipo,47,44
209,2,1:12.0,J. Butler makes free throw 2 of 2,,48,44
210,2,0:51.0,,R. Westbrook makes 3-pt jump shot from 25 ft,48,47
211,2,0:35.0,T. Gibson makes 3-pt jump shot from 23 ft (assist by D. Wade),,51,47
212,2,0:33.0,,Turnover by A. Roberson (bad pass; steal by J. Butler),51,47
213,2,0:30.0,,Violation by R. Westbrook (def goaltending),51,47
214,2,0:30.0,J. Butler makes 2-pt jump shot from 6 ft,,53,47
215,2,0:13.0,,R. Westbrook misses 3-pt jump shot from 24 ft,53,47
216,2,0:12.0,Defensive rebound by Team,,53,47
217,2,0:12.0,Chicago full timeout,,53,47
218,2,0:12.0,,S. Christon enters the game for A. Morrow,53,47
219,2,0:12.0,D. McDermott enters the game for R. Lopez,,53,47
220,2,0:04.0,J. Butler makes 2-pt layup from 2 ft,,55,47
221,2,0:00.0,,R. Westbrook misses 2-pt layup from 3 ft (block by T. Gibson),55,47
222,2,0:00.0,,Offensive rebound by Team,55,47
223,3,11:41.0,D. Wade makes 2-pt jump shot from 20 ft (assist by J. Grant),,57,47
224,3,11:28.0,,A. Roberson makes 2-pt layup at rim (assist by R. Westbrook),57,49
225,3,11:03.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by J. Butler),,59,49
226,3,10:45.0,,D. Sabonis misses 2-pt hook shot from 6 ft,59,49
227,3,10:45.0,,Offensive rebound by Team,59,49
228,3,10:45.0,Loose ball foul by R. Lopez (drawn by S. Adams),,59,49
229,3,10:37.0,,V. Oladipo misses 3-pt jump shot from 24 ft,59,49
230,3,10:37.0,,Offensive rebound by Team,59,49
231,3,10:37.0,Loose ball foul by R. Lopez (drawn by S. Adams),,59,49
232,3,10:31.0,,Turnover by S. Adams (bad pass; steal by J. Butler),59,49
233,3,10:27.0,J. Butler misses 2-pt layup from 2 ft (block by R. Westbrook),,59,49
234,3,10:27.0,Offensive rebound by Team,,59,49
235,3,10:19.0,D. Wade misses 2-pt jump shot from 9 ft,,59,49
236,3,10:19.0,,Defensive rebound by A. Roberson,59,49
237,3,10:05.0,,Personal foul by J. Butler (drawn by D. Sabonis),59,49
238,3,9:58.0,,V. Oladipo misses 2-pt jump shot from 10 ft,59,49
239,3,9:58.0,Defensive rebound by T. Gibson,,59,49
240,3,9:57.0,Personal foul by V. Oladipo (drawn by T. Gibson),,59,49
241,3,9:45.0,D. Wade makes 2-pt jump shot from 19 ft,,61,49
242,3,9:31.0,,R. Westbrook makes 2-pt layup from 1 ft,61,51
243,3,9:15.0,R. Lopez makes 2-pt layup from 1 ft (assist by D. Wade),,63,51
244,3,9:15.0,,Oklahoma City full timeout,63,51
245,3,9:15.0,,A. Morrow enters the game for V. Oladipo,63,51
246,3,9:01.0,,A. Morrow misses 3-pt jump shot from 25 ft,63,51
247,3,9:00.0,Defensive rebound by D. Wade,,63,51
248,3,8:40.0,D. Wade makes 2-pt jump shot from 13 ft,,65,51
249,3,8:27.0,,R. Westbrook misses 2-pt layup from 2 ft,65,51
250,3,8:27.0,,Offensive rebound by Team,65,51
251,3,8:27.0,,K. Singler enters the game for D. Sabonis,65,51
252,3,8:21.0,,A. Morrow misses 3-pt jump shot from 23 ft,65,51
253,3,8:20.0,Defensive rebound by T. Gibson,,65,51
254,3,8:10.0,R. Lopez makes 2-pt layup from 2 ft (assist by D. Wade),,67,51
255,3,7:58.0,,A. Roberson misses 3-pt jump shot from 23 ft,67,51
256,3,7:58.0,Defensive rebound by Team,,67,51
257,3,7:57.0,,Loose ball foul by R. Westbrook (drawn by J. Butler),67,51
258,3,7:46.0,Turnover by T. Gibson (bad pass; steal by R. Westbrook),,67,51
259,3,7:39.0,,A. Morrow misses 3-pt jump shot from 25 ft,67,51
260,3,7:38.0,,Offensive rebound by S. Adams,67,51
261,3,7:27.0,,Personal foul by T. Gibson (drawn by A. Morrow),67,51
262,3,7:14.0,,A. Morrow misses 2-pt jump shot from 10 ft,67,51
263,3,7:13.0,Defensive rebound by T. Gibson,,67,51
264,3,6:57.0,T. Gibson makes 2-pt layup from 1 ft,,69,51
265,3,6:57.0,Shooting foul by K. Singler (drawn by T. Gibson),,69,51
266,3,6:57.0,T. Gibson makes free throw 1 of 1,,70,51
267,3,6:48.0,,R. Westbrook misses 2-pt dunk at rim,70,51
268,3,6:48.0,Defensive rebound by J. Grant,,70,51
269,3,6:42.0,Shooting foul by A. Roberson (drawn by D. Wade),,70,51
270,3,6:42.0,D. Wade makes free throw 1 of 2,,71,51
271,3,6:42.0,,J. Lauvergne enters the game for A. Roberson,71,51
272,3,6:42.0,D. Wade makes free throw 2 of 2,,72,51
273,3,6:29.0,,Shooting foul by R. Lopez (drawn by R. Westbrook),72,51
274,3,6:29.0,,R. Westbrook makes free throw 1 of 2,72,52
275,3,6:29.0,Violation by Team (jump ball),,72,52
276,3,6:29.0,,R. Westbrook misses free throw 2 of 2,72,52
277,3,6:29.0,C. Felício enters the game for R. Lopez,,72,52
278,3,6:28.0,Defensive rebound by Team,,72,52
279,3,6:26.0,Technical foul by R. Lopez,,72,52
280,3,6:26.0,,R. Westbrook makes technical free throw,72,53
281,3,6:13.0,J. Butler makes 2-pt layup from 1 ft,,74,53
282,3,6:05.0,,Shooting foul by C. Felício (drawn by R. Westbrook),74,53
283,3,6:05.0,,R. Westbrook makes free throw 1 of 2,74,54
284,3,6:05.0,,R. Westbrook makes free throw 2 of 2,74,55
285,3,5:48.0,Shooting foul by K. Singler (drawn by J. Butler),,74,55
286,3,5:48.0,J. Butler makes free throw 1 of 2,,75,55
287,3,5:48.0,,S. Christon enters the game for A. Morrow,75,55
288,3,5:48.0,P. Zipser enters the game for D. Wade,,75,55
289,3,5:48.0,J. Butler makes free throw 2 of 2,,76,55
290,3,5:38.0,,R. Westbrook makes 2-pt dunk at rim,76,57
291,3,5:18.0,Turnover by J. Butler (lost ball),,76,57
292,3,5:18.0,,A. Roberson enters the game for K. Singler,76,57
293,3,5:08.0,,J. Lauvergne makes 3-pt jump shot from 23 ft (assist by A. Roberson),76,60
294,3,5:07.0,Chicago full timeout,,76,60
295,3,5:07.0,N. Mirotić enters the game for T. Gibson,,76,60
296,3,4:53.0,P. Zipser makes 3-pt jump shot from 22 ft (assist by J. Butler),,79,60
297,3,4:46.0,,R. Westbrook makes 2-pt layup from 1 ft,79,62
298,3,4:21.0,J. Grant misses 2-pt jump shot from 17 ft,,79,62
299,3,4:20.0,,Defensive rebound by Team,79,62
300,3,4:19.0,R. Rondo enters the game for J. Grant,,79,62
301,3,4:10.0,,S. Christon makes 3-pt jump shot from 24 ft (assist by R. Westbrook),79,65
302,3,4:05.0,P. Zipser makes 2-pt jump shot from 4 ft (assist by R. Rondo),,81,65
303,3,4:05.0,Shooting foul by S. Christon (drawn by P. Zipser),,81,65
304,3,4:05.0,P. Zipser makes free throw 1 of 1,,82,65
305,3,3:55.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,82,65
306,3,3:54.0,Defensive rebound by Team,,82,65
307,3,3:29.0,P. Zipser misses 3-pt jump shot from 24 ft,,82,65
308,3,3:29.0,,Defensive rebound by A. Roberson,82,65
309,3,3:11.0,,R. Westbrook misses 2-pt jump shot from 14 ft,82,65
310,3,3:11.0,,Offensive rebound by S. Adams,82,65
311,3,3:10.0,,Shooting foul by P. Zipser (drawn by S. Adams),82,65
312,3,3:10.0,,S. Adams makes free throw 1 of 2,82,66
313,3,3:10.0,,S. Adams makes free throw 2 of 2,82,67
314,3,2:52.0,C. Felício makes 2-pt dunk at rim (assist by J. Butler),,84,67
315,3,2:45.0,,R. Westbrook misses 3-pt jump shot from 24 ft,84,67
316,3,2:44.0,Defensive rebound by P. Zipser,,84,67
317,3,2:28.0,N. Mirotić misses 3-pt jump shot from 24 ft,,84,67
318,3,2:27.0,,Defensive rebound by R. Westbrook,84,67
319,3,2:22.0,,R. Westbrook makes 2-pt layup from 1 ft,84,69
320,3,2:00.0,J. Butler makes 2-pt layup from 1 ft,,86,69
321,3,1:49.0,,Turnover by R. Westbrook (bad pass; steal by R. Rondo),86,69
322,3,1:44.0,J. Butler makes 2-pt layup from 1 ft (assist by P. Zipser),,88,69
323,3,1:44.0,,Oklahoma City full timeout,88,69
324,3,1:44.0,,C. Payne enters the game for R. Westbrook,88,69
325,3,1:30.0,,C. Payne misses 2-pt layup from 1 ft,88,69
326,3,1:29.0,Defensive rebound by C. Felício,,88,69
327,3,1:21.0,J. Butler makes 2-pt jump shot from 14 ft (assist by R. Rondo),,90,69
328,3,1:07.0,,S. Christon misses 3-pt jump shot from 24 ft,90,69
329,3,1:06.0,Defensive rebound by P. Zipser,,90,69
330,3,1:02.0,Personal foul by S. Christon (drawn by N. Mirotić),,90,69
331,3,1:02.0,N. Mirotić makes free throw 1 of 2,,91,69
332,3,1:02.0,D. McDermott enters the game for J. Butler,,91,69
333,3,1:02.0,,V. Oladipo enters the game for S. Christon,91,69
334,3,1:02.0,,J. Grant enters the game for S. Adams,91,69
335,3,1:02.0,N. Mirotić makes free throw 2 of 2,,92,69
336,3,0:45.0,,V. Oladipo misses 3-pt jump shot from 24 ft,92,69
337,3,0:44.0,Defensive rebound by P. Zipser,,92,69
338,3,0:35.0,N. Mirotić makes 2-pt jump shot from 16 ft (assist by R. Rondo),,94,69
339,3,0:27.0,,Personal foul by R. Rondo (drawn by J. Grant),94,69
340,3,0:27.0,,J. Grant makes free throw 1 of 2,94,70
341,3,0:27.0,,J. Grant makes free throw 2 of 2,94,71
342,3,0:07.0,Turnover by R. Rondo (bad pass; steal by J. Lauvergne),,94,71
343,3,0:00.0,,C. Payne makes 2-pt layup from 1 ft (assist by J. Lauvergne),94,73
344,4,11:49.0,,J. Grant makes 2-pt dunk at rim (assist by C. Payne),94,75
345,4,11:22.0,Shooting foul by V. Oladipo (drawn by D. McDermott),,94,75
346,4,11:22.0,D. McDermott makes free throw 1 of 2,,95,75
347,4,11:22.0,D. McDermott makes free throw 2 of 2,,96,75
348,4,11:07.0,,A. Morrow misses 3-pt jump shot from 24 ft,96,75
349,4,11:06.0,Defensive rebound by N. Mirotić,,96,75
350,4,10:48.0,D. McDermott makes 2-pt jump shot from 21 ft (assist by R. Rondo),,98,75
351,4,10:35.0,,Def 3 sec tech foul by P. Zipser,98,75
352,4,10:35.0,,V. Oladipo makes technical free throw,98,76
353,4,10:35.0,,N. Collison enters the game for J. Lauvergne,98,76
354,4,10:28.0,,V. Oladipo makes 2-pt jump shot from 10 ft,98,78
355,4,10:14.0,R. Rondo misses 2-pt jump shot from 19 ft,,98,78
356,4,10:14.0,,Defensive rebound by V. Oladipo,98,78
357,4,10:05.0,,V. Oladipo misses 2-pt jump shot from 20 ft,98,78
358,4,10:05.0,Defensive rebound by N. Mirotić,,98,78
359,4,9:52.0,D. Wade enters the game for P. Zipser,,98,78
360,4,9:44.0,Shooting foul by A. Morrow (drawn by C. Felício),,98,78
361,4,9:44.0,C. Felício makes free throw 1 of 2,,99,78
362,4,9:44.0,C. Felício makes free throw 2 of 2,,100,78
363,4,9:34.0,,C. Payne misses 2-pt jump shot from 20 ft,100,78
364,4,9:33.0,Defensive rebound by D. Wade,,100,78
365,4,9:24.0,D. Wade makes 2-pt jump shot from 20 ft,,102,78
366,4,9:09.0,,V. Oladipo misses 2-pt jump shot from 4 ft,102,78
367,4,9:09.0,Defensive rebound by D. Wade,,102,78
368,4,9:04.0,Shooting foul by C. Payne (drawn by D. Wade),,102,78
369,4,9:04.0,D. Wade makes free throw 1 of 2,,103,78
370,4,9:04.0,,R. Westbrook enters the game for V. Oladipo,103,78
371,4,9:04.0,D. Wade makes free throw 2 of 2,,104,78
372,4,8:54.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),104,81
373,4,8:40.0,D. Wade makes 2-pt jump shot from 6 ft,,106,81
374,4,8:32.0,,Shooting foul by C. Felício (drawn by R. Westbrook),106,81
375,4,8:32.0,Official timeout,,106,81
376,4,8:32.0,,R. Westbrook misses free throw 1 of 2,106,81
377,4,8:32.0,,Offensive rebound by Team,106,81
378,4,8:32.0,,R. Westbrook makes free throw 2 of 2,106,82
379,4,8:16.0,D. Wade makes 2-pt jump shot from 11 ft,,108,82
380,4,8:14.0,,Oklahoma City full timeout,108,82
381,4,8:14.0,,S. Christon enters the game for R. Westbrook,108,82
382,4,8:01.0,,A. Morrow misses 3-pt jump shot from 23 ft,108,82
383,4,8:01.0,,Offensive rebound by S. Christon,108,82
384,4,7:45.0,,S. Christon misses 2-pt jump shot from 12 ft,108,82
385,4,7:45.0,Defensive rebound by D. Wade,,108,82
