,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BOSTON_ACTION,NEW ORLEANS_SCORE,BOSTON_SCORE
30,1,7:51.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by M. Smart),14,7
31,1,7:33.0,S. Hill misses 3-pt jump shot from 24 ft,,14,7
32,1,7:32.0,,Defensive rebound by I. Thomas,14,7
33,1,7:23.0,,I. Thomas misses 2-pt jump shot from 4 ft (block by S. Hill),14,7
34,1,7:20.0,Defensive rebound by B. Hield,,14,7
35,1,7:08.0,A. Davis misses 2-pt jump shot from 10 ft,,14,7
36,1,7:07.0,,Defensive rebound by J. Crowder,14,7
37,1,6:53.0,,J. Crowder misses 2-pt jump shot from 8 ft,14,7
38,1,6:52.0,Defensive rebound by J. Holiday,,14,7
39,1,6:47.0,Personal foul by A. Johnson (drawn by A. Davis),,14,7
40,1,6:47.0,,K. Olynyk enters the game for A. Johnson,14,7
41,1,6:44.0,J. Holiday misses 3-pt jump shot from 27 ft,,14,7
42,1,6:43.0,,Defensive rebound by K. Olynyk,14,7
43,1,6:33.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by K. Olynyk),14,10
44,1,6:28.0,New Orleans full timeout,,14,10
45,1,6:19.0,Turnover by A. Davis (lost ball; steal by M. Smart),,14,10
46,1,6:15.0,,M. Smart makes 2-pt layup from 1 ft,14,12
47,1,6:15.0,,Shooting foul by J. Holiday (drawn by M. Smart),14,12
48,1,6:15.0,,M. Smart makes free throw 1 of 1,14,13
49,1,5:54.0,J. Holiday makes 2-pt layup from 2 ft (assist by B. Hield),,16,13
50,1,5:39.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),16,15
51,1,5:24.0,Turnover by B. Hield (bad pass; steal by I. Thomas),,16,15
52,1,5:17.0,,I. Thomas misses 2-pt layup from 2 ft,16,15
53,1,5:15.0,Defensive rebound by J. Holiday,,16,15
54,1,5:09.0,J. Holiday makes 2-pt layup from 3 ft,,18,15
55,1,4:49.0,,Turnover by M. Smart (lost ball; steal by J. Holiday),18,15
56,1,4:40.0,B. Hield makes 3-pt jump shot from 27 ft,,21,15
57,1,4:28.0,,Turnover by A. Horford (bad pass),21,15
58,1,4:17.0,D. Cunningham misses 3-pt jump shot from 22 ft,,21,15
59,1,4:17.0,,Defensive rebound by J. Crowder,21,15
60,1,4:01.0,,Turnover by A. Horford (bad pass; steal by S. Hill),21,15
61,1,3:51.0,S. Hill misses 2-pt layup from 2 ft (block by M. Smart),,21,15
62,1,3:49.0,Offensive rebound by S. Hill,,21,15
63,1,3:49.0,S. Hill makes 2-pt layup at rim,,23,15
64,1,3:29.0,,J. Crowder misses 3-pt jump shot from 26 ft,23,15
65,1,3:28.0,Defensive rebound by D. Cunningham,,23,15
66,1,3:09.0,A. Davis makes 2-pt hook shot from 3 ft,,25,15
67,1,3:04.0,,Personal foul by B. Hield (drawn by I. Thomas),25,15
68,1,3:04.0,E. Moore enters the game for S. Hill,,25,15
69,1,3:04.0,T. Jones enters the game for D. Cunningham,,25,15
70,1,3:04.0,,J. Brown enters the game for A. Horford,25,15
71,1,3:04.0,,T. Rozier enters the game for J. Crowder,25,15
72,1,3:04.0,,J. Jerebko enters the game for I. Thomas,25,15
73,1,2:55.0,,Boston full timeout,25,15
74,1,2:55.0,L. Galloway enters the game for B. Hield,,25,15
75,1,2:47.0,,J. Jerebko misses 2-pt layup from 2 ft,25,15
76,1,2:45.0,Defensive rebound by A. Davis,,25,15
77,1,2:28.0,Turnover by J. Holiday (bad pass; steal by T. Rozier),,25,15
78,1,2:23.0,,T. Rozier makes 2-pt layup at rim,25,17
79,1,2:06.0,Personal foul by J. Jerebko (drawn by A. Davis),,25,17
80,1,1:59.0,E. Moore misses 3-pt jump shot from 24 ft,,25,17
81,1,1:58.0,,Defensive rebound by J. Jerebko,25,17
82,1,1:48.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by T. Rozier),25,19
83,1,1:36.0,A. Davis misses 2-pt jump shot from 11 ft,,25,19
84,1,1:36.0,Offensive rebound by A. Davis,,25,19
85,1,1:35.0,A. Davis makes 2-pt layup from 1 ft,,27,19
86,1,1:35.0,Shooting foul by K. Olynyk (drawn by A. Davis),,27,19
87,1,1:35.0,T. Evans enters the game for J. Holiday,,27,19
88,1,1:35.0,A. Davis makes free throw 1 of 1,,28,19
89,1,1:15.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by M. Smart),28,22
90,1,1:02.0,Turnover by E. Moore (bad pass; steal by M. Smart),,28,22
91,1,0:59.0,D. Motiejūnas enters the game for A. Davis,,28,22
92,1,0:58.0,,M. Smart makes 2-pt jump shot from 6 ft (assist by J. Brown),28,24
93,1,0:58.0,,Shooting foul by L. Galloway (drawn by M. Smart),28,24
94,1,0:58.0,,M. Smart makes free throw 1 of 1,28,25
95,1,0:47.0,L. Galloway misses 2-pt jump shot from 22 ft,,28,25
96,1,0:45.0,,Defensive rebound by J. Brown,28,25
97,1,0:42.0,,J. Brown misses 2-pt layup from 4 ft (block by T. Evans),28,25
98,1,0:41.0,,Offensive rebound by Team,28,25
99,1,0:40.0,,M. Smart makes 3-pt jump shot from 24 ft,28,28
100,1,0:17.0,E. Moore makes 2-pt jump shot from 19 ft,,30,28
101,1,0:17.0,Shooting foul by J. Brown (drawn by E. Moore),,30,28
102,1,0:17.0,E. Moore makes free throw 1 of 1,,31,28
103,2,11:43.0,,J. Brown misses 2-pt layup from 2 ft,31,28
104,2,11:42.0,Defensive rebound by D. Motiejūnas,,31,28
105,2,11:40.0,Shooting foul by G. Green (drawn by T. Evans),,31,28
106,2,11:40.0,T. Evans makes free throw 1 of 2,,32,28
107,2,11:40.0,T. Evans makes free throw 2 of 2,,33,28
108,2,11:28.0,,Shooting foul by T. Evans (drawn by G. Green),33,28
109,2,11:28.0,,G. Green makes free throw 1 of 2,33,29
110,2,11:28.0,,G. Green makes free throw 2 of 2,33,30
111,2,11:16.0,L. Galloway makes 2-pt jump shot from 18 ft (assist by D. Motiejūnas),,35,30
112,2,11:03.0,,G. Green misses 3-pt jump shot from 27 ft,35,30
113,2,11:02.0,Defensive rebound by Team,,35,30
114,2,10:49.0,Shooting foul by G. Green (drawn by D. Motiejūnas),,35,30
115,2,10:49.0,D. Motiejūnas misses free throw 1 of 2,,35,30
116,2,10:49.0,Offensive rebound by Team,,35,30
117,2,10:49.0,D. Motiejūnas misses free throw 2 of 2,,35,30
118,2,10:49.0,,Defensive rebound by K. Olynyk,35,30
119,2,10:49.0,,I. Thomas enters the game for T. Rozier,35,30
120,2,10:35.0,,K. Olynyk misses 2-pt jump shot from 21 ft,35,30
121,2,10:34.0,Defensive rebound by D. Motiejūnas,,35,30
122,2,10:29.0,E. Moore misses 3-pt jump shot from 25 ft,,35,30
123,2,10:28.0,,Defensive rebound by J. Brown,35,30
124,2,10:20.0,,I. Thomas misses 3-pt jump shot from 28 ft,35,30
125,2,10:19.0,,Offensive rebound by J. Jerebko,35,30
126,2,10:16.0,,G. Green makes 3-pt jump shot from 26 ft (assist by K. Olynyk),35,33
127,2,9:59.0,L. Galloway misses 3-pt jump shot from 26 ft,,35,33
128,2,9:58.0,,Defensive rebound by J. Jerebko,35,33
129,2,9:49.0,,Turnover by I. Thomas (bad pass; steal by T. Evans),35,33
130,2,9:38.0,T. Evans misses 3-pt jump shot from 26 ft,,35,33
131,2,9:37.0,,Defensive rebound by J. Jerebko,35,33
132,2,9:22.0,Offensive charge foul by J. Brown (drawn by D. Motiejūnas),,35,33
133,2,9:22.0,,Turnover by J. Brown (offensive foul),35,33
134,2,9:17.0,,Offensive charge foul by T. Evans (drawn by J. Jerebko),35,33
135,2,9:17.0,Turnover by T. Evans (offensive foul),,35,33
136,2,9:03.0,,J. Brown misses 2-pt layup from 3 ft,35,33
137,2,9:02.0,Defensive rebound by L. Galloway,,35,33
138,2,8:44.0,T. Evans makes 2-pt layup at rim,,37,33
139,2,8:33.0,,Shooting foul by D. Motiejūnas (drawn by I. Thomas),37,33
140,2,8:33.0,Official timeout,,37,33
141,2,8:33.0,,I. Thomas makes free throw 1 of 2,37,34
142,2,8:33.0,,A. Horford enters the game for K. Olynyk,37,33
143,2,8:33.0,,I. Thomas makes free throw 2 of 2,37,35
144,2,8:12.0,T. Jones misses 2-pt hook shot from 8 ft,,37,35
145,2,8:12.0,,Defensive rebound by J. Brown,37,35
146,2,8:02.0,,J. Brown misses 2-pt jump shot from 12 ft,37,35
147,2,8:01.0,Defensive rebound by T. Evans,,37,35
148,2,7:51.0,D. Motiejūnas makes 3-pt jump shot from 27 ft (assist by T. Evans),,40,35
149,2,7:31.0,,G. Green makes 2-pt jump shot from 18 ft,40,37
150,2,7:17.0,L. Galloway misses 2-pt jump shot from 21 ft,,40,37
151,2,7:16.0,,Defensive rebound by A. Horford,40,37
152,2,7:05.0,,J. Jerebko makes 2-pt hook shot from 2 ft,40,39
153,2,6:44.0,D. Motiejūnas makes 2-pt hook shot from 6 ft (assist by E. Moore),,42,39
154,2,6:39.0,,J. Crowder enters the game for J. Brown,42,39
155,2,6:39.0,A. Davis enters the game for T. Jones,,42,39
156,2,6:39.0,J. Holiday enters the game for L. Galloway,,42,39
157,2,6:35.0,,G. Green makes 3-pt jump shot from 26 ft (assist by J. Crowder),42,42
158,2,6:23.0,J. Holiday makes 2-pt jump shot from 11 ft,,44,42
159,2,6:09.0,,A. Horford misses 2-pt layup from 1 ft,44,42
160,2,6:07.0,,Offensive rebound by A. Horford,44,42
161,2,6:07.0,,A. Horford misses 2-pt layup from 1 ft,44,42
162,2,6:05.0,Defensive rebound by T. Evans,,44,42
163,2,6:02.0,A. Davis makes 2-pt dunk at rim (assist by T. Evans),,46,42
164,2,6:02.0,Shooting foul by J. Jerebko (drawn by A. Davis),,46,42
165,2,6:02.0,,A. Johnson enters the game for J. Jerebko,46,42
166,2,6:02.0,A. Davis makes free throw 1 of 1,,47,42
167,2,5:48.0,,A. Horford misses 3-pt jump shot from 25 ft,47,42
168,2,5:47.0,Defensive rebound by D. Motiejūnas,,47,42
169,2,5:38.0,E. Moore makes 2-pt jump shot from 7 ft,,49,42
170,2,5:35.0,,Boston full timeout,49,42
171,2,5:35.0,,M. Smart enters the game for G. Green,49,42
172,2,5:35.0,B. Hield enters the game for T. Evans,,49,42
173,2,5:35.0,D. Cunningham enters the game for D. Motiejūnas,,49,42
174,2,5:24.0,,J. Crowder misses 3-pt jump shot from 27 ft,49,42
175,2,5:23.0,Defensive rebound by D. Cunningham,,49,42
176,2,5:06.0,,Offensive charge foul by D. Cunningham (drawn by M. Smart),49,42
177,2,5:06.0,Turnover by D. Cunningham (offensive foul),,49,42
178,2,4:46.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by A. Horford),49,45
179,2,4:33.0,A. Davis misses 2-pt layup from 3 ft,,49,45
180,2,4:32.0,,Defensive rebound by A. Horford,49,45
181,2,4:20.0,,A. Johnson makes 2-pt layup at rim (assist by A. Horford),49,47
182,2,4:07.0,D. Cunningham misses 3-pt jump shot from 23 ft,,49,47
183,2,4:06.0,,Defensive rebound by M. Smart,49,47
184,2,3:57.0,,A. Johnson misses 3-pt jump shot from 26 ft,49,47
185,2,3:56.0,Defensive rebound by B. Hield,,49,47
186,2,3:42.0,A. Davis makes 2-pt jump shot from 7 ft,,51,47
187,2,3:19.0,,A. Horford misses 3-pt jump shot from 26 ft,51,47
188,2,3:18.0,,Offensive rebound by J. Crowder,51,47
189,2,3:14.0,,I. Thomas misses 2-pt jump shot from 16 ft,51,47
190,2,3:13.0,,Offensive rebound by A. Horford,51,47
191,2,3:05.0,,A. Johnson misses 2-pt hook shot from 4 ft,51,47
192,2,3:05.0,,Offensive rebound by Team,51,47
193,2,3:05.0,Loose ball foul by D. Cunningham (drawn by A. Horford),,51,47
194,2,2:59.0,,I. Thomas makes 2-pt layup from 2 ft (assist by J. Crowder),51,49
195,2,2:38.0,Personal foul by M. Smart (drawn by B. Hield),,51,49
196,2,2:38.0,New Orleans full timeout,,51,49
197,2,2:38.0,D. Motiejūnas enters the game for D. Cunningham,,51,49
198,2,2:27.0,E. Moore misses 2-pt jump shot from 14 ft,,51,49
199,2,2:25.0,,Defensive rebound by Team,51,49
200,2,2:25.0,Loose ball foul by D. Motiejūnas (drawn by A. Johnson),,51,49
201,2,2:13.0,,I. Thomas misses 3-pt jump shot from 27 ft,51,49
202,2,2:12.0,,Offensive rebound by Team,51,49
203,2,2:12.0,T. Evans enters the game for E. Moore,,51,49
204,2,2:05.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart),51,52
205,2,1:50.0,J. Holiday misses 3-pt jump shot from 26 ft (block by I. Thomas),,51,52
206,2,1:49.0,,Defensive rebound by Team,51,52
207,2,1:49.0,,Personal foul by J. Holiday (drawn by I. Thomas),51,52
208,2,1:49.0,,I. Thomas makes free throw 1 of 2,51,53
209,2,1:49.0,E. Moore enters the game for J. Holiday,,51,53
210,2,1:49.0,,I. Thomas makes free throw 2 of 2,51,54
211,2,1:26.0,A. Davis misses 2-pt jump shot from 12 ft,,51,54
212,2,1:25.0,Offensive rebound by Team,,51,54
213,2,1:25.0,Turnover by Team (shot clock),,51,54
214,2,1:11.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by A. Horford),51,57
215,2,1:03.0,New Orleans full timeout,,51,57
216,2,0:48.0,T. Evans misses 2-pt jump shot from 4 ft,,51,57
217,2,0:48.0,Offensive rebound by Team,,51,57
218,2,0:48.0,,Loose ball foul by A. Horford (drawn by D. Motiejūnas),51,57
219,2,0:48.0,D. Motiejūnas makes free throw 1 of 2,,52,57
220,2,0:48.0,,K. Olynyk enters the game for A. Johnson,52,57
221,2,0:48.0,D. Motiejūnas makes free throw 2 of 2,,53,57
222,2,0:27.0,,I. Thomas misses 2-pt jump shot from 5 ft (block by E. Moore),53,57
223,2,0:26.0,,Offensive rebound by I. Thomas,53,57
224,2,0:24.0,,M. Smart misses 3-pt jump shot from 26 ft,53,57
225,2,0:22.0,Defensive rebound by A. Davis,,53,57
226,2,0:01.0,T. Evans misses 2-pt hook shot from 6 ft,,53,57
227,2,0:00.0,,Defensive rebound by I. Thomas,53,57
228,3,11:41.0,,A. Horford misses 2-pt layup from 2 ft,53,57
229,3,11:38.0,,Offensive rebound by A. Johnson,53,57
230,3,11:38.0,,A. Johnson misses 2-pt layup from 1 ft,53,57
231,3,11:37.0,,Offensive rebound by A. Johnson,53,57
232,3,11:37.0,,A. Johnson misses 2-pt layup at rim,53,57
233,3,11:36.0,Defensive rebound by S. Hill,,53,57
234,3,11:13.0,B. Hield misses 2-pt jump shot from 22 ft,,53,57
235,3,11:12.0,,Defensive rebound by J. Crowder,53,57
236,3,10:59.0,,M. Smart misses 2-pt jump shot from 19 ft,53,57
237,3,10:58.0,Defensive rebound by D. Cunningham,,53,57
238,3,10:33.0,B. Hield misses 2-pt layup from 2 ft (block by A. Horford),,53,57
239,3,10:32.0,,Defensive rebound by A. Johnson,53,57
240,3,10:16.0,,I. Thomas makes 2-pt layup from 3 ft,53,59
241,3,9:52.0,A. Davis makes 2-pt jump shot from 14 ft (assist by S. Hill),,55,59
242,3,9:31.0,,Offensive foul by A. Johnson (drawn by D. Cunningham),55,59
243,3,9:31.0,,Turnover by A. Johnson (offensive foul),55,59
244,3,9:22.0,J. Holiday misses 2-pt jump shot from 18 ft,,55,59
245,3,9:20.0,,Defensive rebound by A. Horford,55,59
246,3,9:11.0,,I. Thomas makes 3-pt jump shot from 27 ft,55,62
247,3,8:49.0,Shooting foul by A. Johnson (drawn by J. Holiday),,55,62
248,3,8:49.0,J. Holiday makes free throw 1 of 2,,56,62
249,3,8:49.0,J. Holiday makes free throw 2 of 2,,57,62
250,3,8:41.0,,Personal foul by J. Holiday (drawn by I. Thomas),57,62
251,3,8:29.0,,A. Horford makes 2-pt hook shot from 6 ft,57,64
252,3,8:19.0,Turnover by A. Davis (traveling),,57,64
253,3,8:05.0,,A. Horford misses 3-pt jump shot from 27 ft,57,64
254,3,8:04.0,,Offensive rebound by M. Smart,57,64
255,3,7:59.0,,J. Crowder misses 3-pt jump shot from 25 ft,57,64
256,3,7:58.0,,Offensive rebound by A. Horford,57,64
257,3,7:54.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Horford),57,67
258,3,7:47.0,New Orleans full timeout,,57,67
259,3,7:47.0,D. Motiejūnas enters the game for S. Hill,,57,67
260,3,7:37.0,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Holiday),,59,67
261,3,7:21.0,,A. Horford makes 2-pt jump shot from 4 ft,59,69
262,3,7:21.0,,Shooting foul by D. Motiejūnas (drawn by A. Horford),59,69
263,3,7:21.0,,A. Horford makes free throw 1 of 1,59,70
264,3,7:10.0,Turnover by J. Holiday (bad pass; steal by J. Crowder),,59,70
265,3,7:05.0,,A. Horford misses 2-pt layup from 3 ft,59,70
266,3,7:05.0,,Offensive rebound by A. Johnson,59,70
267,3,7:05.0,,Personal foul by D. Cunningham (drawn by A. Johnson),59,70
268,3,7:05.0,,A. Johnson makes free throw 1 of 2,59,71
269,3,7:05.0,,A. Johnson misses free throw 2 of 2,59,71
270,3,7:05.0,Defensive rebound by A. Davis,,59,71
271,3,6:55.0,Turnover by A. Davis (bad pass; steal by I. Thomas),,59,71
272,3,6:48.0,,I. Thomas misses 3-pt jump shot from 27 ft,59,71
273,3,6:47.0,Defensive rebound by B. Hield,,59,71
274,3,6:35.0,D. Motiejūnas makes 2-pt hook shot from 4 ft (assist by B. Hield),,61,71
275,3,6:21.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Horford),61,74
276,3,6:21.0,,Shooting foul by B. Hield (drawn by M. Smart),61,74
277,3,6:21.0,,M. Smart makes free throw 1 of 1,61,75
278,3,6:07.0,D. Motiejūnas misses 2-pt jump shot from 13 ft,,61,75
279,3,6:06.0,Offensive rebound by D. Motiejūnas,,61,75
280,3,5:59.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),,64,75
281,3,5:42.0,,I. Thomas makes 2-pt jump shot from 10 ft,64,77
282,3,5:27.0,B. Hield misses 3-pt jump shot from 27 ft,,64,77
283,3,5:26.0,,Defensive rebound by M. Smart,64,77
284,3,5:20.0,,Shooting foul by D. Cunningham (drawn by A. Johnson),64,77
285,3,5:20.0,,A. Johnson misses free throw 1 of 2,64,77
286,3,5:20.0,,Offensive rebound by Team,64,77
287,3,5:20.0,S. Hill enters the game for D. Cunningham,,64,77
288,3,5:20.0,,A. Johnson makes free throw 2 of 2,64,78
289,3,5:03.0,B. Hield makes 3-pt jump shot from 26 ft (assist by A. Davis),,67,78
290,3,4:51.0,,A. Horford misses 2-pt jump shot from 5 ft,67,78
291,3,4:50.0,,Offensive rebound by A. Johnson,67,78
292,3,4:46.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Johnson),67,81
293,3,4:33.0,,J. Brown enters the game for I. Thomas,67,81
294,3,4:22.0,J. Holiday misses 3-pt jump shot from 26 ft,,67,81
295,3,4:20.0,,Defensive rebound by J. Brown,67,81
296,3,4:11.0,,M. Smart misses 3-pt jump shot from 27 ft,67,81
297,3,4:10.0,Defensive rebound by A. Davis,,67,81
298,3,3:57.0,S. Hill makes 2-pt hook shot from 1 ft,,69,81
299,3,3:36.0,,J. Crowder misses 2-pt jump shot from 19 ft,69,81
300,3,3:35.0,,Offensive rebound by A. Horford,69,81
301,3,3:30.0,,A. Johnson makes 2-pt layup from 1 ft (assist by M. Smart),69,83
302,3,3:13.0,B. Hield misses 3-pt jump shot from 28 ft,,69,83
303,3,3:11.0,,Defensive rebound by A. Johnson,69,83
304,3,2:58.0,,Boston full timeout,69,83
305,3,2:58.0,,K. Olynyk enters the game for A. Horford,69,83
306,3,2:58.0,,G. Green enters the game for M. Smart,69,83
307,3,2:52.0,,J. Crowder makes 3-pt jump shot from 27 ft (assist by K. Olynyk),69,86
308,3,2:39.0,Personal foul by J. Crowder (drawn by A. Davis),,69,86
309,3,2:26.0,Personal foul by J. Brown (drawn by A. Davis),,69,86
310,3,2:26.0,E. Moore enters the game for B. Hield,,69,86
311,3,2:16.0,Turnover by E. Moore (bad pass),,69,86
312,3,2:02.0,,J. Crowder misses 2-pt jump shot from 15 ft,69,86
313,3,2:01.0,Defensive rebound by A. Davis,,69,86
314,3,1:55.0,Personal foul by K. Olynyk (drawn by A. Davis),,69,86
315,3,1:55.0,,T. Rozier enters the game for J. Crowder,69,86
316,3,1:55.0,L. Galloway enters the game for S. Hill,,69,86
317,3,1:55.0,,J. Jerebko enters the game for A. Johnson,69,86
318,3,1:55.0,T. Evans enters the game for J. Holiday,,69,86
319,3,1:43.0,E. Moore misses 3-pt jump shot from 24 ft,,69,86
320,3,1:42.0,,Defensive rebound by T. Rozier,69,86
321,3,1:25.0,,G. Green misses 2-pt layup from 3 ft (block by A. Davis),69,86
322,3,1:24.0,Defensive rebound by Team,,69,86
323,3,1:24.0,,Loose ball foul by G. Green (drawn by A. Davis),69,86
324,3,1:24.0,A. Davis makes free throw 1 of 2,,70,86
325,3,1:24.0,A. Davis misses free throw 2 of 2,,70,86
326,3,1:23.0,,Defensive rebound by J. Jerebko,70,86
327,3,1:09.0,,T. Rozier misses 2-pt jump shot from 9 ft,70,86
328,3,1:08.0,Defensive rebound by A. Davis,,70,86
329,3,1:01.0,A. Davis misses 2-pt jump shot from 3 ft,,70,86
330,3,1:00.0,,Defensive rebound by G. Green,70,86
331,3,1:00.0,,Personal foul by T. Evans (drawn by G. Green),70,86
332,3,1:00.0,,G. Green makes free throw 1 of 2,70,87
333,3,1:00.0,T. Jones enters the game for A. Davis,,70,87
334,3,1:00.0,,G. Green makes free throw 2 of 2,70,88
335,3,0:38.0,T. Evans misses 3-pt jump shot from 25 ft,,70,88
336,3,0:37.0,,Defensive rebound by T. Rozier,70,88
337,3,0:30.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Brown),70,90
338,3,0:19.0,L. Galloway makes 3-pt jump shot from 27 ft,,73,90
339,3,0:07.0,,Shooting foul by T. Evans (drawn by G. Green),73,90
340,3,0:07.0,,G. Green makes free throw 1 of 3,73,91
341,3,0:07.0,,G. Green makes free throw 2 of 3,73,92
342,3,0:07.0,,G. Green makes free throw 3 of 3,73,93
343,3,0:00.0,T. Jones misses 3-pt jump shot from 26 ft,,73,93
344,3,0:00.0,Offensive rebound by Team,,73,93
345,4,11:45.0,L. Galloway makes 2-pt jump shot from 19 ft (assist by D. Motiejūnas),,75,93
346,4,11:25.0,,Turnover by J. Jerebko (bad pass; steal by D. Motiejūnas),75,93
347,4,11:19.0,T. Jones makes 2-pt layup from 1 ft (assist by T. Evans),,77,93
348,4,10:59.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Jerebko),77,96
349,4,10:49.0,Personal foul by T. Rozier (drawn by T. Jones),,77,96
350,4,10:49.0,,I. Thomas enters the game for J. Brown,77,96
351,4,10:34.0,L. Galloway misses 3-pt jump shot from 25 ft,,77,96
352,4,10:33.0,Offensive rebound by E. Moore,,77,96
353,4,10:23.0,T. Evans misses 2-pt jump shot from 5 ft,,77,96
354,4,10:22.0,Offensive rebound by D. Motiejūnas,,77,96
355,4,10:19.0,D. Motiejūnas makes 2-pt layup from 1 ft,,79,96
356,4,10:05.0,,I. Thomas makes 2-pt layup at rim,79,98
357,4,9:49.0,T. Jones makes 2-pt jump shot from 7 ft (assist by D. Motiejūnas),,81,98
358,4,9:34.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by K. Olynyk),81,101
359,4,9:28.0,Shooting block foul by I. Thomas (drawn by L. Galloway),,81,101
360,4,9:28.0,L. Galloway makes free throw 1 of 2,,82,101
361,4,9:28.0,A. Davis enters the game for D. Motiejūnas,,82,101
362,4,9:28.0,L. Galloway makes free throw 2 of 2,,83,101
363,4,9:15.0,,K. Olynyk misses 3-pt jump shot from 26 ft,83,101
364,4,9:12.0,,Offensive rebound by Team,83,101
365,4,9:06.0,,G. Green misses 2-pt layup from 4 ft (block by T. Jones),83,101
366,4,9:05.0,,Offensive rebound by J. Jerebko,83,101
367,4,9:03.0,,J. Jerebko makes 2-pt layup from 3 ft,83,103
368,4,8:46.0,T. Jones misses 2-pt layup from 2 ft,,83,103
369,4,8:44.0,,Defensive rebound by K. Olynyk,83,103
370,4,8:33.0,,I. Thomas misses 2-pt jump shot from 22 ft,83,103
371,4,8:32.0,Defensive rebound by T. Jones,,83,103
372,4,8:22.0,A. Davis makes 2-pt layup from 1 ft,,85,103
373,4,8:22.0,Shooting foul by K. Olynyk (drawn by A. Davis),,85,103
374,4,8:22.0,Official timeout,,85,103
375,4,8:22.0,,A. Horford enters the game for J. Jerebko,85,103
376,4,8:22.0,A. Davis makes free throw 1 of 1,,86,103
377,4,7:58.0,,I. Thomas misses 3-pt jump shot from 23 ft,86,103
378,4,7:57.0,,Offensive rebound by K. Olynyk,86,103
379,4,7:48.0,,G. Green misses 2-pt layup from 3 ft,86,103
380,4,7:47.0,Defensive rebound by A. Davis,,86,103
381,4,7:29.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by T. Evans),,89,103
382,4,7:05.0,,A. Horford misses 2-pt jump shot from 20 ft,89,103
383,4,7:04.0,Defensive rebound by T. Evans,,89,103
384,4,6:57.0,L. Galloway misses 3-pt jump shot from 26 ft,,89,103
385,4,6:55.0,,Defensive rebound by G. Green,89,103
