,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
391,4,2:34.0,Personal foul by E. Fournier (drawn by M. Morris),,82,86
392,4,2:34.0,Official timeout,,82,86
393,4,2:25.0,Offensive foul by M. Gortat (drawn by E. Payton),,82,86
394,4,2:25.0,Turnover by M. Gortat (offensive foul),,82,86
395,4,2:09.0,,E. Fournier misses 3-pt jump shot from 24 ft,82,86
396,4,2:08.0,Defensive rebound by O. Porter,,82,86
397,4,1:57.0,O. Porter misses 2-pt jump shot from 22 ft,,82,86
398,4,1:56.0,,Defensive rebound by E. Fournier,82,86
399,4,1:42.0,,N. Vučević misses 2-pt jump shot from 20 ft,82,86
400,4,1:41.0,Defensive rebound by O. Porter,,82,86
401,4,1:32.0,B. Beal misses 3-pt jump shot from 26 ft,,82,86
402,4,1:31.0,Offensive rebound by O. Porter,,82,86
403,4,1:30.0,O. Porter makes 2-pt jump shot from 11 ft,,84,86
404,4,1:19.0,,Shooting foul by B. Beal (drawn by E. Fournier),84,86
405,4,1:19.0,,E. Fournier makes free throw 1 of 2,84,87
406,4,1:19.0,,E. Fournier misses free throw 2 of 2,84,87
407,4,1:19.0,,B. Biyombo enters the game for N. Vučević,84,87
408,4,1:19.0,,A. Gordon enters the game for M. Hezonja,84,87
409,4,1:18.0,Defensive rebound by O. Porter,,84,87
410,4,1:06.0,B. Beal misses 2-pt layup from 2 ft (block by J. Green),,84,87
411,4,1:03.0,,Defensive rebound by J. Green,84,87
412,4,0:57.0,,Orlando full timeout,84,87
413,4,0:57.0,,N. Vučević enters the game for B. Biyombo,84,87
414,4,0:44.0,,J. Green misses 3-pt jump shot from 24 ft,84,87
415,4,0:43.0,Defensive rebound by B. Beal,,84,87
416,4,0:32.0,M. Morris misses 3-pt jump shot from 26 ft,,84,87
417,4,0:31.0,Offensive rebound by M. Gortat,,84,87
418,4,0:29.0,M. Gortat misses 2-pt layup from 1 ft,,84,87
419,4,0:25.0,,Defensive rebound by A. Gordon,84,87
420,4,0:24.0,,Personal foul by T. Satoranský (drawn by E. Payton),84,87
421,4,0:24.0,,E. Payton misses free throw 1 of 2,84,87
422,4,0:24.0,,Offensive rebound by Team,84,87
423,4,0:24.0,,E. Payton makes free throw 2 of 2,84,88
424,4,0:24.0,Washington full timeout,,84,88
425,4,0:24.0,,B. Biyombo enters the game for N. Vučević,84,88
426,4,0:18.0,B. Beal misses 2-pt layup from 3 ft,,84,88
427,4,0:17.0,Offensive rebound by Team,,84,88
428,4,0:10.0,M. Gortat misses 2-pt jump shot from 16 ft,,84,88
429,4,0:09.0,Offensive rebound by M. Morris,,84,88
430,4,0:06.0,Shooting foul by E. Fournier (drawn by M. Morris),,84,88
431,4,0:06.0,M. Morris makes free throw 1 of 3,,85,88
432,4,0:06.0,M. Morris misses free throw 2 of 3,,85,88
433,4,0:06.0,Offensive rebound by Team,,85,88
434,4,0:06.0,,N. Vučević enters the game for E. Fournier,84,88
435,4,0:06.0,,S. Ibaka enters the game for B. Biyombo,84,88
436,4,0:06.0,K. Oubre enters the game for M. Gortat,,86,88
437,4,0:06.0,,D. Augustin enters the game for A. Gordon,86,88
438,4,0:06.0,,M. Hezonja enters the game for S. Ibaka,86,88
439,4,0:06.0,M. Morris makes free throw 3 of 3,,86,88
440,4,0:06.0,,Orlando full timeout,86,88
441,4,0:06.0,,Orlando full timeout,86,88
442,4,0:01.0,,Personal foul by M. Morris (drawn by N. Vučević),86,88
443,4,0:01.0,,N. Vučević misses free throw 1 of 2,86,88
444,4,0:01.0,,Offensive rebound by Team,86,88
445,4,0:01.0,,N. Vučević misses free throw 2 of 2,86,88
446,4,0:01.0,Defensive rebound by M. Morris,,86,88
447,4,0:01.0,Washington full timeout,,86,88
448,4,0:01.0,M. Gortat enters the game for K. Oubre,,86,88
449,4,0:01.0,,B. Biyombo enters the game for N. Vučević,86,88
450,4,0:01.0,,A. Gordon enters the game for M. Hezonja,86,88
451,4,0:01.0,,S. Ibaka enters the game for D. Augustin,86,88
452,4,0:00.0,M. Morris misses 3-pt jump shot from 28 ft,,86,88
453,4,0:00.0,Offensive rebound by Team,,86,88
