,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
53,1,4:58.0,,D. Carroll misses 2-pt layup from 2 ft,19,11
54,1,4:58.0,,Offensive rebound by S. Ibaka,19,11
55,1,4:54.0,,S. Ibaka makes 2-pt hook shot from 1 ft,19,13
56,1,4:37.0,B. Beal misses 3-pt jump shot from 25 ft,,19,13
57,1,4:37.0,,Defensive rebound by J. Valančiūnas,19,13
58,1,4:24.0,,D. DeRozan makes 2-pt jump shot from 13 ft,19,15
59,1,4:01.0,J. Wall makes 2-pt jump shot from 16 ft (assist by B. Beal),,21,15
60,1,3:51.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by C. Joseph),21,18
61,1,3:43.0,Washington full timeout,,21,18
62,1,3:43.0,,P. Tucker enters the game for D. Carroll,21,18
63,1,3:43.0,,P. Patterson enters the game for J. Valančiūnas,21,18
64,1,3:43.0,B. Bogdanović enters the game for O. Porter,,21,18
65,1,3:43.0,K. Oubre enters the game for M. Morris,,21,18
66,1,3:29.0,,Offensive charge foul by B. Bogdanović (drawn by P. Patterson),21,18
67,1,3:29.0,Turnover by B. Bogdanović (offensive foul),,21,18
68,1,3:15.0,,S. Ibaka makes 2-pt jump shot from 18 ft,21,20
69,1,3:00.0,J. Wall misses 2-pt layup from 2 ft,,21,20
70,1,3:00.0,,Defensive rebound by S. Ibaka,21,20
71,1,2:45.0,,Turnover by S. Ibaka (bad pass; steal by B. Beal),21,20
72,1,2:39.0,K. Oubre misses 2-pt layup from 2 ft,,21,20
73,1,2:37.0,,Defensive rebound by D. DeRozan,21,20
74,1,2:35.0,,Shooting foul by I. Mahinmi (drawn by D. DeRozan),21,20
75,1,2:35.0,,D. DeRozan makes free throw 1 of 2,21,21
76,1,2:35.0,T. Satoranský enters the game for B. Beal,,21,21
77,1,2:35.0,,D. Wright enters the game for S. Ibaka,21,21
78,1,2:35.0,,J. Poeltl enters the game for C. Joseph,21,21
79,1,2:35.0,,D. DeRozan makes free throw 2 of 2,21,22
80,1,2:25.0,B. Bogdanović misses 2-pt layup from 3 ft,,21,22
81,1,2:25.0,,Defensive rebound by J. Poeltl,21,22
82,1,2:09.0,,P. Patterson misses 2-pt jump shot from 12 ft,21,22
83,1,2:09.0,Defensive rebound by T. Satoranský,,21,22
84,1,1:45.0,K. Oubre makes 3-pt jump shot from 25 ft,,24,22
85,1,1:29.0,,D. DeRozan misses 2-pt layup from 4 ft,24,22
86,1,1:29.0,Defensive rebound by I. Mahinmi,,24,22
87,1,1:18.0,K. Oubre misses 3-pt jump shot from 24 ft,,24,22
88,1,1:18.0,,Defensive rebound by P. Tucker,24,22
89,1,1:10.0,Offensive charge foul by D. DeRozan (drawn by K. Oubre),,24,22
90,1,1:10.0,,Turnover by D. DeRozan (offensive foul),24,22
91,1,1:10.0,J. Smith enters the game for J. Wall,,24,22
92,1,0:55.0,Turnover by B. Bogdanović (traveling),,24,22
93,1,0:40.0,,D. DeRozan makes 2-pt jump shot from 15 ft,24,24
94,1,0:30.0,Turnover by K. Oubre (lost ball; steal by D. Wright),,24,24
95,1,0:21.0,,J. Poeltl makes 2-pt jump shot from 3 ft (assist by P. Tucker),24,26
96,1,0:00.0,I. Mahinmi misses 2-pt hook shot from 8 ft,,24,26
97,1,0:00.0,Offensive rebound by Team,,24,26
98,2,11:43.0,,P. Patterson misses 2-pt jump shot from 5 ft (block by I. Mahinmi),24,26
99,2,11:42.0,Defensive rebound by J. Smith,,24,26
100,2,11:40.0,Shooting block foul by N. Powell (drawn by B. Bogdanović),,24,26
101,2,11:40.0,B. Bogdanović makes free throw 1 of 2,,25,26
102,2,11:40.0,B. Bogdanović makes free throw 2 of 2,,26,26
103,2,11:23.0,,N. Powell misses 2-pt hook shot from 7 ft,26,26
104,2,11:23.0,Defensive rebound by K. Oubre,,26,26
105,2,11:00.0,B. Bogdanović makes 2-pt jump shot from 16 ft (assist by J. Smith),,28,26
106,2,10:48.0,,Shooting foul by K. Oubre (drawn by N. Powell),28,26
107,2,10:48.0,,N. Powell makes free throw 1 of 2,28,27
108,2,10:48.0,,N. Powell misses free throw 2 of 2,28,27
109,2,10:47.0,Defensive rebound by J. Smith,,28,27
110,2,10:32.0,J. Smith makes 2-pt jump shot from 16 ft (assist by T. Satoranský),,30,27
111,2,10:11.0,,D. Wright misses 2-pt layup from 2 ft (block by I. Mahinmi),30,27
112,2,10:10.0,Defensive rebound by B. Bogdanović,,30,27
113,2,10:07.0,Flagrant foul type 1 by P. Patterson (drawn by K. Oubre),,30,27
114,2,10:07.0,K. Oubre makes flagrant free throw 1 of 2,,31,27
115,2,10:07.0,K. Oubre makes flagrant free throw 2 of 2,,32,27
116,2,9:58.0,B. Bogdanović makes 2-pt layup from 4 ft (assist by J. Smith),,34,27
117,2,9:44.0,,P. Patterson misses 3-pt jump shot from 24 ft,34,27
118,2,9:43.0,Defensive rebound by T. Satoranský,,34,27
119,2,9:33.0,J. Smith makes 2-pt jump shot from 16 ft (assist by T. Satoranský),,36,27
120,2,9:27.0,,Toronto full timeout,36,27
121,2,9:27.0,,F. VanVleet enters the game for J. Poeltl,36,27
122,2,9:27.0,,J. Valančiūnas enters the game for D. Wright,36,27
123,2,9:11.0,,F. VanVleet misses 2-pt jump shot from 6 ft,36,27
124,2,9:10.0,Defensive rebound by J. Smith,,36,27
125,2,8:49.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by T. Satoranský),,39,27
126,2,8:33.0,,N. Powell misses 3-pt jump shot from 26 ft,39,27
127,2,8:33.0,Defensive rebound by J. Smith,,39,27
128,2,8:20.0,J. Smith makes 2-pt jump shot from 20 ft (assist by I. Mahinmi),,41,27
129,2,7:59.0,,N. Powell misses 2-pt jump shot from 4 ft (block by K. Oubre),41,27
130,2,7:58.0,Defensive rebound by J. Smith,,41,27
131,2,7:48.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,44,27
132,2,7:41.0,,Toronto full timeout,44,27
133,2,7:41.0,M. Morris enters the game for I. Mahinmi,,44,27
134,2,7:41.0,,D. Carroll enters the game for N. Powell,44,27
135,2,7:32.0,,F. VanVleet misses 2-pt layup from 1 ft,44,27
136,2,7:31.0,,Offensive rebound by J. Valančiūnas,44,27
137,2,7:29.0,,J. Valančiūnas misses 2-pt hook shot from 2 ft,44,27
138,2,7:29.0,,Offensive rebound by D. Carroll,44,27
139,2,7:22.0,,Turnover by F. VanVleet (offensive foul),44,27
140,2,7:22.0,,Offensive foul by F. VanVleet (drawn by K. Oubre),44,27
141,2,7:22.0,,D. DeRozan enters the game for P. Tucker,44,27
142,2,7:22.0,,S. Ibaka enters the game for P. Patterson,44,27
143,2,7:04.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by M. Morris),,47,27
144,2,7:04.0,Shooting foul by D. DeRozan (drawn by B. Bogdanović),,47,27
145,2,7:04.0,B. Bogdanović makes free throw 1 of 1,,48,27
146,2,6:44.0,,Turnover by S. Ibaka (bad pass; steal by J. Smith),48,27
147,2,6:35.0,K. Oubre makes 2-pt jump shot from 3 ft,,50,27
148,2,6:17.0,,Personal foul by B. Bogdanović (drawn by J. Valančiūnas),50,27
149,2,6:17.0,,C. Joseph enters the game for F. VanVleet,50,27
150,2,6:05.0,,D. DeRozan makes 2-pt jump shot from 21 ft,50,29
151,2,5:56.0,Washington full timeout,,50,29
152,2,5:56.0,J. Wall enters the game for B. Bogdanović,,50,29
153,2,5:56.0,B. Beal enters the game for T. Satoranský,,50,29
154,2,5:36.0,M. Morris misses 2-pt jump shot from 6 ft,,50,29
155,2,5:35.0,,Defensive rebound by J. Valančiūnas,50,29
156,2,5:34.0,,Turnover by J. Valančiūnas (bad pass; steal by B. Beal),50,29
157,2,5:30.0,B. Beal misses 2-pt jump shot from 13 ft,,50,29
158,2,5:30.0,,Defensive rebound by C. Joseph,50,29
159,2,5:24.0,,S. Ibaka misses 2-pt hook shot from 6 ft,50,29
160,2,5:23.0,,Offensive rebound by J. Valančiūnas,50,29
161,2,5:22.0,,J. Valančiūnas makes 2-pt layup at rim,50,31
162,2,5:00.0,J. Smith makes 2-pt jump shot from 21 ft (assist by J. Wall),,52,31
163,2,4:47.0,,D. DeRozan misses 2-pt jump shot from 20 ft,52,31
164,2,4:47.0,,Offensive rebound by Team,52,31
165,2,4:47.0,Loose ball foul by J. Smith (drawn by J. Valančiūnas),,52,31
166,2,4:47.0,M. Gortat enters the game for J. Smith,,52,31
167,2,4:44.0,,D. DeRozan misses 2-pt jump shot from 14 ft,52,31
168,2,4:43.0,Defensive rebound by M. Gortat,,52,31
169,2,4:33.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,54,31
170,2,4:21.0,,C. Joseph makes 2-pt jump shot from 19 ft,54,33
171,2,4:03.0,J. Wall misses 2-pt jump shot from 20 ft,,54,33
172,2,4:02.0,Offensive rebound by M. Gortat,,54,33
173,2,4:00.0,M. Gortat makes 2-pt layup from 1 ft,,56,33
174,2,3:40.0,,D. DeRozan misses 2-pt jump shot from 20 ft,56,33
175,2,3:39.0,,Offensive rebound by D. Carroll,56,33
176,2,3:36.0,,D. Carroll misses 2-pt layup from 1 ft,56,33
177,2,3:35.0,,Offensive rebound by S. Ibaka,56,33
178,2,3:34.0,,S. Ibaka makes 2-pt hook shot from 3 ft,56,35
179,2,3:25.0,B. Beal makes 2-pt jump shot from 16 ft (assist by J. Wall),,58,35
180,2,3:14.0,,C. Joseph makes 2-pt jump shot from 17 ft,58,37
181,2,2:51.0,B. Beal misses 2-pt jump shot from 15 ft,,58,37
182,2,2:50.0,,Defensive rebound by D. DeRozan,58,37
183,2,2:41.0,,D. DeRozan misses 2-pt jump shot from 3 ft,58,37
184,2,2:40.0,Defensive rebound by K. Oubre,,58,37
185,2,2:35.0,Turnover by K. Oubre (traveling),,58,37
186,2,2:35.0,Official timeout,,58,37
187,2,2:35.0,O. Porter enters the game for K. Oubre,,58,37
188,2,2:20.0,,D. DeRozan makes 2-pt jump shot from 10 ft,58,39
189,2,2:02.0,M. Gortat misses 2-pt jump shot from 14 ft,,58,39
190,2,2:01.0,,Defensive rebound by S. Ibaka,58,39
191,2,1:45.0,,S. Ibaka misses 2-pt jump shot from 21 ft,58,39
192,2,1:45.0,Defensive rebound by O. Porter,,58,39
193,2,1:36.0,Shooting foul by J. Valančiūnas (drawn by J. Wall),,58,39
194,2,1:36.0,J. Wall makes free throw 1 of 2,,59,39
195,2,1:36.0,J. Wall makes free throw 2 of 2,,60,39
196,2,1:21.0,,D. DeRozan makes 2-pt jump shot from 12 ft,60,41
197,2,1:11.0,Offensive foul by M. Gortat (drawn by D. Carroll),,60,41
198,2,1:11.0,Turnover by M. Gortat (offensive foul),,60,41
199,2,1:11.0,J. Smith enters the game for M. Gortat,,60,41
200,2,0:54.0,,D. DeRozan misses 2-pt jump shot from 24 ft,60,41
201,2,0:54.0,,Offensive rebound by J. Valančiūnas,60,41
202,2,0:51.0,,J. Valančiūnas misses 2-pt layup from 1 ft (block by J. Smith),60,41
203,2,0:50.0,,Offensive rebound by J. Valančiūnas,60,41
204,2,0:48.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),60,44
205,2,0:36.0,Shooting foul by J. Valančiūnas (drawn by J. Wall),,60,44
206,2,0:36.0,J. Wall makes free throw 1 of 2,,61,44
207,2,0:36.0,J. Wall makes free throw 2 of 2,,62,44
208,2,0:13.0,,D. DeRozan makes 2-pt jump shot from 6 ft,62,46
209,2,0:01.0,B. Beal misses 3-pt jump shot from 26 ft,,62,46
210,2,0:00.0,,Defensive rebound by J. Valančiūnas,62,46
211,3,11:49.0,,D. DeRozan misses 2-pt jump shot from 19 ft,62,46
212,3,11:49.0,Defensive rebound by J. Wall,,62,46
213,3,11:26.0,J. Wall misses 3-pt jump shot from 26 ft,,62,46
214,3,11:25.0,,Defensive rebound by D. Carroll,62,46
215,3,11:17.0,,J. Valančiūnas misses 2-pt jump shot from 19 ft,62,46
216,3,11:16.0,Defensive rebound by M. Gortat,,62,46
217,3,10:56.0,O. Porter misses 3-pt jump shot from 24 ft,,62,46
218,3,10:56.0,,Defensive rebound by S. Ibaka,62,46
219,3,10:41.0,,J. Valančiūnas misses 2-pt jump shot from 15 ft,62,46
220,3,10:41.0,Defensive rebound by M. Morris,,62,46
221,3,10:29.0,M. Gortat makes 2-pt hook shot from 5 ft (assist by M. Morris),,64,46
222,3,10:01.0,,D. DeRozan misses 2-pt jump shot from 23 ft,64,46
223,3,10:01.0,Defensive rebound by M. Gortat,,64,46
224,3,9:53.0,Shooting foul by S. Ibaka (drawn by B. Beal),,64,46
225,3,9:53.0,B. Beal makes free throw 1 of 3,,65,46
226,3,9:53.0,B. Beal makes free throw 2 of 3,,66,46
227,3,9:53.0,B. Beal makes free throw 3 of 3,,67,46
228,3,9:32.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,67,46
229,3,9:32.0,Defensive rebound by Team,,67,46
230,3,9:32.0,,Loose ball foul by S. Ibaka (drawn by O. Porter),67,46
231,3,9:17.0,M. Morris makes 2-pt jump shot from 13 ft (assist by J. Wall),,69,46
232,3,8:56.0,,C. Joseph misses 2-pt jump shot from 5 ft,69,46
233,3,8:55.0,Defensive rebound by M. Morris,,69,46
234,3,8:48.0,O. Porter misses 2-pt jump shot from 15 ft,,69,46
235,3,8:48.0,,Defensive rebound by D. DeRozan,69,46
236,3,8:40.0,,Shooting foul by B. Beal (drawn by D. DeRozan),69,46
237,3,8:40.0,,D. DeRozan makes free throw 1 of 2,69,47
238,3,8:40.0,,P. Tucker enters the game for J. Valančiūnas,69,47
239,3,8:40.0,,P. Patterson enters the game for D. Carroll,69,47
240,3,8:40.0,,D. DeRozan makes free throw 2 of 2,69,48
241,3,8:22.0,M. Morris misses 3-pt jump shot from 27 ft,,69,48
242,3,8:22.0,,Defensive rebound by D. DeRozan,69,48
243,3,8:09.0,,P. Patterson misses 3-pt jump shot from 24 ft,69,48
244,3,8:09.0,Defensive rebound by M. Morris,,69,48
245,3,7:58.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,71,48
246,3,7:40.0,,C. Joseph misses 3-pt jump shot from 27 ft,71,48
247,3,7:39.0,Defensive rebound by M. Gortat,,71,48
248,3,7:26.0,B. Beal misses 3-pt jump shot from 26 ft,,71,48
249,3,7:25.0,,Defensive rebound by P. Patterson,71,48
250,3,7:18.0,,Personal foul by J. Wall (drawn by C. Joseph),71,48
251,3,7:07.0,,D. DeRozan misses 2-pt jump shot from 14 ft,71,48
252,3,7:06.0,Defensive rebound by M. Gortat,,71,48
253,3,7:03.0,J. Wall misses 2-pt layup from 1 ft,,71,48
254,3,7:01.0,,Defensive rebound by Team,71,48
255,3,7:00.0,Loose ball foul by M. Morris (drawn by S. Ibaka),,71,48
256,3,7:00.0,,Toronto full timeout,71,48
257,3,6:46.0,,C. Joseph makes 2-pt jump shot from 19 ft,71,50
258,3,6:27.0,O. Porter misses 3-pt jump shot from 24 ft,,71,50
259,3,6:26.0,Offensive rebound by J. Wall,,71,50
260,3,6:22.0,Turnover by J. Wall (bad pass; steal by P. Tucker),,71,50
261,3,6:16.0,,P. Tucker makes 2-pt layup from 2 ft,71,52
262,3,6:03.0,B. Beal makes 2-pt jump shot from 18 ft,,73,52
263,3,5:47.0,,Personal foul by M. Morris (drawn by D. DeRozan),73,52
264,3,5:45.0,,Personal foul by O. Porter (drawn by D. DeRozan),73,52
265,3,5:45.0,,D. DeRozan makes free throw 1 of 2,73,53
266,3,5:45.0,,D. DeRozan makes free throw 2 of 2,73,54
267,3,5:27.0,M. Morris misses 2-pt jump shot from 17 ft,,73,54
268,3,5:27.0,,Defensive rebound by C. Joseph,73,54
269,3,5:21.0,,P. Tucker misses 3-pt jump shot from 25 ft,73,54
270,3,5:20.0,Defensive rebound by M. Morris,,73,54
271,3,5:00.0,B. Beal misses 2-pt layup from 3 ft (block by S. Ibaka),,73,54
272,3,5:00.0,,Defensive rebound by Team,73,54
273,3,5:00.0,B. Bogdanović enters the game for M. Morris,,73,54
274,3,4:43.0,,S. Ibaka misses 2-pt jump shot from 19 ft,73,54
275,3,4:43.0,Defensive rebound by M. Gortat,,73,54
276,3,4:26.0,J. Wall misses 2-pt jump shot from 20 ft,,73,54
277,3,4:26.0,,Defensive rebound by P. Patterson,73,54
278,3,4:18.0,,D. DeRozan makes 2-pt layup from 3 ft,73,56
279,3,3:51.0,J. Wall misses 3-pt jump shot from 27 ft,,73,56
280,3,3:51.0,,Defensive rebound by P. Patterson,73,56
281,3,3:41.0,,Turnover by D. DeRozan (lost ball; steal by O. Porter),73,56
282,3,3:33.0,B. Beal misses 3-pt jump shot from 25 ft,,73,56
283,3,3:33.0,,Defensive rebound by C. Joseph,73,56
284,3,3:27.0,,C. Joseph misses 2-pt layup from 3 ft (block by B. Beal),73,56
285,3,3:27.0,,Offensive rebound by Team,73,56
286,3,3:27.0,K. Oubre enters the game for O. Porter,,73,56
287,3,3:27.0,I. Mahinmi enters the game for M. Gortat,,73,56
288,3,3:23.0,,Offensive foul by S. Ibaka (drawn by J. Wall),73,56
289,3,3:23.0,,Turnover by S. Ibaka (offensive foul),73,56
290,3,3:12.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Wall),,76,56
291,3,3:00.0,,D. DeRozan misses 2-pt jump shot from 8 ft,76,56
292,3,2:59.0,Defensive rebound by B. Beal,,76,56
293,3,2:53.0,I. Mahinmi misses 2-pt jump shot from 3 ft (block by S. Ibaka),,76,56
294,3,2:52.0,,Defensive rebound by P. Patterson,76,56
295,3,2:50.0,,Shooting foul by B. Beal (drawn by D. DeRozan),76,56
296,3,2:50.0,Washington full timeout,,76,56
297,3,2:50.0,,D. DeRozan misses free throw 1 of 2,76,56
298,3,2:50.0,,Offensive rebound by Team,76,56
299,3,2:50.0,,D. Wright enters the game for S. Ibaka,76,56
300,3,2:50.0,T. Satoranský enters the game for B. Beal,,76,56
301,3,2:50.0,,D. DeRozan makes free throw 2 of 2,76,57
302,3,2:35.0,K. Oubre misses 3-pt jump shot from 24 ft,,76,57
303,3,2:35.0,Offensive rebound by I. Mahinmi,,76,57
304,3,2:21.0,J. Wall misses 2-pt jump shot from 18 ft,,76,57
305,3,2:21.0,,Defensive rebound by P. Tucker,76,57
306,3,2:12.0,,Def 3 sec tech foul by I. Mahinmi,76,57
307,3,2:12.0,,D. DeRozan makes technical free throw,76,58
308,3,2:00.0,,P. Patterson misses 3-pt jump shot from 24 ft,76,58
309,3,1:59.0,Defensive rebound by B. Bogdanović,,76,58
310,3,1:42.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,76,58
311,3,1:42.0,,Defensive rebound by P. Tucker,76,58
312,3,1:37.0,,Turnover by D. Wright (traveling),76,58
313,3,1:24.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Wall),,79,58
314,3,1:06.0,,C. Joseph misses 2-pt layup from 1 ft (block by I. Mahinmi),79,58
315,3,1:05.0,Defensive rebound by T. Satoranský,,79,58
316,3,1:02.0,Personal foul by P. Tucker (drawn by J. Wall),,79,58
317,3,0:54.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,79,58
318,3,0:53.0,Offensive rebound by T. Satoranský,,79,58
319,3,0:43.0,J. Wall makes 2-pt jump shot from 17 ft,,81,58
320,3,0:33.0,,D. DeRozan misses 2-pt jump shot from 18 ft,81,58
321,3,0:32.0,Defensive rebound by I. Mahinmi,,81,58
322,3,0:31.0,Personal foul by D. DeRozan (drawn by I. Mahinmi),,81,58
323,3,0:31.0,I. Mahinmi misses free throw 1 of 2,,81,58
324,3,0:31.0,Offensive rebound by Team,,81,58
325,3,0:31.0,I. Mahinmi makes free throw 2 of 2,,82,58
326,3,0:14.0,,P. Patterson misses 3-pt jump shot from 25 ft,82,58
327,3,0:14.0,,Offensive rebound by P. Tucker,82,58
328,3,0:11.0,,P. Tucker makes 2-pt layup from 2 ft,82,60
329,3,0:01.0,J. Wall misses 2-pt jump shot from 13 ft (block by P. Tucker),,82,60
330,3,0:00.0,,Defensive rebound by C. Joseph,82,60
331,4,11:39.0,M. Morris misses 3-pt jump shot from 23 ft,,82,60
332,4,11:39.0,,Defensive rebound by D. Wright,82,60
333,4,11:34.0,,D. Wright makes 2-pt jump shot from 4 ft,82,62
334,4,11:05.0,K. Oubre misses 2-pt jump shot from 13 ft,,82,62
335,4,11:05.0,Offensive rebound by I. Mahinmi,,82,62
336,4,11:03.0,I. Mahinmi misses 2-pt layup from 1 ft,,82,62
337,4,11:02.0,,Defensive rebound by N. Powell,82,62
338,4,11:00.0,,Shooting foul by K. Oubre (drawn by N. Powell),82,62
339,4,11:00.0,,N. Powell makes free throw 1 of 2,82,63
340,4,11:00.0,,N. Powell makes free throw 2 of 2,82,64
341,4,10:37.0,M. Morris makes 2-pt jump shot from 6 ft (assist by K. Oubre),,84,64
342,4,10:20.0,,Turnover by S. Ibaka (lost ball; steal by T. Satoranský),84,64
343,4,10:15.0,Turnover by T. Satoranský (bad pass; steal by D. Carroll),,84,64
344,4,9:59.0,,Shooting foul by K. Oubre (drawn by N. Powell),84,64
345,4,9:59.0,,N. Powell makes free throw 1 of 2,84,65
346,4,9:59.0,,N. Powell makes free throw 2 of 2,84,66
347,4,9:45.0,T. Satoranský misses 3-pt jump shot from 25 ft,,84,66
348,4,9:45.0,,Defensive rebound by S. Ibaka,84,66
349,4,9:36.0,,N. Powell makes 2-pt layup from 3 ft,84,68
350,4,9:36.0,Washington full timeout,,84,68
351,4,9:36.0,B. Beal enters the game for K. Oubre,,84,68
352,4,9:16.0,B. Bogdanović makes 2-pt dunk at rim (assist by M. Morris),,86,68
353,4,8:54.0,,S. Ibaka misses 3-pt jump shot from 24 ft,86,68
354,4,8:53.0,Defensive rebound by T. Satoranský,,86,68
355,4,8:38.0,B. Beal makes 2-pt layup from 2 ft (assist by I. Mahinmi),,88,68
356,4,8:24.0,,Shooting block foul by I. Mahinmi (drawn by D. Wright),88,68
357,4,8:24.0,,D. Wright makes free throw 1 of 2,88,69
358,4,8:24.0,,P. Tucker enters the game for P. Patterson,88,69
359,4,8:24.0,,D. Wright makes free throw 2 of 2,88,70
360,4,8:09.0,Turnover by B. Beal (bad pass; steal by D. Carroll),,88,70
361,4,7:55.0,,N. Powell misses 2-pt layup from 2 ft,88,70
362,4,7:54.0,,Offensive rebound by P. Tucker,88,70
363,4,7:51.0,,Turnover by P. Tucker (lost ball; steal by I. Mahinmi),88,70
364,4,7:29.0,T. Satoranský misses 2-pt jump shot from 2 ft,,88,70
365,4,7:28.0,,Defensive rebound by S. Ibaka,88,70
366,4,7:21.0,,Personal foul by I. Mahinmi (drawn by D. Wright),88,70
367,4,7:21.0,J. Wall enters the game for T. Satoranský,,88,70
368,4,7:10.0,,N. Powell misses 3-pt jump shot from 23 ft,88,70
369,4,7:10.0,Defensive rebound by I. Mahinmi,,88,70
370,4,6:58.0,Turnover by J. Wall (bad pass; steal by D. Wright),,88,70
371,4,6:51.0,,N. Powell misses 3-pt jump shot from 23 ft,88,70
372,4,6:51.0,Defensive rebound by M. Morris,,88,70
373,4,6:38.0,Personal foul by D. Wright (drawn by I. Mahinmi),,88,70
374,4,6:33.0,B. Beal makes 2-pt layup from 3 ft (assist by J. Wall),,90,70
375,4,6:20.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. Wright),90,73
376,4,6:05.0,M. Morris makes 2-pt dunk at rim (assist by B. Beal),,92,73
377,4,5:45.0,,S. Ibaka makes 3-pt jump shot from 27 ft (assist by D. Wright),92,76
378,4,5:21.0,B. Beal misses 3-pt jump shot from 26 ft,,92,76
