,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
83,1,1:57.0,S. Mack makes 3-pt jump shot from 22 ft (assist by G. Hayward),,22,22
84,1,1:43.0,,J. Clarkson misses 2-pt jump shot from 13 ft,22,22
85,1,1:41.0,Defensive rebound by J. Johnson,,22,22
86,1,1:22.0,G. Hayward misses 2-pt jump shot from 12 ft,,22,22
87,1,1:19.0,Offensive rebound by R. Gobert,,22,22
88,1,1:17.0,R. Gobert misses 2-pt layup from 2 ft (block by B. Ingram),,22,22
89,1,1:12.0,,Defensive rebound by J. Clarkson,22,22
90,1,1:09.0,,J. Clarkson makes 2-pt jump shot from 13 ft,22,24
91,1,0:59.0,G. Hayward makes 2-pt dunk at rim (assist by J. Johnson),,24,24
92,1,0:59.0,,LA Lakers full timeout,24,24
93,1,0:59.0,,L. Deng enters the game for J. Randle,24,24
94,1,0:59.0,J. Withey enters the game for R. Gobert,,24,24
95,1,0:47.0,,L. Williams misses 3-pt jump shot from 26 ft,24,24
96,1,0:42.0,Defensive rebound by J. Withey,,24,24
97,1,0:34.0,Shooting foul by J. Clarkson (drawn by G. Hayward),,24,24
98,1,0:34.0,G. Hayward makes free throw 1 of 2,,25,24
99,1,0:34.0,G. Hayward makes free throw 2 of 2,,26,24
100,1,0:21.0,,L. Williams misses 2-pt layup from 1 ft,26,24
101,1,0:21.0,,Offensive rebound by T. Black,26,24
102,1,0:21.0,,T. Black makes 2-pt dunk at rim,26,26
103,1,0:01.0,T. Lyles misses 2-pt jump shot from 16 ft,,26,26
104,1,0:00.0,Offensive rebound by Team,,26,26
105,2,11:49.0,Turnover by T. Lyles (bad pass),,26,26
106,2,11:37.0,,M. Huertas misses 2-pt jump shot from 15 ft,26,26
107,2,11:34.0,Defensive rebound by J. Johnson,,26,26
108,2,11:23.0,Turnover by J. Withey (lost ball; steal by L. Deng),,26,26
109,2,11:17.0,,Shooting foul by T. Lyles (drawn by L. Williams),26,26
110,2,11:17.0,,L. Williams makes 2-pt jump shot from 14 ft (assist by M. Huertas),26,28
111,2,11:17.0,,L. Williams makes free throw 1 of 1,26,29
112,2,10:58.0,J. Withey makes 2-pt jump shot from 13 ft (assist by S. Mack),,28,29
113,2,10:39.0,,L. Deng misses 2-pt layup from 1 ft,28,29
114,2,10:38.0,,Offensive rebound by T. Black,28,29
115,2,10:36.0,,T. Black makes 2-pt layup at rim,28,31
116,2,10:12.0,S. Mack makes 3-pt jump shot from 24 ft,,31,31
117,2,10:01.0,,Turnover by L. Williams (bad pass; steal by G. Hayward),31,31
118,2,9:48.0,G. Hayward misses 3-pt jump shot from 25 ft,,31,31
119,2,9:47.0,Offensive rebound by T. Lyles,,31,31
120,2,9:44.0,Turnover by G. Hayward (lost ball; steal by L. Deng),,31,31
121,2,9:39.0,,L. Deng makes 2-pt layup from 1 ft,31,33
122,2,9:24.0,J. Withey makes 2-pt dunk at rim (assist by S. Mack),,33,33
123,2,9:11.0,,L. Williams makes 2-pt layup at rim (assist by M. Huertas),33,35
124,2,9:03.0,S. Mack makes 2-pt layup from 1 ft,,35,35
125,2,8:45.0,,M. Huertas misses 3-pt jump shot from 25 ft,35,35
126,2,8:44.0,,Offensive rebound by T. Black,35,35
127,2,8:40.0,,L. Deng misses 3-pt jump shot from 25 ft (block by T. Lyles),35,35
128,2,8:38.0,Defensive rebound by S. Mack,,35,35
129,2,8:28.0,J. Johnson misses 3-pt jump shot from 26 ft,,35,35
130,2,8:25.0,,Defensive rebound by L. Williams,35,35
131,2,8:19.0,Official timeout,,35,35
132,2,8:19.0,B. Diaw enters the game for T. Lyles,,35,35
133,2,8:19.0,J. Ingles enters the game for J. Withey,,35,35
134,2,8:04.0,,T. Black misses 2-pt hook shot from 4 ft,35,35
135,2,8:01.0,Defensive rebound by G. Hayward,,35,35
136,2,7:51.0,Turnover by J. Ingles (bad pass; steal by T. Black),,35,35
137,2,7:47.0,,T. Black makes 2-pt dunk at rim,35,37
138,2,7:26.0,,B. Ingram enters the game for J. Clarkson,35,37
139,2,7:26.0,Turnover by S. Mack (bad pass; steal by T. Black),,35,37
140,2,7:19.0,,L. Williams makes 2-pt layup from 2 ft (assist by M. Huertas),35,39
141,2,7:06.0,B. Diaw makes 2-pt layup from 1 ft,,37,39
142,2,6:48.0,,L. Williams makes 2-pt jump shot from 12 ft,37,41
143,2,6:35.0,Def 3 sec tech foul by L. Deng,,37,41
144,2,6:35.0,G. Hayward misses technical free throw,,37,41
145,2,6:35.0,Offensive rebound by Team,,37,41
146,2,6:35.0,R. Gobert enters the game for J. Johnson,,37,41
147,2,6:35.0,R. Hood enters the game for G. Hayward,,37,41
148,2,6:27.0,S. Mack misses 3-pt jump shot from 25 ft,,37,41
149,2,6:25.0,Offensive rebound by R. Gobert,,37,41
150,2,6:20.0,R. Hood makes 2-pt hook shot from 4 ft (assist by R. Gobert),,39,41
151,2,6:07.0,,T. Black misses 2-pt jump shot from 18 ft,39,41
152,2,6:04.0,Defensive rebound by J. Ingles,,39,41
153,2,5:59.0,Personal foul by B. Ingram (drawn by R. Gobert),,39,41
154,2,5:59.0,,LA Lakers full timeout,39,41
155,2,5:59.0,,T. Mozgov enters the game for T. Black,39,41
156,2,5:59.0,,J. Randle enters the game for M. Huertas,39,41
157,2,5:59.0,D. Exum enters the game for S. Mack,,39,41
158,2,5:49.0,R. Hood misses 2-pt jump shot from 13 ft,,39,41
159,2,5:46.0,,Defensive rebound by J. Randle,39,41
160,2,5:38.0,,Offensive foul by B. Ingram (drawn by D. Exum),39,41
161,2,5:38.0,,Turnover by B. Ingram (offensive foul),39,41
162,2,5:38.0,,J. Clarkson enters the game for B. Ingram,39,41
163,2,5:23.0,D. Exum makes 3-pt jump shot from 23 ft (assist by J. Ingles),,42,41
164,2,5:04.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by L. Williams),42,44
165,2,4:35.0,B. Diaw makes 2-pt hook shot from 6 ft (assist by R. Hood),,44,44
166,2,4:23.0,,Shooting foul by D. Exum (drawn by L. Williams),44,44
167,2,4:23.0,,L. Williams misses free throw 1 of 2,44,44
168,2,4:23.0,,Offensive rebound by Team,44,44
169,2,4:23.0,S. Mack enters the game for D. Exum,,44,44
170,2,4:23.0,,L. Williams makes free throw 2 of 2,44,45
171,2,4:11.0,R. Hood misses 2-pt hook shot from 6 ft,,44,45
172,2,4:08.0,,Defensive rebound by L. Williams,44,45
173,2,4:06.0,,Turnover by L. Williams (bad pass; steal by J. Ingles),44,45
174,2,4:03.0,Shooting foul by L. Deng (drawn by R. Hood),,44,45
175,2,4:03.0,R. Hood makes free throw 1 of 2,,45,45
176,2,4:03.0,R. Hood makes free throw 2 of 2,,46,45
177,2,3:44.0,,J. Clarkson makes 2-pt dunk at rim,46,47
178,2,3:29.0,S. Mack misses 3-pt jump shot from 25 ft,,46,47
179,2,3:27.0,,Defensive rebound by J. Clarkson,46,47
180,2,3:20.0,,J. Clarkson misses 2-pt jump shot from 4 ft (block by R. Gobert),46,47
181,2,3:18.0,,Offensive rebound by L. Deng,46,47
182,2,3:12.0,,L. Williams misses 2-pt jump shot from 4 ft (block by R. Gobert),46,47
183,2,3:10.0,Defensive rebound by R. Hood,,46,47
184,2,3:04.0,R. Hood misses 2-pt jump shot from 10 ft,,46,47
185,2,3:04.0,Offensive rebound by R. Gobert,,46,47
186,2,3:04.0,,Loose ball foul by J. Randle (drawn by R. Gobert),46,47
187,2,3:04.0,,M. World Peace enters the game for L. Deng,46,47
188,2,3:04.0,Utah full timeout,,46,47
189,2,3:04.0,G. Hayward enters the game for J. Ingles,,46,47
190,2,3:04.0,,M. Huertas enters the game for L. Williams,46,47
191,2,3:04.0,Personal foul by J. Randle (drawn by R. Gobert),,46,47
192,2,2:52.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by R. Hood),,49,47
193,2,2:35.0,,T. Mozgov misses 2-pt jump shot from 20 ft,49,47
194,2,2:34.0,Defensive rebound by R. Hood,,49,47
195,2,2:13.0,R. Hood makes 3-pt jump shot from 26 ft (assist by B. Diaw),,52,47
196,2,1:57.0,,M. World Peace makes 2-pt layup from 2 ft,52,49
197,2,1:33.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by G. Hayward),,55,49
198,2,1:14.0,,J. Clarkson makes 2-pt hook shot from 5 ft,55,51
199,2,1:05.0,S. Mack makes 2-pt layup from 1 ft (assist by B. Diaw),,57,51
200,2,0:47.0,,J. Randle misses 2-pt jump shot from 10 ft,57,51
201,2,0:45.0,Defensive rebound by S. Mack,,57,51
202,2,0:37.0,S. Mack misses 3-pt jump shot from 24 ft,,57,51
203,2,0:36.0,,Defensive rebound by Team,57,51
204,2,0:36.0,Loose ball foul by B. Diaw (drawn by J. Randle),,57,51
205,2,0:31.0,,J. Clarkson misses 2-pt jump shot from 8 ft,57,51
206,2,0:31.0,,Offensive rebound by T. Mozgov,57,51
207,2,0:31.0,,T. Mozgov makes 2-pt layup from 1 ft,57,53
208,2,0:08.0,R. Hood misses 3-pt jump shot from 25 ft,,57,53
209,2,0:07.0,,Defensive rebound by T. Mozgov,57,53
210,2,0:01.0,,J. Randle misses 2-pt layup from 2 ft (block by R. Gobert),57,53
211,2,0:00.0,,Offensive rebound by J. Randle,57,53
212,3,11:45.0,G. Hayward makes 2-pt layup from 1 ft (assist by B. Diaw),,59,53
213,3,11:19.0,,J. Randle misses 2-pt jump shot from 10 ft,59,53
214,3,11:17.0,Defensive rebound by R. Gobert,,59,53
215,3,11:03.0,R. Hood misses 3-pt jump shot from 24 ft,,59,53
216,3,11:01.0,Offensive rebound by G. Hayward,,59,53
217,3,10:59.0,Personal foul by M. World Peace (drawn by G. Hayward),,59,53
218,3,10:38.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by D. Exum),,62,53
219,3,10:18.0,,T. Mozgov misses 2-pt jump shot from 11 ft,62,53
220,3,10:14.0,Defensive rebound by R. Gobert,,62,53
221,3,10:08.0,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),,64,53
222,3,10:06.0,,LA Lakers full timeout,64,53
223,3,10:06.0,,Violation by Team (jump ball),64,53
224,3,9:46.0,,B. Ingram misses 2-pt jump shot from 8 ft,64,53
225,3,9:44.0,Defensive rebound by B. Diaw,,64,53
226,3,9:35.0,Personal foul by M. World Peace (drawn by B. Diaw),,64,53
227,3,9:25.0,G. Hayward makes 2-pt jump shot from 16 ft,,66,53
228,3,9:04.0,,B. Ingram misses 2-pt jump shot from 5 ft (block by R. Gobert),66,53
229,3,9:02.0,,Offensive rebound by M. World Peace,66,53
230,3,9:01.0,,M. World Peace misses 2-pt jump shot from 18 ft,66,53
231,3,9:01.0,Defensive rebound by Team,,66,53
232,3,9:01.0,,J. Clarkson enters the game for B. Ingram,66,53
233,3,8:39.0,G. Hayward makes 3-pt jump shot from 26 ft,,69,53
234,3,8:25.0,,Turnover by J. Clarkson (bad pass),69,53
235,3,8:25.0,,B. Ingram enters the game for M. World Peace,69,53
236,3,8:10.0,G. Hayward misses 3-pt jump shot from 24 ft,,69,53
237,3,8:09.0,,Defensive rebound by B. Ingram,69,53
238,3,7:57.0,,J. Randle misses 2-pt jump shot from 4 ft,69,53
239,3,7:55.0,Defensive rebound by R. Gobert,,69,53
240,3,7:40.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,71,53
241,3,7:31.0,,LA Lakers full timeout,71,53
242,3,7:31.0,,L. Williams enters the game for J. Randle,71,53
243,3,7:31.0,,T. Black enters the game for T. Mozgov,71,53
244,3,7:31.0,J. Johnson enters the game for R. Hood,,71,53
245,3,7:20.0,,J. Clarkson misses 2-pt jump shot from 19 ft,71,53
246,3,7:17.0,,Offensive rebound by T. Black,71,53
247,3,7:16.0,,Shooting foul by R. Gobert (drawn by T. Black),71,53
248,3,7:16.0,,T. Black makes free throw 1 of 2,71,54
249,3,7:16.0,,T. Black misses free throw 2 of 2,71,54
250,3,7:14.0,Defensive rebound by R. Gobert,,71,54
251,3,6:52.0,J. Johnson misses 2-pt jump shot from 15 ft,,71,54
252,3,6:51.0,Offensive rebound by R. Gobert,,71,54
253,3,6:51.0,Shooting foul by L. Deng (drawn by R. Gobert),,71,54
254,3,6:51.0,R. Gobert misses free throw 1 of 2,,71,54
255,3,6:51.0,Offensive rebound by Team,,71,54
256,3,6:51.0,R. Gobert makes free throw 2 of 2,,72,54
257,3,6:36.0,,L. Williams makes 3-pt jump shot from 26 ft,72,57
258,3,6:21.0,Turnover by R. Gobert (traveling),,72,57
259,3,6:12.0,,Shooting block foul by D. Exum (drawn by L. Williams),72,57
260,3,6:12.0,,L. Williams makes free throw 1 of 2,72,58
261,3,6:12.0,S. Mack enters the game for D. Exum,,72,58
262,3,6:12.0,,L. Williams makes free throw 2 of 2,72,59
263,3,5:55.0,J. Johnson misses 3-pt jump shot from 26 ft,,72,59
264,3,5:53.0,,Defensive rebound by L. Williams,72,59
265,3,5:49.0,,Personal foul by S. Mack (drawn by T. Black),72,59
266,3,5:46.0,,Turnover by L. Williams (bad pass; steal by G. Hayward),72,59
267,3,5:44.0,Turnover by G. Hayward (lost ball),,72,59
268,3,5:33.0,,Offensive foul by T. Black (drawn by G. Hayward),72,59
269,3,5:33.0,,Turnover by T. Black (offensive foul),72,59
270,3,5:33.0,Utah full timeout,,72,59
271,3,5:33.0,T. Lyles enters the game for B. Diaw,,72,59
272,3,5:16.0,G. Hayward misses 2-pt jump shot from 9 ft,,72,59
273,3,5:15.0,Offensive rebound by Team,,72,59
274,3,5:02.0,J. Johnson misses 3-pt jump shot from 25 ft,,72,59
275,3,5:02.0,Offensive rebound by R. Gobert,,72,59
276,3,5:02.0,R. Gobert makes 2-pt dunk at rim,,74,59
277,3,5:02.0,Shooting foul by L. Williams (drawn by R. Gobert),,74,59
278,3,5:02.0,R. Gobert misses free throw 1 of 1,,74,59
279,3,5:01.0,,Defensive rebound by T. Black,74,59
280,3,4:48.0,,Shooting foul by G. Hayward (drawn by J. Clarkson),74,59
281,3,4:48.0,,J. Clarkson makes free throw 1 of 2,74,60
282,3,4:48.0,,J. Clarkson makes free throw 2 of 2,74,61
283,3,4:39.0,G. Hayward makes 2-pt dunk at rim (assist by S. Mack),,76,61
284,3,4:24.0,,L. Deng misses 2-pt jump shot from 22 ft,76,61
285,3,4:21.0,Defensive rebound by G. Hayward,,76,61
286,3,4:16.0,Shooting foul by T. Black (drawn by G. Hayward),,76,61
287,3,4:16.0,,LA Lakers full timeout,76,61
288,3,4:16.0,G. Hayward makes free throw 1 of 2,,77,61
289,3,4:16.0,,T. Robinson enters the game for L. Deng,76,61
290,3,4:16.0,,J. Randle enters the game for T. Black,76,61
291,3,4:16.0,G. Hayward makes free throw 2 of 2,,78,61
292,3,4:04.0,,B. Ingram makes 2-pt jump shot from 12 ft,78,63
293,3,3:47.0,T. Lyles misses 2-pt layup from 1 ft,,78,63
294,3,3:46.0,Offensive rebound by R. Gobert,,78,63
295,3,3:46.0,R. Gobert misses 2-pt layup from 2 ft,,78,63
296,3,3:46.0,Offensive rebound by R. Gobert,,78,63
297,3,3:46.0,Shooting foul by T. Robinson (drawn by R. Gobert),,78,63
298,3,3:46.0,R. Gobert makes free throw 1 of 2,,79,63
299,3,3:46.0,R. Gobert makes free throw 2 of 2,,80,63
300,3,3:29.0,,B. Ingram misses 2-pt jump shot from 11 ft,80,63
301,3,3:27.0,Defensive rebound by R. Gobert,,80,63
302,3,3:16.0,J. Johnson makes 2-pt hook shot from 5 ft (assist by S. Mack),,82,63
303,3,3:08.0,,L. Williams misses 2-pt jump shot from 8 ft,82,63
304,3,3:08.0,,Offensive rebound by Team,82,63
305,3,3:08.0,Loose ball foul by S. Mack,,82,63
306,3,3:08.0,,L. Williams makes free throw 1 of 2,82,64
307,3,3:08.0,R. Hood enters the game for G. Hayward,,82,64
308,3,3:08.0,,L. Williams makes free throw 2 of 2,82,65
309,3,2:55.0,Personal foul by J. Randle (drawn by J. Johnson),,82,65
310,3,2:55.0,J. Johnson misses free throw 1 of 2,,82,65
311,3,2:55.0,Offensive rebound by Team,,82,65
312,3,2:55.0,J. Johnson misses free throw 2 of 2,,82,65
313,3,2:53.0,,Defensive rebound by J. Randle,82,65
314,3,2:44.0,,Shooting foul by R. Gobert (drawn by B. Ingram),82,65
315,3,2:44.0,,B. Ingram makes free throw 1 of 2,82,66
316,3,2:44.0,B. Diaw enters the game for R. Gobert,,82,66
317,3,2:44.0,,B. Ingram makes free throw 2 of 2,82,67
318,3,2:20.0,T. Lyles makes 2-pt layup from 1 ft,,84,67
319,3,2:11.0,,J. Randle makes 2-pt dunk at rim (assist by L. Williams),84,69
320,3,1:58.0,Turnover by J. Johnson (lost ball; steal by L. Williams),,84,69
321,3,1:50.0,,L. Williams misses 2-pt jump shot from 5 ft,84,69
322,3,1:42.0,Defensive rebound by R. Hood,,84,69
323,3,1:41.0,Turnover by R. Hood (lost ball; steal by T. Robinson),,84,69
324,3,1:37.0,,L. Williams makes 2-pt layup from 2 ft (assist by B. Ingram),84,71
325,3,1:13.0,S. Mack misses 3-pt jump shot from 23 ft,,84,71
326,3,1:11.0,,Defensive rebound by T. Robinson,84,71
327,3,1:00.0,,L. Williams misses 3-pt jump shot from 27 ft,84,71
328,3,0:58.0,Defensive rebound by T. Lyles,,84,71
329,3,0:51.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by S. Mack),,87,71
330,3,0:39.0,,Shooting foul by T. Lyles (drawn by T. Robinson),87,71
331,3,0:39.0,,T. Robinson misses free throw 1 of 2,87,71
332,3,0:39.0,,Offensive rebound by Team,87,71
333,3,0:39.0,,T. Robinson makes free throw 2 of 2,87,72
334,3,0:31.0,Shooting foul by T. Robinson (drawn by R. Hood),,87,72
335,3,0:31.0,R. Hood makes free throw 1 of 2,,88,72
336,3,0:31.0,R. Hood makes free throw 2 of 2,,89,72
337,3,0:10.0,,L. Williams makes 2-pt layup from 1 ft,89,74
338,3,0:01.0,S. Mack misses 2-pt jump shot from 4 ft,,89,74
339,3,0:01.0,,Defensive rebound by T. Robinson,89,74
340,4,11:40.0,,L. Williams makes 2-pt layup from 1 ft,89,76
341,4,11:23.0,D. Exum misses 2-pt jump shot from 16 ft,,89,76
342,4,11:22.0,,Defensive rebound by L. Williams,89,76
343,4,11:17.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Williams),89,78
344,4,10:56.0,G. Hayward misses 2-pt jump shot from 9 ft,,89,78
345,4,10:54.0,,Defensive rebound by M. Huertas,89,78
346,4,10:43.0,,J. Clarkson misses 2-pt layup from 1 ft,89,78
347,4,10:42.0,Defensive rebound by Team,,89,78
348,4,10:21.0,T. Lyles misses 3-pt jump shot from 23 ft,,89,78
349,4,10:19.0,,Defensive rebound by J. Clarkson,89,78
350,4,10:16.0,,Turnover by J. Clarkson (lost ball),89,78
351,4,10:04.0,Shooting foul by M. Huertas (drawn by J. Ingles),,89,78
352,4,10:04.0,J. Ingles makes 2-pt layup from 1 ft,,91,78
353,4,10:04.0,J. Ingles makes free throw 1 of 1,,92,78
354,4,9:52.0,,L. Williams makes 2-pt layup from 1 ft,92,80
355,4,9:21.0,J. Ingles misses 2-pt jump shot from 21 ft,,92,80
356,4,9:16.0,,Defensive rebound by L. Williams,92,80
357,4,9:12.0,,L. Williams misses 2-pt jump shot from 5 ft,92,80
358,4,9:10.0,,Offensive rebound by T. Robinson,92,80
359,4,9:07.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by T. Robinson),92,83
360,4,9:07.0,Utah full timeout,,92,83
361,4,9:07.0,B. Diaw enters the game for T. Lyles,,92,83
362,4,8:51.0,Shooting foul by J. Randle (drawn by R. Gobert),,92,83
363,4,8:51.0,R. Gobert misses free throw 1 of 2,,92,83
364,4,8:51.0,Offensive rebound by Team,,92,83
365,4,8:51.0,R. Gobert misses free throw 2 of 2,,92,83
366,4,8:50.0,,Defensive rebound by T. Robinson,92,83
367,4,8:39.0,,Personal foul by R. Gobert (drawn by T. Robinson),92,83
368,4,8:35.0,,L. Williams misses 3-pt jump shot from 23 ft,92,83
369,4,8:34.0,Defensive rebound by R. Gobert,,92,83
370,4,8:20.0,Shooting foul by T. Robinson (drawn by J. Ingles),,92,83
371,4,8:20.0,J. Ingles misses free throw 1 of 2,,92,83
372,4,8:20.0,Offensive rebound by Team,,92,83
373,4,8:20.0,J. Ingles makes free throw 2 of 2,,93,83
374,4,8:04.0,,Shooting foul by D. Exum (drawn by L. Williams),93,83
375,4,8:04.0,,L. Williams makes free throw 1 of 2,93,84
376,4,8:04.0,S. Mack enters the game for D. Exum,,93,84
377,4,8:04.0,,L. Williams makes free throw 2 of 2,93,85
378,4,7:47.0,G. Hayward misses 2-pt jump shot from 14 ft,,93,85
379,4,7:44.0,,Defensive rebound by L. Williams,93,85
380,4,7:32.0,,T. Robinson makes 2-pt layup from 1 ft (assist by L. Williams),93,87
381,4,7:08.0,Shooting foul by M. Huertas (drawn by R. Gobert),,93,87
382,4,7:08.0,R. Gobert makes free throw 1 of 2,,94,87
383,4,7:08.0,R. Hood enters the game for G. Hayward,,94,87
384,4,7:08.0,R. Gobert makes free throw 2 of 2,,95,87
385,4,6:47.0,,J. Clarkson makes 2-pt hook shot from 4 ft,95,89
386,4,6:32.0,,LA Lakers full timeout,95,89
387,4,6:32.0,T. Lyles enters the game for B. Diaw,,95,89
388,4,6:22.0,R. Hood misses 3-pt jump shot from 25 ft,,95,89
389,4,6:21.0,,Defensive rebound by J. Clarkson,95,89
390,4,6:07.0,,T. Robinson misses 2-pt dunk at rim,95,89
391,4,6:03.0,Defensive rebound by J. Ingles,,95,89
392,4,5:57.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by T. Lyles),,98,89
