,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
27,1,7:19.0,Defensive rebound by V. Oladipo,,8,6
28,1,7:10.0,R. Westbrook makes 2-pt layup from 2 ft,,10,6
29,1,7:09.0,,LA Lakers full timeout,10,6
30,1,7:09.0,E. Freedom enters the game for D. Sabonis,,10,6
31,1,6:56.0,,J. Calderón makes 3-pt jump shot from 23 ft (assist by J. Randle),10,9
32,1,6:43.0,E. Freedom misses 2-pt jump shot from 18 ft,,10,9
33,1,6:43.0,Offensive rebound by Team,,10,9
34,1,6:43.0,,Loose ball foul by T. Mozgov (drawn by S. Adams),10,9
35,1,6:32.0,R. Westbrook misses 2-pt jump shot from 10 ft,,10,9
36,1,6:29.0,,Defensive rebound by J. Calderón,10,9
37,1,6:26.0,,Personal foul by E. Freedom (drawn by T. Mozgov),10,9
38,1,6:18.0,,Turnover by J. Randle (bad pass),10,9
39,1,5:58.0,V. Oladipo misses 3-pt jump shot from 25 ft,,10,9
40,1,5:57.0,,Defensive rebound by J. Randle,10,9
41,1,5:52.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. Randle),10,11
42,1,5:38.0,R. Westbrook misses 2-pt layup from 1 ft (block by T. Mozgov),,10,11
43,1,5:35.0,Offensive rebound by R. Westbrook,,10,11
44,1,5:35.0,R. Westbrook misses 2-pt layup from 2 ft (block by N. Young),,10,11
45,1,5:31.0,Offensive rebound by R. Westbrook,,10,11
46,1,5:29.0,R. Westbrook misses 2-pt jump shot from 5 ft,,10,11
47,1,5:27.0,,Defensive rebound by J. Randle,10,11
48,1,5:22.0,,T. Mozgov misses 2-pt jump shot from 18 ft,10,11
49,1,5:21.0,Defensive rebound by R. Westbrook,,10,11
50,1,5:18.0,Turnover by V. Oladipo (bad pass; steal by J. Calderón),,10,11
51,1,5:11.0,,N. Young makes 3-pt jump shot from 24 ft (assist by J. Calderón),10,14
52,1,4:48.0,S. Adams misses 2-pt hook shot from 9 ft,,10,14
53,1,4:48.0,Offensive rebound by Team,,10,14
54,1,4:48.0,,Loose ball foul by L. Deng (drawn by E. Freedom),10,14
55,1,4:48.0,,T. Black enters the game for L. Deng,10,14
56,1,4:48.0,,L. Nance enters the game for J. Randle,10,14
57,1,4:48.0,,B. Ingram enters the game for T. Mozgov,10,14
58,1,4:48.0,,J. Clarkson enters the game for J. Calderón,10,14
59,1,4:48.0,D. Sabonis enters the game for S. Adams,,10,14
60,1,4:48.0,J. Grant enters the game for A. Roberson,,10,14
61,1,4:48.0,Á. Abrines enters the game for V. Oladipo,,10,14
62,1,4:37.0,Shooting foul by N. Young (drawn by E. Freedom),,10,14
63,1,4:37.0,E. Freedom makes free throw 1 of 2,,11,14
64,1,4:37.0,E. Freedom makes free throw 2 of 2,,12,14
65,1,4:23.0,,Shooting foul by J. Grant (drawn by N. Young),12,14
66,1,4:23.0,,N. Young misses free throw 1 of 2,12,14
67,1,4:23.0,,Offensive rebound by Team,12,14
68,1,4:23.0,,N. Young makes free throw 2 of 2,12,15
69,1,4:07.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,14,15
70,1,3:48.0,,B. Ingram misses 2-pt jump shot from 12 ft,14,15
71,1,3:45.0,Defensive rebound by D. Sabonis,,14,15
72,1,3:37.0,R. Westbrook misses 3-pt jump shot from 25 ft,,14,15
73,1,3:36.0,,Defensive rebound by B. Ingram,14,15
74,1,3:19.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by L. Nance),14,18
75,1,3:05.0,Turnover by R. Westbrook (bad pass; steal by J. Clarkson),,14,18
76,1,2:58.0,,N. Young misses 3-pt jump shot from 26 ft,14,18
77,1,2:56.0,,Offensive rebound by T. Black,14,18
78,1,2:51.0,,T. Black misses 2-pt hook shot from 4 ft,14,18
79,1,2:46.0,,Offensive rebound by T. Black,14,18
80,1,2:40.0,,N. Young makes 3-pt jump shot from 24 ft (assist by J. Clarkson),14,21
81,1,2:40.0,Oklahoma City full timeout,,14,21
82,1,2:40.0,,L. Williams enters the game for N. Young,14,21
83,1,2:40.0,S. Christon enters the game for R. Westbrook,,14,21
84,1,2:26.0,Á. Abrines misses 3-pt jump shot from 27 ft,,14,21
85,1,2:25.0,,Defensive rebound by B. Ingram,14,21
86,1,2:12.0,,J. Clarkson misses 2-pt dunk at rim (block by Á. Abrines),14,21
87,1,2:07.0,Defensive rebound by E. Freedom,,14,21
88,1,2:04.0,Turnover by D. Sabonis (bad pass; steal by J. Clarkson),,14,21
89,1,2:00.0,,J. Clarkson makes 2-pt layup from 1 ft,14,23
90,1,1:36.0,S. Christon misses 2-pt jump shot from 11 ft,,14,23
91,1,1:33.0,,Defensive rebound by L. Nance,14,23
92,1,1:25.0,J. Lauvergne enters the game for D. Sabonis,,14,23
93,1,1:13.0,,B. Ingram makes 2-pt jump shot from 10 ft (assist by L. Nance),14,25
94,1,0:58.0,S. Christon misses 3-pt jump shot from 25 ft,,14,25
95,1,0:57.0,Offensive rebound by Team,,14,25
96,1,0:51.0,E. Freedom makes 2-pt jump shot from 8 ft (assist by Á. Abrines),,16,25
97,1,0:40.0,,L. Williams misses 2-pt jump shot from 11 ft,16,25
98,1,0:38.0,,Offensive rebound by L. Nance,16,25
99,1,0:34.0,,L. Williams makes 3-pt jump shot from 26 ft,16,28
100,1,0:34.0,,Shooting foul by S. Christon (drawn by L. Williams),16,28
101,1,0:34.0,,L. Williams makes free throw 1 of 1,16,29
102,1,0:08.0,Á. Abrines misses 2-pt jump shot from 21 ft,,16,29
103,1,0:06.0,,Defensive rebound by T. Black,16,29
104,1,0:02.0,,J. Clarkson misses 3-pt jump shot from 29 ft,16,29
105,1,0:00.0,,Offensive rebound by Team,16,29
106,2,11:44.0,J. Grant makes 2-pt dunk at rim,,18,29
107,2,11:29.0,,T. Black makes 2-pt layup from 2 ft (assist by J. Clarkson),18,31
108,2,11:15.0,J. Grant makes 2-pt layup from 2 ft (assist by J. Lauvergne),,20,31
109,2,11:02.0,,Turnover by B. Ingram (bad pass; steal by J. Lauvergne),20,31
110,2,10:53.0,Turnover by V. Oladipo (lost ball),,20,31
111,2,10:53.0,A. Roberson enters the game for S. Christon,,20,31
112,2,10:32.0,,L. Nance misses 2-pt jump shot from 18 ft,20,31
113,2,10:30.0,Defensive rebound by V. Oladipo,,20,31
114,2,10:21.0,V. Oladipo misses 2-pt jump shot from 14 ft,,20,31
115,2,10:20.0,,Defensive rebound by Team,20,31
116,2,10:10.0,Offensive charge foul by T. Black (drawn by J. Lauvergne),,20,31
117,2,10:10.0,,Turnover by T. Black (offensive foul),20,31
118,2,9:55.0,A. Roberson makes 2-pt layup from 2 ft (assist by E. Freedom),,22,31
119,2,9:55.0,,LA Lakers full timeout,22,31
120,2,9:30.0,,L. Williams misses 3-pt jump shot from 30 ft,22,31
121,2,9:29.0,Defensive rebound by J. Grant,,22,31
122,2,9:13.0,Turnover by E. Freedom (lost ball; steal by J. Clarkson),,22,31
123,2,9:08.0,,J. Clarkson makes 2-pt layup from 1 ft,22,33
124,2,8:53.0,J. Grant makes 2-pt jump shot from 19 ft,,24,33
125,2,8:37.0,,L. Williams misses 3-pt jump shot from 26 ft,24,33
126,2,8:36.0,Defensive rebound by J. Lauvergne,,24,33
127,2,8:12.0,E. Freedom misses 2-pt hook shot from 7 ft,,24,33
128,2,8:09.0,Offensive rebound by A. Roberson,,24,33
129,2,8:00.0,V. Oladipo misses 3-pt jump shot from 25 ft,,24,33
130,2,8:00.0,Offensive rebound by Team,,24,33
131,2,8:00.0,Oklahoma City full timeout,,24,33
132,2,8:00.0,R. Westbrook enters the game for J. Grant,,24,33
133,2,8:00.0,,N. Young enters the game for T. Black,24,33
134,2,8:00.0,,T. Mozgov enters the game for B. Ingram,24,33
135,2,7:48.0,J. Lauvergne makes 2-pt jump shot from 6 ft (assist by R. Westbrook),,26,33
136,2,7:25.0,,T. Mozgov misses 2-pt jump shot from 8 ft,26,33
137,2,7:23.0,Defensive rebound by A. Roberson,,26,33
138,2,7:15.0,Turnover by Team (back court),,26,33
139,2,7:15.0,S. Adams enters the game for E. Freedom,,26,33
140,2,6:58.0,,T. Mozgov makes 2-pt hook shot from 6 ft (assist by L. Williams),26,35
141,2,6:46.0,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),,28,35
142,2,6:24.0,,J. Clarkson makes 2-pt layup from 4 ft,28,37
143,2,6:08.0,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),,30,37
144,2,5:55.0,,Turnover by J. Clarkson (bad pass; steal by A. Roberson),30,37
145,2,5:47.0,J. Lauvergne makes 2-pt hook shot from 8 ft (assist by R. Westbrook),,32,37
146,2,5:47.0,,LA Lakers full timeout,32,37
147,2,5:47.0,,J. Calderón enters the game for J. Clarkson,32,37
148,2,5:47.0,,L. Deng enters the game for L. Nance,32,37
149,2,5:47.0,,J. Randle enters the game for L. Williams,32,37
150,2,5:47.0,J. Grant enters the game for V. Oladipo,,32,37
151,2,5:33.0,,N. Young misses 2-pt jump shot from 19 ft,32,37
152,2,5:30.0,Defensive rebound by J. Lauvergne,,32,37
153,2,5:27.0,Turnover by R. Westbrook (lost ball),,32,37
154,2,5:10.0,,L. Deng makes 2-pt jump shot from 21 ft (assist by J. Randle),32,39
155,2,4:50.0,J. Lauvergne misses 3-pt jump shot from 25 ft,,32,39
156,2,4:49.0,,Defensive rebound by J. Calderón,32,39
157,2,4:42.0,,J. Randle misses 2-pt jump shot from 15 ft,32,39
158,2,4:39.0,Defensive rebound by J. Lauvergne,,32,39
159,2,4:38.0,Shooting block foul by J. Calderón (drawn by A. Roberson),,32,39
160,2,4:38.0,A. Roberson misses free throw 1 of 2,,32,39
161,2,4:38.0,Offensive rebound by Team,,32,39
162,2,4:38.0,A. Roberson misses free throw 2 of 2,,32,39
163,2,4:38.0,D. Sabonis enters the game for J. Lauvergne,,32,39
164,2,4:36.0,,Defensive rebound by L. Deng,32,39
165,2,4:23.0,,Turnover by J. Randle (bad pass; steal by J. Grant),32,39
166,2,4:18.0,R. Westbrook misses 2-pt jump shot from 20 ft,,32,39
167,2,4:13.0,,Defensive rebound by N. Young,32,39
168,2,4:10.0,,N. Young makes 2-pt jump shot from 7 ft,32,41
169,2,4:01.0,Shooting foul by J. Randle (drawn by S. Adams),,32,41
170,2,4:01.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,34,41
171,2,4:01.0,V. Oladipo enters the game for A. Roberson,,34,41
172,2,4:01.0,S. Adams makes free throw 1 of 1,,35,41
173,2,3:39.0,,L. Deng misses 3-pt jump shot from 23 ft,35,41
174,2,3:37.0,Defensive rebound by V. Oladipo,,35,41
175,2,3:30.0,Personal foul by J. Calderón (drawn by V. Oladipo),,35,41
176,2,3:19.0,V. Oladipo misses 2-pt jump shot from 19 ft,,35,41
177,2,3:15.0,,Defensive rebound by J. Randle,35,41
178,2,3:10.0,,N. Young misses 2-pt jump shot from 17 ft,35,41
179,2,3:08.0,Defensive rebound by V. Oladipo,,35,41
180,2,3:02.0,R. Westbrook makes 2-pt layup from 1 ft,,37,41
181,2,2:54.0,,T. Mozgov misses 2-pt dunk from 1 ft (block by S. Adams),37,41
182,2,2:50.0,Defensive rebound by J. Grant,,37,41
183,2,2:48.0,R. Westbrook misses 2-pt layup from 1 ft (block by N. Young),,37,41
184,2,2:48.0,,Defensive rebound by L. Deng,37,41
185,2,2:48.0,,Flagrant foul type 1 by R. Westbrook (drawn by L. Deng),37,41
186,2,2:48.0,Official timeout,,37,41
187,2,2:48.0,,L. Deng misses flagrant free throw 1 of 2,37,41
188,2,2:48.0,,Offensive rebound by Team,37,41
189,2,2:48.0,,L. Deng misses flagrant free throw 2 of 2,37,41
190,2,2:40.0,,Offensive rebound by Team,37,41
191,2,2:34.0,,L. Deng misses 2-pt layup at rim,37,41
192,2,2:31.0,,Offensive rebound by T. Mozgov,37,41
193,2,2:31.0,,T. Mozgov makes 2-pt layup from 1 ft,37,43
194,2,2:15.0,R. Westbrook makes 2-pt jump shot from 15 ft (assist by V. Oladipo),,39,43
195,2,1:58.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by N. Young),39,46
196,2,1:42.0,J. Grant makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,42,46
197,2,1:30.0,,Turnover by J. Randle (bad pass; steal by S. Adams),42,46
198,2,1:28.0,Personal foul by J. Calderón (drawn by R. Westbrook),,42,46
199,2,1:18.0,D. Sabonis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,45,46
200,2,0:55.0,,Turnover by N. Young (step out of bounds),45,46
201,2,0:33.0,J. Grant misses 3-pt jump shot from 26 ft,,45,46
202,2,0:32.0,,Defensive rebound by Team,45,46
203,2,0:16.0,,J. Calderón misses 3-pt jump shot from 25 ft,45,46
204,2,0:15.0,Defensive rebound by D. Sabonis,,45,46
205,2,0:09.0,Oklahoma City full timeout,,45,46
206,2,0:09.0,,J. Clarkson enters the game for T. Mozgov,45,46
207,2,0:09.0,,T. Black enters the game for J. Calderón,45,46
208,2,0:09.0,Á. Abrines enters the game for J. Grant,,45,46
209,2,0:06.0,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),,47,46
210,2,0:06.0,Shooting block foul by L. Deng (drawn by R. Westbrook),,47,46
211,2,0:06.0,J. Grant enters the game for Á. Abrines,,47,46
212,2,0:06.0,A. Roberson enters the game for D. Sabonis,,47,46
213,2,0:06.0,,L. Williams enters the game for T. Black,47,46
214,2,0:06.0,R. Westbrook makes free throw 1 of 1,,48,46
215,2,0:02.0,,N. Young makes 3-pt jump shot from 25 ft,48,49
216,3,11:48.0,A. Roberson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,51,49
217,3,11:31.0,,J. Randle misses 2-pt hook shot from 7 ft,51,49
218,3,11:28.0,,Offensive rebound by N. Young,51,49
219,3,11:21.0,,N. Young makes 2-pt jump shot from 19 ft,51,51
220,3,11:09.0,R. Westbrook misses 2-pt jump shot from 12 ft,,51,51
221,3,11:07.0,Offensive rebound by R. Westbrook,,51,51
222,3,11:04.0,R. Westbrook misses 2-pt jump shot from 13 ft,,51,51
223,3,11:03.0,,Defensive rebound by L. Deng,51,51
224,3,10:52.0,,L. Deng makes 2-pt layup from 1 ft,51,53
225,3,10:28.0,Turnover by R. Westbrook (bad pass; steal by J. Calderón),,51,53
226,3,10:07.0,,N. Young misses 3-pt jump shot from 25 ft,51,53
227,3,10:06.0,,Offensive rebound by T. Mozgov,51,53
228,3,9:59.0,,Turnover by J. Randle (lost ball; steal by A. Roberson),51,53
229,3,9:53.0,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),,53,53
230,3,9:28.0,,L. Deng misses 2-pt jump shot from 17 ft,53,53
231,3,9:27.0,Defensive rebound by R. Westbrook,,53,53
232,3,9:22.0,Shooting foul by N. Young (drawn by R. Westbrook),,53,53
233,3,9:22.0,R. Westbrook makes free throw 1 of 2,,54,53
234,3,9:22.0,R. Westbrook makes free throw 2 of 2,,55,53
235,3,9:06.0,,J. Calderón makes 3-pt jump shot from 26 ft (assist by J. Randle),55,56
236,3,8:38.0,S. Adams makes 2-pt dunk at rim (assist by D. Sabonis),,57,56
237,3,8:22.0,,L. Deng misses 2-pt jump shot from 22 ft,57,56
238,3,8:20.0,Defensive rebound by D. Sabonis,,57,56
239,3,8:15.0,A. Roberson misses 2-pt layup from 1 ft (block by T. Mozgov),,57,56
240,3,8:11.0,,Defensive rebound by J. Calderón,57,56
241,3,8:10.0,,Turnover by N. Young (lost ball; steal by D. Sabonis),57,56
242,3,8:09.0,Personal foul by N. Young (drawn by D. Sabonis),,57,56
243,3,7:55.0,S. Adams makes 2-pt hook shot from 5 ft (assist by D. Sabonis),,59,56
244,3,7:39.0,,Personal foul by R. Westbrook (drawn by J. Calderón),59,56
245,3,7:23.0,,J. Randle makes 3-pt jump shot from 26 ft (assist by J. Calderón),59,59
246,3,7:09.0,D. Sabonis misses 2-pt jump shot from 18 ft,,59,59
247,3,7:07.0,,Defensive rebound by J. Calderón,59,59
248,3,7:00.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. Calderón),59,61
249,3,7:00.0,Oklahoma City full timeout,,59,61
250,3,7:00.0,E. Freedom enters the game for D. Sabonis,,59,61
251,3,7:00.0,J. Lauvergne enters the game for S. Adams,,59,61
252,3,7:00.0,,Violation by Team (jump ball),59,61
253,3,6:51.0,Turnover by R. Westbrook (bad pass),,59,61
254,3,6:39.0,,Shooting foul by E. Freedom (drawn by T. Mozgov),59,61
255,3,6:39.0,,T. Mozgov makes free throw 1 of 2,59,62
256,3,6:39.0,,T. Mozgov makes free throw 2 of 2,59,63
257,3,6:28.0,R. Westbrook misses 2-pt jump shot from 16 ft,,59,63
258,3,6:26.0,,Defensive rebound by J. Calderón,59,63
259,3,6:20.0,,Turnover by J. Randle (discontinued dribble),59,63
260,3,6:20.0,,B. Ingram enters the game for L. Deng,59,63
261,3,6:02.0,R. Westbrook makes 2-pt jump shot from 16 ft (assist by E. Freedom),,61,63
262,3,5:45.0,,B. Ingram misses 2-pt layup from 2 ft (block by A. Roberson),61,63
263,3,5:45.0,,Offensive rebound by Team,61,63
264,3,5:35.0,,J. Calderón makes 3-pt jump shot from 26 ft (assist by T. Mozgov),61,66
265,3,5:16.0,J. Lauvergne makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,64,66
266,3,4:52.0,,T. Mozgov misses 2-pt hook shot at rim,64,66
267,3,4:47.0,Defensive rebound by E. Freedom,,64,66
268,3,4:43.0,J. Lauvergne makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,67,66
269,3,4:25.0,,N. Young misses 3-pt jump shot from 27 ft,67,66
270,3,4:24.0,Defensive rebound by R. Westbrook,,67,66
271,3,4:21.0,,Offensive charge foul by V. Oladipo (drawn by J. Calderón),67,66
272,3,4:21.0,Turnover by V. Oladipo (offensive foul),,67,66
273,3,4:21.0,,L. Nance enters the game for J. Randle,67,66
274,3,4:21.0,,J. Clarkson enters the game for N. Young,67,66
275,3,4:21.0,J. Grant enters the game for V. Oladipo,,67,66
276,3,4:05.0,,Shooting foul by J. Grant (drawn by T. Mozgov),67,66
277,3,4:05.0,,T. Mozgov makes free throw 1 of 2,67,67
278,3,4:05.0,,T. Mozgov makes free throw 2 of 2,67,68
279,3,3:53.0,Turnover by E. Freedom (step out of bounds),,67,68
280,3,3:37.0,,Personal foul by A. Roberson (drawn by J. Clarkson),67,68
281,3,3:27.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. Clarkson),67,70
282,3,3:10.0,Turnover by R. Westbrook (bad pass; steal by L. Nance),,67,70
283,3,2:57.0,,J. Clarkson misses 3-pt jump shot from 27 ft,67,70
284,3,2:56.0,Defensive rebound by A. Roberson,,67,70
285,3,2:48.0,R. Westbrook misses 3-pt jump shot from 26 ft,,67,70
286,3,2:46.0,,Defensive rebound by J. Clarkson,67,70
287,3,2:38.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),67,72
288,3,2:26.0,Turnover by R. Westbrook (bad pass; steal by L. Nance),,67,72
289,3,2:19.0,,L. Nance misses 2-pt layup from 1 ft,67,72
290,3,2:16.0,Defensive rebound by J. Lauvergne,,67,72
291,3,2:07.0,J. Lauvergne misses 2-pt jump shot from 21 ft,,67,72
292,3,2:06.0,Offensive rebound by E. Freedom,,67,72
293,3,2:05.0,E. Freedom misses 2-pt layup from 1 ft (block by L. Nance),,67,72
294,3,2:05.0,Offensive rebound by E. Freedom,,67,72
295,3,2:05.0,E. Freedom makes 2-pt layup from 1 ft,,69,72
296,3,2:05.0,,LA Lakers full timeout,69,72
297,3,2:05.0,V. Oladipo enters the game for A. Roberson,,69,72
298,3,2:05.0,Á. Abrines enters the game for R. Westbrook,,69,72
299,3,2:05.0,,T. Black enters the game for T. Mozgov,69,72
300,3,2:05.0,,L. Williams enters the game for J. Calderón,69,72
301,3,1:52.0,,L. Nance makes 2-pt hook shot from 8 ft,69,74
302,3,1:41.0,V. Oladipo misses 2-pt jump shot from 18 ft,,69,74
303,3,1:38.0,,Defensive rebound by L. Nance,69,74
304,3,1:34.0,,Shooting foul by J. Lauvergne (drawn by L. Williams),69,74
305,3,1:34.0,,L. Williams makes free throw 1 of 2,69,75
306,3,1:34.0,,L. Williams makes free throw 2 of 2,69,76
307,3,1:23.0,E. Freedom misses 2-pt layup from 2 ft (block by T. Black),,69,76
308,3,1:19.0,,Defensive rebound by T. Black,69,76
309,3,1:09.0,,J. Clarkson makes 2-pt jump shot from 8 ft,69,78
310,3,0:56.0,Personal foul by J. Clarkson (drawn by J. Lauvergne),,69,78
311,3,0:56.0,S. Adams enters the game for E. Freedom,,69,78
312,3,0:47.0,V. Oladipo misses 2-pt hook shot from 5 ft,,69,78
313,3,0:47.0,Offensive rebound by S. Adams,,69,78
314,3,0:47.0,S. Adams makes 2-pt layup from 2 ft,,71,78
315,3,0:36.0,,J. Clarkson makes 2-pt layup from 1 ft,71,80
316,3,0:12.0,S. Adams misses 2-pt hook shot from 7 ft,,71,80
317,3,0:10.0,Offensive rebound by S. Adams,,71,80
318,3,0:07.0,S. Adams misses 2-pt hook shot from 7 ft,,71,80
319,3,0:06.0,Offensive rebound by S. Adams,,71,80
320,3,0:06.0,S. Adams makes 2-pt layup from 7 ft,,73,80
321,3,0:06.0,Shooting foul by T. Black (drawn by S. Adams),,73,80
322,3,0:06.0,S. Christon enters the game for Á. Abrines,,73,80
323,3,0:06.0,,N. Young enters the game for T. Black,73,80
324,3,0:06.0,S. Adams makes free throw 1 of 1,,74,80
325,3,0:02.0,,L. Williams misses 2-pt jump shot from 22 ft (block by J. Lauvergne),74,80
326,3,0:00.0,,Offensive rebound by Team,74,80
327,4,11:46.0,,J. Clarkson makes 2-pt jump shot from 18 ft (assist by L. Williams),74,82
328,4,11:29.0,J. Lauvergne misses 2-pt layup from 3 ft (block by T. Black),,74,82
329,4,11:27.0,,Defensive rebound by T. Black,74,82
330,4,11:20.0,,T. Black makes 2-pt layup from 1 ft (assist by L. Williams),74,84
331,4,11:20.0,,Shooting foul by J. Lauvergne (drawn by T. Black),74,84
332,4,11:20.0,,T. Black makes free throw 1 of 1,74,85
333,4,11:05.0,A. Morrow makes 2-pt jump shot from 12 ft,,76,85
334,4,10:56.0,,Turnover by B. Ingram (bad pass; steal by A. Morrow),76,85
335,4,10:47.0,A. Morrow misses 3-pt jump shot from 25 ft,,76,85
336,4,10:46.0,,Defensive rebound by T. Black,76,85
337,4,10:25.0,,J. Clarkson misses 2-pt jump shot from 7 ft,76,85
338,4,10:21.0,Defensive rebound by J. Grant,,76,85
339,4,10:17.0,J. Lauvergne misses 3-pt jump shot from 24 ft,,76,85
340,4,10:13.0,,Defensive rebound by J. Clarkson,76,85
341,4,9:58.0,,Offensive foul by B. Ingram (drawn by J. Grant),76,85
342,4,9:58.0,,Turnover by B. Ingram (offensive foul),76,85
343,4,9:47.0,V. Oladipo misses 2-pt jump shot from 19 ft,,76,85
344,4,9:44.0,,Defensive rebound by L. Williams,76,85
345,4,9:29.0,,L. Williams makes 3-pt jump shot from 24 ft,76,88
346,4,9:06.0,J. Lauvergne makes 2-pt dunk at rim (assist by A. Morrow),,78,88
347,4,8:47.0,,B. Ingram makes 3-pt jump shot from 24 ft (assist by L. Williams),78,91
348,4,8:28.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by J. Grant),,81,91
349,4,8:16.0,,Shooting foul by J. Lauvergne (drawn by J. Clarkson),81,91
350,4,8:16.0,Official timeout,,81,91
351,4,8:16.0,,J. Clarkson makes free throw 1 of 2,81,92
352,4,8:16.0,D. Sabonis enters the game for S. Adams,,81,91
353,4,8:16.0,E. Freedom enters the game for J. Grant,,81,91
354,4,8:16.0,R. Westbrook enters the game for J. Lauvergne,,81,91
355,4,8:16.0,,J. Clarkson makes free throw 2 of 2,81,93
356,4,8:04.0,Turnover by R. Westbrook (traveling),,81,93
357,4,7:54.0,,Turnover by B. Ingram (bad pass; steal by R. Westbrook),81,93
358,4,7:31.0,R. Westbrook misses 3-pt jump shot from 27 ft,,81,93
359,4,7:30.0,Offensive rebound by E. Freedom,,81,93
360,4,7:28.0,E. Freedom makes 2-pt layup from 1 ft,,83,93
361,4,7:11.0,Violation by V. Oladipo (kicked ball),,83,93
362,4,7:11.0,,T. Mozgov enters the game for T. Black,83,93
363,4,7:11.0,S. Adams enters the game for E. Freedom,,83,93
364,4,6:59.0,,Shooting foul by R. Westbrook (drawn by J. Clarkson),83,93
365,4,6:59.0,,J. Clarkson makes free throw 1 of 2,83,94
366,4,6:59.0,,J. Clarkson makes free throw 2 of 2,83,95
367,4,6:50.0,Turnover by R. Westbrook (bad pass; steal by J. Clarkson),,83,95
368,4,6:45.0,,L. Nance makes 2-pt dunk at rim (assist by B. Ingram),83,97
369,4,6:44.0,Oklahoma City full timeout,,83,97
370,4,6:37.0,R. Westbrook makes 2-pt jump shot from 4 ft,,85,97
371,4,6:18.0,,L. Williams misses 3-pt jump shot from 25 ft,85,97
372,4,6:16.0,Defensive rebound by R. Westbrook,,85,97
373,4,6:14.0,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),,87,97
374,4,6:14.0,,LA Lakers full timeout,87,97
375,4,6:00.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by L. Williams),87,100
376,4,5:43.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,90,100
