,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
382,4,3:20.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,92,97
383,4,3:19.0,Offensive rebound by A. Drummond,,92,97
384,4,3:17.0,A. Drummond makes 2-pt layup from 3 ft,,94,97
385,4,3:09.0,,Toronto full timeout,94,97
386,4,2:53.0,,K. Lowry misses 3-pt jump shot from 25 ft,94,97
387,4,2:52.0,Defensive rebound by T. Harris,,94,97
388,4,2:39.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,94,97
389,4,2:38.0,,Defensive rebound by J. Valančiūnas,94,97
390,4,2:25.0,,K. Lowry misses 2-pt jump shot from 3 ft,94,97
391,4,2:25.0,,Offensive rebound by J. Valančiūnas,94,97
392,4,2:23.0,,J. Valančiūnas makes 2-pt layup from 2 ft,94,99
393,4,2:04.0,T. Harris makes 2-pt jump shot from 19 ft,,96,99
394,4,1:40.0,,Turnover by D. Carroll (bad pass; steal by T. Harris),96,99
395,4,1:34.0,K. Caldwell-Pope misses 2-pt layup from 3 ft (block by D. DeRozan),,96,99
396,4,1:33.0,,Defensive rebound by K. Lowry,96,99
397,4,1:23.0,,K. Lowry makes 2-pt layup from 1 ft,96,101
398,4,1:23.0,Detroit full timeout,,96,101
399,4,1:20.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,96,101
400,4,1:19.0,Offensive rebound by Team,,96,101
401,4,1:19.0,,Loose ball foul by J. Valančiūnas (drawn by A. Drummond),96,101
402,4,1:19.0,A. Drummond misses free throw 1 of 2,,96,101
403,4,1:19.0,Offensive rebound by Team,,96,101
404,4,1:19.0,A. Drummond makes free throw 2 of 2,,97,101
405,4,0:58.0,,D. DeRozan misses 2-pt jump shot from 13 ft,97,101
406,4,0:57.0,Defensive rebound by A. Drummond,,97,101
407,4,0:48.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft,,99,101
408,4,0:24.0,,K. Lowry misses 2-pt jump shot from 9 ft,99,101
409,4,0:23.0,Defensive rebound by I. Smith,,99,101
410,4,0:13.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Smith),,102,101
411,4,0:13.0,,Toronto full timeout,102,101
412,4,0:13.0,,T. Ross enters the game for L. Nogueira,102,101
413,4,0:09.0,,Personal foul by K. Caldwell-Pope (drawn by K. Lowry),102,101
414,4,0:09.0,,Toronto full timeout,102,101
415,4,0:01.0,,D. DeRozan misses 2-pt jump shot from 17 ft,102,101
416,4,0:00.0,Defensive rebound by A. Drummond,,102,101
