,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
85,1,1:15.0,,Offensive rebound by A. Johnson,27,29
86,1,1:11.0,,T. Rozier misses 3-pt jump shot from 25 ft,27,29
87,1,1:10.0,,Offensive rebound by A. Johnson,27,29
88,1,1:07.0,,A. Johnson makes 2-pt layup from 3 ft,27,31
89,1,1:02.0,Shooting foul by J. Crowder (drawn by J. Hamilton),,27,31
90,1,1:02.0,J. Hamilton makes free throw 1 of 2,,28,31
91,1,1:02.0,,I. Thomas enters the game for A. Bradley,28,31
92,1,1:02.0,,J. Jerebko enters the game for J. Crowder,28,31
93,1,1:02.0,J. Hamilton makes free throw 2 of 2,,29,31
94,1,0:48.0,,Personal foul by G. Vásquez (drawn by I. Thomas),29,31
95,1,0:48.0,,I. Thomas makes free throw 1 of 2,29,32
96,1,0:48.0,,G. Green enters the game for J. Brown,29,32
97,1,0:48.0,,I. Thomas makes free throw 2 of 2,29,33
98,1,0:38.0,S. Kilpatrick misses 2-pt jump shot from 5 ft,,29,33
99,1,0:37.0,Offensive rebound by S. Kilpatrick,,29,33
100,1,0:37.0,S. Kilpatrick makes 2-pt layup from 1 ft,,31,33
101,1,0:25.0,,J. Jerebko misses 2-pt jump shot from 6 ft,31,33
102,1,0:25.0,,Offensive rebound by A. Johnson,31,33
103,1,0:24.0,,A. Johnson misses 2-pt layup from 1 ft,31,33
104,1,0:22.0,Defensive rebound by S. Kilpatrick,,31,33
105,1,0:03.0,Turnover by S. Kilpatrick (lost ball; steal by J. Jerebko),,31,33
106,1,0:00.0,,J. Jerebko misses 3-pt jump shot from 40 ft,31,33
107,1,0:00.0,,Offensive rebound by Team,31,33
108,2,11:47.0,,J. Jerebko misses 3-pt jump shot from 25 ft,31,33
109,2,11:45.0,Defensive rebound by B. Bogdanović,,31,33
110,2,11:30.0,G. Vásquez misses 3-pt jump shot from 25 ft,,31,33
111,2,11:29.0,,Defensive rebound by T. Rozier,31,33
112,2,11:19.0,,G. Green makes 2-pt jump shot from 14 ft (assist by A. Johnson),31,35
113,2,11:19.0,Brooklyn full timeout,,31,35
114,2,10:57.0,L. Scola misses 2-pt hook shot from 6 ft,,31,35
115,2,10:56.0,,Defensive rebound by T. Rozier,31,35
116,2,10:40.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by I. Thomas),31,38
117,2,10:19.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),,34,38
118,2,10:05.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),34,40
119,2,9:45.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,34,40
120,2,9:44.0,,Defensive rebound by G. Green,34,40
121,2,9:38.0,,Shooting foul by L. Scola (drawn by J. Jerebko),34,40
122,2,9:38.0,,J. Jerebko makes free throw 1 of 2,34,41
123,2,9:38.0,,T. Zeller enters the game for A. Johnson,34,41
124,2,9:38.0,,J. Jerebko makes free throw 2 of 2,34,42
125,2,9:27.0,,Offensive charge foul by B. Bogdanović (drawn by J. Jerebko),34,42
126,2,9:27.0,Turnover by B. Bogdanović (offensive foul),,34,42
127,2,9:09.0,,T. Zeller makes 2-pt hook shot from 7 ft (assist by I. Thomas),34,44
128,2,8:43.0,L. Scola misses 3-pt jump shot from 25 ft,,34,44
129,2,8:42.0,,Defensive rebound by G. Green,34,44
130,2,8:31.0,,T. Zeller makes 2-pt layup from 1 ft (assist by G. Green),34,46
131,2,8:24.0,Brooklyn full timeout,,34,46
132,2,8:24.0,J. Hamilton enters the game for L. Scola,,34,46
133,2,8:24.0,J. Lin enters the game for G. Vásquez,,34,46
134,2,8:15.0,Turnover by J. Hamilton (lost ball; steal by J. Jerebko),,34,46
135,2,8:07.0,,J. Jerebko misses 3-pt jump shot from 26 ft,34,46
136,2,8:06.0,,Offensive rebound by T. Zeller,34,46
137,2,8:04.0,,Turnover by T. Zeller (bad pass; steal by B. Bogdanović),34,46
138,2,8:03.0,Personal foul by J. Jerebko (drawn by B. Bogdanović),,34,46
139,2,7:48.0,J. Lin misses 2-pt jump shot from 9 ft,,34,46
140,2,7:46.0,Offensive rebound by J. Hamilton,,34,46
141,2,7:45.0,J. Hamilton makes 2-pt layup from 1 ft,,36,46
142,2,7:29.0,,G. Green makes 3-pt jump shot from 25 ft (assist by T. Zeller),36,49
143,2,7:11.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by J. Hamilton),,39,49
144,2,6:59.0,,Shooting foul by B. Lopez (drawn by T. Zeller),39,49
145,2,6:59.0,,T. Zeller misses free throw 1 of 2,39,49
146,2,6:59.0,,Offensive rebound by Team,39,49
147,2,6:59.0,,A. Bradley enters the game for T. Rozier,39,49
148,2,6:59.0,,T. Zeller makes free throw 2 of 2,39,50
149,2,6:41.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,39,50
150,2,6:40.0,,Defensive rebound by T. Zeller,39,50
151,2,6:19.0,,A. Bradley misses 2-pt jump shot from 9 ft,39,50
152,2,6:19.0,Defensive rebound by J. Hamilton,,39,50
153,2,6:09.0,Shooting foul by T. Zeller (drawn by B. Lopez),,39,50
154,2,6:09.0,B. Lopez makes free throw 1 of 2,,40,50
155,2,6:09.0,J. Harris enters the game for B. Bogdanović,,40,50
156,2,6:09.0,R. Hollis-Jefferson enters the game for S. Kilpatrick,,40,50
157,2,6:09.0,B. Lopez makes free throw 2 of 2,,41,50
158,2,5:49.0,,J. Jerebko misses 3-pt jump shot from 23 ft,41,50
159,2,5:48.0,Defensive rebound by J. Harris,,41,50
160,2,5:42.0,Shooting foul by A. Bradley (drawn by R. Hollis-Jefferson),,41,50
161,2,5:42.0,Official timeout,,41,50
162,2,5:42.0,R. Hollis-Jefferson misses free throw 1 of 2,,41,50
163,2,5:42.0,Offensive rebound by Team,,41,50
164,2,5:42.0,,A. Horford enters the game for J. Jerebko,41,50
165,2,5:42.0,,J. Crowder enters the game for T. Zeller,41,50
166,2,5:42.0,T. Booker enters the game for B. Lopez,,41,50
167,2,5:42.0,R. Hollis-Jefferson makes free throw 2 of 2,,42,50
168,2,5:30.0,,A. Horford makes 2-pt layup at rim (assist by I. Thomas),42,52
169,2,5:12.0,J. Harris misses 3-pt jump shot from 26 ft,,42,52
170,2,5:11.0,,Defensive rebound by J. Crowder,42,52
171,2,5:00.0,,Turnover by A. Bradley (step out of bounds),42,52
172,2,4:43.0,J. Harris misses 2-pt layup from 1 ft (block by A. Horford),,42,52
173,2,4:42.0,Offensive rebound by J. Hamilton,,42,52
174,2,4:41.0,J. Hamilton makes 2-pt layup from 2 ft,,44,52
175,2,4:27.0,,A. Bradley misses 3-pt jump shot from 26 ft,44,52
176,2,4:26.0,Defensive rebound by T. Booker,,44,52
177,2,4:21.0,Shooting foul by A. Horford (drawn by J. Lin),,44,52
178,2,4:21.0,J. Lin misses free throw 1 of 2,,44,52
179,2,4:21.0,Offensive rebound by Team,,44,52
180,2,4:21.0,,T. Rozier enters the game for I. Thomas,44,52
181,2,4:21.0,J. Lin makes free throw 2 of 2,,45,52
182,2,4:04.0,,G. Green makes 2-pt jump shot from 14 ft,45,54
183,2,3:56.0,Turnover by R. Hollis-Jefferson (bad pass; steal by T. Rozier),,45,54
184,2,3:49.0,,A. Bradley misses 2-pt layup from 1 ft,45,54
185,2,3:48.0,Defensive rebound by J. Lin,,45,54
186,2,3:41.0,J. Harris misses 3-pt jump shot from 26 ft,,45,54
187,2,3:40.0,,Defensive rebound by G. Green,45,54
188,2,3:18.0,,J. Crowder misses 3-pt jump shot from 23 ft,45,54
189,2,3:17.0,Defensive rebound by J. Harris,,45,54
190,2,3:07.0,J. Hamilton misses 3-pt jump shot from 25 ft,,45,54
191,2,3:06.0,Offensive rebound by T. Booker,,45,54
192,2,3:05.0,T. Booker makes 2-pt layup from 1 ft,,47,54
193,2,3:04.0,,Boston full timeout,47,54
194,2,3:04.0,,I. Thomas enters the game for G. Green,47,54
195,2,2:45.0,,A. Horford makes 2-pt layup from 2 ft (assist by A. Bradley),47,56
196,2,2:34.0,Personal foul by A. Bradley (drawn by J. Lin),,47,56
197,2,2:34.0,J. Lin makes free throw 1 of 2,,48,56
198,2,2:34.0,J. Lin makes free throw 2 of 2,,49,56
199,2,2:21.0,,Boston full timeout,49,56
200,2,2:12.0,,Turnover by T. Rozier (bad pass),49,56
201,2,2:02.0,J. Lin makes 2-pt jump shot from 9 ft,,51,56
202,2,1:53.0,,Shooting foul by J. Hamilton (drawn by I. Thomas),51,56
203,2,1:53.0,,I. Thomas makes free throw 1 of 2,51,57
204,2,1:53.0,,A. Johnson enters the game for T. Rozier,51,57
205,2,1:53.0,,I. Thomas makes free throw 2 of 2,51,58
206,2,1:45.0,Turnover by J. Harris (lost ball; steal by I. Thomas),,51,58
207,2,1:45.0,,Personal foul by J. Harris (drawn by I. Thomas),51,58
208,2,1:45.0,,I. Thomas makes free throw 1 of 2,51,59
209,2,1:45.0,S. Kilpatrick enters the game for J. Harris,,51,59
210,2,1:45.0,,I. Thomas makes free throw 2 of 2,51,60
211,2,1:37.0,J. Lin misses 2-pt layup from 1 ft (block by A. Horford),,51,60
212,2,1:37.0,Offensive rebound by Team,,51,60
213,2,1:24.0,J. Hamilton makes 3-pt jump shot from 25 ft (assist by J. Lin),,54,60
214,2,1:14.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),54,62
215,2,1:14.0,,Shooting foul by J. Hamilton (drawn by A. Johnson),54,62
216,2,1:14.0,,A. Johnson misses free throw 1 of 1,54,62
217,2,1:14.0,Defensive rebound by T. Booker,,54,62
218,2,1:01.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,54,62
219,2,1:00.0,Offensive rebound by J. Hamilton,,54,62
220,2,1:00.0,J. Hamilton makes 2-pt layup at rim,,56,62
221,2,0:53.0,,I. Thomas makes 2-pt layup from 2 ft,56,64
222,2,0:41.0,T. Booker makes 2-pt jump shot from 19 ft (assist by J. Lin),,58,64
223,2,0:36.0,,Turnover by I. Thomas (bad pass),58,64
224,2,0:36.0,L. Scola enters the game for J. Hamilton,,58,64
225,2,0:35.0,Offensive foul by L. Scola (drawn by I. Thomas),,58,64
226,2,0:35.0,Turnover by L. Scola (bad pass),,58,64
227,2,0:21.0,,A. Horford misses 3-pt jump shot from 23 ft,58,64
228,2,0:20.0,Defensive rebound by R. Hollis-Jefferson,,58,64
229,2,0:05.0,J. Lin misses 2-pt jump shot from 19 ft,,58,64
230,2,0:03.0,,Defensive rebound by A. Johnson,58,64
231,2,0:02.0,,Turnover by A. Johnson (bad pass; steal by T. Booker),58,64
232,2,0:00.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,58,64
233,2,0:00.0,Offensive rebound by Team,,58,64
234,3,11:49.0,,Turnover by A. Bradley (bad pass),58,64
235,3,11:37.0,Turnover by T. Booker (bad pass),,58,64
236,3,11:27.0,,A. Horford misses 3-pt jump shot from 25 ft,58,64
237,3,11:26.0,,Offensive rebound by A. Bradley,58,64
238,3,11:19.0,,A. Johnson makes 2-pt layup from 1 ft (assist by A. Horford),58,66
239,3,10:57.0,J. Lin makes 2-pt jump shot from 8 ft,,60,66
240,3,10:45.0,,J. Crowder misses 3-pt jump shot from 24 ft,60,66
241,3,10:44.0,Defensive rebound by J. Lin,,60,66
242,3,10:36.0,J. Lin misses 3-pt jump shot from 26 ft,,60,66
243,3,10:35.0,,Defensive rebound by A. Horford,60,66
244,3,10:27.0,,Turnover by A. Johnson (lost ball),60,66
245,3,10:10.0,L. Scola misses 3-pt jump shot from 24 ft,,60,66
246,3,10:09.0,,Defensive rebound by A. Horford,60,66
247,3,9:51.0,,I. Thomas misses 3-pt jump shot from 26 ft,60,66
248,3,9:50.0,Defensive rebound by R. Hollis-Jefferson,,60,66
249,3,9:42.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,60,66
250,3,9:41.0,,Defensive rebound by I. Thomas,60,66
251,3,9:35.0,,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),60,68
252,3,9:16.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,60,68
253,3,9:15.0,,Defensive rebound by I. Thomas,60,68
254,3,9:05.0,,A. Horford misses 3-pt jump shot from 26 ft,60,68
255,3,9:04.0,Defensive rebound by L. Scola,,60,68
256,3,8:40.0,L. Scola makes 2-pt jump shot from 8 ft,,62,68
257,3,8:23.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Crowder),62,71
258,3,8:12.0,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,,62,71
259,3,8:11.0,,Defensive rebound by J. Crowder,62,71
260,3,7:55.0,,A. Johnson misses 2-pt jump shot from 10 ft,62,71
261,3,7:55.0,Defensive rebound by T. Booker,,62,71
262,3,7:55.0,Flagrant foul type 1 by A. Johnson (drawn by L. Scola),,62,71
263,3,7:55.0,L. Scola misses flagrant free throw 1 of 2,,62,71
264,3,7:55.0,Offensive rebound by Team,,62,71
265,3,7:55.0,L. Scola makes flagrant free throw 2 of 2,,63,71
266,3,7:49.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Booker),,65,71
267,3,7:28.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by A. Horford),65,73
268,3,7:19.0,Turnover by B. Bogdanović (lost ball; steal by J. Crowder),,65,73
269,3,7:15.0,,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),65,75
270,3,6:47.0,T. Booker misses 3-pt jump shot from 25 ft,,65,75
271,3,6:47.0,,Defensive rebound by A. Bradley,65,75
272,3,6:41.0,,Turnover by A. Johnson (bad pass; steal by R. Hollis-Jefferson),65,75
273,3,6:32.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,65,75
274,3,6:31.0,,Defensive rebound by A. Johnson,65,75
275,3,6:22.0,,I. Thomas makes 3-pt jump shot from 25 ft,65,78
276,3,5:55.0,L. Scola misses 3-pt hook shot from 25 ft,,65,78
277,3,5:53.0,Offensive rebound by B. Bogdanović,,65,78
278,3,5:51.0,B. Bogdanović makes 2-pt layup at rim,,67,78
279,3,5:44.0,,Boston full timeout,67,78
280,3,5:44.0,B. Lopez enters the game for T. Booker,,67,78
281,3,5:44.0,J. Harris enters the game for B. Bogdanović,,67,78
282,3,5:44.0,J. Hamilton enters the game for L. Scola,,67,78
283,3,5:44.0,,J. Brown enters the game for A. Johnson,67,78
284,3,5:42.0,,Offensive foul by A. Bradley (drawn by J. Harris),67,78
285,3,5:42.0,,Turnover by A. Bradley (offensive foul),67,78
286,3,5:29.0,J. Lin misses 2-pt layup from 1 ft (block by J. Crowder),,67,78
287,3,5:28.0,,Defensive rebound by A. Bradley,67,78
288,3,5:16.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by A. Horford),67,80
289,3,4:56.0,J. Lin makes 3-pt jump shot from 26 ft,,70,80
290,3,4:41.0,,I. Thomas makes 2-pt jump shot from 16 ft,70,82
291,3,4:33.0,Personal foul by I. Thomas (drawn by J. Hamilton),,70,82
292,3,4:33.0,,T. Rozier enters the game for A. Bradley,70,82
293,3,4:22.0,J. Hamilton misses 2-pt layup from 1 ft,,70,82
294,3,4:21.0,,Defensive rebound by T. Rozier,70,82
295,3,4:13.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by T. Rozier),70,85
296,3,4:00.0,J. Lin makes 3-pt jump shot from 26 ft,,73,85
297,3,3:54.0,G. Vásquez enters the game for J. Lin,,73,85
298,3,3:54.0,S. Kilpatrick enters the game for R. Hollis-Jefferson,,73,85
299,3,3:44.0,,Shooting foul by J. Hamilton (drawn by J. Brown),73,85
300,3,3:44.0,,J. Brown makes free throw 1 of 2,73,86
301,3,3:44.0,,J. Brown misses free throw 2 of 2,73,86
302,3,3:44.0,Defensive rebound by B. Lopez,,73,86
303,3,3:40.0,Turnover by B. Lopez (bad pass; steal by J. Crowder),,73,86
304,3,3:35.0,,J. Crowder makes 2-pt jump shot from 14 ft,73,88
305,3,3:13.0,J. Harris misses 2-pt layup from 2 ft (block by J. Brown),,73,88
306,3,3:12.0,,Defensive rebound by J. Crowder,73,88
307,3,3:09.0,,Turnover by J. Crowder (bad pass; steal by G. Vásquez),73,88
308,3,3:00.0,B. Lopez misses 2-pt jump shot from 9 ft,,73,88
309,3,2:58.0,,Defensive rebound by I. Thomas,73,88
310,3,2:58.0,,Personal foul by G. Vásquez (drawn by I. Thomas),73,88
311,3,2:58.0,Brooklyn full timeout,,73,88
312,3,2:47.0,,A. Horford makes 2-pt dunk at rim (assist by J. Crowder),73,90
313,3,2:37.0,Personal foul by I. Thomas (drawn by J. Harris),,73,90
314,3,2:37.0,,T. Zeller enters the game for A. Horford,73,90
315,3,2:28.0,J. Hamilton makes 3-pt jump shot from 25 ft (assist by G. Vásquez),,76,90
316,3,2:11.0,,J. Crowder misses 3-pt jump shot from 25 ft,76,90
317,3,2:10.0,Defensive rebound by S. Kilpatrick,,76,90
318,3,2:01.0,B. Lopez misses 3-pt jump shot from 25 ft,,76,90
319,3,1:59.0,Offensive rebound by J. Hamilton,,76,90
320,3,1:53.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,76,90
321,3,1:53.0,,Defensive rebound by I. Thomas,76,90
322,3,1:44.0,,T. Zeller misses 2-pt layup from 1 ft,76,90
323,3,1:43.0,Defensive rebound by B. Lopez,,76,90
324,3,1:36.0,Shooting foul by J. Crowder (drawn by S. Kilpatrick),,76,90
325,3,1:36.0,S. Kilpatrick makes free throw 1 of 2,,77,90
326,3,1:36.0,,J. Jerebko enters the game for J. Crowder,77,90
327,3,1:36.0,S. Kilpatrick makes free throw 2 of 2,,78,90
328,3,1:26.0,,I. Thomas makes 2-pt jump shot from 15 ft (assist by T. Zeller),78,92
329,3,1:15.0,Turnover by S. Kilpatrick (lost ball; steal by T. Rozier),,78,92
330,3,1:09.0,,I. Thomas makes 2-pt layup at rim (assist by J. Brown),78,94
331,3,1:00.0,J. Harris makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,81,94
332,3,0:40.0,,I. Thomas makes 3-pt jump shot from 25 ft,81,97
333,3,0:30.0,J. Hamilton misses 3-pt jump shot from 25 ft,,81,97
334,3,0:28.0,,Defensive rebound by J. Brown,81,97
335,3,0:08.0,,I. Thomas misses 3-pt jump shot from 26 ft,81,97
336,3,0:07.0,Defensive rebound by B. Lopez,,81,97
337,3,0:01.0,S. Kilpatrick misses 2-pt jump shot from 18 ft,,81,97
338,3,0:00.0,Offensive rebound by Team,,81,97
339,4,11:39.0,J. Harris makes 2-pt layup from 2 ft (assist by L. Scola),,83,97
340,4,11:14.0,,T. Zeller makes 2-pt layup from 2 ft (assist by A. Bradley),83,99
341,4,11:01.0,Turnover by L. Scola (bad pass; steal by J. Jerebko),,83,99
342,4,11:01.0,,Personal foul by L. Scola (drawn by J. Jerebko),83,99
343,4,10:35.0,,J. Jerebko makes 2-pt jump shot from 5 ft,83,101
344,4,10:26.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,83,101
345,4,10:25.0,,Defensive rebound by T. Zeller,83,101
346,4,10:12.0,,T. Rozier makes 2-pt jump shot from 21 ft,83,103
347,4,10:01.0,J. Harris misses 2-pt layup from 3 ft (block by T. Zeller),,83,103
348,4,10:01.0,Offensive rebound by Team,,83,103
349,4,9:54.0,J. Hamilton misses 2-pt jump shot from 4 ft (block by T. Zeller),,83,103
350,4,9:53.0,Offensive rebound by J. Hamilton,,83,103
351,4,9:49.0,J. Harris misses 3-pt jump shot from 25 ft,,83,103
352,4,9:48.0,,Defensive rebound by J. Jerebko,83,103
353,4,9:37.0,,J. Brown makes 2-pt dunk at rim (assist by J. Jerebko),83,105
354,4,9:37.0,Brooklyn full timeout,,83,105
355,4,9:13.0,S. Kilpatrick makes 2-pt jump shot from 9 ft (assist by G. Vásquez),,85,105
356,4,8:53.0,,J. Brown makes 2-pt jump shot from 13 ft,85,107
357,4,8:40.0,L. Scola makes 2-pt jump shot from 7 ft (assist by J. Hamilton),,87,107
358,4,8:19.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Jerebko),87,110
359,4,7:57.0,J. Harris misses 2-pt jump shot from 5 ft (block by J. Brown),,87,110
360,4,7:56.0,Offensive rebound by J. Hamilton,,87,110
361,4,7:50.0,J. Harris makes 2-pt jump shot from 5 ft,,89,110
362,4,7:36.0,,T. Zeller makes 2-pt jump shot from 18 ft (assist by J. Jerebko),89,112
363,4,7:17.0,L. Scola makes 3-pt jump shot from 23 ft (assist by J. Harris),,92,112
364,4,7:08.0,,Personal foul by G. Vásquez (drawn by T. Rozier),92,112
365,4,7:08.0,B. Lopez enters the game for L. Scola,,92,112
366,4,7:08.0,,G. Green enters the game for J. Brown,92,112
367,4,7:08.0,J. Lin enters the game for J. Harris,,92,112
368,4,6:51.0,,A. Bradley misses 2-pt layup from 1 ft,92,112
369,4,6:51.0,Defensive rebound by J. Hamilton,,92,112
370,4,6:42.0,J. Lin makes 2-pt layup from 1 ft,,94,112
371,4,6:42.0,Shooting foul by A. Bradley (drawn by J. Lin),,94,112
372,4,6:42.0,J. Lin makes free throw 1 of 1,,95,112
373,4,6:27.0,,G. Green makes 2-pt jump shot from 7 ft (assist by T. Zeller),95,114
