,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
27,1,8:09.0,M. Harkless misses 3-pt jump shot from 25 ft,,4,5
28,1,8:07.0,,Defensive rebound by Z. LaVine,4,5
29,1,7:54.0,,Z. LaVine misses 2-pt jump shot from 20 ft,4,5
30,1,7:53.0,Defensive rebound by M. Harkless,,4,5
31,1,7:42.0,Shooting foul by K. Towns (drawn by C. McCollum),,4,5
32,1,7:42.0,C. McCollum makes free throw 1 of 2,,5,5
33,1,7:42.0,C. McCollum makes free throw 2 of 2,,6,5
34,1,7:36.0,,K. Towns makes 2-pt hook shot from 4 ft (assist by R. Rubio),6,7
35,1,7:36.0,,Shooting foul by A. Aminu (drawn by K. Towns),6,7
36,1,7:36.0,,K. Towns makes free throw 1 of 1,6,8
37,1,7:15.0,Shooting foul by A. Wiggins (drawn by M. Harkless),,6,8
38,1,7:15.0,M. Harkless misses free throw 1 of 2,,6,8
39,1,7:15.0,Offensive rebound by Team,,6,8
40,1,7:15.0,M. Harkless makes free throw 2 of 2,,7,8
41,1,7:04.0,,K. Towns misses 3-pt jump shot from 25 ft,7,8
42,1,7:03.0,Defensive rebound by M. Plumlee,,7,8
43,1,6:45.0,A. Crabbe makes 2-pt jump shot from 20 ft,,9,8
44,1,6:30.0,,A. Wiggins misses 3-pt jump shot from 25 ft,9,8
45,1,6:29.0,Defensive rebound by M. Plumlee,,9,8
46,1,6:12.0,C. McCollum makes 2-pt jump shot from 14 ft,,11,8
47,1,5:58.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by K. Towns),11,10
48,1,5:40.0,M. Plumlee misses 2-pt jump shot from 6 ft (block by K. Towns),,11,10
49,1,5:40.0,Offensive rebound by Team,,11,10
50,1,5:40.0,,Minnesota full timeout,11,10
51,1,5:40.0,,S. Muhammad enters the game for Z. LaVine,11,10
52,1,5:34.0,M. Plumlee makes 2-pt layup from 3 ft (assist by C. McCollum),,13,10
53,1,5:34.0,Shooting foul by S. Muhammad (drawn by M. Plumlee),,13,10
54,1,5:34.0,M. Plumlee makes free throw 1 of 1,,14,10
55,1,5:13.0,,G. Dieng makes 2-pt jump shot from 11 ft (assist by K. Towns),14,12
56,1,4:58.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Harkless),,17,12
57,1,4:44.0,,G. Dieng misses 2-pt jump shot from 18 ft,17,12
58,1,4:43.0,,Offensive rebound by Team,17,12
59,1,4:43.0,Loose ball foul by M. Harkless (drawn by R. Rubio),,17,12
60,1,4:43.0,E. Turner enters the game for A. Crabbe,,17,12
61,1,4:34.0,,G. Dieng misses 2-pt jump shot from 11 ft,17,12
62,1,4:33.0,,Offensive rebound by Team,17,12
63,1,4:33.0,M. Leonard enters the game for M. Plumlee,,17,12
64,1,4:26.0,,A. Wiggins makes 2-pt jump shot from 21 ft (assist by R. Rubio),17,14
65,1,4:04.0,Turnover by E. Turner (bad pass; steal by S. Muhammad),,17,14
66,1,4:01.0,,S. Muhammad misses 2-pt layup from 2 ft (block by M. Harkless),17,14
67,1,4:01.0,,Offensive rebound by Team,17,14
68,1,3:54.0,,A. Wiggins makes 2-pt jump shot from 15 ft (assist by R. Rubio),17,16
69,1,3:36.0,M. Harkless makes 2-pt jump shot from 11 ft,,19,16
70,1,3:36.0,Shooting foul by S. Muhammad (drawn by M. Harkless),,19,16
71,1,3:36.0,M. Harkless makes free throw 1 of 1,,20,16
72,1,3:22.0,,Turnover by A. Wiggins (bad pass; steal by C. McCollum),20,16
73,1,3:16.0,C. McCollum makes 2-pt jump shot from 16 ft,,22,16
74,1,3:00.0,,Shooting foul by M. Leonard (drawn by A. Wiggins),22,16
75,1,3:00.0,Portland full timeout,,22,16
76,1,3:00.0,,A. Wiggins misses free throw 1 of 2,22,16
77,1,3:00.0,,Offensive rebound by Team,22,16
78,1,3:00.0,,A. Wiggins misses free throw 2 of 2,22,16
79,1,3:00.0,Defensive rebound by E. Turner,,22,16
80,1,3:00.0,A. Crabbe enters the game for M. Harkless,,22,16
81,1,2:46.0,A. Aminu misses 3-pt jump shot from 24 ft,,22,16
82,1,2:45.0,,Defensive rebound by S. Muhammad,22,16
83,1,2:26.0,,S. Muhammad makes 3-pt jump shot from 24 ft (assist by K. Towns),22,19
84,1,2:04.0,C. McCollum makes 2-pt jump shot from 20 ft,,24,19
85,1,1:39.0,,K. Towns misses 3-pt jump shot from 23 ft,24,19
86,1,1:38.0,,Offensive rebound by Team,24,19
87,1,1:38.0,,Turnover by Team (shot clock),24,19
88,1,1:38.0,S. Napier enters the game for A. Aminu,,24,19
89,1,1:38.0,,N. Bjelica enters the game for K. Towns,24,19
90,1,1:38.0,N. Vonleh enters the game for C. McCollum,,24,19
91,1,1:13.0,M. Leonard misses 3-pt jump shot from 26 ft,,24,19
92,1,1:11.0,,Defensive rebound by S. Muhammad,24,19
93,1,1:04.0,,Offensive foul by S. Muhammad (drawn by S. Napier),24,19
94,1,1:04.0,,Turnover by S. Muhammad (offensive foul),24,19
95,1,1:04.0,,K. Dunn enters the game for R. Rubio,24,19
96,1,0:49.0,E. Turner misses 2-pt jump shot from 16 ft,,24,19
97,1,0:48.0,,Defensive rebound by G. Dieng,24,19
98,1,0:39.0,,S. Muhammad makes 2-pt jump shot from 5 ft (assist by K. Dunn),24,21
99,1,0:34.0,M. Leonard misses 3-pt jump shot from 25 ft,,24,21
100,1,0:33.0,,Defensive rebound by S. Muhammad,24,21
101,1,0:12.0,,A. Wiggins misses 2-pt layup at rim,24,21
102,1,0:11.0,Defensive rebound by A. Crabbe,,24,21
103,1,0:09.0,Turnover by S. Napier (lost ball),,24,21
104,1,0:04.0,,A. Wiggins makes 2-pt jump shot from 19 ft,24,23
105,1,0:04.0,,Shooting foul by N. Vonleh (drawn by A. Wiggins),24,23
106,1,0:04.0,,A. Wiggins misses free throw 1 of 1,24,23
107,1,0:04.0,Defensive rebound by M. Leonard,,24,23
108,1,0:04.0,,T. Jones enters the game for S. Muhammad,24,23
109,2,11:48.0,A. Crabbe misses 2-pt layup from 1 ft (block by C. Aldrich),,24,23
110,2,11:46.0,,Defensive rebound by S. Muhammad,24,23
111,2,11:25.0,,K. Dunn misses 2-pt jump shot from 20 ft,24,23
112,2,11:24.0,,Offensive rebound by S. Muhammad,24,23
113,2,11:21.0,,Turnover by S. Muhammad (bad pass; steal by E. Turner),24,23
114,2,11:02.0,M. Leonard misses 3-pt jump shot from 24 ft,,24,23
115,2,11:01.0,,Defensive rebound by Team,24,23
116,2,10:50.0,,A. Wiggins misses 2-pt jump shot from 14 ft (block by E. Turner),24,23
117,2,10:49.0,,Offensive rebound by A. Wiggins,24,23
118,2,10:41.0,,A. Wiggins misses 2-pt jump shot from 14 ft,24,23
119,2,10:39.0,Defensive rebound by A. Crabbe,,24,23
120,2,10:30.0,E. Turner makes 3-pt jump shot from 24 ft (assist by S. Napier),,27,23
121,2,10:17.0,,K. Dunn makes 2-pt layup from 2 ft,27,25
122,2,9:56.0,Shooting foul by N. Bjelica (drawn by A. Crabbe),,27,25
123,2,9:56.0,A. Crabbe makes free throw 1 of 2,,28,25
124,2,9:56.0,A. Crabbe misses free throw 2 of 2,,28,25
125,2,9:56.0,,Z. LaVine enters the game for A. Wiggins,28,25
126,2,9:55.0,,Defensive rebound by C. Aldrich,28,25
127,2,9:51.0,,K. Dunn misses 2-pt layup from 1 ft (block by A. Crabbe),28,25
128,2,9:50.0,Defensive rebound by M. Leonard,,28,25
129,2,9:42.0,M. Leonard misses 3-pt jump shot from 25 ft,,28,25
130,2,9:41.0,,Defensive rebound by N. Bjelica,28,25
131,2,9:26.0,,Turnover by Z. LaVine (traveling),28,25
132,2,9:18.0,Turnover by S. Napier (bad pass; steal by Z. LaVine),,28,25
133,2,9:14.0,,Z. LaVine makes 2-pt dunk at rim,28,27
134,2,8:50.0,M. Leonard misses 2-pt jump shot from 15 ft,,28,27
135,2,8:48.0,,Defensive rebound by N. Bjelica,28,27
136,2,8:33.0,,Turnover by N. Bjelica (lost ball),28,27
137,2,8:33.0,Portland full timeout,,28,27
138,2,8:33.0,C. McCollum enters the game for S. Napier,,28,27
139,2,8:16.0,Turnover by C. McCollum (bad pass; steal by N. Bjelica),,28,27
140,2,8:00.0,,Z. LaVine misses 3-pt jump shot from 25 ft,28,27
141,2,7:59.0,Defensive rebound by N. Vonleh,,28,27
142,2,7:51.0,C. McCollum misses 2-pt jump shot from 9 ft (block by K. Dunn),,28,27
143,2,7:49.0,,Defensive rebound by C. Aldrich,28,27
144,2,7:46.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by Z. LaVine),28,29
145,2,7:22.0,M. Leonard misses 2-pt jump shot from 19 ft,,28,29
146,2,7:20.0,,Defensive rebound by K. Dunn,28,29
147,2,7:08.0,,Personal foul by N. Vonleh (drawn by S. Muhammad),28,29
148,2,7:08.0,M. Plumlee enters the game for M. Leonard,,28,29
149,2,7:08.0,A. Aminu enters the game for N. Vonleh,,28,29
150,2,7:08.0,,K. Towns enters the game for N. Bjelica,28,29
151,2,7:04.0,,Personal foul by A. Crabbe (drawn by Z. LaVine),28,29
152,2,7:04.0,M. Harkless enters the game for A. Crabbe,,28,29
153,2,6:52.0,,Def 3 sec tech foul by M. Plumlee,28,29
154,2,6:52.0,,Z. LaVine makes technical free throw,28,30
155,2,6:46.0,,K. Dunn makes 3-pt jump shot from 25 ft (assist by K. Towns),28,33
156,2,6:27.0,Personal foul by Z. LaVine (drawn by E. Turner),,28,33
157,2,6:27.0,,G. Dieng enters the game for C. Aldrich,28,33
158,2,6:20.0,E. Turner misses 2-pt layup from 1 ft (block by K. Dunn),,28,33
159,2,6:17.0,,Defensive rebound by K. Dunn,28,33
160,2,6:16.0,,Turnover by K. Dunn (bad pass; steal by C. McCollum),28,33
161,2,6:15.0,Turnover by C. McCollum (bad pass; steal by K. Towns),,28,33
162,2,5:50.0,,S. Muhammad makes 3-pt jump shot from 25 ft (assist by K. Towns),28,36
163,2,5:49.0,Portland full timeout,,28,36
164,2,5:34.0,Personal foul by G. Dieng (drawn by E. Turner),,28,36
165,2,5:28.0,C. McCollum makes 2-pt jump shot from 18 ft,,30,36
166,2,5:03.0,,K. Dunn makes 2-pt dunk at rim (assist by K. Towns),30,38
167,2,4:48.0,C. McCollum misses 2-pt jump shot from 12 ft (block by K. Dunn),,30,38
168,2,4:48.0,Offensive rebound by Team,,30,38
169,2,4:48.0,,R. Rubio enters the game for K. Dunn,30,38
170,2,4:48.0,,A. Wiggins enters the game for S. Muhammad,30,38
171,2,4:40.0,E. Turner makes 2-pt layup from 1 ft,,32,38
172,2,4:22.0,,Turnover by K. Towns (bad pass; steal by C. McCollum),32,38
173,2,4:12.0,Personal foul by R. Rubio (drawn by E. Turner),,32,38
174,2,3:59.0,M. Plumlee misses 2-pt jump shot from 8 ft,,32,38
175,2,3:58.0,,Defensive rebound by K. Towns,32,38
176,2,3:32.0,,G. Dieng makes 2-pt jump shot from 13 ft,32,40
177,2,3:09.0,Shooting foul by K. Towns (drawn by M. Plumlee),,32,40
178,2,3:09.0,M. Plumlee misses free throw 1 of 2,,32,40
179,2,3:09.0,Offensive rebound by Team,,32,40
180,2,3:09.0,M. Plumlee makes free throw 2 of 2,,33,40
181,2,2:53.0,,A. Wiggins makes 2-pt layup from 1 ft,33,42
182,2,2:52.0,Portland full timeout,,33,42
183,2,2:52.0,,Minnesota full timeout,33,42
184,2,2:52.0,A. Crabbe enters the game for E. Turner,,33,42
185,2,2:43.0,Turnover by A. Crabbe (lost ball; steal by R. Rubio),,33,42
186,2,2:24.0,,Personal block foul by M. Plumlee (drawn by A. Wiggins),33,42
187,2,2:18.0,,Shooting foul by M. Harkless (drawn by A. Wiggins),33,42
188,2,2:18.0,,A. Wiggins makes free throw 1 of 2,33,43
189,2,2:18.0,,A. Wiggins misses free throw 2 of 2,33,43
190,2,2:17.0,Defensive rebound by M. Plumlee,,33,43
191,2,2:02.0,C. McCollum misses 2-pt jump shot from 11 ft,,33,43
192,2,2:01.0,Offensive rebound by M. Plumlee,,33,43
193,2,2:00.0,M. Plumlee makes 2-pt dunk at rim,,35,43
194,2,1:49.0,,R. Rubio misses 2-pt layup from 1 ft (block by C. McCollum),35,43
195,2,1:48.0,Defensive rebound by M. Plumlee,,35,43
196,2,1:46.0,Turnover by M. Plumlee (lost ball; steal by R. Rubio),,35,43
197,2,1:40.0,,G. Dieng misses 2-pt jump shot from 14 ft,35,43
198,2,1:38.0,,Offensive rebound by A. Wiggins,35,43
199,2,1:38.0,,A. Wiggins makes 2-pt layup from 1 ft,35,45
200,2,1:23.0,C. McCollum misses 2-pt jump shot from 6 ft,,35,45
201,2,1:22.0,,Defensive rebound by G. Dieng,35,45
202,2,1:18.0,,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),35,47
203,2,1:00.0,M. Harkless misses 2-pt layup from 2 ft,,35,47
204,2,0:59.0,,Defensive rebound by Team,35,47
205,2,0:40.0,,Shooting foul by C. McCollum (drawn by K. Towns),35,47
206,2,0:40.0,,K. Towns makes free throw 1 of 2,35,48
207,2,0:40.0,M. Leonard enters the game for M. Plumlee,,35,48
208,2,0:40.0,,K. Towns makes free throw 2 of 2,35,49
209,2,0:33.0,M. Harkless makes 2-pt layup at rim (assist by A. Aminu),,37,49
210,2,0:15.0,,R. Rubio misses 2-pt jump shot from 14 ft,37,49
211,2,0:13.0,Defensive rebound by A. Aminu,,37,49
212,2,0:03.0,C. McCollum misses 3-pt jump shot from 25 ft,,37,49
213,2,0:02.0,,Defensive rebound by K. Towns,37,49
214,3,11:48.0,M. Plumlee makes 2-pt layup from 1 ft (assist by A. Crabbe),,39,49
215,3,11:48.0,Shooting foul by G. Dieng (drawn by M. Plumlee),,39,49
216,3,11:48.0,M. Plumlee makes free throw 1 of 1,,40,49
217,3,11:30.0,,G. Dieng misses 2-pt jump shot from 20 ft,40,49
218,3,11:28.0,Defensive rebound by A. Aminu,,40,49
219,3,11:21.0,C. McCollum makes 2-pt jump shot from 18 ft,,42,49
220,3,11:08.0,,Personal foul by C. McCollum (drawn by K. Towns),42,49
221,3,10:58.0,,Turnover by A. Wiggins (step out of bounds),42,49
222,3,10:38.0,A. Crabbe misses 3-pt jump shot from 26 ft,,42,49
223,3,10:37.0,Offensive rebound by M. Harkless,,42,49
224,3,10:25.0,A. Aminu makes 2-pt layup from 2 ft,,44,49
225,3,10:03.0,,A. Wiggins makes 2-pt jump shot from 16 ft,44,51
226,3,9:46.0,Turnover by C. McCollum (bad pass; steal by G. Dieng),,44,51
227,3,9:42.0,,Shooting foul by M. Plumlee (drawn by Z. LaVine),44,51
228,3,9:42.0,,Z. LaVine misses free throw 1 of 2,44,51
229,3,9:42.0,,Offensive rebound by Team,44,51
230,3,9:42.0,,Z. LaVine misses free throw 2 of 2,44,51
231,3,9:42.0,Defensive rebound by M. Harkless,,44,51
232,3,9:30.0,C. McCollum misses 3-pt jump shot from 25 ft,,44,51
233,3,9:29.0,,Defensive rebound by K. Towns,44,51
234,3,9:18.0,,K. Towns misses 3-pt jump shot from 24 ft,44,51
235,3,9:16.0,Defensive rebound by M. Plumlee,,44,51
236,3,9:16.0,Personal foul by G. Dieng (drawn by M. Plumlee),,44,51
237,3,9:06.0,Personal foul by Z. LaVine (drawn by M. Harkless),,44,51
238,3,9:00.0,A. Crabbe misses 3-pt jump shot from 24 ft,,44,51
239,3,8:58.0,,Defensive rebound by A. Wiggins,44,51
240,3,8:50.0,,K. Towns misses 2-pt layup at rim,44,51
241,3,8:50.0,Defensive rebound by A. Aminu,,44,51
242,3,8:46.0,Shooting foul by R. Rubio (drawn by M. Plumlee),,44,51
243,3,8:46.0,M. Plumlee misses free throw 1 of 2,,44,51
244,3,8:46.0,Offensive rebound by Team,,44,51
245,3,8:46.0,M. Plumlee makes free throw 2 of 2,,45,51
246,3,8:32.0,,G. Dieng misses 2-pt jump shot from 16 ft,45,51
247,3,8:30.0,Defensive rebound by M. Plumlee,,45,51
248,3,8:21.0,A. Aminu misses 2-pt jump shot from 5 ft,,45,51
249,3,8:20.0,Offensive rebound by M. Plumlee,,45,51
250,3,8:15.0,C. McCollum makes 2-pt jump shot from 5 ft (assist by M. Plumlee),,47,51
251,3,8:15.0,Shooting foul by R. Rubio (drawn by C. McCollum),,47,51
252,3,8:15.0,C. McCollum misses free throw 1 of 1,,47,51
253,3,8:14.0,Offensive rebound by C. McCollum,,47,51
254,3,8:12.0,C. McCollum makes 2-pt layup from 1 ft,,49,51
255,3,7:49.0,,Turnover by A. Wiggins (lost ball; steal by M. Harkless),49,51
256,3,7:39.0,C. McCollum makes 2-pt jump shot from 19 ft,,51,51
257,3,7:38.0,,Minnesota full timeout,51,51
258,3,7:17.0,,Shooting foul by A. Aminu (drawn by K. Towns),51,51
259,3,7:17.0,,K. Towns makes free throw 1 of 2,51,52
260,3,7:17.0,,K. Towns makes free throw 2 of 2,51,53
261,3,7:08.0,Offensive foul by A. Crabbe (drawn by R. Rubio),,51,53
262,3,7:08.0,Turnover by A. Crabbe (offensive foul),,51,53
263,3,6:55.0,,K. Towns misses 2-pt hook shot from 7 ft,51,53
264,3,6:54.0,Defensive rebound by A. Aminu,,51,53
265,3,6:44.0,C. McCollum makes 2-pt layup from 1 ft,,53,53
266,3,6:22.0,,R. Rubio misses 3-pt jump shot from 25 ft,53,53
267,3,6:20.0,Defensive rebound by A. Aminu,,53,53
268,3,6:07.0,M. Harkless misses 2-pt layup from 2 ft,,53,53
269,3,6:06.0,,Defensive rebound by G. Dieng,53,53
270,3,6:00.0,,A. Wiggins makes 2-pt jump shot from 6 ft (assist by R. Rubio),53,55
271,3,5:42.0,M. Harkless makes 2-pt layup from 1 ft (assist by A. Aminu),,55,55
272,3,5:42.0,,Minnesota full timeout,55,55
273,3,5:24.0,,G. Dieng misses 2-pt jump shot from 20 ft,55,55
274,3,5:23.0,Defensive rebound by C. McCollum,,55,55
275,3,5:10.0,M. Plumlee misses 2-pt hook shot from 5 ft,,55,55
276,3,5:09.0,,Defensive rebound by G. Dieng,55,55
277,3,4:53.0,,K. Towns misses 3-pt jump shot from 25 ft,55,55
278,3,4:52.0,,Offensive rebound by K. Towns,55,55
279,3,4:46.0,,G. Dieng misses 2-pt jump shot from 15 ft,55,55
280,3,4:45.0,Defensive rebound by A. Crabbe,,55,55
281,3,4:36.0,M. Plumlee makes 2-pt layup from 2 ft (assist by C. McCollum),,57,55
282,3,4:36.0,Shooting foul by Z. LaVine (drawn by M. Plumlee),,57,55
283,3,4:36.0,M. Plumlee misses free throw 1 of 1,,57,55
284,3,4:36.0,,Defensive rebound by K. Towns,57,55
285,3,4:36.0,E. Turner enters the game for A. Crabbe,,57,55
286,3,4:36.0,,S. Muhammad enters the game for Z. LaVine,57,55
287,3,4:23.0,,Turnover by K. Towns (bad pass; steal by A. Aminu),57,55
288,3,4:13.0,E. Turner makes 2-pt jump shot from 14 ft,,59,55
289,3,3:52.0,,Personal foul by A. Aminu (drawn by K. Towns),59,55
290,3,3:52.0,E. Davis enters the game for M. Plumlee,,59,55
291,3,3:40.0,,S. Muhammad misses 2-pt jump shot from 8 ft (block by E. Turner),59,55
292,3,3:39.0,Defensive rebound by C. McCollum,,59,55
293,3,3:34.0,C. McCollum makes 2-pt jump shot from 8 ft,,61,55
294,3,3:17.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),61,58
295,3,2:56.0,M. Harkless misses 3-pt jump shot from 23 ft,,61,58
296,3,2:55.0,,Defensive rebound by K. Towns,61,58
297,3,2:43.0,,S. Muhammad misses 3-pt jump shot from 26 ft,61,58
298,3,2:41.0,,Offensive rebound by A. Wiggins,61,58
299,3,2:35.0,,Shooting foul by E. Davis (drawn by G. Dieng),61,58
300,3,2:35.0,Portland full timeout,,61,58
301,3,2:35.0,,G. Dieng makes free throw 1 of 2,61,59
302,3,2:35.0,,N. Bjelica enters the game for K. Towns,61,58
303,3,2:35.0,A. Crabbe enters the game for A. Aminu,,61,58
304,3,2:35.0,,G. Dieng makes free throw 2 of 2,61,60
305,3,2:24.0,C. McCollum makes 2-pt jump shot from 18 ft,,63,60
306,3,2:05.0,,A. Wiggins misses 2-pt jump shot from 15 ft,63,60
307,3,2:04.0,Defensive rebound by A. Crabbe,,63,60
308,3,1:56.0,A. Crabbe misses 3-pt jump shot from 25 ft,,63,60
309,3,1:55.0,,Defensive rebound by S. Muhammad,63,60
310,3,1:41.0,,R. Rubio misses 3-pt jump shot from 24 ft,63,60
311,3,1:40.0,,Offensive rebound by G. Dieng,63,60
312,3,1:40.0,,G. Dieng misses 2-pt layup from 1 ft,63,60
313,3,1:38.0,Defensive rebound by A. Crabbe,,63,60
314,3,1:29.0,E. Turner makes 2-pt jump shot from 10 ft,,65,60
315,3,1:09.0,,S. Muhammad misses 3-pt jump shot from 24 ft,65,60
316,3,1:08.0,Defensive rebound by E. Davis,,65,60
317,3,0:59.0,Shooting foul by N. Bjelica (drawn by E. Davis),,65,60
318,3,0:59.0,E. Davis misses free throw 1 of 2,,65,60
319,3,0:59.0,Offensive rebound by Team,,65,60
320,3,0:59.0,E. Davis misses free throw 2 of 2,,65,60
321,3,0:59.0,,Defensive rebound by C. Aldrich,65,60
322,3,0:59.0,,K. Dunn enters the game for R. Rubio,65,60
323,3,0:59.0,,C. Aldrich enters the game for G. Dieng,65,60
324,3,0:47.0,,K. Dunn makes 2-pt jump shot from 17 ft,65,62
325,3,0:31.0,A. Crabbe makes 2-pt jump shot from 18 ft (assist by C. McCollum),,67,62
326,3,0:11.0,,A. Wiggins makes 2-pt jump shot from 18 ft,67,64
327,3,0:02.0,Shooting foul by K. Dunn (drawn by C. McCollum),,67,64
328,3,0:02.0,C. McCollum makes free throw 1 of 2,,68,64
329,3,0:02.0,C. McCollum makes free throw 2 of 2,,69,64
330,3,0:00.0,,A. Wiggins misses 3-pt jump shot from 41 ft,69,64
331,3,0:00.0,,Offensive rebound by Team,69,64
332,4,11:48.0,,Z. LaVine misses 2-pt jump shot from 21 ft,69,64
333,4,11:47.0,,Offensive rebound by C. Aldrich,69,64
334,4,11:43.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by K. Dunn),69,67
335,4,11:24.0,Personal block foul by C. Aldrich (drawn by C. McCollum),,69,67
336,4,11:14.0,C. McCollum makes 3-pt jump shot from 25 ft,,72,67
337,4,11:01.0,,N. Bjelica misses 3-pt jump shot from 25 ft,72,67
338,4,11:00.0,Defensive rebound by E. Davis,,72,67
339,4,10:50.0,A. Crabbe misses 2-pt jump shot from 22 ft,,72,67
340,4,10:49.0,,Defensive rebound by C. Aldrich,72,67
341,4,10:37.0,,S. Muhammad misses 2-pt jump shot from 10 ft,72,67
342,4,10:35.0,Defensive rebound by A. Crabbe,,72,67
343,4,10:20.0,Turnover by E. Turner (bad pass; steal by K. Dunn),,72,67
344,4,10:18.0,,S. Muhammad misses 2-pt jump shot from 7 ft (block by E. Turner),72,67
345,4,10:17.0,,Offensive rebound by Team,72,67
346,4,10:15.0,,Z. LaVine misses 2-pt layup from 2 ft,72,67
347,4,10:14.0,,Offensive rebound by C. Aldrich,72,67
348,4,10:14.0,,C. Aldrich misses 2-pt layup from 1 ft,72,67
349,4,10:13.0,Defensive rebound by E. Turner,,72,67
350,4,9:53.0,Shooting foul by K. Dunn (drawn by C. McCollum),,72,67
351,4,9:53.0,C. McCollum makes free throw 1 of 2,,73,67
352,4,9:53.0,C. McCollum makes free throw 2 of 2,,74,67
353,4,9:34.0,,N. Bjelica makes 2-pt layup from 4 ft,74,69
354,4,9:11.0,Turnover by E. Turner (bad pass; steal by C. Aldrich),,74,69
355,4,9:05.0,,S. Muhammad makes 2-pt layup at rim (assist by N. Bjelica),74,71
356,4,8:44.0,Portland full timeout,,74,71
357,4,8:44.0,S. Napier enters the game for C. McCollum,,74,71
358,4,8:44.0,A. Aminu enters the game for M. Harkless,,74,71
359,4,8:44.0,,G. Dieng enters the game for C. Aldrich,74,71
360,4,8:41.0,Turnover by E. Davis (lost ball; steal by G. Dieng),,74,71
361,4,8:29.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by K. Dunn),74,73
362,4,8:05.0,S. Napier misses 3-pt jump shot from 24 ft,,74,73
363,4,8:02.0,,Defensive rebound by K. Dunn,74,73
364,4,7:54.0,,Turnover by K. Dunn (bad pass; steal by E. Turner),74,73
365,4,7:52.0,Personal foul by G. Dieng (drawn by E. Turner),,74,73
366,4,7:52.0,M. Plumlee enters the game for E. Davis,,74,73
367,4,7:36.0,Shooting foul by N. Bjelica (drawn by M. Plumlee),,74,73
368,4,7:36.0,M. Plumlee misses free throw 1 of 2,,74,73
369,4,7:36.0,Offensive rebound by Team,,74,73
370,4,7:36.0,M. Plumlee makes free throw 2 of 2,,75,73
371,4,7:23.0,,K. Dunn makes 2-pt jump shot from 17 ft,75,75
372,4,7:10.0,S. Napier makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,78,75
373,4,6:53.0,,Z. LaVine misses 2-pt jump shot from 22 ft,78,75
374,4,6:52.0,Defensive rebound by E. Turner,,78,75
375,4,6:43.0,E. Turner makes 2-pt jump shot from 12 ft,,80,75
376,4,6:42.0,,Minnesota full timeout,80,75
377,4,6:42.0,,K. Towns enters the game for N. Bjelica,80,75
378,4,6:42.0,,A. Wiggins enters the game for S. Muhammad,80,75
379,4,6:25.0,,K. Towns misses 2-pt jump shot from 21 ft,80,75
380,4,6:24.0,Defensive rebound by S. Napier,,80,75
381,4,6:10.0,Turnover by M. Plumlee (lost ball),,80,75
382,4,6:09.0,Loose ball foul by A. Crabbe (drawn by Z. LaVine),,80,75
