,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
34,1,7:33.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Adams),3,9
35,1,7:24.0,D. Collison makes 2-pt layup from 1 ft,,5,9
36,1,7:24.0,Shooting foul by S. Adams (drawn by D. Collison),,5,9
37,1,7:24.0,D. Collison makes free throw 1 of 1,,6,9
38,1,7:15.0,,Turnover by V. Oladipo (lost ball; steal by W. Cauley-Stein),6,9
39,1,7:08.0,K. Koufos makes 2-pt layup from 2 ft (assist by G. Temple),,8,9
40,1,6:53.0,,V. Oladipo misses 2-pt jump shot from 6 ft,8,9
41,1,6:53.0,Defensive rebound by Team,,8,9
42,1,6:38.0,B. Hield makes 2-pt jump shot from 10 ft (assist by K. Koufos),,10,9
43,1,6:24.0,,S. Adams misses 2-pt jump shot from 5 ft (block by K. Koufos),10,9
44,1,6:23.0,Defensive rebound by K. Koufos,,10,9
45,1,6:08.0,K. Koufos misses 2-pt layup from 1 ft,,10,9
46,1,6:07.0,,Defensive rebound by S. Adams,10,9
47,1,6:05.0,,Personal block foul by D. Collison (drawn by R. Westbrook),10,9
48,1,6:05.0,,Oklahoma City full timeout,10,9
49,1,6:05.0,S. Labissière enters the game for K. Koufos,,10,9
50,1,5:59.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),10,11
51,1,5:40.0,D. Collison misses 2-pt jump shot from 16 ft,,10,11
52,1,5:40.0,,Defensive rebound by V. Oladipo,10,11
53,1,5:29.0,,V. Oladipo misses 2-pt jump shot from 18 ft,10,11
54,1,5:28.0,Defensive rebound by D. Collison,,10,11
55,1,5:09.0,S. Labissière misses 2-pt jump shot from 15 ft,,10,11
56,1,5:09.0,,Defensive rebound by R. Westbrook,10,11
57,1,4:52.0,,D. Sabonis misses 2-pt jump shot from 10 ft,10,11
58,1,4:52.0,,Offensive rebound by S. Adams,10,11
59,1,4:52.0,,Personal foul by W. Cauley-Stein (drawn by S. Adams),10,11
60,1,4:52.0,,Á. Abrines enters the game for V. Oladipo,10,11
61,1,4:49.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by A. Roberson),10,14
62,1,4:35.0,,Violation by D. Sabonis (kicked ball),10,14
63,1,4:21.0,W. Cauley-Stein misses 2-pt jump shot from 11 ft,,10,14
64,1,4:21.0,,Defensive rebound by A. Roberson,10,14
65,1,4:11.0,,D. Sabonis makes 2-pt layup at rim,10,16
66,1,3:58.0,G. Temple misses 3-pt jump shot from 25 ft,,10,16
67,1,3:58.0,,Defensive rebound by S. Adams,10,16
68,1,3:48.0,,R. Westbrook misses 2-pt layup from 1 ft,10,16
69,1,3:47.0,,Offensive rebound by S. Adams,10,16
70,1,3:46.0,,Shooting foul by S. Labissière (drawn by S. Adams),10,16
71,1,3:46.0,,S. Adams makes free throw 1 of 2,10,17
72,1,3:46.0,,S. Adams misses free throw 2 of 2,10,17
73,1,3:46.0,,Offensive rebound by A. Roberson,10,17
74,1,3:46.0,A. Tolliver enters the game for W. Cauley-Stein,,10,17
75,1,3:46.0,G. Papagiannis enters the game for B. Hield,,10,17
76,1,3:42.0,,R. Westbrook misses 3-pt jump shot from 25 ft,10,17
77,1,3:41.0,Defensive rebound by G. Papagiannis,,10,17
78,1,3:25.0,Turnover by S. Labissière (lost ball; steal by R. Westbrook),,10,17
79,1,3:21.0,,Turnover by R. Westbrook (bad pass),10,17
80,1,3:21.0,Sacramento full timeout,,10,17
81,1,3:21.0,,E. Freedom enters the game for S. Adams,10,17
82,1,3:21.0,T. Lawson enters the game for D. Collison,,10,17
83,1,3:05.0,Turnover by G. Temple (bad pass),,10,17
84,1,2:56.0,,Shooting foul by S. Labissière (drawn by R. Westbrook),10,17
85,1,2:56.0,,R. Westbrook makes free throw 1 of 2,10,18
86,1,2:56.0,,R. Westbrook makes free throw 2 of 2,10,19
87,1,2:34.0,A. Tolliver misses 2-pt hook shot from 9 ft,,10,19
88,1,2:34.0,,Defensive rebound by R. Westbrook,10,19
89,1,2:30.0,,Shooting foul by S. Labissière (drawn by D. Sabonis),10,19
90,1,2:30.0,,D. Sabonis misses free throw 1 of 2,10,19
91,1,2:30.0,,Offensive rebound by Team,10,19
92,1,2:30.0,L. Galloway enters the game for G. Temple,,10,19
93,1,2:30.0,,S. Christon enters the game for R. Westbrook,10,19
94,1,2:30.0,,D. McDermott enters the game for A. Roberson,10,19
95,1,2:30.0,,D. Sabonis makes free throw 2 of 2,10,20
96,1,2:13.0,A. Tolliver makes 2-pt hook shot from 4 ft (assist by S. Labissière),,12,20
97,1,2:01.0,,Á. Abrines makes 2-pt jump shot from 23 ft (assist by S. Christon),12,22
98,1,1:50.0,,Violation by D. Sabonis (def goaltending),12,22
99,1,1:50.0,T. Lawson makes 2-pt layup from 2 ft,,14,22
100,1,1:33.0,,E. Freedom misses 2-pt hook shot from 5 ft,14,22
101,1,1:32.0,Defensive rebound by A. Tolliver,,14,22
102,1,1:23.0,G. Papagiannis misses 2-pt hook shot from 4 ft,,14,22
103,1,1:22.0,,Defensive rebound by D. McDermott,14,22
104,1,1:14.0,,D. McDermott makes 3-pt jump shot from 26 ft,14,25
105,1,0:54.0,Shooting foul by D. Sabonis (drawn by S. Labissière),,14,25
106,1,0:54.0,S. Labissière makes free throw 1 of 2,,15,25
107,1,0:54.0,S. Labissière makes free throw 2 of 2,,16,25
108,1,0:43.0,,D. McDermott makes 2-pt jump shot from 14 ft,16,27
109,1,0:38.0,Personal foul by S. Christon (drawn by T. Lawson),,16,27
110,1,0:38.0,T. Lawson misses free throw 1 of 2,,16,27
111,1,0:38.0,Offensive rebound by Team,,16,27
112,1,0:38.0,K. Koufos enters the game for S. Labissière,,16,27
113,1,0:38.0,T. Lawson makes free throw 2 of 2,,17,27
114,1,0:31.0,,Shooting foul by K. Koufos (drawn by E. Freedom),17,27
115,1,0:31.0,,E. Freedom makes free throw 1 of 2,17,28
116,1,0:31.0,,E. Freedom makes free throw 2 of 2,17,29
117,1,0:13.0,T. Lawson makes 2-pt jump shot from 13 ft,,19,29
118,1,0:01.0,,E. Freedom misses 2-pt jump shot from 8 ft,19,29
119,1,0:00.0,Defensive rebound by G. Papagiannis,,19,29
120,2,11:48.0,G. Papagiannis makes 2-pt jump shot from 20 ft (assist by T. Lawson),,21,29
121,2,11:31.0,,E. Freedom makes 2-pt layup from 1 ft,21,31
122,2,11:23.0,Personal foul by S. Christon (drawn by T. Lawson),,21,31
123,2,11:14.0,T. Lawson misses 2-pt jump shot from 12 ft,,21,31
124,2,11:14.0,,Defensive rebound by E. Freedom,21,31
125,2,11:00.0,,Personal foul by G. Papagiannis (drawn by E. Freedom),21,31
126,2,10:54.0,,Turnover by V. Oladipo (lost ball; steal by L. Galloway),21,31
127,2,10:49.0,L. Galloway misses 2-pt layup from 2 ft (block by S. Christon),,21,31
128,2,10:47.0,,Defensive rebound by V. Oladipo,21,31
129,2,10:43.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by S. Christon),21,34
130,2,10:31.0,Turnover by T. Lawson (traveling),,21,34
131,2,10:14.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by S. Christon),21,36
132,2,10:01.0,L. Galloway misses 2-pt jump shot from 20 ft,,21,36
133,2,9:59.0,Offensive rebound by Team,,21,36
134,2,9:45.0,G. Papagiannis misses 2-pt hook shot from 4 ft,,21,36
135,2,9:44.0,Offensive rebound by Team,,21,36
136,2,9:44.0,W. Cauley-Stein enters the game for G. Papagiannis,,21,36
137,2,9:44.0,Sacramento full timeout,,21,36
138,2,9:44.0,B. Hield enters the game for A. Tolliver,,21,36
139,2,9:33.0,B. Hield misses 3-pt jump shot from 25 ft,,21,36
140,2,9:33.0,,Defensive rebound by D. McDermott,21,36
141,2,9:18.0,,Shooting foul by L. Galloway (drawn by D. McDermott),21,36
142,2,9:18.0,,D. McDermott makes free throw 1 of 2,21,37
143,2,9:18.0,,D. McDermott misses free throw 2 of 2,21,37
144,2,9:17.0,Defensive rebound by W. Cauley-Stein,,21,37
145,2,8:57.0,K. Koufos misses 2-pt jump shot from 10 ft,,21,37
146,2,8:56.0,,Defensive rebound by D. Sabonis,21,37
147,2,8:39.0,,E. Freedom makes 2-pt layup from 1 ft,21,39
148,2,8:31.0,,Violation by D. Sabonis (kicked ball),21,39
149,2,8:31.0,,R. Westbrook enters the game for S. Christon,21,39
150,2,8:18.0,Turnover by W. Cauley-Stein (lost ball; steal by D. Sabonis),,21,39
151,2,8:01.0,,D. Sabonis misses 2-pt hook shot from 5 ft,21,39
152,2,8:00.0,Defensive rebound by K. Koufos,,21,39
153,2,7:53.0,T. Lawson makes 2-pt layup from 1 ft,,23,39
154,2,7:53.0,Shooting foul by D. Sabonis (drawn by T. Lawson),,23,39
155,2,7:53.0,T. Lawson misses free throw 1 of 1,,23,39
156,2,7:53.0,,S. Adams enters the game for D. Sabonis,23,39
157,2,7:52.0,,Defensive rebound by R. Westbrook,23,39
158,2,7:46.0,,V. Oladipo misses 3-pt jump shot from 23 ft,23,39
159,2,7:45.0,,Offensive rebound by E. Freedom,23,39
160,2,7:44.0,,E. Freedom makes 2-pt layup from 1 ft,23,41
161,2,7:31.0,K. Koufos makes 2-pt dunk at rim (assist by T. Lawson),,25,41
162,2,7:15.0,,S. Adams makes 2-pt jump shot from 7 ft (assist by V. Oladipo),25,43
163,2,7:02.0,L. Galloway misses 3-pt jump shot from 25 ft,,25,43
164,2,7:02.0,,Defensive rebound by S. Adams,25,43
165,2,6:56.0,,D. McDermott misses 3-pt jump shot from 25 ft,25,43
166,2,6:55.0,Defensive rebound by K. Koufos,,25,43
167,2,6:45.0,Personal foul by V. Oladipo (drawn by B. Hield),,25,43
168,2,6:45.0,D. Collison enters the game for L. Galloway,,25,43
169,2,6:45.0,,A. Roberson enters the game for V. Oladipo,25,43
170,2,6:28.0,B. Hield misses 3-pt jump shot from 26 ft,,25,43
171,2,6:28.0,Offensive rebound by Team,,25,43
172,2,6:28.0,Turnover by Team (shot clock),,25,43
173,2,6:15.0,,E. Freedom makes 2-pt hook shot from 5 ft,25,45
174,2,6:05.0,Def 3 sec tech foul by S. Adams,,25,45
175,2,6:05.0,B. Hield makes technical free throw,,26,45
176,2,6:05.0,A. Tolliver enters the game for W. Cauley-Stein,,26,45
177,2,5:58.0,Sacramento full timeout,,26,45
178,2,5:58.0,Official timeout,,26,45
179,2,5:58.0,,T. Gibson enters the game for E. Freedom,26,45
180,2,5:48.0,D. Collison misses 3-pt jump shot from 22 ft,,26,45
181,2,5:48.0,Offensive rebound by Team,,26,45
182,2,5:48.0,Turnover by Team (shot clock),,26,45
183,2,5:41.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),26,47
184,2,5:30.0,Shooting foul by D. McDermott (drawn by T. Lawson),,26,47
185,2,5:30.0,T. Lawson misses free throw 1 of 2,,26,47
186,2,5:30.0,Offensive rebound by Team,,26,47
187,2,5:30.0,,V. Oladipo enters the game for D. McDermott,26,47
188,2,5:30.0,G. Temple enters the game for B. Hield,,26,47
189,2,5:30.0,T. Lawson makes free throw 2 of 2,,27,47
190,2,5:23.0,,Shooting foul by T. Lawson (drawn by S. Adams),27,47
191,2,5:23.0,,S. Adams makes free throw 1 of 2,27,48
192,2,5:23.0,B. Hield enters the game for T. Lawson,,27,48
193,2,5:23.0,,S. Adams makes free throw 2 of 2,27,49
194,2,5:11.0,Turnover by B. Hield (traveling),,27,49
195,2,5:01.0,,Turnover by R. Westbrook (bad pass; steal by G. Temple),27,49
196,2,4:58.0,B. Hield makes 2-pt dunk at rim,,29,49
197,2,4:41.0,,T. Gibson misses 2-pt jump shot from 3 ft,29,49
198,2,4:40.0,Defensive rebound by K. Koufos,,29,49
199,2,4:23.0,D. Collison misses 2-pt jump shot from 4 ft,,29,49
200,2,4:23.0,Offensive rebound by Team,,29,49
201,2,4:23.0,,Loose ball foul by V. Oladipo (drawn by K. Koufos),29,49
202,2,4:23.0,K. Koufos misses free throw 1 of 2,,29,49
203,2,4:23.0,Offensive rebound by Team,,29,49
204,2,4:23.0,K. Koufos makes free throw 2 of 2,,30,49
205,2,4:12.0,,Personal block foul by A. Tolliver (drawn by A. Roberson),30,49
206,2,4:06.0,,V. Oladipo misses 2-pt jump shot from 15 ft,30,49
207,2,4:06.0,Defensive rebound by G. Temple,,30,49
208,2,3:56.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by G. Temple),,33,49
209,2,3:42.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),33,51
210,2,3:31.0,Sacramento full timeout,,33,51
211,2,3:31.0,W. Cauley-Stein enters the game for G. Temple,,33,51
212,2,3:31.0,T. Lawson enters the game for K. Koufos,,33,51
213,2,3:20.0,Personal foul by A. Roberson (drawn by W. Cauley-Stein),,33,51
214,2,3:20.0,W. Cauley-Stein makes free throw 1 of 2,,34,51
215,2,3:20.0,W. Cauley-Stein makes free throw 2 of 2,,35,51
216,2,3:09.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),35,53
217,2,2:51.0,,Offensive charge foul by W. Cauley-Stein (drawn by V. Oladipo),35,53
218,2,2:51.0,Turnover by W. Cauley-Stein (offensive foul),,35,53
219,2,2:51.0,G. Papagiannis enters the game for W. Cauley-Stein,,35,53
220,2,2:36.0,,V. Oladipo misses 2-pt jump shot from 18 ft,35,53
221,2,2:35.0,Defensive rebound by G. Papagiannis,,35,53
222,2,2:20.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by T. Lawson),,38,53
223,2,2:10.0,Violation by D. Collison (kicked ball),,38,53
224,2,2:03.0,,R. Westbrook misses 2-pt jump shot from 18 ft,38,53
225,2,2:01.0,,Offensive rebound by A. Roberson,38,53
226,2,2:01.0,,A. Roberson misses 2-pt layup from 1 ft,38,53
227,2,2:00.0,,Offensive rebound by A. Roberson,38,53
228,2,2:00.0,,A. Roberson makes 2-pt layup from 1 ft,38,55
229,2,1:36.0,D. Collison misses 2-pt jump shot from 8 ft,,38,55
230,2,1:36.0,,Defensive rebound by S. Adams,38,55
231,2,1:30.0,Violation by B. Hield (kicked ball),,38,55
232,2,1:30.0,,Oklahoma City full timeout,38,55
233,2,1:23.0,,S. Adams makes 2-pt jump shot from 10 ft (assist by R. Westbrook),38,57
234,2,1:03.0,B. Hield makes 3-pt jump shot from 24 ft,,41,57
235,2,0:46.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),41,60
236,2,0:30.0,B. Hield misses 2-pt jump shot from 12 ft,,41,60
237,2,0:29.0,,Defensive rebound by R. Westbrook,41,60
238,2,0:09.0,,R. Westbrook makes 3-pt jump shot from 24 ft,41,63
239,2,0:01.0,D. Collison misses 2-pt jump shot from 19 ft,,41,63
240,2,0:01.0,,Defensive rebound by T. Gibson,41,63
241,3,11:41.0,D. Collison misses 3-pt jump shot from 25 ft,,41,63
242,3,11:41.0,Offensive rebound by W. Cauley-Stein,,41,63
243,3,11:31.0,Turnover by K. Koufos (lost ball; steal by R. Westbrook),,41,63
244,3,11:24.0,,Turnover by R. Westbrook (bad pass; steal by G. Temple),41,63
245,3,11:18.0,B. Hield misses 3-pt jump shot from 24 ft,,41,63
246,3,11:17.0,,Defensive rebound by T. Gibson,41,63
247,3,10:57.0,,V. Oladipo misses 3-pt jump shot from 25 ft,41,63
248,3,10:56.0,,Offensive rebound by S. Adams,41,63
249,3,10:55.0,,S. Adams makes 2-pt layup from 2 ft,41,65
250,3,10:39.0,G. Temple misses 3-pt jump shot from 24 ft,,41,65
251,3,10:39.0,,Defensive rebound by A. Roberson,41,65
252,3,10:31.0,,R. Westbrook makes 2-pt layup from 2 ft,41,67
253,3,10:21.0,D. Collison makes 2-pt jump shot from 13 ft,,43,67
254,3,10:00.0,,Turnover by R. Westbrook (bad pass; steal by W. Cauley-Stein),43,67
255,3,9:53.0,G. Temple misses 2-pt layup from 1 ft,,43,67
256,3,9:52.0,Offensive rebound by G. Temple,,43,67
257,3,9:51.0,Shooting foul by V. Oladipo (drawn by G. Temple),,43,67
258,3,9:51.0,G. Temple makes free throw 1 of 2,,44,67
259,3,9:51.0,G. Temple makes free throw 2 of 2,,45,67
260,3,9:41.0,,Shooting foul by K. Koufos (drawn by R. Westbrook),45,67
261,3,9:41.0,,R. Westbrook makes free throw 1 of 2,45,68
262,3,9:41.0,,R. Westbrook misses free throw 2 of 2,45,68
263,3,9:39.0,Defensive rebound by G. Temple,,45,68
264,3,9:22.0,B. Hield misses 3-pt jump shot from 24 ft,,45,68
265,3,9:21.0,,Defensive rebound by S. Adams,45,68
266,3,9:16.0,,R. Westbrook makes 2-pt dunk at rim,45,70
267,3,9:05.0,Shooting foul by S. Adams (drawn by K. Koufos),,45,70
268,3,9:05.0,K. Koufos makes free throw 1 of 2,,46,70
269,3,9:05.0,K. Koufos makes free throw 2 of 2,,47,70
270,3,8:52.0,,V. Oladipo misses 2-pt jump shot from 19 ft,47,70
271,3,8:50.0,,Offensive rebound by Team,47,70
272,3,8:43.0,,V. Oladipo misses 3-pt jump shot from 23 ft,47,70
273,3,8:42.0,,Offensive rebound by R. Westbrook,47,70
274,3,8:42.0,,R. Westbrook makes 2-pt layup from 1 ft,47,72
275,3,8:32.0,Turnover by D. Collison (bad pass; steal by R. Westbrook),,47,72
276,3,8:30.0,Violation by D. Collison (kicked ball),,47,72
277,3,8:20.0,,V. Oladipo misses 2-pt jump shot from 9 ft,47,72
278,3,8:19.0,Defensive rebound by D. Collison,,47,72
279,3,8:13.0,D. Collison misses 2-pt layup from 3 ft,,47,72
280,3,8:13.0,,Defensive rebound by S. Adams,47,72
281,3,8:08.0,,R. Westbrook misses 3-pt jump shot from 25 ft,47,72
282,3,8:07.0,,Offensive rebound by A. Roberson,47,72
283,3,8:05.0,G. Papagiannis enters the game for W. Cauley-Stein,,47,72
284,3,7:53.0,,R. Westbrook makes 2-pt jump shot from 16 ft,47,74
285,3,7:38.0,K. Koufos misses 2-pt jump shot from 6 ft,,47,74
286,3,7:35.0,Offensive rebound by G. Papagiannis,,47,74
287,3,7:35.0,G. Papagiannis misses 2-pt layup from 2 ft,,47,74
288,3,7:35.0,Offensive rebound by G. Papagiannis,,47,74
289,3,7:35.0,G. Papagiannis makes 2-pt layup from 2 ft,,49,74
290,3,7:22.0,,Turnover by S. Adams (3 sec),49,74
291,3,6:59.0,G. Temple makes 3-pt jump shot from 24 ft,,52,74
292,3,6:43.0,,Shooting foul by G. Temple (drawn by R. Westbrook),52,74
293,3,6:43.0,,R. Westbrook makes free throw 1 of 2,52,75
294,3,6:43.0,,R. Westbrook makes free throw 2 of 2,52,76
295,3,6:27.0,G. Temple misses 3-pt jump shot from 23 ft,,52,76
296,3,6:26.0,,Defensive rebound by T. Gibson,52,76
297,3,6:16.0,,R. Westbrook misses 2-pt jump shot from 14 ft,52,76
298,3,6:16.0,Defensive rebound by G. Papagiannis,,52,76
299,3,6:04.0,D. Collison makes 2-pt layup from 2 ft,,54,76
300,3,5:38.0,,Turnover by T. Gibson (lost ball; steal by G. Papagiannis),54,76
301,3,5:29.0,B. Hield makes 3-pt jump shot from 25 ft,,57,76
302,3,5:28.0,,Oklahoma City full timeout,57,76
303,3,5:28.0,,E. Freedom enters the game for T. Gibson,57,76
304,3,5:28.0,,Á. Abrines enters the game for V. Oladipo,57,76
305,3,5:13.0,,R. Westbrook misses 3-pt jump shot from 25 ft,57,76
306,3,5:12.0,Defensive rebound by G. Papagiannis,,57,76
307,3,5:03.0,Personal foul by Á. Abrines (drawn by G. Temple),,57,76
308,3,4:54.0,K. Koufos makes 2-pt dunk at rim (assist by G. Temple),,59,76
309,3,4:33.0,,Shooting foul by B. Hield (drawn by E. Freedom),59,76
310,3,4:33.0,,E. Freedom makes free throw 1 of 2,59,77
311,3,4:33.0,,E. Freedom makes free throw 2 of 2,59,78
312,3,4:20.0,G. Papagiannis makes 2-pt layup from 2 ft (assist by K. Koufos),,61,78
313,3,4:03.0,,Turnover by R. Westbrook (bad pass; steal by G. Temple),61,78
314,3,3:58.0,Personal foul by E. Freedom (drawn by G. Papagiannis),,61,78
315,3,3:50.0,Turnover by G. Temple (bad pass; steal by S. Adams),,61,78
316,3,3:42.0,,R. Westbrook misses 2-pt jump shot from 5 ft,61,78
317,3,3:41.0,,Offensive rebound by R. Westbrook,61,78
318,3,3:33.0,,Shooting foul by G. Papagiannis (drawn by E. Freedom),61,78
319,3,3:33.0,,E. Freedom misses free throw 1 of 2,61,78
320,3,3:33.0,,Offensive rebound by Team,61,78
321,3,3:33.0,,E. Freedom misses free throw 2 of 2,61,78
322,3,3:33.0,S. Labissière enters the game for K. Koufos,,61,78
323,3,3:33.0,T. Lawson enters the game for B. Hield,,61,78
324,3,3:31.0,,Offensive rebound by R. Westbrook,61,78
325,3,3:21.0,,Á. Abrines misses 3-pt jump shot from 24 ft,61,78
326,3,3:21.0,Defensive rebound by G. Papagiannis,,61,78
327,3,3:12.0,G. Temple misses 3-pt jump shot from 25 ft,,61,78
328,3,3:10.0,Offensive rebound by S. Labissière,,61,78
329,3,3:08.0,S. Labissière misses 2-pt layup from 2 ft (block by A. Roberson),,61,78
330,3,3:06.0,,Defensive rebound by Á. Abrines,61,78
331,3,3:00.0,,E. Freedom makes 2-pt layup from 1 ft (assist by S. Adams),61,80
332,3,2:36.0,G. Papagiannis misses 2-pt hook shot from 8 ft,,61,80
333,3,2:36.0,,Defensive rebound by S. Adams,61,80
334,3,2:16.0,,Á. Abrines misses 3-pt jump shot from 24 ft,61,80
335,3,2:15.0,Defensive rebound by G. Papagiannis,,61,80
336,3,2:06.0,Sacramento full timeout,,61,80
337,3,2:06.0,,S. Christon enters the game for S. Adams,61,80
338,3,2:06.0,,D. Sabonis enters the game for R. Westbrook,61,80
339,3,2:06.0,A. Tolliver enters the game for G. Temple,,61,80
340,3,2:01.0,Personal foul by A. Roberson (drawn by G. Papagiannis),,61,80
341,3,2:01.0,G. Papagiannis makes free throw 1 of 2,,62,80
342,3,2:01.0,G. Papagiannis makes free throw 2 of 2,,63,80
343,3,1:44.0,,E. Freedom misses 2-pt jump shot from 4 ft (block by G. Papagiannis),63,80
344,3,1:43.0,Defensive rebound by D. Collison,,63,80
345,3,1:28.0,T. Lawson misses 3-pt jump shot from 24 ft,,63,80
346,3,1:27.0,,Defensive rebound by E. Freedom,63,80
347,3,1:22.0,,Oklahoma City full timeout,63,80
348,3,1:22.0,,V. Oladipo enters the game for A. Roberson,63,80
349,3,1:13.0,,V. Oladipo makes 2-pt jump shot from 19 ft (assist by D. Sabonis),63,82
350,3,0:58.0,S. Labissière misses 2-pt jump shot from 8 ft,,63,82
351,3,0:57.0,,Defensive rebound by V. Oladipo,63,82
352,3,0:37.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by S. Christon),63,85
353,3,0:29.0,G. Papagiannis makes 2-pt hook shot from 6 ft (assist by T. Lawson),,65,85
354,3,0:15.0,,E. Freedom misses 2-pt layup from 2 ft,65,85
355,3,0:15.0,Defensive rebound by S. Labissière,,65,85
356,3,0:03.0,D. Collison misses 2-pt layup from 1 ft,,65,85
357,3,0:02.0,,Defensive rebound by E. Freedom,65,85
358,4,11:48.0,,Offensive foul by E. Freedom (drawn by S. Labissière),65,85
359,4,11:48.0,,Turnover by E. Freedom (offensive foul),65,85
360,4,11:48.0,,D. McDermott enters the game for Á. Abrines,65,85
361,4,11:35.0,L. Galloway misses 2-pt jump shot from 9 ft (block by E. Freedom),,65,85
362,4,11:34.0,Offensive rebound by T. Lawson,,65,85
363,4,11:31.0,S. Labissière makes 2-pt layup from 2 ft (assist by T. Lawson),,67,85
364,4,11:17.0,,V. Oladipo misses 3-pt jump shot from 24 ft,67,85
365,4,11:17.0,Defensive rebound by W. Cauley-Stein,,67,85
366,4,11:08.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,67,85
367,4,11:07.0,,Defensive rebound by D. Sabonis,67,85
368,4,10:50.0,,Turnover by E. Freedom (lost ball),67,85
369,4,10:35.0,A. Tolliver makes 2-pt jump shot from 6 ft,,69,85
370,4,10:11.0,,S. Christon makes 2-pt jump shot from 7 ft,69,87
371,4,10:05.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by T. Lawson),,71,87
372,4,9:54.0,,Personal foul by T. Lawson (drawn by D. McDermott),71,87
373,4,9:41.0,,D. Sabonis misses 2-pt jump shot from 5 ft,71,87
374,4,9:41.0,,Offensive rebound by Team,71,87
375,4,9:41.0,Loose ball foul by A. Tolliver (drawn by E. Freedom),,71,87
376,4,9:28.0,,E. Freedom misses 2-pt layup from 2 ft,71,87
377,4,9:28.0,Defensive rebound by S. Labissière,,71,87
378,4,9:18.0,T. Lawson misses 2-pt layup from 2 ft,,71,87
379,4,9:17.0,Offensive rebound by S. Labissière,,71,87
380,4,9:17.0,S. Labissière makes 2-pt dunk at rim,,73,87
381,4,9:17.0,,Oklahoma City full timeout,73,87
382,4,9:17.0,,S. Adams enters the game for E. Freedom,73,87
383,4,9:03.0,,R. Westbrook enters the game for S. Christon,73,87
384,4,8:56.0,,R. Westbrook makes 2-pt jump shot from 15 ft,73,89
