,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
110,2,10:02.0,J. Johnson misses 2-pt jump shot from 19 ft,,29,26
111,2,10:02.0,,Defensive rebound by Team,29,26
112,2,10:02.0,Loose ball foul by R. Gobert (drawn by M. Speights),,29,26
113,2,10:02.0,D. Favors enters the game for R. Gobert,,29,26
114,2,10:02.0,,L. Mbah a Moute enters the game for P. Pierce,29,26
115,2,9:46.0,,Turnover by M. Speights (bad pass; steal by R. Hood),29,26
116,2,9:38.0,D. Favors makes 2-pt layup from 2 ft (assist by J. Johnson),,31,26
117,2,9:21.0,,J. Crawford misses 2-pt jump shot from 16 ft,31,26
118,2,9:19.0,Defensive rebound by D. Favors,,31,26
119,2,9:12.0,D. Favors misses 2-pt jump shot from 12 ft,,31,26
120,2,9:09.0,,Defensive rebound by M. Speights,31,26
121,2,8:54.0,,A. Rivers makes 2-pt layup from 1 ft,31,28
122,2,8:47.0,Utah full timeout,,31,28
123,2,8:47.0,G. Hill enters the game for J. Ingles,,31,28
124,2,8:47.0,D. Exum enters the game for R. Hood,,31,28
125,2,8:47.0,G. Hayward enters the game for S. Mack,,31,28
126,2,8:47.0,,J. Redick enters the game for R. Felton,31,28
127,2,8:47.0,,D. Jordan enters the game for M. Speights,31,28
128,2,8:38.0,Shooting foul by L. Mbah a Moute (drawn by J. Johnson),,31,28
129,2,8:38.0,J. Johnson misses free throw 1 of 2,,31,28
130,2,8:38.0,Offensive rebound by Team,,31,28
131,2,8:38.0,J. Johnson misses free throw 2 of 2,,31,28
132,2,8:37.0,,Defensive rebound by D. Jordan,31,28
133,2,8:20.0,,J. Crawford misses 2-pt jump shot from 16 ft,31,28
134,2,8:17.0,Defensive rebound by D. Favors,,31,28
135,2,7:56.0,J. Johnson makes 2-pt jump shot from 7 ft,,33,28
136,2,7:39.0,,Turnover by J. Crawford (lost ball; steal by D. Exum),33,28
137,2,7:36.0,G. Hill makes 2-pt layup from 1 ft (assist by D. Exum),,35,28
138,2,7:21.0,,Turnover by A. Rivers (bad pass),35,28
139,2,7:21.0,,C. Paul enters the game for J. Crawford,35,28
140,2,7:07.0,J. Johnson makes 2-pt jump shot from 3 ft,,37,28
141,2,6:50.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,37,28
142,2,6:48.0,,Offensive rebound by D. Jordan,37,28
143,2,6:46.0,,Turnover by D. Jordan (lost ball; steal by D. Favors),37,28
144,2,6:42.0,D. Exum misses 2-pt layup from 2 ft,,37,28
145,2,6:40.0,Offensive rebound by D. Exum,,37,28
146,2,6:40.0,D. Exum misses 2-pt layup from 2 ft,,37,28
147,2,6:36.0,,Defensive rebound by C. Paul,37,28
148,2,6:19.0,,A. Rivers makes 2-pt layup from 4 ft,37,30
149,2,6:01.0,Turnover by G. Hill (bad pass; steal by A. Rivers),,37,30
150,2,5:51.0,,J. Redick misses 2-pt layup from 1 ft,37,30
151,2,5:50.0,Defensive rebound by J. Johnson,,37,30
152,2,5:44.0,D. Favors makes 2-pt layup at rim (assist by D. Exum),,39,30
153,2,5:29.0,,D. Jordan misses 2-pt dunk at rim,39,30
154,2,5:25.0,Defensive rebound by D. Favors,,39,30
155,2,5:15.0,G. Hill makes 2-pt jump shot from 20 ft (assist by D. Favors),,41,30
156,2,5:14.0,,LA Clippers full timeout,41,30
157,2,5:14.0,J. Withey enters the game for D. Favors,,41,30
158,2,5:14.0,R. Hood enters the game for D. Exum,,41,30
159,2,4:57.0,,Turnover by D. Jordan (3 sec),41,30
160,2,4:43.0,J. Johnson misses 2-pt jump shot from 6 ft,,41,30
161,2,4:39.0,,Defensive rebound by D. Jordan,41,30
162,2,4:19.0,,C. Paul misses 3-pt jump shot from 27 ft,41,30
163,2,4:19.0,,Offensive rebound by Team,41,30
164,2,4:19.0,Loose ball foul by J. Withey (drawn by D. Jordan),,41,30
165,2,4:19.0,B. Diaw enters the game for J. Johnson,,41,30
166,2,4:05.0,,A. Rivers misses 2-pt jump shot from 19 ft,41,30
167,2,4:03.0,Defensive rebound by R. Hood,,41,30
168,2,3:49.0,B. Diaw misses 2-pt hook shot from 4 ft,,41,30
169,2,3:47.0,,Defensive rebound by D. Jordan,41,30
170,2,3:28.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),41,32
171,2,3:13.0,G. Hayward misses 2-pt jump shot from 5 ft,,41,32
172,2,3:12.0,,Defensive rebound by A. Rivers,41,32
173,2,2:54.0,,A. Rivers misses 3-pt jump shot from 25 ft,41,32
174,2,2:53.0,,Offensive rebound by L. Mbah a Moute,41,32
175,2,2:51.0,,Turnover by A. Rivers (lost ball; steal by B. Diaw),41,32
176,2,2:31.0,G. Hill misses 2-pt jump shot from 18 ft,,41,32
177,2,2:29.0,,Defensive rebound by D. Jordan,41,32
178,2,2:18.0,,Shooting foul by G. Hill (drawn by D. Jordan),41,32
179,2,2:18.0,Official timeout,,41,32
180,2,2:18.0,,D. Jordan misses free throw 1 of 2,41,32
181,2,2:18.0,,Offensive rebound by Team,41,32
182,2,2:18.0,,R. Felton enters the game for A. Rivers,41,32
183,2,2:18.0,,J. Crawford enters the game for L. Mbah a Moute,41,32
184,2,2:18.0,,P. Pierce enters the game for J. Redick,41,32
185,2,2:18.0,J. Ingles enters the game for B. Diaw,,41,32
186,2,2:18.0,J. Johnson enters the game for R. Hood,,41,32
187,2,2:18.0,D. Favors enters the game for J. Withey,,41,32
188,2,2:18.0,,D. Jordan makes free throw 2 of 2,41,33
189,2,2:03.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hayward),,44,33
190,2,1:50.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),44,35
191,2,1:25.0,J. Johnson misses 2-pt jump shot from 14 ft,,44,35
192,2,1:24.0,Offensive rebound by D. Favors,,44,35
193,2,1:10.0,D. Favors misses 2-pt jump shot from 12 ft,,44,35
194,2,1:09.0,,Defensive rebound by D. Jordan,44,35
195,2,0:56.0,,C. Paul makes 2-pt jump shot from 13 ft (assist by D. Jordan),44,37
196,2,0:39.0,Shooting foul by R. Felton (drawn by J. Ingles),,44,37
197,2,0:39.0,J. Ingles makes free throw 1 of 2,,45,37
198,2,0:39.0,J. Ingles makes free throw 2 of 2,,46,37
199,2,0:29.0,,J. Crawford makes 2-pt jump shot from 7 ft (assist by C. Paul),46,39
200,2,0:06.0,J. Johnson misses 2-pt jump shot from 10 ft,,46,39
201,2,0:05.0,Offensive rebound by Team,,46,39
202,2,0:05.0,Turnover by Team (shot clock),,46,39
203,2,0:02.0,,C. Paul misses 3-pt jump shot from 41 ft,46,39
204,2,0:01.0,Defensive rebound by G. Hayward,,46,39
205,3,11:40.0,,J. Redick misses 2-pt jump shot from 19 ft,46,39
206,3,11:37.0,Defensive rebound by R. Gobert,,46,39
207,3,11:18.0,G. Hayward misses 2-pt layup from 2 ft,,46,39
208,3,11:17.0,,Defensive rebound by L. Mbah a Moute,46,39
209,3,11:14.0,,C. Paul makes 2-pt layup from 2 ft,46,41
210,3,11:14.0,,Shooting foul by G. Hill (drawn by C. Paul),46,41
211,3,11:14.0,,C. Paul misses free throw 1 of 1,46,41
212,3,11:14.0,Defensive rebound by R. Gobert,,46,41
213,3,11:00.0,Personal foul by L. Mbah a Moute (drawn by B. Diaw),,46,41
214,3,10:52.0,G. Hayward makes 2-pt jump shot from 7 ft,,48,41
215,3,10:52.0,Shooting foul by A. Rivers (drawn by G. Hayward),,48,41
216,3,10:52.0,G. Hayward makes free throw 1 of 1,,49,41
217,3,10:28.0,,Turnover by Team (shot clock),49,41
218,3,10:28.0,,P. Pierce enters the game for L. Mbah a Moute,49,41
219,3,10:16.0,G. Hayward misses 2-pt jump shot from 19 ft,,49,41
220,3,10:13.0,,Defensive rebound by J. Redick,49,41
221,3,10:05.0,,C. Paul misses 2-pt layup from 5 ft,49,41
222,3,10:04.0,,Offensive rebound by Team,49,41
223,3,9:51.0,,Turnover by C. Paul (lost ball; steal by J. Ingles),49,41
224,3,9:48.0,B. Diaw makes 2-pt dunk at rim,,51,41
225,3,9:47.0,,Violation by Team (jump ball),51,41
226,3,9:35.0,,J. Redick misses 3-pt jump shot from 26 ft (block by J. Ingles),51,41
227,3,9:32.0,Defensive rebound by G. Hayward,,51,41
228,3,9:18.0,G. Hayward misses 2-pt jump shot from 16 ft,,51,41
229,3,9:17.0,,Defensive rebound by D. Jordan,51,41
230,3,9:08.0,,Personal foul by R. Gobert (drawn by D. Jordan),51,41
231,3,9:08.0,D. Favors enters the game for R. Gobert,,51,41
232,3,9:00.0,,P. Pierce makes 3-pt jump shot from 28 ft (assist by C. Paul),51,44
233,3,8:35.0,B. Diaw makes 2-pt jump shot from 22 ft (assist by G. Hayward),,53,44
234,3,8:35.0,Shooting foul by P. Pierce (drawn by B. Diaw),,53,44
235,3,8:35.0,B. Diaw makes free throw 1 of 1,,54,44
236,3,8:28.0,,Personal foul by G. Hayward (drawn by A. Rivers),54,44
237,3,8:28.0,,J. Crawford enters the game for J. Redick,54,44
238,3,8:14.0,,A. Rivers misses 3-pt jump shot from 26 ft,54,44
239,3,8:13.0,Defensive rebound by J. Ingles,,54,44
240,3,8:00.0,D. Favors makes 2-pt jump shot from 12 ft (assist by G. Hill),,56,44
241,3,7:39.0,,C. Paul misses 2-pt layup from 2 ft,56,44
242,3,7:38.0,Defensive rebound by G. Hill,,56,44
243,3,7:34.0,B. Diaw makes 2-pt layup from 2 ft (assist by G. Hill),,58,44
244,3,7:34.0,Shooting foul by P. Pierce (drawn by B. Diaw),,58,44
245,3,7:34.0,,LA Clippers full timeout,58,44
246,3,7:34.0,,R. Felton enters the game for A. Rivers,58,44
247,3,7:34.0,B. Diaw makes free throw 1 of 1,,59,44
248,3,7:11.0,,C. Paul misses 3-pt jump shot from 24 ft,59,44
249,3,7:10.0,,Offensive rebound by P. Pierce,59,44
250,3,7:10.0,,Turnover by Team (shot clock),59,44
251,3,6:49.0,G. Hill makes 2-pt jump shot from 20 ft,,61,44
252,3,6:28.0,,R. Felton makes 2-pt jump shot from 16 ft,61,46
253,3,6:00.0,G. Hayward misses 2-pt jump shot from 12 ft,,61,46
254,3,5:58.0,,Defensive rebound by P. Pierce,61,46
255,3,5:53.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),61,48
256,3,5:34.0,Turnover by G. Hill (bad pass; steal by P. Pierce),,61,48
257,3,5:27.0,,Personal block foul by D. Favors (drawn by R. Felton),61,48
258,3,5:27.0,J. Johnson enters the game for B. Diaw,,61,48
259,3,5:21.0,,J. Crawford misses 3-pt jump shot from 26 ft,61,48
260,3,5:19.0,Defensive rebound by J. Johnson,,61,48
261,3,5:12.0,Personal foul by J. Crawford (drawn by G. Hill),,61,48
262,3,5:12.0,G. Hill makes free throw 1 of 2,,62,48
263,3,5:12.0,R. Hood enters the game for J. Ingles,,62,48
264,3,5:12.0,G. Hill makes free throw 2 of 2,,63,48
265,3,4:54.0,,P. Pierce misses 3-pt jump shot from 27 ft,63,48
266,3,4:53.0,Defensive rebound by R. Hood,,63,48
267,3,4:53.0,Personal foul by D. Jordan (drawn by R. Hood),,63,48
268,3,4:53.0,R. Hood makes free throw 1 of 2,,64,48
269,3,4:53.0,R. Hood makes free throw 2 of 2,,65,48
270,3,4:42.0,,C. Paul misses 2-pt jump shot from 13 ft,65,48
271,3,4:41.0,Defensive rebound by J. Johnson,,65,48
272,3,4:28.0,G. Hill misses 2-pt layup from 2 ft,,65,48
273,3,4:27.0,Offensive rebound by G. Hill,,65,48
274,3,4:24.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Johnson),,68,48
275,3,4:05.0,,R. Felton misses 2-pt jump shot from 5 ft,68,48
276,3,4:03.0,,Offensive rebound by D. Jordan,68,48
277,3,4:02.0,,D. Jordan misses 2-pt layup from 3 ft,68,48
278,3,4:02.0,Defensive rebound by D. Favors,,68,48
279,3,4:02.0,,Loose ball foul by D. Jordan (drawn by D. Favors),68,48
280,3,4:02.0,D. Favors misses free throw 1 of 2,,68,48
281,3,4:02.0,Offensive rebound by Team,,68,48
282,3,4:02.0,,M. Speights enters the game for D. Jordan,68,48
283,3,4:02.0,J. Ingles enters the game for G. Hill,,68,48
284,3,4:02.0,D. Favors makes free throw 2 of 2,,69,48
285,3,3:43.0,,J. Crawford makes 2-pt jump shot from 17 ft (assist by R. Felton),69,50
286,3,3:26.0,G. Hayward misses 2-pt layup from 2 ft,,69,50
287,3,3:23.0,Offensive rebound by D. Favors,,69,50
288,3,3:23.0,D. Favors makes 2-pt layup from 3 ft,,71,50
289,3,3:09.0,,M. Speights makes 3-pt jump shot from 27 ft (assist by J. Crawford),71,53
290,3,2:53.0,J. Ingles misses 3-pt jump shot from 25 ft,,71,53
291,3,2:53.0,,Defensive rebound by Team,71,53
292,3,2:53.0,Utah full timeout,,71,53
293,3,2:53.0,,A. Rivers enters the game for C. Paul,71,53
294,3,2:45.0,,M. Speights misses 3-pt jump shot from 27 ft,71,53
295,3,2:43.0,Defensive rebound by R. Hood,,71,53
296,3,2:38.0,Turnover by R. Hood (bad pass; steal by R. Felton),,71,53
297,3,2:32.0,,P. Pierce makes 2-pt layup from 3 ft (assist by R. Felton),71,55
298,3,2:32.0,,Shooting foul by D. Favors (drawn by P. Pierce),71,55
299,3,2:32.0,,P. Pierce makes free throw 1 of 1,71,56
300,3,2:21.0,Personal block foul by A. Rivers (drawn by G. Hayward),,71,56
301,3,2:21.0,G. Hayward makes free throw 1 of 2,,72,56
302,3,2:21.0,G. Hayward makes free throw 2 of 2,,73,56
303,3,2:14.0,,Personal foul by D. Favors (drawn by M. Speights),73,56
304,3,2:14.0,,M. Speights makes free throw 1 of 2,73,57
305,3,2:14.0,,M. Speights makes free throw 2 of 2,73,58
306,3,1:52.0,D. Favors makes 2-pt jump shot from 4 ft (assist by J. Johnson),,75,58
307,3,1:40.0,,J. Crawford misses 2-pt jump shot from 6 ft,75,58
308,3,1:40.0,,Offensive rebound by Team,75,58
309,3,1:40.0,Loose ball foul by D. Favors (drawn by M. Speights),,75,58
310,3,1:40.0,,M. Speights misses free throw 1 of 2,75,58
311,3,1:40.0,,Offensive rebound by Team,75,58
312,3,1:40.0,,M. Speights makes free throw 2 of 2,75,59
313,3,1:26.0,J. Johnson makes 2-pt jump shot from 5 ft,,77,59
314,3,1:11.0,,R. Felton makes 2-pt layup from 1 ft,77,61
315,3,0:48.0,J. Johnson misses 2-pt jump shot from 18 ft,,77,61
316,3,0:46.0,,Defensive rebound by A. Rivers,77,61
317,3,0:40.0,,M. Speights misses 3-pt jump shot from 25 ft,77,61
318,3,0:39.0,Defensive rebound by G. Hayward,,77,61
319,3,0:30.0,R. Hood misses 3-pt jump shot from 26 ft,,77,61
320,3,0:24.0,,Defensive rebound by J. Crawford,77,61
321,3,0:08.0,,J. Crawford misses 2-pt jump shot from 4 ft,77,61
322,3,0:07.0,,Offensive rebound by M. Speights,77,61
323,3,0:07.0,,M. Speights makes 2-pt layup from 2 ft,77,63
324,3,0:00.0,R. Hood makes 2-pt layup from 1 ft (assist by J. Johnson),,79,63
325,4,11:45.0,Shooting foul by M. Speights (drawn by R. Gobert),,79,63
326,4,11:45.0,R. Gobert makes free throw 1 of 2,,80,63
327,4,11:45.0,R. Gobert misses free throw 2 of 2,,80,63
328,4,11:43.0,,Defensive rebound by J. Crawford,80,63
329,4,11:30.0,,A. Rivers misses 2-pt layup from 3 ft,80,63
330,4,11:30.0,Defensive rebound by Team,,80,63
331,4,11:30.0,,Loose ball foul by M. Speights (drawn by R. Gobert),80,63
332,4,11:30.0,,D. Jordan enters the game for M. Speights,80,63
333,4,11:03.0,R. Gobert misses 2-pt layup from 2 ft,,80,63
334,4,11:01.0,,Defensive rebound by C. Paul,80,63
335,4,10:57.0,,Personal take foul by J. Ingles (drawn by D. Jordan),80,63
336,4,10:57.0,D. Exum enters the game for J. Johnson,,80,63
337,4,10:45.0,,D. Jordan makes 2-pt layup from 2 ft (assist by A. Rivers),80,65
338,4,10:45.0,,Shooting foul by G. Hill (drawn by D. Jordan),80,65
339,4,10:45.0,,D. Jordan misses free throw 1 of 1,80,65
340,4,10:45.0,Defensive rebound by Team,,80,65
341,4,10:45.0,,Loose ball foul by R. Felton (drawn by R. Gobert),80,65
342,4,10:25.0,R. Hood misses 3-pt jump shot from 27 ft,,80,65
343,4,10:25.0,,Defensive rebound by D. Jordan,80,65
344,4,10:25.0,Loose ball foul by R. Gobert (drawn by D. Jordan),,80,65
345,4,10:25.0,G. Hayward enters the game for R. Hood,,80,65
346,4,10:25.0,D. Favors enters the game for R. Gobert,,80,65
347,4,10:15.0,,C. Paul misses 3-pt jump shot from 25 ft,80,65
348,4,10:14.0,Defensive rebound by D. Exum,,80,65
349,4,9:59.0,D. Favors misses 2-pt layup from 2 ft,,80,65
350,4,9:58.0,,Defensive rebound by J. Crawford,80,65
351,4,9:53.0,,J. Crawford makes 2-pt jump shot from 19 ft,80,67
352,4,9:29.0,G. Hayward makes 2-pt jump shot from 21 ft,,82,67
353,4,9:19.0,,J. Crawford makes 2-pt jump shot from 19 ft,82,69
354,4,9:08.0,G. Hill makes 2-pt jump shot from 4 ft,,84,69
355,4,8:59.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),84,71
356,4,8:47.0,Utah full timeout,,84,71
357,4,8:47.0,,J. Redick enters the game for R. Felton,84,71
358,4,8:47.0,J. Johnson enters the game for G. Hill,,84,71
359,4,8:34.0,G. Hayward makes 2-pt jump shot from 9 ft,,86,71
360,4,8:34.0,Shooting foul by D. Jordan (drawn by G. Hayward),,86,71
361,4,8:34.0,G. Hayward makes free throw 1 of 1,,87,71
362,4,8:23.0,,Shooting foul by J. Ingles (drawn by D. Jordan),87,71
363,4,8:23.0,,D. Jordan makes free throw 1 of 2,87,72
364,4,8:23.0,,D. Jordan misses free throw 2 of 2,87,72
365,4,8:21.0,Defensive rebound by G. Hayward,,87,72
366,4,8:03.0,G. Hayward makes 2-pt jump shot from 4 ft,,89,72
367,4,7:47.0,,J. Crawford makes 2-pt layup from 2 ft,89,74
368,4,7:23.0,J. Ingles makes 2-pt jump shot from 6 ft,,91,74
369,4,7:05.0,,J. Crawford makes 3-pt jump shot from 28 ft,91,77
370,4,6:48.0,Offensive foul by G. Hayward (drawn by C. Paul),,91,77
371,4,6:48.0,Turnover by G. Hayward (offensive foul),,91,77
372,4,6:40.0,,Shooting foul by D. Favors (drawn by D. Jordan),91,77
373,4,6:40.0,,D. Jordan makes free throw 1 of 2,91,78
374,4,6:40.0,,D. Jordan misses free throw 2 of 2,91,78
375,4,6:40.0,,R. Felton enters the game for J. Redick,91,78
376,4,6:40.0,R. Hood enters the game for D. Exum,,91,78
377,4,6:37.0,Defensive rebound by J. Ingles,,91,78
378,4,6:19.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Hood),,94,78
379,4,6:02.0,,C. Paul misses 2-pt jump shot from 10 ft,94,78
380,4,6:00.0,,Offensive rebound by R. Felton,94,78
381,4,5:55.0,,D. Jordan makes 2-pt layup from 1 ft (assist by C. Paul),94,80
382,4,5:32.0,J. Johnson makes 2-pt jump shot from 4 ft,,96,80
383,4,5:24.0,,Shooting foul by D. Favors (drawn by J. Crawford),96,80
384,4,5:24.0,Official timeout,,96,80
385,4,5:24.0,,J. Crawford makes free throw 1 of 2,96,81
386,4,5:24.0,R. Gobert enters the game for D. Favors,,96,80
387,4,5:24.0,,J. Crawford makes free throw 2 of 2,96,82
388,4,4:59.0,J. Ingles misses 2-pt jump shot from 9 ft,,96,82
389,4,4:57.0,,Defensive rebound by J. Crawford,96,82
390,4,4:51.0,,J. Crawford makes 2-pt layup from 3 ft,96,84
391,4,4:51.0,,Shooting foul by G. Hayward (drawn by J. Crawford),96,84
392,4,4:51.0,G. Hill enters the game for R. Hood,,96,84
