,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
57,1,4:28.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),20,20
58,1,4:10.0,Shooting foul by J. McGee (drawn by W. Matthews),,20,20
59,1,4:10.0,W. Matthews makes free throw 1 of 2,,21,20
60,1,4:10.0,W. Matthews makes free throw 2 of 2,,22,20
61,1,4:02.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),22,23
62,1,3:46.0,S. Curry makes 2-pt jump shot from 7 ft,,24,23
63,1,3:36.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),24,25
64,1,3:15.0,D. Harris misses 3-pt jump shot from 27 ft,,24,25
65,1,3:15.0,Offensive rebound by Team,,24,25
66,1,3:15.0,,I. Clark enters the game for K. Thompson,24,25
67,1,3:06.0,Personal foul by D. Green (drawn by H. Barnes),,24,25
68,1,3:02.0,Personal foul by D. Green (drawn by D. Harris),,24,25
69,1,3:02.0,D. Harris makes free throw 1 of 2,,25,25
70,1,3:02.0,D. Harris misses free throw 2 of 2,,25,25
71,1,3:02.0,,K. Durant enters the game for D. Green,25,25
72,1,3:00.0,,Defensive rebound by K. Durant,25,25
73,1,2:43.0,,S. Curry misses 3-pt jump shot from 26 ft,25,25
74,1,2:43.0,Defensive rebound by D. Powell,,25,25
75,1,2:25.0,W. Matthews misses 2-pt jump shot from 13 ft,,25,25
76,1,2:24.0,,Defensive rebound by S. Curry,25,25
77,1,2:06.0,,S. Curry misses 2-pt layup from 3 ft (block by D. Powell),25,25
78,1,2:05.0,,Offensive rebound by Team,25,25
79,1,2:05.0,,Golden State full timeout,25,25
80,1,2:05.0,D. Nowitzki enters the game for H. Barnes,,25,25
81,1,2:03.0,,K. Durant misses 2-pt jump shot from 16 ft,25,25
82,1,2:02.0,Defensive rebound by D. Powell,,25,25
83,1,1:40.0,S. Curry makes 2-pt jump shot from 19 ft,,27,25
84,1,1:27.0,,A. Iguodala misses 3-pt jump shot from 25 ft,27,25
85,1,1:26.0,Defensive rebound by D. Powell,,27,25
86,1,1:18.0,Shooting foul by A. Iguodala (drawn by D. Nowitzki),,27,25
87,1,1:18.0,D. Nowitzki makes free throw 1 of 2,,28,25
88,1,1:18.0,D. Finney-Smith enters the game for W. Matthews,,27,25
89,1,1:18.0,D. Nowitzki makes free throw 2 of 2,,29,25
90,1,1:04.0,,K. Durant makes 2-pt jump shot from 14 ft,29,27
91,1,0:50.0,Turnover by D. Nowitzki (bad pass; steal by I. Clark),,29,27
92,1,0:44.0,,S. Curry makes 2-pt jump shot from 22 ft (assist by K. Durant),29,29
93,1,0:31.0,S. Curry misses 3-pt jump shot from 26 ft,,29,29
94,1,0:31.0,,Defensive rebound by K. Durant,29,29
95,1,0:29.0,,Turnover by K. Durant (bad pass),29,29
96,1,0:29.0,,S. Livingston enters the game for S. Curry,29,29
97,1,0:07.0,D. Powell misses 2-pt jump shot from 7 ft,,29,29
98,1,0:05.0,,Defensive rebound by K. Durant,29,29
99,1,0:01.0,,A. Iguodala misses 3-pt jump shot from 29 ft,29,29
100,1,0:00.0,,Offensive rebound by Team,29,29
101,2,11:37.0,D. Williams makes 2-pt jump shot from 20 ft,,31,29
102,2,11:21.0,,Turnover by D. West (bad pass; steal by S. Curry),31,29
103,2,11:06.0,Shooting foul by D. West (drawn by D. Williams),,31,29
104,2,11:06.0,D. Williams misses free throw 1 of 2,,31,29
105,2,11:06.0,Offensive rebound by Team,,31,29
106,2,11:06.0,D. Williams makes free throw 2 of 2,,32,29
107,2,10:57.0,,I. Clark makes 2-pt layup from 1 ft (assist by K. Durant),32,31
108,2,10:39.0,Shooting foul by S. Livingston (drawn by D. Nowitzki),,32,31
109,2,10:39.0,D. Nowitzki makes free throw 1 of 2,,33,31
110,2,10:39.0,D. Nowitzki makes free throw 2 of 2,,34,31
111,2,10:29.0,,K. Durant makes 3-pt jump shot from 23 ft (assist by A. Iguodala),34,34
112,2,10:05.0,D. Williams misses 2-pt jump shot from 18 ft,,34,34
113,2,10:04.0,,Defensive rebound by S. Livingston,34,34
114,2,9:55.0,,A. Iguodala misses 3-pt jump shot from 23 ft,34,34
115,2,9:54.0,Defensive rebound by D. Nowitzki,,34,34
116,2,9:54.0,Turnover by D. Nowitzki (lost ball; steal by D. West),,34,34
117,2,9:48.0,,S. Livingston makes 2-pt jump shot from 14 ft,34,36
118,2,9:47.0,Dallas full timeout,,34,36
119,2,9:47.0,J. Anderson enters the game for D. Powell,,34,36
120,2,9:37.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,34,36
121,2,9:37.0,,Defensive rebound by A. Iguodala,34,36
122,2,9:18.0,,K. Durant makes 2-pt jump shot from 16 ft,34,38
123,2,8:50.0,D. Nowitzki makes 2-pt jump shot from 11 ft,,36,38
124,2,8:42.0,,S. Livingston makes 2-pt jump shot from 14 ft,36,40
125,2,8:35.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,36,40
126,2,8:35.0,,Defensive rebound by A. Iguodala,36,40
127,2,8:19.0,,D. West makes 2-pt jump shot from 19 ft (assist by I. Clark),36,42
128,2,8:01.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by S. Curry),,38,42
129,2,7:44.0,,I. Clark misses 2-pt jump shot from 10 ft,38,42
130,2,7:43.0,Defensive rebound by D. Nowitzki,,38,42
131,2,7:21.0,J. Anderson misses 3-pt jump shot from 24 ft,,38,42
132,2,7:20.0,,Defensive rebound by I. Clark,38,42
133,2,7:03.0,,S. Livingston makes 2-pt hook shot from 7 ft (assist by D. West),38,44
134,2,7:03.0,Dallas full timeout,,38,44
135,2,7:03.0,,K. Thompson enters the game for K. Durant,38,44
136,2,7:03.0,,D. Green enters the game for A. Iguodala,38,44
137,2,7:03.0,D. Harris enters the game for D. Finney-Smith,,38,44
138,2,7:03.0,S. Mejri enters the game for D. Nowitzki,,38,44
139,2,7:03.0,H. Barnes enters the game for S. Curry,,38,44
140,2,7:03.0,W. Matthews enters the game for J. Anderson,,38,44
141,2,6:44.0,D. Harris misses 3-pt jump shot from 25 ft,,38,44
142,2,6:43.0,,Defensive rebound by D. Green,38,44
143,2,6:37.0,,Shooting foul by D. Harris (drawn by D. West),38,44
144,2,6:37.0,,D. West makes free throw 1 of 2,38,45
145,2,6:37.0,,S. Curry enters the game for S. Livingston,38,45
146,2,6:37.0,,D. West makes free throw 2 of 2,38,46
147,2,6:24.0,H. Barnes makes 2-pt jump shot from 18 ft,,40,46
148,2,6:04.0,,D. West makes 2-pt hook shot from 4 ft,40,48
149,2,5:48.0,W. Matthews misses 2-pt jump shot from 8 ft (block by K. Thompson),,40,48
150,2,5:48.0,,Defensive rebound by D. Green,40,48
151,2,5:38.0,,Turnover by K. Thompson (lost ball; steal by W. Matthews),40,48
152,2,5:30.0,Def 3 sec tech foul by D. West,,40,48
153,2,5:30.0,Official timeout,,40,48
154,2,5:30.0,D. Williams makes technical free throw,,41,48
155,2,5:21.0,H. Barnes misses 2-pt jump shot from 17 ft,,41,48
156,2,5:21.0,,Defensive rebound by S. Curry,41,48
157,2,5:07.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Thompson),41,51
158,2,4:56.0,,Offensive charge foul by D. Harris (drawn by D. Green),41,51
159,2,4:56.0,Turnover by D. Harris (offensive foul),,41,51
160,2,4:56.0,S. Curry enters the game for D. Williams,,41,51
161,2,4:56.0,,Z. Pachulia enters the game for D. West,41,51
162,2,4:38.0,,Z. Pachulia misses 2-pt layup from 2 ft,41,51
163,2,4:36.0,Defensive rebound by S. Mejri,,41,51
164,2,4:19.0,W. Matthews misses 2-pt jump shot from 17 ft,,41,51
165,2,4:18.0,Offensive rebound by S. Mejri,,41,51
166,2,4:18.0,Turnover by S. Mejri (traveling),,41,51
167,2,4:08.0,,D. Green makes 2-pt layup at rim (assist by S. Curry),41,53
168,2,4:00.0,Dallas full timeout,,41,53
169,2,4:00.0,D. Nowitzki enters the game for S. Mejri,,41,53
170,2,4:00.0,,K. Durant enters the game for I. Clark,41,53
171,2,3:50.0,W. Matthews misses 2-pt jump shot from 14 ft,,41,53
172,2,3:50.0,,Defensive rebound by D. Green,41,53
173,2,3:44.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),41,56
174,2,3:43.0,Technical foul by W. Matthews,,41,56
175,2,3:43.0,,S. Curry makes technical free throw,41,57
176,2,3:27.0,D. Nowitzki misses 2-pt jump shot from 8 ft,,41,57
177,2,3:25.0,,Defensive rebound by K. Thompson,41,57
178,2,3:18.0,,K. Thompson misses 3-pt jump shot from 27 ft,41,57
179,2,3:18.0,Defensive rebound by H. Barnes,,41,57
180,2,3:01.0,H. Barnes makes 2-pt jump shot from 10 ft,,43,57
181,2,2:46.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by S. Curry),43,59
182,2,2:29.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by W. Matthews),,46,59
183,2,2:13.0,,S. Curry misses 2-pt layup from 2 ft,46,59
184,2,2:13.0,Defensive rebound by H. Barnes,,46,59
185,2,1:49.0,H. Barnes misses 3-pt jump shot from 26 ft,,46,59
186,2,1:49.0,,Defensive rebound by Z. Pachulia,46,59
187,2,1:30.0,,D. Green misses 3-pt jump shot from 26 ft,46,59
188,2,1:29.0,Defensive rebound by D. Harris,,46,59
189,2,1:15.0,W. Matthews makes 2-pt layup from 2 ft (assist by D. Harris),,48,59
190,2,1:15.0,,Golden State full timeout,48,59
191,2,1:02.0,,Z. Pachulia misses 2-pt jump shot from 17 ft,48,59
192,2,1:02.0,Defensive rebound by D. Nowitzki,,48,59
193,2,0:42.0,H. Barnes misses 2-pt layup from 2 ft,,48,59
194,2,0:41.0,,Defensive rebound by D. Green,48,59
195,2,0:31.0,,K. Thompson misses 2-pt jump shot from 17 ft,48,59
196,2,0:31.0,Defensive rebound by H. Barnes,,48,59
197,2,0:08.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,48,59
198,2,0:07.0,Offensive rebound by D. Harris,,48,59
199,2,0:02.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,48,59
200,2,0:00.0,Offensive rebound by Team,,48,59
201,3,11:46.0,H. Barnes misses 2-pt jump shot from 9 ft,,48,59
202,3,11:45.0,,Defensive rebound by Z. Pachulia,48,59
203,3,11:39.0,,K. Durant misses 3-pt jump shot from 28 ft,48,59
204,3,11:39.0,Defensive rebound by W. Matthews,,48,59
205,3,11:27.0,Personal foul by D. Green (drawn by W. Matthews),,48,59
206,3,11:24.0,Turnover by D. Williams (bad pass; steal by S. Curry),,48,59
207,3,11:18.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),48,62
208,3,10:53.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),,50,62
209,3,10:37.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),50,65
210,3,10:22.0,H. Barnes makes 2-pt jump shot from 21 ft (assist by D. Williams),,52,65
211,3,10:09.0,,K. Thompson makes 2-pt jump shot from 11 ft,52,67
212,3,9:54.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,52,67
213,3,9:54.0,,Defensive rebound by K. Durant,52,67
214,3,9:47.0,,Turnover by K. Durant (bad pass; steal by H. Barnes),52,67
215,3,9:43.0,H. Barnes makes 2-pt layup from 2 ft,,54,67
216,3,9:20.0,,K. Thompson misses 3-pt jump shot from 26 ft,54,67
217,3,9:19.0,Defensive rebound by Team,,54,67
218,3,9:08.0,Turnover by D. Nowitzki (bad pass),,54,67
219,3,8:54.0,,S. Curry misses 2-pt layup from 3 ft (block by D. Nowitzki),54,67
220,3,8:53.0,Defensive rebound by D. Williams,,54,67
221,3,8:50.0,,Violation by D. Green (kicked ball),54,67
222,3,8:37.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,54,67
223,3,8:37.0,,Defensive rebound by K. Durant,54,67
224,3,8:28.0,,K. Durant makes 2-pt jump shot from 15 ft,54,69
225,3,8:05.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,54,69
226,3,8:04.0,,Defensive rebound by S. Curry,54,69
227,3,7:58.0,,Turnover by S. Curry (lost ball; steal by D. Williams),54,69
228,3,7:53.0,Turnover by D. Williams (bad pass; steal by Z. Pachulia),,54,69
229,3,7:48.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),54,71
230,3,7:48.0,Dallas full timeout,,54,71
231,3,7:32.0,D. Finney-Smith misses 3-pt jump shot from 28 ft,,54,71
232,3,7:31.0,,Defensive rebound by D. Green,54,71
233,3,7:28.0,,Turnover by D. Green (bad pass),54,71
234,3,7:09.0,W. Matthews makes 3-pt jump shot from 27 ft (assist by H. Barnes),,57,71
235,3,6:44.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by K. Durant),57,73
236,3,6:16.0,W. Matthews misses 2-pt jump shot from 13 ft,,57,73
237,3,6:16.0,,Defensive rebound by Z. Pachulia,57,73
238,3,6:08.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by K. Durant),57,76
239,3,5:52.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,57,76
240,3,5:51.0,,Defensive rebound by K. Durant,57,76
241,3,5:44.0,,Shooting foul by D. Nowitzki (drawn by K. Thompson),57,76
242,3,5:44.0,,K. Thompson makes free throw 1 of 2,57,77
243,3,5:44.0,D. Powell enters the game for D. Finney-Smith,,57,77
244,3,5:44.0,D. Harris enters the game for D. Nowitzki,,57,77
245,3,5:44.0,S. Curry enters the game for D. Williams,,57,77
246,3,5:44.0,,J. McGee enters the game for Z. Pachulia,57,77
247,3,5:44.0,,K. Thompson makes free throw 2 of 2,57,78
248,3,5:29.0,H. Barnes makes 3-pt jump shot from 27 ft (assist by D. Harris),,60,78
249,3,5:17.0,,D. Green makes 2-pt dunk at rim (assist by K. Durant),60,80
250,3,5:05.0,D. Harris misses 3-pt jump shot from 25 ft,,60,80
251,3,5:04.0,,Defensive rebound by K. Durant,60,80
252,3,4:56.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Durant),60,82
253,3,4:40.0,Turnover by H. Barnes (bad pass),,60,82
254,3,4:40.0,,A. Iguodala enters the game for K. Durant,60,82
255,3,4:28.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),60,85
256,3,4:28.0,Dallas full timeout,,60,85
257,3,4:03.0,W. Matthews misses 2-pt layup from 2 ft,,60,85
258,3,4:03.0,Offensive rebound by D. Powell,,60,85
259,3,3:41.0,W. Matthews makes 2-pt jump shot from 20 ft (assist by S. Curry),,62,85
260,3,3:32.0,,Personal foul by W. Matthews (drawn by A. Iguodala),62,85
261,3,3:23.0,,Turnover by D. Green (bad pass; steal by H. Barnes),62,85
262,3,3:11.0,H. Barnes misses 3-pt jump shot from 26 ft,,62,85
263,3,3:10.0,,Defensive rebound by J. McGee,62,85
264,3,2:59.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),62,87
265,3,2:37.0,H. Barnes makes 2-pt jump shot from 16 ft,,64,87
266,3,2:28.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),64,89
267,3,2:14.0,S. Curry misses 2-pt jump shot from 19 ft,,64,89
268,3,2:11.0,,Defensive rebound by K. Thompson,64,89
269,3,1:59.0,,Turnover by D. Green (bad pass; steal by W. Matthews),64,89
270,3,1:52.0,H. Barnes misses 3-pt jump shot from 24 ft,,64,89
271,3,1:52.0,,Defensive rebound by S. Curry,64,89
272,3,1:47.0,,S. Curry misses 3-pt jump shot from 26 ft,64,89
273,3,1:46.0,,Offensive rebound by D. Green,64,89
274,3,1:46.0,,D. Green misses 2-pt layup from 2 ft,64,89
275,3,1:44.0,Defensive rebound by D. Powell,,64,89
276,3,1:33.0,W. Matthews misses 2-pt layup from 3 ft,,64,89
277,3,1:31.0,Offensive rebound by W. Matthews,,64,89
278,3,1:31.0,W. Matthews makes 2-pt layup from 1 ft,,66,89
279,3,1:31.0,,Golden State full timeout,66,89
280,3,1:28.0,,K. Durant enters the game for D. Green,66,89
281,3,1:26.0,,I. Clark enters the game for K. Thompson,66,89
282,3,1:21.0,D. Finney-Smith enters the game for H. Barnes,,66,89
283,3,1:11.0,,S. Curry misses 2-pt jump shot from 16 ft,66,89
284,3,1:09.0,Defensive rebound by D. Finney-Smith,,66,89
285,3,1:03.0,S. Curry misses 2-pt jump shot from 10 ft,,66,89
286,3,1:01.0,Offensive rebound by S. Curry,,66,89
287,3,0:50.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Curry),,69,89
288,3,0:37.0,,I. Clark misses 3-pt jump shot from 23 ft,69,89
289,3,0:36.0,,Offensive rebound by Team,69,89
290,3,0:25.0,,J. McGee makes 2-pt hook shot from 4 ft (assist by A. Iguodala),69,91
291,3,0:09.0,Personal take foul by S. Curry (drawn by S. Curry),,69,91
292,3,0:01.0,W. Matthews misses 3-pt jump shot from 32 ft,,69,91
293,3,0:00.0,Offensive rebound by Team,,69,91
294,4,11:42.0,,Turnover by K. Durant (lost ball; steal by J. Anderson),69,91
295,4,11:26.0,J. Anderson misses 2-pt jump shot from 19 ft,,69,91
296,4,11:26.0,,Defensive rebound by Team,69,91
297,4,11:26.0,Loose ball foul by N. Brussino (drawn by A. Iguodala),,69,91
298,4,11:09.0,,S. Livingston misses 2-pt jump shot from 11 ft,69,91
299,4,11:09.0,Defensive rebound by J. Anderson,,69,91
300,4,10:58.0,P. Jackson misses 2-pt layup from 3 ft,,69,91
301,4,10:57.0,,Defensive rebound by D. West,69,91
302,4,10:51.0,,K. Durant misses 3-pt jump shot from 25 ft,69,91
303,4,10:48.0,,Offensive rebound by I. Clark,69,91
304,4,10:40.0,,Personal foul by S. Curry (drawn by I. Clark),69,91
305,4,10:32.0,,I. Clark makes 2-pt layup from 2 ft (assist by D. West),69,93
306,4,10:17.0,J. Anderson misses 3-pt jump shot from 25 ft,,69,93
307,4,10:17.0,Offensive rebound by N. Brussino,,69,93
308,4,10:01.0,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Anderson),,72,93
309,4,9:48.0,,I. Clark makes 2-pt layup from 2 ft (assist by D. West),72,95
310,4,9:32.0,Shooting foul by D. West (drawn by S. Curry),,72,95
311,4,9:32.0,S. Curry makes free throw 1 of 2,,73,95
312,4,9:32.0,S. Curry makes free throw 2 of 2,,74,95
313,4,9:20.0,,Shooting foul by J. Anderson (drawn by K. Durant),74,95
314,4,9:20.0,,K. Durant makes free throw 1 of 2,74,96
315,4,9:20.0,,K. Thompson enters the game for I. Clark,74,96
316,4,9:20.0,,K. Durant makes free throw 2 of 2,74,97
317,4,9:10.0,J. Anderson misses 2-pt jump shot from 19 ft,,74,97
318,4,9:10.0,,Defensive rebound by K. Durant,74,97
319,4,9:03.0,,Turnover by K. Durant (bad pass; steal by S. Curry),74,97
320,4,8:59.0,D. Powell makes 2-pt dunk at rim (assist by S. Curry),,76,97
321,4,8:42.0,,K. Durant misses 3-pt jump shot from 26 ft,76,97
322,4,8:42.0,Defensive rebound by D. Powell,,76,97
323,4,8:26.0,S. Curry makes 2-pt jump shot from 22 ft,,78,97
324,4,8:16.0,,Shooting foul by D. Powell (drawn by D. West),78,97
325,4,8:16.0,Official timeout,,78,97
326,4,8:16.0,,D. West makes free throw 1 of 2,78,98
327,4,8:16.0,,I. Clark enters the game for A. Iguodala,78,97
328,4,8:16.0,,D. West makes free throw 2 of 2,78,99
329,4,8:07.0,D. Powell makes 2-pt dunk from 1 ft (assist by P. Jackson),,80,99
330,4,7:50.0,,K. Durant misses 2-pt layup from 2 ft (block by J. Anderson),80,99
331,4,7:49.0,Defensive rebound by D. Powell,,80,99
332,4,7:42.0,N. Brussino misses 3-pt jump shot from 26 ft,,80,99
333,4,7:41.0,Offensive rebound by D. Powell,,80,99
334,4,7:33.0,D. Powell makes 2-pt layup from 1 ft (assist by P. Jackson),,82,99
335,4,7:17.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),82,101
336,4,7:06.0,P. Jackson misses 2-pt jump shot from 14 ft,,82,101
337,4,7:04.0,,Defensive rebound by D. West,82,101
338,4,6:56.0,,I. Clark misses 3-pt jump shot from 24 ft,82,101
339,4,6:55.0,Defensive rebound by D. Powell,,82,101
340,4,6:41.0,S. Curry misses 3-pt jump shot from 25 ft,,82,101
341,4,6:40.0,Offensive rebound by J. Anderson,,82,101
342,4,6:27.0,J. Anderson makes 2-pt jump shot from 13 ft,,84,101
343,4,6:21.0,,Personal take foul by P. Jackson (drawn by I. Clark),84,101
344,4,6:21.0,,I. Clark misses free throw 1 of 2,84,101
345,4,6:21.0,,Offensive rebound by Team,84,101
346,4,6:21.0,A. Hammons enters the game for S. Curry,,84,101
347,4,6:21.0,,I. Clark makes free throw 2 of 2,84,102
348,4,6:11.0,N. Brussino makes 2-pt jump shot from 11 ft (assist by D. Powell),,86,102
349,4,5:56.0,,Shooting foul by J. Anderson (drawn by K. Durant),86,102
350,4,5:56.0,,Golden State full timeout,86,102
351,4,5:56.0,,K. Durant misses free throw 1 of 2,86,102
352,4,5:56.0,,Offensive rebound by Team,86,102
353,4,5:56.0,,K. Durant makes free throw 2 of 2,86,103
354,4,5:42.0,D. Powell makes 2-pt dunk at rim (assist by N. Brussino),,88,103
355,4,5:26.0,,K. Durant misses 3-pt jump shot from 25 ft,88,103
356,4,5:25.0,Defensive rebound by D. Powell,,88,103
357,4,5:19.0,J. Anderson misses 2-pt layup from 2 ft (block by S. Livingston),,88,103
358,4,5:18.0,Offensive rebound by Team,,88,103
359,4,5:14.0,P. Jackson misses 3-pt jump shot from 25 ft,,88,103
360,4,5:14.0,,Defensive rebound by K. Thompson,88,103
361,4,5:06.0,,K. Thompson makes 3-pt jump shot from 26 ft,88,106
362,4,4:53.0,D. Powell makes 2-pt dunk at rim (assist by P. Jackson),,90,106
363,4,4:33.0,,Turnover by I. Clark (lost ball; steal by P. Jackson),90,106
364,4,4:29.0,Turnover by N. Brussino (palming),,90,106
365,4,4:29.0,,A. Iguodala enters the game for K. Durant,90,106
366,4,4:29.0,,K. Looney enters the game for D. West,90,106
367,4,4:13.0,,K. Looney misses 2-pt jump shot from 4 ft (block by N. Brussino),90,106
368,4,4:12.0,,Offensive rebound by Team,90,106
369,4,4:09.0,,K. Thompson misses 3-pt jump shot from 26 ft,90,106
370,4,4:09.0,Defensive rebound by Team,,90,106
371,4,4:01.0,P. Jackson makes 2-pt layup from 2 ft,,92,106
372,4,4:01.0,Shooting foul by A. Iguodala (drawn by P. Jackson),,92,106
373,4,4:01.0,P. Jackson makes free throw 1 of 1,,93,106
374,4,3:47.0,,K. Thompson misses 2-pt jump shot from 14 ft,93,106
375,4,3:47.0,Defensive rebound by N. Brussino,,93,106
376,4,3:35.0,D. Powell misses 2-pt jump shot from 3 ft (block by A. Iguodala),,93,106
377,4,3:33.0,,Defensive rebound by A. Iguodala,93,106
378,4,3:32.0,,Personal take foul by J. Anderson (drawn by A. Iguodala),93,106
379,4,3:32.0,Dallas full timeout,,93,106
380,4,3:32.0,,A. Iguodala makes free throw 1 of 2,93,107
381,4,3:32.0,,A. Iguodala makes free throw 2 of 2,93,108
382,4,3:20.0,J. Anderson makes 2-pt layup from 2 ft (assist by P. Jackson),,95,108
383,4,3:01.0,,I. Clark misses 2-pt jump shot from 8 ft,95,108
384,4,3:01.0,,Offensive rebound by Team,95,108
