,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
25,1,7:18.0,Defensive rebound by D. DeRozan,,11,13
26,1,7:10.0,D. DeRozan misses 2-pt jump shot from 21 ft,,11,13
27,1,7:09.0,,Defensive rebound by J. Crowder,11,13
28,1,6:56.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by A. Horford),11,16
29,1,6:36.0,K. Lowry makes 3-pt jump shot from 25 ft,,14,16
30,1,6:17.0,,A. Johnson misses 3-pt jump shot from 25 ft,14,16
31,1,6:16.0,Defensive rebound by Team,,14,16
32,1,5:59.0,,Boston full timeout,14,16
33,1,5:59.0,,K. Olynyk enters the game for A. Johnson,14,16
34,1,5:54.0,P. Siakam misses 2-pt jump shot from 13 ft,,14,16
35,1,5:53.0,,Defensive rebound by J. Crowder,14,16
36,1,5:42.0,,Turnover by A. Bradley (bad pass; steal by N. Powell),14,16
37,1,5:36.0,D. DeRozan makes 2-pt layup from 2 ft (assist by N. Powell),,16,16
38,1,5:29.0,,K. Olynyk misses 3-pt jump shot from 23 ft,16,16
39,1,5:28.0,Defensive rebound by K. Lowry,,16,16
40,1,5:21.0,Turnover by D. DeRozan (bad pass; steal by A. Horford),,16,16
41,1,5:01.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by K. Olynyk),16,19
42,1,4:45.0,D. DeRozan makes 2-pt jump shot from 10 ft,,18,19
43,1,4:30.0,,Turnover by A. Horford (bad pass; steal by K. Lowry),18,19
44,1,4:18.0,D. DeRozan misses 2-pt jump shot from 21 ft,,18,19
45,1,4:17.0,,Defensive rebound by M. Smart,18,19
46,1,4:04.0,,K. Olynyk misses 2-pt hook shot from 5 ft,18,19
47,1,4:04.0,Defensive rebound by J. Valančiūnas,,18,19
48,1,3:44.0,D. DeRozan makes 2-pt jump shot from 14 ft,,20,19
49,1,3:25.0,,J. Crowder misses 2-pt jump shot from 18 ft,20,19
50,1,3:24.0,Defensive rebound by P. Siakam,,20,19
51,1,3:15.0,Turnover by J. Valančiūnas (discontinued dribble),,20,19
52,1,3:15.0,C. Joseph enters the game for P. Siakam,,20,19
53,1,3:15.0,P. Patterson enters the game for K. Lowry,,20,19
54,1,3:15.0,,T. Rozier enters the game for M. Smart,20,19
55,1,3:05.0,,T. Rozier makes 2-pt layup from 2 ft,20,21
56,1,2:51.0,D. DeRozan misses 2-pt jump shot from 20 ft,,20,21
57,1,2:50.0,,Defensive rebound by T. Rozier,20,21
58,1,2:42.0,,A. Bradley misses 3-pt jump shot from 28 ft,20,21
59,1,2:40.0,Defensive rebound by J. Valančiūnas,,20,21
60,1,2:37.0,Toronto full timeout,,20,21
61,1,2:37.0,L. Nogueira enters the game for J. Valančiūnas,,20,21
62,1,2:37.0,,J. Brown enters the game for J. Crowder,20,21
63,1,2:37.0,,J. Jerebko enters the game for A. Horford,20,21
64,1,2:17.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by P. Patterson),,23,21
65,1,1:56.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by K. Olynyk),23,24
66,1,1:46.0,Turnover by D. DeRozan (bad pass; steal by K. Olynyk),,23,24
67,1,1:41.0,,K. Olynyk misses 2-pt layup from 2 ft,23,24
68,1,1:40.0,,Offensive rebound by K. Olynyk,23,24
69,1,1:33.0,,J. Jerebko misses 3-pt jump shot from 26 ft,23,24
70,1,1:32.0,Defensive rebound by L. Nogueira,,23,24
71,1,1:24.0,D. DeRozan misses 2-pt layup from 2 ft,,23,24
72,1,1:23.0,,Defensive rebound by K. Olynyk,23,24
73,1,1:15.0,,T. Rozier misses 3-pt jump shot from 26 ft,23,24
74,1,1:14.0,Defensive rebound by P. Patterson,,23,24
75,1,0:57.0,Turnover by D. DeRozan (bad pass; steal by K. Olynyk),,23,24
76,1,0:52.0,,T. Rozier misses 2-pt layup from 2 ft,23,24
77,1,0:52.0,,Offensive rebound by J. Jerebko,23,24
78,1,0:52.0,,J. Jerebko makes 2-pt layup from 1 ft,23,26
79,1,0:44.0,C. Joseph misses 2-pt layup from 2 ft (block by K. Olynyk),,23,26
80,1,0:42.0,,Defensive rebound by J. Jerebko,23,26
81,1,0:38.0,,T. Rozier misses 3-pt jump shot from 26 ft,23,26
82,1,0:37.0,Defensive rebound by Team,,23,26
83,1,0:37.0,,Loose ball foul by J. Jerebko (drawn by D. DeRozan),23,26
84,1,0:37.0,T. Ross enters the game for N. Powell,,23,26
85,1,0:29.0,Shooting foul by T. Rozier (drawn by C. Joseph),,23,26
86,1,0:29.0,C. Joseph makes free throw 1 of 2,,24,26
87,1,0:29.0,C. Joseph makes free throw 2 of 2,,25,26
88,1,0:09.0,,J. Brown makes 2-pt jump shot from 4 ft (assist by T. Rozier),25,28
89,1,0:02.0,D. DeRozan misses 2-pt layup from 3 ft,,25,28
90,1,0:01.0,,Defensive rebound by A. Bradley,25,28
91,2,11:45.0,T. Ross makes 2-pt jump shot from 20 ft,,27,28
92,2,11:21.0,,M. Smart misses 2-pt jump shot from 12 ft,27,28
93,2,11:20.0,Defensive rebound by L. Nogueira,,27,28
94,2,11:03.0,T. Ross makes 2-pt jump shot from 15 ft,,29,28
95,2,10:48.0,,T. Rozier makes 2-pt jump shot from 15 ft,29,30
96,2,10:25.0,P. Patterson misses 2-pt layup from 1 ft (block by J. Brown),,29,30
97,2,10:24.0,,Defensive rebound by K. Olynyk,29,30
98,2,10:07.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),29,32
99,2,9:55.0,K. Lowry makes 2-pt jump shot from 9 ft,,31,32
100,2,9:36.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by K. Olynyk),31,35
101,2,9:21.0,T. Ross misses 2-pt jump shot from 19 ft,,31,35
102,2,9:20.0,Offensive rebound by L. Nogueira,,31,35
103,2,9:11.0,K. Lowry misses 2-pt jump shot from 23 ft,,31,35
104,2,9:10.0,,Defensive rebound by T. Rozier,31,35
105,2,9:02.0,,Offensive foul by T. Rozier (drawn by C. Joseph),31,35
106,2,9:02.0,,Turnover by T. Rozier (offensive foul),31,35
107,2,8:49.0,P. Patterson misses 3-pt jump shot from 24 ft,,31,35
108,2,8:48.0,,Defensive rebound by J. Brown,31,35
109,2,8:28.0,,J. Brown makes 2-pt jump shot from 19 ft,31,37
110,2,8:22.0,Toronto full timeout,,31,37
111,2,8:12.0,Offensive foul by L. Nogueira (drawn by M. Smart),,31,37
112,2,8:12.0,Turnover by L. Nogueira (offensive foul),,31,37
113,2,7:56.0,,T. Rozier misses 2-pt jump shot from 15 ft,31,37
114,2,7:55.0,Defensive rebound by C. Joseph,,31,37
115,2,7:46.0,K. Lowry misses 2-pt jump shot from 12 ft,,31,37
116,2,7:45.0,,Defensive rebound by K. Olynyk,31,37
117,2,7:26.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by M. Smart),31,40
118,2,7:04.0,T. Ross misses 3-pt jump shot from 26 ft,,31,40
119,2,7:03.0,,Defensive rebound by J. Brown,31,40
120,2,7:02.0,,Personal take foul by L. Nogueira (drawn by J. Brown),31,40
121,2,6:51.0,,Personal foul by K. Lowry (drawn by J. Brown),31,40
122,2,6:36.0,,Turnover by Team (shot clock),31,40
123,2,6:17.0,T. Ross misses 2-pt jump shot from 19 ft,,31,40
124,2,6:16.0,,Defensive rebound by K. Olynyk,31,40
125,2,5:58.0,,K. Olynyk makes 2-pt layup from 2 ft,31,42
126,2,5:58.0,,Shooting foul by P. Patterson (drawn by K. Olynyk),31,42
127,2,5:58.0,J. Valančiūnas enters the game for L. Nogueira,,31,42
128,2,5:58.0,D. DeRozan enters the game for C. Joseph,,31,42
129,2,5:58.0,,K. Olynyk makes free throw 1 of 1,31,43
130,2,5:39.0,D. DeRozan misses 2-pt jump shot from 19 ft,,31,43
131,2,5:38.0,,Defensive rebound by T. Rozier,31,43
132,2,5:17.0,,J. Brown misses 2-pt jump shot from 11 ft (block by T. Ross),31,43
133,2,5:16.0,Defensive rebound by K. Lowry,,31,43
134,2,5:15.0,Turnover by K. Lowry (traveling),,31,43
135,2,5:15.0,Official timeout,,31,43
136,2,5:15.0,,A. Bradley enters the game for M. Smart,31,43
137,2,5:15.0,,A. Horford enters the game for J. Brown,31,43
138,2,5:15.0,,J. Crowder enters the game for J. Jerebko,31,43
139,2,4:59.0,,Turnover by K. Olynyk (3 sec),31,43
140,2,4:42.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,31,43
141,2,4:41.0,,Defensive rebound by K. Olynyk,31,43
142,2,4:28.0,,A. Horford makes 2-pt dunk at rim (assist by A. Bradley),31,45
143,2,4:17.0,Shooting foul by A. Bradley (drawn by K. Lowry),,31,45
144,2,4:17.0,K. Lowry makes free throw 1 of 2,,32,45
145,2,4:17.0,K. Lowry misses free throw 2 of 2,,32,45
146,2,4:17.0,,Defensive rebound by K. Olynyk,32,45
147,2,4:02.0,,A. Horford misses 3-pt jump shot from 25 ft,32,45
148,2,4:01.0,Defensive rebound by J. Valančiūnas,,32,45
149,2,3:46.0,K. Lowry makes 2-pt jump shot from 10 ft,,34,45
150,2,3:31.0,,K. Olynyk misses 2-pt layup from 2 ft,34,45
151,2,3:30.0,Defensive rebound by T. Ross,,34,45
152,2,3:26.0,K. Lowry makes 3-pt jump shot from 25 ft,,37,45
153,2,3:17.0,,Turnover by A. Bradley (bad pass; steal by P. Patterson),37,45
154,2,3:10.0,K. Lowry misses 3-pt jump shot from 25 ft,,37,45
155,2,3:09.0,,Defensive rebound by A. Horford,37,45
156,2,3:04.0,,Boston full timeout,37,45
157,2,3:04.0,C. Joseph enters the game for K. Lowry,,37,45
158,2,3:04.0,N. Powell enters the game for T. Ross,,37,45
159,2,3:04.0,,J. Jerebko enters the game for K. Olynyk,37,45
160,2,3:04.0,,M. Smart enters the game for T. Rozier,37,45
161,2,3:01.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Crowder),37,48
162,2,2:36.0,C. Joseph misses 3-pt jump shot from 25 ft,,37,48
163,2,2:36.0,,Defensive rebound by A. Horford,37,48
164,2,2:19.0,,A. Horford misses 3-pt jump shot from 24 ft,37,48
165,2,2:17.0,,Offensive rebound by J. Crowder,37,48
166,2,2:12.0,,J. Crowder misses 3-pt jump shot from 23 ft,37,48
167,2,2:11.0,Defensive rebound by P. Patterson,,37,48
168,2,2:09.0,Shooting foul by A. Bradley (drawn by N. Powell),,37,48
169,2,2:09.0,N. Powell misses free throw 1 of 2,,37,48
170,2,2:09.0,Offensive rebound by Team,,37,48
171,2,2:09.0,P. Siakam enters the game for P. Patterson,,37,48
172,2,2:09.0,,A. Johnson enters the game for J. Jerebko,37,48
173,2,2:09.0,N. Powell makes free throw 2 of 2,,38,48
174,2,1:58.0,,Personal foul by P. Siakam (drawn by A. Horford),38,48
175,2,1:51.0,,A. Bradley makes 2-pt jump shot from 12 ft (assist by A. Johnson),38,50
176,2,1:39.0,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by D. DeRozan),,40,50
177,2,1:33.0,,Turnover by M. Smart (bad pass; steal by N. Powell),40,50
178,2,1:31.0,Personal block foul by A. Bradley (drawn by N. Powell),,40,50
179,2,1:31.0,,J. Brown enters the game for A. Bradley,40,50
180,2,1:19.0,D. DeRozan makes 2-pt jump shot from 14 ft,,42,50
181,2,1:00.0,,Turnover by A. Horford (bad pass; steal by N. Powell),42,50
182,2,0:50.0,J. Valančiūnas misses 2-pt jump shot from 17 ft,,42,50
183,2,0:49.0,,Defensive rebound by J. Crowder,42,50
184,2,0:38.0,,M. Smart misses 3-pt jump shot from 25 ft,42,50
185,2,0:36.0,Defensive rebound by P. Siakam,,42,50
186,2,0:29.0,C. Joseph misses 2-pt jump shot from 12 ft,,42,50
187,2,0:27.0,,Defensive rebound by A. Horford,42,50
188,2,0:04.0,,M. Smart misses 2-pt jump shot from 12 ft,42,50
189,2,0:03.0,Defensive rebound by J. Valančiūnas,,42,50
190,2,0:01.0,D. DeRozan misses 3-pt jump shot from 28 ft,,42,50
191,2,0:00.0,Offensive rebound by Team,,42,50
192,3,11:43.0,D. DeRozan makes 2-pt jump shot from 9 ft,,44,50
193,3,11:28.0,,J. Crowder misses 3-pt jump shot from 25 ft,44,50
194,3,11:27.0,Defensive rebound by P. Siakam,,44,50
195,3,11:12.0,J. Valančiūnas misses 2-pt jump shot from 16 ft,,44,50
196,3,11:11.0,,Defensive rebound by J. Crowder,44,50
197,3,10:57.0,,A. Johnson makes 2-pt layup from 1 ft (assist by A. Horford),44,52
198,3,10:39.0,Turnover by D. DeRozan (lost ball; steal by A. Johnson),,44,52
199,3,10:30.0,,J. Crowder makes 2-pt layup from 1 ft (assist by A. Horford),44,54
200,3,10:18.0,K. Lowry misses 3-pt jump shot from 26 ft,,44,54
201,3,10:16.0,Offensive rebound by P. Siakam,,44,54
202,3,10:14.0,P. Siakam makes 2-pt layup from 1 ft,,46,54
203,3,10:02.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Horford),46,57
204,3,9:41.0,P. Siakam misses 2-pt jump shot from 4 ft,,46,57
205,3,9:39.0,,Defensive rebound by A. Johnson,46,57
206,3,9:26.0,,Turnover by A. Horford (bad pass; steal by K. Lowry),46,57
207,3,9:19.0,K. Lowry makes 2-pt layup from 3 ft (assist by P. Siakam),,48,57
208,3,9:00.0,,Shooting foul by D. DeRozan (drawn by A. Horford),48,57
209,3,9:00.0,,A. Horford misses free throw 1 of 2,48,57
210,3,9:00.0,,Offensive rebound by Team,48,57
211,3,9:00.0,,A. Horford misses free throw 2 of 2,48,57
212,3,9:00.0,Defensive rebound by J. Valančiūnas,,48,57
213,3,8:43.0,K. Lowry misses 2-pt jump shot from 16 ft,,48,57
214,3,8:42.0,,Defensive rebound by A. Johnson,48,57
215,3,8:34.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by M. Smart),48,60
216,3,8:34.0,Toronto full timeout,,48,60
217,3,8:34.0,P. Patterson enters the game for P. Siakam,,48,60
218,3,8:18.0,P. Patterson misses 3-pt jump shot from 26 ft,,48,60
219,3,8:17.0,,Defensive rebound by A. Johnson,48,60
220,3,8:11.0,,Turnover by A. Horford (bad pass; steal by K. Lowry),48,60
221,3,8:05.0,Personal foul by M. Smart (drawn by K. Lowry),,48,60
222,3,7:50.0,Shooting foul by A. Horford (drawn by D. DeRozan),,48,60
223,3,7:50.0,D. DeRozan makes free throw 1 of 2,,49,60
224,3,7:50.0,D. DeRozan makes free throw 2 of 2,,50,60
225,3,7:38.0,,Turnover by A. Bradley (bad pass; steal by N. Powell),50,60
226,3,7:34.0,N. Powell makes 2-pt dunk at rim,,52,60
227,3,7:34.0,,Boston full timeout,52,60
228,3,7:34.0,,K. Olynyk enters the game for A. Johnson,52,60
229,3,7:15.0,,M. Smart misses 3-pt jump shot from 25 ft,52,60
230,3,7:14.0,Defensive rebound by D. DeRozan,,52,60
231,3,7:03.0,N. Powell misses 3-pt jump shot from 24 ft,,52,60
232,3,7:01.0,,Defensive rebound by A. Horford,52,60
233,3,6:50.0,,Turnover by K. Olynyk (traveling),52,60
234,3,6:38.0,D. DeRozan misses 2-pt jump shot from 17 ft,,52,60
235,3,6:37.0,Offensive rebound by P. Patterson,,52,60
236,3,6:30.0,P. Patterson misses 2-pt jump shot from 14 ft,,52,60
237,3,6:30.0,Offensive rebound by J. Valančiūnas,,52,60
238,3,6:28.0,Turnover by J. Valančiūnas (discontinued dribble),,52,60
239,3,6:15.0,,A. Horford misses 3-pt jump shot from 25 ft,52,60
240,3,6:14.0,,Offensive rebound by J. Crowder,52,60
241,3,6:11.0,,J. Crowder misses 2-pt layup from 1 ft,52,60
242,3,6:10.0,Defensive rebound by P. Patterson,,52,60
243,3,6:05.0,N. Powell misses 2-pt layup from 1 ft (block by A. Horford),,52,60
244,3,6:04.0,,Defensive rebound by M. Smart,52,60
245,3,5:58.0,,K. Olynyk misses 3-pt jump shot from 25 ft,52,60
246,3,5:58.0,Defensive rebound by J. Valančiūnas,,52,60
247,3,5:36.0,K. Lowry misses 3-pt jump shot from 25 ft,,52,60
248,3,5:35.0,,Defensive rebound by K. Olynyk,52,60
249,3,5:32.0,,Shooting foul by P. Patterson (drawn by J. Crowder),52,60
250,3,5:32.0,,J. Crowder makes free throw 1 of 2,52,61
251,3,5:32.0,,T. Rozier enters the game for M. Smart,52,61
252,3,5:32.0,,J. Crowder makes free throw 2 of 2,52,62
253,3,5:20.0,D. DeRozan misses 2-pt jump shot from 7 ft (block by T. Rozier),,52,62
254,3,5:19.0,Offensive rebound by Team,,52,62
255,3,5:19.0,L. Nogueira enters the game for J. Valančiūnas,,52,62
256,3,5:14.0,K. Lowry makes 3-pt jump shot from 24 ft,,55,62
257,3,5:14.0,Shooting foul by K. Olynyk (drawn by K. Lowry),,55,62
258,3,5:14.0,K. Lowry makes free throw 1 of 1,,56,62
259,3,5:00.0,,Turnover by A. Bradley (bad pass; steal by N. Powell),56,62
260,3,4:43.0,K. Lowry misses 2-pt jump shot from 14 ft,,56,62
261,3,4:42.0,Offensive rebound by L. Nogueira,,56,62
262,3,4:35.0,D. DeRozan makes 2-pt jump shot from 15 ft,,58,62
263,3,4:26.0,,Personal foul by K. Lowry (drawn by T. Rozier),58,62
264,3,4:26.0,,Inbound foul by K. Lowry (drawn by T. Rozier),58,62
265,3,4:26.0,,K. Olynyk misses free throw 1 of 1,58,62
266,3,4:22.0,,Offensive rebound by Team,58,62
267,3,4:22.0,,T. Rozier misses 3-pt jump shot from 25 ft,58,62
268,3,4:22.0,Defensive rebound by D. DeRozan,,58,62
269,3,4:08.0,D. DeRozan misses 2-pt layup from 3 ft,,58,62
270,3,4:07.0,,Defensive rebound by A. Horford,58,62
271,3,3:57.0,,A. Horford misses 3-pt jump shot from 25 ft,58,62
272,3,3:56.0,Defensive rebound by P. Patterson,,58,62
273,3,3:46.0,N. Powell makes 2-pt layup from 1 ft (assist by K. Lowry),,60,62
274,3,3:30.0,,A. Bradley misses 2-pt jump shot from 16 ft,60,62
275,3,3:30.0,Defensive rebound by K. Lowry,,60,62
276,3,3:14.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by L. Nogueira),,63,62
277,3,2:57.0,,T. Rozier makes 3-pt jump shot from 23 ft,63,65
278,3,2:51.0,Personal foul by T. Rozier (drawn by K. Lowry),,63,65
279,3,2:51.0,K. Lowry makes free throw 1 of 3,,64,65
280,3,2:51.0,K. Lowry makes free throw 2 of 3,,65,65
281,3,2:51.0,,J. Brown enters the game for J. Crowder,65,65
282,3,2:51.0,,J. Jerebko enters the game for A. Horford,65,65
283,3,2:51.0,T. Ross enters the game for N. Powell,,65,65
284,3,2:51.0,K. Lowry makes free throw 3 of 3,,66,65
285,3,2:33.0,,T. Rozier misses 2-pt layup from 2 ft,66,65
286,3,2:31.0,Defensive rebound by P. Patterson,,66,65
287,3,2:15.0,D. DeRozan makes 2-pt layup from 2 ft (assist by K. Lowry),,68,65
288,3,1:58.0,,J. Brown misses 2-pt jump shot from 21 ft,68,65
289,3,1:58.0,Defensive rebound by L. Nogueira,,68,65
290,3,1:48.0,Personal foul by J. Jerebko (drawn by K. Lowry),,68,65
291,3,1:48.0,K. Lowry makes free throw 1 of 2,,69,65
292,3,1:48.0,K. Lowry makes free throw 2 of 2,,70,65
293,3,1:32.0,,A. Bradley misses 2-pt jump shot from 19 ft,70,65
294,3,1:31.0,Defensive rebound by P. Patterson,,70,65
295,3,1:16.0,K. Lowry makes 3-pt jump shot from 26 ft,,73,65
296,3,1:16.0,,Boston full timeout,73,65
297,3,1:16.0,C. Joseph enters the game for K. Lowry,,73,65
298,3,1:16.0,,M. Smart enters the game for A. Bradley,73,65
299,3,1:16.0,,T. Zeller enters the game for K. Olynyk,73,65
300,3,1:10.0,,Personal foul by C. Joseph (drawn by T. Rozier),73,65
301,3,1:10.0,,T. Rozier makes free throw 1 of 2,73,66
302,3,1:10.0,,T. Rozier makes free throw 2 of 2,73,67
303,3,1:00.0,D. DeRozan misses 2-pt layup from 3 ft,,73,67
304,3,1:00.0,,Defensive rebound by Team,73,67
305,3,1:00.0,Violation by Team (jump ball),,73,67
306,3,0:51.0,,T. Zeller misses 2-pt jump shot from 17 ft,73,67
307,3,0:50.0,Defensive rebound by P. Patterson,,73,67
308,3,0:43.0,D. DeRozan makes 2-pt layup from 3 ft,,75,67
309,3,0:27.0,,Shooting foul by T. Ross (drawn by M. Smart),75,67
310,3,0:27.0,,M. Smart makes free throw 1 of 3,75,68
311,3,0:27.0,,M. Smart misses free throw 2 of 3,75,68
312,3,0:27.0,,Offensive rebound by Team,75,68
313,3,0:27.0,,M. Smart misses free throw 3 of 3,75,68
314,3,0:27.0,Defensive rebound by L. Nogueira,,75,68
315,3,0:03.0,D. DeRozan misses 2-pt jump shot from 22 ft,,75,68
316,3,0:02.0,,Defensive rebound by T. Zeller,75,68
317,3,0:00.0,,M. Smart misses 3-pt jump shot from 70 ft,75,68
318,3,0:00.0,,Offensive rebound by Team,75,68
319,4,11:38.0,,T. Zeller misses 2-pt jump shot from 16 ft,75,68
320,4,11:37.0,,Offensive rebound by J. Jerebko,75,68
321,4,11:31.0,,J. Brown misses 2-pt jump shot from 6 ft,75,68
322,4,11:30.0,,Offensive rebound by T. Zeller,75,68
323,4,11:28.0,,T. Zeller misses 2-pt layup from 2 ft,75,68
324,4,11:27.0,Defensive rebound by L. Nogueira,,75,68
325,4,11:09.0,,Offensive charge foul by P. Patterson (drawn by T. Zeller),75,68
326,4,11:09.0,Turnover by P. Patterson (offensive foul),,75,68
327,4,11:01.0,,Personal foul by T. Ross (drawn by T. Zeller),75,68
328,4,10:52.0,,T. Rozier makes 2-pt layup from 2 ft (assist by T. Zeller),75,70
329,4,10:32.0,N. Powell makes 3-pt jump shot from 25 ft (assist by P. Patterson),,78,70
330,4,10:13.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by T. Rozier),78,73
331,4,9:56.0,P. Patterson misses 3-pt jump shot from 25 ft,,78,73
332,4,9:55.0,,Defensive rebound by T. Zeller,78,73
333,4,9:44.0,,M. Smart misses 2-pt jump shot from 1 ft,78,73
334,4,9:44.0,,Offensive rebound by M. Smart,78,73
335,4,9:44.0,,M. Smart misses 2-pt layup from 1 ft,78,73
336,4,9:42.0,Defensive rebound by L. Nogueira,,78,73
337,4,9:32.0,N. Powell makes 2-pt layup from 2 ft,,80,73
338,4,9:18.0,,T. Rozier misses 2-pt layup from 2 ft (block by L. Nogueira),80,73
339,4,9:17.0,Defensive rebound by T. Ross,,80,73
340,4,9:11.0,N. Powell makes 3-pt jump shot from 24 ft (assist by P. Patterson),,83,73
341,4,9:11.0,,Boston full timeout,83,73
342,4,9:11.0,,J. Crowder enters the game for J. Brown,83,73
343,4,9:02.0,,J. Jerebko misses 3-pt jump shot from 23 ft,83,73
344,4,9:02.0,,Offensive rebound by Team,83,73
345,4,9:02.0,Loose ball foul by N. Powell (drawn by J. Crowder),,83,73
346,4,8:50.0,,T. Rozier misses 3-pt jump shot from 25 ft,83,73
347,4,8:49.0,,Offensive rebound by Team,83,73
348,4,8:49.0,Loose ball foul by P. Patterson (drawn by J. Jerebko),,83,73
349,4,8:35.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by T. Rozier),83,76
350,4,8:09.0,C. Joseph misses 2-pt jump shot from 22 ft,,83,76
351,4,8:08.0,Offensive rebound by P. Patterson,,83,76
352,4,8:04.0,P. Patterson makes 2-pt hook shot from 4 ft,,85,76
353,4,7:47.0,,A. Horford enters the game for J. Jerebko,85,76
354,4,7:47.0,,K. Olynyk enters the game for T. Zeller,85,76
355,4,7:45.0,,A. Bradley enters the game for M. Smart,85,76
356,4,7:38.0,,A. Horford misses 2-pt jump shot from 19 ft,85,76
357,4,7:36.0,,Offensive rebound by A. Horford,85,76
358,4,7:29.0,,Shooting foul by T. Ross (drawn by A. Horford),85,76
359,4,7:29.0,,A. Horford makes free throw 1 of 2,85,77
360,4,7:29.0,D. DeRozan enters the game for T. Ross,,85,77
361,4,7:29.0,K. Lowry enters the game for C. Joseph,,85,77
362,4,7:29.0,,A. Horford makes free throw 2 of 2,85,78
363,4,7:12.0,N. Powell misses 2-pt jump shot from 17 ft,,85,78
364,4,7:12.0,Offensive rebound by K. Lowry,,85,78
365,4,6:58.0,Shooting foul by A. Bradley (drawn by D. DeRozan),,85,78
366,4,6:58.0,D. DeRozan makes free throw 1 of 2,,86,78
367,4,6:58.0,D. DeRozan makes free throw 2 of 2,,87,78
368,4,6:34.0,,J. Crowder misses 3-pt jump shot from 25 ft,87,78
369,4,6:33.0,Defensive rebound by P. Patterson,,87,78
370,4,6:09.0,K. Lowry makes 2-pt jump shot from 21 ft,,89,78
371,4,6:00.0,,A. Bradley misses 3-pt jump shot from 24 ft,89,78
372,4,5:59.0,Defensive rebound by D. DeRozan,,89,78
373,4,5:37.0,K. Lowry misses 3-pt jump shot from 28 ft,,89,78
374,4,5:36.0,,Defensive rebound by K. Olynyk,89,78
375,4,5:32.0,,Personal foul by K. Lowry (drawn by T. Rozier),89,78
376,4,5:32.0,Official timeout,,89,78
377,4,5:32.0,,T. Rozier makes free throw 1 of 2,89,79
378,4,5:32.0,,J. Brown enters the game for K. Olynyk,89,78
379,4,5:32.0,C. Joseph enters the game for P. Patterson,,89,79
380,4,5:32.0,,T. Rozier misses free throw 2 of 2,89,79
381,4,5:32.0,Defensive rebound by N. Powell,,89,79
382,4,5:19.0,Offensive foul by L. Nogueira (drawn by T. Rozier),,89,79
383,4,5:19.0,Turnover by L. Nogueira (offensive foul),,89,79
384,4,5:19.0,,M. Smart enters the game for T. Rozier,89,79
385,4,5:05.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Crowder),89,82
