,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
60,1,5:15.0,Defensive rebound by A. Rivers,,9,6
61,1,5:06.0,A. Rivers misses 2-pt jump shot from 4 ft,,9,6
62,1,5:05.0,Offensive rebound by D. Jordan,,9,6
63,1,5:05.0,D. Jordan makes 2-pt layup from 1 ft,,11,6
64,1,4:43.0,,G. Hayward misses 2-pt jump shot from 20 ft,11,6
65,1,4:42.0,,Offensive rebound by R. Gobert,11,6
66,1,4:41.0,,R. Gobert makes 2-pt layup from 2 ft,11,8
67,1,4:24.0,D. Jordan makes 2-pt hook shot from 3 ft (assist by B. Griffin),,13,8
68,1,4:11.0,,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),13,10
69,1,3:53.0,D. Jordan misses 2-pt hook shot from 3 ft,,13,10
70,1,3:52.0,,Defensive rebound by R. Gobert,13,10
71,1,3:34.0,,G. Hayward misses 3-pt jump shot from 25 ft,13,10
72,1,3:33.0,,Offensive rebound by R. Gobert,13,10
73,1,3:16.0,,G. Hill misses 2-pt jump shot from 14 ft,13,10
74,1,3:16.0,Defensive rebound by L. Mbah a Moute,,13,10
75,1,3:01.0,B. Griffin makes 2-pt hook shot from 2 ft,,15,10
76,1,2:54.0,,Utah full timeout,15,10
77,1,2:54.0,,Technical foul by G. Hill,15,10
78,1,2:54.0,,D. Exum enters the game for G. Hill,15,10
79,1,2:54.0,R. Felton enters the game for A. Rivers,,15,10
80,1,2:54.0,,J. Johnson enters the game for G. Hayward,15,10
81,1,2:54.0,J. Crawford enters the game for J. Redick,,16,10
82,1,2:54.0,J. Redick makes technical free throw,,16,10
83,1,2:46.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by B. Diaw),16,13
84,1,2:29.0,Turnover by J. Crawford (lost ball),,16,13
85,1,2:17.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Johnson),16,15
86,1,2:04.0,B. Griffin misses 2-pt jump shot from 10 ft (block by R. Gobert),,16,15
87,1,2:04.0,,Defensive rebound by B. Diaw,16,15
88,1,1:56.0,,Personal foul by R. Felton (drawn by D. Exum),16,15
89,1,1:56.0,,D. Favors enters the game for R. Gobert,16,15
90,1,1:55.0,A. Anderson enters the game for L. Mbah a Moute,,16,15
91,1,1:50.0,,D. Favors makes 2-pt jump shot from 8 ft (assist by D. Exum),16,17
92,1,1:33.0,R. Felton misses 2-pt jump shot from 8 ft,,16,17
93,1,1:33.0,,Defensive rebound by Team,16,17
94,1,1:33.0,Loose ball foul by D. Jordan (drawn by D. Favors),,16,17
95,1,1:33.0,,D. Favors misses free throw 1 of 2,16,17
96,1,1:33.0,,Offensive rebound by Team,16,17
97,1,1:33.0,,D. Favors misses free throw 2 of 2,16,17
98,1,1:33.0,Defensive rebound by B. Griffin,,16,17
99,1,1:33.0,M. Speights enters the game for D. Jordan,,16,17
100,1,1:33.0,,A. Burks enters the game for J. Ingles,16,17
101,1,1:23.0,Turnover by J. Crawford (bad pass; steal by B. Diaw),,16,17
102,1,1:18.0,,Turnover by J. Johnson (bad pass),16,17
103,1,1:06.0,R. Felton misses 2-pt jump shot from 21 ft,,16,17
104,1,1:05.0,,Defensive rebound by J. Johnson,16,17
105,1,0:51.0,,Shooting foul by R. Felton (drawn by D. Favors),16,17
106,1,0:51.0,,D. Favors makes free throw 1 of 2,16,18
107,1,0:51.0,W. Johnson enters the game for B. Griffin,,16,18
108,1,0:51.0,,D. Favors makes free throw 2 of 2,16,19
109,1,0:37.0,J. Crawford misses 2-pt jump shot from 18 ft,,16,19
110,1,0:37.0,,Defensive rebound by B. Diaw,16,19
111,1,0:30.0,,D. Exum misses 2-pt jump shot from 6 ft,16,19
112,1,0:29.0,Defensive rebound by M. Speights,,16,19
113,1,0:11.0,R. Felton makes 2-pt layup from 2 ft,,18,19
114,1,0:00.0,,J. Johnson misses 3-pt jump shot from 24 ft,18,19
115,1,0:00.0,,Offensive rebound by Team,18,19
116,2,11:48.0,,J. Johnson makes 2-pt layup from 2 ft (assist by B. Diaw),18,21
117,2,11:28.0,M. Speights makes 2-pt jump shot from 11 ft (assist by R. Felton),,20,21
118,2,11:18.0,,Turnover by B. Diaw (lost ball; steal by W. Johnson),20,21
119,2,11:11.0,M. Speights misses 2-pt jump shot from 7 ft,,20,21
120,2,11:10.0,,Defensive rebound by J. Johnson,20,21
121,2,11:01.0,,J. Johnson misses 2-pt jump shot from 15 ft,20,21
122,2,11:00.0,Defensive rebound by R. Felton,,20,21
123,2,10:35.0,R. Felton misses 2-pt jump shot from 22 ft,,20,21
124,2,10:34.0,,Defensive rebound by D. Exum,20,21
125,2,10:25.0,,D. Favors misses 2-pt dunk at rim (block by W. Johnson),20,21
126,2,10:24.0,Defensive rebound by R. Felton,,20,21
127,2,10:09.0,A. Anderson makes 2-pt layup from 2 ft,,22,21
128,2,9:52.0,,A. Burks makes 2-pt jump shot from 16 ft,22,23
129,2,9:35.0,Personal foul by D. Exum (drawn by J. Crawford),,22,23
130,2,9:35.0,,G. Hill enters the game for D. Exum,22,23
131,2,9:35.0,,G. Hayward enters the game for B. Diaw,22,23
132,2,9:26.0,J. Crawford makes 2-pt jump shot from 13 ft,,24,23
133,2,9:14.0,,Personal foul by W. Johnson (drawn by G. Hayward),24,23
134,2,9:06.0,,Turnover by J. Johnson (bad pass; steal by J. Crawford),24,23
135,2,9:02.0,Shooting foul by G. Hill (drawn by W. Johnson),,24,23
136,2,9:02.0,W. Johnson makes free throw 1 of 2,,25,23
137,2,9:02.0,W. Johnson misses free throw 2 of 2,,25,23
138,2,9:02.0,,Defensive rebound by J. Johnson,25,23
139,2,8:39.0,,D. Favors misses 2-pt layup from 2 ft,25,23
140,2,8:38.0,,Offensive rebound by Team,25,23
141,2,8:38.0,,Turnover by Team (shot clock),25,23
142,2,8:38.0,LA Clippers full timeout,,25,23
143,2,8:38.0,,R. Gobert enters the game for D. Favors,25,23
144,2,8:26.0,M. Speights misses 3-pt jump shot from 24 ft,,25,23
145,2,8:26.0,,Defensive rebound by R. Gobert,25,23
146,2,8:16.0,,A. Burks misses 2-pt jump shot from 11 ft,25,23
147,2,8:16.0,Defensive rebound by W. Johnson,,25,23
148,2,8:06.0,J. Crawford makes 2-pt jump shot from 17 ft,,27,23
149,2,7:48.0,,G. Hill misses 3-pt jump shot from 25 ft,27,23
150,2,7:47.0,Defensive rebound by M. Speights,,27,23
151,2,7:39.0,J. Crawford misses 3-pt jump shot from 26 ft,,27,23
152,2,7:38.0,,Defensive rebound by J. Johnson,27,23
153,2,7:25.0,,J. Johnson makes 2-pt jump shot from 9 ft,27,25
154,2,7:08.0,A. Anderson misses 3-pt jump shot from 24 ft,,27,25
155,2,7:08.0,,Defensive rebound by R. Gobert,27,25
156,2,6:50.0,Offensive charge foul by A. Burks (drawn by M. Speights),,27,25
157,2,6:50.0,,Turnover by A. Burks (offensive foul),27,25
158,2,6:50.0,,B. Diaw enters the game for J. Johnson,27,25
159,2,6:50.0,,J. Ingles enters the game for A. Burks,27,25
160,2,6:50.0,D. Jordan enters the game for M. Speights,,27,25
161,2,6:50.0,B. Griffin enters the game for A. Anderson,,27,25
162,2,6:50.0,A. Rivers enters the game for R. Felton,,27,25
163,2,6:39.0,Personal foul by J. Ingles (drawn by B. Griffin),,27,25
164,2,6:39.0,L. Mbah a Moute enters the game for W. Johnson,,27,25
165,2,6:28.0,J. Crawford makes 2-pt hook shot from 3 ft,,29,25
166,2,6:19.0,,Personal foul by A. Rivers (drawn by G. Hill),29,25
167,2,6:19.0,,Utah full timeout,29,25
168,2,6:19.0,J. Redick enters the game for J. Crawford,,29,25
169,2,6:07.0,,G. Hill misses 3-pt jump shot from 25 ft,29,25
170,2,6:06.0,Defensive rebound by B. Griffin,,29,25
171,2,5:55.0,,Violation by G. Hill (kicked ball),29,25
172,2,5:47.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,31,25
173,2,5:27.0,,R. Gobert misses 2-pt jump shot from 3 ft,31,25
174,2,5:26.0,Defensive rebound by B. Griffin,,31,25
175,2,5:18.0,B. Griffin misses 2-pt layup from 1 ft,,31,25
176,2,5:18.0,,Defensive rebound by J. Ingles,31,25
177,2,5:04.0,,Personal foul by A. Rivers (drawn by G. Hill),31,25
178,2,5:04.0,,J. Johnson enters the game for B. Diaw,31,25
179,2,4:51.0,,G. Hayward misses 2-pt jump shot from 20 ft,31,25
180,2,4:51.0,Defensive rebound by D. Jordan,,31,25
181,2,4:40.0,A. Rivers makes 2-pt jump shot from 12 ft,,33,25
182,2,4:22.0,,J. Ingles misses 3-pt jump shot from 24 ft,33,25
183,2,4:22.0,Defensive rebound by Team,,33,25
184,2,4:14.0,,D. Favors enters the game for R. Gobert,33,25
185,2,4:02.0,B. Griffin misses 2-pt jump shot from 19 ft,,33,25
186,2,4:01.0,Offensive rebound by L. Mbah a Moute,,33,25
187,2,3:59.0,L. Mbah a Moute misses 2-pt layup from 2 ft (block by D. Favors),,33,25
188,2,3:58.0,,Defensive rebound by D. Favors,33,25
189,2,3:52.0,,Shooting foul by L. Mbah a Moute (drawn by G. Hayward),33,25
190,2,3:52.0,,G. Hayward makes free throw 1 of 2,33,26
191,2,3:52.0,,G. Hayward makes free throw 2 of 2,33,27
192,2,3:37.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by B. Griffin),,36,27
193,2,3:21.0,,D. Favors misses 2-pt jump shot from 11 ft,36,27
194,2,3:21.0,Defensive rebound by D. Jordan,,36,27
195,2,3:04.0,A. Rivers makes 3-pt jump shot from 25 ft,,39,27
196,2,2:49.0,,G. Hill makes 2-pt jump shot from 8 ft,39,29
197,2,2:26.0,Shooting foul by D. Favors (drawn by D. Jordan),,39,29
198,2,2:26.0,LA Clippers full timeout,,39,29
199,2,2:26.0,D. Jordan misses free throw 1 of 2,,39,29
200,2,2:26.0,Offensive rebound by Team,,39,29
201,2,2:26.0,D. Jordan misses free throw 2 of 2,,39,29
202,2,2:26.0,,R. Gobert enters the game for D. Favors,39,29
203,2,2:25.0,,Defensive rebound by R. Gobert,39,29
204,2,2:11.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by R. Gobert),39,32
205,2,1:55.0,B. Griffin makes 2-pt jump shot from 18 ft,,41,32
206,2,1:32.0,,J. Johnson misses 2-pt jump shot from 5 ft (block by D. Jordan),41,32
207,2,1:31.0,Defensive rebound by A. Rivers,,41,32
208,2,1:16.0,B. Griffin misses 2-pt jump shot from 12 ft,,41,32
209,2,1:15.0,,Defensive rebound by R. Gobert,41,32
210,2,1:14.0,,Personal foul by B. Griffin (drawn by J. Ingles),41,32
211,2,1:14.0,,J. Ingles makes free throw 1 of 2,41,33
212,2,1:14.0,R. Felton enters the game for A. Rivers,,41,33
213,2,1:14.0,,J. Ingles makes free throw 2 of 2,41,34
214,2,1:03.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,43,34
215,2,0:40.0,,R. Gobert misses 2-pt jump shot from 6 ft,43,34
216,2,0:39.0,Defensive rebound by R. Felton,,43,34
217,2,0:29.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,43,34
218,2,0:28.0,Offensive rebound by B. Griffin,,43,34
219,2,0:27.0,Shooting foul by R. Gobert (drawn by B. Griffin),,43,34
220,2,0:27.0,B. Griffin makes free throw 1 of 2,,44,34
221,2,0:27.0,J. Crawford enters the game for R. Felton,,44,34
222,2,0:27.0,B. Griffin makes free throw 2 of 2,,45,34
223,2,0:03.0,,G. Hill misses 2-pt jump shot from 22 ft,45,34
224,2,0:02.0,Defensive rebound by B. Griffin,,45,34
225,3,11:41.0,,G. Hayward misses 3-pt jump shot from 25 ft,45,34
226,3,11:40.0,,Offensive rebound by R. Gobert,45,34
227,3,11:38.0,,R. Gobert makes 2-pt dunk at rim,45,36
228,3,11:19.0,J. Redick misses 3-pt jump shot from 25 ft,,45,36
229,3,11:18.0,Offensive rebound by B. Griffin,,45,36
230,3,11:09.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Griffin),,48,36
231,3,10:55.0,,R. Gobert misses 2-pt layup from 2 ft (block by B. Griffin),48,36
232,3,10:55.0,,Offensive rebound by Team,48,36
233,3,10:45.0,,G. Hill misses 3-pt jump shot from 25 ft,48,36
234,3,10:45.0,Defensive rebound by D. Jordan,,48,36
235,3,10:38.0,J. Redick makes 2-pt jump shot from 22 ft,,50,36
236,3,10:23.0,,Personal foul by L. Mbah a Moute (drawn by R. Gobert),50,36
237,3,10:18.0,,G. Hayward misses 3-pt jump shot from 24 ft,50,36
238,3,10:18.0,Defensive rebound by D. Jordan,,50,36
239,3,10:10.0,A. Rivers misses 2-pt layup from 2 ft,,50,36
240,3,10:09.0,,Defensive rebound by G. Hayward,50,36
241,3,10:05.0,,Shooting foul by J. Redick (drawn by G. Hill),50,36
242,3,10:05.0,,G. Hill makes free throw 1 of 2,50,37
243,3,10:05.0,,R. Gobert misses 2-pt layup from 2 ft,50,37
244,3,10:05.0,,Offensive rebound by R. Gobert,50,37
245,3,10:05.0,,G. Hill misses free throw 2 of 2,50,37
246,3,10:04.0,,Offensive rebound by Team,50,37
247,3,9:54.0,,Turnover by J. Ingles (bad pass; steal by D. Jordan),50,37
248,3,9:48.0,B. Griffin makes 2-pt layup from 1 ft,,52,37
249,3,9:26.0,,B. Diaw enters the game for D. Favors,52,37
250,3,9:20.0,,B. Diaw makes 2-pt jump shot from 16 ft,52,39
251,3,9:01.0,J. Redick makes 3-pt jump shot from 26 ft (assist by A. Rivers),,55,39
252,3,8:37.0,,G. Hayward misses 2-pt jump shot from 12 ft,55,39
253,3,8:36.0,Defensive rebound by D. Jordan,,55,39
254,3,8:31.0,,Offensive charge foul by A. Rivers (drawn by G. Hill),55,39
255,3,8:31.0,Turnover by A. Rivers (offensive foul),,55,39
256,3,8:13.0,,Turnover by B. Diaw (bad pass; steal by J. Redick),55,39
257,3,8:03.0,J. Redick misses 2-pt jump shot from 11 ft,,55,39
258,3,8:02.0,,Defensive rebound by J. Ingles,55,39
259,3,7:49.0,,G. Hayward misses 3-pt jump shot from 25 ft,55,39
260,3,7:49.0,Defensive rebound by D. Jordan,,55,39
261,3,7:43.0,LA Clippers full timeout,,55,39
262,3,7:43.0,,A. Burks enters the game for J. Ingles,55,39
263,3,7:43.0,,J. Johnson enters the game for G. Hayward,55,39
264,3,7:32.0,B. Griffin makes 2-pt jump shot from 5 ft,,57,39
265,3,7:13.0,,R. Gobert makes 2-pt layup from 2 ft (assist by B. Diaw),57,41
266,3,6:47.0,B. Griffin makes 2-pt jump shot from 20 ft,,59,41
267,3,6:42.0,,Personal foul by J. Redick (drawn by A. Burks),59,41
268,3,6:34.0,,A. Burks misses 2-pt jump shot from 11 ft,59,41
269,3,6:34.0,Defensive rebound by D. Jordan,,59,41
270,3,6:20.0,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by B. Griffin),,62,41
271,3,5:57.0,,B. Diaw makes 2-pt jump shot from 8 ft (assist by G. Hill),62,43
272,3,5:36.0,A. Rivers makes 3-pt jump shot from 24 ft,,65,43
273,3,5:11.0,,G. Hill misses 3-pt jump shot from 24 ft,65,43
274,3,5:10.0,Defensive rebound by B. Griffin,,65,43
275,3,4:59.0,A. Rivers misses 3-pt jump shot from 25 ft,,65,43
276,3,4:58.0,,Defensive rebound by B. Diaw,65,43
277,3,4:46.0,,B. Diaw misses 2-pt layup from 2 ft,65,43
278,3,4:45.0,Defensive rebound by A. Rivers,,65,43
279,3,4:41.0,J. Redick misses 3-pt jump shot from 25 ft,,65,43
280,3,4:41.0,,Defensive rebound by J. Johnson,65,43
281,3,4:36.0,,Turnover by A. Burks (bad pass; steal by L. Mbah a Moute),65,43
282,3,4:34.0,B. Griffin makes 2-pt dunk at rim (assist by L. Mbah a Moute),,67,43
283,3,4:33.0,,Utah full timeout,67,43
284,3,4:33.0,,D. Exum enters the game for G. Hill,67,43
285,3,4:33.0,,D. Favors enters the game for R. Gobert,67,43
286,3,4:33.0,,T. Lyles enters the game for B. Diaw,67,43
287,3,4:14.0,,T. Lyles misses 2-pt jump shot from 19 ft,67,43
288,3,4:13.0,Defensive rebound by J. Redick,,67,43
289,3,3:57.0,B. Griffin makes 2-pt jump shot from 21 ft,,69,43
290,3,3:39.0,,T. Lyles misses 3-pt jump shot from 24 ft,69,43
291,3,3:38.0,Defensive rebound by J. Redick,,69,43
292,3,3:22.0,Turnover by J. Redick (bad pass; steal by D. Favors),,69,43
293,3,3:10.0,,T. Lyles misses 3-pt jump shot from 23 ft,69,43
294,3,3:09.0,Defensive rebound by B. Griffin,,69,43
295,3,2:48.0,B. Griffin makes 2-pt layup from 3 ft,,71,43
296,3,2:37.0,,D. Exum makes 2-pt jump shot from 14 ft,71,45
297,3,2:20.0,Turnover by J. Redick (lost ball),,71,45
298,3,2:20.0,J. Crawford enters the game for J. Redick,,71,45
299,3,2:20.0,R. Felton enters the game for A. Rivers,,71,45
300,3,2:09.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by D. Exum),71,47
301,3,1:52.0,L. Mbah a Moute makes 2-pt jump shot from 22 ft (assist by D. Jordan),,73,47
302,3,1:41.0,,A. Burks misses 2-pt layup from 2 ft (block by D. Jordan),73,47
303,3,1:40.0,Defensive rebound by D. Jordan,,73,47
304,3,1:17.0,J. Crawford makes 3-pt jump shot from 29 ft (assist by B. Griffin),,76,47
305,3,1:00.0,,D. Favors misses 2-pt jump shot from 11 ft,76,47
306,3,1:00.0,Defensive rebound by B. Griffin,,76,47
307,3,0:40.0,B. Griffin misses 2-pt layup from 2 ft (block by D. Favors),,76,47
308,3,0:39.0,,Defensive rebound by D. Favors,76,47
309,3,0:36.0,,D. Exum makes 2-pt dunk at rim (assist by A. Burks),76,49
310,3,0:11.0,R. Felton misses 3-pt jump shot from 24 ft,,76,49
311,3,0:11.0,,Defensive rebound by T. Lyles,76,49
312,3,0:00.0,,T. Lyles misses 3-pt jump shot from 26 ft,76,49
313,3,0:00.0,,Offensive rebound by Team,76,49
314,4,11:48.0,Turnover by M. Speights (traveling),,76,49
315,4,11:32.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by D. Exum),76,51
316,4,11:22.0,Turnover by J. Crawford (bad pass; steal by D. Favors),,76,51
317,4,11:13.0,,D. Favors makes 2-pt dunk at rim (assist by J. Johnson),76,53
318,4,10:49.0,W. Johnson misses 3-pt jump shot from 25 ft,,76,53
319,4,10:48.0,,Defensive rebound by Team,76,53
320,4,10:33.0,,Shooting foul by W. Johnson (drawn by D. Favors),76,53
321,4,10:33.0,,D. Favors misses free throw 1 of 2,76,53
322,4,10:33.0,,Offensive rebound by Team,76,53
323,4,10:33.0,,D. Favors makes free throw 2 of 2,76,54
324,4,10:12.0,J. Crawford misses 2-pt jump shot from 21 ft,,76,54
325,4,10:12.0,,Defensive rebound by T. Lyles,76,54
326,4,10:05.0,,Shooting foul by R. Felton (drawn by T. Lyles),76,54
327,4,10:05.0,,T. Lyles makes free throw 1 of 2,76,55
328,4,10:05.0,,T. Lyles makes free throw 2 of 2,76,56
329,4,9:47.0,Personal foul by D. Exum (drawn by R. Felton),,76,56
330,4,9:35.0,M. Speights misses 3-pt jump shot from 25 ft,,76,56
331,4,9:35.0,,Defensive rebound by T. Lyles,76,56
332,4,9:27.0,,T. Lyles misses 2-pt jump shot from 6 ft,76,56
333,4,9:27.0,Defensive rebound by W. Johnson,,76,56
334,4,9:11.0,R. Felton misses 2-pt jump shot from 22 ft,,76,56
335,4,9:11.0,,Defensive rebound by D. Exum,76,56
336,4,8:59.0,,D. Exum makes 2-pt layup from 2 ft (assist by D. Favors),76,58
337,4,8:59.0,LA Clippers full timeout,,76,58
338,4,8:59.0,,B. Diaw enters the game for D. Favors,76,58
339,4,8:59.0,L. Mbah a Moute enters the game for A. Anderson,,76,58
340,4,8:59.0,A. Rivers enters the game for W. Johnson,,76,58
341,4,8:51.0,Shooting foul by B. Diaw (drawn by M. Speights),,76,58
342,4,8:51.0,M. Speights makes free throw 1 of 2,,77,58
343,4,8:51.0,M. Speights makes free throw 2 of 2,,78,58
344,4,8:38.0,,Shooting foul by M. Speights (drawn by B. Diaw),78,58
345,4,8:38.0,,B. Diaw misses free throw 1 of 2,78,58
346,4,8:38.0,,Offensive rebound by Team,78,58
347,4,8:38.0,,B. Diaw misses free throw 2 of 2,78,58
348,4,8:37.0,Defensive rebound by M. Speights,,78,58
349,4,8:22.0,Offensive foul by M. Speights (drawn by D. Exum),,78,58
350,4,8:22.0,Turnover by M. Speights (offensive foul),,78,58
351,4,8:07.0,,T. Lyles misses 2-pt jump shot from 14 ft,78,58
352,4,8:06.0,Defensive rebound by M. Speights,,78,58
353,4,8:00.0,M. Speights misses 2-pt layup from 3 ft,,78,58
354,4,7:59.0,,Defensive rebound by T. Lyles,78,58
355,4,7:50.0,,D. Exum misses 3-pt jump shot from 23 ft,78,58
356,4,7:50.0,Defensive rebound by M. Speights,,78,58
357,4,7:36.0,Turnover by A. Rivers (lost ball),,78,58
358,4,7:36.0,,A. Burks enters the game for T. Lyles,78,58
359,4,7:16.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Johnson),78,61
360,4,6:54.0,M. Speights makes 3-pt jump shot from 24 ft (assist by R. Felton),,81,61
361,4,6:29.0,,D. Exum misses 2-pt jump shot from 7 ft,81,61
362,4,6:29.0,Defensive rebound by M. Speights,,81,61
363,4,6:16.0,M. Speights misses 3-pt jump shot from 25 ft,,81,61
364,4,6:15.0,,Defensive rebound by A. Burks,81,61
365,4,6:02.0,,D. Exum misses 3-pt jump shot from 23 ft,81,61
366,4,6:00.0,,Offensive rebound by J. Johnson,81,61
367,4,5:59.0,,J. Johnson misses 2-pt jump shot from 2 ft,81,61
368,4,5:57.0,Defensive rebound by M. Speights,,81,61
369,4,5:50.0,J. Crawford makes 2-pt jump shot from 19 ft,,83,61
370,4,5:49.0,,Utah full timeout,83,61
371,4,5:49.0,,R. Neto enters the game for G. Hayward,83,61
372,4,5:49.0,,R. Gobert enters the game for B. Diaw,83,61
373,4,5:31.0,,A. Burks makes 2-pt jump shot from 11 ft,83,63
374,4,5:19.0,Turnover by A. Rivers (lost ball),,83,63
375,4,5:19.0,,J. Withey enters the game for R. Gobert,83,63
376,4,5:02.0,,A. Burks makes 3-pt jump shot from 24 ft,83,66
377,4,4:45.0,Turnover by J. Crawford (lost ball; steal by A. Burks),,83,66
378,4,4:38.0,,J. Withey misses 2-pt layup from 3 ft (block by M. Speights),83,66
379,4,4:38.0,,Offensive rebound by J. Withey,83,66
380,4,4:35.0,,Turnover by A. Burks (bad pass; steal by J. Crawford),83,66
381,4,4:32.0,Turnover by J. Crawford (lost ball; steal by D. Exum),,83,66
382,4,4:32.0,,Personal foul by J. Crawford (drawn by D. Exum),83,66
383,4,4:32.0,,T. Lyles enters the game for J. Johnson,83,66
384,4,4:27.0,,Personal foul by R. Felton (drawn by D. Exum),83,66
385,4,4:27.0,,D. Exum makes free throw 1 of 2,83,67
386,4,4:27.0,B. Griffin enters the game for M. Speights,,83,67
387,4,4:27.0,,D. Exum makes free throw 2 of 2,83,68
388,4,4:15.0,A. Rivers misses 2-pt jump shot from 8 ft,,83,68
389,4,4:14.0,,Defensive rebound by Team,83,68
390,4,3:59.0,,R. Neto makes 2-pt layup from 1 ft,83,70
