,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
49,1,4:49.0,T. Gibson makes 3-pt jump shot from 23 ft (assist by R. Rondo),,20,19
50,1,4:30.0,,O. Porter misses 3-pt jump shot from 26 ft,20,19
51,1,4:28.0,Defensive rebound by R. Rondo,,20,19
52,1,4:25.0,Turnover by R. Rondo (bad pass),,20,19
53,1,4:15.0,,B. Beal misses 2-pt jump shot from 11 ft,20,19
54,1,4:14.0,Defensive rebound by R. Rondo,,20,19
55,1,4:06.0,R. Rondo makes 2-pt jump shot from 4 ft,,22,19
56,1,3:50.0,,Offensive foul by B. Beal (drawn by J. Grant),22,19
57,1,3:50.0,,Turnover by B. Beal (offensive foul),22,19
58,1,3:50.0,B. Portis enters the game for T. Gibson,,22,19
59,1,3:50.0,,K. Oubre enters the game for O. Porter,22,19
60,1,3:50.0,,T. Burke enters the game for B. Beal,22,19
61,1,3:40.0,R. Rondo makes 2-pt layup from 2 ft,,24,19
62,1,3:18.0,,Personal foul by R. Rondo (drawn by J. Wall),24,19
63,1,3:06.0,,Turnover by K. Oubre (step out of bounds),24,19
64,1,2:55.0,R. Rondo misses 2-pt jump shot from 18 ft,,24,19
65,1,2:55.0,,Defensive rebound by K. Oubre,24,19
66,1,2:45.0,,K. Oubre misses 3-pt jump shot from 26 ft,24,19
67,1,2:44.0,Defensive rebound by D. Valentine,,24,19
68,1,2:36.0,D. Valentine makes 2-pt jump shot from 15 ft,,26,19
69,1,2:21.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by J. Wall),26,22
70,1,2:03.0,J. Grant misses 2-pt jump shot from 9 ft,,26,22
71,1,2:02.0,,Defensive rebound by K. Oubre,26,22
72,1,1:57.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),26,24
73,1,1:56.0,Chicago full timeout,,26,24
74,1,1:56.0,,S. Mac enters the game for J. Wall,26,24
75,1,1:44.0,Shooting foul by S. Mac (drawn by J. Grant),,26,24
76,1,1:44.0,J. Grant makes free throw 1 of 2,,27,24
77,1,1:44.0,J. Grant makes free throw 2 of 2,,28,24
78,1,1:28.0,,T. Burke misses 2-pt jump shot from 15 ft,28,24
79,1,1:27.0,,Offensive rebound by J. Smith,28,24
80,1,1:25.0,,J. Smith misses 2-pt jump shot from 9 ft,28,24
81,1,1:25.0,Defensive rebound by J. Grant,,28,24
82,1,1:25.0,,Loose ball foul by K. Oubre (drawn by J. Grant),28,24
83,1,1:25.0,J. Grant makes free throw 1 of 2,,29,24
84,1,1:25.0,J. Grant makes free throw 2 of 2,,30,24
85,1,1:13.0,,Turnover by J. Smith (bad pass; steal by R. Lopez),30,24
86,1,1:01.0,B. Portis makes 3-pt jump shot from 26 ft (assist by R. Rondo),,33,24
87,1,0:50.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by T. Burke),33,26
88,1,0:32.0,R. Lopez makes 2-pt jump shot from 17 ft (assist by R. Rondo),,35,26
89,1,0:16.0,,K. Oubre misses 2-pt jump shot from 6 ft,35,26
90,1,0:14.0,Defensive rebound by B. Portis,,35,26
91,1,0:01.0,Shooting foul by J. Smith (drawn by R. Lopez),,35,26
92,1,0:01.0,R. Lopez misses free throw 1 of 2,,35,26
93,1,0:01.0,Offensive rebound by Team,,35,26
94,1,0:01.0,I. Canaan enters the game for J. Grant,,35,26
95,1,0:01.0,R. Lopez makes free throw 2 of 2,,36,26
96,2,11:45.0,,M. Morris misses 2-pt jump shot from 16 ft,36,26
97,2,11:44.0,Defensive rebound by B. Portis,,36,26
98,2,11:31.0,B. Portis makes 3-pt jump shot from 23 ft (assist by R. Rondo),,39,26
99,2,11:09.0,,K. Oubre misses 3-pt jump shot from 23 ft,39,26
100,2,11:08.0,,Offensive rebound by J. Smith,39,26
101,2,11:07.0,,Turnover by J. Smith (bad pass),39,26
102,2,10:42.0,B. Portis misses 2-pt jump shot from 21 ft,,39,26
103,2,10:41.0,,Defensive rebound by K. Oubre,39,26
104,2,10:41.0,,Turnover by M. Morris (bad pass),39,26
105,2,10:34.0,,B. Beal enters the game for K. Oubre,39,26
106,2,10:20.0,R. Rondo misses 3-pt jump shot from 28 ft,,39,26
107,2,10:19.0,,Defensive rebound by B. Beal,39,26
108,2,10:04.0,,J. Smith misses 2-pt jump shot from 19 ft,39,26
109,2,10:04.0,Defensive rebound by Team,,39,26
110,2,10:04.0,,Loose ball foul by M. Morris (drawn by C. Felício),39,26
111,2,9:43.0,D. Valentine makes 3-pt jump shot from 24 ft (assist by R. Rondo),,42,26
112,2,9:43.0,,Washington full timeout,42,26
113,2,9:43.0,,J. Wall enters the game for T. Burke,42,26
114,2,9:43.0,,O. Porter enters the game for S. Mac,42,26
115,2,9:29.0,,Turnover by B. Beal (lost ball; steal by R. Rondo),42,26
116,2,9:24.0,D. Valentine misses 2-pt jump shot from 4 ft,,42,26
117,2,9:23.0,,Defensive rebound by B. Beal,42,26
118,2,9:21.0,,Turnover by B. Beal (bad pass),42,26
119,2,9:05.0,Personal block foul by M. Morris (drawn by R. Rondo),,42,26
120,2,9:05.0,,K. Oubre enters the game for M. Morris,42,26
121,2,8:50.0,R. Rondo misses 2-pt jump shot from 20 ft,,42,26
122,2,8:49.0,Offensive rebound by C. Felício,,42,26
123,2,8:47.0,C. Felício makes 2-pt layup from 3 ft,,44,26
124,2,8:26.0,,J. Smith makes 2-pt layup from 1 ft (assist by O. Porter),44,28
125,2,8:20.0,D. Valentine misses 3-pt jump shot from 27 ft,,44,28
126,2,8:19.0,,Defensive rebound by J. Wall,44,28
127,2,8:12.0,,J. Wall makes 2-pt layup from 2 ft,44,30
128,2,8:12.0,,Shooting foul by C. Felício (drawn by J. Wall),44,30
129,2,8:12.0,,J. Wall misses free throw 1 of 1,44,30
130,2,8:12.0,,M. Gortat enters the game for J. Smith,44,30
131,2,8:12.0,D. McDermott enters the game for D. Valentine,,44,30
132,2,8:11.0,Defensive rebound by B. Portis,,44,30
133,2,7:55.0,B. Portis misses 2-pt jump shot from 11 ft,,44,30
134,2,7:55.0,,Defensive rebound by M. Gortat,44,30
135,2,7:44.0,,O. Porter misses 3-pt jump shot from 25 ft,44,30
136,2,7:43.0,Defensive rebound by R. Rondo,,44,30
137,2,7:39.0,Offensive foul by B. Portis (drawn by J. Wall),,44,30
138,2,7:39.0,Turnover by B. Portis (offensive foul),,44,30
139,2,7:39.0,T. Gibson enters the game for B. Portis,,44,30
140,2,7:26.0,,O. Porter makes 2-pt jump shot from 3 ft (assist by J. Wall),44,32
141,2,7:22.0,Chicago full timeout,,44,32
142,2,7:09.0,Turnover by C. Felício (lost ball; steal by M. Gortat),,44,32
143,2,7:03.0,,Turnover by J. Wall (bad pass),44,32
144,2,6:49.0,D. McDermott misses 2-pt jump shot from 5 ft,,44,32
145,2,6:48.0,,Defensive rebound by K. Oubre,44,32
146,2,6:40.0,,O. Porter makes 2-pt jump shot from 16 ft (assist by J. Wall),44,34
147,2,6:24.0,R. Rondo makes 2-pt jump shot from 6 ft,,46,34
148,2,6:08.0,,O. Porter misses 2-pt jump shot from 9 ft,46,34
149,2,6:07.0,Defensive rebound by D. McDermott,,46,34
150,2,6:00.0,Turnover by R. Rondo (bad pass; steal by O. Porter),,46,34
151,2,5:54.0,,J. Wall makes 3-pt jump shot from 27 ft,46,37
152,2,5:34.0,Shooting foul by K. Oubre (drawn by C. Felício),,46,37
153,2,5:34.0,C. Felício makes free throw 1 of 2,,47,37
154,2,5:34.0,M. Carter-Williams enters the game for R. Rondo,,47,37
155,2,5:34.0,J. Grant enters the game for I. Canaan,,47,37
156,2,5:34.0,C. Felício makes free throw 2 of 2,,48,37
157,2,5:22.0,,Personal foul by D. McDermott (drawn by K. Oubre),48,37
158,2,5:22.0,D. Valentine enters the game for D. McDermott,,48,37
159,2,5:10.0,,Turnover by J. Wall (lost ball; steal by D. Valentine),48,37
160,2,5:06.0,M. Carter-Williams makes 2-pt dunk at rim (assist by D. Valentine),,50,37
161,2,4:49.0,,O. Porter misses 2-pt jump shot from 20 ft,50,37
162,2,4:48.0,,Offensive rebound by M. Gortat,50,37
163,2,4:44.0,,J. Wall misses 3-pt jump shot from 27 ft,50,37
164,2,4:42.0,Defensive rebound by Team,,50,37
165,2,4:33.0,Personal foul by J. Wall (drawn by J. Grant),,50,37
166,2,4:22.0,C. Felício misses 2-pt layup from 1 ft (block by J. Wall),,50,37
167,2,4:20.0,,Defensive rebound by J. Wall,50,37
168,2,4:12.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),50,39
169,2,3:57.0,C. Felício misses 2-pt jump shot from 10 ft,,50,39
170,2,3:56.0,,Defensive rebound by M. Gortat,50,39
171,2,3:51.0,,Shooting foul by J. Grant (drawn by K. Oubre),50,39
172,2,3:51.0,,K. Oubre makes free throw 1 of 2,50,40
173,2,3:51.0,,K. Oubre misses free throw 2 of 2,50,40
174,2,3:51.0,R. Lopez enters the game for C. Felício,,50,40
175,2,3:50.0,Defensive rebound by T. Gibson,,50,40
176,2,3:29.0,T. Gibson misses 2-pt jump shot from 10 ft,,50,40
177,2,3:29.0,,Defensive rebound by Team,50,40
178,2,3:26.0,Loose ball foul by T. Gibson (drawn by O. Porter),,50,40
179,2,3:14.0,,J. Wall misses 2-pt jump shot from 20 ft,50,40
180,2,3:14.0,Defensive rebound by Team,,50,40
181,2,2:57.0,R. Lopez misses 2-pt jump shot from 8 ft,,50,40
182,2,2:56.0,,Defensive rebound by J. Wall,50,40
183,2,2:51.0,,J. Wall misses 2-pt layup at rim,50,40
184,2,2:49.0,Defensive rebound by T. Gibson,,50,40
185,2,2:37.0,T. Gibson misses 2-pt layup from 1 ft (block by O. Porter),,50,40
186,2,2:37.0,,Defensive rebound by J. Wall,50,40
187,2,2:29.0,,B. Beal misses 3-pt jump shot from 23 ft,50,40
188,2,2:27.0,Defensive rebound by M. Carter-Williams,,50,40
189,2,2:22.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,53,40
190,2,2:01.0,,O. Porter misses 3-pt jump shot from 25 ft,53,40
191,2,2:00.0,Defensive rebound by D. Valentine,,53,40
192,2,1:51.0,Turnover by M. Carter-Williams (bad pass; steal by K. Oubre),,53,40
193,2,1:48.0,,J. Wall makes 2-pt layup at rim,53,42
194,2,1:48.0,,Shooting foul by R. Lopez (drawn by J. Wall),53,42
195,2,1:48.0,Official timeout,,53,42
196,2,1:48.0,,J. Wall makes free throw 1 of 1,53,43
197,2,1:33.0,D. Valentine misses 2-pt jump shot from 21 ft,,53,43
198,2,1:32.0,Offensive rebound by R. Lopez,,53,43
199,2,1:31.0,R. Lopez makes 2-pt layup from 3 ft,,55,43
200,2,1:12.0,,B. Beal misses 2-pt jump shot from 20 ft,55,43
201,2,1:11.0,Defensive rebound by T. Gibson,,55,43
202,2,1:03.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Grant),,57,43
203,2,1:03.0,Shooting foul by O. Porter (drawn by R. Lopez),,57,43
204,2,1:03.0,R. Lopez makes free throw 1 of 1,,58,43
205,2,1:02.0,,Turnover by B. Beal (lost ball; steal by M. Carter-Williams),58,43
206,2,0:57.0,D. Valentine makes 3-pt jump shot from 29 ft (assist by J. Grant),,61,43
207,2,0:57.0,,Washington full timeout,61,43
208,2,0:49.0,,J. Wall makes 2-pt layup from 1 ft,61,45
209,2,0:38.0,Turnover by J. Grant (bad pass),,61,45
210,2,0:33.0,,J. Wall makes 2-pt jump shot from 17 ft,61,47
211,2,0:12.0,J. Grant misses 2-pt jump shot from 4 ft,,61,47
212,2,0:10.0,Offensive rebound by R. Lopez,,61,47
213,2,0:09.0,R. Lopez misses 2-pt layup from 2 ft,,61,47
214,2,0:08.0,,Defensive rebound by B. Beal,61,47
215,2,0:08.0,,Personal foul by R. Lopez (drawn by B. Beal),61,47
216,2,0:08.0,,B. Beal makes free throw 1 of 2,61,48
217,2,0:08.0,Chicago full timeout,,61,48
218,2,0:08.0,R. Rondo enters the game for T. Gibson,,61,48
219,2,0:08.0,D. McDermott enters the game for M. Carter-Williams,,61,48
220,2,0:08.0,,B. Beal makes free throw 2 of 2,61,49
221,2,0:01.0,R. Rondo misses 2-pt jump shot from 6 ft,,61,49
222,2,0:00.0,Offensive rebound by Team,,61,49
223,3,11:47.0,,M. Gortat makes 2-pt layup at rim (assist by B. Beal),61,51
224,3,11:29.0,J. Grant makes 2-pt jump shot from 12 ft,,63,51
225,3,11:11.0,,M. Gortat misses 2-pt jump shot from 10 ft,63,51
226,3,11:10.0,Defensive rebound by M. Carter-Williams,,63,51
227,3,10:56.0,Turnover by R. Lopez (traveling),,63,51
228,3,10:46.0,,J. Wall makes 2-pt layup from 1 ft,63,53
229,3,10:38.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by J. Grant),,65,53
230,3,10:29.0,,B. Beal misses 3-pt jump shot from 25 ft,65,53
231,3,10:28.0,Defensive rebound by M. Carter-Williams,,65,53
232,3,10:19.0,T. Gibson misses 2-pt jump shot from 16 ft,,65,53
233,3,10:19.0,,Defensive rebound by O. Porter,65,53
234,3,10:08.0,,M. Morris makes 2-pt jump shot from 13 ft (assist by J. Wall),65,55
235,3,9:46.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,65,55
236,3,9:45.0,,Defensive rebound by J. Wall,65,55
237,3,9:39.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by O. Porter),65,57
238,3,9:26.0,Turnover by M. Carter-Williams (back court),,65,57
239,3,9:25.0,Technical foul by T. Gibson,,65,57
240,3,9:25.0,,B. Beal misses technical free throw,65,57
241,3,9:25.0,,Offensive rebound by Team,65,57
242,3,9:19.0,,B. Beal misses 3-pt jump shot from 26 ft,65,57
243,3,9:18.0,Defensive rebound by T. Gibson,,65,57
244,3,9:10.0,Turnover by J. Grant (lost ball; steal by M. Morris),,65,57
245,3,9:09.0,,Personal foul by M. Carter-Williams (drawn by J. Wall),65,57
246,3,8:48.0,,M. Morris misses 2-pt layup from 1 ft,65,57
247,3,8:47.0,Defensive rebound by J. Grant,,65,57
248,3,8:38.0,Turnover by J. Grant (bad pass; steal by O. Porter),,65,57
249,3,8:29.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Morris),65,60
250,3,8:28.0,Chicago full timeout,,65,60
251,3,8:28.0,R. Rondo enters the game for J. Grant,,65,60
252,3,8:14.0,D. McDermott misses 3-pt jump shot from 23 ft,,65,60
253,3,8:14.0,Offensive rebound by T. Gibson,,65,60
254,3,8:04.0,Turnover by M. Carter-Williams (step out of bounds),,65,60
255,3,7:50.0,,Turnover by J. Wall (bad pass; steal by R. Rondo),65,60
256,3,7:43.0,D. McDermott misses 3-pt jump shot from 25 ft,,65,60
257,3,7:42.0,Offensive rebound by T. Gibson,,65,60
258,3,7:42.0,Personal foul by M. Gortat (drawn by T. Gibson),,65,60
259,3,7:28.0,,Violation by M. Morris (kicked ball),65,60
260,3,7:19.0,R. Lopez makes 2-pt hook shot from 8 ft (assist by R. Rondo),,67,60
261,3,7:04.0,,J. Wall misses 2-pt jump shot from 9 ft,67,60
262,3,7:03.0,Defensive rebound by T. Gibson,,67,60
263,3,6:51.0,R. Rondo misses 3-pt jump shot from 26 ft,,67,60
264,3,6:50.0,,Defensive rebound by M. Morris,67,60
265,3,6:47.0,,Personal foul by R. Rondo (drawn by J. Wall),67,60
266,3,6:37.0,,J. Wall misses 2-pt jump shot from 4 ft (block by R. Lopez),67,60
267,3,6:36.0,Defensive rebound by R. Rondo,,67,60
268,3,6:32.0,Shooting block foul by M. Morris (drawn by M. Carter-Williams),,67,60
269,3,6:32.0,M. Carter-Williams makes free throw 1 of 2,,68,60
270,3,6:32.0,,J. Smith enters the game for M. Morris,68,60
271,3,6:32.0,M. Carter-Williams makes free throw 2 of 2,,69,60
272,3,6:22.0,,B. Beal misses 2-pt layup from 2 ft,69,60
273,3,6:22.0,Defensive rebound by M. Carter-Williams,,69,60
274,3,6:13.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,69,60
275,3,6:12.0,Offensive rebound by R. Lopez,,69,60
276,3,6:08.0,D. McDermott makes 2-pt jump shot from 5 ft (assist by R. Lopez),,71,60
277,3,5:52.0,,J. Smith misses 2-pt jump shot from 17 ft,71,60
278,3,5:52.0,Defensive rebound by T. Gibson,,71,60
279,3,5:45.0,D. McDermott misses 3-pt jump shot from 27 ft,,71,60
280,3,5:43.0,,Defensive rebound by J. Smith,71,60
281,3,5:37.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),71,63
282,3,5:19.0,R. Lopez misses 2-pt jump shot from 18 ft,,71,63
283,3,5:18.0,,Defensive rebound by J. Smith,71,63
284,3,4:58.0,,B. Beal makes 2-pt jump shot from 14 ft,71,65
285,3,4:28.0,T. Gibson misses 2-pt layup from 1 ft,,71,65
286,3,4:27.0,,Defensive rebound by M. Gortat,71,65
287,3,4:21.0,,B. Beal makes 2-pt layup from 1 ft,71,67
288,3,4:03.0,M. Carter-Williams makes 2-pt jump shot from 17 ft (assist by T. Gibson),,73,67
289,3,3:48.0,,Offensive foul by M. Gortat (drawn by M. Carter-Williams),73,67
290,3,3:48.0,,Turnover by M. Gortat (offensive foul),73,67
291,3,3:48.0,D. Valentine enters the game for D. McDermott,,73,67
292,3,3:48.0,I. Canaan enters the game for T. Gibson,,73,67
293,3,3:48.0,B. Portis enters the game for M. Carter-Williams,,73,67
294,3,3:48.0,,K. Oubre enters the game for O. Porter,73,67
295,3,3:30.0,D. Valentine misses 3-pt jump shot from 28 ft,,73,67
296,3,3:30.0,Offensive rebound by B. Portis,,73,67
297,3,3:27.0,B. Portis makes 2-pt jump shot from 6 ft,,75,67
298,3,3:14.0,,Shooting foul by B. Portis (drawn by J. Wall),75,67
299,3,3:14.0,,J. Wall makes free throw 1 of 2,75,68
300,3,3:14.0,,T. Burke enters the game for B. Beal,75,68
301,3,3:14.0,,J. Wall makes free throw 2 of 2,75,69
302,3,2:57.0,R. Lopez misses 2-pt jump shot from 3 ft (block by J. Smith),,75,69
303,3,2:55.0,,Defensive rebound by T. Burke,75,69
304,3,2:49.0,,T. Burke makes 3-pt jump shot from 22 ft (assist by J. Wall),75,72
305,3,2:49.0,Chicago full timeout,,75,72
306,3,2:49.0,,Washington full timeout,75,72
307,3,2:31.0,Personal foul by K. Oubre (drawn by I. Canaan),,75,72
308,3,2:24.0,B. Portis misses 3-pt jump shot from 25 ft,,75,72
309,3,2:23.0,,Defensive rebound by M. Gortat,75,72
310,3,2:17.0,,J. Wall makes 2-pt layup from 2 ft,75,74
311,3,2:00.0,R. Rondo misses 3-pt jump shot from 25 ft,,75,74
312,3,1:59.0,,Defensive rebound by M. Gortat,75,74
313,3,1:41.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Wall),75,77
314,3,1:17.0,D. Valentine misses 3-pt jump shot from 26 ft,,75,77
315,3,1:16.0,,Defensive rebound by J. Smith,75,77
316,3,1:10.0,,J. Wall makes 2-pt jump shot from 20 ft,75,79
317,3,0:54.0,R. Rondo makes 2-pt jump shot from 17 ft,,77,79
318,3,0:41.0,,K. Oubre misses 3-pt jump shot from 27 ft,77,79
319,3,0:41.0,,Offensive rebound by J. Smith,77,79
320,3,0:40.0,,Personal foul by R. Rondo (drawn by J. Smith),77,79
321,3,0:35.0,,J. Wall misses 2-pt layup from 1 ft,77,79
322,3,0:34.0,,Offensive rebound by M. Gortat,77,79
323,3,0:34.0,,M. Gortat makes 2-pt layup from 1 ft,77,81
324,3,0:27.0,Turnover by I. Canaan (lost ball),,77,81
325,3,0:27.0,,B. Beal enters the game for J. Smith,77,81
326,3,0:27.0,M. Carter-Williams enters the game for B. Portis,,77,81
327,3,0:03.0,,J. Wall misses 2-pt jump shot from 19 ft,77,81
328,3,0:02.0,Defensive rebound by I. Canaan,,77,81
329,4,11:39.0,Shooting foul by T. Burke (drawn by M. Carter-Williams),,77,81
330,4,11:39.0,M. Carter-Williams makes free throw 1 of 2,,78,81
331,4,11:39.0,M. Carter-Williams misses free throw 2 of 2,,78,81
332,4,11:37.0,,Defensive rebound by K. Oubre,78,81
333,4,11:23.0,,M. Gortat makes 2-pt hook shot from 1 ft (assist by S. Mac),78,83
334,4,11:13.0,Personal foul by K. Oubre (drawn by D. McDermott),,78,83
335,4,11:04.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,78,83
336,4,11:03.0,,Defensive rebound by S. Mac,78,83
337,4,10:55.0,,Personal foul by C. Felício (drawn by M. Gortat),78,83
338,4,10:47.0,,J. Smith misses 3-pt jump shot from 24 ft,78,83
339,4,10:46.0,Defensive rebound by M. Carter-Williams,,78,83
340,4,10:33.0,M. Carter-Williams makes 2-pt jump shot from 6 ft,,80,83
341,4,10:16.0,,T. Burke misses 2-pt jump shot from 19 ft,80,83
342,4,10:15.0,,Offensive rebound by Team,80,83
343,4,10:15.0,Loose ball foul by D. Valentine (drawn by M. Gortat),,80,83
344,4,10:15.0,,M. Morris enters the game for M. Gortat,80,83
345,4,10:12.0,,Turnover by T. Burke (bad pass; steal by D. Valentine),80,83
346,4,10:05.0,M. Carter-Williams misses 2-pt jump shot from 5 ft (block by J. Smith),,80,83
347,4,10:03.0,Offensive rebound by B. Portis,,80,83
348,4,9:59.0,B. Portis makes 2-pt layup from 2 ft,,82,83
349,4,9:56.0,,Turnover by T. Burke (bad pass; steal by B. Portis),82,83
350,4,9:49.0,D. McDermott misses 2-pt layup from 2 ft (block by J. Smith),,82,83
351,4,9:47.0,,Defensive rebound by T. Burke,82,83
352,4,9:33.0,,K. Oubre misses 2-pt layup from 1 ft,82,83
353,4,9:32.0,Defensive rebound by C. Felício,,82,83
354,4,9:23.0,D. Valentine makes 2-pt hook shot from 10 ft,,84,83
355,4,9:22.0,,Washington full timeout,84,83
356,4,9:22.0,,B. Beal enters the game for S. Mac,84,83
357,4,9:10.0,,M. Morris makes 2-pt layup from 2 ft (assist by K. Oubre),84,85
358,4,8:51.0,B. Portis makes 3-pt jump shot from 23 ft (assist by D. Valentine),,87,85
359,4,8:28.0,,M. Morris misses 2-pt jump shot from 12 ft,87,85
360,4,8:27.0,Defensive rebound by B. Portis,,87,85
361,4,8:23.0,Shooting foul by T. Burke (drawn by M. Carter-Williams),,87,85
362,4,8:23.0,M. Carter-Williams makes free throw 1 of 2,,88,85
363,4,8:23.0,,J. Wall enters the game for T. Burke,88,85
364,4,8:23.0,J. Grant enters the game for D. McDermott,,88,85
365,4,8:23.0,M. Carter-Williams makes free throw 2 of 2,,89,85
366,4,8:12.0,,Personal block foul by C. Felício (drawn by K. Oubre),89,85
367,4,8:01.0,,B. Beal misses 2-pt layup from 3 ft,89,85
368,4,8:00.0,Defensive rebound by B. Portis,,89,85
369,4,7:38.0,D. Valentine makes 3-pt jump shot from 27 ft (assist by J. Grant),,92,85
370,4,7:35.0,,Washington full timeout,92,85
371,4,7:35.0,,M. Gortat enters the game for J. Smith,92,85
372,4,7:35.0,,O. Porter enters the game for K. Oubre,92,85
373,4,7:25.0,,Offensive foul by M. Gortat (drawn by J. Grant),92,85
374,4,7:25.0,,Turnover by M. Gortat (offensive foul),92,85
375,4,7:02.0,Turnover by J. Grant (lost ball; steal by J. Wall),,92,85
376,4,6:49.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),92,88
377,4,6:22.0,D. Valentine misses 3-pt jump shot from 29 ft,,92,88
378,4,6:22.0,Offensive rebound by Team,,92,88
379,4,6:22.0,Turnover by Team (shot clock),,92,88
380,4,6:08.0,,Turnover by J. Wall (lost ball; steal by M. Carter-Williams),92,88
381,4,6:01.0,D. Valentine misses 3-pt jump shot from 23 ft,,92,88
382,4,5:59.0,,Defensive rebound by M. Gortat,92,88
383,4,5:45.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by B. Beal),92,91
384,4,5:43.0,Chicago full timeout,,92,91
385,4,5:43.0,D. McDermott enters the game for M. Carter-Williams,,92,91
