,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
33,1,7:13.0,,D. Lillard makes 2-pt layup from 1 ft (assist by E. Turner),5,10
34,1,7:08.0,Memphis full timeout,,5,10
35,1,7:00.0,Turnover by T. Allen (step out of bounds),,5,10
36,1,6:46.0,,C. McCollum makes 2-pt jump shot from 19 ft,5,12
37,1,6:17.0,M. Gasol makes 2-pt jump shot from 5 ft (assist by M. Conley),,7,12
38,1,6:00.0,,E. Turner misses 2-pt jump shot from 21 ft,7,12
39,1,5:59.0,Defensive rebound by J. Green,,7,12
40,1,5:50.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by C. Parsons),,10,12
41,1,5:28.0,,D. Lillard makes 2-pt jump shot from 16 ft,10,14
42,1,5:08.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by J. Green),,12,14
43,1,4:55.0,,D. Lillard makes 3-pt jump shot from 29 ft,12,17
44,1,4:28.0,M. Conley makes 2-pt layup at rim (assist by M. Gasol),,14,17
45,1,4:22.0,,Shooting foul by T. Allen (drawn by C. McCollum),14,17
46,1,4:22.0,,C. McCollum makes free throw 1 of 2,14,18
47,1,4:22.0,A. Harrison enters the game for C. Parsons,,14,18
48,1,4:22.0,J. Ennis enters the game for J. Green,,14,18
49,1,4:22.0,Z. Randolph enters the game for T. Allen,,14,18
50,1,4:22.0,V. Carter enters the game for M. Conley,,14,18
51,1,4:22.0,,A. Crabbe enters the game for E. Turner,14,18
52,1,4:22.0,,P. Connaughton enters the game for N. Vonleh,14,18
53,1,4:22.0,,A. Aminu enters the game for D. Lillard,14,18
54,1,4:22.0,,C. McCollum makes free throw 2 of 2,14,19
55,1,4:00.0,M. Gasol makes 2-pt jump shot from 12 ft,,16,19
56,1,3:42.0,,A. Aminu makes 2-pt jump shot from 16 ft (assist by P. Connaughton),16,21
57,1,3:23.0,J. Ennis misses 2-pt layup from 1 ft (block by A. Aminu),,16,21
58,1,3:23.0,,Defensive rebound by P. Connaughton,16,21
59,1,3:15.0,,C. McCollum makes 2-pt jump shot from 3 ft,16,23
60,1,2:58.0,Personal foul by M. Plumlee (drawn by M. Gasol),,16,23
61,1,2:58.0,,Portland full timeout,16,23
62,1,2:58.0,,M. Leonard enters the game for M. Plumlee,16,23
63,1,2:58.0,,D. Lillard enters the game for C. McCollum,16,23
64,1,2:43.0,V. Carter makes 2-pt layup from 1 ft (assist by Z. Randolph),,18,23
65,1,2:24.0,,M. Leonard misses 3-pt jump shot from 24 ft (block by M. Gasol),18,23
66,1,2:23.0,Defensive rebound by Z. Randolph,,18,23
67,1,2:12.0,A. Harrison makes 2-pt jump shot from 4 ft,,20,23
68,1,1:58.0,,Shooting foul by A. Harrison (drawn by D. Lillard),20,23
69,1,1:58.0,,D. Lillard makes free throw 1 of 3,20,24
70,1,1:58.0,,D. Lillard makes free throw 2 of 3,20,25
71,1,1:58.0,,D. Lillard makes free throw 3 of 3,20,26
72,1,1:43.0,V. Carter makes 2-pt layup from 2 ft,,22,26
73,1,1:29.0,,M. Leonard misses 2-pt jump shot from 3 ft (block by J. Ennis),22,26
74,1,1:28.0,Defensive rebound by M. Gasol,,22,26
75,1,1:23.0,M. Gasol misses 3-pt jump shot from 25 ft,,22,26
76,1,1:22.0,,Defensive rebound by D. Lillard,22,26
77,1,1:12.0,,A. Aminu misses 3-pt jump shot from 23 ft,22,26
78,1,1:12.0,Defensive rebound by M. Gasol,,22,26
79,1,1:03.0,A. Harrison misses 3-pt jump shot from 25 ft,,22,26
80,1,1:02.0,,Defensive rebound by Team,22,26
81,1,1:02.0,J. Green enters the game for M. Gasol,,22,26
82,1,0:51.0,,A. Crabbe misses 3-pt jump shot from 26 ft,22,26
83,1,0:51.0,,Offensive rebound by P. Connaughton,22,26
84,1,0:51.0,,P. Connaughton makes 2-pt layup from 1 ft,22,28
85,1,0:42.0,Personal foul by M. Leonard (drawn by Z. Randolph),,22,28
86,1,0:33.0,V. Carter makes 2-pt jump shot from 6 ft (assist by Z. Randolph),,24,28
87,1,0:15.0,,D. Lillard misses 3-pt jump shot from 25 ft,24,28
88,1,0:13.0,Defensive rebound by J. Ennis,,24,28
89,1,0:00.0,J. Ennis misses 3-pt jump shot from 24 ft,,24,28
90,1,0:00.0,Offensive rebound by Team,,24,28
91,2,11:45.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),24,31
92,2,11:45.0,,Shooting foul by J. Ennis (drawn by A. Crabbe),24,31
93,2,11:45.0,M. Conley enters the game for A. Harrison,,24,31
94,2,11:45.0,,A. Crabbe makes free throw 1 of 1,24,32
95,2,11:32.0,Shooting foul by A. Crabbe (drawn by V. Carter),,24,32
96,2,11:32.0,V. Carter makes free throw 1 of 2,,25,32
97,2,11:32.0,V. Carter makes free throw 2 of 2,,26,32
98,2,11:24.0,,Shooting foul by J. Green (drawn by D. Lillard),26,32
99,2,11:24.0,,D. Lillard makes free throw 1 of 2,26,33
100,2,11:24.0,,D. Lillard makes free throw 2 of 2,26,34
101,2,11:08.0,Z. Randolph makes 2-pt hook shot from 3 ft,,28,34
102,2,10:50.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),28,37
103,2,10:31.0,Z. Randolph misses 2-pt jump shot from 19 ft,,28,37
104,2,10:30.0,,Defensive rebound by A. Crabbe,28,37
105,2,10:22.0,,D. Lillard makes 2-pt jump shot from 22 ft,28,39
106,2,10:12.0,Memphis full timeout,,28,39
107,2,10:12.0,C. Parsons enters the game for J. Ennis,,28,39
108,2,10:12.0,,E. Turner enters the game for P. Connaughton,28,39
109,2,10:01.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by M. Conley),,31,39
110,2,9:42.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),31,42
111,2,9:28.0,Turnover by M. Conley (bad pass),,31,42
112,2,9:16.0,,A. Crabbe makes 2-pt jump shot from 18 ft (assist by E. Turner),31,44
113,2,9:04.0,J. Green makes 2-pt layup from 2 ft,,33,44
114,2,9:04.0,Shooting foul by A. Aminu (drawn by J. Green),,33,44
115,2,9:04.0,T. Allen enters the game for V. Carter,,33,44
116,2,9:04.0,J. Green makes free throw 1 of 1,,34,44
117,2,8:52.0,,M. Leonard misses 3-pt jump shot from 25 ft,34,44
118,2,8:52.0,Defensive rebound by T. Allen,,34,44
119,2,8:36.0,T. Allen misses 3-pt jump shot from 24 ft,,34,44
120,2,8:34.0,Offensive rebound by Z. Randolph,,34,44
121,2,8:30.0,Shooting foul by M. Leonard (drawn by Z. Randolph),,34,44
122,2,8:30.0,Z. Randolph misses free throw 1 of 2,,34,44
123,2,8:30.0,Offensive rebound by Team,,34,44
124,2,8:30.0,,C. McCollum enters the game for D. Lillard,34,44
125,2,8:30.0,Z. Randolph makes free throw 2 of 2,,35,44
126,2,8:08.0,,A. Crabbe misses 2-pt jump shot from 22 ft,35,44
127,2,8:08.0,,Offensive rebound by Team,35,44
128,2,8:08.0,M. Gasol enters the game for Z. Randolph,,35,44
129,2,8:08.0,,M. Plumlee enters the game for M. Leonard,35,44
130,2,7:56.0,,A. Aminu misses 3-pt jump shot from 23 ft,35,44
131,2,7:55.0,,Offensive rebound by C. McCollum,35,44
132,2,7:55.0,,C. McCollum makes 2-pt layup from 2 ft,35,46
133,2,7:36.0,Personal foul by A. Crabbe (drawn by M. Gasol),,35,46
134,2,7:24.0,Shooting foul by E. Turner (drawn by J. Green),,35,46
135,2,7:24.0,J. Green makes free throw 1 of 2,,36,46
136,2,7:24.0,A. Harrison enters the game for M. Conley,,36,46
137,2,7:24.0,J. Green makes free throw 2 of 2,,37,46
138,2,7:12.0,,A. Crabbe makes 2-pt jump shot from 18 ft (assist by E. Turner),37,48
139,2,6:56.0,C. Parsons misses 2-pt layup from 1 ft,,37,48
140,2,6:55.0,,Defensive rebound by A. Aminu,37,48
141,2,6:50.0,,M. Plumlee makes 2-pt jump shot from 4 ft (assist by A. Aminu),37,50
142,2,6:50.0,,Shooting foul by J. Green (drawn by M. Plumlee),37,50
143,2,6:50.0,,M. Plumlee makes free throw 1 of 1,37,51
144,2,6:32.0,C. Parsons misses 3-pt jump shot from 26 ft,,37,51
145,2,6:31.0,,Defensive rebound by Team,37,51
146,2,6:31.0,Z. Randolph enters the game for J. Green,,37,51
147,2,6:22.0,,Personal foul by A. Harrison (drawn by C. McCollum),37,51
148,2,6:11.0,,E. Turner makes 2-pt layup from 1 ft,37,53
149,2,6:06.0,Memphis full timeout,,37,53
150,2,5:52.0,M. Gasol misses 2-pt jump shot from 18 ft,,37,53
151,2,5:51.0,,Defensive rebound by A. Aminu,37,53
152,2,5:31.0,,E. Turner misses 2-pt jump shot from 11 ft,37,53
153,2,5:30.0,Defensive rebound by Z. Randolph,,37,53
154,2,5:25.0,Shooting foul by E. Turner (drawn by A. Harrison),,37,53
155,2,5:25.0,A. Harrison misses free throw 1 of 2,,37,53
156,2,5:25.0,Offensive rebound by Team,,37,53
157,2,5:25.0,,D. Lillard enters the game for E. Turner,37,53
158,2,5:25.0,A. Harrison makes free throw 2 of 2,,38,53
159,2,5:14.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Plumlee),38,56
160,2,4:58.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,40,56
161,2,4:49.0,,Personal foul by A. Harrison (drawn by D. Lillard),40,56
162,2,4:49.0,,D. Lillard misses free throw 1 of 2,40,56
163,2,4:49.0,,Offensive rebound by Team,40,56
164,2,4:49.0,V. Carter enters the game for C. Parsons,,40,56
165,2,4:49.0,M. Conley enters the game for A. Harrison,,40,56
166,2,4:49.0,,D. Lillard makes free throw 2 of 2,40,57
167,2,4:34.0,M. Gasol misses 2-pt jump shot from 10 ft,,40,57
168,2,4:33.0,Offensive rebound by V. Carter,,40,57
169,2,4:31.0,V. Carter misses 2-pt layup from 2 ft,,40,57
170,2,4:29.0,Offensive rebound by Z. Randolph,,40,57
171,2,4:25.0,Z. Randolph makes 2-pt hook shot from 2 ft,,42,57
172,2,4:19.0,,Offensive foul by A. Aminu (drawn by M. Conley),42,57
173,2,4:19.0,,Turnover by A. Aminu (offensive foul),42,57
174,2,4:07.0,M. Gasol makes 2-pt jump shot from 5 ft (assist by M. Conley),,44,57
175,2,4:07.0,Shooting foul by C. McCollum (drawn by M. Gasol),,44,57
176,2,4:07.0,M. Gasol makes free throw 1 of 1,,45,57
177,2,3:57.0,,C. McCollum misses 3-pt jump shot from 25 ft,45,57
178,2,3:56.0,Defensive rebound by M. Gasol,,45,57
179,2,3:49.0,Shooting block foul by M. Plumlee (drawn by M. Gasol),,45,57
180,2,3:49.0,M. Gasol makes free throw 1 of 2,,46,57
181,2,3:49.0,M. Gasol makes free throw 2 of 2,,47,57
182,2,3:36.0,,M. Plumlee misses 2-pt layup from 3 ft (block by M. Gasol),47,57
183,2,3:35.0,,Offensive rebound by M. Plumlee,47,57
184,2,3:35.0,,Shooting foul by V. Carter (drawn by M. Plumlee),47,57
185,2,3:35.0,,M. Plumlee makes free throw 1 of 2,47,58
186,2,3:35.0,,M. Plumlee makes free throw 2 of 2,47,59
187,2,3:23.0,Turnover by M. Conley (bad pass),,47,59
188,2,3:09.0,,D. Lillard misses 2-pt jump shot from 20 ft,47,59
189,2,3:09.0,Defensive rebound by Z. Randolph,,47,59
190,2,2:59.0,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Conley),,50,59
191,2,2:57.0,,Portland full timeout,50,59
192,2,2:35.0,,A. Crabbe misses 3-pt jump shot from 23 ft,50,59
193,2,2:34.0,,Offensive rebound by M. Plumlee,50,59
194,2,2:26.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Plumlee),50,62
195,2,2:12.0,Shooting foul by A. Crabbe (drawn by M. Conley),,50,62
196,2,2:12.0,M. Conley makes free throw 1 of 3,,51,62
197,2,2:12.0,M. Conley misses free throw 2 of 3,,51,62
198,2,2:12.0,Offensive rebound by Team,,51,62
199,2,2:12.0,,P. Connaughton enters the game for A. Crabbe,51,62
200,2,2:12.0,M. Conley makes free throw 3 of 3,,52,62
201,2,1:55.0,,P. Connaughton misses 2-pt jump shot from 15 ft,52,62
202,2,1:53.0,Defensive rebound by M. Gasol,,52,62
203,2,1:43.0,Z. Randolph makes 2-pt hook shot from 2 ft (assist by M. Gasol),,54,62
204,2,1:29.0,,D. Lillard misses 2-pt jump shot from 17 ft,54,62
205,2,1:29.0,Defensive rebound by Z. Randolph,,54,62
206,2,1:21.0,M. Gasol makes 2-pt jump shot from 9 ft (assist by M. Conley),,56,62
207,2,0:59.0,,Turnover by D. Lillard (bad pass; steal by T. Allen),56,62
208,2,0:59.0,Turnover by T. Allen (bad pass),,56,62
209,2,0:49.0,,A. Aminu misses 2-pt jump shot from 22 ft,56,62
210,2,0:48.0,Defensive rebound by Z. Randolph,,56,62
211,2,0:40.0,M. Gasol misses 3-pt jump shot from 25 ft,,56,62
212,2,0:39.0,,Defensive rebound by C. McCollum,56,62
213,2,0:31.0,,Turnover by C. McCollum (step out of bounds),56,62
214,2,0:31.0,Memphis full timeout,,56,62
215,2,0:10.0,M. Conley misses 3-pt jump shot from 25 ft,,56,62
216,2,0:09.0,,Defensive rebound by A. Aminu,56,62
217,2,0:02.0,,A. Aminu misses 2-pt dunk at rim,56,62
218,2,0:01.0,,Offensive rebound by D. Lillard,56,62
219,2,0:00.0,,D. Lillard misses 2-pt layup from 2 ft,56,62
220,2,0:00.0,Defensive rebound by Z. Randolph,,56,62
221,3,11:43.0,,N. Vonleh misses 2-pt jump shot from 18 ft,56,62
222,3,11:42.0,Defensive rebound by T. Allen,,56,62
223,3,11:25.0,M. Gasol misses 2-pt jump shot from 8 ft,,56,62
224,3,11:24.0,Offensive rebound by J. Green,,56,62
225,3,11:23.0,Shooting foul by N. Vonleh (drawn by J. Green),,56,62
226,3,11:23.0,J. Green misses free throw 1 of 2,,56,62
227,3,11:23.0,Offensive rebound by Team,,56,62
228,3,11:23.0,J. Green makes free throw 2 of 2,,57,62
229,3,11:06.0,,C. McCollum misses 3-pt jump shot from 23 ft,57,62
230,3,11:05.0,Defensive rebound by M. Gasol,,57,62
231,3,10:45.0,J. Green misses 3-pt jump shot from 25 ft,,57,62
232,3,10:45.0,,Defensive rebound by C. McCollum,57,62
233,3,10:35.0,,Shooting foul by T. Allen (drawn by C. McCollum),57,62
234,3,10:35.0,,C. McCollum makes free throw 1 of 2,57,63
235,3,10:35.0,,C. McCollum makes free throw 2 of 2,57,64
236,3,10:12.0,M. Conley makes 3-pt jump shot from 25 ft,,60,64
237,3,10:00.0,,D. Lillard makes 3-pt jump shot from 27 ft,60,67
238,3,9:42.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by M. Conley),,63,67
239,3,9:18.0,,D. Lillard misses 3-pt jump shot from 26 ft,63,67
240,3,9:16.0,Defensive rebound by C. Parsons,,63,67
241,3,9:05.0,Shooting foul by N. Vonleh (drawn by M. Gasol),,63,67
242,3,9:05.0,M. Gasol makes 2-pt hook shot from 4 ft,,65,67
243,3,9:05.0,M. Gasol makes free throw 1 of 1,,66,67
244,3,8:50.0,,C. McCollum makes 2-pt jump shot from 20 ft (assist by E. Turner),66,69
245,3,8:33.0,C. Parsons misses 3-pt jump shot from 25 ft,,66,69
246,3,8:32.0,,Defensive rebound by N. Vonleh,66,69
247,3,8:18.0,,D. Lillard misses 3-pt jump shot from 23 ft,66,69
248,3,8:18.0,Defensive rebound by T. Allen,,66,69
249,3,8:18.0,Personal foul by N. Vonleh (drawn by T. Allen),,66,69
250,3,8:02.0,Turnover by J. Green (traveling),,66,69
251,3,8:02.0,Violation by Team (jump ball),,66,69
252,3,7:40.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by C. McCollum),66,72
253,3,7:28.0,J. Green makes 2-pt jump shot from 17 ft (assist by T. Allen),,68,72
254,3,7:14.0,,M. Plumlee misses 2-pt jump shot from 18 ft,68,72
255,3,7:13.0,,Offensive rebound by C. McCollum,68,72
256,3,7:13.0,,C. McCollum makes 2-pt layup from 1 ft,68,74
257,3,6:54.0,,Offensive charge foul by M. Gasol (drawn by M. Plumlee),68,74
258,3,6:54.0,Turnover by M. Gasol (offensive foul),,68,74
259,3,6:35.0,,D. Lillard misses 2-pt jump shot from 10 ft,68,74
260,3,6:32.0,Defensive rebound by M. Conley,,68,74
261,3,6:27.0,Shooting foul by C. McCollum (drawn by M. Gasol),,68,74
262,3,6:27.0,M. Gasol makes free throw 1 of 2,,69,74
263,3,6:27.0,M. Gasol makes free throw 2 of 2,,70,74
264,3,6:05.0,,M. Plumlee misses 2-pt jump shot from 19 ft,70,74
265,3,6:04.0,Defensive rebound by T. Allen,,70,74
266,3,5:55.0,M. Conley misses 3-pt jump shot from 26 ft,,70,74
267,3,5:55.0,,Defensive rebound by M. Plumlee,70,74
268,3,5:48.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),70,76
269,3,5:29.0,M. Conley misses 3-pt jump shot from 25 ft,,70,76
270,3,5:28.0,,Defensive rebound by E. Turner,70,76
271,3,5:19.0,,E. Turner misses 2-pt jump shot from 18 ft,70,76
272,3,5:19.0,Defensive rebound by J. Green,,70,76
273,3,5:19.0,Personal foul by N. Vonleh (drawn by J. Green),,70,76
274,3,5:19.0,,Portland full timeout,70,76
275,3,5:19.0,J. Green makes free throw 1 of 2,,71,76
276,3,5:19.0,A. Harrison enters the game for M. Conley,,70,76
277,3,5:19.0,,A. Crabbe enters the game for C. McCollum,70,76
278,3,5:19.0,J. Green makes free throw 2 of 2,,72,76
279,3,4:56.0,,E. Turner misses 2-pt jump shot from 6 ft (block by M. Gasol),72,76
280,3,4:55.0,Defensive rebound by T. Allen,,72,76
281,3,4:32.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by C. Parsons),,74,76
282,3,4:13.0,,E. Turner misses 2-pt jump shot from 16 ft,74,76
283,3,4:13.0,,Offensive rebound by M. Plumlee,74,76
284,3,4:13.0,,M. Plumlee misses 2-pt layup at rim,74,76
285,3,4:11.0,Defensive rebound by J. Green,,74,76
286,3,3:59.0,T. Allen misses 3-pt jump shot from 24 ft,,74,76
287,3,3:58.0,,Defensive rebound by M. Plumlee,74,76
288,3,3:50.0,,Personal foul by T. Allen (drawn by D. Lillard),74,76
289,3,3:50.0,,P. Connaughton enters the game for E. Turner,74,76
290,3,3:50.0,Z. Randolph enters the game for J. Green,,74,76
291,3,3:50.0,V. Carter enters the game for C. Parsons,,74,76
292,3,3:50.0,,A. Aminu enters the game for N. Vonleh,74,76
293,3,3:42.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Plumlee),74,79
294,3,3:30.0,T. Allen misses 2-pt layup from 1 ft,,74,79
295,3,3:29.0,,Defensive rebound by M. Plumlee,74,79
296,3,3:21.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by P. Connaughton),74,82
297,3,3:21.0,Memphis full timeout,,74,82
298,3,3:21.0,J. Ennis enters the game for T. Allen,,74,82
299,3,3:21.0,,M. Leonard enters the game for M. Plumlee,74,82
300,3,3:03.0,M. Gasol makes 2-pt hook shot from 4 ft,,76,82
301,3,2:45.0,,D. Lillard misses 2-pt jump shot from 19 ft,76,82
302,3,2:44.0,Defensive rebound by Z. Randolph,,76,82
303,3,2:27.0,A. Harrison makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,79,82
304,3,2:07.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by D. Lillard),79,85
305,3,1:41.0,J. Ennis misses 3-pt jump shot from 25 ft,,79,85
306,3,1:41.0,,Defensive rebound by A. Crabbe,79,85
307,3,1:23.0,,C. McCollum enters the game for D. Lillard,79,85
308,3,1:21.0,,Personal foul by M. Gasol (drawn by M. Leonard),79,85
309,3,1:21.0,M. Conley enters the game for M. Gasol,,79,85
310,3,1:16.0,,Turnover by C. McCollum (bad pass; steal by V. Carter),79,85
311,3,1:06.0,A. Harrison makes 2-pt layup from 1 ft,,81,85
312,3,1:06.0,Shooting foul by A. Aminu (drawn by A. Harrison),,81,85
313,3,1:06.0,A. Harrison makes free throw 1 of 1,,82,85
314,3,0:50.0,,Turnover by C. McCollum (lost ball),82,85
315,3,0:38.0,M. Conley makes 2-pt jump shot from 3 ft (assist by A. Harrison),,84,85
316,3,0:27.0,,C. McCollum misses 3-pt jump shot from 25 ft,84,85
317,3,0:26.0,Defensive rebound by M. Conley,,84,85
318,3,0:03.0,Z. Randolph misses 3-pt jump shot from 25 ft,,84,85
319,3,0:02.0,,Defensive rebound by M. Leonard,84,85
320,3,0:00.0,,M. Leonard misses 3-pt jump shot from 82 ft,84,85
321,3,0:00.0,,Offensive rebound by Team,84,85
322,4,11:40.0,Shooting foul by C. McCollum (drawn by V. Carter),,84,85
323,4,11:40.0,V. Carter makes free throw 1 of 2,,85,85
324,4,11:40.0,V. Carter makes free throw 2 of 2,,86,85
325,4,11:32.0,,Turnover by C. McCollum (traveling),86,85
326,4,11:32.0,,Violation by Team (jump ball),86,85
327,4,11:19.0,V. Carter misses 2-pt layup from 2 ft,,86,85
328,4,11:19.0,,Defensive rebound by Team,86,85
329,4,11:19.0,Loose ball foul by V. Carter (drawn by A. Aminu),,86,85
330,4,11:02.0,,C. McCollum misses 3-pt jump shot from 25 ft,86,85
331,4,11:02.0,Defensive rebound by Z. Randolph,,86,85
332,4,10:50.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Conley),,88,85
333,4,10:50.0,,Portland full timeout,88,85
334,4,10:50.0,,E. Turner enters the game for P. Connaughton,88,85
335,4,10:29.0,,A. Aminu makes 2-pt layup from 1 ft,88,87
336,4,10:14.0,Turnover by M. Conley (bad pass; steal by A. Aminu),,88,87
337,4,10:00.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Aminu),88,90
338,4,10:00.0,Memphis full timeout,,88,90
339,4,10:00.0,M. Gasol enters the game for M. Conley,,88,90
340,4,9:47.0,Shooting foul by A. Crabbe (drawn by J. Ennis),,88,90
341,4,9:47.0,J. Ennis misses free throw 1 of 2,,88,90
342,4,9:47.0,Offensive rebound by Team,,88,90
343,4,9:47.0,T. Allen enters the game for V. Carter,,88,90
344,4,9:47.0,J. Ennis makes free throw 2 of 2,,89,90
345,4,9:36.0,,Offensive foul by C. McCollum (drawn by J. Ennis),89,90
346,4,9:36.0,,Turnover by C. McCollum (offensive foul),89,90
347,4,9:22.0,Turnover by Z. Randolph (bad pass),,89,90
348,4,9:22.0,,D. Lillard enters the game for C. McCollum,89,90
349,4,9:06.0,,Personal foul by T. Allen (drawn by D. Lillard),89,90
350,4,8:55.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by M. Leonard),89,93
351,4,8:41.0,Personal foul by M. Leonard (drawn by M. Gasol),,89,93
352,4,8:41.0,M. Conley enters the game for A. Harrison,,89,93
353,4,8:34.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,92,93
354,4,8:13.0,,Turnover by D. Lillard (bad pass; steal by T. Allen),92,93
355,4,8:07.0,Turnover by T. Allen (lost ball),,92,93
356,4,8:07.0,,M. Plumlee enters the game for M. Leonard,92,93
357,4,7:53.0,,A. Crabbe misses 2-pt layup at rim,92,93
358,4,7:52.0,Defensive rebound by J. Ennis,,92,93
359,4,7:45.0,T. Allen misses 2-pt layup from 2 ft,,92,93
360,4,7:44.0,Offensive rebound by Z. Randolph,,92,93
361,4,7:44.0,Z. Randolph makes 2-pt layup from 1 ft,,94,93
362,4,7:26.0,,D. Lillard misses 2-pt jump shot from 20 ft,94,93
363,4,7:25.0,Defensive rebound by Z. Randolph,,94,93
364,4,7:13.0,M. Gasol misses 3-pt jump shot from 25 ft,,94,93
365,4,7:12.0,,Defensive rebound by E. Turner,94,93
366,4,7:04.0,,Turnover by E. Turner (lost ball; steal by Z. Randolph),94,93
367,4,7:04.0,,Loose ball foul by E. Turner (drawn by M. Conley),94,93
368,4,6:53.0,Z. Randolph misses 2-pt jump shot from 4 ft (block by A. Aminu),,94,93
369,4,6:53.0,,Defensive rebound by Team,94,93
370,4,6:53.0,Loose ball foul by Z. Randolph (drawn by D. Lillard),,94,93
371,4,6:33.0,,A. Aminu misses 3-pt jump shot from 23 ft,94,93
372,4,6:32.0,,Offensive rebound by M. Plumlee,94,93
373,4,6:29.0,,M. Plumlee misses 2-pt jump shot from 7 ft (block by M. Gasol),94,93
374,4,6:29.0,,Offensive rebound by Team,94,93
375,4,6:29.0,V. Carter enters the game for J. Ennis,,94,93
376,4,6:25.0,,Shooting foul by M. Gasol (drawn by D. Lillard),94,93
377,4,6:25.0,,D. Lillard makes free throw 1 of 2,94,94
378,4,6:25.0,,D. Lillard makes free throw 2 of 2,94,95
379,4,6:04.0,Memphis full timeout,,94,95
380,4,5:59.0,M. Gasol makes 2-pt layup from 1 ft (assist by V. Carter),,96,95
381,4,5:40.0,,D. Lillard makes 2-pt jump shot from 21 ft,96,97
382,4,5:20.0,Turnover by M. Gasol (lost ball; steal by M. Plumlee),,96,97
383,4,5:11.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),96,100
384,4,4:52.0,Z. Randolph makes 2-pt hook shot from 3 ft (assist by M. Gasol),,98,100
