,QUARTER,TIME_REMAINING,ORLANDO_ACTION,HOUSTON_ACTION,ORLANDO_SCORE,HOUSTON_SCORE
86,1,2:14.0,Turnover by A. Gordon (lost ball; steal by J. Harden),,28,28
87,1,2:07.0,,Turnover by T. Ariza (bad pass),28,28
88,1,2:07.0,D. Augustin enters the game for E. Payton,,28,28
89,1,2:07.0,B. Biyombo enters the game for N. Vučević,,28,28
90,1,1:53.0,S. Ibaka misses 2-pt jump shot from 13 ft,,28,28
91,1,1:52.0,,Defensive rebound by J. Harden,28,28
92,1,1:43.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),28,31
93,1,1:20.0,C. Watson misses 3-pt jump shot from 26 ft,,28,31
94,1,1:19.0,,Defensive rebound by E. Gordon,28,31
95,1,1:10.0,,T. Ariza misses 3-pt jump shot from 23 ft,28,31
96,1,1:09.0,,Offensive rebound by T. Ariza,28,31
97,1,1:05.0,,T. Ariza makes 2-pt layup from 1 ft,28,33
98,1,0:46.0,A. Gordon misses 3-pt jump shot from 23 ft,,28,33
99,1,0:46.0,,Defensive rebound by S. Dekker,28,33
100,1,0:38.0,,S. Dekker misses 3-pt jump shot from 24 ft,28,33
101,1,0:35.0,Defensive rebound by B. Biyombo,,28,33
102,1,0:20.0,Turnover by B. Biyombo (lost ball; steal by N. Hilário),,28,33
103,1,0:17.0,,N. Hilário makes 2-pt dunk at rim,28,35
104,1,0:06.0,Personal take foul by E. Gordon (drawn by D. Augustin),,28,35
105,1,0:02.0,A. Gordon misses 3-pt jump shot from 26 ft,,28,35
106,1,0:01.0,,Defensive rebound by N. Hilário,28,35
107,2,11:49.0,,Personal foul by B. Biyombo (drawn by N. Hilário),28,35
108,2,11:41.0,,N. Hilário makes 2-pt jump shot from 13 ft (assist by P. Beverley),28,37
109,2,11:25.0,E. Fournier misses 3-pt jump shot from 25 ft,,28,37
110,2,11:24.0,,Defensive rebound by Team,28,37
111,2,11:11.0,,E. Gordon makes 2-pt hook shot from 4 ft,28,39
112,2,11:00.0,D. Augustin misses 2-pt jump shot from 17 ft,,28,39
113,2,10:59.0,,Defensive rebound by N. Hilário,28,39
114,2,10:47.0,,N. Hilário makes 2-pt jump shot from 19 ft (assist by P. Beverley),28,41
115,2,10:29.0,C. Watson misses 2-pt jump shot from 18 ft,,28,41
116,2,10:29.0,,Defensive rebound by P. Beverley,28,41
117,2,10:22.0,,S. Dekker misses 2-pt layup from 3 ft (block by B. Biyombo),28,41
118,2,10:21.0,Defensive rebound by E. Fournier,,28,41
119,2,10:09.0,Personal foul by N. Hilário (drawn by E. Fournier),,28,41
120,2,9:59.0,Shooting foul by P. Beverley (drawn by D. Augustin),,28,41
121,2,9:59.0,D. Augustin makes free throw 1 of 2,,29,41
122,2,9:59.0,D. Augustin makes free throw 2 of 2,,30,41
123,2,9:49.0,,N. Hilário makes 2-pt layup from 3 ft (assist by P. Beverley),30,43
124,2,9:49.0,,Shooting foul by D. Rudež (drawn by N. Hilário),30,43
125,2,9:49.0,,N. Hilário makes free throw 1 of 1,30,44
126,2,9:27.0,B. Biyombo misses 2-pt jump shot from 9 ft,,30,44
127,2,9:26.0,,Defensive rebound by C. Brewer,30,44
128,2,9:12.0,,N. Hilário makes 2-pt layup from 2 ft (assist by S. Dekker),30,46
129,2,8:52.0,D. Rudež misses 3-pt jump shot from 26 ft,,30,46
130,2,8:51.0,,Defensive rebound by E. Gordon,30,46
131,2,8:40.0,,P. Beverley misses 3-pt jump shot from 26 ft,30,46
132,2,8:39.0,Defensive rebound by D. Augustin,,30,46
133,2,8:36.0,Turnover by D. Augustin (bad pass),,30,46
134,2,8:36.0,Official timeout,,30,46
135,2,8:36.0,,C. Capela enters the game for N. Hilário,30,46
136,2,8:16.0,,Shooting foul by E. Fournier (drawn by C. Capela),30,46
137,2,8:16.0,,C. Capela misses free throw 1 of 2,30,46
138,2,8:16.0,,Offensive rebound by Team,30,46
139,2,8:16.0,,C. Capela misses free throw 2 of 2,30,46
140,2,8:16.0,Defensive rebound by C. Watson,,30,46
141,2,8:02.0,Turnover by E. Fournier (lost ball; steal by C. Capela),,30,46
142,2,7:59.0,,Shooting foul by D. Rudež (drawn by S. Dekker),30,46
143,2,7:59.0,,S. Dekker misses free throw 1 of 2,30,46
144,2,7:59.0,,Offensive rebound by Team,30,46
145,2,7:59.0,,S. Dekker makes free throw 2 of 2,30,47
146,2,7:49.0,D. Augustin misses 3-pt jump shot from 26 ft,,30,47
147,2,7:49.0,,Defensive rebound by C. Capela,30,47
148,2,7:39.0,,S. Dekker makes 3-pt jump shot from 25 ft (assist by P. Beverley),30,50
149,2,7:39.0,Orlando full timeout,,30,50
150,2,7:22.0,Shooting foul by S. Dekker (drawn by D. Augustin),,30,50
151,2,7:22.0,D. Augustin makes free throw 1 of 2,,31,50
152,2,7:22.0,,J. Harden enters the game for E. Gordon,31,50
153,2,7:22.0,,R. Anderson enters the game for S. Dekker,31,50
154,2,7:22.0,,T. Ariza enters the game for C. Brewer,31,50
155,2,7:22.0,S. Ibaka enters the game for E. Fournier,,31,50
156,2,7:22.0,A. Gordon enters the game for D. Rudež,,31,50
157,2,7:22.0,D. Augustin makes free throw 2 of 2,,32,50
158,2,7:09.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),32,52
159,2,6:54.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by C. Watson),,35,52
160,2,6:29.0,,Shooting foul by S. Ibaka (drawn by J. Harden),35,52
161,2,6:29.0,,J. Harden makes free throw 1 of 3,35,53
162,2,6:29.0,,J. Harden makes free throw 2 of 3,35,54
163,2,6:29.0,E. Fournier enters the game for C. Watson,,35,54
164,2,6:29.0,N. Vučević enters the game for B. Biyombo,,35,54
165,2,6:29.0,,J. Harden makes free throw 3 of 3,35,55
166,2,6:13.0,Shooting foul by T. Ariza (drawn by D. Augustin),,35,55
167,2,6:13.0,D. Augustin makes free throw 1 of 2,,36,55
168,2,6:13.0,D. Augustin makes free throw 2 of 2,,37,55
169,2,5:58.0,,P. Beverley makes 2-pt dunk at rim (assist by J. Harden),37,57
170,2,5:54.0,Orlando full timeout,,37,57
171,2,5:36.0,Personal foul by P. Beverley (drawn by D. Augustin),,37,57
172,2,5:36.0,D. Augustin misses free throw 1 of 2,,37,57
173,2,5:36.0,Offensive rebound by Team,,37,57
174,2,5:36.0,D. Augustin misses free throw 2 of 2,,37,57
175,2,5:36.0,,Defensive rebound by C. Capela,37,57
176,2,5:15.0,,J. Harden makes 3-pt jump shot from 25 ft,37,60
177,2,5:04.0,N. Vučević makes 2-pt jump shot from 15 ft,,39,60
178,2,4:56.0,,Turnover by J. Harden (bad pass; steal by N. Vučević),39,60
179,2,4:51.0,S. Ibaka makes 2-pt dunk at rim (assist by A. Gordon),,41,60
180,2,4:33.0,,J. Harden misses 2-pt jump shot from 12 ft,41,60
181,2,4:32.0,Defensive rebound by N. Vučević,,41,60
182,2,4:23.0,D. Augustin misses 2-pt layup from 1 ft,,41,60
183,2,4:22.0,Offensive rebound by D. Augustin,,41,60
184,2,4:14.0,D. Augustin makes 3-pt jump shot from 22 ft (assist by E. Fournier),,44,60
185,2,4:03.0,,J. Harden makes 2-pt layup from 1 ft,44,62
186,2,4:03.0,,Shooting foul by A. Gordon (drawn by J. Harden),44,62
187,2,4:03.0,E. Payton enters the game for D. Augustin,,44,62
188,2,4:03.0,,E. Gordon enters the game for P. Beverley,44,62
189,2,4:03.0,,J. Harden makes free throw 1 of 1,44,63
190,2,3:46.0,E. Fournier misses 2-pt layup from 2 ft,,44,63
191,2,3:45.0,Offensive rebound by N. Vučević,,44,63
192,2,3:45.0,N. Vučević makes 2-pt layup from 2 ft,,46,63
193,2,3:30.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),46,65
194,2,3:22.0,Turnover by E. Payton (lost ball),,46,65
195,2,3:15.0,,R. Anderson misses 3-pt jump shot from 24 ft,46,65
196,2,3:14.0,Defensive rebound by E. Payton,,46,65
197,2,3:03.0,S. Ibaka makes 2-pt hook shot from 8 ft,,48,65
198,2,2:37.0,,J. Harden misses 3-pt jump shot from 25 ft (block by N. Vučević),48,65
199,2,2:36.0,Defensive rebound by E. Payton,,48,65
200,2,2:34.0,Turnover by E. Payton (lost ball; steal by T. Ariza),,48,65
201,2,2:31.0,,C. Capela makes 2-pt dunk at rim (assist by T. Ariza),48,67
202,2,2:07.0,S. Ibaka misses 3-pt jump shot from 26 ft,,48,67
203,2,2:06.0,Offensive rebound by A. Gordon,,48,67
204,2,2:02.0,E. Fournier misses 3-pt jump shot from 25 ft,,48,67
205,2,2:01.0,Offensive rebound by N. Vučević,,48,67
206,2,2:01.0,N. Vučević misses 2-pt layup from 2 ft,,48,67
207,2,1:59.0,,Defensive rebound by C. Capela,48,67
208,2,1:50.0,,E. Gordon misses 3-pt jump shot from 27 ft,48,67
209,2,1:50.0,Defensive rebound by N. Vučević,,48,67
210,2,1:42.0,E. Fournier makes 2-pt layup from 2 ft,,50,67
211,2,1:35.0,,J. Harden misses 2-pt layup from 3 ft,50,67
212,2,1:34.0,Defensive rebound by N. Vučević,,50,67
213,2,1:25.0,S. Ibaka makes 2-pt dunk at rim (assist by A. Gordon),,52,67
214,2,1:08.0,,T. Ariza misses 3-pt jump shot from 24 ft,52,67
215,2,1:08.0,,Offensive rebound by T. Ariza,52,67
216,2,1:02.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by R. Anderson),52,70
217,2,0:51.0,E. Payton misses 2-pt jump shot from 17 ft,,52,70
218,2,0:51.0,,Defensive rebound by J. Harden,52,70
219,2,0:31.0,,Turnover by J. Harden (bad pass; steal by N. Vučević),52,70
220,2,0:26.0,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),,54,70
221,2,0:03.0,,J. Harden misses 2-pt jump shot from 6 ft (block by E. Fournier),54,70
222,2,0:02.0,,Offensive rebound by Team,54,70
223,2,0:02.0,,Turnover by Team (bad pass),54,70
224,2,0:02.0,,Houston full timeout,54,70
225,2,0:02.0,C. Watson enters the game for A. Gordon,,54,70
226,2,0:02.0,D. Augustin enters the game for E. Payton,,54,70
227,2,0:01.0,Turnover by C. Watson (bad pass),,54,70
228,3,11:41.0,,J. Harden misses 3-pt jump shot from 23 ft,54,70
229,3,11:41.0,Defensive rebound by N. Vučević,,54,70
230,3,11:23.0,E. Fournier makes 2-pt layup from 2 ft (assist by E. Payton),,56,70
231,3,11:03.0,,P. Beverley misses 3-pt jump shot from 24 ft,56,70
232,3,11:02.0,Defensive rebound by N. Vučević,,56,70
233,3,10:48.0,E. Payton misses 2-pt jump shot from 7 ft,,56,70
234,3,10:47.0,Offensive rebound by N. Vučević,,56,70
235,3,10:47.0,N. Vučević misses 2-pt layup from 2 ft,,56,70
236,3,10:46.0,Offensive rebound by N. Vučević,,56,70
237,3,10:46.0,N. Vučević makes 2-pt layup from 2 ft,,58,70
238,3,10:27.0,,T. Ariza misses 3-pt jump shot from 24 ft,58,70
239,3,10:26.0,Defensive rebound by N. Vučević,,58,70
240,3,10:20.0,Turnover by M. Hezonja (bad pass; steal by R. Anderson),,58,70
241,3,10:08.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by R. Anderson),58,73
242,3,9:45.0,N. Vučević misses 2-pt jump shot from 15 ft,,58,73
243,3,9:44.0,Offensive rebound by E. Fournier,,58,73
244,3,9:42.0,E. Fournier makes 2-pt layup from 3 ft,,60,73
245,3,9:28.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),60,76
246,3,9:08.0,S. Ibaka misses 2-pt jump shot from 18 ft,,60,76
247,3,9:07.0,,Defensive rebound by T. Ariza,60,76
248,3,8:58.0,,T. Ariza misses 3-pt jump shot from 24 ft,60,76
249,3,8:56.0,Defensive rebound by Team,,60,76
250,3,8:47.0,Personal foul by C. Capela (drawn by N. Vučević),,60,76
251,3,8:37.0,S. Ibaka misses 2-pt hook shot from 9 ft,,60,76
252,3,8:36.0,,Defensive rebound by T. Ariza,60,76
253,3,8:29.0,,J. Harden misses 2-pt jump shot from 10 ft,60,76
254,3,8:28.0,,Offensive rebound by J. Harden,60,76
255,3,8:28.0,,J. Harden misses 2-pt layup from 2 ft,60,76
256,3,8:28.0,Defensive rebound by Team,,60,76
257,3,8:18.0,M. Hezonja misses 2-pt layup from 2 ft,,60,76
258,3,8:17.0,,Defensive rebound by T. Ariza,60,76
259,3,8:10.0,,Shooting foul by M. Hezonja (drawn by J. Harden),60,76
260,3,8:10.0,,J. Harden misses free throw 1 of 3,60,76
261,3,8:10.0,,Offensive rebound by Team,60,76
262,3,8:10.0,,J. Harden makes free throw 2 of 3,60,77
263,3,8:10.0,,J. Harden makes free throw 3 of 3,60,78
264,3,7:57.0,Personal foul by P. Beverley (drawn by E. Fournier),,60,78
265,3,7:50.0,Turnover by M. Hezonja (lost ball),,60,78
266,3,7:36.0,,P. Beverley misses 3-pt jump shot from 24 ft,60,78
267,3,7:35.0,Defensive rebound by S. Ibaka,,60,78
268,3,7:28.0,E. Payton makes 2-pt jump shot from 6 ft,,62,78
269,3,7:12.0,,T. Ariza misses 2-pt layup from 1 ft,62,78
270,3,7:11.0,Defensive rebound by N. Vučević,,62,78
271,3,7:05.0,S. Ibaka misses 2-pt jump shot from 6 ft,,62,78
272,3,7:04.0,,Defensive rebound by C. Capela,62,78
273,3,6:46.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),62,81
274,3,6:31.0,M. Hezonja makes 2-pt jump shot from 20 ft (assist by E. Payton),,64,81
275,3,6:15.0,,J. Harden misses 2-pt jump shot from 15 ft,64,81
276,3,6:14.0,Defensive rebound by N. Vučević,,64,81
277,3,6:05.0,E. Payton makes 2-pt jump shot from 11 ft,,66,81
278,3,5:43.0,,C. Capela makes 2-pt dunk at rim (assist by P. Beverley),66,83
279,3,5:28.0,E. Payton misses 2-pt layup from 1 ft (block by C. Capela),,66,83
280,3,5:27.0,,Defensive rebound by P. Beverley,66,83
281,3,5:23.0,,Shooting foul by N. Vučević (drawn by J. Harden),66,83
282,3,5:23.0,,Houston full timeout,66,83
283,3,5:23.0,,J. Harden makes free throw 1 of 2,66,84
284,3,5:23.0,,N. Hilário enters the game for C. Capela,66,83
285,3,5:23.0,,E. Gordon enters the game for P. Beverley,66,83
286,3,5:23.0,,J. Harden makes free throw 2 of 2,66,85
287,3,5:11.0,E. Payton makes 2-pt layup from 2 ft (assist by N. Vučević),,68,85
288,3,4:56.0,,R. Anderson makes 2-pt jump shot from 4 ft (assist by T. Ariza),68,87
289,3,4:56.0,,Shooting foul by M. Hezonja (drawn by R. Anderson),68,87
290,3,4:56.0,,R. Anderson makes free throw 1 of 1,68,88
291,3,4:36.0,E. Fournier misses 2-pt jump shot from 6 ft,,68,88
292,3,4:36.0,,Defensive rebound by Team,68,88
293,3,4:24.0,,J. Harden misses 3-pt jump shot from 25 ft,68,88
294,3,4:23.0,Defensive rebound by N. Vučević,,68,88
295,3,4:13.0,M. Hezonja misses 2-pt jump shot from 21 ft,,68,88
296,3,4:12.0,,Defensive rebound by J. Harden,68,88
297,3,4:09.0,,Turnover by J. Harden (bad pass; steal by M. Hezonja),68,88
298,3,4:04.0,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),,70,88
299,3,3:45.0,,Turnover by E. Gordon (lost ball; steal by E. Payton),70,88
300,3,3:39.0,E. Payton makes 2-pt layup from 1 ft,,72,88
301,3,3:29.0,,Shooting foul by E. Payton (drawn by E. Gordon),72,88
302,3,3:29.0,,E. Gordon makes free throw 1 of 3,72,89
303,3,3:29.0,,E. Gordon makes free throw 2 of 3,72,90
304,3,3:29.0,,S. Dekker enters the game for R. Anderson,72,90
305,3,3:29.0,D. Augustin enters the game for E. Payton,,72,90
306,3,3:29.0,C. Watson enters the game for M. Hezonja,,72,90
307,3,3:29.0,,E. Gordon makes free throw 3 of 3,72,91
308,3,3:10.0,S. Ibaka makes 2-pt jump shot from 19 ft,,74,91
309,3,2:57.0,,E. Gordon misses 3-pt jump shot from 25 ft,74,91
310,3,2:56.0,Defensive rebound by C. Watson,,74,91
311,3,2:42.0,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Fournier),,76,91
312,3,2:27.0,,J. Harden makes 2-pt jump shot from 10 ft,76,93
313,3,2:21.0,Orlando full timeout,,76,93
314,3,2:21.0,,P. Beverley enters the game for T. Ariza,76,93
315,3,2:21.0,,C. Brewer enters the game for J. Harden,76,93
316,3,2:11.0,Shooting foul by N. Hilário (drawn by E. Fournier),,76,93
317,3,2:11.0,E. Fournier makes free throw 1 of 2,,77,93
318,3,2:11.0,E. Fournier makes free throw 2 of 2,,78,93
319,3,1:47.0,,N. Hilário misses 2-pt jump shot from 19 ft,78,93
320,3,1:47.0,Defensive rebound by C. Watson,,78,93
321,3,1:40.0,Shooting foul by C. Brewer (drawn by E. Fournier),,78,93
322,3,1:40.0,E. Fournier makes free throw 1 of 2,,79,93
323,3,1:40.0,B. Biyombo enters the game for N. Vučević,,79,93
324,3,1:40.0,E. Fournier makes free throw 2 of 2,,80,93
325,3,1:18.0,,Turnover by P. Beverley (bad pass; steal by C. Watson),80,93
326,3,1:11.0,Shooting foul by S. Dekker (drawn by D. Augustin),,80,93
327,3,1:11.0,D. Augustin makes free throw 1 of 2,,81,93
328,3,1:11.0,D. Augustin makes free throw 2 of 2,,82,93
329,3,0:48.0,,E. Gordon misses 2-pt jump shot from 10 ft,82,93
330,3,0:47.0,Defensive rebound by S. Ibaka,,82,93
331,3,0:31.0,B. Biyombo makes 2-pt jump shot from 11 ft (assist by D. Augustin),,84,93
332,3,0:23.0,,Shooting foul by C. Watson (drawn by E. Gordon),84,93
333,3,0:23.0,,E. Gordon makes free throw 1 of 2,84,94
334,3,0:23.0,,E. Gordon misses free throw 2 of 2,84,94
335,3,0:23.0,Defensive rebound by B. Biyombo,,84,94
336,3,0:06.0,,Offensive charge foul by E. Fournier (drawn by P. Beverley),84,94
337,3,0:06.0,Turnover by E. Fournier (offensive foul),,84,94
338,3,0:00.0,,P. Beverley misses 3-pt jump shot from 25 ft,84,94
339,3,0:00.0,,Offensive rebound by Team,84,94
340,4,11:46.0,E. Fournier makes 2-pt jump shot from 16 ft (assist by B. Biyombo),,86,94
341,4,11:34.0,,Turnover by E. Gordon (bad pass),86,94
342,4,11:23.0,,Violation by N. Hilário (kicked ball),86,94
343,4,11:11.0,B. Biyombo misses 2-pt hook shot from 7 ft,,86,94
344,4,11:10.0,,Defensive rebound by P. Beverley,86,94
345,4,11:06.0,,C. Brewer makes 2-pt layup from 2 ft (assist by P. Beverley),86,96
346,4,11:06.0,,Shooting foul by E. Fournier (drawn by C. Brewer),86,96
347,4,11:06.0,,C. Brewer makes free throw 1 of 1,86,97
348,4,10:55.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by C. Watson),,89,97
349,4,10:45.0,,P. Beverley makes 2-pt layup from 2 ft,89,99
350,4,10:28.0,C. Watson misses 2-pt layup from 4 ft (block by E. Gordon),,89,99
351,4,10:22.0,,Defensive rebound by C. Brewer,89,99
352,4,10:19.0,,C. Brewer misses 2-pt layup from 2 ft (block by S. Ibaka),89,99
353,4,10:17.0,Defensive rebound by B. Biyombo,,89,99
354,4,10:10.0,Turnover by B. Biyombo (step out of bounds),,89,99
355,4,10:10.0,Violation by Team (jump ball),,89,99
356,4,9:54.0,,E. Gordon makes 3-pt jump shot from 27 ft,89,102
357,4,9:34.0,E. Fournier misses 3-pt jump shot from 25 ft,,89,102
358,4,9:33.0,,Defensive rebound by Team,89,102
359,4,9:18.0,,N. Hilário misses 2-pt jump shot from 18 ft,89,102
360,4,9:16.0,Defensive rebound by S. Ibaka,,89,102
361,4,9:10.0,Personal foul by P. Beverley (drawn by D. Augustin),,89,102
362,4,9:10.0,M. Hezonja enters the game for E. Fournier,,89,102
363,4,8:55.0,M. Hezonja makes 2-pt jump shot from 20 ft (assist by C. Watson),,91,102
364,4,8:45.0,,E. Gordon misses 3-pt jump shot from 27 ft,91,102
365,4,8:45.0,Defensive rebound by D. Augustin,,91,102
366,4,8:41.0,C. Watson makes 2-pt layup from 1 ft (assist by D. Augustin),,93,102
367,4,8:41.0,,Houston full timeout,93,102
368,4,8:41.0,,T. Ariza enters the game for P. Beverley,93,102
369,4,8:41.0,,R. Anderson enters the game for N. Hilário,93,102
370,4,8:41.0,,J. Harden enters the game for S. Dekker,93,102
371,4,8:41.0,,C. Capela enters the game for C. Brewer,93,102
372,4,8:18.0,,J. Harden misses 2-pt jump shot from 19 ft,93,102
373,4,8:17.0,Defensive rebound by S. Ibaka,,93,102
374,4,8:01.0,B. Biyombo misses 2-pt layup from 2 ft,,93,102
375,4,8:00.0,Offensive rebound by B. Biyombo,,93,102
376,4,8:00.0,B. Biyombo misses 2-pt layup from 1 ft,,93,102
377,4,7:59.0,,Defensive rebound by C. Capela,93,102
378,4,7:47.0,,Personal foul by C. Watson (drawn by J. Harden),93,102
379,4,7:39.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),93,104
380,4,7:25.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by C. Watson),,95,104
381,4,7:06.0,,Shooting foul by M. Hezonja (drawn by C. Capela),95,104
382,4,7:06.0,,C. Capela makes free throw 1 of 2,95,105
383,4,7:06.0,,C. Capela makes free throw 2 of 2,95,106
