,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
73,1,0:38.0,Z. Randolph misses 2-pt jump shot from 6 ft (block by D. Lee),,28,23
74,1,0:37.0,,Defensive rebound by P. Gasol,28,23
75,1,0:22.0,,D. Lee makes 2-pt layup from 1 ft (assist by P. Gasol),28,25
76,1,0:11.0,Personal foul by P. Mills,,28,25
77,1,0:01.0,M. Conley makes 2-pt layup at rim (assist by Z. Randolph),,30,25
78,1,0:00.0,,M. Ginóbili misses 3-pt jump shot from 36 ft,30,25
79,1,0:00.0,,Offensive rebound by Team,30,25
80,2,11:42.0,Z. Randolph misses 2-pt jump shot from 19 ft,,30,25
81,2,11:42.0,,Defensive rebound by K. Anderson,30,25
82,2,11:20.0,,L. Aldridge misses 2-pt hook shot from 12 ft,30,25
83,2,11:18.0,Defensive rebound by Z. Randolph,,30,25
84,2,11:09.0,Shooting foul by K. Anderson (drawn by M. Conley),,30,25
85,2,11:09.0,M. Conley misses free throw 1 of 2,,30,25
86,2,11:09.0,Offensive rebound by Team,,30,25
87,2,11:09.0,M. Conley makes free throw 2 of 2,,31,25
88,2,10:50.0,,L. Aldridge makes 2-pt jump shot from 16 ft,31,27
89,2,10:29.0,Z. Randolph misses 2-pt hook shot from 3 ft,,31,27
90,2,10:28.0,,Defensive rebound by D. Green,31,27
91,2,10:17.0,,L. Aldridge misses 2-pt layup from 1 ft,31,27
92,2,10:16.0,,Offensive rebound by D. Green,31,27
93,2,10:05.0,,L. Aldridge makes 2-pt layup from 2 ft,31,29
94,2,10:05.0,,Shooting foul by J. Green (drawn by L. Aldridge),31,29
95,2,10:05.0,,L. Aldridge misses free throw 1 of 1,31,29
96,2,10:04.0,Defensive rebound by J. Green,,31,29
97,2,9:42.0,Z. Randolph misses 2-pt jump shot from 17 ft,,31,29
98,2,9:41.0,,Defensive rebound by D. Lee,31,29
99,2,9:37.0,,T. Parker misses 2-pt jump shot from 4 ft (block by M. Conley),31,29
100,2,9:37.0,,Offensive rebound by Team,31,29
101,2,9:37.0,,P. Gasol enters the game for D. Lee,31,29
102,2,9:28.0,,L. Aldridge misses 2-pt jump shot from 16 ft,31,29
103,2,9:28.0,Defensive rebound by J. Ennis,,31,29
104,2,9:20.0,M. Conley misses 2-pt layup from 2 ft,,31,29
105,2,9:19.0,,Defensive rebound by K. Anderson,31,29
106,2,9:12.0,,T. Parker misses 2-pt layup at rim,31,29
107,2,9:12.0,,Offensive rebound by Team,31,29
108,2,9:12.0,M. Gasol enters the game for Z. Randolph,,31,29
109,2,8:53.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by L. Aldridge),31,32
110,2,8:40.0,M. Conley makes 2-pt layup from 1 ft,,33,32
111,2,8:29.0,,T. Parker makes 2-pt layup from 1 ft,33,34
112,2,8:05.0,M. Gasol makes 2-pt jump shot from 19 ft,,35,34
113,2,8:05.0,Shooting foul by D. Green (drawn by M. Gasol),,35,34
114,2,8:05.0,Official timeout,,35,34
115,2,8:05.0,,K. Leonard enters the game for K. Anderson,35,34
116,2,8:05.0,V. Carter enters the game for J. Green,,35,34
117,2,8:05.0,B. Wright enters the game for T. Daniels,,35,34
118,2,8:05.0,M. Gasol makes free throw 1 of 1,,36,34
119,2,7:42.0,,L. Aldridge misses 2-pt jump shot from 16 ft,36,34
120,2,7:41.0,Defensive rebound by M. Conley,,36,34
121,2,7:30.0,Personal foul by P. Gasol (drawn by B. Wright),,36,34
122,2,7:26.0,M. Conley misses 2-pt jump shot from 14 ft,,36,34
123,2,7:25.0,,Defensive rebound by P. Gasol,36,34
124,2,7:09.0,,T. Parker misses 2-pt jump shot from 3 ft (block by J. Ennis),36,34
125,2,7:06.0,Defensive rebound by B. Wright,,36,34
126,2,7:03.0,B. Wright misses 2-pt layup from 1 ft (block by D. Green),,36,34
127,2,7:01.0,Offensive rebound by J. Ennis,,36,34
128,2,6:51.0,V. Carter misses 2-pt layup from 1 ft,,36,34
129,2,6:49.0,,Defensive rebound by K. Leonard,36,34
130,2,6:39.0,,P. Gasol misses 2-pt layup at rim (block by B. Wright),36,34
131,2,6:39.0,Defensive rebound by Team,,36,34
132,2,6:21.0,M. Gasol makes 2-pt jump shot from 14 ft,,38,34
133,2,6:20.0,,San Antonio full timeout,38,34
134,2,6:20.0,W. Selden enters the game for M. Conley,,38,34
135,2,6:20.0,A. Harrison enters the game for J. Ennis,,38,34
136,2,6:00.0,,Shooting foul by V. Carter (drawn by K. Leonard),38,34
137,2,6:00.0,,K. Leonard makes free throw 1 of 2,38,35
138,2,6:00.0,,K. Leonard makes free throw 2 of 2,38,36
139,2,5:41.0,M. Gasol misses 2-pt hook shot from 6 ft,,38,36
140,2,5:39.0,,Defensive rebound by D. Green,38,36
141,2,5:28.0,,K. Leonard misses 2-pt jump shot from 6 ft,38,36
142,2,5:24.0,,Offensive rebound by L. Aldridge,38,36
143,2,5:24.0,,L. Aldridge misses 2-pt layup from 2 ft (block by B. Wright),38,36
144,2,5:22.0,Defensive rebound by W. Selden,,38,36
145,2,5:18.0,W. Selden misses 2-pt layup from 3 ft (block by D. Green),,38,36
146,2,5:17.0,,Defensive rebound by D. Green,38,36
147,2,5:06.0,,L. Aldridge makes 2-pt dunk at rim (assist by K. Leonard),38,38
148,2,4:47.0,V. Carter misses 2-pt layup from 1 ft,,38,38
149,2,4:44.0,Offensive rebound by V. Carter,,38,38
150,2,4:43.0,Turnover by V. Carter (lost ball; steal by K. Leonard),,38,38
151,2,4:36.0,,T. Parker makes 3-pt jump shot from 25 ft (assist by D. Green),38,41
152,2,4:32.0,Memphis full timeout,,38,41
153,2,4:32.0,Z. Randolph enters the game for B. Wright,,38,41
154,2,4:32.0,,M. Ginóbili enters the game for D. Green,38,41
155,2,4:21.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by V. Carter),,41,41
156,2,4:04.0,,P. Gasol misses 2-pt jump shot from 13 ft,41,41
157,2,4:03.0,Defensive rebound by M. Gasol,,41,41
158,2,3:54.0,A. Harrison misses 3-pt jump shot from 25 ft,,41,41
159,2,3:53.0,,Defensive rebound by M. Ginóbili,41,41
160,2,3:40.0,,L. Aldridge makes 2-pt jump shot from 16 ft,41,43
161,2,3:11.0,M. Gasol misses 2-pt jump shot from 15 ft,,41,43
162,2,3:11.0,,Defensive rebound by Team,41,43
163,2,3:11.0,M. Conley enters the game for A. Harrison,,41,43
164,2,3:02.0,,M. Ginóbili misses 2-pt layup from 2 ft,41,43
165,2,2:59.0,,Offensive rebound by K. Leonard,41,43
166,2,2:59.0,,K. Leonard makes 2-pt dunk at rim,41,45
167,2,2:54.0,Personal take foul by P. Gasol (drawn by Z. Randolph),,41,45
168,2,2:54.0,,P. Mills enters the game for T. Parker,41,45
169,2,2:54.0,,J. Simmons enters the game for M. Ginóbili,41,45
170,2,2:45.0,Shooting foul by L. Aldridge (drawn by M. Gasol),,41,45
171,2,2:45.0,M. Gasol makes free throw 1 of 2,,42,45
172,2,2:45.0,J. Ennis enters the game for W. Selden,,42,45
173,2,2:45.0,M. Gasol makes free throw 2 of 2,,43,45
174,2,2:26.0,,L. Aldridge makes 2-pt jump shot from 18 ft,43,47
175,2,2:06.0,V. Carter makes 2-pt jump shot from 9 ft (assist by M. Gasol),,45,47
176,2,1:48.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),45,50
177,2,1:29.0,M. Conley misses 2-pt jump shot from 8 ft,,45,50
178,2,1:29.0,,Defensive rebound by Team,45,50
179,2,1:29.0,B. Wright enters the game for Z. Randolph,,45,50
180,2,1:14.0,,K. Leonard misses 3-pt jump shot from 26 ft,45,50
181,2,1:14.0,Defensive rebound by M. Gasol,,45,50
182,2,1:01.0,Shooting foul by K. Leonard (drawn by M. Gasol),,45,50
183,2,1:01.0,M. Gasol makes free throw 1 of 2,,46,50
184,2,1:01.0,M. Gasol makes free throw 2 of 2,,47,50
185,2,0:44.0,,P. Mills misses 2-pt jump shot from 18 ft,47,50
186,2,0:44.0,Defensive rebound by V. Carter,,47,50
187,2,0:36.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Conley),,49,50
188,2,0:34.0,,Personal foul by M. Conley,49,50
189,2,0:29.0,,K. Leonard makes 2-pt jump shot from 19 ft,49,52
190,2,0:07.0,M. Gasol misses 2-pt layup from 2 ft,,49,52
191,2,0:05.0,Offensive rebound by J. Ennis,,49,52
192,2,0:00.0,J. Ennis misses 3-pt jump shot from 26 ft,,49,52
193,2,0:00.0,Offensive rebound by Team,,49,52
194,3,11:36.0,M. Conley misses 3-pt jump shot from 25 ft,,49,52
195,3,11:35.0,,Defensive rebound by K. Leonard,49,52
196,3,11:24.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),49,54
197,3,11:04.0,J. Green misses 3-pt jump shot from 25 ft,,49,54
198,3,11:04.0,,Defensive rebound by D. Dedmon,49,54
199,3,10:58.0,,K. Leonard misses 3-pt jump shot from 26 ft,49,54
200,3,10:55.0,Defensive rebound by M. Gasol,,49,54
201,3,10:50.0,M. Conley misses 2-pt jump shot from 8 ft,,49,54
202,3,10:46.0,,Defensive rebound by D. Dedmon,49,54
203,3,10:38.0,,L. Aldridge misses 2-pt jump shot from 19 ft,49,54
204,3,10:37.0,Defensive rebound by M. Gasol,,49,54
205,3,10:19.0,W. Selden misses 3-pt jump shot from 24 ft,,49,54
206,3,10:18.0,,Defensive rebound by D. Dedmon,49,54
207,3,10:01.0,,Shooting foul by J. Green (drawn by L. Aldridge),49,54
208,3,10:01.0,,L. Aldridge makes free throw 1 of 2,49,55
209,3,10:01.0,,L. Aldridge makes free throw 2 of 2,49,56
210,3,9:51.0,Shooting foul by L. Aldridge (drawn by M. Gasol),,49,56
211,3,9:51.0,M. Gasol makes free throw 1 of 2,,50,56
212,3,9:51.0,M. Gasol makes free throw 2 of 2,,51,56
213,3,9:37.0,,Personal foul by J. Green (drawn by K. Leonard),51,56
214,3,9:23.0,,Turnover by K. Leonard (lost ball; steal by V. Carter),51,56
215,3,9:18.0,W. Selden makes 2-pt layup from 1 ft (assist by J. Green),,53,56
216,3,9:18.0,,San Antonio full timeout,53,56
217,3,9:00.0,,Shooting foul by J. Green (drawn by K. Leonard),53,56
218,3,9:00.0,,K. Leonard makes free throw 1 of 2,53,57
219,3,9:00.0,Z. Randolph enters the game for J. Green,,53,57
220,3,9:00.0,,K. Leonard makes free throw 2 of 2,53,58
221,3,8:37.0,M. Conley misses 2-pt jump shot from 11 ft,,53,58
222,3,8:35.0,,Defensive rebound by D. Dedmon,53,58
223,3,8:15.0,,L. Aldridge misses 2-pt jump shot from 16 ft,53,58
224,3,8:15.0,,Offensive rebound by D. Dedmon,53,58
225,3,8:12.0,,Turnover by Team (shot clock),53,58
226,3,7:50.0,M. Gasol makes 2-pt hook shot from 7 ft,,55,58
227,3,7:25.0,,D. Green misses 3-pt jump shot from 28 ft,55,58
228,3,7:23.0,Defensive rebound by Z. Randolph,,55,58
229,3,7:12.0,M. Conley misses 2-pt layup from 2 ft (block by D. Green),,55,58
230,3,7:11.0,,Defensive rebound by D. Green,55,58
231,3,7:04.0,,T. Parker makes 2-pt jump shot from 12 ft (assist by K. Leonard),55,60
232,3,6:44.0,Personal foul by D. Dedmon (drawn by Z. Randolph),,55,60
233,3,6:44.0,,P. Gasol enters the game for D. Dedmon,55,60
234,3,6:43.0,Turnover by W. Selden (bad pass; steal by D. Green),,55,60
235,3,6:40.0,,Shooting foul by M. Conley (drawn by D. Green),55,60
236,3,6:40.0,,D. Green makes free throw 1 of 2,55,61
237,3,6:40.0,,D. Green makes free throw 2 of 2,55,62
238,3,6:17.0,M. Gasol misses 2-pt jump shot from 10 ft,,55,62
239,3,6:15.0,,Defensive rebound by T. Parker,55,62
240,3,6:02.0,,K. Leonard makes 2-pt hook shot from 8 ft,55,64
241,3,6:02.0,Memphis full timeout,,55,64
242,3,6:02.0,J. Ennis enters the game for V. Carter,,55,64
243,3,6:02.0,T. Daniels enters the game for W. Selden,,55,64
244,3,6:02.0,,P. Mills enters the game for T. Parker,55,64
245,3,5:51.0,Turnover by M. Conley (bad pass),,55,64
246,3,5:36.0,,L. Aldridge makes 2-pt hook shot from 10 ft,55,66
247,3,5:16.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,58,66
248,3,4:51.0,,L. Aldridge misses 2-pt layup from 2 ft,58,66
249,3,4:49.0,,Offensive rebound by L. Aldridge,58,66
250,3,4:49.0,,L. Aldridge makes 2-pt layup at rim,58,68
251,3,4:32.0,Z. Randolph makes 2-pt layup from 2 ft,,60,68
252,3,4:21.0,,Personal foul by M. Gasol (drawn by L. Aldridge),60,68
253,3,4:21.0,,L. Aldridge makes free throw 1 of 2,60,69
254,3,4:21.0,A. Harrison enters the game for M. Conley,,60,69
255,3,4:21.0,,M. Ginóbili enters the game for D. Green,60,69
256,3,4:21.0,,L. Aldridge makes free throw 2 of 2,60,70
257,3,3:59.0,M. Gasol misses 2-pt jump shot from 12 ft,,60,70
258,3,3:56.0,,Defensive rebound by L. Aldridge,60,70
259,3,3:50.0,,M. Ginóbili misses 2-pt layup from 1 ft,60,70
260,3,3:48.0,,Offensive rebound by M. Ginóbili,60,70
261,3,3:47.0,,Turnover by P. Gasol (traveling),60,70
262,3,3:47.0,,D. Lee enters the game for L. Aldridge,60,70
263,3,3:31.0,J. Ennis makes 2-pt layup from 1 ft,,62,70
264,3,3:18.0,,Shooting foul by M. Gasol (drawn by K. Leonard),62,70
265,3,3:18.0,,K. Leonard makes free throw 1 of 2,62,71
266,3,3:18.0,,K. Leonard makes free throw 2 of 2,62,72
267,3,3:10.0,Personal foul by P. Mills,,62,72
268,3,3:01.0,Z. Randolph misses 2-pt layup from 2 ft,,62,72
269,3,3:00.0,,Defensive rebound by D. Lee,62,72
270,3,2:39.0,,P. Gasol misses 2-pt hook shot from 5 ft,62,72
271,3,2:37.0,Defensive rebound by M. Gasol,,62,72
272,3,2:24.0,M. Gasol misses 2-pt jump shot from 10 ft,,62,72
273,3,2:21.0,,Defensive rebound by P. Gasol,62,72
274,3,2:10.0,,Personal foul by J. Ennis (drawn by K. Leonard),62,72
275,3,2:10.0,,K. Leonard makes free throw 1 of 2,62,73
276,3,2:10.0,,K. Leonard makes free throw 2 of 2,62,74
277,3,2:03.0,Personal foul by M. Ginóbili (drawn by M. Gasol),,62,74
278,3,1:53.0,Personal foul by M. Ginóbili (drawn by A. Harrison),,62,74
279,3,1:53.0,A. Harrison makes free throw 1 of 2,,63,74
280,3,1:53.0,A. Harrison makes free throw 2 of 2,,64,74
281,3,1:37.0,,D. Lee misses 2-pt jump shot from 7 ft (block by M. Gasol),64,74
282,3,1:36.0,,Offensive rebound by D. Lee,64,74
283,3,1:29.0,,K. Leonard makes 2-pt hook shot from 5 ft,64,76
284,3,1:10.0,Turnover by M. Gasol (lost ball; steal by M. Ginóbili),,64,76
285,3,1:00.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),64,79
286,3,1:00.0,Memphis full timeout,,64,79
287,3,1:00.0,V. Carter enters the game for M. Gasol,,64,79
288,3,1:00.0,,K. Anderson enters the game for D. Lee,64,79
289,3,1:00.0,M. Conley enters the game for A. Harrison,,64,79
290,3,0:50.0,Z. Randolph misses 2-pt jump shot from 6 ft (block by P. Gasol),,64,79
291,3,0:48.0,,Defensive rebound by P. Gasol,64,79
292,3,0:36.0,,K. Leonard makes 2-pt jump shot from 6 ft,64,81
293,3,0:36.0,,Shooting foul by V. Carter (drawn by K. Leonard),64,81
294,3,0:36.0,,K. Leonard makes free throw 1 of 1,64,82
295,3,0:28.0,Turnover by M. Conley (lost ball),,64,82
296,3,0:08.0,,K. Leonard makes 2-pt jump shot from 17 ft,64,84
297,3,0:00.0,M. Conley misses 3-pt jump shot from 25 ft,,64,84
298,3,0:00.0,,Defensive rebound by M. Ginóbili,64,84
299,4,11:45.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),64,87
300,4,11:23.0,T. Daniels misses 3-pt jump shot from 25 ft,,64,87
301,4,11:23.0,,Defensive rebound by L. Aldridge,64,87
302,4,11:14.0,,J. Simmons enters the game for M. Ginóbili,64,87
303,4,11:10.0,,Turnover by P. Mills (bad pass; steal by M. Conley),64,87
304,4,11:10.0,,Loose ball foul by P. Mills,64,87
305,4,11:00.0,Offensive foul by Z. Randolph (drawn by L. Aldridge),,64,87
306,4,11:00.0,Turnover by Z. Randolph (offensive foul),,64,87
307,4,10:47.0,,D. Lee misses 2-pt jump shot from 10 ft,64,87
308,4,10:46.0,Defensive rebound by V. Carter,,64,87
309,4,10:39.0,Personal foul by D. Lee (drawn by V. Carter),,64,87
310,4,10:30.0,M. Conley misses 2-pt layup from 2 ft,,64,87
311,4,10:28.0,Offensive rebound by M. Conley,,64,87
312,4,10:24.0,T. Daniels misses 3-pt jump shot from 26 ft,,64,87
313,4,10:24.0,,Defensive rebound by Team,64,87
314,4,10:24.0,,T. Parker enters the game for P. Mills,64,87
315,4,10:00.0,,K. Anderson makes 2-pt jump shot from 9 ft,64,89
316,4,9:43.0,Z. Randolph misses 2-pt jump shot from 21 ft,,64,89
317,4,9:42.0,,Defensive rebound by D. Lee,64,89
318,4,9:32.0,,T. Parker makes 2-pt jump shot from 9 ft,64,91
319,4,9:32.0,Memphis full timeout,,64,91
320,4,9:32.0,M. Gasol enters the game for T. Daniels,,64,91
321,4,9:14.0,Z. Randolph misses 2-pt layup from 1 ft (block by D. Lee),,64,91
322,4,9:12.0,,Defensive rebound by K. Anderson,64,91
323,4,9:03.0,,T. Parker makes 2-pt jump shot from 12 ft (assist by J. Simmons),64,93
324,4,8:50.0,Personal foul by J. Simmons (drawn by M. Conley),,64,93
325,4,8:50.0,Official timeout,,64,93
326,4,8:50.0,,D. Dedmon enters the game for L. Aldridge,64,93
327,4,8:50.0,,B. Forbes enters the game for T. Parker,64,93
328,4,8:50.0,A. Harrison enters the game for J. Ennis,,64,93
329,4,8:36.0,A. Harrison makes 2-pt jump shot from 19 ft (assist by M. Conley),,66,93
330,4,8:15.0,,J. Simmons misses 2-pt jump shot from 16 ft,66,93
331,4,8:13.0,,Offensive rebound by Team,66,93
332,4,8:13.0,W. Selden enters the game for V. Carter,,66,93
333,4,7:59.0,,Shooting foul by A. Harrison (drawn by D. Lee),66,93
334,4,7:59.0,,D. Lee makes free throw 1 of 2,66,94
335,4,7:59.0,,D. Lee misses free throw 2 of 2,66,94
336,4,7:58.0,Defensive rebound by Z. Randolph,,66,94
337,4,7:39.0,Z. Randolph makes 2-pt hook shot from 8 ft (assist by A. Harrison),,68,94
338,4,7:14.0,,D. Lee misses 3-pt jump shot from 28 ft,68,94
339,4,7:13.0,,Offensive rebound by D. Dedmon,68,94
340,4,7:12.0,,Shooting foul by M. Gasol (drawn by D. Dedmon),68,94
341,4,7:12.0,,D. Dedmon misses free throw 1 of 2,68,94
342,4,7:12.0,,Offensive rebound by Team,68,94
343,4,7:12.0,,D. Dedmon misses free throw 2 of 2,68,94
344,4,7:12.0,W. Baldwin enters the game for M. Conley,,68,94
345,4,7:12.0,D. Davis enters the game for M. Gasol,,68,94
346,4,7:12.0,,D. Bertāns enters the game for D. Lee,68,94
347,4,7:11.0,Defensive rebound by D. Davis,,68,94
348,4,6:49.0,Z. Randolph misses 2-pt jump shot from 19 ft,,68,94
349,4,6:48.0,Offensive rebound by W. Baldwin,,68,94
350,4,6:48.0,Turnover by Team (shot clock),,68,94
351,4,6:32.0,,Shooting foul by D. Davis (drawn by J. Simmons),68,94
352,4,6:32.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Dedmon),68,96
353,4,6:32.0,,J. Simmons makes free throw 1 of 1,68,97
354,4,6:20.0,Personal foul by J. Simmons (drawn by A. Harrison),,68,97
355,4,6:10.0,Z. Randolph misses 3-pt jump shot from 25 ft,,68,97
356,4,6:10.0,,Defensive rebound by J. Simmons,68,97
357,4,5:55.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by J. Simmons),68,100
358,4,5:38.0,Shooting foul by B. Forbes (drawn by W. Selden),,68,100
359,4,5:38.0,,San Antonio full timeout,68,100
360,4,5:38.0,W. Selden misses free throw 1 of 2,,68,100
361,4,5:38.0,Offensive rebound by Team,,68,100
362,4,5:38.0,J. Martin enters the game for Z. Randolph,,68,100
363,4,5:38.0,W. Selden makes free throw 2 of 2,,69,100
364,4,5:29.0,,Turnover by J. Simmons (bad pass; steal by W. Selden),69,100
365,4,5:24.0,W. Selden misses 2-pt layup from 1 ft (block by J. Simmons),,69,100
366,4,5:24.0,Offensive rebound by Team,,69,100
367,4,5:13.0,W. Selden misses 2-pt jump shot from 3 ft (block by D. Dedmon),,69,100
368,4,5:11.0,,Defensive rebound by J. Simmons,69,100
369,4,4:58.0,,Shooting block foul by W. Baldwin (drawn by J. Simmons),69,100
370,4,4:58.0,,J. Simmons makes free throw 1 of 2,69,101
371,4,4:58.0,,J. Simmons misses free throw 2 of 2,69,101
372,4,4:56.0,Defensive rebound by D. Davis,,69,101
373,4,4:40.0,W. Selden misses 3-pt jump shot from 25 ft,,69,101
374,4,4:38.0,Offensive rebound by J. Martin,,69,101
375,4,4:27.0,W. Baldwin misses 2-pt layup from 2 ft (block by K. Anderson),,69,101
376,4,4:25.0,,Defensive rebound by B. Forbes,69,101
377,4,4:18.0,,B. Forbes makes 3-pt jump shot from 26 ft,69,104
378,4,3:58.0,A. Harrison misses 2-pt jump shot from 10 ft,,69,104
379,4,3:55.0,Offensive rebound by D. Davis,,69,104
380,4,3:55.0,D. Davis makes 2-pt layup from 2 ft,,71,104
381,4,3:46.0,,Personal foul by J. Martin (drawn by D. Bertāns),71,104
382,4,3:46.0,,D. Bertāns makes free throw 1 of 2,71,105
383,4,3:46.0,,D. Bertāns misses free throw 2 of 2,71,105
384,4,3:44.0,Defensive rebound by D. Davis,,71,105
385,4,3:27.0,A. Harrison misses 2-pt layup from 1 ft (block by D. Dedmon),,71,105
386,4,3:25.0,,Defensive rebound by D. Dedmon,71,105
387,4,3:09.0,,J. Simmons makes 2-pt layup at rim,71,107
388,4,2:49.0,J. Martin misses 2-pt layup from 1 ft,,71,107
389,4,2:48.0,,Defensive rebound by D. Dedmon,71,107
