,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
37,1,8:12.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Turner),,11,11
38,1,8:01.0,,S. Curry misses 3-pt jump shot from 26 ft,11,11
39,1,8:01.0,Defensive rebound by C. McCollum,,11,11
40,1,7:51.0,C. McCollum misses 2-pt jump shot from 21 ft,,11,11
41,1,7:50.0,,Defensive rebound by K. Durant,11,11
42,1,7:44.0,,S. Curry misses 2-pt layup from 2 ft (block by M. Harkless),11,11
43,1,7:43.0,,Offensive rebound by Team,11,11
44,1,7:40.0,,K. Thompson misses 3-pt jump shot from 27 ft,11,11
45,1,7:39.0,Defensive rebound by E. Turner,,11,11
46,1,7:28.0,E. Turner misses 2-pt jump shot from 4 ft,,11,11
47,1,7:28.0,,Defensive rebound by D. Green,11,11
48,1,7:23.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),11,13
49,1,6:58.0,M. Harkless misses 3-pt jump shot from 23 ft,,11,13
50,1,6:57.0,,Defensive rebound by S. Curry,11,13
51,1,6:44.0,,K. Durant misses 2-pt jump shot from 4 ft,11,13
52,1,6:44.0,,Offensive rebound by Team,11,13
53,1,6:44.0,Loose ball foul by N. Vonleh (drawn by Z. Pachulia),,11,13
54,1,6:44.0,,Golden State full timeout,11,13
55,1,6:40.0,,Offensive foul by Z. Pachulia (drawn by M. Harkless),11,13
56,1,6:40.0,,Turnover by Z. Pachulia (offensive foul),11,13
57,1,6:22.0,D. Lillard misses 2-pt layup from 3 ft,,11,13
58,1,6:22.0,,Defensive rebound by Z. Pachulia,11,13
59,1,6:12.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Green),11,16
60,1,5:59.0,A. Aminu enters the game for N. Vonleh,,11,16
61,1,5:59.0,,A. Iguodala enters the game for Z. Pachulia,11,16
62,1,5:47.0,C. McCollum makes 3-pt jump shot from 26 ft,,14,16
63,1,5:36.0,,K. Durant misses 3-pt jump shot from 26 ft,14,16
64,1,5:36.0,Defensive rebound by A. Aminu,,14,16
65,1,5:31.0,,Offensive charge foul by A. Aminu (drawn by A. Iguodala),14,16
66,1,5:31.0,Turnover by A. Aminu (offensive foul),,14,16
67,1,5:31.0,,J. McGee enters the game for D. Green,14,16
68,1,5:19.0,,Turnover by S. Curry (bad pass; steal by E. Turner),14,16
69,1,5:13.0,C. McCollum makes 2-pt jump shot from 6 ft (assist by E. Turner),,16,16
70,1,5:00.0,,Turnover by A. Iguodala (bad pass; steal by C. McCollum),16,16
71,1,4:55.0,C. McCollum misses 3-pt jump shot from 26 ft,,16,16
72,1,4:55.0,Offensive rebound by C. McCollum,,16,16
73,1,4:50.0,M. Harkless misses 2-pt layup from 1 ft,,16,16
74,1,4:48.0,,Defensive rebound by J. McGee,16,16
75,1,4:40.0,,S. Curry makes 2-pt jump shot from 21 ft,16,18
76,1,4:21.0,C. McCollum makes 2-pt jump shot from 12 ft (assist by D. Lillard),,18,18
77,1,4:09.0,,S. Curry misses 3-pt jump shot from 28 ft,18,18
78,1,4:08.0,,Offensive rebound by J. McGee,18,18
79,1,4:08.0,,J. McGee makes 2-pt layup from 1 ft,18,20
80,1,3:55.0,Turnover by D. Lillard (traveling),,18,20
81,1,3:55.0,,S. Livingston enters the game for K. Thompson,18,20
82,1,3:55.0,A. Crabbe enters the game for C. McCollum,,18,20
83,1,3:41.0,,Turnover by S. Curry (bad pass; steal by D. Lillard),18,20
84,1,3:25.0,A. Aminu misses 2-pt layup from 3 ft,,18,20
85,1,3:24.0,,Defensive rebound by K. Durant,18,20
86,1,3:19.0,,Shooting foul by M. Harkless (drawn by K. Durant),18,20
87,1,3:19.0,Portland full timeout,,18,20
88,1,3:19.0,,K. Durant makes free throw 1 of 2,18,21
89,1,3:19.0,,K. Durant makes free throw 2 of 2,18,22
90,1,2:59.0,D. Lillard makes 3-pt jump shot from 30 ft,,21,22
91,1,2:39.0,,Turnover by K. Durant (bad pass; steal by M. Harkless),21,22
92,1,2:34.0,A. Aminu misses 2-pt jump shot from 4 ft (block by K. Durant),,21,22
93,1,2:33.0,,Defensive rebound by K. Durant,21,22
94,1,2:19.0,,Turnover by S. Curry (lost ball; steal by A. Crabbe),21,22
95,1,2:16.0,Shooting foul by S. Curry (drawn by A. Crabbe),,21,22
96,1,2:16.0,A. Crabbe misses free throw 1 of 2,,21,22
97,1,2:16.0,Offensive rebound by Team,,21,22
98,1,2:16.0,A. Crabbe misses free throw 2 of 2,,21,22
99,1,2:16.0,S. Napier enters the game for E. Turner,,21,22
100,1,2:16.0,,D. Green enters the game for K. Durant,21,22
101,1,2:16.0,M. Leonard enters the game for M. Harkless,,21,22
102,1,2:15.0,,Defensive rebound by D. Green,21,22
103,1,2:01.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),21,24
104,1,1:40.0,A. Crabbe misses 2-pt layup from 2 ft (block by D. Green),,21,24
105,1,1:37.0,Offensive rebound by M. Leonard,,21,24
106,1,1:32.0,Shooting foul by A. Iguodala (drawn by D. Lillard),,21,24
107,1,1:32.0,D. Lillard makes free throw 1 of 3,,22,24
108,1,1:32.0,D. Lillard makes free throw 2 of 3,,23,24
109,1,1:32.0,D. Lillard makes free throw 3 of 3,,24,24
110,1,1:18.0,,S. Livingston makes 2-pt jump shot from 15 ft,24,26
111,1,1:06.0,D. Lillard misses 2-pt jump shot from 15 ft,,24,26
112,1,1:05.0,,Defensive rebound by J. McGee,24,26
113,1,1:00.0,,S. Curry makes 2-pt jump shot from 12 ft,24,28
114,1,0:50.0,Personal foul by S. Curry (drawn by S. Napier),,24,28
115,1,0:50.0,S. Napier makes free throw 1 of 2,,25,28
116,1,0:50.0,S. Napier misses free throw 2 of 2,,25,28
117,1,0:50.0,,I. Clark enters the game for S. Curry,25,28
118,1,0:49.0,,Defensive rebound by D. Green,25,28
119,1,0:38.0,,D. Green makes 3-pt jump shot from 29 ft (assist by S. Livingston),25,31
120,1,0:31.0,Shooting foul by J. McGee (drawn by D. Lillard),,25,31
121,1,0:31.0,D. Lillard makes free throw 1 of 2,,26,31
122,1,0:31.0,,K. Durant enters the game for J. McGee,26,31
123,1,0:31.0,E. Turner enters the game for M. Leonard,,26,31
124,1,0:31.0,D. Lillard makes free throw 2 of 2,,27,31
125,1,0:13.0,,K. Durant misses 3-pt jump shot from 26 ft,27,31
126,1,0:13.0,Defensive rebound by A. Aminu,,27,31
127,1,0:05.0,D. Lillard misses 3-pt jump shot from 29 ft,,27,31
128,1,0:03.0,,Defensive rebound by K. Durant,27,31
129,2,11:33.0,C. McCollum makes 2-pt jump shot from 4 ft,,29,31
130,2,11:22.0,,Turnover by D. West (bad pass; steal by S. Napier),29,31
131,2,11:13.0,C. McCollum makes 2-pt layup from 2 ft,,31,31
132,2,10:56.0,,D. Green makes 3-pt jump shot from 26 ft (assist by A. Iguodala),31,34
133,2,10:29.0,Turnover by M. Leonard (3 sec),,31,34
134,2,10:17.0,,D. West misses 2-pt jump shot from 15 ft,31,34
135,2,10:16.0,Defensive rebound by A. Crabbe,,31,34
136,2,10:08.0,Personal foul by I. Clark (drawn by S. Napier),,31,34
137,2,9:58.0,Turnover by A. Aminu (bad pass; steal by A. Iguodala),,31,34
138,2,9:56.0,,Turnover by A. Iguodala (bad pass),31,34
139,2,9:35.0,C. McCollum misses 2-pt jump shot from 7 ft,,31,34
140,2,9:34.0,Offensive rebound by M. Leonard,,31,34
141,2,9:33.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by M. Leonard),,34,34
142,2,9:17.0,,Personal foul by A. Crabbe (drawn by A. Iguodala),34,34
143,2,9:07.0,,K. Thompson misses 2-pt jump shot from 19 ft,34,34
144,2,9:05.0,,Offensive rebound by Team,34,34
145,2,9:05.0,Loose ball foul by M. Leonard (drawn by D. West),,34,34
146,2,8:59.0,Official timeout,,34,34
147,2,8:49.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),34,36
148,2,8:35.0,C. McCollum misses 2-pt layup from 2 ft (block by K. Thompson),,34,36
149,2,8:34.0,Offensive rebound by Team,,34,36
150,2,8:31.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by A. Crabbe),,37,36
151,2,8:17.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. West),37,39
152,2,7:59.0,C. McCollum makes 2-pt jump shot from 15 ft,,39,39
153,2,7:41.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by D. Green),39,42
154,2,7:13.0,Turnover by M. Leonard (bad pass; steal by I. Clark),,39,42
155,2,7:09.0,,I. Clark makes 2-pt jump shot from 6 ft,39,44
156,2,7:09.0,Portland full timeout,,39,44
157,2,7:09.0,,K. Durant enters the game for D. Green,39,44
158,2,7:09.0,,S. Livingston enters the game for A. Iguodala,39,44
159,2,7:09.0,N. Vonleh enters the game for A. Aminu,,39,44
160,2,7:09.0,M. Harkless enters the game for S. Napier,,39,44
161,2,7:09.0,E. Turner enters the game for M. Leonard,,39,44
162,2,6:48.0,C. McCollum makes 2-pt jump shot from 17 ft,,41,44
163,2,6:26.0,D. Lillard enters the game for A. Crabbe,,41,44
164,2,6:26.0,,S. Curry enters the game for K. Thompson,41,44
165,2,6:20.0,,S. Curry misses 2-pt jump shot from 17 ft,41,44
166,2,6:20.0,Defensive rebound by N. Vonleh,,41,44
167,2,6:14.0,C. McCollum makes 2-pt layup from 1 ft,,43,44
168,2,6:14.0,Shooting foul by K. Durant (drawn by C. McCollum),,43,44
169,2,6:14.0,C. McCollum misses free throw 1 of 1,,43,44
170,2,6:14.0,,A. Iguodala enters the game for I. Clark,43,44
171,2,6:13.0,,Defensive rebound by D. West,43,44
172,2,6:00.0,,S. Curry misses 3-pt jump shot from 25 ft,43,44
173,2,6:00.0,,Offensive rebound by K. Durant,43,44
174,2,5:53.0,,K. Durant misses 2-pt jump shot from 6 ft,43,44
175,2,5:53.0,Defensive rebound by M. Harkless,,43,44
176,2,5:44.0,C. McCollum makes 2-pt jump shot from 13 ft,,45,44
177,2,5:36.0,,K. Durant makes 2-pt jump shot from 18 ft,45,46
178,2,5:21.0,Offensive foul by N. Vonleh (drawn by S. Curry),,45,46
179,2,5:21.0,Turnover by N. Vonleh (offensive foul),,45,46
180,2,5:21.0,,D. Green enters the game for D. West,45,46
181,2,5:21.0,A. Aminu enters the game for N. Vonleh,,45,46
182,2,5:09.0,,K. Durant misses 2-pt jump shot from 10 ft,45,46
183,2,5:09.0,Defensive rebound by A. Aminu,,45,46
184,2,4:51.0,D. Lillard makes 2-pt layup from 2 ft,,47,46
185,2,4:30.0,,S. Curry misses 3-pt jump shot from 25 ft,47,46
186,2,4:29.0,Defensive rebound by E. Turner,,47,46
187,2,4:21.0,D. Lillard misses 3-pt jump shot from 26 ft,,47,46
188,2,4:21.0,,Defensive rebound by D. Green,47,46
189,2,4:11.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by A. Iguodala),47,49
190,2,3:52.0,Personal foul by S. Livingston (drawn by M. Harkless),,47,49
191,2,3:52.0,A. Crabbe enters the game for C. McCollum,,47,49
192,2,3:37.0,E. Turner misses 2-pt jump shot from 19 ft,,47,49
193,2,3:36.0,,Defensive rebound by D. Green,47,49
194,2,3:32.0,,Personal foul by A. Aminu (drawn by K. Durant),47,49
195,2,3:32.0,,K. Thompson enters the game for S. Livingston,47,49
196,2,3:26.0,,Personal foul by A. Aminu (drawn by A. Iguodala),47,49
197,2,3:15.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by D. Green),47,51
198,2,2:54.0,D. Lillard makes 2-pt jump shot from 8 ft,,49,51
199,2,2:45.0,,Turnover by K. Durant (lost ball; steal by M. Harkless),49,51
200,2,2:38.0,M. Harkless makes 2-pt layup from 1 ft,,51,51
201,2,2:38.0,,Golden State full timeout,51,51
202,2,2:38.0,P. Connaughton enters the game for A. Aminu,,51,51
203,2,2:27.0,,Personal foul by D. Lillard (drawn by S. Curry),51,51
204,2,2:27.0,,S. Curry makes free throw 1 of 2,51,52
205,2,2:27.0,,S. Curry makes free throw 2 of 2,51,53
206,2,2:04.0,D. Lillard makes 2-pt jump shot from 6 ft,,53,53
207,2,1:53.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),53,55
208,2,1:41.0,P. Connaughton misses 3-pt jump shot from 26 ft,,53,55
209,2,1:41.0,Offensive rebound by Team,,53,55
210,2,1:41.0,C. McCollum enters the game for A. Crabbe,,53,55
211,2,1:38.0,Turnover by C. McCollum (bad pass; steal by S. Curry),,53,55
212,2,1:32.0,,K. Thompson misses 3-pt jump shot from 27 ft,53,55
213,2,1:31.0,Defensive rebound by C. McCollum,,53,55
214,2,1:17.0,D. Lillard makes 3-pt jump shot from 30 ft,,56,55
215,2,0:58.0,,K. Thompson misses 2-pt jump shot from 20 ft,56,55
216,2,0:58.0,Defensive rebound by E. Turner,,56,55
217,2,0:35.0,P. Connaughton misses 3-pt jump shot from 23 ft,,56,55
218,2,0:30.0,,Defensive rebound by D. Green,56,55
219,2,0:24.0,,Shooting foul by M. Harkless (drawn by D. Green),56,55
220,2,0:24.0,,D. Green makes free throw 1 of 2,56,56
221,2,0:24.0,,D. Green misses free throw 2 of 2,56,56
222,2,0:24.0,N. Vonleh enters the game for P. Connaughton,,56,56
223,2,0:24.0,,S. Livingston enters the game for S. Curry,56,56
224,2,0:23.0,Defensive rebound by E. Turner,,56,56
225,2,0:23.0,Portland full timeout,,56,56
226,2,0:23.0,,P. McCaw enters the game for K. Thompson,56,56
227,2,0:23.0,A. Crabbe enters the game for M. Harkless,,56,56
228,2,0:23.0,P. Connaughton enters the game for N. Vonleh,,56,56
229,2,0:05.0,Personal take foul by D. Green (drawn by D. Lillard),,56,56
230,2,0:01.0,Turnover by D. Lillard (lost ball; steal by D. Green),,56,56
231,3,11:46.0,C. McCollum misses 2-pt jump shot from 8 ft,,56,56
232,3,11:46.0,Offensive rebound by C. McCollum,,56,56
233,3,11:44.0,C. McCollum makes 2-pt jump shot from 6 ft,,58,56
234,3,11:28.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by S. Curry),58,58
235,3,11:05.0,D. Lillard misses 3-pt jump shot from 26 ft,,58,58
236,3,11:05.0,,Defensive rebound by D. Green,58,58
237,3,10:50.0,,S. Curry makes 2-pt layup from 2 ft,58,60
238,3,10:45.0,Personal foul by K. Durant,,58,60
239,3,10:37.0,C. McCollum misses 2-pt layup from 2 ft (block by S. Curry),,58,60
240,3,10:37.0,Offensive rebound by Team,,58,60
241,3,10:25.0,E. Turner makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,61,60
242,3,10:09.0,,D. Green makes 2-pt layup from 3 ft (assist by K. Durant),61,62
243,3,9:53.0,M. Harkless makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,64,62
244,3,9:35.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Green),64,64
245,3,9:24.0,C. McCollum misses 2-pt jump shot from 19 ft,,64,64
246,3,9:24.0,,Defensive rebound by D. Green,64,64
247,3,9:17.0,,K. Durant misses 3-pt jump shot from 26 ft,64,64
248,3,9:16.0,Defensive rebound by N. Vonleh,,64,64
249,3,9:03.0,M. Harkless makes 2-pt dunk at rim (assist by N. Vonleh),,66,64
250,3,8:50.0,,S. Curry makes 3-pt jump shot from 25 ft,66,67
251,3,8:31.0,N. Vonleh makes 2-pt jump shot from 12 ft (assist by E. Turner),,68,67
252,3,8:17.0,,S. Curry makes 2-pt layup from 1 ft (assist by Z. Pachulia),68,69
253,3,8:00.0,M. Harkless misses 3-pt jump shot from 26 ft,,68,69
254,3,8:00.0,,Defensive rebound by K. Thompson,68,69
255,3,7:57.0,,Personal foul by M. Harkless (drawn by Z. Pachulia),68,69
256,3,7:55.0,,Offensive foul by D. Green (drawn by D. Lillard),68,69
257,3,7:55.0,,Turnover by D. Green (offensive foul),68,69
258,3,7:42.0,C. McCollum makes 2-pt jump shot from 16 ft (assist by N. Vonleh),,70,69
259,3,7:21.0,,S. Curry makes 2-pt jump shot from 5 ft (assist by D. Green),70,71
260,3,7:07.0,D. Lillard makes 2-pt jump shot from 5 ft,,72,71
261,3,6:55.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,72,71
262,3,6:54.0,,Offensive rebound by K. Thompson,72,71
263,3,6:36.0,,K. Thompson makes 2-pt jump shot from 9 ft,72,73
264,3,6:22.0,Offensive foul by C. McCollum (drawn by S. Curry),,72,73
265,3,6:22.0,Turnover by C. McCollum (offensive foul),,72,73
266,3,6:15.0,,Offensive foul by Z. Pachulia (drawn by D. Lillard),72,73
267,3,6:15.0,,Turnover by Z. Pachulia (offensive foul),72,73
268,3,6:01.0,D. Lillard misses 3-pt jump shot from 25 ft,,72,73
269,3,5:58.0,,Defensive rebound by S. Curry,72,73
270,3,5:52.0,,Turnover by K. Thompson (bad pass; steal by D. Lillard),72,73
271,3,5:48.0,N. Vonleh misses 2-pt dunk from 2 ft (block by D. Green),,72,73
272,3,5:47.0,,Defensive rebound by S. Curry,72,73
273,3,5:40.0,,K. Thompson misses 3-pt jump shot from 24 ft,72,73
274,3,5:39.0,Defensive rebound by E. Turner,,72,73
275,3,5:33.0,M. Harkless makes 2-pt dunk at rim (assist by E. Turner),,74,73
276,3,5:33.0,,Golden State full timeout,74,73
277,3,5:33.0,,J. McGee enters the game for D. Green,74,73
278,3,5:33.0,,A. Iguodala enters the game for Z. Pachulia,74,73
279,3,5:18.0,,K. Thompson misses 2-pt jump shot from 18 ft,74,73
280,3,5:18.0,Defensive rebound by E. Turner,,74,73
281,3,5:11.0,C. McCollum misses 3-pt jump shot from 24 ft,,74,73
282,3,5:11.0,,Defensive rebound by K. Durant,74,73
283,3,5:05.0,,J. McGee makes 2-pt dunk at rim (assist by A. Iguodala),74,75
284,3,4:39.0,E. Turner makes 3-pt jump shot from 23 ft (assist by C. McCollum),,77,75
285,3,4:19.0,,K. Thompson makes 2-pt layup from 2 ft,77,77
286,3,4:01.0,C. McCollum misses 2-pt jump shot from 13 ft,,77,77
287,3,4:01.0,,Defensive rebound by K. Durant,77,77
288,3,3:55.0,,K. Durant misses 3-pt jump shot from 27 ft,77,77
289,3,3:54.0,Defensive rebound by D. Lillard,,77,77
290,3,3:43.0,D. Lillard misses 2-pt jump shot from 3 ft (block by J. McGee),,77,77
291,3,3:42.0,,Defensive rebound by A. Iguodala,77,77
292,3,3:35.0,,K. Thompson misses 3-pt jump shot from 27 ft,77,77
293,3,3:35.0,,Offensive rebound by J. McGee,77,77
294,3,3:30.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by J. McGee),77,80
295,3,3:30.0,Portland full timeout,,77,80
296,3,3:30.0,,S. Livingston enters the game for K. Thompson,77,80
297,3,3:30.0,A. Aminu enters the game for N. Vonleh,,77,80
298,3,3:30.0,A. Crabbe enters the game for C. McCollum,,77,80
299,3,3:14.0,M. Harkless misses 2-pt layup from 3 ft (block by J. McGee),,77,80
300,3,3:13.0,,Defensive rebound by A. Iguodala,77,80
301,3,3:08.0,,K. Durant makes 2-pt jump shot from 6 ft (assist by S. Curry),77,82
302,3,3:08.0,,Shooting foul by E. Turner (drawn by K. Durant),77,82
303,3,3:08.0,,K. Durant makes free throw 1 of 1,77,83
304,3,2:54.0,D. Lillard misses 2-pt jump shot from 16 ft,,77,83
305,3,2:53.0,,Defensive rebound by S. Livingston,77,83
306,3,2:33.0,,S. Curry misses 2-pt layup from 1 ft,77,83
307,3,2:32.0,,Offensive rebound by J. McGee,77,83
308,3,2:32.0,,J. McGee misses 2-pt layup from 2 ft,77,83
309,3,2:29.0,,Offensive rebound by S. Curry,77,83
310,3,2:24.0,,Shooting foul by E. Turner (drawn by S. Curry),77,83
311,3,2:24.0,,S. Curry makes free throw 1 of 2,77,84
312,3,2:24.0,C. McCollum enters the game for E. Turner,,77,84
313,3,2:24.0,,S. Curry makes free throw 2 of 2,77,85
314,3,2:11.0,Def 3 sec tech foul by K. Durant,,77,85
315,3,2:11.0,C. McCollum makes technical free throw,,78,85
316,3,2:01.0,D. Lillard makes 2-pt layup from 1 ft,,80,85
317,3,1:45.0,,K. Durant makes 2-pt jump shot from 20 ft,80,87
318,3,1:23.0,A. Aminu misses 2-pt jump shot from 7 ft,,80,87
319,3,1:23.0,Offensive rebound by Team,,80,87
320,3,1:23.0,N. Vonleh enters the game for M. Harkless,,80,87
321,3,1:18.0,Personal foul by S. Livingston (drawn by D. Lillard),,80,87
322,3,1:11.0,D. Lillard makes 3-pt jump shot from 27 ft,,83,87
323,3,0:53.0,,Shooting foul by N. Vonleh (drawn by K. Durant),83,87
324,3,0:53.0,,K. Durant misses free throw 1 of 2,83,87
325,3,0:53.0,,Offensive rebound by Team,83,87
326,3,0:53.0,,D. Green enters the game for J. McGee,83,87
327,3,0:53.0,,K. Durant makes free throw 2 of 2,83,88
328,3,0:40.0,D. Lillard misses 3-pt jump shot from 29 ft,,83,88
329,3,0:39.0,,Defensive rebound by Team,83,88
330,3,0:30.0,,S. Curry misses 3-pt jump shot from 29 ft,83,88
331,3,0:30.0,Defensive rebound by C. McCollum,,83,88
332,3,0:11.0,C. McCollum makes 2-pt jump shot from 19 ft,,85,88
333,3,0:04.0,Offensive charge foul by S. Curry (drawn by D. Lillard),,85,88
334,3,0:04.0,,Turnover by S. Curry (offensive foul),85,88
335,3,0:04.0,P. Connaughton enters the game for N. Vonleh,,85,88
336,3,0:04.0,,I. Clark enters the game for S. Curry,85,88
337,3,0:04.0,,J. McAdoo enters the game for K. Durant,85,88
338,3,0:04.0,S. Napier enters the game for A. Aminu,,85,88
339,3,0:01.0,P. Connaughton makes 2-pt jump shot from 13 ft (assist by D. Lillard),,87,88
340,3,0:01.0,Shooting foul by I. Clark (drawn by P. Connaughton),,87,88
341,3,0:01.0,P. Connaughton makes free throw 1 of 1,,88,88
342,4,11:42.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Thompson),88,91
343,4,11:22.0,Turnover by C. McCollum (lost ball; steal by K. Thompson),,88,91
344,4,11:16.0,,Turnover by K. Thompson (traveling),88,91
345,4,11:03.0,Personal foul by D. Green (drawn by A. Aminu),,88,91
346,4,10:52.0,A. Crabbe misses 3-pt jump shot from 25 ft,,88,91
347,4,10:51.0,,Defensive rebound by I. Clark,88,91
348,4,10:49.0,,Shooting foul by A. Crabbe (drawn by D. Green),88,91
349,4,10:49.0,,D. Green misses free throw 1 of 2,88,91
350,4,10:49.0,,Offensive rebound by Team,88,91
351,4,10:49.0,,D. Green makes free throw 2 of 2,88,92
352,4,10:31.0,A. Aminu misses 3-pt jump shot from 25 ft,,88,92
353,4,10:31.0,Offensive rebound by Team,,88,92
354,4,10:31.0,,Loose ball foul by A. Iguodala (drawn by N. Vonleh),88,92
355,4,10:16.0,A. Crabbe misses 2-pt jump shot from 13 ft,,88,92
356,4,10:15.0,,Defensive rebound by D. West,88,92
357,4,10:01.0,,A. Iguodala misses 3-pt jump shot from 27 ft,88,92
358,4,10:00.0,Defensive rebound by N. Vonleh,,88,92
359,4,9:50.0,S. Napier makes 2-pt layup from 1 ft,,90,92
360,4,9:31.0,,I. Clark misses 2-pt layup from 2 ft,90,92
361,4,9:30.0,,Offensive rebound by I. Clark,90,92
362,4,9:30.0,,I. Clark makes 2-pt layup from 1 ft,90,94
363,4,9:04.0,A. Aminu misses 2-pt jump shot from 12 ft,,90,94
364,4,9:04.0,,Defensive rebound by D. West,90,94
365,4,8:59.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by A. Iguodala),90,97
366,4,8:58.0,Portland full timeout,,90,97
367,4,8:58.0,E. Turner enters the game for A. Aminu,,90,97
368,4,8:58.0,M. Harkless enters the game for A. Crabbe,,90,97
369,4,8:58.0,D. Lillard enters the game for S. Napier,,90,97
370,4,8:35.0,M. Harkless misses 2-pt layup from 3 ft,,90,97
371,4,8:35.0,Offensive rebound by N. Vonleh,,90,97
372,4,8:35.0,N. Vonleh misses 2-pt layup from 2 ft,,90,97
373,4,8:33.0,Offensive rebound by C. McCollum,,90,97
374,4,8:32.0,C. McCollum misses 2-pt jump shot from 5 ft (block by D. Green),,90,97
375,4,8:32.0,,Defensive rebound by Team,90,97
376,4,8:19.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by D. Green),90,99
377,4,8:00.0,Turnover by D. Lillard (lost ball; steal by D. Green),,90,99
378,4,7:57.0,,Shooting foul by C. McCollum (drawn by I. Clark),90,99
379,4,7:57.0,,I. Clark makes free throw 1 of 2,90,100
380,4,7:57.0,,I. Clark makes free throw 2 of 2,90,101
381,4,7:46.0,Personal foul by A. Iguodala (drawn by D. Lillard),,90,101
382,4,7:35.0,E. Turner misses 2-pt jump shot from 7 ft (block by D. Green),,90,101
383,4,7:34.0,Offensive rebound by E. Turner,,90,101
384,4,7:32.0,M. Harkless misses 3-pt jump shot from 25 ft,,90,101
385,4,7:31.0,Offensive rebound by Team,,90,101
