,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHOENIX_ACTION,ORLANDO_SCORE,PHOENIX_SCORE
452,4,1:34.0,,Defensive rebound by A. Williams,107,98
453,4,1:29.0,,D. Booker makes 2-pt dunk from 1 ft (assist by A. Williams),107,100
454,4,1:12.0,N. Vučević misses 2-pt hook shot from 6 ft,,107,100
455,4,1:11.0,,Defensive rebound by A. Williams,107,100
456,4,1:00.0,,T. Ulis misses 2-pt jump shot from 10 ft,107,100
457,4,1:00.0,,Offensive rebound by Team,107,100
458,4,0:53.0,,T. Ulis misses 3-pt jump shot from 24 ft,107,100
459,4,0:51.0,Defensive rebound by N. Vučević,,107,100
460,4,0:38.0,Turnover by T. Ross (bad pass; steal by D. Booker),,107,100
461,4,0:34.0,,D. Booker misses 2-pt layup from 1 ft,107,100
462,4,0:34.0,,Offensive rebound by T. Warren,107,100
463,4,0:34.0,,Shooting foul by T. Ross (drawn by T. Warren),107,100
464,4,0:34.0,,T. Warren makes free throw 1 of 2,107,101
465,4,0:34.0,C. Watson enters the game for T. Ross,,107,100
466,4,0:34.0,,T. Warren makes free throw 2 of 2,107,102
467,4,0:34.0,Orlando full timeout,,107,102
468,4,0:19.0,E. Fournier misses 3-pt jump shot from 24 ft,,107,102
469,4,0:19.0,,Defensive rebound by M. Chriss,107,102
470,4,0:11.0,,Shooting foul by E. Payton (drawn by T. Ulis),107,102
471,4,0:11.0,,T. Ulis misses free throw 1 of 2,107,102
472,4,0:11.0,,Offensive rebound by Team,107,102
473,4,0:11.0,,T. Ulis makes free throw 2 of 2,107,103
474,4,0:11.0,Orlando full timeout,,107,103
475,4,0:11.0,,D. Jones enters the game for D. Booker,107,103
476,4,0:11.0,J. Green enters the game for A. Gordon,,107,103
477,4,0:11.0,D. Augustin enters the game for E. Payton,,107,103
478,4,0:09.0,Personal take foul by T. Warren,,107,103
479,4,0:09.0,E. Fournier makes free throw 1 of 2,,108,103
480,4,0:09.0,E. Payton enters the game for D. Augustin,,108,103
481,4,0:09.0,A. Gordon enters the game for J. Green,,108,103
482,4,0:09.0,,D. Booker enters the game for T. Ulis,109,103
483,4,0:09.0,,J. Dudley enters the game for D. Jones,109,103
484,4,0:09.0,E. Fournier makes free throw 2 of 2,,109,103
485,4,0:09.0,,Phoenix full timeout,109,103
486,4,0:08.0,,D. Booker misses 3-pt jump shot from 25 ft (block by A. Gordon),109,103
487,4,0:07.0,,Offensive rebound by Team,109,103
488,4,0:04.0,,J. Dudley misses 3-pt jump shot from 24 ft,109,103
489,4,0:03.0,Defensive rebound by E. Fournier,,109,103
