,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
132,1,0:00.0,,D. Bertāns misses 3-pt jump shot from 29 ft,17,31
133,1,0:00.0,Defensive rebound by D. Sabonis,,17,31
134,2,11:48.0,Turnover by D. Sabonis (bad pass; steal by M. Ginóbili),,17,31
135,2,11:44.0,J. Grant enters the game for D. Sabonis,,17,31
136,2,11:34.0,,M. Ginóbili makes 2-pt jump shot from 14 ft,17,33
137,2,11:16.0,C. Payne misses 3-pt jump shot from 27 ft,,17,33
138,2,11:15.0,,Defensive rebound by M. Ginóbili,17,33
139,2,11:10.0,,Personal foul by C. Payne,17,33
140,2,10:59.0,,Personal foul by C. Payne,17,33
141,2,10:50.0,,Turnover by D. Lee (lost ball; steal by V. Oladipo),17,33
142,2,10:41.0,Turnover by A. Morrow (lost ball),,17,33
143,2,10:33.0,,Turnover by D. Lee (bad pass),17,33
144,2,10:15.0,J. Lauvergne misses 2-pt hook shot from 6 ft,,17,33
145,2,10:14.0,,Defensive rebound by D. Bertāns,17,33
146,2,10:05.0,,Personal foul by A. Morrow (drawn by D. Green),17,33
147,2,10:05.0,,T. Parker enters the game for P. Mills,17,33
148,2,10:05.0,,J. Simmons enters the game for M. Ginóbili,17,33
149,2,9:56.0,,D. Green misses 3-pt jump shot from 26 ft,17,33
150,2,9:56.0,Defensive rebound by J. Grant,,17,33
151,2,9:45.0,J. Grant makes 2-pt layup from 2 ft (assist by C. Payne),,19,33
152,2,9:33.0,,Shooting block foul by J. Lauvergne (drawn by D. Lee),19,33
153,2,9:33.0,,D. Lee makes free throw 1 of 2,19,34
154,2,9:33.0,,D. Lee misses free throw 2 of 2,19,34
155,2,9:33.0,,L. Aldridge enters the game for D. Bertāns,19,34
156,2,9:30.0,Defensive rebound by J. Lauvergne,,19,34
157,2,9:19.0,V. Oladipo misses 2-pt jump shot from 11 ft (block by D. Green),,19,34
158,2,9:16.0,,Defensive rebound by D. Lee,19,34
159,2,9:16.0,,Shooting foul by J. Grant (drawn by J. Simmons),19,34
160,2,9:16.0,,J. Simmons misses free throw 1 of 2,19,34
161,2,9:16.0,,Offensive rebound by Team,19,34
162,2,9:16.0,,J. Simmons misses free throw 2 of 2,19,34
163,2,9:16.0,,Offensive rebound by D. Bertāns,19,34
164,2,9:16.0,,D. Bertāns enters the game for D. Lee,19,34
165,2,9:16.0,A. Roberson enters the game for A. Morrow,,19,34
166,2,8:58.0,,J. Simmons misses 2-pt layup from 2 ft (block by A. Roberson),19,34
167,2,8:56.0,Defensive rebound by J. Grant,,19,34
168,2,8:49.0,J. Lauvergne misses 3-pt jump shot from 23 ft,,19,34
169,2,8:47.0,,Defensive rebound by L. Aldridge,19,34
170,2,8:37.0,,Personal block foul by J. Lauvergne (drawn by L. Aldridge),19,34
171,2,8:37.0,Official timeout,,19,34
172,2,8:37.0,,L. Aldridge makes free throw 1 of 2,19,35
173,2,8:37.0,R. Westbrook enters the game for J. Lauvergne,,19,34
174,2,8:37.0,S. Adams enters the game for C. Payne,,19,34
175,2,8:37.0,,L. Aldridge makes free throw 2 of 2,19,36
176,2,8:23.0,Personal foul by T. Parker (drawn by A. Roberson),,19,36
177,2,8:21.0,Offensive foul by R. Westbrook (drawn by D. Bertāns),,19,36
178,2,8:21.0,Turnover by R. Westbrook (offensive foul),,19,36
179,2,8:04.0,,D. Bertāns misses 3-pt jump shot from 23 ft,19,36
180,2,8:03.0,Defensive rebound by S. Adams,,19,36
181,2,7:57.0,Offensive foul by R. Westbrook (drawn by D. Green),,19,36
182,2,7:57.0,Turnover by R. Westbrook (offensive foul),,19,36
183,2,7:57.0,,K. Leonard enters the game for D. Green,19,36
184,2,7:36.0,,J. Simmons misses 2-pt layup from 2 ft,19,36
185,2,7:35.0,Defensive rebound by S. Adams,,19,36
186,2,7:30.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,21,36
187,2,7:14.0,,Shooting foul by J. Grant (drawn by T. Parker),21,36
188,2,7:14.0,,T. Parker makes free throw 1 of 2,21,37
189,2,7:14.0,,T. Parker misses free throw 2 of 2,21,37
190,2,7:13.0,Defensive rebound by A. Roberson,,21,37
191,2,7:00.0,Turnover by J. Grant (bad pass; steal by J. Simmons),,21,37
192,2,6:42.0,,Turnover by L. Aldridge (lost ball; steal by A. Roberson),21,37
193,2,6:35.0,J. Grant misses 2-pt dunk at rim (block by K. Leonard),,21,37
194,2,6:35.0,,Defensive rebound by K. Leonard,21,37
195,2,6:35.0,,Personal foul by S. Adams (drawn by K. Leonard),21,37
196,2,6:35.0,,K. Leonard makes free throw 1 of 2,21,38
197,2,6:35.0,A. Morrow enters the game for V. Oladipo,,21,38
198,2,6:35.0,,K. Leonard makes free throw 2 of 2,21,39
199,2,6:23.0,A. Morrow misses 3-pt jump shot from 26 ft,,21,39
200,2,6:22.0,Offensive rebound by A. Roberson,,21,39
201,2,6:19.0,A. Morrow misses 3-pt jump shot from 27 ft,,21,39
202,2,6:18.0,,Defensive rebound by K. Leonard,21,39
203,2,6:07.0,,D. Bertāns misses 3-pt jump shot from 25 ft,21,39
204,2,6:07.0,Defensive rebound by Team,,21,39
205,2,6:07.0,,Loose ball foul by L. Aldridge (drawn by J. Grant),21,39
206,2,6:07.0,,D. Dedmon enters the game for L. Aldridge,21,39
207,2,6:00.0,Personal foul by T. Parker (drawn by A. Roberson),,21,39
208,2,6:00.0,,P. Mills enters the game for T. Parker,21,39
209,2,5:54.0,Shooting foul by J. Simmons (drawn by R. Westbrook),,21,39
210,2,5:54.0,,San Antonio full timeout,21,39
211,2,5:54.0,R. Westbrook makes free throw 1 of 2,,22,39
212,2,5:54.0,,D. Lee enters the game for D. Bertāns,21,39
213,2,5:54.0,,M. Ginóbili enters the game for J. Simmons,21,39
214,2,5:54.0,R. Westbrook makes free throw 2 of 2,,23,39
215,2,5:45.0,,Shooting foul by A. Roberson (drawn by K. Leonard),23,39
216,2,5:45.0,,K. Leonard makes free throw 1 of 2,23,40
217,2,5:45.0,D. Sabonis enters the game for J. Grant,,23,40
218,2,5:45.0,,K. Leonard makes free throw 2 of 2,23,41
219,2,5:28.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,25,41
220,2,5:14.0,,K. Leonard misses 2-pt jump shot from 17 ft,25,41
221,2,5:13.0,Defensive rebound by S. Adams,,25,41
222,2,5:10.0,Shooting block foul by P. Mills (drawn by R. Westbrook),,25,41
223,2,5:10.0,R. Westbrook makes free throw 1 of 2,,26,41
224,2,5:10.0,R. Westbrook makes free throw 2 of 2,,27,41
225,2,5:01.0,,P. Mills misses 2-pt jump shot from 20 ft,27,41
226,2,5:00.0,Defensive rebound by D. Sabonis,,27,41
227,2,4:48.0,D. Sabonis misses 2-pt layup from 3 ft,,27,41
228,2,4:46.0,Offensive rebound by D. Sabonis,,27,41
229,2,4:45.0,Personal foul by M. Ginóbili (drawn by D. Sabonis),,27,41
230,2,4:45.0,D. Sabonis misses free throw 1 of 2,,27,41
231,2,4:45.0,Offensive rebound by Team,,27,41
232,2,4:45.0,,J. Simmons enters the game for P. Mills,27,41
233,2,4:45.0,D. Sabonis makes free throw 2 of 2,,28,41
234,2,4:35.0,,D. Dedmon makes 2-pt dunk at rim (assist by K. Leonard),28,43
235,2,4:20.0,S. Adams makes 2-pt jump shot from 11 ft (assist by R. Westbrook),,30,43
236,2,4:05.0,,K. Leonard misses 2-pt jump shot from 17 ft,30,43
237,2,4:02.0,Defensive rebound by S. Adams,,30,43
238,2,3:53.0,D. Sabonis misses 3-pt jump shot from 25 ft,,30,43
239,2,3:53.0,Offensive rebound by Team,,30,43
240,2,3:53.0,,Loose ball foul by D. Dedmon (drawn by S. Adams),30,43
241,2,3:53.0,S. Adams makes free throw 1 of 2,,31,43
242,2,3:53.0,S. Adams makes free throw 2 of 2,,32,43
243,2,3:38.0,,D. Dedmon misses 2-pt hook shot from 8 ft,32,43
244,2,3:36.0,Defensive rebound by S. Adams,,32,43
245,2,3:20.0,A. Morrow misses 2-pt jump shot from 13 ft,,32,43
246,2,3:19.0,,Defensive rebound by J. Simmons,32,43
247,2,3:03.0,,J. Simmons makes 2-pt layup from 2 ft,32,45
248,2,2:57.0,A. Roberson misses 3-pt jump shot from 25 ft,,32,45
249,2,2:55.0,,Defensive rebound by D. Lee,32,45
250,2,2:51.0,,Personal foul by A. Roberson (drawn by K. Leonard),32,45
251,2,2:51.0,Oklahoma City full timeout,,32,45
252,2,2:51.0,,K. Leonard makes free throw 1 of 2,32,46
253,2,2:51.0,,D. Bertāns enters the game for D. Dedmon,32,45
254,2,2:51.0,,K. Leonard misses free throw 2 of 2,32,46
255,2,2:51.0,Defensive rebound by A. Roberson,,32,46
256,2,2:33.0,Shooting foul by D. Lee (drawn by R. Westbrook),,32,46
257,2,2:33.0,R. Westbrook makes free throw 1 of 2,,33,46
258,2,2:33.0,R. Westbrook makes free throw 2 of 2,,34,46
259,2,2:21.0,,D. Bertāns misses 2-pt jump shot from 19 ft,34,46
260,2,2:20.0,Defensive rebound by A. Roberson,,34,46
261,2,2:10.0,R. Westbrook makes 3-pt jump shot from 26 ft,,37,46
262,2,1:57.0,,K. Leonard makes 2-pt jump shot from 16 ft,37,48
263,2,1:40.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,40,48
264,2,1:25.0,,K. Leonard misses 3-pt jump shot from 27 ft,40,48
265,2,1:24.0,Defensive rebound by S. Adams,,40,48
266,2,1:05.0,R. Westbrook misses 2-pt jump shot from 7 ft,,40,48
267,2,1:05.0,,Defensive rebound by D. Bertāns,40,48
268,2,0:55.0,,K. Leonard makes 2-pt jump shot from 3 ft (assist by J. Simmons),40,50
269,2,0:32.0,A. Roberson misses 3-pt jump shot from 23 ft,,40,50
270,2,0:30.0,,Defensive rebound by K. Leonard,40,50
271,2,0:28.0,,Personal foul by A. Morrow (drawn by K. Leonard),40,50
272,2,0:28.0,,K. Leonard makes free throw 1 of 2,40,51
273,2,0:28.0,Oklahoma City full timeout,,40,51
274,2,0:28.0,V. Oladipo enters the game for A. Roberson,,40,51
275,2,0:28.0,,K. Leonard makes free throw 2 of 2,40,52
276,2,0:08.0,D. Sabonis makes 2-pt dunk at rim (assist by R. Westbrook),,42,52
277,2,0:00.0,,K. Leonard misses 2-pt jump shot from 14 ft,42,52
278,2,0:00.0,,Offensive rebound by J. Simmons,42,52
279,3,11:49.0,V. Oladipo misses 2-pt jump shot from 17 ft,,42,52
280,3,11:48.0,Offensive rebound by S. Adams,,42,52
281,3,11:42.0,S. Adams makes 2-pt hook shot from 2 ft,,44,52
282,3,11:27.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),44,54
283,3,11:14.0,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),,46,54
284,3,10:57.0,,L. Aldridge makes 3-pt jump shot from 24 ft (assist by T. Parker),46,57
285,3,10:48.0,Turnover by R. Westbrook (bad pass; steal by D. Green),,46,57
286,3,10:42.0,,D. Green makes 3-pt jump shot from 25 ft,46,60
287,3,10:27.0,V. Oladipo misses 2-pt jump shot from 10 ft,,46,60
288,3,10:25.0,Offensive rebound by V. Oladipo,,46,60
289,3,10:17.0,A. Roberson misses 3-pt jump shot from 23 ft,,46,60
290,3,10:15.0,,Defensive rebound by K. Leonard,46,60
291,3,10:07.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by D. Green),46,62
292,3,10:07.0,Oklahoma City full timeout,,46,62
293,3,9:53.0,S. Adams misses 2-pt jump shot from 6 ft (block by D. Dedmon),,46,62
294,3,9:51.0,,Defensive rebound by D. Green,46,62
295,3,9:43.0,,Shooting foul by S. Adams (drawn by L. Aldridge),46,62
296,3,9:43.0,,L. Aldridge makes free throw 1 of 2,46,63
297,3,9:43.0,,L. Aldridge makes free throw 2 of 2,46,64
298,3,9:31.0,D. Sabonis misses 2-pt jump shot from 19 ft,,46,64
299,3,9:30.0,,Defensive rebound by D. Dedmon,46,64
300,3,9:10.0,,L. Aldridge misses 2-pt jump shot from 5 ft,46,64
301,3,9:09.0,Defensive rebound by D. Sabonis,,46,64
302,3,9:00.0,V. Oladipo misses 3-pt jump shot from 25 ft,,46,64
303,3,8:57.0,Offensive rebound by S. Adams,,46,64
304,3,8:53.0,R. Westbrook makes 3-pt jump shot from 23 ft (assist by S. Adams),,49,64
305,3,8:43.0,,K. Leonard makes 2-pt jump shot from 5 ft,49,66
306,3,8:43.0,,Shooting foul by A. Roberson (drawn by K. Leonard),49,66
307,3,8:43.0,,K. Leonard misses free throw 1 of 1,49,66
308,3,8:43.0,Defensive rebound by D. Sabonis,,49,66
309,3,8:43.0,A. Morrow enters the game for A. Roberson,,49,66
310,3,8:28.0,S. Adams misses 2-pt layup from 3 ft,,49,66
311,3,8:27.0,Offensive rebound by A. Morrow,,49,66
312,3,8:20.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),,52,66
313,3,8:19.0,,San Antonio full timeout,52,66
314,3,7:57.0,,L. Aldridge misses 2-pt jump shot from 18 ft,52,66
315,3,7:56.0,,Offensive rebound by Team,52,66
316,3,7:56.0,Loose ball foul by D. Sabonis (drawn by D. Dedmon),,52,66
317,3,7:37.0,,Turnover by D. Dedmon (bad pass; steal by D. Sabonis),52,66
318,3,7:26.0,Shooting foul by D. Dedmon (drawn by V. Oladipo),,52,66
319,3,7:26.0,V. Oladipo makes free throw 1 of 2,,53,66
320,3,7:26.0,,D. Lee enters the game for D. Dedmon,53,66
321,3,7:26.0,V. Oladipo makes free throw 2 of 2,,54,66
322,3,7:06.0,,D. Green misses 3-pt jump shot from 23 ft,54,66
323,3,7:05.0,Defensive rebound by D. Sabonis,,54,66
324,3,6:59.0,R. Westbrook misses 3-pt jump shot from 26 ft,,54,66
325,3,6:58.0,,Defensive rebound by K. Leonard,54,66
326,3,6:48.0,,K. Leonard misses 2-pt jump shot from 7 ft,54,66
327,3,6:47.0,Defensive rebound by R. Westbrook,,54,66
328,3,6:43.0,Shooting block foul by D. Green (drawn by R. Westbrook),,54,66
329,3,6:43.0,R. Westbrook makes free throw 1 of 2,,55,66
330,3,6:43.0,R. Westbrook makes free throw 2 of 2,,56,66
331,3,6:30.0,,Shooting foul by D. Sabonis (drawn by L. Aldridge),56,66
332,3,6:30.0,,L. Aldridge makes free throw 1 of 2,56,67
333,3,6:30.0,,L. Aldridge misses free throw 2 of 2,56,67
334,3,6:29.0,Defensive rebound by S. Adams,,56,67
335,3,6:16.0,A. Morrow makes 2-pt layup from 3 ft (assist by R. Westbrook),,58,67
336,3,5:57.0,,Turnover by D. Green (bad pass; steal by D. Sabonis),58,67
337,3,5:49.0,A. Morrow misses 3-pt jump shot from 24 ft,,58,67
338,3,5:48.0,Offensive rebound by R. Westbrook,,58,67
339,3,5:36.0,R. Westbrook makes 2-pt jump shot from 18 ft,,60,67
340,3,5:14.0,,L. Aldridge misses 2-pt jump shot from 18 ft,60,67
341,3,5:13.0,,Offensive rebound by Team,60,67
342,3,5:13.0,,M. Ginóbili enters the game for D. Green,60,67
343,3,5:13.0,,P. Mills enters the game for T. Parker,60,67
344,3,5:09.0,,Turnover by M. Ginóbili (bad pass; steal by V. Oladipo),60,67
345,3,5:03.0,Shooting block foul by M. Ginóbili (drawn by R. Westbrook),,60,67
346,3,5:03.0,R. Westbrook makes free throw 1 of 2,,61,67
347,3,5:03.0,R. Westbrook makes free throw 2 of 2,,62,67
348,3,4:57.0,,Personal foul by A. Morrow (drawn by M. Ginóbili),62,67
349,3,4:57.0,,M. Ginóbili makes free throw 1 of 2,62,68
350,3,4:57.0,,M. Ginóbili misses free throw 2 of 2,62,68
351,3,4:56.0,Defensive rebound by R. Westbrook,,62,68
352,3,4:46.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,64,68
353,3,4:31.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,64,68
354,3,4:30.0,Defensive rebound by V. Oladipo,,64,68
355,3,4:17.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,67,68
356,3,4:02.0,,Turnover by L. Aldridge (bad pass; steal by V. Oladipo),67,68
357,3,3:54.0,R. Westbrook makes 2-pt layup from 2 ft,,69,68
358,3,3:41.0,,P. Mills misses 2-pt jump shot from 19 ft,69,68
359,3,3:38.0,Defensive rebound by Team,,69,68
360,3,3:34.0,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),,71,68
361,3,3:14.0,,D. Lee misses 2-pt layup from 2 ft (block by D. Sabonis),71,68
362,3,3:13.0,Defensive rebound by Team,,71,68
363,3,2:58.0,R. Westbrook misses 2-pt jump shot from 16 ft (block by K. Leonard),,71,68
364,3,2:55.0,,Defensive rebound by L. Aldridge,71,68
365,3,2:42.0,,K. Leonard makes 2-pt jump shot from 15 ft,71,70
366,3,2:42.0,Oklahoma City full timeout,,71,70
367,3,2:42.0,C. Payne enters the game for R. Westbrook,,71,70
368,3,2:42.0,J. Lauvergne enters the game for S. Adams,,71,70
369,3,2:42.0,,D. Bertāns enters the game for L. Aldridge,71,70
370,3,2:42.0,,J. Simmons enters the game for K. Leonard,71,70
371,3,2:27.0,Turnover by D. Sabonis (bad pass),,71,70
372,3,2:18.0,,M. Ginóbili misses 2-pt layup from 2 ft,71,70
373,3,2:17.0,Defensive rebound by D. Sabonis,,71,70
374,3,1:56.0,V. Oladipo makes 2-pt layup from 2 ft,,73,70
375,3,1:45.0,,Personal foul by D. Sabonis (drawn by J. Simmons),73,70
376,3,1:45.0,,J. Simmons misses free throw 1 of 2,73,70
377,3,1:45.0,,Offensive rebound by Team,73,70
378,3,1:45.0,,J. Simmons makes free throw 2 of 2,73,71
379,3,1:34.0,V. Oladipo misses 2-pt jump shot from 17 ft (block by D. Bertāns),,73,71
380,3,1:33.0,,Defensive rebound by D. Lee,73,71
381,3,1:22.0,,Offensive foul by J. Simmons (drawn by C. Payne),73,71
382,3,1:22.0,,Turnover by J. Simmons (offensive foul),73,71
383,3,1:11.0,Offensive foul by C. Payne (drawn by M. Ginóbili),,73,71
384,3,1:11.0,Turnover by C. Payne (offensive foul),,73,71
