,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
122,2,10:40.0,Shooting foul by J. Martin (drawn by L. Deng),,28,28
123,2,10:40.0,L. Deng makes 2-pt jump shot from 14 ft,,30,28
124,2,10:40.0,L. Deng misses free throw 1 of 1,,30,28
125,2,10:39.0,,Defensive rebound by T. Williams,30,28
126,2,10:24.0,,M. Gasol misses 2-pt jump shot from 12 ft,30,28
127,2,10:22.0,Defensive rebound by J. Clarkson,,30,28
128,2,10:13.0,T. Black makes 2-pt jump shot from 6 ft (assist by J. Clarkson),,32,28
129,2,10:07.0,,Memphis full timeout,32,28
130,2,10:07.0,,T. Daniels enters the game for W. Baldwin,32,28
131,2,9:56.0,,A. Harrison makes 3-pt jump shot from 23 ft (assist by M. Gasol),32,31
132,2,9:37.0,T. Black makes 2-pt layup from 2 ft (assist by J. Clarkson),,34,31
133,2,9:19.0,,Shooting foul by J. Clarkson (drawn by J. Martin),34,31
134,2,9:19.0,,J. Martin makes free throw 1 of 2,34,32
135,2,9:19.0,,J. Martin makes free throw 2 of 2,34,33
136,2,8:59.0,L. Williams misses 2-pt jump shot from 9 ft,,34,33
137,2,8:58.0,Offensive rebound by T. Robinson,,34,33
138,2,8:45.0,Turnover by J. Clarkson (bad pass; steal by M. Gasol),,34,33
139,2,8:38.0,,T. Daniels makes 2-pt jump shot from 21 ft (assist by T. Williams),34,35
140,2,8:22.0,J. Clarkson makes 2-pt jump shot from 6 ft,,36,35
141,2,8:22.0,Shooting foul by T. Daniels (drawn by J. Clarkson),,36,35
142,2,8:22.0,Turnover by J. Clarkson (lane violation.),,36,35
143,2,8:12.0,,Turnover by A. Harrison (bad pass),36,35
144,2,7:54.0,L. Deng makes 2-pt jump shot from 17 ft,,38,35
145,2,7:41.0,,Turnover by A. Harrison (bad pass; steal by L. Williams),38,35
146,2,7:35.0,J. Clarkson misses 2-pt layup from 1 ft,,38,35
147,2,7:32.0,Offensive rebound by T. Black,,38,35
148,2,7:32.0,,J. Green enters the game for M. Gasol,38,35
149,2,7:22.0,T. Black misses 2-pt hook shot from 6 ft,,38,35
150,2,7:19.0,Offensive rebound by L. Deng,,38,35
151,2,7:19.0,L. Deng misses 2-pt dunk at rim (block by T. Daniels),,38,35
152,2,7:17.0,Offensive rebound by L. Deng,,38,35
153,2,7:13.0,J. Clarkson makes 2-pt layup from 1 ft,,40,35
154,2,7:07.0,,Memphis full timeout,40,35
155,2,7:07.0,,D. Davis enters the game for J. Martin,40,35
156,2,7:06.0,,Turnover by T. Williams (bad pass; steal by L. Deng),40,35
157,2,7:01.0,,Offensive charge foul by L. Deng (drawn by A. Harrison),40,35
158,2,7:01.0,Turnover by L. Deng (offensive foul),,40,35
159,2,6:51.0,,T. Daniels misses 3-pt jump shot from 23 ft,40,35
160,2,6:50.0,Defensive rebound by T. Black,,40,35
161,2,6:42.0,L. Williams makes 2-pt dunk at rim,,42,35
162,2,6:30.0,,Personal foul by T. Robinson (drawn by J. Green),42,35
163,2,6:30.0,,W. Baldwin enters the game for A. Harrison,42,35
164,2,6:30.0,B. Ingram enters the game for J. Clarkson,,42,35
165,2,6:30.0,J. Randle enters the game for T. Black,,42,35
166,2,6:23.0,,Turnover by W. Baldwin (bad pass),42,35
167,2,6:09.0,T. Robinson misses 2-pt layup from 2 ft (block by J. Green),,42,35
168,2,6:07.0,,Defensive rebound by T. Daniels,42,35
169,2,6:03.0,,W. Baldwin makes 2-pt dunk from 1 ft (assist by T. Daniels),42,37
170,2,5:50.0,L. Williams makes 3-pt jump shot from 23 ft (assist by B. Ingram),,45,37
171,2,5:31.0,,W. Baldwin makes 2-pt jump shot from 22 ft,45,39
172,2,5:08.0,J. Randle misses 2-pt jump shot from 5 ft (block by J. Green),,45,39
173,2,5:05.0,Offensive rebound by J. Randle,,45,39
174,2,5:05.0,J. Randle misses 2-pt hook shot from 5 ft,,45,39
175,2,5:03.0,,Defensive rebound by T. Williams,45,39
176,2,4:52.0,,W. Baldwin misses 2-pt jump shot from 20 ft,45,39
177,2,4:49.0,Defensive rebound by B. Ingram,,45,39
178,2,4:41.0,Turnover by B. Ingram (lost ball; steal by T. Daniels),,45,39
179,2,4:34.0,,T. Daniels makes 3-pt jump shot from 28 ft (assist by W. Baldwin),45,42
180,2,4:33.0,LA Lakers full timeout,,45,42
181,2,4:33.0,J. Clarkson enters the game for T. Robinson,,45,42
182,2,4:20.0,L. Williams makes 3-pt jump shot from 25 ft,,48,42
183,2,3:58.0,,T. Daniels makes 2-pt jump shot from 21 ft (assist by D. Davis),48,44
184,2,3:39.0,L. Deng misses 3-pt jump shot from 23 ft,,48,44
185,2,3:39.0,,Defensive rebound by D. Davis,48,44
186,2,3:30.0,,Shooting foul by J. Clarkson (drawn by T. Daniels),48,44
187,2,3:30.0,,T. Daniels misses free throw 1 of 2,48,44
188,2,3:30.0,,Offensive rebound by Team,48,44
189,2,3:30.0,M. Huertas enters the game for J. Clarkson,,48,44
190,2,3:30.0,,T. Daniels makes free throw 2 of 2,48,45
191,2,3:11.0,L. Williams makes 2-pt layup from 1 ft (assist by M. Huertas),,50,45
192,2,2:50.0,,D. Davis makes 2-pt layup from 2 ft (assist by W. Baldwin),50,47
193,2,2:38.0,Shooting foul by W. Baldwin (drawn by L. Williams),,50,47
194,2,2:38.0,LA Lakers full timeout,,50,47
195,2,2:38.0,L. Williams makes free throw 1 of 3,,51,47
196,2,2:38.0,L. Williams makes free throw 2 of 3,,52,47
197,2,2:38.0,,M. Gasol enters the game for D. Davis,50,47
198,2,2:38.0,L. Williams makes free throw 3 of 3,,53,47
199,2,2:24.0,,Shooting foul by M. Huertas (drawn by W. Baldwin),53,47
200,2,2:24.0,,W. Baldwin makes free throw 1 of 2,53,48
201,2,2:24.0,,W. Baldwin makes free throw 2 of 2,53,49
202,2,2:13.0,M. Huertas makes 2-pt jump shot from 10 ft,,55,49
203,2,2:01.0,,T. Daniels makes 2-pt jump shot from 5 ft (assist by W. Baldwin),55,51
204,2,2:01.0,,Shooting foul by J. Randle (drawn by T. Daniels),55,51
205,2,2:01.0,,T. Daniels misses free throw 1 of 1,55,51
206,2,2:01.0,T. Mozgov enters the game for J. Randle,,55,51
207,2,2:00.0,Defensive rebound by B. Ingram,,55,51
208,2,1:46.0,L. Deng misses 3-pt jump shot from 26 ft,,55,51
209,2,1:45.0,,Defensive rebound by T. Williams,55,51
210,2,1:35.0,,M. Gasol misses 2-pt jump shot from 22 ft,55,51
211,2,1:34.0,Defensive rebound by M. Huertas,,55,51
212,2,1:24.0,L. Williams makes 2-pt layup from 1 ft (assist by T. Mozgov),,57,51
213,2,0:56.0,,T. Daniels misses 2-pt jump shot from 22 ft,57,51
214,2,0:55.0,Defensive rebound by M. Huertas,,57,51
215,2,0:50.0,L. Deng makes 2-pt dunk at rim (assist by M. Huertas),,59,51
216,2,0:35.0,,Turnover by W. Baldwin (bad pass; steal by L. Williams),59,51
217,2,0:29.0,L. Williams makes 3-pt jump shot from 27 ft (assist by M. Huertas),,62,51
218,2,0:10.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. Gasol),62,54
219,2,0:02.0,L. Williams misses 3-pt jump shot from 26 ft,,62,54
220,2,0:00.0,,Defensive rebound by J. Green,62,54
221,3,11:43.0,T. Mozgov misses 2-pt jump shot from 22 ft,,62,54
222,3,11:42.0,,Defensive rebound by J. Green,62,54
223,3,11:30.0,,M. Gasol makes 2-pt jump shot from 14 ft (assist by J. Green),62,56
224,3,11:13.0,J. Clarkson misses 2-pt jump shot from 7 ft,,62,56
225,3,11:13.0,Offensive rebound by T. Mozgov,,62,56
226,3,11:12.0,T. Mozgov makes 2-pt layup from 1 ft,,64,56
227,3,10:55.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by T. Allen),64,58
228,3,10:27.0,L. Deng misses 3-pt jump shot from 25 ft,,64,58
229,3,10:26.0,,Defensive rebound by M. Gasol,64,58
230,3,10:17.0,,Shooting foul by T. Mozgov (drawn by A. Harrison),64,58
231,3,10:17.0,,A. Harrison misses free throw 1 of 2,64,58
232,3,10:17.0,,Offensive rebound by Team,64,58
233,3,10:17.0,,A. Harrison makes free throw 2 of 2,64,59
234,3,10:06.0,Shooting foul by T. Allen (drawn by T. Mozgov),,64,59
235,3,10:06.0,T. Mozgov makes free throw 1 of 2,,65,59
236,3,10:06.0,,T. Daniels enters the game for T. Allen,65,59
237,3,10:06.0,T. Mozgov makes free throw 2 of 2,,66,59
238,3,9:52.0,,M. Gasol misses 2-pt jump shot from 9 ft,66,59
239,3,9:50.0,Defensive rebound by B. Ingram,,66,59
240,3,9:44.0,Turnover by B. Ingram (bad pass; steal by M. Gasol),,66,59
241,3,9:39.0,,T. Williams makes 2-pt dunk at rim (assist by T. Daniels),66,61
242,3,9:39.0,LA Lakers full timeout,,66,61
243,3,9:17.0,J. Randle misses 2-pt hook shot from 3 ft,,66,61
244,3,9:14.0,Offensive rebound by T. Mozgov,,66,61
245,3,9:14.0,Turnover by T. Mozgov (lost ball; steal by M. Gasol),,66,61
246,3,8:55.0,,T. Williams makes 3-pt jump shot from 25 ft (assist by M. Gasol),66,64
247,3,8:35.0,J. Clarkson misses 2-pt jump shot from 4 ft (block by M. Gasol),,66,64
248,3,8:33.0,Offensive rebound by J. Clarkson,,66,64
249,3,8:22.0,T. Mozgov makes 2-pt jump shot from 18 ft (assist by J. Randle),,68,64
250,3,8:00.0,,J. Green makes 2-pt jump shot from 21 ft (assist by A. Harrison),68,66
251,3,7:35.0,B. Ingram misses 2-pt jump shot from 7 ft,,68,66
252,3,7:34.0,,Defensive rebound by T. Williams,68,66
253,3,7:22.0,,M. Gasol misses 3-pt jump shot from 25 ft,68,66
254,3,7:21.0,,Offensive rebound by J. Green,68,66
255,3,7:15.0,,M. Gasol misses 2-pt layup at rim,68,66
256,3,7:13.0,,Offensive rebound by J. Green,68,66
257,3,7:13.0,,J. Green misses 2-pt dunk at rim,68,66
258,3,7:13.0,Defensive rebound by L. Deng,,68,66
259,3,7:13.0,Personal foul by T. Williams (drawn by L. Deng),,68,66
260,3,7:13.0,T. Robinson enters the game for J. Randle,,68,66
261,3,7:00.0,Shooting foul by J. Green (drawn by T. Mozgov),,68,66
262,3,7:00.0,T. Mozgov makes free throw 1 of 2,,69,66
263,3,7:00.0,T. Mozgov makes free throw 2 of 2,,70,66
264,3,6:44.0,,T. Daniels misses 3-pt jump shot from 25 ft,70,66
265,3,6:44.0,Defensive rebound by L. Deng,,70,66
266,3,6:23.0,Turnover by L. Deng (bad pass; steal by T. Williams),,70,66
267,3,6:23.0,,Turnover by T. Williams (bad pass; steal by L. Deng),70,66
268,3,6:23.0,L. Deng makes 2-pt layup at rim,,72,66
269,3,6:07.0,,M. Gasol misses 2-pt jump shot from 6 ft,72,66
270,3,6:07.0,Defensive rebound by T. Robinson,,72,66
271,3,6:00.0,L. Deng misses 3-pt jump shot from 26 ft,,72,66
272,3,5:59.0,Offensive rebound by Team,,72,66
273,3,5:59.0,Turnover by B. Ingram (bad pass),,72,66
274,3,5:51.0,,Personal foul by T. Mozgov (drawn by M. Gasol),72,66
275,3,5:51.0,M. Huertas enters the game for B. Ingram,,72,66
276,3,5:37.0,,M. Gasol makes 2-pt jump shot from 13 ft (assist by T. Daniels),72,68
277,3,5:08.0,J. Clarkson misses 2-pt jump shot from 22 ft,,72,68
278,3,5:06.0,,Defensive rebound by T. Williams,72,68
279,3,5:02.0,,Turnover by T. Williams (bad pass; steal by M. Huertas),72,68
280,3,4:57.0,J. Clarkson misses 2-pt layup from 1 ft (block by A. Harrison),,72,68
281,3,4:57.0,,Defensive rebound by Team,72,68
282,3,4:41.0,,A. Harrison misses 3-pt jump shot from 25 ft,72,68
283,3,4:40.0,Defensive rebound by T. Robinson,,72,68
284,3,4:29.0,M. Huertas misses 2-pt jump shot from 21 ft,,72,68
285,3,4:29.0,,Defensive rebound by A. Harrison,72,68
286,3,4:24.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),72,71
287,3,4:08.0,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Huertas),,74,71
288,3,3:39.0,,T. Williams misses 2-pt layup from 2 ft,74,71
289,3,3:38.0,,Offensive rebound by J. Green,74,71
290,3,3:38.0,,Shooting foul by T. Robinson (drawn by J. Green),74,71
291,3,3:38.0,,J. Green makes free throw 1 of 2,74,72
292,3,3:38.0,,T. Allen enters the game for T. Williams,74,72
293,3,3:38.0,,J. Martin enters the game for M. Gasol,74,72
294,3,3:38.0,J. Randle enters the game for T. Robinson,,74,72
295,3,3:38.0,L. Williams enters the game for J. Clarkson,,74,72
296,3,3:38.0,,J. Green makes free throw 2 of 2,74,73
297,3,3:16.0,L. Williams makes 3-pt jump shot from 23 ft,,77,73
298,3,2:57.0,,T. Daniels misses 2-pt jump shot from 21 ft,77,73
299,3,2:56.0,,Offensive rebound by J. Green,77,73
300,3,2:55.0,,J. Green makes 2-pt layup from 2 ft,77,75
301,3,2:43.0,L. Deng makes 3-pt jump shot from 24 ft (assist by M. Huertas),,80,75
302,3,2:34.0,,Memphis full timeout,80,75
303,3,2:34.0,B. Ingram enters the game for L. Deng,,80,75
304,3,2:34.0,,W. Baldwin enters the game for A. Harrison,80,75
305,3,2:20.0,,Shooting foul by J. Randle (drawn by J. Martin),80,75
306,3,2:20.0,,J. Martin makes free throw 1 of 2,80,76
307,3,2:20.0,,T. Williams enters the game for T. Daniels,80,76
308,3,2:20.0,L. Deng enters the game for J. Randle,,80,76
309,3,2:20.0,,J. Martin makes free throw 2 of 2,80,77
310,3,2:00.0,B. Ingram misses 3-pt jump shot from 26 ft,,80,77
311,3,1:59.0,,Defensive rebound by J. Martin,80,77
312,3,1:49.0,,J. Martin misses 2-pt layup from 2 ft,80,77
313,3,1:48.0,,Offensive rebound by J. Green,80,77
314,3,1:48.0,,J. Green makes 2-pt dunk at rim,80,79
315,3,1:30.0,L. Williams misses 2-pt jump shot from 20 ft,,80,79
316,3,1:30.0,,Defensive rebound by Team,80,79
317,3,1:10.0,,T. Allen makes 2-pt layup from 1 ft (assist by W. Baldwin),80,81
318,3,0:45.0,L. Williams misses 2-pt jump shot from 11 ft,,80,81
319,3,0:45.0,Offensive rebound by T. Mozgov,,80,81
320,3,0:45.0,T. Mozgov makes 2-pt layup from 1 ft,,82,81
321,3,0:32.0,,J. Green misses 3-pt jump shot from 25 ft,82,81
322,3,0:31.0,Defensive rebound by B. Ingram,,82,81
323,3,0:09.0,Turnover by M. Huertas (bad pass; steal by W. Baldwin),,82,81
324,3,0:09.0,,Personal take foul by T. Mozgov (drawn by W. Baldwin),82,81
325,3,0:09.0,,W. Baldwin makes free throw 1 of 2,82,82
326,3,0:09.0,,W. Baldwin misses free throw 2 of 2,82,82
327,3,0:09.0,Defensive rebound by T. Black,,82,82
328,3,0:09.0,T. Black enters the game for T. Mozgov,,82,82
329,3,0:08.0,,Loose ball foul by J. Martin (drawn by T. Black),82,82
330,3,0:02.0,M. Huertas misses 2-pt jump shot from 7 ft,,82,82
331,3,0:01.0,Offensive rebound by T. Black,,82,82
332,3,0:01.0,T. Black misses 2-pt layup from 2 ft,,82,82
333,3,0:00.0,,Defensive rebound by J. Green,82,82
334,4,11:44.0,,T. Williams misses 2-pt layup from 1 ft,82,82
335,4,11:41.0,Defensive rebound by T. Black,,82,82
336,4,11:29.0,Turnover by M. Huertas (bad pass; steal by W. Baldwin),,82,82
337,4,11:25.0,,T. Allen makes 2-pt layup at rim (assist by W. Baldwin),82,84
338,4,11:01.0,B. Ingram makes 3-pt jump shot from 24 ft (assist by M. Huertas),,85,84
339,4,10:43.0,,Personal foul by T. Black (drawn by M. Gasol),85,84
340,4,10:37.0,,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),85,86
341,4,10:25.0,L. Williams misses 2-pt layup from 1 ft,,85,86
342,4,10:23.0,,Defensive rebound by T. Allen,85,86
343,4,10:02.0,,J. Martin misses 3-pt jump shot from 23 ft,85,86
344,4,10:01.0,Defensive rebound by L. Williams,,85,86
345,4,9:51.0,L. Deng makes 2-pt layup from 1 ft,,87,86
346,4,9:25.0,,T. Williams misses 3-pt jump shot from 25 ft,87,86
347,4,9:25.0,,Offensive rebound by T. Allen,87,86
348,4,9:23.0,,T. Allen makes 2-pt dunk at rim,87,88
349,4,8:59.0,L. Deng misses 3-pt jump shot from 25 ft,,87,88
350,4,8:58.0,,Defensive rebound by W. Baldwin,87,88
351,4,8:49.0,,Turnover by T. Allen (lost ball; steal by L. Deng),87,88
352,4,8:41.0,Turnover by B. Ingram (bad pass; steal by T. Williams),,87,88
353,4,8:31.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by W. Baldwin),87,90
354,4,8:13.0,L. Williams makes 2-pt layup from 1 ft (assist by M. Huertas),,89,90
355,4,7:44.0,,M. Gasol makes 2-pt jump shot from 9 ft,89,92
356,4,7:35.0,Shooting foul by M. Gasol (drawn by L. Williams),,89,92
357,4,7:35.0,LA Lakers full timeout,,89,92
358,4,7:35.0,L. Williams makes free throw 1 of 2,,90,92
359,4,7:35.0,J. Clarkson enters the game for L. Deng,,89,92
360,4,7:35.0,T. Mozgov enters the game for T. Black,,89,92
361,4,7:35.0,J. Randle enters the game for M. Huertas,,89,92
362,4,7:35.0,,T. Daniels enters the game for T. Williams,89,92
363,4,7:35.0,L. Williams makes free throw 2 of 2,,91,92
364,4,7:12.0,,W. Baldwin misses 3-pt jump shot from 26 ft,91,92
365,4,7:12.0,Defensive rebound by L. Williams,,91,92
366,4,7:06.0,Turnover by L. Williams (bad pass; steal by T. Allen),,91,92
367,4,6:53.0,,W. Baldwin misses 2-pt layup from 1 ft,91,92
368,4,6:50.0,Defensive rebound by T. Mozgov,,91,92
369,4,6:34.0,B. Ingram misses 2-pt jump shot from 8 ft,,91,92
370,4,6:32.0,Offensive rebound by J. Clarkson,,91,92
371,4,6:32.0,J. Clarkson misses 2-pt layup from 1 ft,,91,92
372,4,6:30.0,,Defensive rebound by T. Allen,91,92
373,4,6:26.0,,W. Baldwin misses 2-pt jump shot from 15 ft,91,92
374,4,6:22.0,Defensive rebound by T. Mozgov,,91,92
375,4,6:15.0,L. Williams makes 2-pt jump shot from 18 ft,,93,92
376,4,5:54.0,,M. Gasol misses 2-pt jump shot from 12 ft,93,92
377,4,5:54.0,,Offensive rebound by Team,93,92
378,4,5:54.0,Loose ball foul by J. Randle (drawn by T. Allen),,93,92
379,4,5:54.0,,Memphis full timeout,93,92
380,4,5:54.0,,A. Harrison enters the game for M. Gasol,93,92
381,4,5:54.0,,J. Green enters the game for W. Baldwin,93,92
382,4,5:45.0,,J. Green makes 2-pt dunk at rim (assist by T. Allen),93,94
383,4,5:22.0,Shooting foul by J. Green (drawn by T. Mozgov),,93,94
384,4,5:22.0,T. Mozgov makes 2-pt layup from 1 ft (assist by L. Williams),,95,94
385,4,5:22.0,T. Mozgov misses free throw 1 of 1,,95,94
