,QUARTER,TIME_REMAINING,DALLAS_ACTION,CLEVELAND_ACTION,DALLAS_SCORE,CLEVELAND_SCORE
126,2,9:35.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,22,41
127,2,9:35.0,,Offensive rebound by T. Thompson,22,41
128,2,9:23.0,,L. James makes 2-pt layup from 1 ft (assist by M. Dunleavy),22,43
129,2,9:12.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Williams),,24,43
130,2,8:58.0,,R. Jefferson makes 3-pt jump shot from 25 ft (assist by I. Shumpert),24,46
131,2,8:57.0,Dallas full timeout,,24,46
132,2,8:57.0,A. Bogut enters the game for D. Nowitzki,,24,46
133,2,8:48.0,H. Barnes misses 2-pt jump shot from 16 ft,,24,46
134,2,8:48.0,,Defensive rebound by T. Thompson,24,46
135,2,8:31.0,,L. James misses 2-pt jump shot from 21 ft,24,46
136,2,8:31.0,Defensive rebound by A. Bogut,,24,46
137,2,8:13.0,D. Williams misses 2-pt layup from 2 ft,,24,46
138,2,8:12.0,,Defensive rebound by T. Thompson,24,46
139,2,8:02.0,,M. Dunleavy misses 3-pt jump shot from 28 ft (block by J. Anderson),24,46
140,2,8:01.0,Defensive rebound by A. Bogut,,24,46
141,2,7:53.0,J. Anderson misses 2-pt jump shot from 19 ft,,24,46
142,2,7:52.0,,Defensive rebound by T. Thompson,24,46
143,2,7:44.0,,Shooting foul by J. Anderson (drawn by L. James),24,46
144,2,7:44.0,,L. James makes free throw 1 of 2,24,47
145,2,7:44.0,,L. James makes free throw 2 of 2,24,48
146,2,7:25.0,H. Barnes misses 2-pt jump shot from 17 ft,,24,48
147,2,7:25.0,Offensive rebound by A. Bogut,,24,48
148,2,7:09.0,J. Anderson misses 3-pt jump shot from 26 ft,,24,48
149,2,7:08.0,,Defensive rebound by L. James,24,48
150,2,6:54.0,,Personal foul by D. Williams (drawn by M. Dunleavy),24,48
151,2,6:54.0,N. Brussino enters the game for J. Anderson,,24,48
152,2,6:40.0,,Turnover by I. Shumpert (bad pass; steal by N. Brussino),24,48
153,2,6:32.0,H. Barnes makes 2-pt jump shot from 14 ft (assist by N. Brussino),,26,48
154,2,6:17.0,,Shooting foul by S. Curry (drawn by R. Jefferson),26,48
155,2,6:17.0,,R. Jefferson makes free throw 1 of 2,26,49
156,2,6:17.0,,K. Love enters the game for L. James,26,49
157,2,6:17.0,,K. Irving enters the game for T. Thompson,26,49
158,2,6:17.0,J. Gibson enters the game for S. Curry,,26,49
159,2,6:17.0,,R. Jefferson makes free throw 2 of 2,26,50
160,2,5:51.0,N. Brussino misses 3-pt jump shot from 28 ft,,26,50
161,2,5:51.0,,Defensive rebound by R. Jefferson,26,50
162,2,5:43.0,,Shooting foul by D. Williams (drawn by I. Shumpert),26,50
163,2,5:43.0,Official timeout,,26,50
164,2,5:43.0,,I. Shumpert makes free throw 1 of 2,26,51
165,2,5:43.0,,J. Smith enters the game for R. Jefferson,26,50
166,2,5:43.0,D. Nowitzki enters the game for H. Barnes,,26,50
167,2,5:43.0,W. Matthews enters the game for J. Gibson,,26,51
168,2,5:43.0,,T. Thompson enters the game for M. Dunleavy,26,51
169,2,5:43.0,,I. Shumpert makes free throw 2 of 2,26,52
170,2,5:25.0,D. Nowitzki misses 3-pt jump shot from 23 ft,,26,52
171,2,5:25.0,,Defensive rebound by J. Smith,26,52
172,2,5:19.0,,Turnover by K. Irving (bad pass),26,52
173,2,5:10.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Williams),,28,52
174,2,4:46.0,,K. Love makes 2-pt hook shot from 8 ft (assist by J. Smith),28,54
175,2,4:33.0,D. Nowitzki misses 2-pt jump shot from 15 ft (block by K. Irving),,28,54
176,2,4:31.0,,Defensive rebound by I. Shumpert,28,54
177,2,4:22.0,,K. Love makes 3-pt jump shot from 25 ft (assist by I. Shumpert),28,57
178,2,4:09.0,Turnover by W. Matthews (lost ball),,28,57
179,2,4:09.0,Violation by Team (delay of game),,28,57
180,2,4:00.0,,I. Shumpert misses 3-pt jump shot from 25 ft,28,57
181,2,3:59.0,Defensive rebound by N. Brussino,,28,57
182,2,3:44.0,A. Bogut misses 2-pt jump shot from 3 ft (block by I. Shumpert),,28,57
183,2,3:44.0,,Defensive rebound by Team,28,57
184,2,3:44.0,,L. James enters the game for I. Shumpert,28,57
185,2,3:32.0,,Personal foul by D. Nowitzki (drawn by K. Love),28,57
186,2,3:32.0,,K. Love makes free throw 1 of 2,28,58
187,2,3:32.0,S. Curry enters the game for D. Williams,,28,58
188,2,3:32.0,,K. Love makes free throw 2 of 2,28,59
189,2,3:22.0,Turnover by S. Curry (bad pass; steal by T. Thompson),,28,59
190,2,3:18.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),28,61
191,2,3:18.0,,Shooting foul by N. Brussino (drawn by L. James),28,61
192,2,3:18.0,H. Barnes enters the game for N. Brussino,,28,61
193,2,3:18.0,,L. James makes free throw 1 of 1,28,62
194,2,3:09.0,Personal foul by J. Smith (drawn by W. Matthews),,28,62
195,2,3:02.0,H. Barnes misses 2-pt jump shot from 19 ft,,28,62
196,2,3:01.0,,Defensive rebound by K. Love,28,62
197,2,2:57.0,,Cleveland full timeout,28,62
198,2,2:50.0,,J. Smith misses 3-pt jump shot from 25 ft,28,62
199,2,2:50.0,Defensive rebound by A. Bogut,,28,62
200,2,2:33.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,28,62
201,2,2:31.0,,Defensive rebound by K. Love,28,62
202,2,2:25.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),28,65
203,2,2:09.0,Personal foul by K. Love (drawn by W. Matthews),,28,65
204,2,2:02.0,S. Curry misses 3-pt jump shot from 26 ft,,28,65
205,2,2:02.0,,Defensive rebound by L. James,28,65
206,2,1:54.0,,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),28,68
207,2,1:52.0,Dallas full timeout,,28,68
208,2,1:36.0,Shooting foul by J. Smith (drawn by S. Curry),,28,68
209,2,1:36.0,S. Curry makes free throw 1 of 2,,29,68
210,2,1:36.0,S. Curry makes free throw 2 of 2,,30,68
211,2,1:27.0,,Turnover by J. Smith (bad pass),30,68
212,2,1:21.0,A. Bogut makes 2-pt layup from 1 ft (assist by D. Nowitzki),,32,68
213,2,1:21.0,Shooting foul by L. James (drawn by A. Bogut),,32,68
214,2,1:21.0,A. Bogut misses free throw 1 of 1,,32,68
215,2,1:18.0,,Defensive rebound by T. Thompson,32,68
216,2,1:06.0,,J. Smith misses 3-pt jump shot from 25 ft,32,68
217,2,1:05.0,Defensive rebound by D. Nowitzki,,32,68
218,2,0:55.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Bogut),,34,68
219,2,0:55.0,Shooting foul by T. Thompson (drawn by S. Curry),,34,68
220,2,0:55.0,S. Curry makes free throw 1 of 1,,35,68
221,2,0:45.0,,L. James makes 2-pt jump shot from 15 ft,35,70
222,2,0:25.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by S. Curry),,38,70
223,2,0:07.0,,K. Irving makes 2-pt jump shot from 16 ft,38,72
224,2,0:06.0,Turnover by S. Curry (traveling),,38,72
225,2,0:06.0,D. Finney-Smith enters the game for D. Nowitzki,,38,72
226,2,0:02.0,,Turnover by L. James (bad pass; steal by A. Bogut),38,72
227,2,0:00.0,W. Matthews misses 3-pt jump shot from 41 ft,,38,72
228,2,0:00.0,Offensive rebound by Team,,38,72
229,3,11:43.0,,Turnover by L. James (traveling),38,72
230,3,11:31.0,H. Barnes misses 3-pt jump shot from 25 ft,,38,72
231,3,11:30.0,Offensive rebound by A. Bogut,,38,72
232,3,11:15.0,S. Curry makes 2-pt jump shot from 6 ft,,40,72
233,3,11:04.0,,K. Irving makes 2-pt jump shot from 11 ft,40,74
234,3,10:50.0,Offensive foul by D. Nowitzki (drawn by J. Smith),,40,74
235,3,10:50.0,Turnover by D. Nowitzki (offensive foul),,40,74
236,3,10:29.0,,K. Irving makes 2-pt jump shot from 15 ft,40,76
237,3,10:14.0,S. Curry makes 2-pt jump shot from 18 ft,,42,76
238,3,9:59.0,,K. Love misses 2-pt jump shot from 6 ft,42,76
239,3,9:57.0,Defensive rebound by A. Bogut,,42,76
240,3,9:33.0,W. Matthews misses 3-pt jump shot from 22 ft,,42,76
241,3,9:33.0,Offensive rebound by A. Bogut,,42,76
242,3,9:23.0,S. Curry misses 3-pt jump shot from 26 ft,,42,76
243,3,9:23.0,,Defensive rebound by K. Love,42,76
244,3,9:20.0,,Personal foul by S. Curry (drawn by K. Irving),42,76
245,3,9:04.0,,L. James makes 3-pt jump shot from 25 ft (assist by K. Love),42,79
246,3,8:46.0,Turnover by A. Bogut (bad pass; steal by K. Love),,42,79
247,3,8:37.0,,L. James makes 3-pt jump shot from 29 ft (assist by J. Smith),42,82
248,3,8:37.0,Dallas full timeout,,42,82
249,3,8:29.0,Turnover by S. Curry (bad pass; steal by J. Smith),,42,82
250,3,8:23.0,,T. Thompson misses 2-pt jump shot from 5 ft,42,82
251,3,8:23.0,,Offensive rebound by Team,42,82
252,3,8:19.0,,L. James misses 3-pt jump shot from 25 ft,42,82
253,3,8:18.0,Defensive rebound by A. Bogut,,42,82
254,3,7:59.0,Turnover by W. Matthews (bad pass; steal by K. Love),,42,82
255,3,7:55.0,,Turnover by J. Smith (bad pass; steal by A. Bogut),42,82
256,3,7:49.0,H. Barnes misses 3-pt jump shot from 24 ft,,42,82
257,3,7:49.0,Offensive rebound by A. Bogut,,42,82
258,3,7:44.0,S. Curry misses 3-pt jump shot from 24 ft,,42,82
259,3,7:44.0,Offensive rebound by D. Nowitzki,,42,82
260,3,7:44.0,D. Nowitzki misses 2-pt layup at rim,,42,82
261,3,7:41.0,Offensive rebound by Team,,42,82
262,3,7:39.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by S. Curry),,44,82
263,3,7:26.0,,K. Irving misses 2-pt jump shot from 11 ft,44,82
264,3,7:24.0,Defensive rebound by D. Nowitzki,,44,82
265,3,7:03.0,S. Curry makes 2-pt jump shot from 15 ft (assist by D. Nowitzki),,46,82
266,3,6:47.0,,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),46,85
267,3,6:30.0,Turnover by W. Matthews (bad pass; steal by K. Love),,46,85
268,3,6:27.0,,Personal foul by A. Bogut (drawn by L. James),46,85
269,3,6:27.0,D. Finney-Smith enters the game for D. Nowitzki,,46,85
270,3,6:16.0,,J. Smith misses 3-pt jump shot from 23 ft,46,85
271,3,6:16.0,,Offensive rebound by T. Thompson,46,85
272,3,6:12.0,,Personal foul by A. Bogut (drawn by K. Irving),46,85
273,3,5:59.0,,L. James misses 2-pt jump shot from 14 ft,46,85
274,3,5:57.0,,Offensive rebound by T. Thompson,46,85
275,3,5:53.0,,K. Love makes 3-pt jump shot from 25 ft (assist by T. Thompson),46,88
276,3,5:33.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,46,88
277,3,5:32.0,,Defensive rebound by K. Love,46,88
278,3,5:23.0,,Turnover by K. Irving (lost ball; steal by W. Matthews),46,88
279,3,5:09.0,S. Curry misses 3-pt jump shot from 26 ft,,46,88
280,3,5:09.0,,Defensive rebound by K. Love,46,88
281,3,5:00.0,,L. James misses 3-pt jump shot from 28 ft,46,88
282,3,4:59.0,Defensive rebound by S. Curry,,46,88
283,3,4:47.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by S. Curry),,48,88
284,3,4:28.0,,K. Irving misses 3-pt jump shot from 28 ft,48,88
285,3,4:28.0,,Offensive rebound by T. Thompson,48,88
286,3,4:28.0,,Personal foul by A. Bogut (drawn by T. Thompson),48,88
287,3,4:28.0,D. Nowitzki enters the game for A. Bogut,,48,88
288,3,4:24.0,,K. Irving misses 2-pt jump shot from 18 ft,48,88
289,3,4:24.0,Defensive rebound by Team,,48,88
290,3,4:14.0,W. Matthews misses 3-pt jump shot from 24 ft,,48,88
291,3,4:14.0,Offensive rebound by Team,,48,88
292,3,4:13.0,,Loose ball foul by J. Smith (drawn by D. Nowitzki),48,88
293,3,3:54.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,48,88
294,3,3:52.0,Offensive rebound by H. Barnes,,48,88
295,3,3:52.0,H. Barnes makes 2-pt layup at rim,,50,88
296,3,3:30.0,,K. Love makes 3-pt jump shot from 27 ft (assist by K. Irving),50,91
297,3,3:25.0,,Violation by T. Thompson (kicked ball),50,91
298,3,3:06.0,D. Finney-Smith misses 2-pt layup from 1 ft,,50,91
299,3,3:04.0,,Defensive rebound by K. Love,50,91
300,3,3:00.0,,L. James makes 2-pt dunk at rim (assist by K. Love),50,93
301,3,2:38.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Finney-Smith),,53,93
302,3,2:10.0,,J. Smith misses 3-pt jump shot from 23 ft,53,93
303,3,2:09.0,Defensive rebound by S. Curry,,53,93
304,3,2:00.0,W. Matthews misses 3-pt jump shot from 27 ft,,53,93
305,3,1:59.0,Offensive rebound by H. Barnes,,53,93
306,3,1:54.0,S. Curry misses 3-pt jump shot from 25 ft,,53,93
307,3,1:53.0,,Defensive rebound by L. James,53,93
308,3,1:48.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),53,95
309,3,1:48.0,Dallas full timeout,,53,95
310,3,1:48.0,,Cleveland full timeout,53,95
311,3,1:48.0,,C. Andersen enters the game for L. James,53,95
312,3,1:48.0,,M. Dunleavy enters the game for K. Love,53,95
313,3,1:48.0,,K. Felder enters the game for T. Thompson,53,95
314,3,1:48.0,,J. McRae enters the game for K. Irving,53,95
315,3,1:29.0,S. Curry misses 2-pt hook shot from 6 ft,,53,95
316,3,1:27.0,Offensive rebound by H. Barnes,,53,95
317,3,1:25.0,H. Barnes makes 2-pt layup from 2 ft,,55,95
318,3,1:12.0,,J. Smith misses 3-pt jump shot from 26 ft,55,95
319,3,1:11.0,Defensive rebound by H. Barnes,,55,95
320,3,0:53.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,55,95
321,3,0:53.0,,Defensive rebound by K. Felder,55,95
322,3,0:47.0,,J. Smith misses 3-pt jump shot from 25 ft,55,95
323,3,0:44.0,Defensive rebound by W. Matthews,,55,95
324,3,0:43.0,Personal foul by J. McRae (drawn by W. Matthews),,55,95
325,3,0:43.0,,D. Liggins enters the game for J. Smith,55,95
326,3,0:33.0,S. Curry misses 2-pt jump shot from 19 ft,,55,95
327,3,0:32.0,,Defensive rebound by C. Andersen,55,95
328,3,0:14.0,,Personal foul by D. Finney-Smith (drawn by K. Felder),55,95
329,3,0:14.0,,K. Felder makes free throw 1 of 2,55,96
330,3,0:14.0,,K. Felder misses free throw 2 of 2,55,96
331,3,0:13.0,Defensive rebound by D. Nowitzki,,55,96
332,3,0:00.0,S. Curry misses 3-pt jump shot from 23 ft,,55,96
333,3,0:00.0,Offensive rebound by Team,,55,96
334,4,11:36.0,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by J. Anderson),,58,96
335,4,11:18.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by K. Felder),58,99
336,4,10:52.0,Turnover by Team (shot clock),,58,99
337,4,10:36.0,,J. McRae misses 3-pt jump shot from 25 ft,58,99
338,4,10:33.0,,Offensive rebound by Team,58,99
339,4,10:32.0,,Shooting foul by J. Anderson (drawn by M. Dunleavy),58,99
340,4,10:32.0,,M. Dunleavy makes free throw 1 of 2,58,100
341,4,10:32.0,,M. Dunleavy makes free throw 2 of 2,58,101
342,4,10:21.0,D. Powell makes 2-pt dunk at rim (assist by J. Gibson),,60,101
343,4,10:11.0,,K. Felder makes 2-pt jump shot from 16 ft,60,103
344,4,9:49.0,Shooting foul by C. Andersen (drawn by J. Anderson),,60,103
345,4,9:49.0,J. Anderson makes free throw 1 of 2,,61,103
346,4,9:49.0,J. Anderson misses free throw 2 of 2,,61,103
347,4,9:48.0,,Defensive rebound by C. Andersen,61,103
348,4,9:38.0,,K. Felder makes 2-pt jump shot from 13 ft,61,105
349,4,9:26.0,J. Anderson misses 2-pt jump shot from 8 ft,,61,105
350,4,9:26.0,,Defensive rebound by Team,61,105
351,4,9:26.0,Loose ball foul by D. Powell (drawn by C. Andersen),,61,105
352,4,9:19.0,,Offensive foul by C. Andersen (drawn by D. Finney-Smith),61,105
353,4,9:19.0,,Turnover by C. Andersen (offensive foul),61,105
354,4,9:06.0,D. Finney-Smith makes 2-pt layup from 1 ft (assist by N. Brussino),,63,105
355,4,8:53.0,,K. Felder misses 2-pt layup from 1 ft,63,105
356,4,8:53.0,,Offensive rebound by D. Liggins,63,105
357,4,8:53.0,,D. Liggins makes 2-pt layup from 1 ft,63,107
358,4,8:53.0,,Shooting foul by N. Brussino (drawn by D. Liggins),63,107
359,4,8:53.0,Official timeout,,63,107
360,4,8:53.0,,D. Liggins makes free throw 1 of 1,63,108
361,4,8:40.0,D. Powell makes 2-pt jump shot from 19 ft (assist by N. Brussino),,65,108
362,4,8:20.0,,J. McRae misses 2-pt layup from 2 ft,65,108
363,4,8:19.0,,Offensive rebound by C. Andersen,65,108
364,4,8:19.0,,C. Andersen makes 2-pt dunk at rim,65,110
365,4,8:14.0,Shooting foul by K. Felder (drawn by J. Gibson),,65,110
366,4,8:14.0,J. Gibson makes free throw 1 of 2,,66,110
367,4,8:14.0,J. Gibson makes free throw 2 of 2,,67,110
368,4,7:58.0,,D. Liggins misses 2-pt jump shot from 16 ft,67,110
369,4,7:57.0,Defensive rebound by D. Powell,,67,110
370,4,7:43.0,D. Powell misses 2-pt jump shot from 15 ft,,67,110
371,4,7:42.0,,Defensive rebound by D. Liggins,67,110
372,4,7:30.0,,Turnover by K. Felder (bad pass; steal by J. Anderson),67,110
373,4,7:21.0,J. Anderson makes 2-pt dunk at rim (assist by J. Gibson),,69,110
374,4,6:56.0,,J. McRae misses 2-pt layup from 2 ft (block by D. Powell),69,110
375,4,6:55.0,Defensive rebound by Team,,69,110
376,4,6:45.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,69,110
377,4,6:45.0,,Defensive rebound by D. Liggins,69,110
378,4,6:30.0,,C. Andersen makes 2-pt layup from 1 ft (assist by D. Liggins),69,112
379,4,6:23.0,D. Powell makes 2-pt dunk at rim (assist by N. Brussino),,71,112
380,4,6:09.0,,K. Felder misses 2-pt layup from 1 ft,71,112
381,4,6:07.0,Defensive rebound by N. Brussino,,71,112
382,4,6:01.0,D. Powell makes 2-pt layup from 2 ft (assist by N. Brussino),,73,112
383,4,6:01.0,,Cleveland full timeout,73,112
384,4,6:01.0,A. Hammons enters the game for J. Anderson,,73,112
385,4,6:01.0,,J. Jones enters the game for M. Dunleavy,73,112
386,4,5:44.0,,Turnover by C. Andersen (bad pass),73,112
