,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
96,1,1:15.0,Z. Randolph makes 2-pt layup from 2 ft,,16,26
97,1,1:09.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by T. Jones),16,28
98,1,1:00.0,,N. Bjelica enters the game for K. Towns,16,28
99,1,0:51.0,A. Harrison misses 2-pt layup from 1 ft,,16,28
100,1,0:50.0,,Defensive rebound by N. Bjelica,16,28
101,1,0:44.0,,B. Rush misses 3-pt jump shot from 24 ft,16,28
102,1,0:42.0,Defensive rebound by Z. Randolph,,16,28
103,1,0:36.0,Personal foul by T. Jones (drawn by A. Harrison),,16,28
104,1,0:27.0,Turnover by A. Harrison (bad pass; steal by G. Dieng),,16,28
105,1,0:20.0,,Turnover by A. Wiggins (lost ball; steal by V. Carter),16,28
106,1,0:04.0,V. Carter misses 3-pt jump shot from 25 ft,,16,28
107,1,0:02.0,,Defensive rebound by G. Dieng,16,28
108,1,0:02.0,,Personal foul by J. Ennis (drawn by G. Dieng),16,28
109,1,0:02.0,,G. Dieng makes free throw 1 of 2,16,29
110,1,0:02.0,,G. Dieng misses free throw 2 of 2,16,29
111,1,0:02.0,Defensive rebound by Z. Randolph,,16,29
112,1,0:00.0,Z. Randolph misses 3-pt jump shot from 52 ft,,16,29
113,1,0:00.0,Offensive rebound by Team,,16,29
114,2,11:42.0,,B. Rush misses 2-pt jump shot from 17 ft,16,29
115,2,11:41.0,Defensive rebound by J. Ennis,,16,29
116,2,11:25.0,V. Carter misses 3-pt jump shot from 25 ft,,16,29
117,2,11:23.0,Offensive rebound by T. Allen,,16,29
118,2,11:20.0,T. Allen misses 2-pt jump shot from 5 ft,,16,29
119,2,11:19.0,Offensive rebound by D. Davis,,16,29
120,2,11:19.0,D. Davis makes 2-pt layup from 1 ft,,18,29
121,2,11:05.0,,Shooting foul by V. Carter (drawn by B. Rush),18,29
122,2,11:05.0,,B. Rush makes free throw 1 of 2,18,30
123,2,11:05.0,,B. Rush misses free throw 2 of 2,18,30
124,2,11:05.0,Defensive rebound by D. Davis,,18,30
125,2,10:51.0,,Offensive charge foul by J. Ennis (drawn by G. Dieng),18,30
126,2,10:51.0,Turnover by J. Ennis (offensive foul),,18,30
127,2,10:51.0,,Z. LaVine enters the game for B. Rush,18,30
128,2,10:35.0,,S. Muhammad misses 2-pt jump shot from 7 ft,18,30
129,2,10:34.0,Defensive rebound by V. Carter,,18,30
130,2,10:20.0,Shooting foul by N. Bjelica (drawn by D. Davis),,18,30
131,2,10:20.0,D. Davis makes free throw 1 of 2,,19,30
132,2,10:20.0,,C. Aldrich enters the game for G. Dieng,19,30
133,2,10:20.0,D. Davis makes free throw 2 of 2,,20,30
134,2,10:03.0,,N. Bjelica makes 3-pt jump shot from 22 ft (assist by C. Aldrich),20,33
135,2,9:56.0,Turnover by J. Ennis (back court),,20,33
136,2,9:38.0,,Z. LaVine misses 3-pt jump shot from 24 ft,20,33
137,2,9:37.0,Defensive rebound by V. Carter,,20,33
138,2,9:29.0,J. Ennis misses 3-pt jump shot from 25 ft,,20,33
139,2,9:28.0,,Defensive rebound by T. Jones,20,33
140,2,9:19.0,,T. Jones makes 2-pt jump shot from 10 ft (assist by Z. LaVine),20,35
141,2,9:04.0,A. Harrison misses 2-pt layup from 4 ft,,20,35
142,2,9:03.0,,Defensive rebound by N. Bjelica,20,35
143,2,8:58.0,,Turnover by Z. LaVine (lost ball; steal by J. Ennis),20,35
144,2,8:52.0,A. Harrison makes 3-pt jump shot from 24 ft,,23,35
145,2,8:34.0,,S. Muhammad misses 2-pt jump shot from 5 ft,23,35
146,2,8:33.0,Defensive rebound by V. Carter,,23,35
147,2,8:25.0,V. Carter makes 3-pt jump shot from 25 ft,,26,35
148,2,8:24.0,,Minnesota full timeout,26,35
149,2,8:24.0,J. Martin enters the game for J. Ennis,,26,35
150,2,8:24.0,W. Baldwin enters the game for V. Carter,,26,35
151,2,8:07.0,,C. Aldrich makes 2-pt hook shot from 6 ft (assist by N. Bjelica),26,37
152,2,7:54.0,Turnover by T. Allen (lost ball; steal by T. Jones),,26,37
153,2,7:50.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by T. Jones),26,39
154,2,7:27.0,W. Baldwin misses 3-pt jump shot from 23 ft,,26,39
155,2,7:25.0,,Defensive rebound by S. Muhammad,26,39
156,2,7:22.0,,Turnover by S. Muhammad (bad pass; steal by A. Harrison),26,39
157,2,7:19.0,T. Allen makes 2-pt dunk at rim (assist by A. Harrison),,28,39
158,2,6:58.0,,Personal foul by T. Allen (drawn by Z. LaVine),28,39
159,2,6:58.0,J. Green enters the game for T. Allen,,28,39
160,2,6:58.0,Z. Randolph enters the game for D. Davis,,28,39
161,2,6:58.0,,K. Towns enters the game for C. Aldrich,28,39
162,2,6:58.0,,G. Dieng enters the game for N. Bjelica,28,39
163,2,6:53.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by T. Jones),28,41
164,2,6:39.0,Z. Randolph misses 2-pt jump shot from 9 ft,,28,41
165,2,6:35.0,,Defensive rebound by S. Muhammad,28,41
166,2,6:38.0,,K. Dunn enters the game for T. Jones,28,41
167,2,6:14.0,,K. Towns misses 2-pt jump shot from 4 ft,28,41
168,2,6:12.0,,Offensive rebound by S. Muhammad,28,41
169,2,6:07.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by K. Towns),28,43
170,2,5:48.0,W. Baldwin makes 2-pt jump shot from 8 ft,,30,43
171,2,5:34.0,,Turnover by K. Towns (lost ball; steal by W. Baldwin),30,43
172,2,5:14.0,,Violation by K. Dunn (kicked ball),30,43
173,2,5:14.0,Memphis full timeout,,30,43
174,2,5:14.0,,A. Wiggins enters the game for S. Muhammad,30,43
175,2,5:03.0,Z. Randolph misses 2-pt jump shot from 18 ft,,30,43
176,2,5:01.0,,Defensive rebound by A. Wiggins,30,43
177,2,4:46.0,,G. Dieng makes 2-pt layup from 2 ft (assist by A. Wiggins),30,45
178,2,4:24.0,Turnover by Z. Randolph (lost ball; steal by K. Towns),,30,45
179,2,4:09.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by A. Wiggins),30,47
180,2,3:54.0,W. Baldwin misses 2-pt layup from 1 ft,,30,47
181,2,3:53.0,,Defensive rebound by A. Wiggins,30,47
182,2,3:49.0,,Shooting foul by J. Martin (drawn by A. Wiggins),30,47
183,2,3:49.0,,A. Wiggins misses free throw 1 of 2,30,47
184,2,3:49.0,,Offensive rebound by Team,30,47
185,2,3:49.0,J. Ennis enters the game for A. Harrison,,30,47
186,2,3:49.0,,A. Wiggins makes free throw 2 of 2,30,48
187,2,3:42.0,Turnover by W. Baldwin (bad pass; steal by G. Dieng),,30,48
188,2,3:37.0,,G. Dieng makes 2-pt layup from 2 ft,30,50
189,2,3:15.0,Turnover by J. Martin (lost ball; steal by K. Dunn),,30,50
190,2,3:10.0,,K. Towns makes 2-pt layup from 2 ft (assist by A. Wiggins),30,52
191,2,3:02.0,Memphis full timeout,,30,52
192,2,3:02.0,T. Williams enters the game for Z. Randolph,,30,52
193,2,2:48.0,J. Ennis misses 2-pt jump shot from 3 ft (block by G. Dieng),,30,52
194,2,2:46.0,,Defensive rebound by K. Dunn,30,52
195,2,2:43.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by K. Dunn),30,54
196,2,2:43.0,,Shooting foul by W. Baldwin (drawn by Z. LaVine),30,54
197,2,2:43.0,,Z. LaVine makes free throw 1 of 1,30,55
198,2,2:17.0,W. Baldwin misses 2-pt jump shot from 20 ft,,30,55
199,2,2:16.0,,Defensive rebound by K. Towns,30,55
200,2,2:04.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Dunn),30,58
201,2,2:02.0,,Violation by Team (jump ball),30,58
202,2,1:49.0,Shooting foul by K. Dunn (drawn by W. Baldwin),,30,58
203,2,1:49.0,W. Baldwin makes free throw 1 of 2,,31,58
204,2,1:49.0,W. Baldwin makes free throw 2 of 2,,32,58
205,2,1:29.0,,A. Wiggins misses 2-pt layup from 1 ft,32,58
206,2,1:28.0,,Offensive rebound by A. Wiggins,32,58
207,2,1:28.0,,A. Wiggins makes 2-pt layup from 1 ft,32,60
208,2,1:13.0,J. Green misses 3-pt jump shot from 24 ft,,32,60
209,2,1:12.0,,Defensive rebound by K. Towns,32,60
210,2,0:54.0,,K. Dunn misses 2-pt layup from 2 ft,32,60
211,2,0:52.0,,Offensive rebound by K. Towns,32,60
212,2,0:51.0,,K. Towns misses 2-pt layup from 1 ft (block by J. Green),32,60
213,2,0:49.0,Defensive rebound by J. Martin,,32,60
214,2,0:45.0,Shooting foul by Z. LaVine (drawn by W. Baldwin),,32,60
215,2,0:45.0,W. Baldwin makes free throw 1 of 2,,33,60
216,2,0:45.0,D. Davis enters the game for J. Ennis,,33,60
217,2,0:45.0,W. Baldwin makes free throw 2 of 2,,34,60
218,2,0:37.0,,A. Wiggins makes 2-pt jump shot from 19 ft,34,62
219,2,0:24.0,T. Williams makes 2-pt jump shot from 21 ft,,36,62
220,2,0:04.0,,Z. LaVine misses 2-pt jump shot from 21 ft,36,62
221,2,0:03.0,Defensive rebound by D. Davis,,36,62
222,2,0:01.0,W. Baldwin misses 3-pt jump shot from 41 ft,,36,62
223,2,0:00.0,Offensive rebound by Team,,36,62
224,3,11:44.0,,K. Towns misses 2-pt jump shot from 10 ft,36,62
225,3,11:42.0,,Offensive rebound by G. Dieng,36,62
226,3,11:42.0,,G. Dieng makes 2-pt layup at rim,36,64
227,3,11:26.0,D. Davis makes 2-pt dunk at rim (assist by J. Green),,38,64
228,3,11:09.0,,Z. LaVine misses 2-pt jump shot from 18 ft,38,64
229,3,11:08.0,Defensive rebound by Team,,38,64
230,3,10:59.0,Turnover by W. Baldwin (discontinued dribble),,38,64
231,3,10:48.0,,A. Wiggins makes 2-pt layup at rim (assist by K. Dunn),38,66
232,3,10:48.0,,Shooting foul by J. Ennis (drawn by A. Wiggins),38,66
233,3,10:48.0,,A. Wiggins makes free throw 1 of 1,38,67
234,3,10:32.0,Turnover by T. Williams (lost ball; steal by K. Dunn),,38,67
235,3,10:28.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by K. Dunn),38,69
236,3,10:27.0,Memphis full timeout,,38,69
237,3,10:27.0,V. Carter enters the game for T. Williams,,38,69
238,3,10:14.0,V. Carter misses 2-pt jump shot from 11 ft,,38,69
239,3,10:13.0,,Defensive rebound by K. Towns,38,69
240,3,9:55.0,,Turnover by K. Dunn (3 sec),38,69
241,3,9:35.0,D. Davis makes 2-pt jump shot from 5 ft (assist by V. Carter),,40,69
242,3,9:16.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Towns),40,72
243,3,8:51.0,W. Baldwin misses 3-pt jump shot from 27 ft,,40,72
244,3,8:50.0,Offensive rebound by Team,,40,72
245,3,8:50.0,Turnover by Team (shot clock),,40,72
246,3,8:39.0,,Shooting foul by J. Green (drawn by K. Dunn),40,72
247,3,8:39.0,,K. Dunn makes free throw 1 of 2,40,73
248,3,8:39.0,T. Williams enters the game for J. Ennis,,40,73
249,3,8:39.0,,K. Dunn makes free throw 2 of 2,40,74
250,3,8:25.0,Shooting foul by A. Wiggins (drawn by T. Williams),,40,74
251,3,8:25.0,T. Williams makes free throw 1 of 2,,41,74
252,3,8:25.0,T. Williams misses free throw 2 of 2,,41,74
253,3,8:25.0,,Defensive rebound by G. Dieng,41,74
254,3,8:13.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Dunn),41,77
255,3,7:55.0,T. Williams misses 3-pt jump shot from 26 ft,,41,77
256,3,7:54.0,,Defensive rebound by Z. LaVine,41,77
257,3,7:50.0,,A. Wiggins misses 2-pt layup from 1 ft (block by T. Williams),41,77
258,3,7:48.0,Defensive rebound by J. Green,,41,77
259,3,7:42.0,W. Baldwin misses 3-pt jump shot from 24 ft,,41,77
260,3,7:41.0,Offensive rebound by Team,,41,77
261,3,7:41.0,,Loose ball foul by Z. LaVine (drawn by T. Williams),41,77
262,3,7:27.0,J. Green misses 2-pt jump shot from 10 ft,,41,77
263,3,7:26.0,,Defensive rebound by Z. LaVine,41,77
264,3,7:18.0,,Personal foul by T. Williams (drawn by K. Towns),41,77
265,3,7:18.0,A. Harrison enters the game for W. Baldwin,,41,77
266,3,7:11.0,,Z. LaVine misses 3-pt jump shot from 24 ft,41,77
267,3,7:10.0,Defensive rebound by A. Harrison,,41,77
268,3,7:01.0,V. Carter makes 2-pt jump shot from 5 ft,,43,77
269,3,6:47.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by K. Towns),43,80
270,3,6:39.0,,Violation by K. Towns (kicked ball),43,80
271,3,6:30.0,V. Carter misses 3-pt jump shot from 26 ft,,43,80
272,3,6:29.0,,Defensive rebound by K. Towns,43,80
273,3,6:20.0,,K. Dunn makes 3-pt jump shot from 23 ft,43,83
274,3,6:01.0,J. Green makes 2-pt jump shot from 10 ft,,45,83
275,3,5:42.0,,Offensive foul by A. Wiggins (drawn by J. Green),45,83
276,3,5:42.0,,Turnover by A. Wiggins (offensive foul),45,83
277,3,5:42.0,,Minnesota full timeout,45,83
278,3,5:25.0,J. Green makes 3-pt jump shot from 25 ft (assist by A. Harrison),,48,83
279,3,5:02.0,,Turnover by K. Towns (lost ball; steal by V. Carter),48,83
280,3,4:59.0,Shooting foul by K. Dunn (drawn by T. Williams),,48,83
281,3,4:59.0,T. Williams makes free throw 1 of 2,,49,83
282,3,4:59.0,J. Martin enters the game for J. Green,,49,83
283,3,4:59.0,T. Williams makes free throw 2 of 2,,50,83
284,3,4:43.0,,A. Wiggins misses 2-pt jump shot from 10 ft (block by D. Davis),50,83
285,3,4:42.0,,Offensive rebound by Team,50,83
286,3,4:34.0,,K. Dunn misses 3-pt jump shot from 25 ft,50,83
287,3,4:33.0,Defensive rebound by D. Davis,,50,83
288,3,4:27.0,Shooting foul by G. Dieng (drawn by T. Williams),,50,83
289,3,4:27.0,T. Williams makes free throw 1 of 2,,51,83
290,3,4:27.0,,T. Jones enters the game for K. Dunn,51,83
291,3,4:27.0,T. Williams makes free throw 2 of 2,,52,83
292,3,4:13.0,,Turnover by K. Towns (traveling),52,83
293,3,4:03.0,D. Davis makes 2-pt dunk at rim (assist by A. Harrison),,54,83
294,3,3:56.0,,Personal foul by A. Harrison (drawn by T. Jones),54,83
295,3,3:47.0,,Z. LaVine misses 2-pt jump shot from 15 ft,54,83
296,3,3:46.0,Defensive rebound by D. Davis,,54,83
297,3,3:30.0,J. Martin makes 2-pt dunk at rim,,56,83
298,3,3:30.0,,Minnesota full timeout,56,83
299,3,3:30.0,T. Allen enters the game for V. Carter,,56,83
300,3,3:22.0,,Def 3 sec tech foul by D. Davis,56,83
301,3,3:22.0,,Z. LaVine makes technical free throw,56,84
302,3,3:13.0,,Shooting foul by J. Martin (drawn by A. Wiggins),56,84
303,3,3:13.0,,A. Wiggins misses free throw 1 of 2,56,84
304,3,3:13.0,,Offensive rebound by Team,56,84
305,3,3:13.0,,A. Wiggins makes free throw 2 of 2,56,85
306,3,3:03.0,Shooting foul by G. Dieng (drawn by D. Davis),,56,85
307,3,3:03.0,D. Davis misses free throw 1 of 2,,56,85
308,3,3:03.0,Offensive rebound by Team,,56,85
309,3,3:03.0,D. Davis makes free throw 2 of 2,,57,85
310,3,2:50.0,,A. Wiggins makes 3-pt jump shot from 26 ft,57,88
311,3,2:30.0,T. Allen misses 2-pt jump shot from 5 ft,,57,88
312,3,2:29.0,,Defensive rebound by K. Towns,57,88
313,3,2:23.0,,Z. LaVine makes 2-pt jump shot from 21 ft,57,90
314,3,1:56.0,D. Davis makes 2-pt dunk at rim (assist by A. Harrison),,59,90
315,3,1:47.0,,Personal foul by A. Harrison (drawn by K. Towns),59,90
316,3,1:47.0,,K. Towns makes free throw 1 of 2,59,91
317,3,1:47.0,,B. Rush enters the game for Z. LaVine,59,91
318,3,1:47.0,,K. Towns makes free throw 2 of 2,59,92
319,3,1:30.0,T. Williams misses 2-pt layup from 1 ft (block by K. Towns),,59,92
320,3,1:29.0,,Defensive rebound by G. Dieng,59,92
321,3,1:22.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by T. Jones),59,94
322,3,1:01.0,J. Martin misses 2-pt jump shot from 20 ft,,59,94
323,3,1:00.0,,Defensive rebound by B. Rush,59,94
324,3,0:49.0,,Turnover by G. Dieng (lost ball; steal by T. Williams),59,94
325,3,0:48.0,Turnover by T. Williams (bad pass),,59,94
326,3,0:38.0,,Turnover by A. Wiggins (bad pass; steal by J. Martin),59,94
327,3,0:33.0,Turnover by J. Martin (lost ball),,59,94
328,3,0:15.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by A. Wiggins),59,97
329,4,11:44.0,J. Green misses 2-pt jump shot from 20 ft,,59,97
330,4,11:43.0,,Defensive rebound by N. Bjelica,59,97
331,4,11:43.0,,Personal foul by T. Allen (drawn by N. Bjelica),59,97
332,4,11:35.0,,N. Bjelica misses 2-pt jump shot from 11 ft,59,97
333,4,11:34.0,Defensive rebound by J. Green,,59,97
334,4,11:24.0,T. Allen makes 2-pt jump shot from 6 ft,,61,97
335,4,11:09.0,,G. Dieng misses 2-pt layup from 2 ft,61,97
336,4,11:07.0,,Offensive rebound by N. Bjelica,61,97
337,4,11:02.0,,T. Jones misses 3-pt jump shot from 23 ft,61,97
338,4,11:00.0,Defensive rebound by Team,,61,97
339,4,11:00.0,,C. Aldrich enters the game for G. Dieng,61,97
340,4,10:44.0,Shooting block foul by C. Aldrich (drawn by J. Green),,61,97
341,4,10:44.0,J. Green makes free throw 1 of 2,,62,97
342,4,10:44.0,J. Green misses free throw 2 of 2,,62,97
343,4,10:44.0,,Defensive rebound by N. Bjelica,62,97
344,4,10:44.0,J. Ennis enters the game for J. Martin,,62,97
345,4,10:24.0,,Turnover by T. Jones (bad pass; steal by T. Allen),62,97
346,4,10:06.0,Personal foul by C. Aldrich (drawn by W. Baldwin),,62,97
347,4,10:06.0,Memphis full timeout,,62,97
348,4,10:06.0,A. Harrison enters the game for W. Baldwin,,62,97
349,4,9:56.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by T. Daniels),,65,97
350,4,9:37.0,,Personal block foul by A. Harrison (drawn by B. Rush),65,97
351,4,9:32.0,,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),65,99
352,4,9:16.0,J. Green misses 2-pt jump shot from 16 ft,,65,99
353,4,9:14.0,Offensive rebound by T. Allen,,65,99
354,4,9:07.0,T. Allen misses 2-pt jump shot from 4 ft,,65,99
355,4,9:06.0,,Defensive rebound by C. Aldrich,65,99
356,4,8:59.0,,B. Rush makes 3-pt jump shot from 24 ft (assist by T. Jones),65,102
357,4,8:34.0,T. Daniels misses 3-pt jump shot from 25 ft,,65,102
358,4,8:33.0,,Defensive rebound by C. Aldrich,65,102
359,4,8:22.0,T. Williams enters the game for J. Ennis,,65,102
360,4,8:22.0,D. Davis enters the game for J. Green,,65,102
361,4,8:11.0,,T. Jones misses 2-pt jump shot from 3 ft,65,102
362,4,8:10.0,Defensive rebound by T. Williams,,65,102
363,4,8:04.0,T. Daniels misses 3-pt jump shot from 25 ft,,65,102
364,4,8:03.0,,Defensive rebound by T. Jones,65,102
365,4,8:00.0,,B. Rush makes 2-pt dunk at rim (assist by T. Jones),65,104
366,4,7:44.0,D. Davis makes 2-pt dunk at rim (assist by A. Harrison),,67,104
367,4,7:28.0,,Personal foul by D. Davis (drawn by N. Bjelica),67,104
368,4,7:16.0,,Turnover by N. Bjelica (lost ball; steal by T. Williams),67,104
369,4,7:00.0,A. Harrison makes 2-pt jump shot from 13 ft,,69,104
370,4,6:57.0,Violation by Team (jump ball),,69,104
371,4,6:49.0,,K. Dunn enters the game for T. Jones,69,104
372,4,6:41.0,,N. Bjelica makes 2-pt jump shot from 20 ft (assist by S. Muhammad),69,106
373,4,6:21.0,D. Davis makes 2-pt dunk at rim (assist by T. Williams),,71,106
374,4,6:21.0,Shooting foul by C. Aldrich (drawn by D. Davis),,71,106
375,4,6:21.0,D. Davis misses free throw 1 of 1,,71,106
376,4,6:21.0,,Defensive rebound by C. Aldrich,71,106
377,4,6:01.0,,Turnover by B. Rush (lost ball; steal by A. Harrison),71,106
378,4,5:49.0,T. Daniels misses 3-pt jump shot from 25 ft,,71,106
379,4,5:47.0,Offensive rebound by T. Williams,,71,106
380,4,5:44.0,T. Williams misses 2-pt layup from 1 ft,,71,106
381,4,5:43.0,Offensive rebound by Team,,71,106
382,4,5:43.0,,Loose ball foul by N. Bjelica (drawn by D. Davis),71,106
383,4,5:43.0,Memphis full timeout,,71,106
384,4,5:43.0,J. Martin enters the game for T. Allen,,71,106
385,4,5:26.0,Personal foul by N. Bjelica (drawn by A. Harrison),,71,106
